                                                       29 Apr 2008 15:45:16
Satellite-CALIPSO-Sensor-LIDAR_3deg


       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
14 May 2008 10:00:11.082          -78.5697          -169.2930    732.427653

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
16 May 2008 03:17:08.344          -77.4898          -162.7519    732.241186
16 May 2008 03:17:09.000          -77.4600          -162.8742    732.236108
16 May 2008 03:17:10.000          -77.4146          -163.0596    732.228332
16 May 2008 03:17:11.000          -77.3689          -163.2436    732.220509
16 May 2008 03:17:12.000          -77.3232          -163.4264    732.212639
16 May 2008 03:17:13.000          -77.2774          -163.6080    732.204723
16 May 2008 03:17:14.000          -77.2314          -163.7882    732.196760
16 May 2008 03:17:15.000          -77.1853          -163.9673    732.188750
16 May 2008 03:17:16.000          -77.1391          -164.1450    732.180693
16 May 2008 03:17:17.000          -77.0928          -164.3216    732.172590
16 May 2008 03:17:17.221          -77.0826          -164.3604    732.170794

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
16 May 2008 09:47:31.601          -77.7781          -162.3839    732.272784
16 May 2008 09:47:32.000          -77.7958          -162.4619    732.275741
16 May 2008 09:47:33.000          -77.8403          -162.6585    732.283129
16 May 2008 09:47:34.000          -77.8845          -162.8565    732.290471
16 May 2008 09:47:35.000          -77.9287          -163.0558    732.297766
16 May 2008 09:47:36.000          -77.9727          -163.2566    732.305014
16 May 2008 09:47:37.000          -78.0166          -163.4589    732.312215
16 May 2008 09:47:38.000          -78.0603          -163.6625    732.319369
16 May 2008 09:47:39.000          -78.1039          -163.8676    732.326476
16 May 2008 09:47:40.000          -78.1474          -164.0742    732.333536
16 May 2008 09:47:41.000          -78.1907          -164.2822    732.340549
16 May 2008 09:47:42.000          -78.2339          -164.4917    732.347515
16 May 2008 09:47:43.000          -78.2769          -164.7026    732.354434
16 May 2008 09:47:44.000          -78.3197          -164.9151    732.361306
16 May 2008 09:47:45.000          -78.3625          -165.1291    732.368131
16 May 2008 09:47:46.000          -78.4050          -165.3446    732.374909
16 May 2008 09:47:47.000          -78.4474          -165.5616    732.381640
16 May 2008 09:47:48.000          -78.4897          -165.7802    732.388323
16 May 2008 09:47:49.000          -78.5318          -166.0003    732.394960
16 May 2008 09:47:50.000          -78.5737          -166.2220    732.401549
16 May 2008 09:47:51.000          -78.6155          -166.4453    732.408090
16 May 2008 09:47:52.000          -78.6571          -166.6702    732.414585
16 May 2008 09:47:53.000          -78.6985          -166.8967    732.421032
16 May 2008 09:47:54.000          -78.7398          -167.1247    732.427432
16 May 2008 09:47:54.009          -78.7402          -167.1268    732.427491

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
17 May 2008 03:59:55.873          -78.7209          -167.6983    732.450639
17 May 2008 03:59:56.000          -78.7156          -167.7272    732.449839
17 May 2008 03:59:57.000          -78.6743          -167.9544    732.443498
17 May 2008 03:59:58.000          -78.6328          -168.1800    732.437110
17 May 2008 03:59:59.000          -78.5911          -168.4040    732.430674
17 May 2008 04:00:00.000          -78.5492          -168.6264    732.424190
17 May 2008 04:00:01.000          -78.5072          -168.8473    732.417659
17 May 2008 04:00:02.000          -78.4651          -169.0666    732.411080
17 May 2008 04:00:03.000          -78.4228          -169.2843    732.404454
17 May 2008 04:00:04.000          -78.3803          -169.5005    732.397781
17 May 2008 04:00:05.000          -78.3377          -169.7152    732.391060
17 May 2008 04:00:06.000          -78.2949          -169.9284    732.384292
17 May 2008 04:00:07.000          -78.2519          -170.1400    732.377476
17 May 2008 04:00:08.000          -78.2089          -170.3502    732.370613
17 May 2008 04:00:09.000          -78.1656          -170.5589    732.363702
17 May 2008 04:00:10.000          -78.1223          -170.7661    732.356745
17 May 2008 04:00:10.274          -78.1103          -170.8227    732.354829

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
19 May 2008 03:47:35.879          -78.6692          -164.8848    732.418350
19 May 2008 03:47:36.000          -78.6642          -164.9121    732.417576
19 May 2008 03:47:37.000          -78.6226          -165.1373    732.411141
19 May 2008 03:47:38.000          -78.5809          -165.3609    732.404657
19 May 2008 03:47:39.000          -78.5390          -165.5830    732.398127
19 May 2008 03:47:40.000          -78.4970          -165.8034    732.391548
19 May 2008 03:47:41.000          -78.4548          -166.0224    732.384923
19 May 2008 03:47:42.000          -78.4124          -166.2397    732.378249
19 May 2008 03:47:43.000          -78.3699          -166.4556    732.371529
19 May 2008 03:47:44.000          -78.3273          -166.6699    732.364761
19 May 2008 03:47:45.000          -78.2844          -166.8827    732.357945
19 May 2008 03:47:46.000          -78.2415          -167.0940    732.351082
19 May 2008 03:47:47.000          -78.1984          -167.3039    732.344172
19 May 2008 03:47:48.000          -78.1551          -167.5122    732.337215
19 May 2008 03:47:49.000          -78.1117          -167.7191    732.330210
19 May 2008 03:47:50.000          -78.0681          -167.9245    732.323158
19 May 2008 03:47:51.000          -78.0245          -168.1285    732.316059
19 May 2008 03:47:52.000          -77.9806          -168.3311    732.308913
19 May 2008 03:47:53.000          -77.9366          -168.5322    732.301719
19 May 2008 03:47:54.000          -77.8925          -168.7319    732.294478
19 May 2008 03:47:55.000          -77.8483          -168.9302    732.287191
19 May 2008 03:47:56.000          -77.8039          -169.1271    732.279856
19 May 2008 03:47:57.000          -77.7594          -169.3227    732.272474
19 May 2008 03:47:58.000          -77.7148          -169.5169    732.265045
19 May 2008 03:47:59.000          -77.6700          -169.7097    732.257569
19 May 2008 03:48:00.000          -77.6251          -169.9012    732.250046
19 May 2008 03:48:01.000          -77.5800          -170.0913    732.242476
19 May 2008 03:48:02.000          -77.5349          -170.2801    732.234859
19 May 2008 03:48:03.000          -77.4896          -170.4676    732.227195
19 May 2008 03:48:03.413          -77.4709          -170.5447    732.224018

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
19 May 2008 10:18:07.798          -76.9316          -166.7164    732.167766
19 May 2008 10:18:08.000          -76.9410          -166.7511    732.169438
19 May 2008 10:18:09.000          -76.9877          -166.9238    732.177691
19 May 2008 10:18:10.000          -77.0343          -167.0976    732.185897
19 May 2008 10:18:11.000          -77.0807          -167.2726    732.194058
19 May 2008 10:18:12.000          -77.1271          -167.4489    732.202172
19 May 2008 10:18:13.000          -77.1733          -167.6263    732.210240
19 May 2008 10:18:14.000          -77.2194          -167.8050    732.218261
19 May 2008 10:18:15.000          -77.2655          -167.9850    732.226236
19 May 2008 10:18:16.000          -77.3113          -168.1661    732.234164
19 May 2008 10:18:17.000          -77.3571          -168.3486    732.242046
19 May 2008 10:18:18.000          -77.4028          -168.5323    732.249882
19 May 2008 10:18:19.000          -77.4483          -168.7173    732.257671
19 May 2008 10:18:20.000          -77.4937          -168.9036    732.265413
19 May 2008 10:18:21.000          -77.5390          -169.0912    732.273108
19 May 2008 10:18:22.000          -77.5841          -169.2801    732.280757
19 May 2008 10:18:23.000          -77.6292          -169.4703    732.288359
19 May 2008 10:18:24.000          -77.6741          -169.6619    732.295915
19 May 2008 10:18:25.000          -77.7189          -169.8548    732.303424
19 May 2008 10:18:26.000          -77.7635          -170.0491    732.310886
19 May 2008 10:18:27.000          -77.8080          -170.2447    732.318301
19 May 2008 10:18:28.000          -77.8524          -170.4417    732.325669
19 May 2008 10:18:29.000          -77.8967          -170.6401    732.332991
19 May 2008 10:18:30.000          -77.9408          -170.8399    732.340265
19 May 2008 10:18:30.565          -77.9656          -170.9534    732.344353

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 03:35:21.012          -78.3993          -163.2102    732.358755
21 May 2008 03:35:22.000          -78.3572          -163.4229    732.352072
21 May 2008 03:35:23.000          -78.3145          -163.6368    732.345260
21 May 2008 03:35:24.000          -78.2717          -163.8492    732.338400
21 May 2008 03:35:25.000          -78.2286          -164.0601    732.331494
21 May 2008 03:35:26.000          -78.1855          -164.2695    732.324540
21 May 2008 03:35:27.000          -78.1422          -164.4774    732.317538
21 May 2008 03:35:28.000          -78.0987          -164.6839    732.310490
21 May 2008 03:35:29.000          -78.0552          -164.8889    732.303394
21 May 2008 03:35:30.000          -78.0114          -165.0924    732.296251
21 May 2008 03:35:31.000          -77.9675          -165.2946    732.289061
21 May 2008 03:35:32.000          -77.9235          -165.4953    732.281823
21 May 2008 03:35:33.000          -77.8794          -165.6946    732.274539
21 May 2008 03:35:34.000          -77.8351          -165.8925    732.267207
21 May 2008 03:35:35.000          -77.7907          -166.0890    732.259829
21 May 2008 03:35:36.000          -77.7461          -166.2842    732.252403
21 May 2008 03:35:37.000          -77.7015          -166.4779    732.244930
21 May 2008 03:35:38.000          -77.6566          -166.6704    732.237411
21 May 2008 03:35:39.000          -77.6117          -166.8615    732.229844
21 May 2008 03:35:40.000          -77.5666          -167.0512    732.222230
21 May 2008 03:35:41.000          -77.5214          -167.2397    732.214570
21 May 2008 03:35:42.000          -77.4761          -167.4268    732.206863
21 May 2008 03:35:43.000          -77.4307          -167.6126    732.199108
21 May 2008 03:35:44.000          -77.3851          -167.7972    732.191307
21 May 2008 03:35:45.000          -77.3394          -167.9804    732.183460
21 May 2008 03:35:46.000          -77.2936          -168.1624    732.175565
21 May 2008 03:35:47.000          -77.2477          -168.3432    732.167624
21 May 2008 03:35:48.000          -77.2017          -168.5227    732.159636
21 May 2008 03:35:49.000          -77.1555          -168.7009    732.151601
21 May 2008 03:35:50.000          -77.1093          -168.8779    732.143520
21 May 2008 03:35:50.572          -77.0828          -168.9786    732.138880

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
21 May 2008 10:05:50.086          -77.0994          -164.2492    732.166244
21 May 2008 10:05:51.000          -77.1417          -164.4108    732.173638
21 May 2008 10:05:52.000          -77.1879          -164.5886    732.181679
21 May 2008 10:05:53.000          -77.2340          -164.7677    732.189673
21 May 2008 10:05:54.000          -77.2800          -164.9480    732.197622
21 May 2008 10:05:55.000          -77.3258          -165.1296    732.205524
21 May 2008 10:05:56.000          -77.3715          -165.3124    732.213379
21 May 2008 10:05:57.000          -77.4172          -165.4966    732.221188
21 May 2008 10:05:58.000          -77.4627          -165.6820    732.228950
21 May 2008 10:05:59.000          -77.5080          -165.8687    732.236666
21 May 2008 10:06:00.000          -77.5533          -166.0567    732.244335
21 May 2008 10:06:01.000          -77.5984          -166.2460    732.251958
21 May 2008 10:06:02.000          -77.6434          -166.4367    732.259534
21 May 2008 10:06:03.000          -77.6882          -166.6287    732.267063
21 May 2008 10:06:04.000          -77.7330          -166.8220    732.274546
21 May 2008 10:06:05.000          -77.7776          -167.0167    732.281981
21 May 2008 10:06:06.000          -77.8221          -167.2128    732.289370
21 May 2008 10:06:07.000          -77.8664          -167.4102    732.296712
21 May 2008 10:06:08.000          -77.9106          -167.6091    732.304008
21 May 2008 10:06:09.000          -77.9547          -167.8093    732.311256
21 May 2008 10:06:10.000          -77.9986          -168.0110    732.318458
21 May 2008 10:06:11.000          -78.0424          -168.2141    732.325612
21 May 2008 10:06:12.000          -78.0860          -168.4186    732.332720
21 May 2008 10:06:13.000          -78.1296          -168.6246    732.339781
21 May 2008 10:06:14.000          -78.1729          -168.8321    732.346795
21 May 2008 10:06:15.000          -78.2161          -169.0410    732.353761
21 May 2008 10:06:16.000          -78.2592          -169.2514    732.360681
21 May 2008 10:06:17.000          -78.3021          -169.4633    732.367554
21 May 2008 10:06:18.000          -78.3449          -169.6767    732.374379
21 May 2008 10:06:19.000          -78.3875          -169.8916    732.381158
21 May 2008 10:06:19.756          -78.4196          -170.0550    732.386248

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
23 May 2008 03:23:10.511          -77.9296          -162.3729    732.273080
23 May 2008 03:23:11.000          -77.9080          -162.4707    732.269514
23 May 2008 03:23:12.000          -77.8638          -162.6695    732.262191
23 May 2008 03:23:13.000          -77.8195          -162.8669    732.254822
23 May 2008 03:23:14.000          -77.7750          -163.0630    732.247406
23 May 2008 03:23:15.000          -77.7304          -163.2576    732.239943
23 May 2008 03:23:16.000          -77.6857          -163.4509    732.232432
23 May 2008 03:23:17.000          -77.6408          -163.6429    732.224875
23 May 2008 03:23:18.000          -77.5959          -163.8335    732.217271
23 May 2008 03:23:19.000          -77.5507          -164.0228    732.209620
23 May 2008 03:23:20.000          -77.5055          -164.2108    732.201922
23 May 2008 03:23:21.000          -77.4602          -164.3975    732.194177
23 May 2008 03:23:22.000          -77.4147          -164.5829    732.186385
23 May 2008 03:23:23.000          -77.3691          -164.7669    732.178547
23 May 2008 03:23:24.000          -77.3233          -164.9498    732.170661
23 May 2008 03:23:25.000          -77.2775          -165.1313    732.162729
23 May 2008 03:23:26.000          -77.2315          -165.3116    732.154751
23 May 2008 03:23:27.000          -77.1855          -165.4907    732.146725
23 May 2008 03:23:28.000          -77.1393          -165.6685    732.138653
23 May 2008 03:23:29.000          -77.0930          -165.8451    732.130534
23 May 2008 03:23:30.000          -77.0465          -166.0205    732.122369
23 May 2008 03:23:31.000          -77.0000          -166.1947    732.114157
23 May 2008 03:23:32.000          -76.9534          -166.3677    732.105899
23 May 2008 03:23:32.435          -76.9331          -166.4426    732.102292

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
23 May 2008 09:53:37.406          -77.4985          -162.7335    732.203042
23 May 2008 09:53:38.000          -77.5254          -162.8449    732.207606
23 May 2008 09:53:39.000          -77.5706          -163.0334    732.215245
23 May 2008 09:53:40.000          -77.6157          -163.2233    732.222838
23 May 2008 09:53:41.000          -77.6606          -163.4144    732.230385
23 May 2008 09:53:42.000          -77.7054          -163.6069    732.237885
23 May 2008 09:53:43.000          -77.7501          -163.8008    732.245338
23 May 2008 09:53:44.000          -77.7947          -163.9960    732.252744
23 May 2008 09:53:45.000          -77.8391          -164.1926    732.260104
23 May 2008 09:53:46.000          -77.8834          -164.3906    732.267417
23 May 2008 09:53:47.000          -77.9275          -164.5900    732.274683
23 May 2008 09:53:48.000          -77.9716          -164.7908    732.281902
23 May 2008 09:53:49.000          -78.0154          -164.9930    732.289074
23 May 2008 09:53:50.000          -78.0592          -165.1967    732.296200
23 May 2008 09:53:51.000          -78.1028          -165.4017    732.303278
23 May 2008 09:53:52.000          -78.1462          -165.6083    732.310310
23 May 2008 09:53:53.000          -78.1895          -165.8163    732.317294
23 May 2008 09:53:54.000          -78.2327          -166.0258    732.324232
23 May 2008 09:53:55.000          -78.2757          -166.2367    732.331123
23 May 2008 09:53:56.000          -78.3186          -166.4492    732.337966
23 May 2008 09:53:57.000          -78.3613          -166.6632    732.344763
23 May 2008 09:53:58.000          -78.4038          -166.8787    732.351512
23 May 2008 09:53:59.000          -78.4462          -167.0957    732.358214
23 May 2008 09:54:00.000          -78.4885          -167.3143    732.364869
23 May 2008 09:54:01.000          -78.5306          -167.5344    732.371477
23 May 2008 09:54:02.000          -78.5725          -167.7561    732.378038
23 May 2008 09:54:03.000          -78.6143          -167.9793    732.384551
23 May 2008 09:54:04.000          -78.6559          -168.2042    732.391017
23 May 2008 09:54:04.569          -78.6795          -168.3328    732.394674

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
25 May 2008 09:41:30.977          -78.1649          -162.6004    732.289070
25 May 2008 09:41:31.000          -78.1660          -162.6053    732.289233
25 May 2008 09:41:32.000          -78.2092          -162.8140    732.296186
25 May 2008 09:41:33.000          -78.2523          -163.0241    732.303092
25 May 2008 09:41:34.000          -78.2953          -163.2358    732.309950
25 May 2008 09:41:35.000          -78.3380          -163.4489    732.316762
25 May 2008 09:41:36.000          -78.3807          -163.6636    732.323527
25 May 2008 09:41:37.000          -78.4232          -163.8797    732.330244
25 May 2008 09:41:38.000          -78.4655          -164.0975    732.336914
25 May 2008 09:41:39.000          -78.5077          -164.3167    732.343538
25 May 2008 09:41:40.000          -78.5497          -164.5376    732.350114
25 May 2008 09:41:41.000          -78.5916          -164.7600    732.356643
25 May 2008 09:41:42.000          -78.6333          -164.9839    732.363124
25 May 2008 09:41:43.000          -78.6748          -165.2095    732.369559
25 May 2008 09:41:43.762          -78.7063          -165.3825    732.374430

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
26 May 2008 03:53:45.952          -78.7361          -166.0461    732.393521
26 May 2008 03:53:46.000          -78.7341          -166.0571    732.393216
26 May 2008 03:53:47.000          -78.6928          -166.2850    732.386859
26 May 2008 03:53:48.000          -78.6514          -166.5114    732.380453
26 May 2008 03:53:49.000          -78.6098          -166.7361    732.374001
26 May 2008 03:53:50.000          -78.5680          -166.9592    732.367500
26 May 2008 03:53:51.000          -78.5261          -167.1808    732.360953
26 May 2008 03:53:52.000          -78.4840          -167.4008    732.354358
26 May 2008 03:53:53.000          -78.4418          -167.6193    732.347715
26 May 2008 03:53:54.000          -78.3994          -167.8362    732.341025
26 May 2008 03:53:55.000          -78.3568          -168.0516    732.334288
26 May 2008 03:53:56.000          -78.3141          -168.2654    732.327503
26 May 2008 03:53:57.000          -78.2712          -168.4778    732.320671
26 May 2008 03:53:58.000          -78.2282          -168.6886    732.313791
26 May 2008 03:53:59.000          -78.1851          -168.8980    732.306865
26 May 2008 03:54:00.000          -78.1418          -169.1059    732.299891
26 May 2008 03:54:01.000          -78.0983          -169.3123    732.292869
26 May 2008 03:54:02.000          -78.0547          -169.5173    732.285801
26 May 2008 03:54:03.000          -78.0110          -169.7209    732.278685
26 May 2008 03:54:04.000          -77.9671          -169.9230    732.271523
26 May 2008 03:54:05.000          -77.9231          -170.1237    732.264313
26 May 2008 03:54:06.000          -77.8789          -170.3230    732.257056
26 May 2008 03:54:07.000          -77.8347          -170.5209    732.249752
26 May 2008 03:54:08.000          -77.7902          -170.7174    732.242400
26 May 2008 03:54:09.000          -77.7457          -170.9125    732.235002
26 May 2008 03:54:09.093          -77.7415          -170.9305    732.234312

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
26 May 2008 10:24:21.818          -77.0411          -168.6537    732.159751
26 May 2008 10:24:22.000          -77.0495          -168.6855    732.161231
26 May 2008 10:24:23.000          -77.0959          -168.8609    732.169351
26 May 2008 10:24:24.000          -77.1423          -169.0375    732.177424
26 May 2008 10:24:25.000          -77.1885          -169.2154    732.185452
26 May 2008 10:24:26.000          -77.2345          -169.3945    732.193432
26 May 2008 10:24:27.000          -77.2805          -169.5748    732.201367
26 May 2008 10:24:28.000          -77.3264          -169.7564    732.209255
26 May 2008 10:24:29.000          -77.3721          -169.9393    732.217096
26 May 2008 10:24:30.000          -77.4177          -170.1234    732.224891
26 May 2008 10:24:31.000          -77.4632          -170.3088    732.232639
26 May 2008 10:24:32.000          -77.5086          -170.4956    732.240341
26 May 2008 10:24:33.000          -77.5538          -170.6836    732.247996
26 May 2008 10:24:33.230          -77.5642          -170.7270    732.249750

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
28 May 2008 03:41:28.822          -78.5534          -163.9453    732.339386
28 May 2008 03:41:29.000          -78.5459          -163.9847    732.338219
28 May 2008 03:41:30.000          -78.5039          -164.2054    732.331617
28 May 2008 03:41:31.000          -78.4617          -164.4246    732.324968
28 May 2008 03:41:32.000          -78.4194          -164.6422    732.318271
28 May 2008 03:41:33.000          -78.3769          -164.8583    732.311526
28 May 2008 03:41:34.000          -78.3343          -165.0729    732.304735
28 May 2008 03:41:35.000          -78.2915          -165.2859    732.297896
28 May 2008 03:41:36.000          -78.2485          -165.4975    732.291010
28 May 2008 03:41:37.000          -78.2054          -165.7075    732.284076
28 May 2008 03:41:38.000          -78.1622          -165.9161    732.277096
28 May 2008 03:41:39.000          -78.1188          -166.1232    732.270068
28 May 2008 03:41:40.000          -78.0753          -166.3289    732.262992
28 May 2008 03:41:41.000          -78.0316          -166.5331    732.255870
28 May 2008 03:41:42.000          -77.9878          -166.7359    732.248701
28 May 2008 03:41:43.000          -77.9439          -166.9372    732.241484
28 May 2008 03:41:44.000          -77.8998          -167.1372    732.234220
28 May 2008 03:41:45.000          -77.8555          -167.3357    732.226910
28 May 2008 03:41:46.000          -77.8112          -167.5329    732.219552
28 May 2008 03:41:47.000          -77.7667          -167.7286    732.212147
28 May 2008 03:41:48.000          -77.7221          -167.9230    732.204695
28 May 2008 03:41:49.000          -77.6773          -168.1161    732.197196
28 May 2008 03:41:50.000          -77.6324          -168.3078    732.189651
28 May 2008 03:41:51.000          -77.5874          -168.4981    732.182058
28 May 2008 03:41:52.000          -77.5423          -168.6872    732.174419
28 May 2008 03:41:53.000          -77.4970          -168.8749    732.166732
28 May 2008 03:41:54.000          -77.4516          -169.0613    732.158999
28 May 2008 03:41:55.000          -77.4061          -169.2464    732.151219
28 May 2008 03:41:56.000          -77.3605          -169.4302    732.143393
28 May 2008 03:41:57.000          -77.3147          -169.6128    732.135519
28 May 2008 03:41:58.000          -77.2689          -169.7941    732.127599
28 May 2008 03:41:58.407          -77.2502          -169.8675    732.124365

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
28 May 2008 10:11:58.944          -76.9803          -165.3279    732.116016
28 May 2008 10:11:59.000          -76.9829          -165.3375    732.116473
28 May 2008 10:12:00.000          -77.0295          -165.5112    732.124651
28 May 2008 10:12:01.000          -77.0760          -165.6861    732.132782
28 May 2008 10:12:02.000          -77.1223          -165.8622    732.140867
28 May 2008 10:12:03.000          -77.1686          -166.0395    732.148906
28 May 2008 10:12:04.000          -77.2147          -166.2181    732.156899
28 May 2008 10:12:05.000          -77.2607          -166.3979    732.164845
28 May 2008 10:12:06.000          -77.3066          -166.5789    732.172744
28 May 2008 10:12:07.000          -77.3524          -166.7612    732.180598
28 May 2008 10:12:08.000          -77.3981          -166.9448    732.188404
28 May 2008 10:12:09.000          -77.4436          -167.1297    732.196165
28 May 2008 10:12:10.000          -77.4891          -167.3158    732.203879
28 May 2008 10:12:11.000          -77.5344          -167.5033    732.211546
28 May 2008 10:12:12.000          -77.5795          -167.6920    732.219166
28 May 2008 10:12:13.000          -77.6246          -167.8821    732.226740
28 May 2008 10:12:14.000          -77.6695          -168.0735    732.234268
28 May 2008 10:12:15.000          -77.7143          -168.2663    732.241748
28 May 2008 10:12:16.000          -77.7590          -168.4604    732.249182
28 May 2008 10:12:17.000          -77.8035          -168.6559    732.256569
28 May 2008 10:12:18.000          -77.8479          -168.8528    732.263910
28 May 2008 10:12:19.000          -77.8922          -169.0510    732.271203
28 May 2008 10:12:20.000          -77.9363          -169.2507    732.278450
28 May 2008 10:12:21.000          -77.9803          -169.4517    732.285650
28 May 2008 10:12:22.000          -78.0241          -169.6542    732.292803
28 May 2008 10:12:23.000          -78.0678          -169.8581    732.299909
28 May 2008 10:12:24.000          -78.1114          -170.0635    732.306968
28 May 2008 10:12:25.000          -78.1548          -170.2703    732.313981
28 May 2008 10:12:26.000          -78.1981          -170.4786    732.320946
28 May 2008 10:12:26.672          -78.2271          -170.6194    732.325601

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
30 May 2008 03:29:15.606          -78.1962          -162.6577    732.265074
30 May 2008 03:29:16.000          -78.1792          -162.7399    732.262319
30 May 2008 03:29:17.000          -78.1359          -162.9476    732.255290
30 May 2008 03:29:18.000          -78.0924          -163.1538    732.248214
30 May 2008 03:29:19.000          -78.0488          -163.3586    732.241090
30 May 2008 03:29:20.000          -78.0050          -163.5619    732.233920
30 May 2008 03:29:21.000          -77.9611          -163.7638    732.226702
30 May 2008 03:29:22.000          -77.9171          -163.9643    732.219437
30 May 2008 03:29:23.000          -77.8729          -164.1634    732.212126
30 May 2008 03:29:24.000          -77.8286          -164.3611    732.204767
30 May 2008 03:29:25.000          -77.7842          -164.5574    732.197361
30 May 2008 03:29:26.000          -77.7396          -164.7523    732.189908
30 May 2008 03:29:27.000          -77.6949          -164.9459    732.182409
30 May 2008 03:29:28.000          -77.6501          -165.1381    732.174862
30 May 2008 03:29:29.000          -77.6051          -165.3290    732.167268
30 May 2008 03:29:30.000          -77.5600          -165.5186    732.159628
30 May 2008 03:29:31.000          -77.5148          -165.7068    732.151941
30 May 2008 03:29:32.000          -77.4695          -165.8937    732.144207
30 May 2008 03:29:33.000          -77.4240          -166.0793    732.136426
30 May 2008 03:29:34.000          -77.3784          -166.2637    732.128598
30 May 2008 03:29:35.000          -77.3327          -166.4467    732.120724
30 May 2008 03:29:36.000          -77.2869          -166.6285    732.112803
30 May 2008 03:29:37.000          -77.2409          -166.8091    732.104835
30 May 2008 03:29:38.000          -77.1949          -166.9884    732.096821
30 May 2008 03:29:39.000          -77.1487          -167.1664    732.088760
30 May 2008 03:29:40.000          -77.1024          -167.3433    732.080652
30 May 2008 03:29:41.000          -77.0560          -167.5189    732.072498
30 May 2008 03:29:42.000          -77.0095          -167.6933    732.064298
30 May 2008 03:29:42.878          -76.9686          -167.8455    732.057056

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
30 May 2008 09:59:43.710          -77.2769          -163.3639    732.129277
30 May 2008 09:59:44.000          -77.2902          -163.4164    732.131565
30 May 2008 09:59:45.000          -77.3360          -163.5983    732.139429
30 May 2008 09:59:46.000          -77.3817          -163.7814    732.147245
30 May 2008 09:59:47.000          -77.4273          -163.9658    732.155015
30 May 2008 09:59:48.000          -77.4728          -164.1514    732.162739
30 May 2008 09:59:49.000          -77.5182          -164.3384    732.170416
30 May 2008 09:59:50.000          -77.5634          -164.5267    732.178047
30 May 2008 09:59:51.000          -77.6085          -164.7163    732.185631
30 May 2008 09:59:52.000          -77.6534          -164.9072    732.193169
30 May 2008 09:59:53.000          -77.6983          -165.0995    732.200660
30 May 2008 09:59:54.000          -77.7430          -165.2931    732.208104
30 May 2008 09:59:55.000          -77.7876          -165.4881    732.215501
30 May 2008 09:59:56.000          -77.8320          -165.6845    732.222852
30 May 2008 09:59:57.000          -77.8764          -165.8823    732.230156
30 May 2008 09:59:58.000          -77.9205          -166.0814    732.237414
30 May 2008 09:59:59.000          -77.9646          -166.2819    732.244624
30 May 2008 10:00:00.000          -78.0085          -166.4839    732.251788
30 May 2008 10:00:01.000          -78.0522          -166.6873    732.258905
30 May 2008 10:00:02.000          -78.0959          -166.8922    732.265975
30 May 2008 10:00:03.000          -78.1393          -167.0985    732.272998
30 May 2008 10:00:04.000          -78.1827          -167.3062    732.279974
30 May 2008 10:00:05.000          -78.2259          -167.5154    732.286903
30 May 2008 10:00:06.000          -78.2689          -167.7261    732.293785
30 May 2008 10:00:07.000          -78.3118          -167.9384    732.300620
30 May 2008 10:00:08.000          -78.3545          -168.1521    732.307408
30 May 2008 10:00:09.000          -78.3971          -168.3673    732.314149
30 May 2008 10:00:10.000          -78.4396          -168.5841    732.320843
30 May 2008 10:00:11.000          -78.4818          -168.8024    732.327490
30 May 2008 10:00:12.000          -78.5240          -169.0222    732.334090
30 May 2008 10:00:13.000          -78.5659          -169.2437    732.340642
30 May 2008 10:00:13.146          -78.5720          -169.2761    732.341593

       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
------------------------    --------------    ---------------    ----------
 1 Jun 2008 03:17:10.339          -77.4689          -162.7980    732.137103
 1 Jun 2008 03:17:11.000          -77.4388          -162.9209    732.131956
 1 Jun 2008 03:17:12.000          -77.3933          -163.1056    732.124136
 1 Jun 2008 03:17:13.000          -77.3476          -163.2891    732.116269
