115,2002,91,2300,-1.0197,.56816,-1.0727,24.681,51.15,13.349
115,2002,91,2305,-1.053,.57597,-1.1132,24.724,51.576,13.349
115,2002,91,2310,-1.3022,.60067,-1.3051,24.766,51.63,13.342
115,2002,91,2315,-1.3152,.50836,-1.4054,24.76,52.124,13.349
115,2002,91,2320,-1.2095,.33154,-1.202,24.744,52.794,13.349
115,2002,91,2325,-.93136,.35754,-1.0846,24.749,53.073,13.349
115,2002,91,2330,-.91398,.17812,-1.0414,24.724,53.528,13.349
115,2002,91,2335,-.94295,.08191,-1.0832,24.685,53.971,13.349
115,2002,91,2340,-1.2327,-.0156,-1.3184,24.642,54.464,13.356
115,2002,91,2345,-1.4282,.13782,-1.4735,24.648,54.885,13.349
115,2002,91,2350,-1.5238,-.0299,-1.52,24.651,54.953,13.356
115,2002,91,2355,-1.7976,-.0247,-1.8504,24.617,54.94,13.356
115,2002,92,0,-1.8106,.17812,-1.7942,24.628,54.899,13.362
115,2002,92,5,-1.1037,.66959,-1.0455,24.815,54.404,13.356
115,2002,92,10,-1.3355,.59548,-1.259,24.86,54.483,13.362
115,2002,92,15,-2.2567,.55777,-1.687,24.883,54.766,13.356
115,2002,92,20,-5.5636,.11181,-5.3224,24.79,56.496,13.362
115,2002,92,25,-7.6016,1.3457,-7.1506,24.617,58.068,13.362
115,2002,92,30,-5.103,.89452,-4.7996,24.496,58.302,13.362
115,2002,92,35,-3.3793,1.2391,-2.5314,24.582,58.201,13.362
115,2002,92,40,-1.4514,.84381,-1.4137,24.496,59.149,13.362
115,2002,92,45,-1.0081,.99203,-1.0414,24.579,58.019,13.362
115,2002,92,50,-1.5687,.39005,-1.6037,24.541,58.19,13.369
115,2002,92,55,-1.9004,-.07671,-1.9815,24.394,58.728,13.362
115,2002,92,100,-1.7208,-.15342,-1.8043,24.292,59.113,13.369
115,2002,92,105,-1.6006,-.19243,-1.5885,24.185,59.647,13.362
115,2002,92,110,-2.1814,-.25613,-2.288,24.076,60.243,13.369
115,2002,92,115,-2.5146,-.17812,-2.5314,23.995,60.655,13.369
115,2002,92,120,-2.4639,-.08581,-2.4656,23.939,60.716,13.376
115,2002,92,125,-2.1119,.33285,-2.1569,23.994,60.422,13.369
115,2002,92,130,-1.857,.46677,-1.9838,24.036,60.395,13.376
115,2002,92,135,-2.2915,.0325,-2.3331,23.922,60.936,13.369
115,2002,92,140,-2.7015,-.32115,-2.8596,23.722,61.815,13.376
115,2002,92,145,-2.5986,-.11182,-2.6805,23.682,62.023,13.376
115,2002,92,150,-2.3249,.06761,-2.5006,23.664,62.186,13.382
115,2002,92,155,-2.5639,-.13912,-2.7279,23.532,62.818,13.382
115,2002,92,200,-2.3162,-.05981,-2.4896,23.482,62.966,13.389
115,2002,92,205,-2.2061,.05721,-2.3492,23.446,63.1,13.389
115,2002,92,210,-2.3075,-.05071,-2.4573,23.335,63.562,13.389
115,2002,92,215,-2.1771,.08841,-2.3593,23.304,63.723,13.389
115,2002,92,220,-2.2394,.0078,-2.409,23.259,63.979,13.396
115,2002,92,225,-2.238,.0299,-2.381,23.182,64.35,13.389
115,2002,92,230,-2.1656,.16903,-2.2903,23.163,64.391,13.396
115,2002,92,235,-2.209,.08842,-2.2866,23.103,64.695,13.396
115,2002,92,240,-2.0222,.29125,-2.0878,23.099,64.687,13.396
115,2002,92,245,-2.1033,.23014,-2.12,23.065,64.885,13.396
115,2002,92,250,-1.8382,.32246,-1.9898,23.079,65.04,13.403
115,2002,92,255,-2.0656,.0091,-2.1651,22.989,65.67,13.396
115,2002,92,300,-2.2105,-.16643,-2.2746,22.86,66.219,13.403
115,2002,92,305,-2.1772,-.12222,-2.2908,22.769,66.574,13.403
115,2002,92,310,-2.0714,.03121,-2.1449,22.73,66.698,13.409
115,2002,92,315,-1.2965,.22234,-1.3676,22.725,66.696,13.409
115,2002,92,320,-.92418,.22494,-.99398,22.722,66.733,13.409
115,2002,92,325,-.86479,.41868,-.89136,22.79,66.469,13.403
115,2002,92,330,-.89087,.30036,-.95716,22.801,66.417,13.409
115,2002,92,335,-1.1009,.24575,-1.15,22.795,66.323,13.403
115,2002,92,340,-1.3066,.08972,-1.4118,22.783,66.359,13.409
115,2002,92,345,-1.4297,.16123,-1.5591,22.785,66.193,13.403
115,2002,92,350,-1.6861,.07021,-1.8219,22.732,66.084,13.409
115,2002,92,355,-1.6412,.013,-1.7478,22.727,65.927,13.409
115,2002,92,400,-1.7615,-.10142,-1.9571,22.646,66.046,13.409
115,2002,92,405,-1.3356,.06501,-1.422,22.633,66.115,13.409
115,2002,92,410,-1.6369,-.18074,-1.7722,22.541,66.525,13.416
115,2002,92,415,-1.7455,-.11312,-1.8527,22.476,66.598,13.409
115,2002,92,420,-1.7209,-.21194,-1.8504,22.396,66.978,13.416
115,2002,92,425,-1.7311,-.32767,-1.9005,22.271,67.467,13.409
115,2002,92,430,-1.3588,-.20934,-1.5379,22.196,67.501,13.423
115,2002,92,435,-1.337,.0169,-1.5011,22.215,67.014,13.416
115,2002,92,440,-1.466,-.07672,-1.6129,22.178,67.207,13.423
115,2002,92,445,-1.889,-.41218,-2.0358,21.993,68.182,13.416
115,2002,92,450,-2.157,-.45509,-2.2222,21.864,68.718,13.423
115,2002,92,455,-2.1787,-.50321,-2.3345,21.728,69.399,13.423
115,2002,92,500,-2.48,-.53831,-2.6585,21.592,69.722,13.429
115,2002,92,505,-2.2294,-.40699,-2.4164,21.508,69.828,13.429
115,2002,92,510,-2.0223,-.22885,-2.155,21.442,69.295,13.436
115,2002,92,515,-1.7688,.29516,-1.9185,21.534,67.77,13.429
115,2002,92,520,-1.8166,.34198,-1.9986,21.596,66.76,13.436
115,2002,92,525,-1.8673,.22495,-2.0902,21.599,66.228,13.436
115,2002,92,530,-1.889,.0156,-2.0331,21.531,66.194,13.443
115,2002,92,535,-.82282,.32637,-.98525,21.593,65.867,13.436
115,2002,92,540,-.33319,-.0065,-.54118,21.54,66.109,13.443
115,2002,92,545,.5302,-.0195,.31615,21.526,66.062,13.443
115,2002,92,550,1.9252,-.13003,1.578,21.49,66.203,13.443
115,2002,92,555,4.0808,-.16254,3.8549,21.46,66.369,13.443
115,2002,92,600,6.8463,1.5617,6.9064,21.368,66.697,13.443
115,2002,92,605,13.074,9.1308,12.894,21.401,66.444,13.443
115,2002,92,610,20.181,17.809,19.561,21.447,66.392,13.45
115,2002,92,615,25.599,20.083,24.58,21.314,66.915,13.45
115,2002,92,620,38.43,29.244,36.224,21.372,66.443,13.45
115,2002,92,625,63.61,115.13,51.502,21.464,66.055,13.45
115,2002,92,630,90.258,215.52,63.089,21.546,65.673,13.456
115,2002,92,635,111.05,281.19,68.556,21.735,64.971,13.45
115,2002,92,640,126.97,327.85,70.79,21.791,64.874,13.45
115,2002,92,645,143.35,355.43,73.761,21.881,64.551,13.443
115,2002,92,650,163.12,388.99,79.25,22.012,63.759,13.443
115,2002,92,655,180.48,403.68,85.041,22.217,62.827,13.436
115,2002,92,700,200.43,432.87,89.731,22.331,62.637,13.436
115,2002,92,705,219.05,454.54,94.083,22.493,61.793,13.43
115,2002,92,710,239.48,477.66,98.337,22.662,61.391,13.43
115,2002,92,715,261.63,501.93,102.73,22.819,60.695,13.417
115,2002,92,720,283.4,513.38,108.91,23.014,59.69,13.417
115,2002,92,725,305.55,525.14,114.61,23.238,58.885,13.41
115,2002,92,730,326.75,550.47,116.19,23.393,58.587,13.41
115,2002,92,735,348.15,573.54,117.58,23.582,57.595,13.397
115,2002,92,740,369.39,590.99,121.22,23.752,56.745,13.396
115,2002,92,745,388.01,594.68,127.94,23.936,56.21,13.39
115,2002,92,750,407.83,600.96,134.75,24.128,55.467,13.383
115,2002,92,755,428.8,612.09,139.93,24.283,54.846,13.376
115,2002,92,800,452.17,629.99,143.49,24.446,54.114,13.37
115,2002,92,805,469.63,637.57,146.57,24.7,53.962,13.363
115,2002,92,810,489.37,651.03,149.1,24.963,52.907,13.363
115,2002,92,815,494.4,659.51,141.07,25.112,52.445,13.35
115,2002,92,820,529.29,682.94,150.06,25.333,51.513,13.35
115,2002,92,825,547.24,680.82,156.69,25.395,51.168,13.336
115,2002,92,830,564.11,678.63,162.59,25.654,50.466,13.336
115,2002,92,835,583.52,681.71,167.7,25.763,49.874,13.329
115,2002,92,840,602.37,686.23,171.93,25.987,49.16,13.323
