JD,Date,Time,Lat,Long,"xCO2,w","xCO2,a",EqTemp,Pressure,SST(TSG),Sal(TSG),"fCO2w,eq","fCO2w,in situ",fCO2a,dfCO2
312.785289,11/08/01,18:50:49,25.59326167,-148.6161467,354.6921629,372.6322651,24.321011,1017.337036,24.34,35.46,344.5681606,344.8231697,361.9520347,-17.12886503
312.788426,11/08/01,18:55:20,25.58338667,-148.6340167,354.3313309,372.6322651,24.385571,1017.483521,24.32,35.43,344.2807324,343.4027119,361.9520347,-18.54932283
312.791551,11/08/01,18:59:50,25.575785,-148.648535,354.3313309,372.6322651,24.364047,1017.300415,24.33,35.42,344.210744,343.7545802,361.9520347,-18.19745456
312.823854,11/08/01,19:46:21,25.509765,-148.7983567,355.317283,-999.99,24.385571,1017.391968,24.29,35.39,345.2248362,343.9425096,-999.99,-999.99
312.826956,11/08/01,19:50:49,25.50514333,-148.8071933,354.9801873,-999.99,24.348675,1017.593384,24.3,35.4,344.9616022,344.3082104,-999.99,-999.99
312.830081,11/08/01,19:55:19,25.500155,-148.81805,354.811685,-999.99,24.357898,1017.675781,24.32,35.41,344.8144549,344.3058624,-999.99,-999.99
312.833218,11/08/01,19:59:50,25.50225833,-148.8215333,354.8357549,-999.99,24.339453,1017.666626,24.32,35.41,344.8346509,344.5734482,-999.99,-999.99
312.865521,11/08/01,20:46:21,25.48184833,-148.81683,355.6688109,372.5691794,24.379421,1017.163086,24.34,35.4,345.455726,344.9258546,361.8044916,-16.87863697
312.868623,11/08/01,20:50:49,25.47637167,-148.82806,355.2357737,372.5691794,24.394796,1017.190552,24.34,35.41,345.0447789,344.3093826,361.8044916,-17.49510901
312.871759,11/08/01,20:55:20,25.46959167,-148.8421067,354.9952855,372.5691794,24.382496,1017.346191,24.35,35.41,344.8594192,344.4232984,361.8044916,-17.38119316
312.874884,11/08/01,20:59:50,25.464095,-148.8535317,355.0193315,372.5691794,24.388646,1017.153931,24.35,35.41,344.8156318,344.2971209,361.8044916,-17.50737064
312.907188,11/08/01,21:46:21,25.38737,-149.0262533,356.6672507,372.9096455,24.385571,1016.851807,24.35,35.38,346.310009,345.8307455,362.1026082,-16.27186269
312.910289,11/08/01,21:50:49,25.38124167,-149.04165,356.2334072,372.9096455,24.394796,1016.732788,24.33,35.37,345.8592845,344.9878957,362.1026082,-17.11471249
312.913426,11/08/01,21:55:20,25.37344167,-149.0607583,356.1611194,372.9096455,24.327158,1016.870117,24.34,35.37,345.8310775,346.0041106,362.1026082,-16.09849765
312.916551,11/08/01,21:59:50,25.36722,-149.0761067,355.8720242,372.9096455,24.407098,1016.888428,24.33,35.37,345.5629135,344.5272707,362.1026082,-17.57533755
312.948854,11/08/01,22:46:21,25.29197167,-149.25599,358.6593477,372.7090636,24.582538,1016.687012,24.55,35.44,348.0620014,347.6220844,361.6501748,-14.02809044
312.951956,11/08/01,22:50:49,25.28568167,-149.2714033,358.7319033,372.7090636,24.60102,1016.467285,24.55,35.45,348.0549287,347.3654854,361.6501748,-14.28468943
312.955081,11/08/01,22:55:19,25.27774333,-149.2898767,358.4900732,372.7090636,24.564058,1016.384888,24.52,35.45,347.8099844,347.2147813,361.6501748,-14.43539357
312.958218,11/08/01,22:59:50,25.27048,-149.3061683,358.2241319,372.7090636,24.607182,1016.421509,24.51,35.43,347.5709927,346.2607261,361.6501748,-15.38944872
312.990521,11/08/01,23:46:21,25.18088333,-149.51066,358.5871739,372.7167694,24.564058,1016.256714,24.51,35.52,347.8656286,347.1353607,361.4745378,-14.33917713
312.993623,11/08/01,23:50:49,25.17336,-149.5281583,358.490411,372.7167694,24.594859,1016.293335,24.52,35.52,347.7784319,346.7680366,361.4745378,-14.70650118
312.996759,11/08/01,23:55:20,25.16376167,-149.5501133,358.4178454,372.7167694,24.570218,1016.265869,24.52,35.52,347.6983503,347.0202469,361.4745378,-14.4542909
312.999884,11/08/01,23:59:50,25.156055,-149.567725,358.5629822,372.7167694,24.616424,1016.256714,24.53,35.52,347.8296705,346.663457,361.4745378,-14.81108085
313.032188,11/09/01,00:46:21,25.07151667,-149.7566083,358.2372722,373.1858362,24.533266,1016.082764,24.44,35.53,347.5085106,346.2504968,362.1154031,-15.86490631
313.035301,11/09/01,00:50:50,25.06406333,-149.7719883,357.7046996,373.1858362,24.471704,1016.45813,24.43,35.53,347.1301775,346.5674275,362.1154031,-15.54797557
313.038426,11/09/01,00:55:20,25.05457833,-149.791195,357.365947,373.1858362,24.456319,1016.101074,24.44,35.53,346.6697175,346.4496559,362.1154031,-15.66574722
313.041551,11/09/01,00:59:50,25.046635,-149.8071617,356.9305876,373.1858362,24.591779,1016.394043,24.44,35.52,346.3502018,344.3126112,362.1154031,-17.80279194
313.073854,11/09/01,01:46:21,24.99306667,-149.93872,357.6806872,-999.99,24.444012,1016.47644,24.41,35.51,347.125593,346.6664843,-999.99,-999.99
313.076956,11/09/01,01:50:49,24.98761833,-149.9469083,357.3894231,-999.99,24.444012,1016.604614,24.41,35.51,346.8879879,346.4291786,-999.99,-999.99
313.080081,11/09/01,01:55:19,24.98328833,-149.9583667,356.7343972,-999.99,24.450165,1016.659546,24.4,35.5,346.2776032,345.6022725,-999.99,-999.99
313.083218,11/09/01,01:59:50,24.97887,-149.9672367,355.8859452,-999.99,24.502481,1016.586304,24.41,35.49,345.4221625,344.1815821,-999.99,-999.99
313.115521,11/09/01,02:46:21,24.90899333,-150.1208167,355.3685318,374.0390889,24.570218,1017.218018,24.5,35.46,345.0851283,344.1441176,363.1437151,-18.99959748
313.118623,11/09/01,02:50:49,24.900455,-150.1375817,354.6192285,374.0390889,24.548661,1017.263794,24.51,35.46,344.367306,343.8498291,363.1437151,-19.29388597
313.121759,11/09/01,02:55:20,24.88962,-150.15874,354.2568753,374.0390889,24.524029,1017.108154,24.51,35.46,343.9611874,343.7734975,363.1437151,-19.3702176
313.124884,11/09/01,02:59:50,24.88110333,-150.1756833,353.9670927,374.0390889,24.548661,1017.63916,24.5,35.46,343.8708921,343.2205864,363.1437151,-19.92312873
313.157188,11/09/01,03:46:21,24.78310167,-150.3747067,359.6186429,373.706509,24.656484,1018.096924,24.56,35.5,349.4858236,348.1785842,363.0847115,-14.90612729
313.160301,11/09/01,03:50:50,24.77475167,-150.39178,359.1579763,373.706509,24.570218,1018.106079,24.55,35.51,349.0476972,348.7735206,363.0847115,-14.3111909
313.163426,11/09/01,03:55:20,24.76426167,-150.4130867,358.7702197,373.706509,24.619505,1017.987061,24.53,35.5,348.6413014,347.4309267,363.0847115,-15.65378474
313.166551,11/09/01,03:59:50,24.75581,-150.4299483,357.6321003,373.706509,24.582538,1017.987061,24.54,35.48,347.5289638,346.9547965,363.0847115,-16.12991491
313.198854,11/09/01,04:46:21,24.65626667,-150.6303717,355.2361996,373.58311,24.607182,1018.499756,24.6,35.37,345.3420568,345.245648,363.1249347,-17.87928665
313.201956,11/09/01,04:50:49,24.64788833,-150.6472333,355.4779437,373.58311,24.63183,1018.563843,24.61,35.37,345.5932591,345.3001525,363.1249347,-17.82478216
313.205081,11/09/01,04:55:19,24.63736167,-150.66818,356.1067599,373.58311,24.637993,1018.490601,24.62,35.36,346.1726385,345.9306573,363.1249347,-17.19427732
313.208218,11/09/01,04:59:50,24.62928833,-150.6851233,356.8812454,373.58311,24.718141,1018.554687,24.62,35.36,346.9480183,345.6281545,363.1249347,-17.49678017
313.240521,11/09/01,05:46:21,24.53609667,-150.8850267,360.7370337,374.0600811,24.560979,1018.902588,24.52,35.33,350.882776,350.3244642,363.8699164,-13.54545218
313.243623,11/09/01,05:50:49,24.52811333,-150.901985,360.688443,374.0600811,24.579458,1018.692017,24.52,35.33,350.7607958,349.9513859,363.8699164,-13.91853053
313.246759,11/09/01,05:55:20,24.51804167,-150.923145,360.3969496,374.0600811,24.585618,1019.094849,24.52,35.32,350.6200883,349.727309,363.8699164,-14.14260737
313.249884,11/09/01,05:59:50,24.510115,-150.94017,360.2998045,374.0600811,24.591779,1018.966675,24.52,35.31,350.4800891,349.5040164,363.8699164,-14.36589997
313.282188,11/09/01,06:46:21,24.42862167,-151.123925,359.7402786,375.9946621,24.508637,1019.433594,24.48,35.32,350.1261475,349.7365495,365.9463961,-16.20984662
313.285301,11/09/01,06:50:50,24.4217,-151.139405,359.5947393,375.9946621,24.582538,1019.451904,24.49,35.33,349.9847821,348.72854,365.9463961,-17.2178561
313.288426,11/09/01,06:55:20,24.41267167,-151.1587733,359.2067415,375.9946621,24.55174,1019.250488,24.48,35.32,349.5421648,348.5688303,365.9463961,-17.37756581
313.291551,11/09/01,06:59:50,24.40498833,-151.1739583,358.9885612,375.9946621,24.471704,1019.506836,24.45,35.33,349.439145,349.1443028,365.9463961,-16.80209333
313.323854,11/09/01,07:46:21,24.31144667,-151.3479,358.0070348,375.7347756,24.55482,1019.754028,24.54,35.31,348.5146288,348.3139037,365.764164,-17.45026029
313.326956,11/09/01,07:50:49,24.304785,-151.3632167,357.9586469,375.7347756,24.613343,1019.415283,24.49,35.32,348.3794594,346.7137088,365.764164,-19.05045524
313.330081,11/09/01,07:55:19,24.296215,-151.3826983,359.4840528,375.7347756,24.539424,1019.744873,24.47,35.32,349.9930972,349.0499019,365.764164,-16.71426218
313.333218,11/09/01,07:59:50,24.289225,-151.3986483,360.3810666,375.7347756,24.437859,1019.735718,24.46,35.32,350.8694405,351.1717228,365.764164,-14.59244125
313.365521,11/09/01,08:46:21,24.200675,-151.5849283,353.1126108,374.9319334,24.619505,1020.129395,24.59,35.28,343.8493727,343.4551444,364.8877432,-21.43259882
313.368634,11/09/01,08:50:50,24.19281,-151.6006017,353.1847501,374.9319334,24.63183,1019.63501,24.6,35.28,343.7416691,343.3165592,364.8877432,-21.57118405
313.371759,11/09/01,08:55:20,24.18309333,-151.6203617,354.2675119,374.9319334,24.705807,1019.799805,24.62,35.28,344.8405126,343.6928278,364.8877432,-21.19491538
313.374884,11/09/01,08:59:50,24.17543167,-151.636215,355.0382424,374.9319334,24.736645,1019.790649,24.62,35.28,345.5875362,344.0254477,364.8877432,-20.8622955
313.407188,11/09/01,09:46:21,24.08735333,-151.8226733,354.2079431,373.2941873,24.819946,1019.140625,24.72,35.28,344.4906294,343.1565819,363.1414552,-19.9848733
313.410301,11/09/01,09:50:50,24.079965,-151.8383783,352.8369951,373.2941873,24.832292,1019.314575,24.76,35.29,343.1928489,342.2309509,363.1414552,-20.91050432
313.413426,11/09/01,09:55:20,24.07233833,-151.8583333,352.5726589,373.2941873,24.789087,1019.314575,24.75,35.28,342.9419004,342.4216855,363.1414552,-20.71976976
313.416551,11/09/01,09:59:50,24.06532333,-151.8743167,352.284378,373.2941873,24.804516,1019.424438,24.76,35.28,342.6933533,342.1014199,363.1414552,-21.04003533
313.448854,11/09/01,10:46:21,23.98446833,-152.0599767,355.736585,373.8237885,24.860076,1019.46106,24.83,35.27,346.0202995,345.6167259,363.6586576,-18.04193177
313.451956,11/09/01,10:50:49,23.97728667,-152.0756667,355.109626,373.8237885,24.912573,1018.911743,24.85,35.29,345.2060914,344.3691834,363.6586576,-19.28947426
313.455081,11/09/01,10:55:19,23.96882,-152.095655,355.3989391,373.8237885,24.826119,1019.058228,24.83,35.29,345.551151,345.6032078,363.6586576,-18.05544985
313.458218,11/09/01,10:59:50,23.96191333,-152.1115567,355.7607072,373.8237885,24.841553,1019.223022,24.81,35.28,345.9731101,345.5497284,363.6586576,-18.10892928
313.490521,11/09/01,11:46:21,23.87776333,-152.2952967,355.0843994,374.9326732,24.856988,1018.682861,24.78,35.33,345.1458484,344.1161897,364.5583659,-20.44217618
313.493623,11/09/01,11:50:49,23.86993333,-152.3107267,353.8552899,374.9326732,24.863163,1019.003296,24.78,35.35,344.0628044,342.9540667,364.5583659,-21.60429918
313.496759,11/09/01,11:55:20,23.85994,-152.33003,353.6867145,374.9326732,24.804516,1018.783569,24.79,35.34,343.8161324,343.6223966,364.5583659,-20.93596932
313.499884,11/09/01,11:59:50,23.85188,-152.3453933,354.1684391,374.9326732,24.832292,1018.884277,24.8,35.34,344.3132395,343.8818999,364.5583659,-20.67646601
313.532188,11/09/01,12:46:21,23.76097,-152.528435,354.7451718,375.3338463,25.057837,1018.435669,24.87,35.36,344.6734792,342.1735529,364.7252347,-22.55168183
313.535289,11/09/01,12:50:49,23.75335333,-152.5437333,354.2146379,375.3338463,24.968185,1018.80188,24.89,35.38,344.2731531,343.2308598,364.7252347,-21.49437498
313.538426,11/09/01,12:55:20,23.74389667,-152.5626633,353.9494818,375.3338463,25.002183,1018.545532,24.92,35.37,343.90723,342.8130998,364.7252347,-21.91213493
313.541551,11/09/01,12:59:50,23.7361,-152.57767,353.0822146,375.3338463,24.996001,1018.865967,24.91,35.34,343.1819808,342.0393545,364.7252347,-22.68588021
313.573854,11/09/01,13:46:21,23.64805167,-152.7576017,353.8404859,373.8443807,25.036191,1018.563843,24.98,35.32,343.769547,343.0215483,363.2932689,-20.27172063
313.576956,11/09/01,13:50:49,23.64068167,-152.7730467,354.8533129,373.8443807,25.110425,1019.076538,25.04,35.34,344.8945537,343.9549138,363.2932689,-19.33835516
313.580081,11/09/01,13:55:19,23.63119667,-152.7921383,355.2877148,373.8443807,25.14137,1018.966675,25.07,35.33,345.259189,344.3062107,363.2932689,-18.98705828
313.583218,11/09/01,13:59:50,23.62393333,-152.8076167,354.8291853,373.8443807,25.076395,1018.426514,25.05,35.32,344.6377183,344.2854086,363.2932689,-19.00786033
313.615521,11/09/01,14:46:21,23.53584,-152.9873367,355.977627,374.545299,25.132085,1018.545532,25.1,35.22,345.7622986,345.3329293,363.8189788,-18.48604945
313.618623,11/09/01,14:50:49,23.528255,-153.0025067,355.2780722,374.545299,25.125896,1018.984985,25.09,35.22,345.2428004,344.7631329,363.8189788,-19.05584587
313.621759,11/09/01,14:55:20,23.518925,-153.0215167,354.9646474,374.545299,25.091862,1019.094849,25.09,35.23,344.9766535,344.951768,363.8189788,-18.86721082
313.624884,11/09/01,14:59:50,23.511955,-153.0369633,354.1694995,374.545299,25.06093,1018.408203,25.05,35.23,343.9900657,343.8443779,363.8189788,-19.97460094
313.657188,11/09/01,15:46:21,23.42314833,-153.2099767,354.9643548,374.348016,25.14137,1019.296265,25.11,35.23,345.0339405,344.615004,363.9934982,-19.37849423
313.660289,11/09/01,15:50:49,23.41570167,-153.2247067,354.9643548,374.348016,25.184707,1018.939209,25.14,35.21,344.8899615,344.2934909,363.9934982,-19.70000739
313.663426,11/09/01,15:55:20,23.40589167,-153.2428867,355.5913872,374.348016,25.203285,1019.030762,25.15,35.19,345.524696,344.8127467,363.9934982,-19.18075157
313.666551,11/09/01,15:59:50,23.39864833,-153.2577633,356.0015927,374.348016,25.187803,1019.433594,25.16,35.18,346.0578913,345.6856401,363.9934982,-18.30785814
313.698854,11/09/01,16:46:21,23.31002667,-153.4326333,357.438541,376.8493603,25.163036,1019.882202,25.14,35.2,347.6254617,347.3156209,366.3761369,-19.06051593
313.701956,11/09/01,16:50:49,23.30300333,-153.4478833,357.0031775,376.8493603,25.193995,1019.525146,25.14,35.2,347.076648,346.3520875,366.3761369,-20.02404933
313.705081,11/09/01,16:55:19,23.29513833,-153.4674967,356.9306359,376.8493603,25.224963,1019.680786,25.14,35.22,347.0608954,345.92176,366.3761369,-20.45437692
313.708218,11/09/01,16:59:50,23.28863167,-153.4830083,357.2208349,376.8493603,25.187803,1020.028687,25.15,35.21,347.4588329,346.9508396,366.3761369,-19.42529727
313.740521,11/09/01,17:46:21,23.21063667,-153.6662917,356.3024754,376.632823,25.15375,1020.6604,25.12,35.19,346.8061357,346.3532713,366.5693638,-20.21609247
313.743623,11/09/01,17:50:49,23.20346667,-153.6819667,354.9987791,376.632823,25.197092,1020.285034,25.11,35.2,345.4125408,344.2499594,366.5693638,-22.31940444
313.746759,11/09/01,17:55:20,23.19431167,-153.702035,354.5887148,376.632823,25.088768,1020.697021,25.1,35.2,345.1636432,345.3138774,366.5693638,-21.25548641
313.749884,11/09/01,17:59:50,23.18728,-153.7182617,354.0582984,376.632823,25.113519,1020.330811,25.09,35.22,344.5262521,344.212493,366.5693638,-22.35687082
313.782188,11/09/01,18:46:21,23.101025,-153.8947917,355.3996693,375.1000509,25.181611,1020.678711,25.12,35.22,345.9339732,345.1098544,365.2660734,-20.15621901
313.785289,11/09/01,18:50:49,23.09397,-153.9095383,355.1586378,375.1000509,25.169227,1021.035767,25.12,35.2,345.8239964,345.1655111,365.2660734,-20.10056237
313.788426,11/09/01,18:55:20,23.08475,-153.9278,354.6767565,375.1000509,25.14756,1020.806885,25.12,35.2,345.274918,344.9066073,365.2660734,-20.35946618
313.791551,11/09/01,18:59:50,23.07922333,-153.9427567,354.1228924,375.1000509,25.14756,1020.770264,25.11,35.2,344.7293501,344.2282523,365.2660734,-21.03782117
313.823854,11/09/01,19:46:21,23.00221833,-154.1001133,354.2362862,376.0736561,25.113519,1020.751953,25.06,35.23,344.8653521,344.1511188,366.1809749,-22.02985607
313.826956,11/09/01,19:50:49,23.00371167,-154.1066567,353.995918,376.0736561,25.107331,1020.651245,25.06,35.23,344.5962707,343.9649846,366.1809749,-22.21599025
313.830081,11/09/01,19:55:19,23.009635,-154.11608,353.1311048,376.0736561,25.045467,1020.944214,25.04,35.24,343.8689216,343.7960596,366.1809749,-22.38491523
313.833218,11/09/01,19:59:50,23.01456667,-154.1233883,352.5310117,376.0736561,25.042375,1020.825195,25.02,35.25,343.2559781,342.9583705,366.1809749,-23.22260433
313.865521,11/09/01,20:46:21,23.00118,-154.2388833,354.9699265,375.1750625,25.088768,1021.200562,25.04,35.24,345.7490329,345.0964392,365.3077909,-20.2113517
313.868623,11/09/01,20:50:49,22.99350167,-154.252555,354.0321496,375.1750625,25.115069,1020.596313,25.05,35.22,344.6186983,347.793684,365.3077909,-17.51410686
313.871759,11/09/01,20:55:20,22.98360167,-154.2701817,353.5756243,375.1750625,25.14137,1020.724487,25.06,35.21,344.2124949,343.1293376,365.3077909,-22.17845326
313.874884,11/09/01,20:59:50,22.97560667,-154.284635,353.3354373,375.1750625,25.064023,1020.6604,25.07,35.21,343.9500508,344.0297348,365.3077909,-21.27805613
313.907188,11/09/01,21:46:21,22.88174667,-154.4524417,355.2540657,376.4039738,25.119707,1020.202637,25.07,35.19,345.6576127,344.992781,366.2543251,-21.26154405
313.910289,11/09/01,21:50:49,22.87379167,-154.46683,354.241877,376.4039738,25.064023,1020.028687,25.03,35.2,344.6376124,344.1835142,366.2543251,-22.07081092
313.913426,11/09/01,21:55:20,22.8637,-154.4847167,353.8084094,376.4039738,24.980547,1019.406128,24.99,35.21,344.0245843,344.1507196,366.2543251,-22.10360546
313.916551,11/09/01,21:59:50,22.85552167,-154.4990883,353.5195402,376.4039738,25.014548,1019.882202,24.95,35.24,343.9346957,343.0750634,366.2543251,-23.17926169
313.948854,11/09/01,22:46:21,22.755575,-154.661295,359.1464221,374.2715251,25.305519,1019.342041,25.33,35.13,348.971576,349.3020315,363.5681725,-14.26614097
313.951956,11/09/01,22:50:49,22.74729,-154.6751633,358.6373491,374.2715251,25.379928,1019.168091,25.31,35.12,348.4285436,347.4882451,363.5681725,-16.07992737
313.955081,11/09/01,22:55:19,22.73705667,-154.69266,358.540413,374.2715251,25.361321,1019.442749,25.3,35.12,348.4377656,347.6129342,363.5681725,-15.95523829
313.958218,11/09/01,22:59:50,22.72893,-154.706705,358.1527647,374.2715251,25.330316,1019.378662,25.25,35.11,348.070907,346.9918117,363.5681725,-16.57636078
313.990521,11/09/01,23:46:21,22.63730833,-154.872265,359.3539033,374.1593046,25.321017,1018.435669,25.26,35.06,348.898039,348.0760209,363.51972,-15.44369911
313.993623,11/09/01,23:50:49,22.63038667,-154.8867833,359.256819,374.1593046,25.262135,1018.508911,25.24,35.05,348.8426309,348.5441237,363.51972,-14.97559624
313.996759,11/09/01,23:55:20,22.62169667,-154.9049967,358.8200608,374.1593046,25.314817,1018.490601,25.24,35.05,348.4120701,347.4056997,363.51972,-16.11402027
313.999884,11/09/01,23:59:50,22.61473,-154.9196133,358.747287,374.1593046,25.280726,1018.893433,25.23,35.05,348.4900774,347.8071265,363.51972,-15.71259351
314.032188,11/10/01,00:46:21,22.53429833,-155.0935217,357.8386854,373.9768627,25.485427,1018.307495,25.43,35.1,347.2711718,346.5285778,362.9632566,-16.4346788
314.035301,11/10/01,00:50:50,22.527495,-155.108415,357.3770739,373.9768627,25.460595,1018.563843,25.43,35.1,346.9133204,346.5035505,362.9632566,-16.45970605
314.038426,11/10/01,00:55:20,22.51909167,-155.1271,356.9642389,373.9768627,25.507159,1018.270874,25.43,35.09,346.4096273,345.3789112,362.9632566,-17.58434535
314.041551,11/10/01,00:59:50,22.51226333,-155.1420417,357.0127986,373.9768627,25.535107,1018.618774,25.43,35.1,346.579004,345.1753351,362.9632566,-17.78792149
314.073854,11/10/01,01:46:21,22.429525,-155.3152183,366.007124,374.5752777,25.762058,1018.527222,25.68,35.07,355.1086479,353.9884559,363.3983383,-9.409882356
314.076956,11/10/01,01:50:49,22.42250167,-155.329655,366.007124,374.5752777,25.783845,1018.151855,25.7,35.07,354.9598937,353.815983,363.3983383,-9.582355268
314.080081,11/10/01,01:55:19,22.41399,-155.3477217,365.8104283,374.5752777,25.746499,1018.463135,25.72,35.07,354.86756,354.5056227,363.3983383,-8.892715624
314.083218,11/10/01,01:59:50,22.40731167,-155.362045,365.9087714,374.5752777,25.734053,1018.344116,25.72,35.07,354.9201165,354.7280829,363.3983383,-8.670255407
314.115521,11/10/01,02:46:21,22.32777833,-155.5337233,366.8712497,374.9878911,25.780733,1018.618774,25.71,35.02,355.9593242,354.9914494,363.9328343,-8.941384831
314.118623,11/10/01,02:50:49,22.32085833,-155.5492833,366.1320237,374.9878911,25.864807,1018.572998,25.75,35.03,355.1984064,353.6329226,363.9328343,-10.29991165
314.121759,11/10/01,02:55:20,22.31183667,-155.56823,365.5164052,374.9878911,25.899077,1018.600464,25.8,35.05,354.5770832,353.2282671,363.9328343,-10.7045672
314.124884,11/10/01,02:59:50,22.30484667,-155.5835117,366.2551914,374.9878911,25.899077,1018.655396,25.84,35.03,355.2860271,354.4796125,363.9328343,-9.453221721
314.157188,11/10/01,03:46:21,22.22373833,-155.7627433,370.0935887,372.7595114,25.948945,1019.085693,25.91,34.92,359.1168285,358.5797498,361.7162925,-3.136542676
314.160301,11/10/01,03:50:50,22.217085,-155.7779617,369.2284381,372.7595114,26.05187,1019.140625,25.94,34.9,358.2763278,356.7402994,361.7162925,-4.97599305
314.163426,11/10/01,03:55:20,22.20883,-155.7971683,368.41339,372.7595114,26.036269,1018.838501,25.95,34.89,357.3689492,356.1865772,361.7162925,-5.52971527
314.166551,11/10/01,03:59:50,22.20221333,-155.8126467,368.3640139,372.7595114,26.017551,1019.058228,25.96,34.89,357.3937429,356.6043754,361.7162925,-5.111917109
314.198854,11/10/01,04:46:21,22.11134833,-155.9865883,368.0286196,373.2321024,26.014432,1018.948364,26,34.95,357.0011792,356.8032692,362.1658865,-5.362617294
314.201956,11/10/01,04:50:49,22.10463833,-156.0021317,368.1273265,373.2321024,26.058112,1019.094849,26.02,34.96,357.1361349,356.6137093,362.1658865,-5.552177185
314.205081,11/10/01,04:55:19,22.09662333,-156.0215817,367.9299223,373.2321024,26.079958,1019.47937,26.02,34.96,357.0838115,356.262518,362.1658865,-5.903368453
314.208218,11/10/01,04:59:50,22.09032,-156.0372717,367.9052495,373.2321024,26.108053,1018.847656,26.04,34.96,356.8172989,355.8861184,362.1658865,-6.279768103
314.240521,11/10/01,05:46:21,22.01509667,-156.22041,363.5694599,374.3809042,25.693613,1019.415283,25.55,35.08,353.1486786,351.1998389,363.6234136,-12.42357465
314.243623,11/10/01,05:50:49,22.00727167,-156.2347,363.8641591,374.3809042,25.606562,1019.332886,25.54,35.08,353.4121389,352.5063348,363.6234136,-11.11707877
314.246759,11/10/01,05:55:20,21.99772167,-156.2521967,363.5694599,374.3809042,25.600347,1019.515991,25.54,35.08,353.1913975,352.3705232,363.6234136,-11.25289035
314.249884,11/10/01,05:59:50,21.99004333,-156.26626,363.2748452,374.3809042,25.706055,1019.223022,25.55,35.08,352.7937964,350.678841,363.6234136,-12.94457264
314.282188,11/10/01,06:46:21,21.90237167,-156.4303067,364.4853746,372.7623021,25.681173,1019.506836,25.63,35.07,354.0172574,353.3199068,362.0393862,-8.719479443
314.285301,11/10/01,06:50:50,21.89513333,-156.444385,363.2091264,372.7623021,25.628319,1019.442749,25.59,35.09,352.781749,352.260972,362.0393862,-9.778414225
314.288426,11/10/01,06:55:20,21.88585667,-156.4618483,361.6895414,372.7623021,25.578596,1019.818115,25.55,35.1,351.4661073,351.0786402,362.0393862,-10.96074604
314.291551,11/10/01,06:59:50,21.87873167,-156.475895,360.0499717,372.7623021,25.535107,1019.488525,25.48,35.14,349.802738,349.0595676,362.0393862,-12.97981864
314.323854,11/10/01,07:46:21,21.80168833,-156.6216967,354.5410366,372.6239311,25.290023,1019.827271,25.19,35.27,344.7567789,343.4252201,362.1917504,-18.76653024
314.326956,11/10/01,07:50:49,21.79644333,-156.6320967,354.0551318,372.6239311,25.243548,1019.754028,25.18,35.27,344.2651673,343.4194536,362.1917504,-18.77229682
314.330081,11/10/01,07:55:19,21.78993667,-156.6452633,353.9336935,372.6239311,25.293122,1019.46106,25.17,35.26,344.0514071,342.4163037,362.1917504,-19.77544672
314.333218,11/10/01,07:59:50,21.78488,-156.65581,354.0551318,372.6239311,25.262135,1019.515991,25.16,35.26,344.1949762,342.8371956,362.1917504,-19.35455483
314.365521,11/10/01,08:46:21,21.72314833,-156.7812833,355.1620286,373.1513805,25.283825,1019.287109,25.26,35.22,345.1265928,344.8086155,362.6728341,-17.86421854
314.368623,11/10/01,08:50:49,21.71763833,-156.7918783,354.9676059,373.1513805,25.410947,1019.561768,25.27,35.21,345.0270777,343.1524295,362.6728341,-19.52040453
314.371759,11/10/01,08:55:20,21.71101,-156.8051917,354.9433059,373.1513805,25.333416,1019.442749,25.29,35.2,344.9489481,344.370212,362.6728341,-18.30262206
314.374884,11/10/01,08:59:50,21.70569667,-156.816,355.1620286,373.1513805,25.345818,1019.30542,25.29,35.2,345.1135288,344.3693806,362.6728341,-18.30345349
314.407188,11/10/01,09:46:21,21.643815,-156.940365,356.4742771,372.6493168,25.35512,1018.80188,25.3,35.24,346.2058261,345.4688076,361.9968769,-16.52806926
314.410301,11/10/01,09:50:50,21.63875667,-156.9506183,356.1089043,372.6493168,25.336517,1018.737793,25.31,35.24,345.8220513,345.4676193,361.9968769,-16.52925761
314.413426,11/10/01,09:55:20,21.63231167,-156.96346,356.0114947,372.6493168,25.386131,1018.884277,25.3,35.24,345.7852331,344.6358397,361.9968769,-17.36103717
314.416551,11/10/01,09:59:50,21.62718167,-156.9738117,355.7680134,372.6493168,25.311718,1018.682861,25.31,35.24,345.4717815,345.4488254,361.9968769,-16.54805149
314.448854,11/10/01,10:46:21,21.57188333,-157.0976067,356.6677829,373.1028236,25.417152,1018.215942,25.37,35.22,346.1425696,345.5123866,362.1868174,-16.67443075
314.451956,11/10/01,10:50:49,21.56707,-157.108155,356.3505787,373.1028236,25.367523,1017.996216,25.38,35.23,345.7512525,345.9180788,362.1868174,-16.26873852
314.455081,11/10/01,10:55:19,21.56104,-157.12142,356.4237707,373.1028236,25.404743,1017.868042,25.39,35.23,345.7708149,345.5738364,362.1868174,-16.61298093
314.458218,11/10/01,10:59:50,21.556115,-157.1320317,356.6189757,373.1028236,25.414049,1018.087769,25.38,35.22,346.0437257,345.5886618,362.1868174,-16.5981556
314.490521,11/10/01,11:46:21,21.49767667,-157.2492683,364.4747479,372.9750133,25.631427,1017.364502,25.59,35.12,353.2660291,352.7023229,361.5642901,-8.861967114
