geoid,PROFTBL,PROFLN,cest,clb,cub
04000US25,2,70,"1,190,390","1,157,158","1,223,622"
04000US25,2,71,"139,368","128,027","150,709"
04000US25,2,72,"849,749","819,539","879,959"
04000US25,2,73,"399,971","379,873","420,069"
04000US25,2,74,"449,778","424,255","475,301"
04000US25,2,75,"407,719","381,555","433,883"
04000US25,2,76,"442,030","423,318","460,742"
04000US25,2,77,"849,749","819,539","879,959"
04000US25,2,78,"261,047","243,485","278,609"
04000US25,2,79,"225,327","213,762","236,892"
04000US25,2,80,"43,106","34,722","51,490"
04000US25,2,81,"3,180","1,908","4,452"
04000US25,2,82,"272,331","254,504","290,158"
04000US25,2,83,"44,758","37,910","51,606"
04000US25,2,84,"5,822,123","5,815,360","5,828,886"
04000US25,2,85,"4,697,814","4,663,141","4,732,487"
04000US25,2,86,"1,124,309","1,089,276","1,159,342"
04000US25,2,87,"502,620","473,725","531,515"
04000US25,2,88,"384,233","370,914","397,552"
04000US25,2,89,"179,740","162,930","196,550"
04000US25,2,90,"520,765","487,846","553,684"
04000US25,2,91,"218,977","198,549","239,405"
04000US25,2,92,"178,704","165,620","191,788"
04000US25,2,93,"89,919","76,879","102,959"
04000US25,2,94,"40,607","32,153","49,061"
04000US25,2,95,"13,984","9,913","18,055"
04000US25,2,96,"6,218,773",     *****,     *****
04000US25,2,97,"48,103","38,222","57,984"
04000US25,2,98,"12,639","9,524","15,754"
04000US25,2,99,"14,617","11,071","18,163"
04000US25,2,100,"42,516","35,726","49,306"
04000US25,2,101,"758,446","724,467","792,425"
04000US25,2,102,"582,053","554,310","609,796"
04000US25,2,103,"257,652","236,697","278,607"
04000US25,2,104,"401,745","373,675","429,815"
04000US25,2,105,"89,898","78,065","101,731"
04000US25,2,106,"16,413","12,404","20,422"
04000US25,2,107,"1,483,152","1,438,547","1,527,757"
04000US25,2,108,"918,838","886,428","951,248"
04000US25,2,109,"58,335","48,447","68,223"
04000US25,2,110,"40,618","34,121","47,115"
04000US25,2,111,"337,527","318,876","356,178"
04000US25,2,112,"288,947","268,105","309,789"
04000US25,2,113,"127,551","114,897","140,205"
04000US25,2,114,"116,789","104,506","129,072"
04000US25,2,115,"184,139","170,157","198,121"
04000US25,2,116,"5,945","3,568","8,322"
04000US25,2,117,"86,935","72,731","101,139"
04000US25,2,118,"131,241","118,741","143,741"
04000US25,2,119,"10,970","7,656","14,284"
04000US25,2,120,"27,208","20,247","34,169"
04000US25,2,121,"247,741","226,140","269,342"
04000US25,2,122,"19,108","14,532","23,684"
04000US25,2,123,"118,969","104,709","133,229"
04000US25,3,1,"4,896,966","4,889,101","4,904,831"
04000US25,3,2,"3,334,899","3,312,284","3,357,514"
04000US25,3,3,"3,330,871","3,308,075","3,353,667"
04000US25,3,4,"3,085,274","3,060,151","3,110,397"
04000US25,3,5,"245,597","230,145","261,049"
04000US25,3,6,7.4,6.9,7.8
04000US25,3,7,"4,028","2,612","5,444"
04000US25,3,8,"1,562,067","1,539,423","1,584,711"
04000US25,3,9,"2,566,500","2,559,578","2,573,422"
04000US25,3,10,"1,577,956","1,560,685","1,595,227"
04000US25,3,11,"1,577,595","1,560,275","1,594,915"
04000US25,3,12,"1,465,478","1,448,151","1,482,805"
04000US25,3,13,"461,072","449,975","472,169"
04000US25,3,14,"274,361","259,004","289,718"
04000US25,3,15,"955,418","943,250","967,586"
04000US25,3,16,"674,163","657,841","690,485"
04000US25,3,17,"286,663","276,259","297,067"
04000US25,3,18,"14,010","10,285","17,735"
04000US25,3,19,"10,001","6,714","13,288"
04000US25,3,20,"2,993,181","2,966,659","3,019,703"
04000US25,3,21,"2,241,588","2,211,417","2,271,759"
04000US25,3,22,"239,450","225,567","253,333"
04000US25,3,23,"276,546","260,466","292,626"
04000US25,3,24,"99,633","90,781","108,485"
04000US25,3,25,"31,257","25,098","37,416"
04000US25,3,26,"104,707","95,784","113,630"
04000US25,3,27,26,25.6,26.4
04000US25,3,28,"3,085,274","3,060,151","3,110,397"
04000US25,3,29,"1,268,838","1,241,665","1,296,011"
04000US25,3,30,"464,163","440,037","488,289"
04000US25,3,31,"774,976","752,388","797,564"
04000US25,3,32,"6,127","3,989","8,265"
04000US25,3,33,"248,350","230,386","266,314"
04000US25,3,34,"322,820","306,974","338,666"
04000US25,3,35,"9,430","6,567","12,293"
04000US25,3,36,"191,114","176,003","206,225"
04000US25,3,37,"350,668","334,554","366,782"
04000US25,3,38,"104,544","93,860","115,228"
04000US25,3,39,"334,454","317,449","351,459"
04000US25,3,40,"128,850","117,163","140,537"
04000US25,3,41,"88,200","78,816","97,584"
04000US25,3,42,"268,301","252,876","283,726"
04000US25,3,43,"364,814","345,819","383,809"
04000US25,3,44,"766,472","744,489","788,455"
04000US25,3,45,"215,133","200,120","230,146"
04000US25,3,46,"141,434","131,257","151,611"
04000US25,3,47,"121,860","111,901","131,819"
04000US25,3,48,"2,451,718","2,424,495","2,478,941"
04000US25,3,49,"409,378","393,903","424,853"
04000US25,3,50,"217,867","204,505","231,229"
04000US25,3,51,"6,311","4,264","8,358"
04000US25,3,52,"2,435,941","2,422,239","2,449,643"
04000US25,3,53,"206,619","191,692","221,546"
04000US25,3,54,"144,886","134,536","155,236"
04000US25,3,55,"233,792","221,594","245,990"
04000US25,3,56,"233,774","220,160","247,388"
04000US25,3,57,"310,991","295,661","326,321"
04000US25,3,58,"453,759","437,699","469,819"
04000US25,3,59,"335,108","318,712","351,504"
04000US25,3,60,"317,785","301,337","334,233"
04000US25,3,61,"107,128","98,408","115,848"
04000US25,3,62,"92,099","84,420","99,778"
04000US25,3,63,"53,610","52,525","54,695"
04000US25,3,64,"69,516","68,403","70,629"
04000US25,3,65,"1,940,386","1,923,904","1,956,868"
04000US25,3,66,"73,231","72,017","74,445"
04000US25,3,67,"652,837","638,748","666,926"
04000US25,3,68,"12,432","12,206","12,657"
04000US25,3,69,"409,190","395,140","423,240"
04000US25,3,70,"16,029","15,418","16,639"
04000US25,3,71,"108,116","98,840","117,392"
04000US25,3,72,"7,241","6,898","7,584"
04000US25,3,73,"71,103","62,216","79,990"
04000US25,3,74,"4,101","3,756","4,445"
04000US25,3,75,"104,356","94,798","113,914"
04000US25,3,76,"1,584,582","1,566,534","1,602,630"
04000US25,3,77,"70,229","62,855","77,603"
04000US25,3,78,"54,272","46,954","61,590"
04000US25,3,79,"112,125","103,157","121,093"
04000US25,3,80,"129,975","120,461","139,489"
04000US25,3,81,"191,196","178,415","203,977"
04000US25,3,82,"317,124","303,124","331,124"
04000US25,3,83,"268,075","253,931","282,219"
04000US25,3,84,"269,288","253,727","284,849"
04000US25,3,85,"89,424","81,620","97,228"
04000US25,3,86,"82,874","75,677","90,071"
04000US25,3,87,"67,527","66,145","68,909"
04000US25,3,88,"82,943","81,286","84,599"
04000US25,3,89,"28,509","28,080","28,938"
04000US25,3,90,"851,359","832,107","870,611"
04000US25,3,91,"30,322","29,399","31,245"
04000US25,3,92,"42,050","40,568","43,531"
04000US25,3,93,"31,967","31,664","32,270"
04000US25,3,94,"50,652","50,154","51,150"
04000US25,3,95,"36,887","36,196","37,578"
04000US25,3,96,"118,124","108,111","128,137"
04000US25,3,97,"89,282","80,396","98,168"
04000US25,3,98,"16,540","12,250","20,830"
04000US25,3,99,"75,582","67,053","84,111"
04000US25,3,100,"64,651","56,960","72,342"
04000US25,3,101,"11,254","7,905","14,603"
04000US25,3,102,"582,070","545,149","618,991"
04000US25,3,103,"402,412","376,488","428,336"
04000US25,3,104,"74,632","65,452","83,812"
04000US25,3,105,"172,877","156,197","189,557"
04000US25,3,106,"120,202","106,916","133,488"
04000US25,3,107,"219,339","202,521","236,157"
04000US25,3,108,9.4,8.8,10
04000US25,3,109,8.5,7.9,9
04000US25,3,110,9.4,8.2,10.5
04000US25,3,111,11.8,10.7,13
04000US25,3,112,13.4,11.3,15.5
04000US25,3,113,11.3,10,12.5
04000US25,3,114,18.6,17.3,19.9
04000US25,4,1,"2,660,847",     *****,     *****
04000US25,4,2,"1,424,573","1,402,980","1,446,166"
04000US25,4,3,"121,199","111,325","131,073"
04000US25,4,4,"284,641","270,853","298,429"
04000US25,4,5,"306,813","291,570","322,056"
04000US25,4,6,"153,466","141,325","165,607"
04000US25,4,7,"108,914","98,473","119,355"
04000US25,4,8,"234,819","221,054","248,584"
04000US25,4,9,"25,674","21,592","29,756"
04000US25,4,10,748,0,"1,688"
04000US25,4,11,"51,691","45,506","57,876"
04000US25,4,12,"105,095","97,037","113,153"
04000US25,4,13,"106,212","97,169","115,255"
04000US25,4,14,"283,923","270,615","297,231"
04000US25,4,15,"319,162","304,883","333,441"
04000US25,4,16,"310,628","297,563","323,693"
04000US25,4,17,"331,755","317,918","345,592"
04000US25,4,18,"207,615","195,174","220,056"
04000US25,4,19,"944,766","921,861","967,671"
04000US25,4,20,"35,397","30,273","40,521"
04000US25,4,21,"117,920","108,441","127,399"
04000US25,4,22,"236,700","220,612","252,788"
04000US25,4,23,"412,755","393,679","431,831"
04000US25,4,24,"496,539","476,230","516,848"
04000US25,4,25,"482,377","463,587","501,167"
04000US25,4,26,"372,515","356,578","388,452"
04000US25,4,27,"233,156","222,535","243,777"
04000US25,4,28,"273,488","259,991","286,985"
04000US25,4,29,5.6,5.5,5.7
04000US25,4,30,"2,435,941","2,422,239","2,449,643"
04000US25,4,31,"793,517","776,047","810,987"
04000US25,4,32,"546,458","528,665","564,251"
04000US25,4,33,"282,531","267,275","297,787"
04000US25,4,34,"335,386","321,109","349,663"
04000US25,4,35,"219,216","207,763","230,669"
04000US25,4,36,"258,833","248,162","269,504"
04000US25,4,37,"259,157","245,070","273,244"
04000US25,4,38,"876,556","856,287","896,825"
04000US25,4,39,"935,961","918,074","953,848"
04000US25,4,40,"364,267","349,653","378,881"
04000US25,4,41,"1,074,455","1,054,225","1,094,685"
04000US25,4,42,"60,350","54,352","66,348"
04000US25,4,43,"330,082","312,294","347,870"
04000US25,4,44,"933,509","910,441","956,577"
04000US25,4,45,"2,618","1,182","4,054"
04000US25,4,46,"20,979","17,388","24,570"
04000US25,4,47,808,0,"1,726"
04000US25,4,48,"9,253","5,853","12,653"
04000US25,4,49,"3,887","2,365","5,409"
04000US25,4,50,"7,149","4,439","9,859"
04000US25,4,51,"8,442","5,591","11,293"
04000US25,4,52,"35,569","28,306","42,832"
04000US25,4,53,"2,392,727","2,378,006","2,407,448"
04000US25,4,54,"33,385","28,350","38,420"
04000US25,4,55,"9,829","7,488","12,170"
04000US25,4,56,"1,258,630","1,235,794","1,281,466"
04000US25,4,57,"6,349","4,445","8,253"
04000US25,4,58,"37,486","33,808","41,164"
04000US25,4,59,"113,156","105,074","121,238"
04000US25,4,60,"136,812","126,774","146,850"
04000US25,4,61,"306,111","293,438","318,784"
04000US25,4,62,"460,671","447,473","473,869"
04000US25,4,63,"169,104","158,212","179,996"
04000US25,4,64,"28,941","24,846","33,036"
04000US25,4,65,"309,736","305,590","313,882"
04000US25,4,66,"887,797","867,821","907,773"
04000US25,4,67,"3,086","1,719","4,453"
04000US25,4,68,"16,524","12,838","20,210"
04000US25,4,69,"32,197","27,794","36,600"
04000US25,4,70,"96,702","88,426","104,978"
04000US25,4,71,"260,075","247,744","272,406"
04000US25,4,72,"220,786","209,397","232,175"
04000US25,4,73,"258,427","244,497","272,357"
04000US25,4,74,"1,571","1,548","1,594"
04000US25,4,75,"370,833","358,604","383,062"
04000US25,4,76,401,0,999
04000US25,4,77,"6,638","4,699","8,577"
04000US25,4,78,"36,367","31,142","41,592"
04000US25,4,79,"73,750","66,942","80,558"
04000US25,4,80,"253,677","243,722","263,632"
04000US25,4,81,481,473,489
04000US25,4,82,"887,797","867,821","907,773"
04000US25,4,83,"337,025","323,598","350,452"
04000US25,4,84,"149,489","141,168","157,810"
04000US25,4,85,"117,368","108,814","125,922"
04000US25,4,86,"79,594","72,558","86,630"
04000US25,4,87,"202,128","190,825","213,431"
04000US25,4,88,"2,193","1,161","3,225"
04000US25,4,89,"370,833","358,604","383,062"
04000US25,4,90,"127,319","119,369","135,269"
04000US25,4,91,"73,110","67,102","79,118"
04000US25,4,92,"42,858","38,032","47,684"
04000US25,4,93,"30,599","26,530","34,668"
04000US25,4,94,"19,512","15,507","23,517"
04000US25,4,95,"19,362","15,888","22,836"
04000US25,4,96,"55,386","49,017","61,755"
04000US25,4,97,"2,687",820,"4,554"
04000US25,4,98,"861,544","840,779","882,309"
04000US25,4,99,"45,120","38,193","52,047"
04000US25,4,100,"56,045","48,713","63,377"
04000US25,4,101,"79,674","72,350","86,998"
04000US25,4,102,"173,695","162,791","184,599"
04000US25,4,103,"186,587","174,021","199,153"
04000US25,4,104,"203,467","189,883","217,051"
04000US25,4,105,"81,536","73,309","89,763"
04000US25,4,106,"35,420","30,286","40,554"
04000US25,4,107,820,801,839
04000US25,4,108,"111,628","102,075","121,181"
04000US25,4,109,"120,503","110,572","130,434"
04000US25,4,110,"108,828","98,527","119,129"
04000US25,4,111,"93,598","84,161","103,035"
04000US25,4,112,"81,208","72,439","89,977"
04000US25,4,113,"298,300","281,183","315,417"
04000US25,4,114,"47,479","40,508","54,450"
04000US26,1,1,"9,825,840",     *****,     *****
04000US26,1,2,"4,787,964","4,777,098","4,798,830"
04000US26,1,3,"5,037,876","5,027,010","5,048,742"
04000US26,1,4,"647,809","642,818","652,800"
04000US26,1,5,"676,344","656,522","696,166"
04000US26,1,6,"764,928","745,771","784,085"
04000US26,1,7,"682,270","675,302","689,238"
04000US26,1,8,"658,118","648,559","667,677"
04000US26,1,9,"1,265,764","1,253,220","1,278,308"
04000US26,1,10,"1,515,594","1,505,578","1,525,610"
04000US26,1,11,"1,467,124","1,457,507","1,476,741"
04000US26,1,12,"546,076","533,601","558,551"
04000US26,1,13,"424,731","413,079","436,383"
04000US26,1,14,"613,443","608,778","618,108"
04000US26,1,15,"444,285","433,545","455,025"
04000US26,1,16,"119,354","109,046","129,662"
04000US26,1,17,36.6,36.4,36.8
04000US26,1,18,"7,299,296","7,295,308","7,303,284"
04000US26,1,19,"6,914,959","6,900,525","6,929,393"
04000US26,1,20,"1,404,288","1,391,650","1,416,926"
04000US26,1,21,"1,177,082","1,170,560","1,183,604"
04000US26,1,22,"496,921","492,088","501,754"
04000US26,1,23,"680,161","676,040","684,282"
04000US26,1,24,"9,656,560","9,640,717","9,672,403"
04000US26,1,25,"7,888,358","7,870,305","7,906,411"
04000US26,1,26,"1,362,762","1,350,221","1,375,303"
04000US26,1,27,"51,144","46,570","55,718"
04000US26,1,28,"215,470","209,181","221,759"
04000US26,1,29,"77,033","66,181","87,885"
04000US26,1,30,"34,031","27,084","40,978"
04000US26,1,31,"22,053","15,759","28,347"
04000US26,1,32,"17,229","12,013","22,445"
04000US26,1,33,"30,705","21,665","39,745"
04000US26,1,34,"12,641","7,814","17,468"
04000US26,1,35,"21,778","14,604","28,952"
04000US26,1,36,"1,184",0,"2,517"
04000US26,1,37,         N,         N,         N
04000US26,1,38,         N,         N,         N
04000US26,1,39,         N,         N,         N
04000US26,1,40,         N,         N,         N
04000US26,1,41,"137,642","118,660","156,624"
04000US26,1,42,"169,280","153,437","185,123"
04000US26,1,43,"26,575","18,753","34,397"
04000US26,1,44,"142,705","129,779","155,631"
04000US26,1,45,"8,037,701","8,013,638","8,061,764"
04000US26,1,46,"1,439,677","1,431,768","1,447,586"
04000US26,1,47,"121,330","114,389","128,271"
04000US26,1,48,"241,516","237,198","245,834"
04000US26,1,49,"4,879","2,027","7,731"
04000US26,1,50,"166,514","149,697","183,331"
04000US26,1,51,"9,825,840",     *****,     *****
04000US26,1,52,"341,722","341,487","341,957"
04000US26,1,53,"236,846","224,340","249,352"
04000US26,1,54,"32,594","23,539","41,649"
04000US26,1,55,"9,600","5,756","13,444"
04000US26,1,56,"62,682","51,838","73,526"
04000US26,1,57,"9,484,118","9,483,883","9,484,353"
04000US26,1,58,"7,709,455","7,704,095","7,714,815"
04000US26,1,59,"1,356,541","1,344,391","1,368,691"
04000US26,1,60,"48,503","44,085","52,921"
04000US26,1,61,"214,609","208,354","220,864"
04000US26,1,62,723,0,"1,936"
04000US26,1,63,"15,297","9,599","20,995"
04000US26,1,64,"138,990","126,170","151,810"
04000US26,1,65,"4,469","2,334","6,604"
04000US26,1,66,"134,521","121,970","147,072"
04000US26,1,67,"9,825,840",     *****,     *****
04000US26,1,68,"3,953,519","3,919,249","3,987,789"
04000US26,1,69,"2,007,691","1,981,961","2,033,421"
04000US26,1,70,"2,967,364","2,939,340","2,995,388"
04000US26,1,71,"452,724","423,005","482,443"
04000US26,1,72,"444,542","421,103","467,981"
04000US26,1,73,"198,477","185,602","211,352"
04000US26,1,74,"3,884,081","3,841,641","3,926,521"
04000US26,1,75,"2,599,926","2,564,644","2,635,208"
04000US26,1,76,"1,241,154","1,217,853","1,264,455"
04000US26,1,77,"1,972,629","1,938,063","2,007,195"
04000US26,1,78,"868,969","848,223","889,715"
04000US26,1,79,"470,632","452,175","489,089"
04000US26,1,80,"296,222","280,468","311,976"
04000US26,1,81,"1,284,155","1,247,730","1,320,580"
04000US26,1,82,"1,086,874","1,049,014","1,124,734"
04000US26,1,83,"359,128","343,376","374,880"
04000US26,1,84,"1,345,993","1,321,966","1,370,020"
04000US26,1,85,"878,172","861,362","894,982"
04000US26,1,86,2.53,2.5,2.56
04000US26,1,87,3.11,3.07,3.15
04000US26,1,88,"4,383,456",     *****,     *****
04000US26,1,89,"3,884,081","3,841,641","3,926,521"
04000US26,1,90,"499,375","456,935","541,815"
04000US26,1,91,1.8,1.5,2.1
04000US26,1,92,7.5,6.4,8.5
04000US26,1,93,"3,884,081","3,841,641","3,926,521"
04000US26,1,94,"2,893,140","2,849,607","2,936,673"
04000US26,1,95,"990,941","962,943","1,018,939"
04000US26,1,96,2.67,2.63,2.71
04000US26,1,97,2.13,2.08,2.18
04000US26,2,1,"2,698,031","2,658,406","2,737,656"
04000US26,2,2,"145,925","135,773","156,077"
04000US26,2,3,"129,291","119,970","138,612"
04000US26,2,4,"1,156,094","1,141,275","1,170,913"
04000US26,2,5,"630,270","616,577","643,963"
04000US26,2,6,"636,451","601,918","670,984"
04000US26,2,7,"6,396,371","6,386,797","6,405,945"
04000US26,2,8,"240,497","222,722","258,272"
04000US26,2,9,"585,931","555,996","615,866"
04000US26,2,10,"2,056,547","2,018,053","2,095,041"
04000US26,2,11,"1,459,926","1,423,954","1,495,898"
04000US26,2,12,"500,309","480,981","519,637"
04000US26,2,13,"966,674","931,529","1,001,819"
04000US26,2,14,"586,487","556,162","616,812"
04000US26,2,15,87.1,86.5,87.7
04000US26,2,16,24.3,23.5,25.1
04000US26,2,17,"3,724,914","3,716,988","3,732,840"
04000US26,2,18,"1,126,397","1,103,945","1,148,849"
04000US26,2,19,"2,127,159","2,104,851","2,149,467"
04000US26,2,20,"34,717","29,238","40,196"
04000US26,2,21,"82,226","72,658","91,794"
04000US26,2,22,"354,415","336,237","372,593"
04000US26,2,23,"4,011,845","4,002,835","4,020,855"
04000US26,2,24,"1,041,328","1,017,986","1,064,670"
04000US26,2,25,"2,068,738","2,041,415","2,096,061"
04000US26,2,26,"64,858","57,157","72,559"
04000US26,2,27,"384,767","373,332","396,202"
04000US26,2,28,"452,154","436,010","468,298"
04000US26,2,29,"142,576","132,105","153,047"
04000US26,2,30,"47,296","38,719","55,873"
04000US26,2,31,38,31,45
04000US26,2,32,33.2,28.5,37.9
04000US26,2,33,56,52,60
04000US26,2,34,21,13,29
04000US26,2,35,113,103,123
04000US26,2,36,20,17,23
04000US26,2,37,"157,073","142,961","171,185"
04000US26,2,38,"64,061","54,143","73,979"
04000US26,2,39,"14,833","11,141","18,525"
04000US26,2,40,"15,210","10,055","20,365"
04000US26,2,41,"10,545","6,763","14,327"
04000US26,2,42,"23,473","17,937","29,009"
04000US26,2,43,62.7,58.7,66.8
04000US26,2,44,66.7,59.9,73.5
04000US26,2,45,55.3,49.4,61.3
04000US26,2,46,17,12.2,21.9
04000US26,2,47,"7,295,445","7,291,032","7,299,858"
04000US26,2,48,"817,297","798,580","836,014"
04000US26,2,49,"2,263,072","2,249,329","2,276,815"
04000US26,2,50,"181,672","166,745","196,599"
04000US26,2,51,"5,734,026","5,716,259","5,751,793"
04000US26,2,52,"722,693","700,004","745,382"
04000US26,2,53,36.4,35,37.8
04000US26,2,54,"5,011,333","4,977,199","5,045,467"
04000US26,2,55,76.6,76,77.2
04000US26,2,56,"1,177,082","1,170,560","1,183,604"
04000US26,2,57,"474,500","454,060","494,940"
04000US26,2,58,"9,696,527","9,687,728","9,705,326"
04000US26,2,59,"8,385,584","8,332,454","8,438,714"
04000US26,2,60,"1,268,797","1,216,835","1,320,759"
04000US26,2,61,"848,900","803,484","894,316"
04000US26,2,62,"419,897","384,796","454,998"
04000US26,2,63,"303,850","278,035","329,665"
04000US26,2,64,"116,047","95,265","136,829"
04000US26,2,65,"42,146","33,483","50,809"
04000US26,2,66,"9,825,840",     *****,     *****
04000US26,2,67,"9,243,506","9,212,477","9,274,535"
04000US26,2,68,"9,186,256","9,154,071","9,218,441"
04000US26,2,69,"7,388,501","7,312,480","7,464,522"
04000US26,2,70,"1,797,755","1,727,671","1,867,839"
04000US26,2,71,"57,250","49,317","65,183"
04000US26,2,72,"582,334","551,305","613,363"
04000US26,2,73,"243,621","227,117","260,125"
04000US26,2,74,"338,713","309,771","367,655"
04000US26,2,75,"327,355","297,171","357,539"
04000US26,2,76,"254,979","241,018","268,940"
04000US26,2,77,"582,334","551,305","613,363"
04000US26,2,78,"145,575","133,206","157,944"
04000US26,2,79,"260,335","238,318","282,352"
04000US26,2,80,"16,849","9,238","24,460"
04000US26,2,81,"2,400",0,"4,828"
04000US26,2,82,"106,174","94,744","117,604"
04000US26,2,83,"51,001","42,358","59,644"
04000US26,2,84,"9,178,031","9,173,040","9,183,022"
04000US26,2,85,"8,391,189","8,358,148","8,424,230"
04000US26,2,86,"786,842","754,148","819,536"
04000US26,2,87,"317,281","296,181","338,381"
04000US26,2,88,"251,532","236,437","266,627"
04000US26,2,89,"113,992","101,607","126,377"
04000US26,2,90,"273,963","249,652","298,274"
04000US26,2,91,"84,784","72,273","97,295"
04000US26,2,92,"136,947","124,988","148,906"
04000US26,2,93,"60,290","50,905","69,675"
04000US26,2,94,"124,400","100,301","148,499"
04000US26,2,95,"58,215","43,727","72,703"
04000US26,2,96,"9,825,840",     *****,     *****
04000US26,2,97,"124,033","105,397","142,669"
04000US26,2,98,"42,478","34,372","50,584"
04000US26,2,99,"41,932","35,634","48,230"
04000US26,2,100,"492,611","442,946","542,276"
04000US26,2,101,"1,108,179","1,074,794","1,141,564"
04000US26,2,102,"567,427","538,175","596,679"
04000US26,2,103,"171,454","153,604","189,304"
04000US26,2,104,"2,249,056","2,150,397","2,347,715"
04000US26,2,105,"41,944","32,990","50,898"
04000US26,2,106,"93,830","80,730","106,930"
04000US26,2,107,"1,159,957","1,087,047","1,232,867"
04000US26,2,108,"484,486","446,487","522,485"
04000US26,2,109,"31,790","25,982","37,598"
04000US26,2,110,"102,495","88,445","116,545"
04000US26,2,111,"941,813","893,639","989,987"
04000US26,2,112,"5,205","2,570","7,840"
04000US26,2,113,"76,398","66,062","86,734"
04000US26,2,114,"174,989","162,011","187,967"
04000US26,2,115,"255,301","229,612","280,990"
04000US26,2,116,"36,533","27,962","45,104"
04000US26,2,117,"47,730","33,381","62,079"
04000US26,2,118,"200,433","153,419","247,447"
04000US26,2,119,"28,754","23,773","33,735"
04000US26,2,120,"49,891","40,064","59,718"
04000US26,2,121,"474,129","439,710","508,548"
04000US26,2,122,"49,575","43,874","55,276"
04000US26,2,123,"8,755","6,019","11,491"
04000US26,3,1,"7,582,492","7,573,488","7,591,496"
04000US26,3,2,"5,008,332","4,972,841","5,043,823"
04000US26,3,3,"5,004,481","4,968,681","5,040,281"
04000US26,3,4,"4,552,965","4,513,643","4,592,287"
04000US26,3,5,"451,516","428,931","474,101"
04000US26,3,6,9,8.6,9.5
04000US26,3,7,"3,851","2,272","5,430"
04000US26,3,8,"2,574,160","2,538,599","2,609,721"
04000US26,3,9,"3,922,085","3,913,014","3,931,156"
04000US26,3,10,"2,346,868","2,324,908","2,368,828"
04000US26,3,11,"2,346,679","2,324,738","2,368,620"
04000US26,3,12,"2,141,429","2,119,218","2,163,640"
04000US26,3,13,"737,477","722,876","752,078"
04000US26,3,14,"442,695","426,057","459,333"
04000US26,3,15,"1,652,215","1,633,415","1,671,015"
04000US26,3,16,"1,126,909","1,097,211","1,156,607"
04000US26,3,17,"528,003","518,182","537,824"
04000US26,3,18,"32,944","27,040","38,848"
04000US26,3,19,"19,395","15,383","23,407"
04000US26,3,20,"4,409,447","4,366,694","4,452,200"
04000US26,3,21,"3,723,704","3,671,023","3,776,385"
04000US26,3,22,"381,369","356,647","406,091"
04000US26,3,23,"49,119","42,108","56,130"
04000US26,3,24,"78,610","60,063","97,157"
04000US26,3,25,"36,988","31,261","42,715"
04000US26,3,26,"139,657","128,689","150,625"
04000US26,3,27,22.7,22.2,23.2
04000US26,3,28,"4,552,965","4,513,643","4,592,287"
04000US26,3,29,"1,478,737","1,440,388","1,517,086"
04000US26,3,30,"728,938","702,843","755,033"
04000US26,3,31,"1,155,359","1,126,783","1,183,935"
04000US26,3,32,"15,333","12,173","18,493"
04000US26,3,33,"411,492","387,676","435,308"
04000US26,3,34,"763,106","731,611","794,601"
04000US26,3,35,"35,942","30,514","41,370"
04000US26,3,36,"289,206","269,054","309,358"
04000US26,3,37,"918,072","890,839","945,305"
04000US26,3,38,"151,345","140,215","162,475"
04000US26,3,39,"546,587","528,747","564,427"
04000US26,3,40,"184,086","169,612","198,560"
04000US26,3,41,"88,619","80,993","96,245"
04000US26,3,42,"263,660","246,975","280,345"
04000US26,3,43,"370,411","349,084","391,738"
04000US26,3,44,"973,728","924,919","1,022,537"
04000US26,3,45,"352,810","332,297","373,323"
04000US26,3,46,"213,730","200,746","226,714"
04000US26,3,47,"164,769","153,539","175,999"
04000US26,3,48,"3,717,983","3,669,812","3,766,154"
04000US26,3,49,"574,567","532,989","616,145"
04000US26,3,50,"248,031","233,143","262,919"
04000US26,3,51,"12,384","9,606","15,162"
04000US26,3,52,"3,884,081","3,841,641","3,926,521"
04000US26,3,53,"323,265","302,959","343,571"
04000US26,3,54,"232,974","220,251","245,697"
04000US26,3,55,"478,129","451,782","504,476"
04000US26,3,56,"482,579","462,380","502,778"
04000US26,3,57,"631,924","616,155","647,693"
04000US26,3,58,"768,686","742,469","794,903"
04000US26,3,59,"445,340","428,476","462,204"
04000US26,3,60,"357,688","342,844","372,532"
04000US26,3,61,"93,036","84,238","101,834"
04000US26,3,62,"70,460","63,498","77,422"
04000US26,3,63,"44,407","43,481","45,333"
04000US26,3,64,"57,006","56,088","57,924"
04000US26,3,65,"3,078,536","3,047,413","3,109,659"
04000US26,3,66,"58,220","57,427","59,013"
04000US26,3,67,"1,052,220","1,026,384","1,078,056"
04000US26,3,68,"13,351","13,179","13,523"
04000US26,3,69,"793,112","765,936","820,288"
04000US26,3,70,"16,876","16,283","17,470"
04000US26,3,71,"147,861","137,154","158,568"
04000US26,3,72,"7,139","6,827","7,452"
04000US26,3,73,"116,693","105,893","127,493"
04000US26,3,74,"2,906","2,556","3,256"
04000US26,3,75,"300,244","278,696","321,792"
04000US26,3,76,"2,599,926","2,564,644","2,635,208"
04000US26,3,77,"129,831","117,804","141,858"
04000US26,3,78,"99,790","91,490","108,090"
04000US26,3,79,"225,446","209,124","241,768"
04000US26,3,80,"297,983","281,297","314,669"
04000US26,3,81,"417,200","401,574","432,826"
04000US26,3,82,"585,098","563,556","606,640"
04000US26,3,83,"381,403","365,768","397,038"
04000US26,3,84,"315,957","302,691","329,223"
