#callSign,cycle_number,julian_day,ocean,date,time,time_qc,latitude,longitude,position_qc,data_center,data_mode
1900149,020,2452822.670556,indian,2003-07-02,04:05:36,1,-48.980,81.903,1,AO,R
1900149,020,2452822.739896,indian,2003-07-02,05:45:27,1,-48.997,81.904,1,AO,R
1900149,020,2452822.745081,indian,2003-07-02,05:52:55,1,-48.993,81.899,1,AO,R
1900149,020,2452822.748646,unknown,2003-07-02,05:58:03,1,99999.000,99999.000,9,AO,R
1900149,021,2452827.824410,unknown,2003-07-07,07:47:09,8,99999.000,99999.000,9,AO,R
1900149,021,2452832.900162,unknown,2003-07-12,09:36:14,1,99999.000,99999.000,9,AO,R
1900149,021,2452832.902755,indian,2003-07-12,09:39:58,1,-49.307,81.393,1,AO,R
1900149,021,2452832.924803,indian,2003-07-12,10:11:43,1,-49.308,81.399,1,AO,R
1900149,021,2452832.971782,indian,2003-07-12,11:19:22,1,-49.307,81.387,1,AO,R
1900149,021,2452832.993507,indian,2003-07-12,11:50:39,1,-49.306,81.397,1,AO,R
1900149,021,2452833.030440,indian,2003-07-12,12:43:50,1,-49.305,81.396,1,AO,R
1900149,021,2452833.033032,indian,2003-07-12,12:47:34,1,-49.301,81.400,1,AO,R
1900149,021,2452833.039838,indian,2003-07-12,12:57:22,1,-49.301,81.401,1,AO,R
1900149,021,2452833.102708,indian,2003-07-12,14:27:54,1,-49.296,81.406,1,AO,R
1900149,021,2452833.110162,indian,2003-07-12,14:38:38,1,-49.298,81.399,1,AO,R
1900149,021,2452833.154560,indian,2003-07-12,15:42:34,1,-49.311,81.426,1,AO,R
1900149,021,2452833.165266,indian,2003-07-12,15:57:59,1,-49.292,81.417,1,AO,R
1900149,021,2452833.170127,indian,2003-07-12,16:04:59,1,-49.291,81.411,1,AO,R
1900149,021,2452833.170775,indian,2003-07-12,16:05:55,1,-49.291,81.409,1,AO,R
1900149,021,2452833.199942,indian,2003-07-12,16:47:55,1,-49.293,81.415,1,AO,R
1900149,021,2452833.225532,indian,2003-07-12,17:24:46,1,-49.296,81.418,1,AO,R
1900149,021,2452833.265081,indian,2003-07-12,18:21:43,1,-49.300,81.420,1,AO,R
1900149,021,2452833.268958,indian,2003-07-12,18:27:18,1,-49.298,81.422,1,AO,R
1900149,021,2452833.293924,indian,2003-07-12,19:03:15,1,-49.302,81.420,1,AO,R
1900149,021,2452833.297488,unknown,2003-07-12,19:08:23,1,99999.000,99999.000,9,AO,R
1900149,022,2452838.389051,unknown,2003-07-17,21:20:14,8,99999.000,99999.000,9,AO,R
1900149,022,2452843.480602,unknown,2003-07-22,23:32:04,1,99999.000,99999.000,9,AO,R
1900149,022,2452843.485139,indian,2003-07-22,23:38:36,1,-49.641,81.550,1,AO,R
1900149,022,2452843.487731,indian,2003-07-22,23:42:20,1,-49.639,81.558,1,AO,R
1900149,022,2452843.492280,indian,2003-07-22,23:48:53,1,-49.636,81.552,1,AO,R
1900149,022,2452843.554502,indian,2003-07-23,01:18:29,1,-49.643,81.570,1,AO,R
1900149,022,2452843.556123,indian,2003-07-23,01:20:49,1,-49.660,81.553,1,AO,R
1900149,022,2452843.563252,indian,2003-07-23,01:31:05,1,-49.642,81.569,1,AO,R
1900149,022,2452843.608611,indian,2003-07-23,02:36:24,1,-49.650,81.585,1,AO,R
1900149,022,2452843.624178,indian,2003-07-23,02:58:49,1,-49.650,81.577,1,AO,R
1900149,022,2452843.677650,indian,2003-07-23,04:15:49,1,-49.667,81.596,1,AO,R
1900149,022,2452843.693530,indian,2003-07-23,04:38:41,1,-49.673,81.601,1,AO,R
1900149,022,2452843.748299,indian,2003-07-23,05:57:33,1,-49.682,81.615,1,AO,R
1900149,022,2452843.763519,indian,2003-07-23,06:19:28,1,-49.692,81.618,1,AO,R
1900149,022,2452843.780058,indian,2003-07-23,06:43:17,1,-49.739,81.616,1,AO,R
1900149,022,2452843.836447,indian,2003-07-23,08:04:29,1,-49.715,81.635,1,AO,R
1900149,022,2452843.839039,unknown,2003-07-23,08:08:13,1,99999.000,99999.000,9,AO,R
1900149,023,2452848.902361,unknown,2003-07-28,09:39:24,8,99999.000,99999.000,9,AO,R
1900149,023,2452853.965694,unknown,2003-08-02,11:10:36,1,99999.000,99999.000,9,AO,R
1900149,023,2452853.969259,indian,2003-08-02,11:15:44,1,-49.809,82.986,1,AO,R
1900149,023,2452854.033102,indian,2003-08-02,12:47:40,1,-49.804,82.996,1,AO,R
1900149,023,2452854.036991,indian,2003-08-02,12:53:16,1,-49.799,83.007,1,AO,R
1900149,023,2452854.055787,indian,2003-08-02,13:20:20,1,-49.804,83.013,1,AO,R
1900149,023,2452854.100822,indian,2003-08-02,14:25:11,1,-49.805,83.029,1,AO,R
1900149,023,2452854.106667,indian,2003-08-02,14:33:36,1,-49.798,83.027,1,AO,R
1900149,023,2452854.125775,indian,2003-08-02,15:01:07,1,-49.799,83.032,1,AO,R
1900149,023,2452854.161748,indian,2003-08-02,15:52:55,1,-49.796,83.045,1,AO,R
1900149,023,2452854.175046,indian,2003-08-02,16:12:04,1,-49.797,83.045,1,AO,R
1900149,023,2452854.183137,indian,2003-08-02,16:23:43,1,-49.794,83.051,1,AO,R
1900149,023,2452854.183461,indian,2003-08-02,16:24:11,1,-49.792,83.052,1,AO,R
1900149,023,2452854.194491,indian,2003-08-02,16:40:04,1,-49.795,83.062,1,AO,R
1900149,023,2452854.232396,indian,2003-08-02,17:34:39,1,-49.790,83.069,1,AO,R
1900149,023,2452854.240833,indian,2003-08-02,17:46:48,1,-49.792,83.075,1,AO,R
1900149,023,2452854.252500,indian,2003-08-02,18:03:36,1,-49.789,83.078,1,AO,R
1900149,023,2452854.252813,indian,2003-08-02,18:04:03,1,-49.789,83.078,1,AO,R
1900149,023,2452854.301759,indian,2003-08-02,19:14:32,1,-49.783,83.098,1,AO,R
1900149,023,2452854.310185,indian,2003-08-02,19:26:40,1,-49.779,83.094,1,AO,R
1900149,023,2452854.321204,indian,2003-08-02,19:42:32,1,-49.781,83.103,1,AO,R
1900149,023,2452854.321528,indian,2003-08-02,19:43:00,1,-49.777,83.095,1,AO,R
1900149,023,2452854.371100,indian,2003-08-02,20:54:23,1,-49.776,83.127,1,AO,R
1900149,023,2452854.378229,indian,2003-08-02,21:04:39,1,-49.768,83.133,1,AO,R
1900149,023,2452854.380498,unknown,2003-08-02,21:07:55,1,99999.000,99999.000,9,AO,R
1900149,024,2452859.446736,unknown,2003-08-07,22:43:18,8,99999.000,99999.000,9,AO,R
1900149,024,2452864.512986,unknown,2003-08-13,00:18:42,1,99999.000,99999.000,9,AO,R
1900149,024,2452864.517847,indian,2003-08-13,00:25:42,1,-49.748,84.657,1,AO,R
1900149,024,2452864.558681,indian,2003-08-13,01:24:30,1,-49.733,84.681,1,AO,R
1900149,024,2452864.572940,indian,2003-08-13,01:45:02,1,-49.730,84.710,1,AO,R
1900149,024,2452864.588495,indian,2003-08-13,02:07:26,1,-49.727,84.706,1,AO,R
1900149,024,2452864.615394,indian,2003-08-13,02:46:10,1,-49.716,84.724,1,AO,R
1900149,024,2452864.624792,indian,2003-08-13,02:59:42,1,-49.711,84.727,1,AO,R
1900149,024,2452864.641644,indian,2003-08-13,03:23:58,1,-49.707,84.745,1,AO,R
1900149,024,2452864.684421,indian,2003-08-13,04:25:34,1,-49.693,84.780,1,AO,R
1900149,024,2452864.693819,indian,2003-08-13,04:39:06,1,-49.681,84.748,1,AO,R
1900149,024,2452864.711319,indian,2003-08-13,05:04:18,1,-49.679,84.762,1,AO,R
1900149,024,2452864.755069,indian,2003-08-13,06:07:18,1,-49.662,84.779,1,AO,R
1900149,024,2452864.812095,indian,2003-08-13,07:29:25,1,-49.648,84.809,1,AO,R
1900149,024,2452864.916458,indian,2003-08-13,09:59:42,1,-49.619,84.845,1,AO,R
1900149,024,2452864.920012,unknown,2003-08-13,10:04:49,1,99999.000,99999.000,9,AO,R
1900149,025,2452869.998206,unknown,2003-08-18,11:57:25,8,99999.000,99999.000,9,AO,R
1900149,025,2452875.076389,unknown,2003-08-23,13:50:00,1,99999.000,99999.000,9,AO,R
1900149,025,2452875.081262,indian,2003-08-23,13:57:01,1,-49.451,84.873,1,AO,R
1900149,025,2452875.110741,indian,2003-08-23,14:39:28,1,-49.456,84.882,1,AO,R
1900149,025,2452875.131169,indian,2003-08-23,15:08:53,1,-49.451,84.879,1,AO,R
1900149,025,2452875.150926,indian,2003-08-23,15:37:20,1,-49.452,84.884,1,AO,R
1900149,025,2452875.166493,indian,2003-08-23,15:59:45,1,-49.447,84.892,1,AO,R
1900149,025,2452875.168438,indian,2003-08-23,16:02:33,1,-49.448,84.890,1,AO,R
1900149,025,2452875.201157,indian,2003-08-23,16:49:40,1,-49.448,84.900,1,AO,R
1900149,025,2452875.216713,indian,2003-08-23,17:12:04,1,-49.455,84.895,1,AO,R
1900149,025,2452875.235521,indian,2003-08-23,17:39:09,1,-49.443,84.913,1,AO,R
1900149,025,2452875.239074,indian,2003-08-23,17:44:16,1,-49.444,84.907,1,AO,R
1900149,025,2452875.270185,indian,2003-08-23,18:29:04,1,-49.442,84.914,1,AO,R
1900149,025,2452875.285417,indian,2003-08-23,18:51:00,1,-49.438,84.917,1,AO,R
1900149,025,2452875.304549,indian,2003-08-23,19:18:33,1,-49.433,84.921,1,AO,R
1900149,025,2452875.308438,indian,2003-08-23,19:24:09,1,-49.437,84.908,1,AO,R
1900149,025,2452875.356065,indian,2003-08-23,20:32:44,1,-49.431,84.922,1,AO,R
1900149,025,2452875.360926,indian,2003-08-23,20:39:44,1,-49.429,84.925,1,AO,R
1900149,025,2452875.448437,indian,2003-08-23,22:45:45,1,-49.430,84.934,1,AO,R
1900149,025,2452875.452326,unknown,2003-08-23,22:51:21,1,99999.000,99999.000,9,AO,R
1900149,026,2452880.523067,unknown,2003-08-29,00:33:13,8,99999.000,99999.000,9,AO,R
1900149,026,2452885.593819,unknown,2003-09-03,02:15:06,1,99999.000,99999.000,9,AO,R
1900149,026,2452885.608079,indian,2003-09-03,02:35:38,1,-49.587,85.116,1,AO,R
1900149,026,2452885.613264,indian,2003-09-03,02:43:06,1,-49.574,85.108,1,AO,R
1900149,026,2452885.622014,indian,2003-09-03,02:55:42,1,-49.583,85.123,1,AO,R
1900149,026,2452885.676782,indian,2003-09-03,04:14:34,1,-49.579,85.141,1,AO,R
1900149,026,2452885.728947,indian,2003-09-03,05:29:41,1,-49.577,85.159,1,AO,R
1900149,026,2452885.746771,indian,2003-09-03,05:55:21,1,-49.580,85.168,1,AO,R
1900149,026,2452885.762014,indian,2003-09-03,06:17:18,1,-49.577,85.179,1,AO,R
1900149,026,2452885.788252,indian,2003-09-03,06:55:05,1,-49.580,85.182,1,AO,R
1900149,026,2452885.858912,indian,2003-09-03,08:36:50,1,-49.568,85.211,1,AO,R
1900149,026,2452885.908160,indian,2003-09-03,09:47:45,1,-49.560,85.219,1,AO,R
1900149,026,2452885.928912,indian,2003-09-03,10:17:38,1,-49.557,85.229,1,AO,R
1900149,026,2452885.977199,indian,2003-09-03,11:27:10,1,-49.549,85.249,1,AO,R
1900149,026,2452885.997616,indian,2003-09-03,11:56:34,1,-49.547,85.237,1,AO,R
1900149,026,2452886.000197,indian,2003-09-03,12:00:17,1,-49.546,85.252,1,AO,R
1900149,026,2452886.004097,unknown,2003-09-03,12:05:54,1,99999.000,99999.000,9,AO,R
1900149,027,2452891.074988,unknown,2003-09-08,13:47:59,8,99999.000,99999.000,9,AO,R
1900149,027,2452896.145880,unknown,2003-09-13,15:30:04,1,99999.000,99999.000,9,AO,R
1900149,027,2452896.149456,indian,2003-09-13,15:35:13,1,-48.798,85.603,1,AO,R
1900149,027,2452896.174734,indian,2003-09-13,16:11:37,1,-48.806,85.600,1,AO,R
1900149,027,2452896.175382,indian,2003-09-13,16:12:33,1,-48.803,85.596,1,AO,R
1900149,027,2452896.245706,indian,2003-09-13,17:53:49,1,-48.795,85.601,1,AO,R
1900149,027,2452896.260937,indian,2003-09-13,18:15:45,1,-48.798,85.598,1,AO,R
1900149,027,2452896.288160,indian,2003-09-13,18:54:57,1,-48.794,85.602,1,AO,R
1900149,027,2452896.315382,indian,2003-09-13,19:34:09,1,-48.793,85.593,1,AO,R
1900149,027,2452896.330289,indian,2003-09-13,19:55:37,1,-48.793,85.592,1,AO,R
1900149,027,2452896.354583,indian,2003-09-13,20:30:36,1,-48.793,85.585,1,AO,R
1900149,027,2452896.400613,indian,2003-09-13,21:36:53,1,-48.795,85.589,1,AO,R
1900149,027,2452896.422975,indian,2003-09-13,22:09:05,1,-48.793,85.587,1,AO,R
1900149,027,2452896.447280,indian,2003-09-13,22:44:05,1,-48.797,85.584,1,AO,R
1900149,027,2452896.452141,indian,2003-09-13,22:51:05,1,-48.789,85.593,1,AO,R
1900149,027,2452896.515336,indian,2003-09-14,00:22:05,1,-48.801,85.592,1,AO,R
1900149,027,2452896.521169,indian,2003-09-14,00:30:29,1,-48.801,85.596,1,AO,R
1900149,027,2452896.525706,unknown,2003-09-14,00:37:01,1,99999.000,99999.000,9,AO,R
1900149,028,2452901.600891,unknown,2003-09-19,02:25:17,8,99999.000,99999.000,9,AO,R
1900149,028,2452906.676088,unknown,2003-09-24,04:13:34,1,99999.000,99999.000,9,AO,R
1900149,028,2452906.678669,indian,2003-09-24,04:17:17,1,-49.138,85.474,1,AO,R
1900149,028,2452906.697801,indian,2003-09-24,04:44:50,1,-49.143,85.483,1,AO,R
1900149,028,2452906.747049,indian,2003-09-24,05:55:45,1,-49.153,85.491,1,AO,R
1900149,028,2452906.768113,indian,2003-09-24,06:26:05,1,-49.158,85.498,1,AO,R
1900149,028,2452906.834236,indian,2003-09-24,08:01:18,1,-49.170,85.519,1,AO,R
1900149,028,2452906.900023,indian,2003-09-24,09:36:02,1,-49.186,85.540,1,AO,R
1900149,028,2452906.904225,indian,2003-09-24,09:42:05,1,-49.188,85.530,1,AO,R
1900149,028,2452906.970984,indian,2003-09-24,11:18:13,1,-49.200,85.555,1,AO,R
1900149,028,2452906.973264,indian,2003-09-24,11:21:30,1,-49.201,85.549,1,AO,R
1900149,028,2452907.003067,indian,2003-09-24,12:04:25,1,-49.208,85.568,1,AO,R
1900149,028,2452907.008576,indian,2003-09-24,12:12:21,1,-49.216,85.562,1,AO,R
1900149,028,2452907.074699,indian,2003-09-24,13:47:34,1,-49.226,85.555,1,AO,R
1900149,028,2452907.079236,indian,2003-09-24,13:54:06,1,-49.224,85.583,1,AO,R
1900149,028,2452907.084410,unknown,2003-09-24,14:01:33,1,99999.000,99999.000,9,AO,R
1900149,029,2452912.165903,unknown,2003-09-29,15:58:54,8,99999.000,99999.000,9,AO,R
1900149,029,2452917.247396,unknown,2003-10-04,17:56:15,1,99999.000,99999.000,9,AO,R
1900149,029,2452917.252269,indian,2003-10-04,18:03:16,1,-49.925,86.667,1,AO,R
1900149,029,2452917.270405,indian,2003-10-04,18:29:23,1,-49.926,86.678,1,AO,R
1900149,029,2452917.305093,indian,2003-10-04,19:19:20,1,-49.933,86.686,1,AO,R
1900149,029,2452917.305417,indian,2003-10-04,19:19:48,1,-49.926,86.683,1,AO,R
1900149,029,2452917.321285,indian,2003-10-04,19:42:39,1,-49.931,86.690,1,AO,R
1900149,029,2452917.345914,indian,2003-10-04,20:18:07,1,-49.932,86.702,1,AO,R
1900149,029,2452917.376065,indian,2003-10-04,21:01:32,1,-49.930,86.706,1,AO,R
1900149,029,2452917.414306,indian,2003-10-04,21:56:36,1,-49.934,86.709,1,AO,R
1900149,029,2452917.456759,indian,2003-10-04,22:57:44,1,-49.940,86.727,1,AO,R
1900149,029,2452917.470683,indian,2003-10-04,23:17:47,1,-49.941,86.734,1,AO,R
1900149,029,2452917.484618,indian,2003-10-04,23:37:51,1,-49.940,86.738,1,AO,R
1900149,029,2452917.525775,indian,2003-10-05,00:37:07,1,-49.941,86.744,1,AO,R
1900149,029,2452917.540370,indian,2003-10-05,00:58:08,1,-49.943,86.757,1,AO,R
1900149,029,2452917.574398,indian,2003-10-05,01:47:08,1,-49.944,86.759,1,AO,R
1900149,029,2452917.592211,indian,2003-10-05,02:12:47,1,-49.940,86.776,1,AO,R
1900149,029,2452917.595787,indian,2003-10-05,02:17:56,1,-49.947,86.766,1,AO,R
1900149,029,2452917.611343,indian,2003-10-05,02:40:20,1,-49.936,86.770,1,AO,R
1900149,029,2452917.614896,unknown,2003-10-05,02:45:27,1,99999.000,99999.000,9,AO,R
1900149,030,2452922.693727,unknown,2003-10-10,04:38:58,8,99999.000,99999.000,9,AO,R
1900149,030,2452927.772546,unknown,2003-10-15,06:32:28,1,99999.000,99999.000,9,AO,R
1900149,030,2452927.775150,indian,2003-10-15,06:36:13,1,-50.354,87.165,1,AO,R
1900149,030,2452927.808519,indian,2003-10-15,07:24:16,1,-50.350,87.165,1,AO,R
1900149,030,2452927.890185,indian,2003-10-15,09:21:52,1,-50.341,87.203,1,AO,R
1900149,030,2452927.948519,indian,2003-10-15,10:45:52,1,-50.325,87.221,1,AO,R
1900149,030,2452927.962465,indian,2003-10-15,11:05:57,1,-50.319,87.222,1,AO,R
1900149,030,2452928.008148,indian,2003-10-15,12:11:44,1,-50.307,87.221,1,AO,R
1900149,030,2452928.033437,indian,2003-10-15,12:48:09,1,-50.293,87.233,1,AO,R
1900149,030,2452928.078484,indian,2003-10-15,13:53:01,1,-50.288,87.251,1,AO,R
1900149,030,2452928.104086,indian,2003-10-15,14:29:53,1,-50.283,87.254,1,AO,R
1900149,030,2452928.132593,indian,2003-10-15,15:10:56,1,-50.275,87.260,1,AO,R
1900149,030,2452928.147176,indian,2003-10-15,15:31:56,1,-50.273,87.252,1,AO,R
1900149,030,2452928.172465,unknown,2003-10-15,16:08:21,1,99999.000,99999.000,9,AO,R
1900149,031,2452933.246169,unknown,2003-10-20,17:54:29,8,99999.000,99999.000,9,AO,R
1900149,031,2452938.319873,unknown,2003-10-25,19:40:37,1,99999.000,99999.000,9,AO,R
1900149,031,2452938.322465,indian,2003-10-25,19:44:21,1,-50.757,87.082,1,AO,R
1900149,031,2452938.327326,indian,2003-10-25,19:51:21,1,-50.761,87.087,1,AO,R
1900149,031,2452938.336713,indian,2003-10-25,20:04:52,1,-50.758,87.089,1,AO,R
1900149,031,2452938.350984,indian,2003-10-25,20:25:25,1,-50.759,87.091,1,AO,R
1900149,031,2452938.405741,indian,2003-10-25,21:44:16,1,-50.765,87.111,1,AO,R
1900149,031,2452938.426493,indian,2003-10-25,22:14:09,1,-50.778,87.116,1,AO,R
1900149,031,2452938.460845,indian,2003-10-25,23:03:37,1,-50.769,87.136,1,AO,R
1900149,031,2452938.478021,indian,2003-10-25,23:28:21,1,-50.771,87.184,1,AO,R
1900149,031,2452938.495509,indian,2003-10-25,23:53:32,1,-50.768,87.149,1,AO,R
1900149,031,2452938.530197,indian,2003-10-26,00:43:29,1,-50.763,87.152,1,AO,R
1900149,031,2452938.565845,indian,2003-10-26,01:34:49,1,-50.758,87.159,1,AO,R
1900149,031,2452938.591435,indian,2003-10-26,02:11:40,1,-50.750,87.168,1,AO,R
1900149,031,2452938.599225,indian,2003-10-26,02:22:53,1,-50.751,87.164,1,AO,R
1900149,031,2452938.599873,indian,2003-10-26,02:23:49,1,-50.747,87.153,1,AO,R
1900149,031,2452938.668252,indian,2003-10-26,04:02:17,1,-50.741,87.164,1,AO,R
1900149,031,2452938.673102,unknown,2003-10-26,04:09:16,1,99999.000,99999.000,9,AO,R
1900149,032,2452943.760937,unknown,2003-10-31,06:15:45,8,99999.000,99999.000,9,AO,R
1900149,032,2452948.848762,unknown,2003-11-05,08:22:13,1,99999.000,99999.000,9,AO,R
1900149,032,2452948.853623,indian,2003-11-05,08:29:13,1,-50.850,86.299,1,AO,R
1900149,032,2452948.923611,indian,2003-11-05,10:10:00,1,-50.847,86.316,1,AO,R
1900149,032,2452948.952778,indian,2003-11-05,10:52:00,1,-50.846,86.333,1,AO,R
1900149,032,2452948.992650,indian,2003-11-05,11:49:25,1,-50.856,86.327,1,AO,R
1900149,032,2452949.012743,indian,2003-11-05,12:18:21,1,-50.847,86.335,1,AO,R
1900149,032,2452949.020833,indian,2003-11-05,12:30:00,1,-50.849,86.331,1,AO,R
1900149,032,2452949.058102,indian,2003-11-05,13:23:40,1,-50.848,86.340,1,AO,R
1900149,032,2452949.081771,indian,2003-11-05,13:57:45,1,-50.852,86.340,1,AO,R
1900149,032,2452949.128426,indian,2003-11-05,15:04:56,1,-50.857,86.341,1,AO,R
1900149,032,2452949.149826,indian,2003-11-05,15:35:45,1,-50.862,86.356,1,AO,R
1900149,032,2452949.151123,indian,2003-11-05,15:37:37,1,-50.862,86.347,1,AO,R
1900149,032,2452949.221759,indian,2003-11-05,17:19:20,1,-50.869,86.374,1,AO,R
1900149,032,2452949.225984,unknown,2003-11-05,17:25:25,1,99999.000,99999.000,9,AO,R
1900149,033,2452954.370683,unknown,2003-11-10,20:53:47,8,99999.000,99999.000,9,AO,R
1900149,033,2452959.515370,unknown,2003-11-16,00:22:08,1,99999.000,99999.000,9,AO,R
1900149,033,2452959.519919,indian,2003-11-16,00:28:41,1,-50.641,85.257,1,AO,R
1900149,033,2452959.534178,indian,2003-11-16,00:49:13,1,-50.649,85.259,1,AO,R
1900149,033,2452959.590567,indian,2003-11-16,02:10:25,1,-50.652,85.244,1,AO,R
1900149,033,2452959.604826,indian,2003-11-16,02:30:57,1,-50.668,85.242,1,AO,R
1900149,033,2452959.605475,indian,2003-11-16,02:31:53,1,-50.649,85.242,1,AO,R
1900149,033,2452959.609028,indian,2003-11-16,02:37:00,1,-50.652,85.236,1,AO,R
1900149,033,2452959.674826,indian,2003-11-16,04:11:45,1,-50.665,85.229,1,AO,R
1900149,033,2452959.678067,indian,2003-11-16,04:16:25,1,-50.662,85.224,1,AO,R
1900149,033,2452959.744502,indian,2003-11-16,05:52:05,1,-50.672,85.217,1,AO,R
1900149,033,2452959.748391,indian,2003-11-16,05:57:41,1,-50.676,85.217,1,AO,R
1900149,033,2452959.766215,unknown,2003-11-16,06:23:21,1,99999.000,99999.000,9,AO,R
1900149,034,2452964.851748,unknown,2003-11-21,08:26:31,8,99999.000,99999.000,9,AO,R
1900149,034,2452969.937280,unknown,2003-11-26,10:29:41,1,99999.000,99999.000,9,AO,R
1900149,034,2452969.941817,indian,2003-11-26,10:36:13,1,-52.040,86.046,1,AO,R
1900149,034,2452969.967106,indian,2003-11-26,11:12:38,1,-52.037,86.063,1,AO,R
1900149,034,2452970.012141,indian,2003-11-26,12:17:29,1,-52.034,86.114,1,AO,R
1900149,034,2452970.015718,indian,2003-11-26,12:22:38,1,-52.029,86.109,1,AO,R
1900149,034,2452970.082801,indian,2003-11-26,13:59:14,1,-52.018,86.146,1,AO,R
1900149,034,2452970.085382,indian,2003-11-26,14:02:57,1,-52.017,86.149,1,AO,R
1900149,034,2452970.152465,indian,2003-11-26,15:39:33,1,-52.015,86.182,1,AO,R
1900149,034,2452970.154734,indian,2003-11-26,15:42:49,1,-52.015,86.184,1,AO,R
1900149,034,2452970.168681,indian,2003-11-26,16:02:54,1,-52.009,86.186,1,AO,R
1900149,034,2452970.221169,indian,2003-11-26,17:18:29,1,-52.016,86.214,1,AO,R
1900149,034,2452970.227975,indian,2003-11-26,17:28:17,1,-52.014,86.231,1,AO,R
1900149,034,2452970.236412,indian,2003-11-26,17:40:26,1,-52.014,86.237,1,AO,R
1900149,034,2452970.240289,indian,2003-11-26,17:46:01,1,-52.021,86.239,1,AO,R
1900149,034,2452970.305764,indian,2003-11-26,19:20:18,1,-52.021,86.290,1,AO,R
1900149,034,2452970.308993,indian,2003-11-26,19:24:57,1,-52.019,86.304,1,AO,R
1900149,034,2452970.313854,unknown,2003-11-26,19:31:57,1,99999.000,99999.000,9,AO,R
1900149,035,2452975.389641,unknown,2003-12-01,21:21:05,8,99999.000,99999.000,9,AO,R
1900149,035,2452980.465428,unknown,2003-12-06,23:10:13,1,99999.000,99999.000,9,AO,R
1900149,035,2452980.469317,indian,2003-12-06,23:15:49,1,-52.529,86.993,1,AO,R
1900149,035,2452980.475475,indian,2003-12-06,23:24:41,1,-52.531,86.990,1,AO,R
1900149,035,2452980.527650,indian,2003-12-07,00:39:49,1,-52.563,86.968,1,AO,R
1900149,035,2452980.538032,indian,2003-12-07,00:54:46,1,-52.559,86.982,1,AO,R
1900149,035,2452980.544826,indian,2003-12-07,01:04:33,1,-52.561,86.975,1,AO,R
1900149,035,2452980.557801,indian,2003-12-07,01:23:14,1,-52.566,86.965,1,AO,R
1900149,035,2452980.608669,indian,2003-12-07,02:36:29,1,-52.565,86.934,1,AO,R
1900149,035,2452980.611597,indian,2003-12-07,02:40:42,1,-52.575,86.945,1,AO,R
1900149,035,2452980.615486,indian,2003-12-07,02:46:18,1,-52.580,86.941,1,AO,R
1900149,035,2452980.626169,indian,2003-12-07,03:01:41,1,-52.577,86.934,1,AO,R
1900149,035,2452980.680949,indian,2003-12-07,04:20:34,1,-52.593,86.934,1,AO,R
1900149,035,2452980.695208,indian,2003-12-07,04:41:06,1,-52.591,86.915,1,AO,R
1900149,035,2452980.751273,indian,2003-12-07,06:01:50,1,-52.597,86.892,1,AO,R
1900149,035,2452980.811215,indian,2003-12-07,07:28:09,1,-52.593,86.863,1,AO,R
1900149,035,2452980.880243,unknown,2003-12-07,09:07:33,1,99999.000,99999.000,9,AO,R
1900149,036,2452985.946007,unknown,2003-12-12,10:42:15,8,99999.000,99999.000,9,AO,R
1900149,036,2452991.011782,unknown,2003-12-17,12:16:58,1,99999.000,99999.000,9,AO,R
1900149,036,2452991.019560,indian,2003-12-17,12:28:10,1,-52.698,86.742,1,AO,R
1900149,036,2452991.037060,indian,2003-12-17,12:53:22,1,-52.711,86.744,1,AO,R
1900149,036,2452991.089884,indian,2003-12-17,14:09:26,1,-52.744,86.724,1,AO,R
1900149,036,2452991.157940,indian,2003-12-17,15:47:26,1,-52.781,86.718,1,AO,R
1900149,036,2452991.163438,indian,2003-12-17,15:55:21,1,-52.778,86.728,1,AO,R
1900149,036,2452991.175764,indian,2003-12-17,16:13:06,1,-52.789,86.717,1,AO,R
1900149,036,2452991.183530,indian,2003-12-17,16:24:17,1,-52.794,86.727,1,AO,R
1900149,036,2452991.234086,indian,2003-12-17,17:37:05,1,-52.815,86.720,1,AO,R
1900149,036,2452991.252882,indian,2003-12-17,18:04:09,1,-52.829,86.696,1,AO,R
1900149,036,2452991.283356,indian,2003-12-17,18:48:02,1,-52.835,86.691,1,AO,R
1900149,036,2452991.303449,indian,2003-12-17,19:16:58,1,-52.846,86.682,1,AO,R
1900149,036,2452991.322558,indian,2003-12-17,19:44:29,1,-52.847,86.676,1,AO,R
1900149,036,2452991.340382,indian,2003-12-17,20:10:09,1,-52.862,86.675,1,AO,R
1900149,036,2452991.353669,indian,2003-12-17,20:29:17,1,-52.869,86.682,1,AO,R
1900149,036,2452991.409086,indian,2003-12-17,21:49:05,1,-52.892,86.644,1,AO,R
1900149,036,2452991.413623,unknown,2003-12-17,21:55:37,1,99999.000,99999.000,9,AO,R
1900149,037,2452996.512211,unknown,2003-12-23,00:17:35,8,99999.000,99999.000,9,AO,R
1900149,037,2453001.610799,unknown,2003-12-28,02:39:33,1,99999.000,99999.000,9,AO,R
1900149,037,2453001.613079,indian,2003-12-28,02:42:50,1,-55.028,87.460,1,AO,R
1900149,037,2453001.617940,indian,2003-12-28,02:49:50,1,-55.039,87.483,1,AO,R
1900149,037,2453001.642882,indian,2003-12-28,03:25:45,1,-55.041,87.478,1,AO,R
1900149,037,2453001.687604,indian,2003-12-28,04:30:09,1,-55.058,87.538,1,AO,R
1900149,037,2453001.712882,indian,2003-12-28,05:06:33,1,-55.058,87.541,1,AO,R
