UTMX,UTMY,Line,Shot,Lon,Lat,YEAR,DOY:HR:MIN:SEC
689352,3090805,tx716_42b,2500,-97.07564167,27.92880000,1996,198:15:53:10
689402,3090756,tx716_42b,3000,-97.07514722,27.92835278,1996,198:15:54:12
689451,3090707,tx716_42b,3500,-97.07465278,27.92790556,1996,198:15:55:14
689500,3090659,tx716_42b,4000,-97.07415833,27.92745833,1996,198:15:56:16
689550,3090610,tx716_42b,4500,-97.07366389,27.92701111,1996,198:15:57:18
689616,3090578,tx716_42b,5000,-97.07300000,27.92671667,1996,198:15:58:20
689719,3090587,tx716_42b,5500,-97.07194722,27.92677778,1996,198:15:59:21
689823,3090595,tx716_42b,6000,-97.07089167,27.92683889,1996,198:16:00:23
689927,3090603,tx716_42b,6500,-97.06983889,27.92690000,1996,198:16:01:25
690030,3090612,tx716_42b,7000,-97.06878333,27.92696111,1996,198:16:02:27
690133,3090621,tx716_42b,7500,-97.06774167,27.92703333,1996,198:16:03:29
690233,3090632,tx716_42b,8000,-97.06671667,27.92711389,1996,198:16:04:31
690334,3090642,tx716_42b,8500,-97.06568889,27.92719444,1996,198:16:05:33
690435,3090653,tx716_42b,9000,-97.06466389,27.92727778,1996,198:16:06:35
690536,3090664,tx716_42b,9500,-97.06363889,27.92735833,1996,198:16:07:37
690847,3090838,tx716_43,0,-97.06045556,27.92888333,1996,198:16:12:01
690836,3090974,tx716_43,500,-97.06053889,27.93011111,1996,198:16:13:02
690826,3091110,tx716_43,1000,-97.06061944,27.93133889,1996,198:16:14:04
690816,3091246,tx716_43,1500,-97.06070000,27.93256667,1996,198:16:15:06
690806,3091381,tx716_43,2000,-97.06078333,27.93379444,1996,198:16:16:08
690798,3091517,tx716_43,2500,-97.06083889,27.93502222,1996,198:16:17:09
690805,3091654,tx716_43,3000,-97.06074444,27.93625556,1996,198:16:18:11
690813,3091791,tx716_43,3500,-97.06064722,27.93748889,1996,198:16:19:13
690820,3091928,tx716_43,4000,-97.06055278,27.93872222,1996,198:16:20:15
690827,3092065,tx716_43,4500,-97.06045556,27.93995556,1996,198:16:21:16
690833,3092201,tx716_43,5000,-97.06036944,27.94118611,1996,198:16:22:18
690838,3092338,tx716_43,5500,-97.06030278,27.94241667,1996,198:16:23:20
690842,3092474,tx716_43,6000,-97.06023333,27.94364722,1996,198:16:24:22
690847,3092611,tx716_43,6500,-97.06016667,27.94487778,1996,198:16:25:24
690851,3092747,tx716_43,7000,-97.06010000,27.94610833,1996,198:16:26:25
690848,3092882,tx716_43,7500,-97.06010833,27.94732500,1996,198:16:27:27
690835,3093015,tx716_43,8000,-97.06021944,27.94852500,1996,198:16:28:29
690822,3093148,tx716_43,8500,-97.06033056,27.94972778,1996,198:16:29:31
690809,3093281,tx716_43,9000,-97.06044167,27.95092778,1996,198:16:30:32
690796,3093414,tx716_43,9500,-97.06055278,27.95213056,1996,198:16:31:34
690796,3093547,tx716_43,10000,-97.06053333,27.95333056,1996,198:16:32:36
690805,3093680,tx716_43,10500,-97.06041944,27.95453056,1996,198:16:33:38
690814,3093813,tx716_43,11000,-97.06030833,27.95573056,1996,198:16:34:40
690823,3093946,tx716_43,11500,-97.06019444,27.95693056,1996,198:16:35:41
690832,3094079,tx716_43,12000,-97.06008056,27.95813056,1996,198:16:36:43
690845,3094208,tx716_43,12500,-97.05992500,27.95928889,1996,198:16:37:45
690861,3094335,tx716_43,13000,-97.05975000,27.96043056,1996,198:16:38:47
690876,3094461,tx716_43,13500,-97.05957222,27.96157222,1996,198:16:39:48
690891,3094588,tx716_43,14000,-97.05939722,27.96271111,1996,198:16:40:50
690906,3094715,tx716_43,14500,-97.05922222,27.96385278,1996,198:16:41:52
683973,3084058,tx716_44,0,-97.13132778,27.86867778,1996,198:18:22:55
683931,3083986,tx716_44,500,-97.13176389,27.86803056,1996,198:18:23:56
683889,3083914,tx716_44,1000,-97.13220278,27.86738611,1996,198:18:24:58
683847,3083841,tx716_44,1500,-97.13263889,27.86673889,1996,198:18:26:00
683805,3083769,tx716_44,2000,-97.13307778,27.86609167,1996,198:18:27:01
683761,3083709,tx716_44,2500,-97.13353333,27.86555556,1996,198:18:28:03
683717,3083653,tx716_44,3000,-97.13399444,27.86505556,1996,198:18:29:05
683672,3083597,tx716_44,3500,-97.13445833,27.86455833,1996,198:18:30:06
683627,3083541,tx716_44,4000,-97.13492222,27.86405833,1996,198:18:31:08
683583,3083485,tx716_44,4500,-97.13538333,27.86356111,1996,198:18:32:10
683616,3083414,tx716_44,5000,-97.13505278,27.86291944,1996,198:18:33:11
683662,3083342,tx716_44,5500,-97.13460278,27.86225833,1996,198:18:34:13
683707,3083269,tx716_44,6000,-97.13415278,27.86159722,1996,198:18:35:15
683753,3083197,tx716_44,6500,-97.13370000,27.86093611,1996,198:18:36:16
683798,3083125,tx716_44,7000,-97.13325000,27.86028056,1996,198:18:37:18
683857,3083138,tx716_44,7500,-97.13265556,27.86038889,1996,198:18:38:20
683915,3083150,tx716_44,8000,-97.13206389,27.86049722,1996,198:18:39:21
683973,3083164,tx716_44,8500,-97.13146944,27.86060833,1996,198:18:40:23
684031,3083177,tx716_44,9000,-97.13087778,27.86071667,1996,198:18:41:25
684078,3083201,tx716_44,9500,-97.13040000,27.86093056,1996,198:18:42:26
684061,3083286,tx716_44,10000,-97.13055556,27.86170278,1996,198:18:43:28
684044,3083372,tx716_44,10500,-97.13071389,27.86247778,1996,198:18:44:30
684028,3083457,tx716_44,11000,-97.13086944,27.86325000,1996,198:18:45:31
684011,3083543,tx716_44,11500,-97.13102500,27.86402500,1996,198:18:46:33
683991,3083631,tx716_44,12000,-97.13121667,27.86482500,1996,198:18:47:35
683963,3083726,tx716_44,12500,-97.13148889,27.86568333,1996,198:18:48:37
683934,3083821,tx716_44,13000,-97.13176389,27.86654444,1996,198:18:49:38
683905,3083916,tx716_44,13500,-97.13203889,27.86740278,1996,198:18:50:40
683877,3084011,tx716_44,14000,-97.13231389,27.86826389,1996,198:18:51:42
683848,3084101,tx716_44,14500,-97.13259444,27.86908333,1996,198:18:52:43
683818,3084185,tx716_44,15000,-97.13288611,27.86984722,1996,198:18:53:45
683788,3084269,tx716_44,15500,-97.13317500,27.87061111,1996,198:18:54:47
683758,3084354,tx716_44,16000,-97.13346667,27.87137500,1996,198:18:55:48
683728,3084438,tx716_44,16500,-97.13375556,27.87213889,1996,198:18:56:50
