   yr mo da hr mn sc                S_40                T_28
 2004  4 18  6 57 30           31.700129            3.968717
 2004  4 18  7 57 30           31.649071            3.993308
 2004  4 18  8 57 30           31.558596            4.059641
 2004  4 18  9 57 30           31.459578            4.021942
 2004  4 18 10 57 30           31.421606            4.035875
 2004  4 18 11 57 30           31.617559            3.967675
 2004  4 18 12 57 30           31.783258            3.976700
 2004  4 18 13 57 30           32.061085            3.713075
 2004  4 18 14 57 30           32.105251            3.677292
 2004  4 18 15 57 30           32.116013            3.696217
 2004  4 18 16 57 30           32.058254            3.778142
 2004  4 18 17 57 30           31.976301            3.852525
 2004  4 18 18 57 30           31.882462            3.911050
 2004  4 18 19 57 30           31.709965            3.928358
 2004  4 18 20 57 30           31.642664            3.958608
 2004  4 18 21 57 30           31.596724            3.984400
 2004  4 18 22 57 30           31.711666            3.921542
 2004  4 18 23 57 30           31.918474            3.810925
 2004  4 19  0 57 30           32.034897            3.769592
 2004  4 19  1 57 30           32.155190            3.644692
 2004  4 19  2 57 30           32.199989            3.501875
 2004  4 19  3 57 30           32.167015            3.586408
 2004  4 19  4 57 30           32.127190            3.626383
 2004  4 19  5 57 30           31.998196            3.564217
 2004  4 19  6 57 30           31.889591            3.727692
 2004  4 19  7 57 30           31.927738            3.762075
 2004  4 19  8 57 30           31.774006            3.858100
 2004  4 19  9 57 30           31.739779            3.828942
 2004  4 19 10 57 30           31.755098            3.790942
 2004  4 19 11 57 30           31.863426            3.717783
 2004  4 19 12 57 30           31.998608            3.661367
 2004  4 19 13 57 30           32.199310            3.554000
 2004  4 19 14 57 30           32.158878            3.607625
 2004  4 19 15 57 30           32.195347            3.529142
 2004  4 19 16 57 30           32.137451            3.639967
 2004  4 19 17 57 30           32.037205            3.683233
 2004  4 19 18 57 30           32.048828            3.641517
 2004  4 19 19 57 30           31.994680            3.540600
 2004  4 19 20 57 30           31.967068            3.572842
 2004  4 19 21 57 30           31.856516            3.643083
 2004  4 19 22 57 30           31.836819            3.650425
 2004  4 19 23 57 30           31.872026            3.594600
 2004  4 20  0 57 30           31.912436            3.564242
 2004  4 20  1 57 30           32.019035            3.503467
 2004  4 20  2 57 30           32.133499            3.553467
 2004  4 20  3 57 30           32.074657            3.669200
 2004  4 20  4 57 30           32.043217            3.690900
 2004  4 20  5 57 30           32.053711            3.682475
 2004  4 20  6 57 30           32.060421            3.690700
 2004  4 20  7 57 30           32.044815            3.590467
 2004  4 20  8 57 30           31.941339            3.633525
 2004  4 20  9 57 30           31.914183            3.635808
 2004  4 20 10 57 30           31.850618            3.709208
 2004  4 20 11 57 30           31.754906            3.798017
 2004  4 20 12 57 30           31.863993            3.712267
 2004  4 20 13 57 30           31.997639            3.648875
 2004  4 20 14 57 30           32.004280            3.642758
 2004  4 20 15 57 30           32.041504            3.622358
 2004  4 20 16 57 30           32.029541            3.632267
 2004  4 20 17 57 30           31.954575            3.594875
 2004  4 20 18 57 30           31.987837            3.629108
 2004  4 20 19 57 30           31.925001            3.662392
 2004  4 20 20 57 30           31.900171            3.667792
 2004  4 20 21 57 30           31.804270            3.619125
 2004  4 20 22 57 30           31.821571            3.616275
 2004  4 20 23 57 30           31.880257            3.613467
 2004  4 21  0 57 30           31.923643            3.588425
 2004  4 21  1 57 30           31.909382            3.574750
 2004  4 21  2 57 30           32.070679            3.511342
 2004  4 21  3 57 30           32.157497            3.463192
 2004  4 21  4 57 30           32.263981            3.399025
 2004  4 21  5 57 30           32.264355            3.390983
 2004  4 21  6 57 30           32.175171            3.487483
 2004  4 21  7 57 30           32.113781            3.535533
 2004  4 21  8 57 30           32.064098            3.560650
 2004  4 21  9 57 30           31.941664            3.659867
 2004  4 21 10 57 30           31.866886            3.713700
 2004  4 21 11 57 30           31.838999            3.753933
 2004  4 21 12 57 30           31.807142            3.728708
 2004  4 21 13 57 30           31.907749            3.667142
 2004  4 21 14 57 30           32.011864            3.545100
 2004  4 21 15 57 30           31.991817            3.555608
 2004  4 21 16 57 30           31.971336            3.626533
 2004  4 21 17 57 30           32.129848            3.501042
 2004  4 21 18 57 30           32.130341            3.494467
 2004  4 21 19 57 30           32.095085            3.524667
 2004  4 21 20 57 30           32.061161            3.549625
 2004  4 21 21 57 30           32.015793            3.592675
 2004  4 21 22 57 30           31.979471            3.613767
 2004  4 21 23 57 30           31.927023            3.597308
 2004  4 22  0 57 30           31.893396            3.644683
 2004  4 22  1 57 30           31.913387            3.595767
 2004  4 22  2 57 30           31.924191            3.608025
 2004  4 22  3 57 30           31.965399            3.606234
 2004  4 22  4 57 30           31.993923            3.634900
 2004  4 22  5 57 30           32.082447            3.552208
 2004  4 22  6 57 30           32.051487            3.557308
 2004  4 22  7 57 30           32.061413            3.553650
 2004  4 22  8 57 30           31.967909            3.607008
 2004  4 22  9 57 30           31.956161            3.678167
 2004  4 22 10 57 30           31.994286            3.650575
 2004  4 22 11 57 30           32.056873            3.595542
 2004  4 22 12 57 30           31.947830            3.679917
 2004  4 22 13 57 30           31.968245            3.643067
 2004  4 22 14 57 30           31.959768            3.612825
 2004  4 22 15 57 30           31.911800            3.600175
 2004  4 22 16 57 30           31.922277            3.596358
 2004  4 22 17 57 30           31.919554            3.601067
 2004  4 22 18 57 30           32.000462            3.567700
 2004  4 22 19 57 30           32.049114            3.547842
 2004  4 22 20 57 30           32.035984            3.566075
 2004  4 22 21 57 30           31.954031            3.636025
 2004  4 22 22 57 30           31.979012            3.669450
 2004  4 22 23 57 30           31.932581            3.715067
 2004  4 23  0 57 30           31.903124            3.705833
 2004  4 23  1 57 30           31.854200            3.728508
 2004  4 23  2 57 30           31.804298            3.675008
 2004  4 23  3 57 30           31.828732            3.642483
 2004  4 23  4 57 30           31.891050            3.600092
 2004  4 23  5 57 30           32.062462            3.529075
 2004  4 23  6 57 30           32.076347            3.519600
 2004  4 23  7 57 30           32.128529            3.482633
 2004  4 23  8 57 30           32.120655            3.514275
 2004  4 23  9 57 30           32.162968            3.487117
 2004  4 23 10 57 30           32.068390            3.589200
 2004  4 23 11 57 30           32.037369            3.622283
 2004  4 23 12 57 30           32.037666            3.641000
 2004  4 23 13 57 30           31.954866            3.712125
 2004  4 23 14 57 30           31.884224            3.800150
 2004  4 23 15 57 30           31.836563            3.692683
 2004  4 23 16 57 30           31.820999            3.639750
 2004  4 23 17 57 30           31.862490            3.629033
 2004  4 23 18 57 30           31.867584            3.628442
 2004  4 23 19 57 30           31.889565            3.626825
 2004  4 23 20 57 30           32.024872            3.560775
 2004  4 23 21 57 30           32.053143            3.579992
 2004  4 23 22 57 30           31.987560            3.624792
 2004  4 23 23 57 30           31.948700            3.628600
 2004  4 24  0 57 30           31.936800            3.671350
 2004  4 24  1 57 30           31.905344            3.699383
 2004  4 24  2 57 30           31.879164            3.703192
 2004  4 24  3 57 30           31.859911            3.676108
 2004  4 24  4 57 30           31.823034            3.683758
 2004  4 24  5 57 30           31.820934            3.693425
 2004  4 24  6 57 30           31.830938            3.679858
 2004  4 24  7 57 30           31.833153            3.681467
 2004  4 24  8 57 30           31.935141            3.641233
 2004  4 24  9 57 30           31.973291            3.660825
 2004  4 24 10 57 30           31.958759            3.708475
 2004  4 24 11 57 30           31.949913            3.761267
 2004  4 24 12 57 30           31.969433            3.741992
 2004  4 24 13 57 30           31.915874            3.791433
 2004  4 24 14 57 30           31.855743            3.824825
 2004  4 24 15 57 30           31.832651            3.748425
 2004  4 24 16 57 30           31.783258            3.717633
 2004  4 24 17 57 30           31.811607            3.694167
 2004  4 24 18 57 30           31.943995            3.645275
 2004  4 24 19 57 30           32.008060            3.608333
 2004  4 24 20 57 30           31.938244            3.662808
 2004  4 24 21 57 30           31.914276            3.693475
 2004  4 24 22 57 30           31.969584            3.676050
 2004  4 24 23 57 30           31.916792            3.698625
 2004  4 25  0 57 30           31.925497            3.687492
 2004  4 25  1 57 30           31.941420            3.729808
 2004  4 25  2 57 30           31.970009            3.713700
 2004  4 25  3 57 30           31.856346            3.922650
 2004  4 25  4 57 30           31.876635            3.856333
 2004  4 25  5 57 30           31.941671            3.733192
 2004  4 25  6 57 30           31.927954            3.669133
 2004  4 25  7 57 30           31.935263            3.655792
 2004  4 25  8 57 30           31.979881            3.661283
 2004  4 25  9 57 30           31.995581            3.669583
 2004  4 25 10 57 30           31.979624            3.670958
 2004  4 25 11 57 30           31.973919            3.675375
 2004  4 25 12 57 30           31.962845            3.690725
 2004  4 25 13 57 30           31.974165            3.681333
 2004  4 25 14 57 30           31.965979            3.705508
 2004  4 25 15 57 30           31.775406            4.060583
 2004  4 25 16 57 30           31.762787            4.041558
 2004  4 25 17 57 30           31.725359            4.003142
 2004  4 25 18 57 30           31.810759            3.837725
 2004  4 25 19 57 30           31.840096            3.789608
 2004  4 25 20 57 30           31.817581            3.801333
 2004  4 25 21 57 30           31.810324            3.801050
 2004  4 25 22 57 30           31.885950            3.732808
 2004  4 25 23 57 30           31.963436            3.675467
 2004  4 26  0 57 30           31.932381            3.705308
 2004  4 26  1 57 30           31.857241            3.748450
 2004  4 26  2 57 30           31.769474            3.833983
 2004  4 26  3 57 30           31.764948            3.882992
 2004  4 26  4 57 30           31.867058            3.741308
 2004  4 26  5 57 30           31.951338            3.695933
 2004  4 26  6 57 30           31.902588            3.761767
 2004  4 26  7 57 30           31.993311            3.679692
 2004  4 26  8 57 30           31.941143            3.754275
 2004  4 26  9 57 30           31.921038            3.800175
 2004  4 26 10 57 30           31.927526            3.792267
 2004  4 26 11 57 30           31.943781            3.779292
 2004  4 26 12 57 30           31.958727            3.765742
 2004  4 26 13 57 30           31.924215            3.824533
 2004  4 26 14 57 30           31.725763            4.171267
 2004  4 26 15 57 30           31.707176            4.038567
 2004  4 26 16 57 30           31.859728            3.838525
 2004  4 26 17 57 30           31.841469            3.819633
 2004  4 26 18 57 30           31.861023            3.769250
 2004  4 26 19 57 30           31.943556            3.724092
 2004  4 26 20 57 30           31.973110            3.684542
 2004  4 26 21 57 30           32.028961            3.626333
 2004  4 26 22 57 30           32.000267            3.654008
 2004  4 26 23 57 30           31.953781            3.688733
 2004  4 27  0 57 30           31.954897            3.699150
 2004  4 27  1 57 30           31.924110            3.726067
 2004  4 27  2 57 30           31.856300            3.771517
 2004  4 27  3 57 30           31.750883            3.917867
 2004  4 27  4 57 30           31.621431            4.137808
 2004  4 27  5 57 30           31.632690            4.068050
 2004  4 27  6 57 30           31.674824            3.942908
 2004  4 27  7 57 30           31.704967            3.858450
 2004  4 27  8 57 30           31.740057            3.831133
 2004  4 27  9 57 30           31.776525            3.791600
 2004  4 27 10 57 30           31.941929            3.706275
 2004  4 27 11 57 30           31.978745            3.681908
 2004  4 27 12 57 30           31.993238            3.675067
 2004  4 27 13 57 30           31.971478            3.691242
 2004  4 27 14 57 30           31.914257            3.727242
 2004  4 27 15 57 30           31.814425            3.780092
 2004  4 27 16 57 30           31.798759            3.819033
 2004  4 27 17 57 30           31.726263            3.874258
 2004  4 27 18 57 30           31.644503            3.901242
 2004  4 27 19 57 30           31.647146            3.906150
 2004  4 27 20 57 30           31.664865            3.891733
 2004  4 27 21 57 30           31.679462            3.866342
 2004  4 27 22 57 30           31.699451            3.872850
 2004  4 27 23 57 30           31.781658            3.822000
 2004  4 28  0 57 30           31.766550            3.843750
 2004  4 28  1 57 30           31.834152            3.898742
 2004  4 28  2 57 30           31.784637            3.832892
 2004  4 28  3 57 30           31.939701            3.749317
 2004  4 28  4 57 30           31.911959            3.748117
 2004  4 28  5 57 30           31.922089            3.714642
 2004  4 28  6 57 30           31.898336            3.721442
 2004  4 28  7 57 30           31.884699            3.725833
 2004  4 28  8 57 30           31.899666            3.727258
 2004  4 28  9 57 30           31.797943            3.828350
 2004  4 28 10 57 30           31.785669            3.841817
 2004  4 28 11 57 30           31.738239            3.850633
 2004  4 28 12 57 30           31.820745            3.794225
 2004  4 28 13 57 30           31.915648            3.768008
 2004  4 28 14 57 30           31.897463            3.779750
 2004  4 28 15 57 30           31.862032            3.850200
 2004  4 28 16 57 30           31.736103            4.126800
 2004  4 28 17 57 30           31.620550            4.239233
 2004  4 28 18 57 30           31.665493            4.021067
 2004  4 28 19 57 30           31.509354            4.079242
 2004  4 28 20 57 30           31.610296            3.931117
 2004  4 28 21 57 30           31.634262            3.902992
 2004  4 28 22 57 30           31.826235            3.796642
 2004  4 28 23 57 30           31.911474            3.729975
 2004  4 29  0 57 30           31.919205            3.735467
 2004  4 29  1 57 30           31.879801            3.768475
 2004  4 29  2 57 30           31.848284            3.780900
 2004  4 29  3 57 30           31.835728            3.818758
 2004  4 29  4 57 30           31.745182            4.002867
 2004  4 29  5 57 30           31.733606            4.105792
 2004  4 29  6 57 30           31.685904            4.134233
 2004  4 29  7 57 30           31.693029            4.091742
 2004  4 29  8 57 30           31.698906            4.018867
 2004  4 29  9 57 30           31.687845            4.015358
 2004  4 29 10 57 30           31.738550            3.978150
 2004  4 29 11 57 30           31.727583            3.955850
 2004  4 29 12 57 30           31.827869            3.874958
 2004  4 29 13 57 30           31.906691            3.798475
 2004  4 29 14 57 30           31.946852            3.764492
 2004  4 29 15 57 30           31.918894            3.797233
 2004  4 29 16 57 30           31.930136            3.799433
 2004  4 29 17 57 30           31.884520            3.842150
 2004  4 29 18 57 30           31.853334            3.860408
 2004  4 29 19 57 30           31.751255            3.982542
 2004  4 29 20 57 30           31.807571            3.933025
 2004  4 29 21 57 30           31.877895            3.881700
 2004  4 29 22 57 30           31.989616            3.761167
 2004  4 29 23 57 30           32.009022            3.729742
 2004  4 30  0 57 30           31.900167            3.893325
 2004  4 30  1 57 30           31.797693            3.929242
 2004  4 30  2 57 30           31.893000            3.848350
 2004  4 30  3 57 30           31.860161            3.881692
 2004  4 30  4 57 30           31.822126            3.913658
 2004  4 30  5 57 30           31.802586            3.937725
 2004  4 30  6 57 30           31.783033            3.964817
 2004  4 30  7 57 30           31.668444            4.077883
 2004  4 30  8 57 30           31.670361            4.071925
 2004  4 30  9 57 30           31.756083            3.946975
 2004  4 30 10 57 30           31.977039            3.765658
 2004  4 30 11 57 30           31.995794            3.742792
 2004  4 30 12 57 30           32.032227            3.694275
 2004  4 30 13 57 30           32.145729            3.621033
 2004  4 30 14 57 30           32.120090            3.661817
 2004  4 30 15 57 30           32.080383            3.685042
 2004  4 30 16 57 30           32.035969            3.755908
 2004  4 30 17 57 30           31.968727            3.839425
 2004  4 30 18 57 30           31.823715            3.977708
 2004  4 30 19 57 30           31.755175            3.969808
 2004  4 30 20 57 30           31.700895            3.941583
 2004  4 30 21 57 30           31.668039            3.946800
 2004  4 30 22 57 30           31.760796            3.906592
 2004  4 30 23 57 30           31.975033            3.762892
 2004  5  1  0 57 30           32.127316            3.658967
 2004  5  1  1 57 30           32.160671            3.609108
 2004  5  1  2 57 30           32.201656            3.573867
 2004  5  1  3 57 30           32.121422            3.654075
 2004  5  1  4 57 30           32.111481            3.670233
 2004  5  1  5 57 30           32.079403            3.710783
 2004  5  1  6 57 30           31.993193            3.789467
 2004  5  1  7 57 30           31.880730            3.859100
 2004  5  1  8 57 30           31.824938            3.879800
 2004  5  1  9 57 30           31.833652            3.863558
 2004  5  1 10 57 30           31.904312            3.800475
 2004  5  1 11 57 30           31.935257            3.752683
 2004  5  1 12 57 30           31.957201            3.742800
 2004  5  1 13 57 30           32.010731            3.723517
 2004  5  1 14 57 30           32.057011            3.708042
 2004  5  1 15 57 30           32.076927            3.715958
 2004  5  1 16 57 30           32.043751            3.799208
 2004  5  1 17 57 30           31.987141            3.844008
 2004  5  1 18 57 30           31.853319            3.892667
 2004  5  1 19 57 30           31.737415            3.902425
 2004  5  1 20 57 30           31.741331            3.876367
 2004  5  1 21 57 30           31.750004            3.876133
 2004  5  1 22 57 30           31.925484            3.765450
 2004  5  1 23 57 30           31.995390            3.731242
 2004  5  2  0 57 30           32.220936            3.553567
 2004  5  2  1 57 30           32.243805            3.531792
 2004  5  2  2 57 30           32.252102            3.523858
 2004  5  2  3 57 30           32.237900            3.549225
 2004  5  2  4 57 30           32.151440            3.618242
 2004  5  2  5 57 30           32.118271            3.642242
 2004  5  2  6 57 30           32.113396            3.656875
 2004  5  2  7 57 30           32.059166            3.729642
 2004  5  2  8 57 30           31.995596            3.757958
 2004  5  2  9 57 30           31.960085            3.808933
 2004  5  2 10 57 30           31.901396            3.939550
 2004  5  2 11 57 30           32.034805            3.767233
 2004  5  2 12 57 30           32.142609            3.664667
 2004  5  2 13 57 30           32.161297            3.680667
 2004  5  2 14 57 30           32.167961            3.687858
 2004  5  2 15 57 30           32.180283            3.672300
 2004  5  2 16 57 30           32.179691            3.650133
 2004  5  2 17 57 30           32.170242            3.648942
 2004  5  2 18 57 30           32.140045            3.656292
 2004  5  2 19 57 30           32.015408            3.839825
 2004  5  2 20 57 30           31.919516            3.931667
 2004  5  2 21 57 30           32.010529            3.830392
 2004  5  2 22 57 30           32.133987            3.764550
 2004  5  2 23 57 30           32.213158            3.699017
 2004  5  3  0 57 30           32.256012            3.643300
 2004  5  3  1 57 30           32.251438            3.642917
 2004  5  3  2 57 30           32.260941            3.618775
 2004  5  3  3 57 30           32.256252            3.636467
 2004  5  3  4 57 30           32.244541            3.646158
 2004  5  3  5 57 30           32.205036            3.659817
 2004  5  3  6 57 30           32.219513            3.605525
 2004  5  3  7 57 30           32.233490            3.594292
 2004  5  3  8 57 30           32.187874            3.645900
 2004  5  3  9 57 30           32.081882            3.812708
 2004  5  3 10 57 30           32.133183            3.805808
 2004  5  3 11 57 30           32.199226            3.648142
 2004  5  3 12 57 30           32.208755            3.627133
 2004  5  3 13 57 30           32.289856            3.561817
 2004  5  3 14 57 30           32.300453            3.566658
 2004  5  3 15 57 30           32.265079            3.609500
 2004  5  3 16 57 30           32.218525            3.637150
 2004  5  3 17 57 30           32.178139            3.648725
 2004  5  3 18 57 30           32.186943            3.636408
 2004  5  3 19 57 30           32.179230            3.644958
 2004  5  3 20 57 30           32.153160            3.672200
 2004  5  3 21 57 30           32.077473            3.800050
 2004  5  3 22 57 30           32.047039            3.871108
 2004  5  3 23 57 30           31.990694            3.878167
 2004  5  4  0 57 30           32.160027            3.776217
 2004  5  4  1 57 30           32.166050            3.737350
 2004  5  4  2 57 30           32.242355            3.624992
 2004  5  4  3 57 30           32.273659            3.591725
 2004  5  4  4 57 30           32.238567            3.635717
 2004  5  4  5 57 30           32.214138            3.658800
 2004  5  4  6 57 30           32.192635            3.657150
 2004  5  4  7 57 30           32.203369            3.644383
 2004  5  4  8 57 30           32.188194            3.651217
 2004  5  4  9 57 30           32.130608            3.715075
 2004  5  4 10 57 30           32.147297            3.708167
 2004  5  4 11 57 30           32.171120            3.686892
 2004  5  4 12 57 30           32.210892            3.640717
 2004  5  4 13 57 30           32.208084            3.647058
 2004  5  4 14 57 30           32.242275            3.601583
 2004  5  4 15 57 30           32.251293            3.605458
 2004  5  4 16 57 30           32.215832            3.640717
 2004  5  4 17 57 30           32.190201            3.680142
 2004  5  4 18 57 30           32.186207            3.684825
 2004  5  4 19 57 30           32.196671            3.664658
 2004  5  4 20 57 30           32.058685            3.795400
 2004  5  4 21 57 30           31.913023            3.817575
 2004  5  4 22 57 30           31.934568            3.809342
 2004  5  4 23 57 30           31.996035            3.832583
 2004  5  5  0 57 30           31.953016            4.055550
 2004  5  5  1 57 30           32.053009            4.113125
 2004  5  5  2 57 30           32.207203            3.754342
 2004  5  5  3 57 30           32.249378            3.677808
 2004  5  5  4 57 30           32.278023            3.656125
 2004  5  5  5 57 30           32.274590            3.720492
 2004  5  5  6 57 30           32.251240            3.834975
 2004  5  5  7 57 30           32.199181            3.787108
 2004  5  5  8 57 30           32.113007            3.969992
 2004  5  5  9 57 30           32.132950            3.898025
 2004  5  5 10 57 30           32.138729            3.821342
 2004  5  5 11 57 30           32.119953            3.862542
 2004  5  5 12 57 30           32.148373            3.821433
 2004  5  5 13 57 30           32.132282            3.866067
 2004  5  5 14 57 30           32.063057            4.017775
 2004  5  5 15 57 30           31.997587            4.222267
 2004  5  5 16 57 30           31.982504            4.430250
 2004  5  5 17 57 30           31.954086            4.660400
 2004  5  5 18 57 30           31.938654            4.770117
 2004  5  5 19 57 30           32.120434            3.916925
 2004  5  5 20 57 30           31.958872            4.366750
 2004  5  5 21 57 30           32.032696            4.206108
 2004  5  5 22 57 30           32.039436            4.085967
 2004  5  5 23 57 30           32.092632            4.040933
 2004  5  6  0 57 30           32.142460            3.997342
 2004  5  6  1 57 30           32.227531            3.943717
 2004  5  6  2 57 30           32.247482            4.026600
 2004  5  6  3 57 30           32.254753            3.993608
 2004  5  6  4 57 30           32.216293            4.124158
 2004  5  6  5 57 30           32.146580            4.212558
 2004  5  6  6 57 30           32.126595            4.010541
 2004  5  6  7 57 30           32.124310            4.026983
 2004  5  6  8 57 30           32.120708            3.972658
 2004  5  6  9 57 30           32.121517            3.967275
 2004  5  6 10 57 30           32.080441            4.082408
 2004  5  6 11 57 30           32.081818            4.130283
 2004  5  6 12 57 30           32.023670            4.466858
 2004  5  6 13 57 30           32.006294            4.651058
 2004  5  6 14 57 30           31.986208            4.497017
 2004  5  6 15 57 30           31.972282            4.211675
 2004  5  6 16 57 30           31.897785            4.387567
 2004  5  6 17 57 30           31.973837            4.269558
 2004  5  6 18 57 30           32.018726            4.173975
 2004  5  6 19 57 30           31.996731            4.239417
 2004  5  6 20 57 30           32.085079            4.062783
 2004  5  6 21 57 30           32.106403            4.098892
 2004  5  6 22 57 30           32.092552            4.142667
 2004  5  6 23 57 30           32.109230            4.074225
 2004  5  7  0 57 30           32.118607            4.176291
 2004  5  7  1 57 30           32.070362            4.382758
 2004  5  7  2 57 30           32.072189            4.368058
 2004  5  7  3 57 30           32.048256            4.425842
 2004  5  7  4 57 30           32.037823            4.544034
 2004  5  7  5 57 30           32.063095            4.525283
 2004  5  7  6 57 30           32.104717            4.398308
 2004  5  7  7 57 30           32.088398            4.357875
 2004  5  7  8 57 30           32.093822            4.489841
 2004  5  7  9 57 30           32.115364            4.359967
 2004  5  7 10 57 30           32.088932            4.591758
 2004  5  7 11 57 30           32.099152            4.379142
 2004  5  7 12 57 30           32.137489            4.374525
 2004  5  7 13 57 30           32.113941            4.355917
 2004  5  7 14 57 30           32.030350            4.547833
 2004  5  7 15 57 30           32.070320            4.455692
 2004  5  7 16 57 30           32.052624            4.351467
 2004  5  7 17 57 30           32.072128            4.317550
 2004  5  7 18 57 30           32.033436            4.276733
 2004  5  7 19 57 30           32.093098            4.263058
 2004  5  7 20 57 30           32.090687            4.374592
 2004  5  7 21 57 30           32.095810            4.543958
 2004  5  7 22 57 30           32.139259            4.398092
 2004  5  7 23 57 30           32.159321            4.308784
 2004  5  8  0 57 30           32.128613            4.375058
 2004  5  8  1 57 30           32.126572            4.407308
 2004  5  8  2 57 30           32.096684            4.584508
 2004  5  8  3 57 30           32.060059            4.742583
 2004  5  8  4 57 30           32.017590            4.989050
 2004  5  8  5 57 30           32.039574            4.823792
 2004  5  8  6 57 30           32.103046            4.613142
 2004  5  8  7 57 30           32.081356            4.620500
 2004  5  8  8 57 30           32.168594            4.382517
 2004  5  8  9 57 30           32.199688            4.202034
 2004  5  8 10 57 30           32.192707            4.185983
 2004  5  8 11 57 30           32.105164            4.518683
 2004  5  8 12 57 30           31.992716            4.475658
 2004  5  8 13 57 30           31.871378            5.168841
 2004  5  8 14 57 30           31.916857            4.806975
 2004  5  8 15 57 30           31.988489            4.643108
 2004  5  8 16 57 30           32.088142            4.383983
 2004  5  8 17 57 30           32.085567            4.318708
 2004  5  8 18 57 30           32.096035            4.315592
 2004  5  8 19 57 30           32.111069            4.278666
 2004  5  8 20 57 30           32.116882            4.223425
 2004  5  8 21 57 30           32.110203            4.295242
 2004  5  8 22 57 30           32.107407            4.337308
 2004  5  8 23 57 30           32.087074            4.290442
 2004  5  9  0 57 30           32.047947            4.434850
 2004  5  9  1 57 30           32.071892            4.571567
 2004  5  9  2 57 30           32.009270            4.575316
 2004  5  9  3 57 30           31.917398            5.036725
 2004  5  9  4 57 30           31.945492            4.921842
 2004  5  9  5 57 30           31.995710            4.704583
 2004  5  9  6 57 30           32.017475            4.511192
 2004  5  9  7 57 30           32.033821            4.444525
 2004  5  9  8 57 30           32.023983            4.533417
 2004  5  9  9 57 30           32.081337            4.575167
 2004  5  9 10 57 30           32.101173            4.573225
 2004  5  9 11 57 30           32.108513            4.508475
 2004  5  9 12 57 30           32.048977            4.667783
 2004  5  9 13 57 30           32.084068            4.600267
 2004  5  9 14 57 30           32.047569            4.685633
 2004  5  9 15 57 30           32.015011            4.606783
 2004  5  9 16 57 30           32.042942            4.521708
 2004  5  9 17 57 30           32.067432            4.551300
 2004  5  9 18 57 30           32.053719            4.667850
 2004  5  9 19 57 30           32.079536            4.507833
 2004  5  9 20 57 30           32.087345            4.459675
 2004  5  9 21 57 30           32.127926            4.368250
 2004  5  9 22 57 30           32.101597            4.414542
 2004  5  9 23 57 30           32.072483            4.581642
 2004  5 10  0 57 30           32.074635            4.590742
 2004  5 10  1 57 30           32.068283            4.630291
 2004  5 10  2 57 30           31.979509            4.886133
 2004  5 10  3 57 30           32.013992            4.819567
 2004  5 10  4 57 30           31.934504            4.983650
 2004  5 10  5 57 30           31.968277            5.049375
 2004  5 10  6 57 30           32.075977            4.629858
 2004  5 10  7 57 30           32.139957            4.341725
 2004  5 10  8 57 30           32.183262            4.177208
 2004  5 10  9 57 30           32.196922            4.150358
 2004  5 10 10 57 30           32.154713            4.323225
 2004  5 10 11 57 30           32.137970            4.409683
 2004  5 10 12 57 30           32.106804            4.513617
 2004  5 10 13 57 30           32.086845            4.531933
 2004  5 10 14 57 30           32.100842            4.493733
 2004  5 10 15 57 30           32.068321            4.601592
 2004  5 10 16 57 30           32.075600            4.549867
 2004  5 10 17 57 30           32.033432            4.804067
 2004  5 10 18 57 30           31.929415            5.247708
 2004  5 10 19 57 30           31.974905            5.478250
 2004  5 10 20 57 30           32.013412            4.936175
 2004  5 10 21 57 30           32.098469            4.503366
 2004  5 10 22 57 30           32.123173            4.392700
 2004  5 10 23 57 30           32.117805            4.408792
 2004  5 11  0 57 30           32.109947            4.449242
 2004  5 11  1 57 30           32.105759            4.453750
 2004  5 11  2 57 30           32.122478            4.394575
 2004  5 11  3 57 30           32.122681            4.412783
 2004  5 11  4 57 30           32.087898            4.548725
 2004  5 11  5 57 30           32.059391            4.551758
 2004  5 11  6 57 30           32.104786            4.642308
 2004  5 11  7 57 30           32.112965            4.652033
 2004  5 11  8 57 30           32.106934            4.648642
 2004  5 11  9 57 30           32.114304            4.675258
 2004  5 11 10 57 30           32.089958            4.583508
 2004  5 11 11 57 30           32.078503            4.606317
 2004  5 11 12 57 30           32.086037            4.544933
 2004  5 11 13 57 30           32.118553            4.425275
 2004  5 11 14 57 30           32.123013            4.373392
 2004  5 11 15 57 30           32.120399            4.407183
 2004  5 11 16 57 30           32.089809            4.609350
 2004  5 11 17 57 30           32.071194            4.676650
 2004  5 11 18 57 30           32.100414            4.543875
 2004  5 11 19 57 30           32.101288            4.510617
 2004  5 11 20 57 30           32.154915            4.357725
 2004  5 11 21 57 30           32.212044            4.193233
 2004  5 11 22 57 30           32.206017            4.227625
 2004  5 11 23 57 30           32.186005            4.301575
 2004  5 12  0 57 30           32.145782            4.456433
 2004  5 12  1 57 30           32.126644            4.554292
 2004  5 12  2 57 30           32.129803            4.518075
 2004  5 12  3 57 30           32.072010            4.681408
 2004  5 12  4 57 30           32.091454            4.685108
 2004  5 12  5 57 30           32.103558            4.618642
 2004  5 12  6 57 30           32.061268            4.771542
 2004  5 12  7 57 30           32.077278            4.821908
 2004  5 12  8 57 30           32.074375            4.759358
 2004  5 12  9 57 30           32.097412            4.772483
 2004  5 12 10 57 30           32.106987            4.633275
 2004  5 12 11 57 30           32.135437            4.541975
