521075.42306,2774705.48009,-0.69,0.00
515904.61379,2774695.93211,-0.46,0.00
521235.30288,2774695.00865,-0.53,0.00
523647.59000,2774693.95144,-1.68,0.00
525179.29400,2774677.12983,-1.60,0.00
521115.37218,2774667.08685,-0.69,0.00
520939.35230,2774665.95204,-0.76,0.00
520949.87687,2774638.43769,-0.76,0.00
522025.70492,2774635.81783,-1.45,0.00
520437.36255,2774626.96140,-0.84,0.00
520738.72825,2774618.59874,-0.76,0.00
520779.02698,2774607.14718,-0.76,0.00
520591.28376,2774606.27077,-0.76,0.00
521708.78930,2774592.43191,-0.99,0.00
520401.71464,2774582.36974,-0.76,0.00
522978.46670,2774581.20689,-1.60,0.00
515799.65031,2774578.11323,-0.53,0.00
523707.86233,2774577.36212,-1.68,0.00
520634.14057,2774559.32968,-0.76,0.00
524532.37143,2774543.86779,-1.83,0.00
522066.09551,2774508.75162,-1.52,0.00
520441.99569,2774504.31301,-0.76,0.00
515685.38334,2774488.70403,-0.53,0.00
520307.73072,2774483.62859,-0.91,0.00
521640.35603,2774477.70917,-1.07,0.00
520550.27987,2774474.19496,-0.76,0.00
523025.16759,2774437.77116,-1.60,0.00
520593.00108,2774434.66575,-0.76,0.00
523766.18189,2774427.04092,-1.68,0.00
520173.52275,2774425.04946,-0.84,0.00
519244.46451,2774419.66948,-1.14,0.00
524604.04915,2774413.68285,-1.83,0.00
520023.79336,2774413.01528,-0.91,0.00
522120.61196,2774403.26105,-1.52,0.00
519612.51687,2774401.23298,-1.07,0.00
518808.25861,2774399.02294,-0.99,0.00
520600.34108,2774398.14440,-0.84,0.00
515589.31108,2774395.12735,-0.61,0.00
519786.44594,2774392.57238,-0.99,0.00
518663.25821,2774389.93537,-1.07,0.00
519924.57702,2774389.81172,-0.84,0.00
519108.25629,2774382.28324,-1.07,0.00
518962.02539,2774379.89721,-1.07,0.00
519366.25812,2774379.88338,-0.99,0.00
519452.29780,2774376.50865,-0.91,0.00
513291.27365,2774370.68909,-0.46,0.00
521416.60430,2774364.40698,-0.30,0.00
521597.74209,2774354.60818,-1.07,0.00
518502.97474,2774353.07885,-1.07,0.00
518361.28301,2774337.22597,-1.07,0.00
523075.59645,2774332.33105,-1.60,0.00
520673.81399,2774331.73684,-0.84,0.00
513409.38312,2774325.09030,-0.46,0.00
522179.88209,2774316.13785,-1.60,0.00
513508.35545,2774312.02697,-0.38,0.00
518231.73518,2774298.79605,-1.07,0.00
520690.85574,2774298.06832,-0.91,0.00
513642.84939,2774291.69340,-0.38,0.00
518086.64961,2774289.24320,-1.07,0.00
521508.71856,2774282.00732,-0.99,0.00
513767.07161,2774274.74405,-0.38,0.00
517933.36271,2774273.63439,-0.99,0.00
515516.09505,2774271.48068,-0.69,0.00
523849.71603,2774270.01053,-1.60,0.00
524617.24033,2774268.85731,-1.83,0.00
513938.63374,2774267.41916,-0.30,0.00
513854.79614,2774261.12015,-0.30,0.00
521520.00136,2774257.36344,-1.07,0.00
514069.36375,2774254.08111,-0.30,0.00
520726.18528,2774250.81471,-0.91,0.00
517784.30992,2774247.59245,-1.07,0.00
521398.44365,2774246.37336,-0.23,0.00
514227.36580,2774241.04682,-0.53,0.00
523116.84963,2774240.23836,-1.75,0.00
520786.44168,2774237.84129,-0.84,0.00
520827.29020,2774223.25982,-0.84,0.00
514380.07992,2774221.96291,-0.46,0.00
517621.60803,2774220.46128,-0.76,0.00
517477.20397,2774213.11383,-0.99,0.00
514568.28972,2774193.93262,-0.53,0.00
513292.46024,2774188.97866,-0.46,0.00
517309.85996,2774183.15621,-0.99,0.00
514701.04967,2774179.28959,-0.61,0.00
520879.29129,2774179.28689,-0.99,0.00
514860.90326,2774175.46536,-0.76,0.00
517147.06761,2774174.07488,-0.99,0.00
522247.76674,2774169.18778,-1.60,0.00
