UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,4.2,2000,10,4274122,2191282,2082840,1681675,1591079,353140,342371,28190,27169,74272,69905,4470,4347,49535,47969,1725561,1633547,373657,362707,43615,42150,92956,87852,9527,9131,1839835,1746665,1361797,1285701,337815,327336,21936,21096,71764,67542,3422,3336,43101,41654,1400062,1322613,355632,345006,34797,33545,88444,83490,7619,7335,351447,336175,319878,305378,15325,15035,6254,6073,2508,2363,1048,1011,6434,6315,325499,310934,18025,17701,8818,8605,4512,4362,1908,1796
C,4.2,2000,11,4115158,2108201,2006957,1623696,1539094,331789,322142,26928,26052,75334,70473,4394,4041,46060,45155,1664416,1578830,350219,340592,41695,40738,93036,87524,9233,8669,1780460,1694017,1325617,1254330,317520,308548,20871,20356,72972,68219,3379,3108,40101,39456,1361043,1289128,333552,324712,33182,32633,88798,83479,7425,6964,327741,312940,298079,284764,14269,13594,6057,5696,2362,2254,1015,933,5959,5699,303373,289702,16667,15880,8513,8105,4238,4045,1808,1705
C,4.2,2000,12,4075909,2087265,1988644,1615938,1532012,323058,314163,26760,25853,73156,69129,4337,4082,44016,43405,1654729,1570225,340226,331586,41416,40348,90010,85579,9003,8520,1766724,1681458,1323545,1252497,309508,300960,21077,20086,70835,66922,3356,3175,38403,37818,1357418,1285827,324446,316068,33435,32194,85867,81634,7279,6915,320541,307186,292393,279515,13550,13203,5683,5767,2321,2207,981,907,5613,5587,297311,284398,15780,15518,7981,8154,4143,3945,1724,1605
C,4.2,2000,13,4010930,2054044,1956886,1596339,1513913,313229,303793,26199,25306,71468,68050,4120,3950,42689,41874,1633881,1550637,329267,320332,40967,39800,87827,83715,8727,8235,1745004,1659657,1314464,1243422,300127,291056,20592,19637,69313,65930,3222,3070,37286,36542,1347248,1275459,314071,305430,33076,31812,83936,79966,7107,6672,309040,297229,281875,270491,13102,12737,5607,5669,2155,2120,898,880,5403,5332,286633,275178,15196,14902,7891,7988,3891,3749,1620,1563
C,4.2,2000,14,4052306,2079600,1972706,1620137,1528617,313491,304095,26435,25180,73820,69832,4268,4013,41449,40969,1656385,1564374,328662,319718,41230,39867,89838,85272,8875,8399,1771163,1679989,1338098,1261934,300801,291717,20861,19711,71789,67743,3379,3152,36235,35732,1369758,1293105,313983,305253,33349,32141,86168,81542,7271,6903,308437,292717,282039,266683,12690,12378,5574,5469,2031,2089,889,861,5214,5237,286627,271269,14679,14465,7881,7726,3670,3730,1604,1496
C,4.2,2000,15,4019472,2065161,1954311,1611395,1517820,308763,296901,26158,25123,74588,70810,4363,3925,39894,39732,1646176,1552472,322773,311534,40794,39769,90338,86036,8833,8211,1757235,1665420,1329371,1254003,296356,285104,20622,19726,72473,68770,3457,3100,34956,34717,1359858,1284277,308531,297817,33035,32102,86651,82424,7239,6686,307926,288891,282024,263817,12407,11797,5536,5397,2115,2040,906,825,4938,5015,286318,268195,14242,13717,7759,7667,3687,3612,1594,1525
C,4.2,2000,16,3975074,2048609,1926465,1597986,1493540,305914,293078,25746,24786,75750,72538,4422,3992,38791,38531,1631655,1526909,319235,306916,40215,39116,90950,87471,9048,8370,1732499,1640036,1307822,1231907,293509,281303,20149,19465,73716,70541,3504,3167,33799,33653,1337112,1261033,304966,293277,32406,31575,87327,83943,7454,6878,316110,286429,290164,261633,12405,11775,5597,5321,2034,1997,918,825,4992,4878,294543,265876,14269,13639,7809,7541,3623,3528,1594,1492
C,4.2,2000,17,4044374,2089974,1954400,1634113,1517836,308427,295085,26800,24848,78429,74572,4308,4004,37897,38055,1666850,1550643,321431,308603,41174,39192,93163,89407,8747,8410,1748794,1657891,1319917,1246306,295658,283089,20660,19606,76199,72518,3313,3141,33047,33231,1348407,1274890,306745,294800,32928,31783,89467,85844,7119,6915,341180,296509,314196,271530,12769,11996,6140,5242,2230,2054,995,863,4850,4824,318443,275753,14686,13803,8246,7409,3696,3563,1628,1495
C,4.2,2000,18,4019967,2053785,1966182,1608146,1524349,298585,297862,24927,23375,81361,78839,4543,4384,36223,37373,1638981,1556073,310559,311293,38640,37127,96076,93769,9197,9053,1702644,1664767,1284266,1248684,285351,285145,18861,18165,79220,76745,3495,3480,31451,32548,1310983,1276247,295467,296605,30428,29843,92481,90148,7498,7486,351141,301415,323880,275665,13234,12717,6066,5210,2141,2094,1048,904,4772,4825,327998,279826,15092,14688,8212,7284,3595,3621,1699,1567
C,4.2,2000,19,4054407,2046682,2007725,1605818,1555237,293696,305275,24789,23407,83163,82863,4751,4526,34465,36417,1634749,1585811,305020,318563,37531,36401,97489,97563,9575,9372,1684125,1699960,1270970,1274107,280260,291888,18492,18201,80917,80555,3619,3605,29867,31604,1295910,1300510,289671,303106,29265,29175,93924,93810,7874,7802,362557,307765,334848,281130,13436,13387,6297,5206,2246,2308,1132,921,4598,4813,338839,285301,15349,15457,8266,7226,3565,3753,1701,1570
C,4.2,2000,20,3966119,2001521,1964598,1572371,1520212,285953,300339,23510,22330,83260,82789,4768,4492,31659,34436,1598834,1548985,296591,312946,35309,34572,96261,96881,9191,8994,1629346,1655444,1227874,1237515,272385,286846,17276,17147,80969,80533,3616,3591,27226,29812,1250474,1262297,281054,297407,27226,27462,92751,93275,7513,7507,372175,309154,344497,282697,13568,13493,6234,5183,2291,2256,1152,901,4433,4624,348360,286688,15537,15539,8083,7110,3510,3606,1678,1487
C,4.2,2000,21,3758792,1896503,1862289,1495048,1440677,264392,283172,22336,20950,80901,81772,4658,4308,29168,31410,1519486,1466871,274192,294574,33158,32375,92957,94628,8652,8389,1534522,1563940,1159539,1168082,251499,269748,16353,16047,78677,79552,3552,3451,24902,27060,1180260,1190530,259396,279210,25416,25584,89561,91166,6991,7055,361981,298349,335509,272595,12893,13424,5983,4903,2224,2220,1106,857,4266,4350,339226,276341,14796,15364,7742,6791,3396,3462,1661,1334
C,4.2,2000,22,3682503,1857589,1824914,1472996,1417017,251147,272395,21828,20564,79745,81148,4507,4233,27366,29557,1495916,1441689,260237,282967,32035,31162,91145,93468,8179,8083,1488884,1521820,1130732,1139239,238150,258952,15784,15785,77592,78976,3357,3344,23269,25524,1150075,1160419,245371,267673,24242,24746,87970,90158,6531,6663,368705,303094,342264,277778,12997,13443,6044,4779,2153,2172,1150,889,4097,4033,345841,281270,14866,15294,7793,6416,3175,3310,1648,1420
C,4.2,2000,23,3608431,1821017,1787414,1444891,1385089,240805,264726,21543,20041,83247,85301,4538,4184,25993,28073,1466561,1408467,249143,274779,31289,30171,94285,97132,8116,7802,1452689,1479996,1102053,1102756,228669,251611,15452,15244,81129,83112,3422,3232,21964,24041,1120213,1122664,235249,259748,23498,23717,91054,93764,6555,6366,368328,307418,342838,282333,12136,13115,6091,4797,2118,2189,1116,952,4029,4032,346348,285803,13894,15031,7791,6454,3231,3368,1561,1436
C,4.2,2000,24,3583957,1805978,1777979,1431328,1374631,236172,261605,21025,19673,88430,91059,4353,4101,24670,26910,1451879,1397011,244070,270956,30366,29427,98842,102376,7775,7631,1434209,1467495,1084857,1088904,224046,248503,14947,15020,86352,88928,3196,3213,20811,22927,1102027,1107855,230177,256084,22716,23168,95747,99108,6162,6231,371769,310484,346471,285727,12126,13102,6078,4653,2078,2131,1157,888,3859,3983,349852,289156,13893,14872,7650,6259,3095,3268,1613,1400
C,4.2,2000,25,3691609,1861462,1830147,1478384,1417187,238074,264863,20678,19285,95420,98235,4399,3996,24507,26581,1498615,1439304,245887,273998,29981,29008,105862,109465,7746,7429,1485754,1515321,1127696,1127066,226040,251735,14730,14651,93337,96096,3263,3134,20688,22639,1144624,1145758,232089,259026,22433,22772,102791,106292,6183,6138,375708,314826,350688,290121,12034,13128,5948,4634,2083,2139,1136,862,3819,3942,353991,293546,13798,14972,7548,6236,3071,3173,1563,1291
C,4.2,2000,26,3571253,1791290,1779963,1419467,1374235,229759,258860,19896,18940,95068,98791,4093,3856,23007,25281,1438500,1395189,236856,267472,28815,28323,104992,109605,7212,7054,1436218,1475391,1087637,1093268,218512,246134,14325,14545,93053,96797,3137,3033,19554,21614,1103609,1111008,223983,252999,21836,22470,102091,106637,5895,5792,355072,304572,331830,280967,11247,12726,5571,4395,2015,1994,956,823,3453,3667,334891,284181,12873,14473,6979,5853,2901,2968,1317,1262
C,4.2,2000,27,3743583,1875396,1868187,1482243,1440376,243406,273185,20708,19475,101085,105698,4189,3838,23765,25615,1501810,1461550,250595,281869,30032,29267,111290,116528,7432,7058,1511672,1555550,1142544,1152021,231769,260104,15007,14998,98969,103581,3164,3029,20219,21817,1158977,1169901,237362,266966,22875,23266,108278,113373,6015,5820,363724,312637,339699,288355,11637,13081,5701,4477,2116,2117,1025,809,3546,3798,342833,291649,13233,14903,7157,6001,3012,3155,1417,1238
C,4.2,2000,28,3939691,1972104,1967587,1572533,1529859,249563,281747,20672,20047,101420,106345,4063,3898,23853,25691,1592166,1551043,256668,290128,30305,29926,111585,117324,7320,7293,1616205,1657178,1240037,1243808,238180,268679,15176,15439,99406,104198,3075,3047,20331,22007,1256562,1261767,243657,275372,23348,23857,108724,114168,5957,6018,355899,310409,332496,286051,11383,13068,5496,4608,2014,2147,988,851,3522,3684,335604,289276,13011,14756,6957,6069,2861,3156,1363,1275
C,4.2,2000,29,4198795,2097242,2101553,1682636,1644200,261655,298490,21473,20734,102436,107628,4176,4074,24866,26427,1703113,1666044,269044,307266,31657,31269,112883,118505,7603,7534,1737722,1787295,1347349,1354980,249803,284924,15795,16206,100357,105444,3221,3181,21197,22560,1364646,1373452,255493,291892,24427,25196,109873,115237,6235,6205,359520,314258,335287,289220,11852,13566,5678,4528,2079,2184,955,893,3669,3867,338467,292592,13551,15374,7230,6073,3010,3268,1368,1329
C,4.2,2000,30,4250368,2139990,2110378,1721583,1656255,264391,294756,21136,20281,104415,109051,4303,4074,24162,25961,1741440,1677456,271500,303059,31168,31029,114502,119731,7690,7560,1775531,1797126,1381417,1367511,252385,281541,15558,15730,102334,106897,3370,3250,20467,22197,1398032,1385494,257802,288137,24092,24933,111477,116510,6336,6266,364459,313252,340166,288744,12006,13215,5578,4551,2081,2154,933,824,3695,3764,343408,291962,13698,14922,7076,6096,3025,3221,1354,1294
C,4.2,2000,31,3974698,1987733,1986965,1603075,1565294,241855,271812,20226,19115,96964,103280,3725,3654,21888,23810,1621057,1584786,247969,279297,29819,29396,105865,112801,6831,6854,1657105,1697006,1294846,1297851,230854,259905,14889,14712,95104,101247,2862,2908,18550,20383,1309863,1314366,235441,265810,23103,23562,103162,109861,5633,5747,330628,289959,308229,267443,11001,11907,5337,4403,1860,2033,863,746,3338,3427,311194,270420,12528,13487,6716,5834,2703,2940,1198,1107
C,4.2,2000,32,3958060,1977421,1980639,1596316,1557804,243941,277831,19766,19384,92569,99255,3701,3747,21128,22618,1613671,1576236,249895,284771,29136,29226,101041,108214,6685,6931,1649007,1691859,1289879,1291547,233029,265741,14684,15071,90704,97294,2856,2975,17855,19231,1304334,1307080,237452,271080,22707,23539,98417,105359,5517,5773,328414,288780,306437,266257,10912,12090,5082,4313,1865,1961,845,772,3273,3387,309337,269156,12443,13691,6429,5687,2624,2855,1168,1158
C,4.2,2000,33,3989865,1985889,2003976,1609979,1586589,244265,278591,19717,19731,87692,93062,3643,3612,20593,22391,1626845,1604764,249942,285560,29063,29890,95880,101748,6564,6640,1670626,1723518,1315792,1327896,233739,267015,14715,15413,85963,91223,2874,2856,17543,19115,1330002,1343289,237987,272413,22789,24226,93420,99035,5438,5507,315263,280458,294187,258693,10526,11576,5002,4318,1729,1839,769,756,3050,3276,296843,261475,11955,13147,6274,5664,2460,2713,1126,1133
C,4.2,2000,34,4150455,2067707,2082748,1669569,1642468,261038,295942,20814,20427,91199,96807,3781,3705,21306,23399,1686888,1661531,266908,302966,30739,31157,99504,105765,6790,6957,1747894,1799628,1371796,1381773,250078,283978,15633,16007,89415,94941,2916,2927,18056,20002,1386311,1397888,254402,289364,24200,25374,96948,103017,5583,5792,319813,283120,297773,260695,10960,11964,5181,4420,1784,1866,865,778,3250,3397,300577,263643,12506,13602,6539,5783,2556,2748,1207,1165
C,4.2,2000,35,4476803,2230943,2245860,1811443,1781513,277005,314650,21696,21944,94882,99702,3845,3943,22072,24108,1829522,1800961,282634,321533,32327,33631,103415,108764,7025,7281,1907897,1957269,1510100,1515014,266289,302997,16422,17447,93027,97749,3062,3159,18997,20903,1525545,1531724,270592,308455,25691,27735,100782,105960,5867,6113,323046,288591,301343,266499,10716,11653,5274,4497,1855,1953,783,784,3075,3205,303977,269237,12042,13078,6636,5896,2633,2804,1158,1168
C,4.2,2000,36,4470927,2212020,2258907,1804541,1802490,267022,306815,21707,22026,92867,99735,3818,3822,22065,24019,1822598,1821872,272675,313609,32639,33786,101151,108728,6948,7134,1909430,1980687,1522853,1545957,256619,295536,16642,17508,91190,97871,3082,3042,19044,20773,1538265,1562511,260944,300896,26222,27870,98753,106010,5864,5968,302590,278220,281688,256533,10403,11279,5065,4518,1677,1864,736,780,3021,3246,284333,259361,11731,12713,6417,5916,2398,2718,1084,1166
C,4.2,2000,37,4476555,2214337,2262218,1809399,1810764,265936,304257,21256,21516,92224,97700,3631,3810,21891,24171,1827236,1830357,271270,310880,32388,33928,100507,106421,6637,7045,1924370,1992633,1539392,1562230,256008,293146,16428,17199,90524,95869,2950,3136,19068,21053,1554812,1579158,260098,298407,26292,28242,98090,103783,5654,5990,289967,269585,270007,248534,9928,11111,4828,4317,1700,1831,681,674,2823,3118,272424,251199,11172,12473,6096,5686,2417,2638,983,1055
C,4.2,2000,38,4516692,2235252,2281440,1842450,1838562,262229,302663,21140,21605,84190,91264,3594,3558,21649,23788,1860130,1857873,267397,309165,32401,34026,92217,99703,6599,6715,1955496,2023333,1581730,1600491,252949,292323,16438,17357,82574,89531,2877,2870,18928,20761,1597035,1617180,256940,297491,26422,28423,89952,97190,5580,5663,279756,258107,260720,238071,9280,10340,4702,4248,1616,1733,717,688,2721,3027,263095,240693,10457,11674,5979,5603,2265,2513,1019,1052
C,4.2,2000,39,4577132,2259569,2317563,1860588,1867387,268307,306559,20810,21957,84590,94153,3582,3681,21692,23826,1878263,1886569,273514,312994,32112,34706,92675,102538,6591,6792,1988987,2062314,1608674,1631765,259130,296330,16255,17899,82992,92415,2904,3015,19032,20890,1624064,1648432,263203,301510,26336,29304,90402,100020,5602,5789,270582,255249,251914,235622,9177,10229,4555,4058,1598,1738,678,666,2660,2936,254199,238137,10311,11484,5776,5402,2273,2518,989,1003
C,4.2,2000,40,4685741,2330159,2355582,1914756,1893090,279762,316047,21258,22191,88397,96294,3746,3715,22240,24245,1932885,1912567,285089,322648,33047,35273,96562,104752,6669,6793,2058225,2103419,1661557,1660573,270450,305804,16753,18098,86775,94549,3087,3061,19603,21334,1677370,1677560,274627,311114,27336,29885,94322,102222,5698,5797,271934,252163,253199,232517,9312,10243,4505,4093,1622,1745,659,654,2637,2911,255515,235007,10462,11534,5711,5388,2240,2530,971,996
C,4.2,2000,41,4445610,2194723,2250887,1812736,1819209,256551,293801,19647,20542,81645,91066,3315,3200,20829,23069,1829681,1837870,261543,299883,30822,33482,89217,98684,6007,6196,1957233,2023277,1592038,1609495,248360,284459,15551,16733,80187,89506,2736,2681,18361,20403,1606843,1625860,252302,289391,25569,28437,87143,96446,5167,5309,237490,227610,220698,209714,8191,9342,4096,3809,1458,1560,579,519,2468,2666,222838,212010,9241,10492,5253,5045,2074,2238,840,887
C,4.2,2000,42,4529521,2241167,2288354,1854572,1856518,260049,294082,20041,20827,82320,91099,3260,3060,20925,22768,1871519,1874787,264889,300070,31474,33719,89845,98673,6134,5937,2005392,2062836,1635452,1648390,251869,285013,15924,17187,80892,89594,2707,2533,18548,20119,1650352,1664383,255731,289860,26250,28808,87804,96512,5308,5113,235775,225518,219120,208128,8180,9069,4117,3640,1428,1505,553,527,2377,2649,221167,210404,9158,10210,5224,4911,2041,2161,826,824
C,4.2,2000,43,4393715,2166198,2227517,1795426,1806178,249714,286260,18981,20001,78757,89875,3052,3085,20268,22118,1812027,1823951,254385,292090,30342,32780,85848,96986,5608,5788,1947023,2013569,1591800,1608919,242027,277453,15117,16527,77457,88472,2563,2564,18059,19634,1606455,1624547,245740,282193,25446,28148,84006,94957,4899,4969,219175,213948,203626,197259,7687,8807,3864,3474,1300,1403,489,521,2209,2484,205572,199404,8645,9897,4896,4632,1842,2029,709,819
C,4.2,2000,44,4297000,2118423,2178577,1758089,1767640,241651,276786,18365,19356,78000,90165,2915,2985,19403,21645,1773819,1785007,246186,282453,29453,31955,84719,97153,5352,5628,1908165,1972699,1562932,1577797,234056,268399,14713,16102,76720,88722,2431,2468,17313,19211,1576851,1593086,237710,272983,24767,27528,82958,95117,4621,4854,210258,205878,195157,189843,7595,8387,3652,3254,1280,1443,484,517,2090,2434,196968,191921,8476,9470,4686,4427,1761,2036,731,774
C,4.2,2000,45,4331923,2142905,2189018,1779541,1778608,243191,276623,18395,19001,79412,90644,2962,3006,19404,21136,1795264,1795526,247773,282104,29420,31529,85959,97276,5479,5645,1936033,1987889,1587760,1593096,235551,268299,14863,15885,78150,89250,2477,2537,17232,18822,1601610,1608058,239151,272710,24850,27310,84207,95345,4758,4922,206872,201129,191781,185512,7640,8324,3532,3116,1262,1394,485,469,2172,2314,193654,187468,8622,9394,4570,4219,1752,1931,721,723
C,4.2,2000,46,4079692,2002838,2076854,1673918,1699578,219669,253811,16979,18048,71816,83085,2621,2783,17835,19549,1688455,1715351,223773,258748,27392,29919,77743,89016,4921,5149,1818995,1892734,1503615,1529759,212819,246361,13763,15082,70677,81814,2221,2355,15900,17363,1516442,1543645,216088,250360,23251,25873,76134,87235,4310,4492,183843,184120,170303,169819,6850,7450,3216,2966,1139,1271,400,428,1935,2186,172013,171706,7685,8388,4141,4046,1609,1781,611,657
C,4.2,2000,47,4012903,1970297,2042606,1650770,1674611,211458,245515,16261,17228,71762,83514,2570,2608,17476,19130,1664953,1689945,215387,250365,26660,28864,77482,89382,4819,4956,1796883,1866446,1490048,1511974,204984,238405,13311,14391,70712,82320,2165,2195,15663,17161,1502672,1525609,208115,242377,22816,25111,76018,87682,4225,4342,173414,176160,160722,162637,6474,7110,2950,2837,1050,1194,405,413,1813,1969,162281,164336,7272,7988,3844,3753,1464,1700,594,614
C,4.2,2000,48,3879695,1904879,1974816,1603826,1624812,201393,236383,15317,16386,65837,76675,2415,2527,16091,18033,1616958,1639331,205015,241038,25128,27735,70819,81765,4392,4696,1742106,1810057,1452727,1472485,195465,229877,12642,13806,64858,75560,2028,2192,14386,16137,1464374,1485353,198360,233707,21636,24239,69449,80200,3815,4162,162773,164759,151099,152327,5928,6506,2675,2580,979,1115,387,335,1705,1896,152584,153978,6655,7331,3492,3496,1370,1565,577,534
C,4.2,2000,49,3754007,1839017,1914990,1537512,1566067,201431,233865,15305,15833,66452,79270,2465,2421,15852,17534,1550449,1580102,205031,238439,24955,26789,71335,84318,4489,4540,1680380,1752850,1390266,1416456,195655,227276,12714,13333,65426,78140,2078,2043,14241,15602,1401814,1428822,198512,230973,21593,23369,69949,82712,3940,3955,158637,162140,147246,149611,5776,6589,2591,2500,1026,1130,387,378,1611,1932,148635,151280,6519,7466,3362,3420,1386,1606,549,585
C,4.2,2000,50,3804808,1868332,1936476,1562747,1584485,202720,234330,15122,15743,69812,82061,2481,2473,15450,17384,1575290,1598364,206290,238902,24603,26676,74481,87025,4548,4540,1712069,1775935,1417693,1435903,196924,227926,12591,13365,68856,81021,2143,2139,13862,15581,1428873,1448230,199774,231663,21307,23462,73144,85541,4036,4014,156263,160541,145054,148582,5796,6404,2531,2378,956,1040,338,334,1588,1803,146417,150134,6516,7239,3296,3214,1337,1484,512,526
C,4.2,2000,51,3613883,1766648,1847235,1492418,1528226,180571,212026,13785,14379,62874,73899,2176,2247,14824,16458,1504598,1541625,183863,216241,23192,24888,67148,78352,3971,4137,1628810,1702791,1364364,1394473,175532,206390,11648,12311,62046,72962,1850,1920,13370,14735,1375270,1406384,178186,209845,20360,22009,65970,76990,3497,3607,137838,144444,128054,133753,5039,5636,2137,2068,828,937,326,327,1454,1723,129328,135241,5677,6396,2832,2879,1178,1362,474,530
C,4.2,2000,52,3704743,1813329,1891414,1550446,1586281,172754,202886,13680,14324,59884,69479,2119,2023,14446,16421,1562372,1599651,175875,206891,22890,24989,64007,73871,3882,3956,1679345,1750473,1425845,1455417,168029,197576,11555,12301,59061,68589,1827,1725,13028,14865,1436537,1467430,170526,200910,20112,22202,62837,72601,3433,3484,133984,140941,124601,130864,4725,5310,2125,2023,823,890,292,298,1418,1556,125835,132221,5349,5981,2778,2787,1170,1270,449,472
C,4.2,2000,53,3632921,1776482,1856439,1534374,1574577,157697,185859,13142,13440,55214,64520,1860,1964,14195,16079,1546285,1587945,160634,189731,22446,24159,58961,68499,3559,3650,1652356,1724909,1418874,1452648,153322,180765,11165,11552,54506,63703,1606,1652,12883,14589,1429634,1464694,155720,183970,19784,21577,57940,67356,3176,3193,124126,131530,115500,121929,4375,5094,1977,1888,708,817,254,312,1312,1490,116651,123251,4914,5761,2662,2582,1021,1143,383,457
C,4.2,2000,54,2816454,1371394,1445060,1165853,1204628,133856,160264,10506,10987,48186,54680,1806,1796,11187,12705,1175083,1214991,136308,163418,17484,19006,51390,58191,3280,3361,1259717,1325854,1061781,1093786,129963,155749,8826,9378,47550,53979,1544,1563,10053,11399,1070007,1103019,131916,158298,15266,16791,50501,57177,2902,2996,111677,119206,104072,110842,3893,4515,1680,1609,636,701,262,233,1134,1306,105076,111972,4392,5120,2218,2215,889,1014,378,365
C,4.2,2000,55,2849719,1386033,1463686,1183537,1225908,132619,159245,10116,10936,47019,53455,1655,1786,11087,12356,1192693,1236060,134965,162155,17153,18928,50121,56753,3143,3314,1280785,1351071,1085156,1120827,129116,155249,8583,9358,46440,52798,1439,1550,10051,11289,1093405,1130043,131014,157695,15112,16838,49301,55841,2806,2965,105248,112615,98381,105081,3503,3996,1533,1578,579,657,216,236,1036,1067,99288,106017,3951,4460,2041,2090,820,912,337,349
C,4.2,2000,56,2836845,1374624,1462221,1183921,1237948,125657,151538,9989,10280,43066,48615,1505,1576,10486,12264,1192601,1248097,127885,154433,16791,18397,45902,51749,2889,3058,1277942,1355233,1093633,1138111,122317,147718,8544,8912,42543,47980,1328,1355,9577,11157,1101527,1147302,124152,150127,14920,16489,45160,50841,2582,2711,96682,106988,90288,99837,3340,3820,1445,1368,523,635,177,221,909,1107,91074,100795,3733,4306,1871,1908,742,908,307,347
C,4.2,2000,57,2863557,1383768,1479789,1197824,1259459,123341,150623,9283,10006,41352,46648,1441,1448,10527,11605,1206713,1269135,125500,153369,16230,17744,44118,49485,2718,2752,1293145,1377514,1113140,1164053,120155,146877,8077,8670,40889,46040,1259,1279,9625,10595,1121237,1172843,121923,149188,14584,15912,43437,48665,2445,2489,90623,102275,84684,95406,3186,3746,1206,1336,463,608,182,169,902,1010,85476,96292,3577,4181,1646,1832,681,820,273,263
C,4.2,2000,58,2539824,1222399,1317425,1053356,1114994,110855,137810,8628,8975,38908,44056,1356,1287,9296,10303,1061119,1123529,112764,140201,14795,15771,41320,46700,2442,2490,1139007,1225067,975245,1028677,108107,134511,7470,7821,38471,43534,1181,1099,8533,9425,982336,1036430,109704,136540,13260,14210,40705,45946,2173,2218,83392,92358,78111,86317,2748,3299,1158,1154,437,522,175,188,763,878,78783,87099,3060,3661,1535,1561,615,754,269,272
C,4.2,2000,59,2376787,1139561,1237226,976923,1042866,106904,132592,8138,8490,37695,42353,1301,1323,8600,9602,984094,1050751,108661,134887,13694,14735,40103,44872,2376,2518,1059412,1147598,901854,959019,104132,129335,7063,7475,37289,41882,1135,1144,7939,8743,908461,966156,105589,131244,12316,13319,39526,44202,2130,2244,80149,89628,75069,83847,2772,3257,1075,1015,406,471,166,179,661,859,75633,84595,3072,3643,1378,1416,577,670,246,274
C,4.2,2000,60,2319891,1111499,1208392,949693,1014710,106946,133300,7651,8190,37602,41429,1240,1352,8367,9411,956693,1022430,108663,135540,12998,14177,39962,44010,2228,2476,1032797,1119604,876062,931644,104184,130064,6633,7165,37164,40956,1083,1181,7671,8594,882459,938656,105584,131942,11651,12744,39354,43354,2006,2235,78702,88788,73631,83066,2762,3236,1018,1025,438,473,157,171,696,817,74234,83774,3079,3598,1347,1433,608,656,222,241
C,4.2,2000,61,2221208,1061655,1159553,914945,983615,96726,121450,7249,7614,33868,37220,1099,1162,7768,8492,921444,990664,98337,123391,12345,13070,35973,39470,1991,2192,989722,1077264,847530,906687,94288,118366,6288,6672,33498,36770,962,996,7156,7773,853509,913093,95641,119972,11070,11822,35451,38845,1788,1948,71933,82289,67415,76928,2438,3084,961,942,370,450,137,166,612,719,67935,77571,2696,3419,1275,1248,522,625,203,244
C,4.2,2000,62,2171069,1033855,1137214,889955,962028,95784,120981,6758,7366,32857,37418,1116,1205,7385,8216,896136,968770,97331,122981,11494,12606,34916,39641,2046,2169,964491,1057120,824896,887266,93422,117936,5904,6376,32498,36974,980,1066,6791,7502,830552,893387,94735,119599,10371,11319,34405,39023,1834,1949,69364,80094,65059,74762,2362,3045,854,990,359,444,136,139,594,714,65584,75383,2596,3382,1123,1287,511,618,212,220
C,4.2,2000,63,2053159,971204,1081955,837423,917826,89016,113587,6230,6695,30719,35149,1004,1011,6812,7687,843090,924114,90482,115388,10575,11570,32649,37317,1787,1937,906284,1005350,776518,846021,86829,110851,5406,5799,30406,34747,861,891,6264,7041,781708,851748,88056,112367,9494,10392,32196,36739,1591,1746,64920,76605,60905,71805,2187,2736,824,896,313,402,143,120,548,646,61382,72366,2426,3021,1081,1178,453,578,196,191
C,4.2,2000,64,2040037,958300,1081737,827413,915893,88859,115724,5929,6607,28657,34994,867,983,6575,7536,832848,922071,90276,117551,10118,11425,30524,37101,1655,1826,895810,1006512,768687,845419,86702,112961,5188,5787,28369,34597,776,859,6088,6889,773695,851045,87918,114533,9150,10281,30112,36533,1518,1639,62490,75225,58726,70474,2157,2763,741,820,288,397,91,124,487,647,59153,71026,2358,3018,968,1144,412,568,137,187
