                                                       25 Mar 2008 16:56:27
Satellite-CALIPSO-Sensor-LIDAR_3deg


       Time (UTCG)          Latitude (deg)    Longitude (deg)    Range (km)
 2 Apr 2008 18:10:26.000           23.0438           -70.1127    706.088265
 2 Apr 2008 18:10:36.000           23.6463           -70.2573    706.144779
 2 Apr 2008 18:10:46.000           24.2487           -70.4029    706.204435
 2 Apr 2008 18:10:56.000           24.8510           -70.5495    706.267178
 2 Apr 2008 18:11:06.000           25.4532           -70.6971    706.332952
 2 Apr 2008 18:11:16.000           26.0552           -70.8458    706.401701
 2 Apr 2008 18:11:26.000           26.6572           -70.9955    706.473366
 2 Apr 2008 18:11:36.000           27.2590           -71.1464    706.547887
 2 Apr 2008 18:11:46.000           27.8606           -71.2985    706.625204
 2 Apr 2008 18:11:56.000           28.4622           -71.4518    706.705255
 2 Apr 2008 18:12:06.000           29.0635           -71.6063    706.787978
 2 Apr 2008 18:12:16.000           29.6648           -71.7622    706.873309
 2 Apr 2008 18:12:26.000           30.2658           -71.9194    706.961182
 2 Apr 2008 18:12:36.000           30.8668           -72.0781    707.051532
 2 Apr 2008 18:12:46.000           31.4675           -72.2382    707.144291
 2 Apr 2008 18:12:56.000           32.0681           -72.3999    707.239393
 2 Apr 2008 18:13:06.000           32.6685           -72.5631    707.336768
 2 Apr 2008 18:13:16.000           33.2688           -72.7279    707.436347
 2 Apr 2008 18:13:26.000           33.8689           -72.8944    707.538059
 2 Apr 2008 18:13:36.000           34.4687           -73.0627    707.641832
 2 Apr 2008 18:13:46.000           35.0684           -73.2329    707.747596
 2 Apr 2008 18:13:56.000           35.6679           -73.4049    707.855278
 2 Apr 2008 18:14:06.000           36.2672           -73.5788    707.964803
 2 Apr 2008 18:14:16.000           36.8663           -73.7548    708.076098
 2 Apr 2008 18:14:26.000           37.4651           -73.9329    708.189088
 2 Apr 2008 18:14:36.000           38.0638           -74.1132    708.303699
 2 Apr 2008 18:14:46.000           38.6622           -74.2958    708.419854
 2 Apr 2008 18:14:56.000           39.2603           -74.4807    708.537478
 2 Apr 2008 18:15:06.000           39.8583           -74.6680    708.656494
 2 Apr 2008 18:15:16.000           40.4559           -74.8580    708.776824
 2 Apr 2008 18:15:26.000           41.0533           -75.0505    708.898393
 2 Apr 2008 18:15:36.000           41.6505           -75.2458    709.021122
 2 Apr 2008 18:15:46.000           42.2474           -75.4440    709.144934
 2 Apr 2008 18:15:56.000           42.8440           -75.6451    709.269750
 2 Apr 2008 18:16:06.000           43.4403           -75.8493    709.395492
 2 Apr 2008 18:16:16.000           44.0363           -76.0568    709.522083
 2 Apr 2008 18:16:26.000           44.6320           -76.2676    709.649444
 2 Apr 2008 18:16:36.000           45.2273           -76.4819    709.777495
 2 Apr 2008 18:16:46.000           45.8224           -76.6998    709.906160
 2 Apr 2008 18:16:56.000           46.4171           -76.9215    710.035359
 2 Apr 2008 18:17:06.000           47.0114           -77.1471    710.165014
 2 Apr 2008 18:17:16.000           47.6054           -77.3769    710.295047
 2 Apr 2008 18:17:26.000           48.1990           -77.6110    710.425379
 2 Apr 2008 18:17:36.000           48.7922           -77.8495    710.555933
 2 Apr 2008 18:17:46.000           49.3850           -78.0928    710.686630
 2 Apr 2008 18:17:56.000           49.9773           -78.3409    710.817392
 2 Apr 2008 18:18:06.000           50.5692           -78.5942    710.948143
 2 Apr 2008 18:18:16.000           51.1607           -78.8528    711.078805
 2 Apr 2008 18:18:26.000           51.7517           -79.1170    711.209302
 2 Apr 2008 18:18:36.000           52.3422           -79.3871    711.339556
 2 Apr 2008 18:18:46.000           52.9321           -79.6634    711.469491
 2 Apr 2008 18:18:47.746           53.0351           -79.7123    711.492142

 2 Apr 2008 19:47:56.104           18.0362           -93.6628    705.647757
 2 Apr 2008 19:48:06.000           18.6333           -93.7994    705.676466
 2 Apr 2008 19:48:16.000           19.2366           -93.9381    705.709000
 2 Apr 2008 19:48:26.000           19.8397           -94.0776    705.745035
 2 Apr 2008 19:48:36.000           20.4428           -94.2177    705.784526
 2 Apr 2008 19:48:46.000           21.0458           -94.3587    705.827427
 2 Apr 2008 19:48:56.000           21.6487           -94.5004    705.873691
 2 Apr 2008 19:49:06.000           22.2515           -94.6430    705.923271
 2 Apr 2008 19:49:16.000           22.8542           -94.7864    705.976115
 2 Apr 2008 19:49:26.000           23.4567           -94.9308    706.032173
 2 Apr 2008 19:49:36.000           24.0592           -95.0761    706.091392
 2 Apr 2008 19:49:46.000           24.6616           -95.2223    706.153718
 2 Apr 2008 19:49:56.000           25.2638           -95.3696    706.219096
 2 Apr 2008 19:50:06.000           25.8659           -95.5179    706.287469
 2 Apr 2008 19:50:16.000           26.4679           -95.6672    706.358780
 2 Apr 2008 19:50:26.000           27.0698           -95.8177    706.432969
 2 Apr 2008 19:50:36.000           27.6715           -95.9694    706.509977
 2 Apr 2008 19:50:46.000           28.2731           -96.1223    706.589743
 2 Apr 2008 19:50:56.000           28.8746           -96.2764    706.672203
 2 Apr 2008 19:51:06.000           29.4759           -96.4319    706.757296
 2 Apr 2008 19:51:16.000           30.0770           -96.5886    706.844955
 2 Apr 2008 19:51:26.000           30.6780           -96.7468    706.935117
 2 Apr 2008 19:51:36.000           31.2788           -96.9064    707.027714
 2 Apr 2008 19:51:46.000           31.8795           -97.0676    707.122678
 2 Apr 2008 19:51:56.000           32.4800           -97.2303    707.219943
 2 Apr 2008 19:52:06.000           33.0803           -97.3946    707.319438
 2 Apr 2008 19:52:16.000           33.6805           -97.5605    707.421093
 2 Apr 2008 19:52:26.000           34.2804           -97.7282    707.524839
 2 Apr 2008 19:52:36.000           34.8802           -97.8977    707.630602
 2 Apr 2008 19:52:46.000           35.4798           -98.0691    707.738312
 2 Apr 2008 19:52:56.000           36.0791           -98.2424    707.847894
 2 Apr 2008 19:53:06.000           36.6783           -98.4177    707.959275
 2 Apr 2008 19:53:16.000           37.2772           -98.5951    708.072381
 2 Apr 2008 19:53:26.000           37.8760           -98.7747    708.187137
 2 Apr 2008 19:53:36.000           38.4745           -98.9565    708.303468
 2 Apr 2008 19:53:46.000           39.0727           -99.1407    708.421297
 2 Apr 2008 19:53:56.000           39.6708           -99.3272    708.540548
 2 Apr 2008 19:54:06.000           40.2685           -99.5163    708.661145
 2 Apr 2008 19:54:16.000           40.8661           -99.7080    708.783009
 2 Apr 2008 19:54:26.000           41.4633           -99.9024    708.906065
 2 Apr 2008 19:54:36.000           42.0603          -100.0996    709.030233
 2 Apr 2008 19:54:46.000           42.6570          -100.2997    709.155435
 2 Apr 2008 19:54:56.000           43.2534          -100.5030    709.281594
 2 Apr 2008 19:55:06.000           43.8495          -100.7093    709.408630
 2 Apr 2008 19:55:16.000           44.4454          -100.9190    709.536466
 2 Apr 2008 19:55:26.000           45.0408          -101.1322    709.665022
 2 Apr 2008 19:55:36.000           45.6360          -101.3489    709.794219
 2 Apr 2008 19:55:46.000           46.2308          -101.5694    709.923980
 2 Apr 2008 19:55:56.000           46.8253          -101.7937    710.054224
 2 Apr 2008 19:56:06.000           47.4194          -102.0221    710.184874
 2 Apr 2008 19:56:16.000           48.0131          -102.2548    710.315852
 2 Apr 2008 19:56:26.000           48.6065          -102.4919    710.447077
 2 Apr 2008 19:56:36.000           49.1994          -102.7336    710.578474
 2 Apr 2008 19:56:46.000           49.7919          -102.9801    710.709963
 2 Apr 2008 19:56:56.000           50.3840          -103.2317    710.841466
 2 Apr 2008 19:57:06.000           50.9756          -103.4886    710.972907
 2 Apr 2008 19:57:16.000           51.5668          -103.7510    711.104209
 2 Apr 2008 19:57:26.000           52.1574          -104.0192    711.235295
 2 Apr 2008 19:57:36.000           52.7476          -104.2934    711.366087
 2 Apr 2008 19:57:44.186           53.2303          -104.5226    711.472882

 2 Apr 2008 21:26:50.900           18.1322          -118.4053    705.493336
 2 Apr 2008 21:27:00.000           18.6812          -118.5310    705.520013
 2 Apr 2008 21:27:10.000           19.2845          -118.6698    705.552736
 2 Apr 2008 21:27:20.000           19.8877          -118.8093    705.588987
 2 Apr 2008 21:27:30.000           20.4908          -118.9496    705.628719
 2 Apr 2008 21:27:40.000           21.0938          -119.0906    705.671888
 2 Apr 2008 21:27:50.000           21.6967          -119.2324    705.718446
 2 Apr 2008 21:28:00.000           22.2995          -119.3750    705.768343
 2 Apr 2008 21:28:10.000           22.9022          -119.5186    705.821529
 2 Apr 2008 21:28:20.000           23.5048          -119.6630    705.877953
 2 Apr 2008 21:28:30.000           24.1073          -119.8083    705.937561
 2 Apr 2008 21:28:40.000           24.7097          -119.9547    706.000299
 2 Apr 2008 21:28:50.000           25.3119          -120.1020    706.066111
 2 Apr 2008 21:29:00.000           25.9141          -120.2504    706.134940
 2 Apr 2008 21:29:10.000           26.5161          -120.3999    706.206728
 2 Apr 2008 21:29:20.000           27.1180          -120.5505    706.281416
 2 Apr 2008 21:29:30.000           27.7197          -120.7023    706.358943
 2 Apr 2008 21:29:40.000           28.3213          -120.8552    706.439248
 2 Apr 2008 21:29:50.000           28.9228          -121.0095    706.522267
 2 Apr 2008 21:30:00.000           29.5241          -121.1650    706.607937
 2 Apr 2008 21:30:10.000           30.1253          -121.3219    706.696193
 2 Apr 2008 21:30:20.000           30.7263          -121.4802    706.786969
 2 Apr 2008 21:30:30.000           31.3271          -121.6400    706.880199
 2 Apr 2008 21:30:40.000           31.9278          -121.8012    706.975814
 2 Apr 2008 21:30:50.000           32.5283          -121.9641    707.073746
 2 Apr 2008 21:31:00.000           33.1286          -122.1285    707.173926
 2 Apr 2008 21:31:10.000           33.7288          -122.2946    707.276282
 2 Apr 2008 21:31:20.000           34.3288          -122.4625    707.380744
 2 Apr 2008 21:31:30.000           34.9285          -122.6321    707.487241
 2 Apr 2008 21:31:40.000           35.5281          -122.8037    707.595698
 2 Apr 2008 21:31:50.000           36.1275          -122.9771    707.706044
 2 Apr 2008 21:32:00.000           36.7267          -123.1526    707.818204
 2 Apr 2008 21:32:10.000           37.3256          -123.3302    707.932103
 2 Apr 2008 21:32:20.000           37.9243          -123.5099    708.047666
 2 Apr 2008 21:32:30.000           38.5228          -123.6919    708.164819
 2 Apr 2008 21:32:40.000           39.1211          -123.8763    708.283484
 2 Apr 2008 21:32:50.000           39.7191          -124.0630    708.403585
 2 Apr 2008 21:33:00.000           40.3169          -124.2523    708.525046
 2 Apr 2008 21:33:10.000           40.9145          -124.4442    708.647788
 2 Apr 2008 21:33:20.000           41.5117          -124.6389    708.771734
 2 Apr 2008 21:33:30.000           42.1087          -124.8363    708.896807
 2 Apr 2008 21:33:40.000           42.7054          -125.0367    709.022927
 2 Apr 2008 21:33:50.000           43.3018          -125.2402    709.150017
 2 Apr 2008 21:34:00.000           43.8979          -125.4469    709.277997
 2 Apr 2008 21:34:10.000           44.4938          -125.6568    709.406790
 2 Apr 2008 21:34:20.000           45.0892          -125.8703    709.536316
 2 Apr 2008 21:34:30.000           45.6844          -126.0873    709.666496
 2 Apr 2008 21:34:40.000           46.2792          -126.3081    709.797251
 2 Apr 2008 21:34:50.000           46.8737          -126.5328    709.928503
 2 Apr 2008 21:35:00.000           47.4678          -126.7615    710.060171
 2 Apr 2008 21:35:10.000           48.0615          -126.9945    710.192178
 2 Apr 2008 21:35:20.000           48.6548          -127.2320    710.324444
 2 Apr 2008 21:35:30.000           49.2478          -127.4741    710.456891
 2 Apr 2008 21:35:40.000           49.8403          -127.7211    710.589440
 2 Apr 2008 21:35:50.000           50.4323          -127.9731    710.722012
 2 Apr 2008 21:36:00.000           51.0239          -128.2304    710.854531
 2 Apr 2008 21:36:10.000           51.6151          -128.4933    710.986917
 2 Apr 2008 21:36:20.000           52.2057          -128.7619    711.119094
 2 Apr 2008 21:36:30.000           52.7959          -129.0367    711.250983
 2 Apr 2008 21:36:36.591           53.1845          -129.2213    711.337711

 3 Apr 2008 06:13:57.061           42.2226           -59.9852    709.386265
 3 Apr 2008 06:14:07.000           41.6295           -60.1820    709.262958
 3 Apr 2008 06:14:17.000           41.0324           -60.3772    709.139882
 3 Apr 2008 06:14:27.000           40.4351           -60.5696    709.017872
 3 Apr 2008 06:14:37.000           39.8376           -60.7593    708.897006
 3 Apr 2008 06:14:47.000           39.2398           -60.9465    708.777364
 3 Apr 2008 06:14:57.000           38.6417           -61.1313    708.659020
 3 Apr 2008 06:15:07.000           38.0434           -61.3137    708.542054
 3 Apr 2008 06:15:17.000           37.4449           -61.4939    708.426541
 3 Apr 2008 06:15:27.000           36.8462           -61.6719    708.312558
 3 Apr 2008 06:15:37.000           36.2472           -61.8477    708.200180
 3 Apr 2008 06:15:47.000           35.6480           -62.0216    708.089482
 3 Apr 2008 06:15:57.000           35.0487           -62.1935    707.980540
 3 Apr 2008 06:16:07.000           34.4491           -62.3635    707.873427
 3 Apr 2008 06:16:17.000           33.8493           -62.5317    707.768217
 3 Apr 2008 06:16:27.000           33.2494           -62.6981    707.664982
 3 Apr 2008 06:16:37.000           32.6492           -62.8628    707.563795
 3 Apr 2008 06:16:47.000           32.0489           -63.0260    707.464726
 3 Apr 2008 06:16:57.000           31.4484           -63.1875    707.367847
 3 Apr 2008 06:17:07.000           30.8477           -63.3475    707.273227
 3 Apr 2008 06:17:17.000           30.2469           -63.5061    707.180934
 3 Apr 2008 06:17:27.000           29.6459           -63.6632    707.091038
 3 Apr 2008 06:17:37.000           29.0448           -63.8190    707.003603
 3 Apr 2008 06:17:47.000           28.4435           -63.9735    706.918698
 3 Apr 2008 06:17:57.000           27.8421           -64.1267    706.836386
 3 Apr 2008 06:18:07.000           27.2405           -64.2787    706.756732
 3 Apr 2008 06:18:17.000           26.6388           -64.4295    706.679798
 3 Apr 2008 06:18:27.000           26.0369           -64.5792    706.605647
 3 Apr 2008 06:18:37.000           25.4349           -64.7278    706.534338
 3 Apr 2008 06:18:47.000           24.8328           -64.8753    706.465933
 3 Apr 2008 06:18:57.000           24.2306           -65.0219    706.400488
 3 Apr 2008 06:19:07.000           23.6283           -65.1674    706.338061
 3 Apr 2008 06:19:17.000           23.0258           -65.3120    706.278708
 3 Apr 2008 06:19:27.000           22.4232           -65.4557    706.222484
 3 Apr 2008 06:19:37.000           21.8205           -65.5985    706.169442
 3 Apr 2008 06:19:47.000           21.2178           -65.7405    706.119633
 3 Apr 2008 06:19:57.000           20.6149           -65.8816    706.073108
 3 Apr 2008 06:20:07.000           20.0119           -66.0220    706.029917
 3 Apr 2008 06:20:17.000           19.4088           -66.1616    705.990107
 3 Apr 2008 06:20:27.000           18.8057           -66.3006    705.953724
 3 Apr 2008 06:20:36.784           18.2155           -66.4358    705.921487

 3 Apr 2008 07:49:48.049           53.0375           -80.4317    711.834784
 3 Apr 2008 07:49:58.000           52.4506           -80.7076    711.706775
 3 Apr 2008 07:50:08.000           51.8604           -80.9787    711.577707
 3 Apr 2008 07:50:18.000           51.2697           -81.2438    711.448282
 3 Apr 2008 07:50:28.000           50.6784           -81.5033    711.318576
 3 Apr 2008 07:50:38.000           50.0867           -81.7574    711.188664
 3 Apr 2008 07:50:48.000           49.4946           -82.0064    711.058624
 3 Apr 2008 07:50:58.000           48.9021           -82.2504    710.928532
 3 Apr 2008 07:51:08.000           48.3091           -82.4897    710.798467
 3 Apr 2008 07:51:18.000           47.7157           -82.7244    710.668505
 3 Apr 2008 07:51:28.000           47.1220           -82.9549    710.538723
 3 Apr 2008 07:51:38.000           46.5278           -83.1812    710.409201
 3 Apr 2008 07:51:48.000           45.9334           -83.4035    710.280016
 3 Apr 2008 07:51:58.000           45.3385           -83.6220    710.151246
 3 Apr 2008 07:52:08.000           44.7434           -83.8368    710.022969
 3 Apr 2008 07:52:18.000           44.1479           -84.0482    709.895265
 3 Apr 2008 07:52:28.000           43.5521           -84.2561    709.768210
 3 Apr 2008 07:52:38.000           42.9560           -84.4609    709.641883
 3 Apr 2008 07:52:48.000           42.3596           -84.6625    709.516362
 3 Apr 2008 07:52:58.000           41.7629           -84.8611    709.391726
 3 Apr 2008 07:53:08.000           41.1660           -85.0568    709.268052
 3 Apr 2008 07:53:18.000           40.5687           -85.2498    709.145418
 3 Apr 2008 07:53:28.000           39.9712           -85.4401    709.023901
 3 Apr 2008 07:53:38.000           39.3735           -85.6279    708.903579
 3 Apr 2008 07:53:48.000           38.7755           -85.8132    708.784529
 3 Apr 2008 07:53:58.000           38.1773           -85.9961    708.666827
 3 Apr 2008 07:54:08.000           37.5788           -86.1767    708.550549
 3 Apr 2008 07:54:18.000           36.9802           -86.3552    708.435771
 3 Apr 2008 07:54:28.000           36.3813           -86.5315    708.322569
 3 Apr 2008 07:54:38.000           35.7822           -86.7058    708.211017
 3 Apr 2008 07:54:48.000           35.1828           -86.8781    708.101190
 3 Apr 2008 07:54:58.000           34.5833           -87.0484    707.993161
 3 Apr 2008 07:55:08.000           33.9836           -87.2170    707.887004
 3 Apr 2008 07:55:18.000           33.3837           -87.3838    707.782791
 3 Apr 2008 07:55:28.000           32.7836           -87.5489    707.680594
 3 Apr 2008 07:55:38.000           32.1834           -87.7124    707.580483
 3 Apr 2008 07:55:48.000           31.5829           -87.8742    707.482530
 3 Apr 2008 07:55:58.000           30.9823           -88.0346    707.386803
 3 Apr 2008 07:56:08.000           30.3815           -88.1934    707.293371
 3 Apr 2008 07:56:18.000           29.7806           -88.3509    707.202303
 3 Apr 2008 07:56:28.000           29.1795           -88.5070    707.113665
 3 Apr 2008 07:56:38.000           28.5782           -88.6617    707.027522
 3 Apr 2008 07:56:48.000           27.9769           -88.8152    706.943941
 3 Apr 2008 07:56:58.000           27.3753           -88.9674    706.862984
 3 Apr 2008 07:57:08.000           26.7736           -89.1185    706.784714
 3 Apr 2008 07:57:18.000           26.1718           -89.2684    706.709194
 3 Apr 2008 07:57:28.000           25.5699           -89.4172    706.636484
 3 Apr 2008 07:57:38.000           24.9678           -89.5650    706.566644
 3 Apr 2008 07:57:48.000           24.3656           -89.7117    706.499732
 3 Apr 2008 07:57:58.000           23.7633           -89.8575    706.435804
 3 Apr 2008 07:58:08.000           23.1609           -90.0022    706.374918
 3 Apr 2008 07:58:18.000           22.5584           -90.1461    706.317126
 3 Apr 2008 07:58:28.000           21.9557           -90.2891    706.262484
 3 Apr 2008 07:58:38.000           21.3530           -90.4312    706.211043
 3 Apr 2008 07:58:48.000           20.7501           -90.5726    706.162853
 3 Apr 2008 07:58:58.000           20.1472           -90.7131    706.117964
 3 Apr 2008 07:59:08.000           19.5441           -90.8529    706.076423
 3 Apr 2008 07:59:18.000           18.9410           -90.9920    706.038278
 3 Apr 2008 07:59:28.000           18.3378           -91.1303    706.003573
 3 Apr 2008 07:59:31.952           18.0994           -91.1848    705.990815

 3 Apr 2008 09:28:38.182           53.2198          -105.0651    711.898522
 3 Apr 2008 09:28:48.000           52.6410          -105.3393    711.772157
 3 Apr 2008 09:28:58.000           52.0509          -105.6124    711.642987
 3 Apr 2008 09:29:08.000           51.4603          -105.8795    711.513421
 3 Apr 2008 09:29:18.000           50.8693          -106.1408    711.383535
 3 Apr 2008 09:29:28.000           50.2777          -106.3967    711.253404
 3 Apr 2008 09:29:38.000           49.6857          -106.6473    711.123107
 3 Apr 2008 09:29:48.000           49.0933          -106.8929    710.992718
 3 Apr 2008 09:29:58.000           48.5005          -107.1337    710.862315
 3 Apr 2008 09:30:08.000           47.9073          -107.3699    710.731976
 3 Apr 2008 09:30:18.000           47.3136          -107.6018    710.601777
 3 Apr 2008 09:30:28.000           46.7196          -107.8294    710.471798
 3 Apr 2008 09:30:38.000           46.1253          -108.0530    710.342115
 3 Apr 2008 09:30:48.000           45.5306          -108.2728    710.212808
 3 Apr 2008 09:30:58.000           44.9355          -108.4888    710.083954
 3 Apr 2008 09:31:08.000           44.3402          -108.7013    709.955632
 3 Apr 2008 09:31:18.000           43.7445          -108.9103    709.827920
 3 Apr 2008 09:31:28.000           43.1485          -109.1161    709.700898
 3 Apr 2008 09:31:38.000           42.5522          -109.3187    709.574643
 3 Apr 2008 09:31:48.000           41.9556          -109.5183    709.449234
 3 Apr 2008 09:31:58.000           41.3587          -109.7150    709.324749
 3 Apr 2008 09:32:08.000           40.7616          -109.9089    709.201266
 3 Apr 2008 09:32:18.000           40.1642          -110.1001    709.078864
 3 Apr 2008 09:32:28.000           39.5665          -110.2887    708.957620
 3 Apr 2008 09:32:38.000           38.9686          -110.4748    708.837611
 3 Apr 2008 09:32:48.000           38.3705          -110.6585    708.718916
 3 Apr 2008 09:32:58.000           37.7721          -110.8399    708.601611
 3 Apr 2008 09:33:08.000           37.1735          -111.0190    708.485772
 3 Apr 2008 09:33:18.000           36.5747          -111.1960    708.371475
 3 Apr 2008 09:33:28.000           35.9757          -111.3709    708.258796
 3 Apr 2008 09:33:38.000           35.3764          -111.5439    708.147811
 3 Apr 2008 09:33:48.000           34.7770          -111.7149    708.038593
 3 Apr 2008 09:33:58.000           34.1773          -111.8841    707.931216
 3 Apr 2008 09:34:08.000           33.5775          -112.0515    707.825755
 3 Apr 2008 09:34:18.000           32.9775          -112.2171    707.722280
 3 Apr 2008 09:34:28.000           32.3773          -112.3811    707.620865
 3 Apr 2008 09:34:38.000           31.7769          -112.5435    707.521581
 3 Apr 2008 09:34:48.000           31.1763          -112.7043    707.424497
 3 Apr 2008 09:34:58.000           30.5756          -112.8637    707.329683
 3 Apr 2008 09:35:08.000           29.9747          -113.0216    707.237208
 3 Apr 2008 09:35:18.000           29.3737          -113.1782    707.147141
 3 Apr 2008 09:35:28.000           28.7725          -113.3333    707.059546
 3 Apr 2008 09:35:38.000           28.1712          -113.4872    706.974491
 3 Apr 2008 09:35:48.000           27.5697          -113.6399    706.892040
 3 Apr 2008 09:35:58.000           26.9680          -113.7914    706.812257
 3 Apr 2008 09:36:08.000           26.3663          -113.9416    706.735205
 3 Apr 2008 09:36:18.000           25.7644          -114.0908    706.660946
 3 Apr 2008 09:36:28.000           25.1624          -114.2389    706.589539
 3 Apr 2008 09:36:38.000           24.5602          -114.3860    706.521045
 3 Apr 2008 09:36:48.000           23.9580          -114.5321    706.455521
 3 Apr 2008 09:36:58.000           23.3556          -114.6772    706.393024
 3 Apr 2008 09:37:08.000           22.7531          -114.8214    706.333611
 3 Apr 2008 09:37:18.000           22.1505          -114.9646    706.277335
 3 Apr 2008 09:37:28.000           21.5478          -115.1071    706.224250
 3 Apr 2008 09:37:38.000           20.9449          -115.2487    706.174408
 3 Apr 2008 09:37:48.000           20.3420          -115.3895    706.127858
 3 Apr 2008 09:37:58.000           19.7390          -115.5295    706.084650
 3 Apr 2008 09:38:08.000           19.1359          -115.6688    706.044831
 3 Apr 2008 09:38:18.000           18.5327          -115.8074    706.008448
 3 Apr 2008 09:38:24.715           18.1276          -115.9001    705.985966

 3 Apr 2008 11:07:31.716           53.1966          -129.7959    711.780079
 3 Apr 2008 11:07:41.000           52.6492          -130.0552    711.660822
 3 Apr 2008 11:07:51.000           52.0591          -130.3284    711.531918
 3 Apr 2008 11:08:01.000           51.4686          -130.5956    711.402626
 3 Apr 2008 11:08:11.000           50.8775          -130.8570    711.273021
 3 Apr 2008 11:08:21.000           50.2860          -131.1130    711.143182
 3 Apr 2008 11:08:31.000           49.6940          -131.3637    711.013184
 3 Apr 2008 11:08:41.000           49.1015          -131.6094    710.883106
 3 Apr 2008 11:08:51.000           48.5087          -131.8504    710.753026
 3 Apr 2008 11:09:01.000           47.9155          -132.0867    710.623021
 3 Apr 2008 11:09:11.000           47.3218          -132.3186    710.493171
 3 Apr 2008 11:09:21.000           46.7278          -132.5464    710.363555
 3 Apr 2008 11:09:31.000           46.1335          -132.7700    710.234250
 3 Apr 2008 11:09:41.000           45.5387          -132.9899    710.105335
 3 Apr 2008 11:09:51.000           44.9437          -133.2060    709.976891
 3 Apr 2008 11:10:01.000           44.3483          -133.4185    709.848995
 3 Apr 2008 11:10:11.000           43.7526          -133.6277    709.721727
 3 Apr 2008 11:10:21.000           43.1566          -133.8335    709.595165
 3 Apr 2008 11:10:31.000           42.5603          -134.0362    709.469389
 3 Apr 2008 11:10:41.000           41.9637          -134.2359    709.344477
 3 Apr 2008 11:10:51.000           41.3668          -134.4326    709.220508
 3 Apr 2008 11:11:01.000           40.7697          -134.6266    709.097559
 3 Apr 2008 11:11:11.000           40.1723          -134.8178    708.975709
 3 Apr 2008 11:11:21.000           39.5746          -135.0065    708.855036
 3 Apr 2008 11:11:31.000           38.9767          -135.1927    708.735617
 3 Apr 2008 11:11:41.000           38.3786          -135.3764    708.617530
 3 Apr 2008 11:11:51.000           37.7802          -135.5578    708.500849
 3 Apr 2008 11:12:01.000           37.1816          -135.7371    708.385653
 3 Apr 2008 11:12:11.000           36.5827          -135.9141    708.272015
 3 Apr 2008 11:12:21.000           35.9837          -136.0891    708.160013
 3 Apr 2008 11:12:31.000           35.3844          -136.2621    708.049719
 3 Apr 2008 11:12:41.000           34.7850          -136.4332    707.941208
 3 Apr 2008 11:12:51.000           34.1853          -136.6024    707.834554
 3 Apr 2008 11:13:01.000           33.5855          -136.7698    707.729828
 3 Apr 2008 11:13:11.000           32.9854          -136.9355    707.627103
 3 Apr 2008 11:13:21.000           32.3852          -137.0995    707.526450
 3 Apr 2008 11:13:31.000           31.7848          -137.2620    707.427940
 3 Apr 2008 11:13:41.000           31.1843          -137.4229    707.331641
 3 Apr 2008 11:13:51.000           30.5835          -137.5823    707.237623
 3 Apr 2008 11:14:01.000           29.9826          -137.7402    707.145954
 3 Apr 2008 11:14:11.000           29.3816          -137.8968    707.056701
 3 Apr 2008 11:14:21.000           28.7804          -138.0520    706.969930
 3 Apr 2008 11:14:31.000           28.1790          -138.2060    706.885705
 3 Apr 2008 11:14:41.000           27.5775          -138.3587    706.804092
 3 Apr 2008 11:14:51.000           26.9759          -138.5101    706.725153
 3 Apr 2008 11:15:01.000           26.3741          -138.6605    706.648950
 3 Apr 2008 11:15:11.000           25.7722          -138.8097    706.575545
 3 Apr 2008 11:15:21.000           25.1702          -138.9578    706.504997
 3 Apr 2008 11:15:24.676           24.9489          -139.0120    706.479797

 3 Apr 2008 17:18:47.296           37.3169           -59.9863    708.184780
 3 Apr 2008 17:18:57.000           37.8979           -60.1607    708.295327
 3 Apr 2008 17:19:07.000           38.4963           -60.3426    708.410786
 3 Apr 2008 17:19:17.000           39.0946           -60.5269    708.527731
 3 Apr 2008 17:19:27.000           39.6926           -60.7136    708.646086
 3 Apr 2008 17:19:37.000           40.2903           -60.9028    708.765772
 3 Apr 2008 17:19:47.000           40.8878           -61.0946    708.886715
 3 Apr 2008 17:19:57.000           41.4850           -61.2891    709.008835
 3 Apr 2008 17:20:07.000           42.0820           -61.4865    709.132055
 3 Apr 2008 17:20:17.000           42.6786           -61.6868    709.256297
 3 Apr 2008 17:20:27.000           43.2750           -61.8902    709.381483
 3 Apr 2008 17:20:37.000           43.8711           -62.0967    709.507534
 3 Apr 2008 17:20:47.000           44.4669           -62.3066    709.634372
 3 Apr 2008 17:20:57.000           45.0623           -62.5199    709.761918
 3 Apr 2008 17:21:07.000           45.6575           -62.7368    709.890093
 3 Apr 2008 17:21:17.000           46.2522           -62.9575    710.018820
 3 Apr 2008 17:21:27.000           46.8467           -63.1820    710.148019
 3 Apr 2008 17:21:37.000           47.4407           -63.4106    710.277611
 3 Apr 2008 17:21:47.000           48.0344           -63.6435    710.407519
 3 Apr 2008 17:21:57.000           48.6277           -63.8808    710.537663
 3 Apr 2008 17:22:07.000           49.2206           -64.1228    710.667966
 3 Apr 2008 17:22:17.000           49.8131           -64.3695    710.798350
 3 Apr 2008 17:22:27.000           50.4051           -64.6214    710.928738
 3 Apr 2008 17:22:37.000           50.9967           -64.8785    711.059051
 3 Apr 2008 17:22:47.000           51.5878           -65.1411    711.189212
 3 Apr 2008 17:22:57.000           52.1785           -65.4096    711.319146
 3 Apr 2008 17:23:07.000           52.7686           -65.6841    711.448775
