  DATE;LATVIAI;LATVIAR;
  12JUL2003; 1.757160; 1.757160;
  11JUL2003; 1.757160; 1.757160;
  10JUL2003; 1.763047; 1.763047;
  09JUL2003; 1.756852; 1.756852;
  08JUL2003; 1.756235; 1.756235;
  07JUL2003; 1.759944; 1.759944;
  06JUL2003; 1.773050; 1.773050;
  05JUL2003; 1.773050; 1.773050;
  04JUL2003; 1.773050; 1.773050;
  03JUL2003; 1.773364; 1.773364;
  02JUL2003; 1.775253; 1.775253;
  01JUL2003; 1.769285; 1.769285;
  30JUN2003; 1.768659; 1.768659;
  29JUN2003; 1.762425; 1.762425;
  28JUN2003; 1.762425; 1.762425;
  27JUN2003; 1.762425; 1.762425;
  26JUN2003; 1.768347; 1.768347;
  25JUN2003; 1.779043; 1.779043;
  24JUN2003; 1.776830; 1.776830;
  23JUN2003; 1.780627; 1.780627;
  22JUN2003; 1.781896; 1.781896;
  21JUN2003; 1.781896; 1.781896;
  20JUN2003; 1.781896; 1.781896;
  19JUN2003; 1.787630; 1.787630;
  18JUN2003; 1.785077; 1.785077;
  17JUN2003; 1.788909; 1.788909;
  16JUN2003; 1.789229; 1.789229;
  15JUN2003; 1.792436; 1.792436;
  14JUN2003; 1.792436; 1.792436;
  13JUN2003; 1.792436; 1.792436;
  12JUN2003; 1.789229; 1.789229;
  11JUN2003; 1.786671; 1.786671;
  10JUN2003; 1.780944; 1.780944;
  09JUN2003; 1.781896; 1.781896;
  08JUN2003; 1.779359; 1.779359;
  07JUN2003; 1.779359; 1.779359;
  06JUN2003; 1.779359; 1.779359;
  05JUN2003; 1.790510; 1.790510;
  04JUN2003; 1.780627; 1.780627;
  03JUN2003; 1.780944; 1.780944;
  02JUN2003; 1.782214; 1.782214;
  01JUN2003; 1.784121; 1.784121;
  31MAY2003; 1.784121; 1.784121;
  30MAY2003; 1.784121; 1.784121;
  29MAY2003; 1.751249; 1.751249;
  28MAY2003; 1.784758; 1.784758;
  27MAY2003; 1.748047; 1.748047;
  26MAY2003; 1.746435; 1.746435;
  25MAY2003; 1.744646; 1.744646;
  24MAY2003; 1.744646; 1.744646;
  23MAY2003; 1.744646; 1.744646;
  22MAY2003; 1.743011; 1.743011;
  21MAY2003; 1.741255; 1.741255;
  20MAY2003; 1.739591; 1.739591;
  19MAY2003; 1.737835; 1.737835;
  18MAY2003; 1.736065; 1.736065;
  17MAY2003; 1.736065; 1.736065;
  16MAY2003; 1.736065; 1.736065;
  15MAY2003; 1.734529; 1.734529;
  14MAY2003; 1.732954; 1.732954;
  13MAY2003; 1.731470; 1.731470;
  12MAY2003; 1.730074; 1.730074;
  11MAY2003; 1.728915; 1.728915;
  10MAY2003; 1.728915; 1.728915;
  09MAY2003; 1.728915; 1.728915;
  08MAY2003; 1.727965; 1.727965;
  07MAY2003; 1.763357; 1.763357;
  06MAY2003; 1.762425; 1.762425;
  05MAY2003; 1.757778; 1.757778;
  04MAY2003; 1.752848; 1.752848;
  03MAY2003; 1.752848; 1.752848;
  02MAY2003; 1.752848; 1.752848;
  01MAY2003; 1.757160; 1.757160;
  30APR2003; 1.748557; 1.748557;
  29APR2003; 1.738526; 1.738526;
  28APR2003; 1.734906; 1.734906;
  27APR2003; 1.735810; 1.735810;
  26APR2003; 1.735810; 1.735810;
  25APR2003; 1.735810; 1.735810;
  24APR2003; 1.736413; 1.736413;
  23APR2003; 1.729805; 1.729805;
  22APR2003; 1.729505; 1.729505;
  21APR2003; 1.722356; 1.722356;
  20APR2003; 1.728310; 1.728310;
  19APR2003; 1.728310; 1.728310;
  18APR2003; 1.728310; 1.728310;
  17APR2003; 1.728310; 1.728310;
  16APR2003; 1.726221; 1.726221;
  15APR2003; 1.722060; 1.722060;
  14APR2003; 1.722060; 1.722060;
  13APR2003; 1.719099; 1.719099;
  12APR2003; 1.719099; 1.719099;
  11APR2003; 1.719099; 1.719099;
  10APR2003; 1.724733; 1.724733;
  09APR2003; 1.714678; 1.714678;
  08APR2003; 1.714090; 1.714090;
  07APR2003; 1.710864; 1.710864;
  06APR2003; 1.716149; 1.716149;
  05APR2003; 1.716149; 1.716149;
  04APR2003; 1.716149; 1.716149;
  03APR2003; 1.718508; 1.718508;
  02APR2003; 1.723841; 1.723841;
  01APR2003; 1.730104; 1.730104;
  31MAR2003; 1.732802; 1.732802;
  30MAR2003; 1.720874; 1.720874;
  29MAR2003; 1.720874; 1.720874;
  28MAR2003; 1.720874; 1.720874;
  27MAR2003; 1.719690; 1.719690;
  26MAR2003; 1.716738; 1.716738;
  25MAR2003; 1.718213; 1.718213;
  24MAR2003; 1.716738; 1.716738;
  23MAR2003; 1.707942; 1.707942;
  22MAR2003; 1.707942; 1.707942;
  21MAR2003; 1.707942; 1.707942;
  20MAR2003; 1.713796; 1.713796;
  19MAR2003; 1.713209; 1.713209;
  18MAR2003; 1.715266; 1.715266;
  17MAR2003; 1.719099; 1.719099;
  16MAR2003; 1.723544; 1.723544;
  15MAR2003; 1.723544; 1.723544;
  14MAR2003; 1.723544; 1.723544;
  13MAR2003; 1.732202; 1.732202;
  12MAR2003; 1.742768; 1.742768;
  11MAR2003; 1.745810; 1.745810;
  10MAR2003; 1.749169; 1.749169;
  09MAR2003; 1.749475; 1.749475;
  08MAR2003; 1.749475; 1.749475;
  07MAR2003; 1.749475; 1.749475;
  06MAR2003; 1.743983; 1.743983;
  05MAR2003; 1.744287; 1.744287;
  04MAR2003; 1.736714; 1.736714;
  03MAR2003; 1.733102; 1.733102;
  02MAR2003; 1.728011; 1.728011;
  01MAR2003; 1.728011; 1.728011;
  28FEB2003; 1.728011; 1.728011;
  27FEB2003; 1.728608; 1.728608;
  26FEB2003; 1.731602; 1.731602;
  25FEB2003; 1.727363; 1.727363;
  24FEB2003; 1.728631; 1.728631;
  23FEB2003; 1.730761; 1.730761;
  22FEB2003; 1.730761; 1.730761;
  21FEB2003; 1.730761; 1.730761;
  20FEB2003; 1.732044; 1.732044;
  19FEB2003; 1.727391; 1.727391;
  18FEB2003; 1.723690; 1.723690;
  17FEB2003; 1.725391; 1.725391;
  16FEB2003; 1.728803; 1.728803;
  15FEB2003; 1.728803; 1.728803;
  14FEB2003; 1.728803; 1.728803;
  13FEB2003; 1.730523; 1.730523;
  12FEB2003; 1.724237; 1.724237;
  11FEB2003; 1.722838; 1.722838;
  10FEB2003; 1.727205; 1.727205;
  09FEB2003; 1.732300; 1.732300;
  08FEB2003; 1.732300; 1.732300;
  07FEB2003; 1.732300; 1.732300;
  06FEB2003; 1.733453; 1.733453;
  05FEB2003; 1.733565; 1.733565;
  04FEB2003; 1.732667; 1.732667;
  03FEB2003; 1.723116; 1.723116;
  02FEB2003; 1.722956; 1.722956;
  01FEB2003; 1.722956; 1.722956;
  31JAN2003; 1.722956; 1.722956;
  30JAN2003; 1.729239; 1.729239;
  29JAN2003; 1.735905; 1.735905;
  28JAN2003; 1.732122; 1.732122;
  27JAN2003; 1.729034; 1.729034;
  26JAN2003; 1.731026; 1.731026;
  25JAN2003; 1.731026; 1.731026;
  24JAN2003; 1.731026; 1.731026;
  23JAN2003; 1.726489; 1.726489;
  22JAN2003; 1.720333; 1.720333;
  21JAN2003; 1.717609; 1.717609;
  20JAN2003; 1.716588; 1.716588;
  19JAN2003; 1.715119; 1.715119;
  18JAN2003; 1.715119; 1.715119;
  17JAN2003; 1.715119; 1.715119;
  16JAN2003; 1.712763; 1.712763;
  15JAN2003; 1.715110; 1.715110;
  14JAN2003; 1.710991; 1.710991;
  13JAN2003; 1.703885; 1.703885;
  12JAN2003; 1.703029; 1.703029;
  11JAN2003; 1.703029; 1.703029;
  10JAN2003; 1.703029; 1.703029;
  09JAN2003; 1.700868; 1.700868;
  08JAN2003; 1.696003; 1.696003;
  07JAN2003; 1.699059; 1.699059;
  06JAN2003; 1.703140; 1.703140;
  05JAN2003; 1.699321; 1.699321;
  04JAN2003; 1.699321; 1.699321;
  03JAN2003; 1.699321; 1.699321;
  02JAN2003; 1.697620; 1.697620;
  01JAN2003; 1.707935; 1.707935;
  31DEC2002; 1.707935; 1.707935;
  30DEC2002; 1.707868; 1.707868;
  29DEC2002; 1.701657; 1.701657;
  28DEC2002; 1.701657; 1.701657;
  27DEC2002; 1.701657; 1.701657;
  26DEC2002; 1.699564; 1.699564;
  25DEC2002; 1.698436; 1.698436;
  24DEC2002; 1.698436; 1.698436;
  23DEC2002; 1.698485; 1.698485;
  22DEC2002; 1.693526; 1.693526;
  21DEC2002; 1.693526; 1.693526;
  20DEC2002; 1.693526; 1.693526;
  19DEC2002; 1.690700; 1.690700;
  18DEC2002; 1.688713; 1.688713;
  17DEC2002; 1.691250; 1.691250;
  16DEC2002; 1.685557; 1.685557;
  15DEC2002; 1.687546; 1.687546;
  14DEC2002; 1.687546; 1.687546;
  13DEC2002; 1.687546; 1.687546;
  12DEC2002; 1.679514; 1.679514;
  11DEC2002; 1.679527; 1.679527;
  10DEC2002; 1.680064; 1.680064;
  09DEC2002; 1.673071; 1.673071;
  08DEC2002; 1.671479; 1.671479;
  07DEC2002; 1.671479; 1.671479;
  06DEC2002; 1.671479; 1.671479;
  05DEC2002; 1.663631; 1.663631;
  04DEC2002; 1.663421; 1.663421;
  03DEC2002; 1.661472; 1.661472;
  02DEC2002; 1.658279; 1.658279;
  01DEC2002; 1.660619; 1.660619;
  30NOV2002; 1.660619; 1.660619;
  29NOV2002; 1.660619; 1.660619;
  28NOV2002; 1.660678; 1.660678;
  27NOV2002; 1.656830; 1.656830;
  26NOV2002; 1.660462; 1.660462;
  25NOV2002; 1.659989; 1.659989;
  24NOV2002; 1.664281; 1.664281;
  23NOV2002; 1.664281; 1.664281;
  22NOV2002; 1.664281; 1.664281;
  21NOV2002; 1.664523; 1.664523;
  20NOV2002; 1.665293; 1.665293;
  19NOV2002; 1.673405; 1.673405;
  18NOV2002; 1.671564; 1.671564;
  17NOV2002; 1.670970; 1.670970;
  16NOV2002; 1.670970; 1.670970;
  15NOV2002; 1.670970; 1.670970;
  14NOV2002; 1.669236; 1.669236;
  13NOV2002; 1.672852; 1.672852;
  12NOV2002; 1.674365; 1.674365;
  11NOV2002; 1.675775; 1.675775;
  10NOV2002; 1.676371; 1.676371;
  09NOV2002; 1.676371; 1.676371;
  08NOV2002; 1.676371; 1.676371;
  07NOV2002; 1.669344; 1.669344;
  06NOV2002; 1.658830; 1.658830;
  05NOV2002; 1.659832; 1.659832;
  04NOV2002; 1.655727; 1.655727;
  03NOV2002; 1.658609; 1.658609;
  02NOV2002; 1.658609; 1.658609;
  01NOV2002; 1.658609; 1.658609;
  31OCT2002; 1.655205; 1.655205;
  30OCT2002; 1.650837; 1.650837;
  29OCT2002; 1.653096; 1.653096;
  28OCT2002; 1.647271; 1.647271;
  27OCT2002; 1.644285; 1.644285;
  26OCT2002; 1.644285; 1.644285;
  25OCT2002; 1.644285; 1.644285;
  24OCT2002; 1.640267; 1.640267;
  23OCT2002; 1.641615; 1.641615;
  22OCT2002; 1.639601; 1.639601;
  21OCT2002; 1.639839; 1.639839;
  20OCT2002; 1.637431; 1.637431;
  19OCT2002; 1.637431; 1.637431;
  18OCT2002; 1.637431; 1.637431;
  17OCT2002; 1.641248; 1.641248;
  16OCT2002; 1.648064; 1.648064;
  15OCT2002; 1.646965; 1.646965;
  14OCT2002; 1.650593; 1.650593;
  13OCT2002; 1.650661; 1.650661;
  12OCT2002; 1.650661; 1.650661;
  11OCT2002; 1.650661; 1.650661;
  10OCT2002; 1.651374; 1.651374;
  09OCT2002; 1.650810; 1.650810;
  08OCT2002; 1.646499; 1.646499;
  07OCT2002; 1.654281; 1.654281;
  06OCT2002; 1.656313; 1.656313;
  05OCT2002; 1.656313; 1.656313;
  04OCT2002; 1.656313; 1.656313;
  03OCT2002; 1.657900; 1.657900;
  02OCT2002; 1.655460; 1.655460;
  01OCT2002; 1.655940; 1.655940;
  30SEP2002; 1.659561; 1.659561;
  29SEP2002; 1.648333; 1.648333;
  28SEP2002; 1.648333; 1.648333;
  27SEP2002; 1.648333; 1.648333;
  26SEP2002; 1.651690; 1.651690;
  25SEP2002; 1.651608; 1.651608;
  24SEP2002; 1.650694; 1.650694;
  23SEP2002; 1.654328; 1.654328;
  22SEP2002; 1.657707; 1.657707;
  21SEP2002; 1.657707; 1.657707;
  20SEP2002; 1.657707; 1.657707;
  19SEP2002; 1.658414; 1.658414;
  18SEP2002; 1.655272; 1.655272;
  17SEP2002; 1.646182; 1.646182;
  16SEP2002; 1.650214; 1.650214;
  15SEP2002; 1.657640; 1.657640;
  14SEP2002; 1.657640; 1.657640;
  13SEP2002; 1.657640; 1.657640;
  12SEP2002; 1.658063; 1.658063;
  11SEP2002; 1.656819; 1.656819;
  10SEP2002; 1.659543; 1.659543;
  09SEP2002; 1.664531; 1.664531;
  08SEP2002; 1.667130; 1.667130;
  07SEP2002; 1.667130; 1.667130;
  06SEP2002; 1.667130; 1.667130;
  05SEP2002; 1.671112; 1.671112;
  04SEP2002; 1.671224; 1.671224;
  03SEP2002; 1.674949; 1.674949;
  02SEP2002; 1.665091; 1.665091;
  01SEP2002; 1.661190; 1.661190;
  31AUG2002; 1.661190; 1.661190;
  30AUG2002; 1.661190; 1.661190;
  29AUG2002; 1.663124; 1.663124;
  28AUG2002; 1.659970; 1.659970;
  27AUG2002; 1.658288; 1.658288;
  26AUG2002; 1.650991; 1.650991;
  25AUG2002; 1.651178; 1.651178;
  24AUG2002; 1.651178; 1.651178;
  23AUG2002; 1.651178; 1.651178;
  22AUG2002; 1.654865; 1.654865;
  21AUG2002; 1.662071; 1.662071;
  20AUG2002; 1.659813; 1.659813;
  19AUG2002; 1.662136; 1.662136;
  18AUG2002; 1.668729; 1.668729;
  17AUG2002; 1.668729; 1.668729;
  16AUG2002; 1.668729; 1.668729;
  15AUG2002; 1.662873; 1.662873;
  14AUG2002; 1.667638; 1.667638;
  13AUG2002; 1.655608; 1.655608;
  12AUG2002; 1.656351; 1.656351;
  11AUG2002; 1.651072; 1.651072;
  10AUG2002; 1.651072; 1.651072;
  09AUG2002; 1.651072; 1.651072;
  08AUG2002; 1.646945; 1.646945;
  07AUG2002; 1.648222; 1.648222;
  06AUG2002; 1.644292; 1.644292;
  05AUG2002; 1.663481; 1.663481;
  04AUG2002; 1.664193; 1.664193;
  03AUG2002; 1.664193; 1.664193;
  02AUG2002; 1.664193; 1.664193;
  01AUG2002; 1.659341; 1.659341;
  31JUL2002; 1.658562; 1.658562;
  30JUL2002; 1.663421; 1.663421;
  29JUL2002; 1.656812; 1.656812;
  28JUL2002; 1.663975; 1.663975;
  27JUL2002; 1.663975; 1.663975;
  26JUL2002; 1.663975; 1.663975;
  25JUL2002; 1.676339; 1.676339;
  24JUL2002; 1.673048; 1.673048;
  23JUL2002; 1.670264; 1.670264;
  22JUL2002; 1.678571; 1.678571;
  21JUL2002; 1.642109; 1.642109;
  20JUL2002; 1.642109; 1.642109;
  19JUL2002; 1.642109; 1.642109;
  18JUL2002; 1.640314; 1.640314;
  17JUL2002; 1.638578; 1.638578;
  16JUL2002; 1.636704; 1.636704;
  15JUL2002; 1.634905; 1.634905;
  14JUL2002; 1.667994; 1.667994;
  13JUL2002; 1.667994; 1.667994;
  12JUL2002; 1.667994; 1.667994;
  11JUL2002; 1.667923; 1.667923;
  10JUL2002; 1.661973; 1.661973;
  09JUL2002; 1.664658; 1.664658;
  08JUL2002; 1.660859; 1.660859;
  07JUL2002; 1.650358; 1.650358;
  06JUL2002; 1.650358; 1.650358;
  05JUL2002; 1.650358; 1.650358;
  04JUL2002; 1.653145; 1.653145;
  03JUL2002; 1.653988; 1.653988;
  02JUL2002; 1.657430; 1.657430;
  01JUL2002; 1.620276; 1.620276;
  30JUN2002; 1.618954; 1.618954;
  29JUN2002; 1.618954; 1.618954;
  28JUN2002; 1.618954; 1.618954;
  27JUN2002; 1.617470; 1.617470;
  26JUN2002; 1.615801; 1.615801;
  25JUN2002; 1.650528; 1.650528;
  24JUN2002; 1.612884; 1.612884;
  23JUN2002; 1.611456; 1.611456;
  22JUN2002; 1.611456; 1.611456;
  21JUN2002; 1.611456; 1.611456;
  20JUN2002; 1.644079; 1.644079;
  19JUN2002; 1.636893; 1.636893;
  18JUN2002; 1.632012; 1.632012;
  17JUN2002; 1.626210; 1.626210;
  16JUN2002; 1.630644; 1.630644;
  15JUN2002; 1.630644; 1.630644;
  14JUN2002; 1.630644; 1.630644;
  13JUN2002; 1.627624; 1.627624;
  12JUN2002; 1.626673; 1.626673;
  11JUN2002; 1.623712; 1.623712;
  10JUN2002; 1.624486; 1.624486;
  09JUN2002; 1.623541; 1.623541;
  08JUN2002; 1.623541; 1.623541;
  07JUN2002; 1.623541; 1.623541;
  06JUN2002; 1.623595; 1.623595;
  05JUN2002; 1.616572; 1.616572;
  04JUN2002; 1.623004; 1.623004;
  03JUN2002; 1.615920; 1.615920;
  02JUN2002; 1.611809; 1.611809;
  01JUN2002; 1.611809; 1.611809;
  31MAY2002; 1.611809; 1.611809;
  30MAY2002; 1.613461; 1.613461;
  29MAY2002; 1.608638; 1.608638;
  28MAY2002; 1.608093; 1.608093;
  27MAY2002; 1.606218; 1.606218;
  26MAY2002; 1.609387; 1.609387;
  25MAY2002; 1.609387; 1.609387;
  24MAY2002; 1.609387; 1.609387;
  23MAY2002; 1.606392; 1.606392;
  22MAY2002; 1.610688; 1.610688;
  21MAY2002; 1.606954; 1.606954;
  20MAY2002; 1.608379; 1.608379;
  19MAY2002; 1.607858; 1.607858;
  18MAY2002; 1.607858; 1.607858;
  17MAY2002; 1.607858; 1.607858;
  16MAY2002; 1.597760; 1.597760;
  15MAY2002; 1.599033; 1.599033;
  14MAY2002; 1.594559; 1.594559;
  13MAY2002; 1.603185; 1.603185;
  12MAY2002; 1.603975; 1.603975;
  11MAY2002; 1.603975; 1.603975;
  10MAY2002; 1.603975; 1.603975;
  09MAY2002; 1.599188; 1.599188;
  08MAY2002; 1.597984; 1.597984;
  07MAY2002; 1.602539; 1.602539;
  06MAY2002; 1.605010; 1.605010;
  05MAY2002; 1.603955; 1.603955;
  04MAY2002; 1.603955; 1.603955;
  03MAY2002; 1.603955; 1.603955;
  02MAY2002; 1.596727; 1.596727;
  01MAY2002; 1.599672; 1.599672;
  30APR2002; 1.594944; 1.594944;
  29APR2002; 1.594136; 1.594136;
  28APR2002; 1.592751; 1.592751;
  27APR2002; 1.592751; 1.592751;
  26APR2002; 1.592751; 1.592751;
  25APR2002; 1.591968; 1.591968;
  24APR2002; 1.586683; 1.586683;
  23APR2002; 1.585879; 1.585879;
  22APR2002; 1.584891; 1.584891;
  21APR2002; 1.584300; 1.584300;
  20APR2002; 1.584300; 1.584300;
  19APR2002; 1.584300; 1.584300;
  18APR2002; 1.586887; 1.586887;
  17APR2002; 1.583013; 1.583013;
  16APR2002; 1.580844; 1.580844;
  15APR2002; 1.578942; 1.578942;
  14APR2002; 1.576995; 1.576995;
  13APR2002; 1.576995; 1.576995;
  12APR2002; 1.576995; 1.576995;
  11APR2002; 1.579080; 1.579080;
  10APR2002; 1.577785; 1.577785;
  09APR2002; 1.575294; 1.575294;
  08APR2002; 1.573578; 1.573578;
  07APR2002; 1.576040; 1.576040;
  06APR2002; 1.576040; 1.576040;
  05APR2002; 1.576040; 1.576040;
  04APR2002; 1.576771; 1.576771;
  03APR2002; 1.575312; 1.575312;
  02APR2002; 1.575380; 1.575380;
  01APR2002; 1.576674; 1.576674;
  31MAR2002; 1.571397; 1.571397;
  30MAR2002; 1.571397; 1.571397;
  29MAR2002; 1.571397; 1.571397;
  28MAR2002; 1.571397; 1.571397;
  27MAR2002; 1.570908; 1.570908;
  26MAR2002; 1.574881; 1.574881;
  25MAR2002; 1.573904; 1.573904;
  24MAR2002; 1.575072; 1.575072;
  23MAR2002; 1.575072; 1.575072;
  22MAR2002; 1.575072; 1.575072;
  21MAR2002; 1.577702; 1.577702;
  20MAR2002; 1.579151; 1.579151;
  19MAR2002; 1.576885; 1.576885;
  18MAR2002; 1.576344; 1.576344;
  17MAR2002; 1.579583; 1.579583;
  16MAR2002; 1.579583; 1.579583;
  15MAR2002; 1.579583; 1.579583;
  14MAR2002; 1.579767; 1.579767;
  13MAR2002; 1.573672; 1.573672;
  12MAR2002; 1.574074; 1.574074;
  11MAR2002; 1.578200; 1.578200;
  10MAR2002; 1.577576; 1.577576;
  09MAR2002; 1.577576; 1.577576;
  08MAR2002; 1.577576; 1.577576;
  07MAR2002; 1.580284; 1.580284;
  06MAR2002; 1.572187; 1.572187;
  05MAR2002; 1.566939; 1.566939;
  04MAR2002; 1.566439; 1.566439;
  03MAR2002; 1.562521; 1.562521;
  02MAR2002; 1.562521; 1.562521;
  01MAR2002; 1.562521; 1.562521;
  28FEB2002; 1.557709; 1.557709;
  27FEB2002; 1.556019; 1.556019;
  26FEB2002; 1.559213; 1.559213;
  25FEB2002; 1.562425; 1.562425;
  24FEB2002; 1.567061; 1.567061;
  23FEB2002; 1.567061; 1.567061;
  22FEB2002; 1.567061; 1.567061;
  21FEB2002; 1.561596; 1.561596;
  20FEB2002; 1.562999; 1.562999;
  19FEB2002; 1.564375; 1.564375;
  18FEB2002; 1.562897; 1.562897;
  17FEB2002; 1.565061; 1.565061;
  16FEB2002; 1.565061; 1.565061;
  15FEB2002; 1.565061; 1.565061;
  14FEB2002; 1.563656; 1.563656;
  13FEB2002; 1.561798; 1.561798;
  12FEB2002; 1.563326; 1.563326;
  11FEB2002; 1.559579; 1.559579;
  10FEB2002; 1.555434; 1.555434;
  09FEB2002; 1.555434; 1.555434;
  08FEB2002; 1.555434; 1.555434;
  07FEB2002; 1.555360; 1.555360;
  06FEB2002; 1.552944; 1.552944;
  05FEB2002; 1.551751; 1.551751;
  04FEB2002; 1.551029; 1.551029;
  03FEB2002; 1.550219; 1.550219;
  02FEB2002; 1.550219; 1.550219;
  01FEB2002; 1.550219; 1.550219;
  31JAN2002; 1.555299; 1.555299;
  30JAN2002; 1.551141; 1.551141;
  29JAN2002; 1.585280; 1.585280;
  28JAN2002; 1.586449; 1.586449;
  27JAN2002; 1.553548; 1.553548;
  26JAN2002; 1.553548; 1.553548;
  25JAN2002; 1.553548; 1.553548;
  24JAN2002; 1.561300; 1.561300;
  23JAN2002; 1.565217; 1.565217;
  22JAN2002; 1.565322; 1.565322;
  21JAN2002; 1.569041; 1.569041;
  20JAN2002; 1.571413; 1.571413;
  19JAN2002; 1.571413; 1.571413;
  18JAN2002; 1.571413; 1.571413;
  17JAN2002; 1.573603; 1.573603;
  16JAN2002; 1.575811; 1.575811;
  15JAN2002; 1.581691; 1.581691;
  14JAN2002; 1.583761; 1.583761;
  13JAN2002; 1.580677; 1.580677;
  12JAN2002; 1.580677; 1.580677;
  11JAN2002; 1.580677; 1.580677;
  10JAN2002; 1.582348; 1.582348;
  09JAN2002; 1.580050; 1.580050;
  08JAN2002; 1.583443; 1.583443;
  07JAN2002; 1.585732; 1.585732;
  06JAN2002; 1.589896; 1.589896;
  05JAN2002; 1.589896; 1.589896;
  04JAN2002; 1.589896; 1.589896;
  03JAN2002; 1.592687; 1.592687;
  02JAN2002; 1.595301; 1.595301;
  01JAN2002; 1.589385; 1.589385;
  31DEC2001; 1.589385; 1.589385;
  30DEC2001; 1.584163; 1.584163;
  29DEC2001; 1.584163; 1.584163;
  28DEC2001; 1.584163; 1.584163;
  27DEC2001; 1.586681; 1.586681;
  26DEC2001; 1.584373; 1.584373;
  25DEC2001; 1.583847; 1.583847;
  24DEC2001; 1.583847; 1.583847;
  23DEC2001; 1.588891; 1.588891;
  22DEC2001; 1.588891; 1.588891;
  21DEC2001; 1.588891; 1.588891;
  20DEC2001; 1.597351; 1.597351;
  19DEC2001; 1.598875; 1.598875;
  18DEC2001; 1.601693; 1.601693;
  17DEC2001; 1.603983; 1.603983;
  16DEC2001; 1.602894; 1.602894;
  15DEC2001; 1.602894; 1.602894;
  14DEC2001; 1.602894; 1.602894;
  13DEC2001; 1.600930; 1.600930;
  12DEC2001; 1.599491; 1.599491;
  11DEC2001; 1.594778; 1.594778;
  10DEC2001; 1.594664; 1.594664;
  09DEC2001; 1.596587; 1.596587;
  08DEC2001; 1.596587; 1.596587;
  07DEC2001; 1.596587; 1.596587;
  06DEC2001; 1.597087; 1.597087;
  05DEC2001; 1.594668; 1.594668;
  04DEC2001; 1.596968; 1.596968;
  03DEC2001; 1.596562; 1.596562;
  02DEC2001; 1.601100; 1.601100;
  01DEC2001; 1.601100; 1.601100;
  30NOV2001; 1.601100; 1.601100;
  29NOV2001; 1.596050; 1.596050;
  28NOV2001; 1.596434; 1.596434;
  27NOV2001; 1.592409; 1.592409;
  26NOV2001; 1.589533; 1.589533;
  25NOV2001; 1.587420; 1.587420;
  24NOV2001; 1.587420; 1.587420;
  23NOV2001; 1.587420; 1.587420;
  22NOV2001; 1.589181; 1.589181;
  21NOV2001; 1.590122; 1.590122;
  20NOV2001; 1.595453; 1.595453;
  19NOV2001; 1.591896; 1.591896;
  18NOV2001; 1.598367; 1.598367;
  17NOV2001; 1.598367; 1.598367;
  16NOV2001; 1.598367; 1.598367;
  15NOV2001; 1.597100; 1.597100;
  14NOV2001; 1.600399; 1.600399;
  13NOV2001; 1.600067; 1.600067;
  12NOV2001; 1.610970; 1.610970;
  11NOV2001; 1.610405; 1.610405;
  10NOV2001; 1.610405; 1.610405;
  09NOV2001; 1.610405; 1.610405;
  08NOV2001; 1.608066; 1.608066;
  07NOV2001; 1.611197; 1.611197;
  06NOV2001; 1.609113; 1.609113;
  05NOV2001; 1.608835; 1.608835;
  04NOV2001; 1.614298; 1.614298;
  03NOV2001; 1.614298; 1.614298;
  02NOV2001; 1.614298; 1.614298;
  01NOV2001; 1.615062; 1.615062;
  31OCT2001; 1.610164; 1.610164;
  30OCT2001; 1.615709; 1.615709;
  29OCT2001; 1.611567; 1.611567;
  28OCT2001; 1.601900; 1.601900;
  27OCT2001; 1.601900; 1.601900;
  26OCT2001; 1.601900; 1.601900;
  25OCT2001; 1.604197; 1.604197;
  24OCT2001; 1.600405; 1.600405;
  23OCT2001; 1.598560; 1.598560;
  22OCT2001; 1.602717; 1.602717;
  21OCT2001; 1.608545; 1.608545;
  20OCT2001; 1.608545; 1.608545;
  19OCT2001; 1.608545; 1.608545;
  18OCT2001; 1.612817; 1.612817;
  17OCT2001; 1.615676; 1.615676;
  16OCT2001; 1.615805; 1.615805;
  15OCT2001; 1.615608; 1.615608;
  14OCT2001; 1.614357; 1.614357;
  13OCT2001; 1.614357; 1.614357;
  12OCT2001; 1.614357; 1.614357;
  11OCT2001; 1.611117; 1.611117;
  10OCT2001; 1.618931; 1.618931;
  09OCT2001; 1.624502; 1.624502;
  08OCT2001; 1.626145; 1.626145;
  07OCT2001; 1.623999; 1.623999;
  06OCT2001; 1.623999; 1.623999;
  05OCT2001; 1.623999; 1.623999;
  04OCT2001; 1.616926; 1.616926;
  03OCT2001; 1.617728; 1.617728;
  02OCT2001; 1.615580; 1.615580;
  01OCT2001; 1.616268; 1.616268;
  30SEP2001; 1.614877; 1.614877;
  29SEP2001; 1.614877; 1.614877;
  28SEP2001; 1.614877; 1.614877;
  27SEP2001; 1.618270; 1.618270;
  26SEP2001; 1.621660; 1.621660;
  25SEP2001; 1.622185; 1.622185;
  24SEP2001; 1.619237; 1.619237;
  23SEP2001; 1.620414; 1.620414;
  22SEP2001; 1.620414; 1.620414;
  21SEP2001; 1.620414; 1.620414;
  20SEP2001; 1.625305; 1.625305;
  19SEP2001; 1.624903; 1.624903;
  18SEP2001; 1.619090; 1.619090;
  17SEP2001; 1.618170; 1.618170;
  16SEP2001; 1.626010; 1.626010;
  15SEP2001; 1.626010; 1.626010;
  14SEP2001; 1.626010; 1.626010;
  13SEP2001; 1.617197; 1.617197;
