SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004
050,34,001,New Jersey,Atlantic County,1,2,06,263,263,255,272,294,317,347
050,34,001,New Jersey,Atlantic County,2,1,01,84380,84380,84489,84780,85544,86324,87178
050,34,001,New Jersey,Atlantic County,2,1,02,23028,23028,23143,23111,23028,23152,23313
050,34,001,New Jersey,Atlantic County,2,1,03,234,234,244,251,260,264,269
050,34,001,New Jersey,Atlantic County,2,1,04,6417,6417,6493,6859,7253,7608,8106
050,34,001,New Jersey,Atlantic County,2,1,05,37,37,46,50,50,50,53
050,34,001,New Jersey,Atlantic County,2,1,06,1481,1481,1340,1401,1460,1530,1611
050,34,001,New Jersey,Atlantic County,2,2,01,12191,12191,12332,12786,13357,14107,14689
050,34,001,New Jersey,Atlantic County,2,2,02,2096,2096,2082,2136,2189,2260,2328
050,34,001,New Jersey,Atlantic County,2,2,03,175,175,163,166,168,173,185
050,34,001,New Jersey,Atlantic County,2,2,04,94,94,104,105,106,110,118
050,34,001,New Jersey,Atlantic County,2,2,05,54,54,36,39,37,41,38
050,34,001,New Jersey,Atlantic County,2,2,06,291,291,266,282,298,316,341
050,34,003,New Jersey,Bergen County,1,1,01,309313,309313,308930,305594,302240,298935,295831
050,34,003,New Jersey,Bergen County,1,1,02,20781,20781,20785,21037,21142,21288,21437
050,34,003,New Jersey,Bergen County,1,1,03,415,415,429,438,438,436,438
050,34,003,New Jersey,Bergen County,1,1,04,46376,46376,47084,49768,52214,54658,57210
050,34,003,New Jersey,Bergen County,1,1,05,77,77,68,67,75,80,82
050,34,003,New Jersey,Bergen County,1,1,06,3443,3443,3662,3813,3946,4069,4227
050,34,003,New Jersey,Bergen County,1,2,01,41239,41239,41804,44793,47472,50124,52750
050,34,003,New Jersey,Bergen County,1,2,02,2188,2188,2281,2433,2549,2646,2738
050,34,003,New Jersey,Bergen County,1,2,03,424,424,410,457,490,528,561
050,34,003,New Jersey,Bergen County,1,2,04,320,320,289,303,319,332,352
050,34,003,New Jersey,Bergen County,1,2,05,71,71,21,18,28,26,30
050,34,003,New Jersey,Bergen County,1,2,06,789,789,576,648,704,740,793
050,34,003,New Jersey,Bergen County,2,1,01,334777,334777,334247,330391,326370,322425,318644
050,34,003,New Jersey,Bergen County,2,1,02,24540,24540,24526,24853,24946,25098,25210
050,34,003,New Jersey,Bergen County,2,1,03,433,433,433,441,452,437,449
050,34,003,New Jersey,Bergen County,2,1,04,48898,48898,49667,52535,55246,57882,60621
050,34,003,New Jersey,Bergen County,2,1,05,82,82,66,68,74,76,80
050,34,003,New Jersey,Bergen County,2,1,06,3606,3606,3860,3997,4144,4265,4415
050,34,003,New Jersey,Bergen County,2,2,01,42312,42312,42871,45438,47657,49992,52332
050,34,003,New Jersey,Bergen County,2,2,02,2438,2438,2539,2696,2815,2954,3067
050,34,003,New Jersey,Bergen County,2,2,03,356,356,354,398,429,466,501
050,34,003,New Jersey,Bergen County,2,2,04,334,334,292,307,326,342,354
050,34,003,New Jersey,Bergen County,2,2,05,62,62,19,21,26,32,30
050,34,003,New Jersey,Bergen County,2,2,06,844,844,637,690,745,800,846
050,34,005,New Jersey,Burlington County,1,1,01,158745,158743,158991,160118,161467,162791,163295
050,34,005,New Jersey,Burlington County,1,1,02,32244,32244,32433,33150,34165,35102,35947
050,34,005,New Jersey,Burlington County,1,1,03,382,382,346,342,362,381,383
050,34,005,New Jersey,Burlington County,1,1,04,5334,5334,5461,5795,6324,6930,7367
050,34,005,New Jersey,Burlington County,1,1,05,58,58,38,39,42,45,48
050,34,005,New Jersey,Burlington County,1,1,06,2826,2826,2929,3039,3224,3409,3590
050,34,005,New Jersey,Burlington County,1,2,01,7660,7660,7835,8293,8779,9241,9553
050,34,005,New Jersey,Burlington County,1,2,02,1549,1549,1593,1619,1640,1685,1717
050,34,005,New Jersey,Burlington County,1,2,03,119,119,114,120,127,135,137
050,34,005,New Jersey,Burlington County,1,2,04,82,82,83,95,99,102,111
050,34,005,New Jersey,Burlington County,1,2,05,38,38,32,31,35,37,41
050,34,005,New Jersey,Burlington County,1,2,06,365,365,195,207,226,244,266
050,34,005,New Jersey,Burlington County,2,1,01,165784,165783,166017,167146,168618,169800,170339
050,34,005,New Jersey,Burlington County,2,1,02,30816,30816,31107,31871,32964,34007,34905
050,34,005,New Jersey,Burlington County,2,1,03,383,383,336,339,353,370,375
050,34,005,New Jersey,Burlington County,2,1,04,6193,6193,6222,6572,7107,7701,8146
050,34,005,New Jersey,Burlington County,2,1,05,55,55,45,45,51,58,59
050,34,005,New Jersey,Burlington County,2,1,06,2942,2942,3051,3183,3382,3569,3724
050,34,005,New Jersey,Burlington County,2,2,01,6030,6030,6193,6599,7068,7530,7841
050,34,005,New Jersey,Burlington County,2,2,02,1282,1282,1305,1332,1351,1372,1387
050,34,005,New Jersey,Burlington County,2,2,03,91,91,90,94,101,108,113
050,34,005,New Jersey,Burlington County,2,2,04,77,77,68,70,77,78,79
050,34,005,New Jersey,Burlington County,2,2,05,11,11,27,28,32,33,32
050,34,005,New Jersey,Burlington County,2,2,06,328,328,169,184,190,213,230
050,34,007,New Jersey,Camden County,1,1,01,167271,167271,166846,165567,164781,163589,162734
050,34,007,New Jersey,Camden County,1,1,02,41479,41479,41567,42220,42881,43626,44266
050,34,007,New Jersey,Camden County,1,1,03,453,453,443,462,478,474,493
050,34,007,New Jersey,Camden County,1,1,04,9530,9530,9544,9763,10082,10397,10826
050,34,007,New Jersey,Camden County,1,1,05,66,66,82,86,92,90,98
050,34,007,New Jersey,Camden County,1,1,06,2285,2285,2446,2542,2649,2718,2852
050,34,007,New Jersey,Camden County,1,2,01,18956,18956,19235,19850,20712,21594,22510
050,34,007,New Jersey,Camden County,1,2,02,4344,4344,4327,4376,4477,4607,4725
050,34,007,New Jersey,Camden County,1,2,03,299,299,280,294,301,313,325
050,34,007,New Jersey,Camden County,1,2,04,222,222,216,221,225,229,228
050,34,007,New Jersey,Camden County,1,2,05,118,118,115,120,123,128,128
050,34,007,New Jersey,Camden County,1,2,06,554,554,459,470,498,532,567
050,34,007,New Jersey,Camden County,2,1,01,178851,178851,178420,176916,176035,174693,173689
050,34,007,New Jersey,Camden County,2,1,02,47137,47137,47238,47994,48651,49375,49847
050,34,007,New Jersey,Camden County,2,1,03,452,452,445,458,472,464,478
050,34,007,New Jersey,Camden County,2,1,04,9618,9618,9653,9911,10283,10618,11081
050,34,007,New Jersey,Camden County,2,1,05,62,62,79,84,86,94,97
050,34,007,New Jersey,Camden County,2,1,06,2562,2562,2611,2715,2821,2895,3010
050,34,007,New Jersey,Camden County,2,2,01,18896,18896,19177,19801,20593,21433,22272
050,34,007,New Jersey,Camden County,2,2,02,4606,4606,4572,4636,4673,4743,4829
050,34,007,New Jersey,Camden County,2,2,03,260,260,238,244,260,270,276
050,34,007,New Jersey,Camden County,2,2,04,201,201,210,218,227,231,237
050,34,007,New Jersey,Camden County,2,2,05,130,130,119,126,126,133,134
050,34,007,New Jersey,Camden County,2,2,06,580,580,500,507,529,553,580
050,34,009,New Jersey,Cape May County,1,1,01,44170,44170,44263,44096,43979,44034,43536
050,34,009,New Jersey,Cape May County,1,1,02,2470,2470,2505,2477,2430,2386,2288
050,34,009,New Jersey,Cape May County,1,1,03,87,87,70,77,68,66,67
050,34,009,New Jersey,Cape May County,1,1,04,298,298,304,307,311,309,314
050,34,009,New Jersey,Cape May County,1,1,05,16,16,0,0,1,1,1
050,34,009,New Jersey,Cape May County,1,1,06,411,411,306,321,309,319,324
050,34,009,New Jersey,Cape May County,1,2,01,1496,1496,1512,1593,1651,1689,1731
050,34,009,New Jersey,Cape May County,1,2,02,189,189,185,191,184,177,173
050,34,009,New Jersey,Cape May County,1,2,03,16,16,14,16,17,17,21
050,34,009,New Jersey,Cape May County,1,2,04,3,3,2,5,4,3,5
050,34,009,New Jersey,Cape May County,1,2,05,7,7,11,12,13,11,13
050,34,009,New Jersey,Cape May County,1,2,06,27,27,20,22,22,28,27
050,34,009,New Jersey,Cape May County,2,1,01,48101,48101,48163,47904,47755,47752,47260
050,34,009,New Jersey,Cape May County,2,1,02,2538,2538,2544,2528,2483,2442,2354
050,34,009,New Jersey,Cape May County,2,1,03,75,75,62,64,58,62,60
050,34,009,New Jersey,Cape May County,2,1,04,375,375,370,385,390,391,399
050,34,009,New Jersey,Cape May County,2,1,05,17,17,0,1,0,0,0
050,34,009,New Jersey,Cape May County,2,1,06,390,390,326,342,343,349,350
050,34,009,New Jersey,Cape May County,2,2,01,1350,1350,1362,1435,1476,1502,1552
050,34,009,New Jersey,Cape May County,2,2,02,229,229,223,225,224,217,209
050,34,009,New Jersey,Cape May County,2,2,03,16,16,16,15,16,17,16
050,34,009,New Jersey,Cape May County,2,2,04,11,11,8,11,12,10,9
050,34,009,New Jersey,Cape May County,2,2,05,8,8,18,23,19,18,21
050,34,009,New Jersey,Cape May County,2,2,06,26,26,29,25,28,27,28
050,34,011,New Jersey,Cumberland County,1,1,01,41538,41538,41500,41227,41095,40998,41005
050,34,011,New Jersey,Cumberland County,1,1,02,15905,15905,15938,16135,16291,16456,16495
050,34,011,New Jersey,Cumberland County,1,1,03,570,570,497,497,495,494,477
050,34,011,New Jersey,Cumberland County,1,1,04,656,656,648,665,696,733,749
050,34,011,New Jersey,Cumberland County,1,1,05,18,18,16,15,20,22,21
050,34,011,New Jersey,Cumberland County,1,1,06,856,856,745,767,794,824,838
050,34,011,New Jersey,Cumberland County,1,2,01,12886,12886,12963,13355,13850,14425,15021
050,34,011,New Jersey,Cumberland County,1,2,02,1638,1638,1622,1649,1670,1682,1685
050,34,011,New Jersey,Cumberland County,1,2,03,281,281,302,312,323,336,353
050,34,011,New Jersey,Cumberland County,1,2,04,87,87,83,81,83,85,87
050,34,011,New Jersey,Cumberland County,1,2,05,61,61,193,204,210,206,218
050,34,011,New Jersey,Cumberland County,1,2,06,234,234,243,274,291,286,310
050,34,011,New Jersey,Cumberland County,2,1,01,44453,44453,44404,43998,43849,43735,43768
050,34,011,New Jersey,Cumberland County,2,1,02,12481,12481,12553,12630,12699,12913,13146
050,34,011,New Jersey,Cumberland County,2,1,03,541,541,472,472,470,472,484
050,34,011,New Jersey,Cumberland County,2,1,04,701,701,666,676,712,752,777
050,34,011,New Jersey,Cumberland County,2,1,05,27,27,17,17,19,18,27
050,34,011,New Jersey,Cumberland County,2,1,06,869,869,769,786,807,830,860
050,34,011,New Jersey,Cumberland County,2,2,01,10902,10902,10961,11289,11738,12232,12789
050,34,011,New Jersey,Cumberland County,2,2,02,1254,1254,1255,1271,1296,1325,1359
050,34,011,New Jersey,Cumberland County,2,2,03,184,184,207,211,216,227,233
050,34,011,New Jersey,Cumberland County,2,2,04,54,54,43,46,49,54,61
050,34,011,New Jersey,Cumberland County,2,2,05,32,32,117,131,136,150,160
050,34,011,New Jersey,Cumberland County,2,2,06,210,210,200,218,231,245,260
050,34,013,New Jersey,Essex County,1,1,01,146414,146139,145591,144721,143441,142329,141016
050,34,013,New Jersey,Essex County,1,1,02,149770,149667,149900,149519,149644,149507,149008
050,34,013,New Jersey,Essex County,1,1,03,592,592,598,614,641,636,639
050,34,013,New Jersey,Essex County,1,1,04,14752,14734,14704,15166,15555,15792,16123
050,34,013,New Jersey,Essex County,1,1,05,185,185,206,213,214,217,223
050,34,013,New Jersey,Essex County,1,1,06,3395,3380,3451,3551,3635,3729,3793
050,34,013,New Jersey,Essex County,1,2,01,53418,53371,53693,55625,57259,58819,60120
050,34,013,New Jersey,Essex County,1,2,02,7129,7115,7055,7152,7251,7366,7430
050,34,013,New Jersey,Essex County,1,2,03,573,572,542,559,571,584,595
050,34,013,New Jersey,Essex County,1,2,04,301,301,343,349,362,384,382
050,34,013,New Jersey,Essex County,1,2,05,242,242,278,287,294,309,317
050,34,013,New Jersey,Essex County,1,2,06,762,758,961,1012,1059,1117,1148
050,34,013,New Jersey,Essex County,2,1,01,158495,158004,157385,155932,154206,152618,150839
050,34,013,New Jersey,Essex County,2,1,02,177754,177561,177769,177520,177573,177367,176653
050,34,013,New Jersey,Essex County,2,1,03,648,647,673,672,704,694,690
050,34,013,New Jersey,Essex County,2,1,04,15283,15243,15217,15759,16183,16457,16841
050,34,013,New Jersey,Essex County,2,1,05,194,194,201,208,218,212,222
050,34,013,New Jersey,Essex County,2,1,06,3804,3790,3843,3914,4024,4118,4192
050,34,013,New Jersey,Essex County,2,2,01,50331,50241,50540,52165,53573,55017,56185
050,34,013,New Jersey,Essex County,2,2,02,7721,7700,7629,7737,7794,7858,7913
050,34,013,New Jersey,Essex County,2,2,03,557,556,520,537,560,582,591
050,34,013,New Jersey,Essex County,2,2,04,276,276,317,326,336,337,337
050,34,013,New Jersey,Essex County,2,2,05,235,235,259,264,267,273,276
050,34,013,New Jersey,Essex County,2,2,06,802,802,976,1025,1071,1117,1151
050,34,015,New Jersey,Gloucester County,1,1,01,106093,106093,106364,107240,108726,110363,111741
050,34,015,New Jersey,Gloucester County,1,1,02,10556,10556,10727,10967,11332,11720,12096
050,34,015,New Jersey,Gloucester County,1,1,03,200,200,174,175,185,190,185
050,34,015,New Jersey,Gloucester County,1,1,04,1839,1839,1874,1936,2079,2228,2394
050,34,015,New Jersey,Gloucester County,1,1,05,37,37,6,7,11,13,18
050,34,015,New Jersey,Gloucester County,1,1,06,1110,1110,1007,1044,1130,1193,1270
050,34,015,New Jersey,Gloucester County,1,2,01,2824,2824,2860,3023,3209,3327,3527
050,34,015,New Jersey,Gloucester County,1,2,02,418,418,411,423,437,445,458
050,34,015,New Jersey,Gloucester County,1,2,03,42,42,37,43,46,48,52
050,34,015,New Jersey,Gloucester County,1,2,04,27,27,27,28,26,29,29
050,34,015,New Jersey,Gloucester County,1,2,05,15,15,15,16,19,17,20
050,34,015,New Jersey,Gloucester County,1,2,06,46,46,42,42,46,52,54
050,34,015,New Jersey,Gloucester County,2,1,01,112617,112617,112884,113690,115114,116693,118087
050,34,015,New Jersey,Gloucester County,2,1,02,12151,12151,12322,12528,12886,13295,13690
050,34,015,New Jersey,Gloucester County,2,1,03,232,232,210,203,218,218,220
050,34,015,New Jersey,Gloucester County,2,1,04,1998,1998,2024,2121,2281,2438,2634
050,34,015,New Jersey,Gloucester County,2,1,05,28,28,6,5,10,10,11
050,34,015,New Jersey,Gloucester County,2,1,06,1229,1229,1133,1186,1250,1323,1383
050,34,015,New Jersey,Gloucester County,2,2,01,2605,2605,2650,2791,2965,3088,3292
050,34,015,New Jersey,Gloucester County,2,2,02,447,447,441,448,463,467,471
050,34,015,New Jersey,Gloucester County,2,2,03,41,41,35,41,42,46,50
050,34,015,New Jersey,Gloucester County,2,2,04,37,37,28,33,32,39,35
050,34,015,New Jersey,Gloucester County,2,2,05,9,9,22,23,21,19,26
050,34,015,New Jersey,Gloucester County,2,2,06,72,72,50,50,55,61,63
050,34,017,New Jersey,Hudson County,1,1,01,110945,110945,110098,109815,107366,105694,104396
050,34,017,New Jersey,Hudson County,1,1,02,35937,35937,35546,35683,35545,35245,35211
050,34,017,New Jersey,Hudson County,1,1,03,521,521,545,538,507,501,499
050,34,017,New Jersey,Hudson County,1,1,04,29958,29958,30004,30984,31508,32036,32651
050,34,017,New Jersey,Hudson County,1,1,05,121,121,182,185,183,185,187
050,34,017,New Jersey,Hudson County,1,1,06,2610,2610,2901,3022,3077,3174,3258
050,34,017,New Jersey,Hudson County,1,2,01,106305,106305,106640,107730,108344,108786,109071
050,34,017,New Jersey,Hudson County,1,2,02,8661,8661,8795,8794,8718,8650,8578
050,34,017,New Jersey,Hudson County,1,2,03,1264,1264,1400,1422,1442,1458,1470
050,34,017,New Jersey,Hudson County,1,2,04,616,616,559,571,567,557,552
050,34,017,New Jersey,Hudson County,1,2,05,212,212,190,198,193,199,201
050,34,017,New Jersey,Hudson County,1,2,06,1914,1914,2491,2543,2597,2659,2715
050,34,017,New Jersey,Hudson County,2,1,01,113778,113778,112927,112177,109280,107214,105461
050,34,017,New Jersey,Hudson County,2,1,02,40375,40375,39910,39997,39797,39559,39554
050,34,017,New Jersey,Hudson County,2,1,03,508,508,544,533,507,523,523
050,34,017,New Jersey,Hudson County,2,1,04,29295,29295,29387,30132,30510,30828,31206
050,34,017,New Jersey,Hudson County,2,1,05,151,151,168,169,172,168,171
050,34,017,New Jersey,Hudson County,2,1,06,2653,2653,2976,3069,3123,3194,3279
050,34,017,New Jersey,Hudson County,2,2,01,110478,110478,110697,111908,112591,113313,113754
050,34,017,New Jersey,Hudson County,2,2,02,8794,8794,8916,8868,8826,8736,8592
050,34,017,New Jersey,Hudson County,2,2,03,1126,1126,1223,1245,1251,1266,1278
050,34,017,New Jersey,Hudson County,2,2,04,599,599,586,595,595,601,597
050,34,017,New Jersey,Hudson County,2,2,05,243,243,202,208,210,216,217
050,34,017,New Jersey,Hudson County,2,2,06,1911,1911,2583,2650,2717,2766,2819
050,34,019,New Jersey,Hunterdon County,1,1,01,55489,55489,55797,56652,57266,57668,58034
050,34,019,New Jersey,Hunterdon County,1,1,02,1408,1408,1468,1509,1567,1631,1718
050,34,019,New Jersey,Hunterdon County,1,1,03,61,61,64,65,68,68,75
050,34,019,New Jersey,Hunterdon County,1,1,04,1117,1117,1134,1246,1343,1489,1645
050,34,019,New Jersey,Hunterdon County,1,1,05,12,12,0,0,0,0,1
050,34,019,New Jersey,Hunterdon County,1,1,06,350,350,292,308,327,348,367
050,34,019,New Jersey,Hunterdon County,1,2,01,1548,1548,1592,1686,1827,1993,2107
050,34,019,New Jersey,Hunterdon County,1,2,02,163,163,159,161,168,177,182
050,34,019,New Jersey,Hunterdon County,1,2,03,43,43,38,39,42,39,42
050,34,019,New Jersey,Hunterdon County,1,2,04,9,9,12,15,12,14,14
050,34,019,New Jersey,Hunterdon County,1,2,05,5,5,2,4,3,4,3
050,34,019,New Jersey,Hunterdon County,1,2,06,35,35,15,18,14,19,14
050,34,019,New Jersey,Hunterdon County,2,1,01,57222,57222,57516,58500,59086,59465,59777
050,34,019,New Jersey,Hunterdon County,2,1,02,1248,1248,1321,1366,1411,1478,1572
050,34,019,New Jersey,Hunterdon County,2,1,03,59,59,63,72,68,69,76
050,34,019,New Jersey,Hunterdon County,2,1,04,1262,1262,1289,1399,1497,1634,1776
050,34,019,New Jersey,Hunterdon County,2,1,05,16,16,0,0,0,0,0
050,34,019,New Jersey,Hunterdon County,2,1,06,374,374,276,289,307,339,357
050,34,019,New Jersey,Hunterdon County,2,2,01,1421,1421,1452,1533,1630,1756,1840
050,34,019,New Jersey,Hunterdon County,2,2,02,81,81,83,86,92,97,97
050,34,019,New Jersey,Hunterdon County,2,2,03,21,21,20,21,21,21,20
050,34,019,New Jersey,Hunterdon County,2,2,04,13,13,18,15,17,17,22
050,34,019,New Jersey,Hunterdon County,2,2,05,6,6,1,2,1,1,2
050,34,019,New Jersey,Hunterdon County,2,2,06,26,26,6,6,4,4,5
050,34,021,New Jersey,Mercer County,1,1,01,108787,108787,108856,108545,108064,107442,106738
050,34,021,New Jersey,Mercer County,1,1,02,32980,32980,33163,33360,33506,33829,34290
050,34,021,New Jersey,Mercer County,1,1,03,227,227,230,232,245,257,263
050,34,021,New Jersey,Mercer County,1,1,04,8648,8648,8678,9453,10333,11314,12523
050,34,021,New Jersey,Mercer County,1,1,05,115,115,110,122,135,153,168
050,34,021,New Jersey,Mercer County,1,1,06,1590,1590,1547,1642,1733,1844,1962
050,34,021,New Jersey,Mercer County,1,2,01,15998,15998,16226,17140,17982,19002,19970
050,34,021,New Jersey,Mercer County,1,2,02,1625,1625,1649,1674,1689,1729,1772
050,34,021,New Jersey,Mercer County,1,2,03,203,203,182,191,195,201,211
050,34,021,New Jersey,Mercer County,1,2,04,105,105,179,185,191,194,202
050,34,021,New Jersey,Mercer County,1,2,05,184,184,145,148,151,165,169
050,34,021,New Jersey,Mercer County,1,2,06,288,288,235,248,250,274,297
050,34,021,New Jersey,Mercer County,2,1,01,117700,117700,117745,117142,116492,115677,114788
050,34,021,New Jersey,Mercer County,2,1,02,35898,35898,36087,36387,36615,37022,37517
050,34,021,New Jersey,Mercer County,2,1,03,213,213,231,236,251,266,272
050,34,021,New Jersey,Mercer County,2,1,04,8930,8930,8900,9737,10648,11695,13029
050,34,021,New Jersey,Mercer County,2,1,05,70,70,114,130,140,149,166
050,34,021,New Jersey,Mercer County,2,1,06,1705,1705,1639,1735,1823,1921,2054
050,34,021,New Jersey,Mercer County,2,2,01,13367,13367,13567,14282,14977,15779,16504
050,34,021,New Jersey,Mercer County,2,2,02,1506,1506,1525,1549,1573,1619,1667
050,34,021,New Jersey,Mercer County,2,2,03,150,150,141,142,151,162,174
050,34,021,New Jersey,Mercer County,2,2,04,80,80,130,132,135,139,151
050,34,021,New Jersey,Mercer County,2,2,05,119,119,102,104,107,112,119
050,34,021,New Jersey,Mercer County,2,2,06,273,273,197,214,236,246,265
050,34,023,New Jersey,Middlesex County,1,1,01,227351,227351,227281,224416,221103,218132,215237
050,34,023,New Jersey,Middlesex County,1,1,02,31522,31522,31566,32256,32777,33408,34162
050,34,023,New Jersey,Middlesex County,1,1,03,451,451,514,531,538,548,578
050,34,023,New Jersey,Middlesex County,1,1,04,53491,53491,54249,58174,62202,65720,68921
050,34,023,New Jersey,Middlesex County,1,1,05,109,109,109,115,123,129,136
050,34,023,New Jersey,Middlesex County,1,1,06,3465,3465,3711,3895,4057,4235,4426
050,34,023,New Jersey,Middlesex County,1,2,01,45806,45806,46420,48799,51146,53419,55631
050,34,023,New Jersey,Middlesex County,1,2,02,3987,3987,4058,4382,4703,5033,5362
050,34,023,New Jersey,Middlesex County,1,2,03,680,680,649,683,723,753,787
050,34,023,New Jersey,Middlesex County,1,2,04,367,367,328,340,356,370,383
050,34,023,New Jersey,Middlesex County,1,2,05,105,105,41,45,49,49,53
050,34,023,New Jersey,Middlesex County,1,2,06,926,926,877,956,1037,1131,1225
050,34,023,New Jersey,Middlesex County,2,1,01,241816,241816,241687,238496,235016,231678,228536
050,34,023,New Jersey,Middlesex County,2,1,02,34019,34019,34048,34762,35219,35844,36504
050,34,023,New Jersey,Middlesex County,2,1,03,415,415,467,483,499,513,535
050,34,023,New Jersey,Middlesex County,2,1,04,51954,51954,52736,56594,60636,64121,67357
050,34,023,New Jersey,Middlesex County,2,1,05,119,119,111,112,120,128,132
050,34,023,New Jersey,Middlesex County,2,1,06,3510,3510,3695,3890,4075,4253,4445
050,34,023,New Jersey,Middlesex County,2,2,01,44200,44200,44752,47026,49152,51256,53265
050,34,023,New Jersey,Middlesex County,2,2,02,3926,3926,3999,4263,4529,4828,5167
050,34,023,New Jersey,Middlesex County,2,2,03,524,524,498,525,555,583,606
050,34,023,New Jersey,Middlesex County,2,2,04,394,394,363,370,383,390,405
050,34,023,New Jersey,Middlesex County,2,2,05,122,122,49,50,49,51,52
050,34,023,New Jersey,Middlesex County,2,2,06,903,903,856,938,1022,1100,1190
050,34,025,New Jersey,Monmouth County,1,1,01,241022,241022,241501,242355,243495,244313,244565
050,34,025,New Jersey,Monmouth County,1,1,02,22774,22774,22952,23004,22892,22865,22799
050,34,025,New Jersey,Monmouth County,1,1,03,315,315,313,321,331,339,343
050,34,025,New Jersey,Monmouth County,1,1,04,12125,12125,12310,12964,13681,14327,14794
050,34,025,New Jersey,Monmouth County,1,1,05,66,66,55,54,58,63,64
050,34,025,New Jersey,Monmouth County,1,1,06,2530,2530,2576,2679,2803,2909,3011
050,34,025,New Jersey,Monmouth County,1,2,01,17778,17778,18050,19231,20299,21300,22235
050,34,025,New Jersey,Monmouth County,1,2,02,1490,1490,1497,1537,1575,1602,1604
050,34,025,New Jersey,Monmouth County,1,2,03,253,253,212,221,223,230,241
050,34,025,New Jersey,Monmouth County,1,2,04,121,121,117,126,144,153,169
050,34,025,New Jersey,Monmouth County,1,2,05,40,40,24,31,32,38,37
050,34,025,New Jersey,Monmouth County,1,2,06,325,325,274,295,310,336,348
050,34,025,New Jersey,Monmouth County,2,1,01,256835,256835,257191,257832,258946,259466,259370
050,34,025,New Jersey,Monmouth County,2,1,02,25935,25935,26106,26170,26082,26085,25996
050,34,025,New Jersey,Monmouth County,2,1,03,289,289,309,315,325,338,338
050,34,025,New Jersey,Monmouth County,2,1,04,12496,12496,12694,13360,14025,14651,15144
050,34,025,New Jersey,Monmouth County,2,1,05,71,71,54,57,59,63,63
050,34,025,New Jersey,Monmouth County,2,1,06,2668,2668,2728,2826,2921,3029,3108
050,34,025,New Jersey,Monmouth County,2,2,01,16000,16000,16250,17227,18060,18933,19802
050,34,025,New Jersey,Monmouth County,2,2,02,1521,1521,1535,1556,1577,1589,1606
050,34,025,New Jersey,Monmouth County,2,2,03,158,158,140,149,155,160,165
050,34,025,New Jersey,Monmouth County,2,2,04,117,117,115,126,135,141,151
050,34,025,New Jersey,Monmouth County,2,2,05,40,40,27,26,31,34,35
050,34,025,New Jersey,Monmouth County,2,2,06,332,332,247,262,278,293,310
050,34,027,New Jersey,Morris County,1,1,01,188355,188355,188618,188201,188531,188688,188814
050,34,027,New Jersey,Morris County,1,1,02,6109,6109,6177,6214,6206,6369,6523
050,34,027,New Jersey,Morris County,1,1,03,185,185,201,200,206,213,218
050,34,027,New Jersey,Morris County,1,1,04,14673,14673,14941,15833,16727,17653,18541
050,34,027,New Jersey,Morris County,1,1,05,84,84,58,61,62,63,67
050,34,027,New Jersey,Morris County,1,1,06,1843,1843,1730,1786,1874,1961,2042
050,34,027,New Jersey,Morris County,1,2,01,17778,17778,18017,18988,19996,21075,22235
050,34,027,New Jersey,Morris County,1,2,02,529,529,534,545,572,594,614
050,34,027,New Jersey,Morris County,1,2,03,157,157,139,150,166,176,185
050,34,027,New Jersey,Morris County,1,2,04,113,113,110,111,112,111,119
050,34,027,New Jersey,Morris County,1,2,05,30,30,13,12,13,18,19
050,34,027,New Jersey,Morris County,1,2,06,183,183,168,179,199,201,214
050,34,027,New Jersey,Morris County,2,1,01,198524,198524,198704,198052,198329,198335,198316
050,34,027,New Jersey,Morris County,2,1,02,6674,6674,6715,6759,6753,6913,7054
050,34,027,New Jersey,Morris County,2,1,03,217,217,203,201,205,214,217
050,34,027,New Jersey,Morris County,2,1,04,15084,15084,15324,16183,17100,18031,18974
050,34,027,New Jersey,Morris County,2,1,05,74,74,58,58,60,62,62
050,34,027,New Jersey,Morris County,2,1,06,1764,1764,1751,1802,1894,1998,2082
050,34,027,New Jersey,Morris County,2,2,01,16890,16890,17093,17936,18824,19824,20830
050,34,027,New Jersey,Morris County,2,2,02,521,521,515,511,514,528,533
050,34,027,New Jersey,Morris County,2,2,03,141,141,123,137,144,152,162
050,34,027,New Jersey,Morris County,2,2,04,99,99,98,101,105,109,113
050,34,027,New Jersey,Morris County,2,2,05,35,35,12,11,16,12,16
050,34,027,New Jersey,Morris County,2,2,06,150,150,168,182,192,213,223
050,34,029,New Jersey,Ocean County,1,1,01,217296,217296,218468,222178,226648,229625,231588
050,34,029,New Jersey,Ocean County,1,1,02,7075,7075,7136,7433,7856,7964,8098
050,34,029,New Jersey,Ocean County,1,1,03,290,290,285,291,307,310,312
050,34,029,New Jersey,Ocean County,1,1,04,3086,3086,3131,3383,3697,3898,4048
050,34,029,New Jersey,Ocean County,1,1,05,41,41,15,24,26,32,34
050,34,029,New Jersey,Ocean County,1,1,06,1567,1567,1503,1617,1718,1807,1879
050,34,029,New Jersey,Ocean County,1,2,01,12080,12080,12384,13135,14213,15270,16089
050,34,029,New Jersey,Ocean County,1,2,02,622,622,636,673,725,764,784
050,34,029,New Jersey,Ocean County,1,2,03,184,184,159,171,181,196,199
