#Title   :NB M SHELL                                                           
#Version :       1.1
#NPTS-   :    1024.0
#NCOL-   :       5.0
#OFFS-EV :  -168.335
#EVCH-   :     1.285
#VOLT-KV :     100.0
#ALPH-MR :      2.00
#BETA-MR :      5.70
#LTIM-MS :     500.0
#DTIM-MS :       0.0
#BCUR-NA :      0.00
#BDIA-NM :      0.00
#THCK-NM :       0.0
#SPECTRUM:
    5291.0,    5242.0,    5036.0,    4973.0,    4849.0,
    4708.0,  139672.0,  136548.0,  134036.0,  130651.0,
  127031.0,  124289.0,  121078.0,  118504.0,  115415.0,
  114180.0,  111032.0,  108068.0,  106052.0,  104188.0,
  101639.0,  100382.0,   97559.0,   95898.0,   94394.0,
   92570.0,   91265.0,   89373.0,   88490.0,   88706.0,
   83613.0,   82063.0,   80061.0,   79484.0,   79046.0,
   79277.0,   78543.0,   78265.0,   77713.0,   76762.0,
   76942.0,   75765.0,   76037.0,   75494.0,   76147.0,
   76336.0,   76614.0,   77612.0,   78261.0,   78049.0,
   78207.0,   79119.0,   80072.0,   81530.0,   83910.0,
   86284.0,   88895.0,   92298.0,   96182.0,   99824.0,
  102724.0,  107466.0,  111635.0,  114842.0,  117455.0,
  119834.0,  120857.0,  121767.0,  122127.0,  122891.0,
  123331.0,  122049.0,  122221.0,  122611.0,  121866.0,
  122117.0,  122735.0,  121963.0,  123763.0,  125286.0,
  127200.0,  127562.0,  128065.0,  128753.0,  129438.0,
  129810.0,  129942.0,  129642.0,  130528.0,  129775.0,
  130531.0,  130437.0,  131562.0,  130115.0,  131841.0,
  131279.0,  130799.0,  132482.0,  132954.0,  132755.0,
  133197.0,  132795.0,  132132.0,  132338.0,  131786.0,
  130221.0,  130303.0,  128662.0,  129393.0,  128185.0,
  127273.0,  125481.0,  124853.0,  123393.0,  123302.0,
  121305.0,  119416.0,  118332.0,  117454.0,  116359.0,
  115698.0,  114142.0,  113546.0,  112547.0,  111217.0,
  110958.0,  110019.0,  109533.0,  108439.0,  107472.0,
  106158.0,  105607.0,  104397.0,  103988.0,  103100.0,
  101634.0,  100023.0,   99868.0,   99090.0,   98067.0,
   97679.0,   96606.0,   95753.0,   95215.0,   94125.0,
   93737.0,   93288.0,   92408.0,   92251.0,   91474.0,
   91583.0,   91210.0,   90679.0,   89037.0,   88690.0,
   88790.0,   89599.0,   91172.0,   93409.0,   95093.0,
   95901.0,   94510.0,   90962.0,   88596.0,   85503.0,
   84467.0,   83803.0,   82346.0,   81894.0,   81559.0,
   82607.0,   82740.0,   82200.0,   80985.0,   79530.0,
   78441.0,   76485.0,   75664.0,   74332.0,   74243.0,
   73331.0,   72476.0,   72032.0,   71287.0,   70641.0,
   70453.0,   69732.0,   69698.0,   68364.0,   68184.0,
   67490.0,   66820.0,   66135.0,   65881.0,   64726.0,
   64429.0,   63773.0,   63392.0,   62779.0,   61572.0,
   61069.0,   60461.0,   59406.0,   58814.0,   58502.0,
   57685.0,   57448.0,   56761.0,   56193.0,   56035.0,
   55429.0,   54656.0,   54199.0,   54081.0,   53143.0,
   52547.0,   52031.0,   51722.0,   51424.0,   50752.0,
   49830.0,   50149.0,   49083.0,   48591.0,   48584.0,
   47655.0,   48031.0,   47422.0,   46679.0,   46618.0,
   45814.0,   45459.0,   45616.0,   45222.0,   44592.0,
   44106.0,   43630.0,   43594.0,   43291.0,   43094.0,
   42791.0,   42609.0,   41815.0,   42107.0,   41281.0,
   40638.0,   40585.0,   40403.0,   40159.0,   39764.0,
   39303.0,   39528.0,   39120.0,   38525.0,   38208.0,
   37612.0,   37794.0,   36605.0,   36553.0,   35899.0,
   35710.0,   35339.0,   35083.0,   34477.0,   34442.0,
   33495.0,   33914.0,   33148.0,   33333.0,   32596.0,
   32502.0,   32295.0,   32002.0,   31921.0,   31467.0,
   30743.0,   30996.0,   30271.0,   30058.0,   30413.0,
   29802.0,   29169.0,   29284.0,   28751.0,   28577.0,
   28366.0,   27735.0,   28525.0,   28544.0,   29881.0,
   31297.0,   31859.0,   31521.0,   31009.0,   30402.0,
   29795.0,   29419.0,   29072.0,   29194.0,   28959.0,
   29231.0,   28962.0,   28312.0,   27870.0,   27875.0,
   27396.0,   27176.0,   26826.0,   26328.0,   26603.0,
   26221.0,   25947.0,   25860.0,   25720.0,   25531.0,
   25110.0,   24943.0,   24475.0,   24510.0,   24319.0,
   23819.0,   23552.0,   23685.0,   23360.0,   23380.0,
   22956.0,   22551.0,   22791.0,   22502.0,   22505.0,
   21641.0,   21920.0,   21397.0,   21182.0,     685.0,
     652.0,     668.0,     692.0,     640.0,     680.0,
     661.0,     639.0,     684.0,     662.0,     664.0,
     604.0,     631.0,     662.0,     632.0,     614.0,
     566.0,     650.0,     582.0,     623.0,     609.0,
     600.0,     613.0,     628.0,     580.0,     606.0,
     568.0,     571.0,     586.0,     571.0,     563.0,
     534.0,     573.0,     512.0,     560.0,     535.0,
     510.0,     501.0,     528.0,     517.0,     547.0,
     513.0,     456.0,     486.0,     466.0,     473.0,
     525.0,     501.0,     466.0,     477.0,     459.0,
     458.0,     497.0,     461.0,     467.0,     484.0,
     480.0,     475.0,     471.0,     421.0,     465.0,
     455.0,     408.0,     417.0,     396.0,     459.0,
     402.0,     426.0,     409.0,     409.0,     403.0,
     412.0,     378.0,     427.0,     385.0,     391.0,
     440.0,     398.0,     412.0,     377.0,     365.0,
     365.0,     394.0,     368.0,     405.0,     375.0,
     342.0,     351.0,     378.0,     367.0,     331.0,
     355.0,     364.0,     355.0,     342.0,     337.0,
     344.0,     315.0,     308.0,     344.0,     349.0,
     351.0,     348.0,     359.0,     326.0,     339.0,
     302.0,     291.0,     299.0,     299.0,     319.0,
     268.0,     304.0,     321.0,     302.0,     288.0,
     271.0,     285.0,     314.0,     301.0,     285.0,
     285.0,     316.0,     282.0,     263.0,     292.0,
     271.0,     299.0,     302.0,     259.0,     229.0,
     274.0,     261.0,     252.0,     254.0,     277.0,
     276.0,     267.0,     248.0,     256.0,     266.0,
     253.0,     266.0,     251.0,     234.0,     263.0,
     214.0,     260.0,     262.0,     232.0,     250.0,
     262.0,     222.0,     267.0,     229.0,     265.0,
     204.0,     238.0,     223.0,     196.0,     217.0,
     188.0,     257.0,     209.0,     210.0,     220.0,
     169.0,     196.0,     194.0,     217.0,     196.0,
     199.0,     173.0,     233.0,     186.0,     205.0,
     195.0,     235.0,     197.0,     192.0,     202.0,
     194.0,     195.0,     183.0,     165.0,     196.0,
     215.0,     201.0,     177.0,     159.0,     201.0,
     191.0,     188.0,     206.0,     177.0,     149.0,
     172.0,     157.0,     148.0,     160.0,     165.0,
     159.0,     156.0,     178.0,     165.0,     160.0,
     168.0,     142.0,     180.0,     153.0,     160.0,
     159.0,     173.0,     153.0,     143.0,     178.0,
     182.0,     146.0,     141.0,     177.0,     153.0,
     152.0,     141.0,     156.0,     156.0,     160.0,
     182.0,     129.0,     172.0,     128.0,     145.0,
     153.0,     125.0,     153.0,     139.0,     143.0,
     147.0,     135.0,     143.0,     157.0,     131.0,
     135.0,     137.0,     140.0,     131.0,     132.0,
     131.0,     147.0,     110.0,     146.0,     121.0,
     112.0,     117.0,     129.0,     126.0,     128.0,
     123.0,     110.0,     104.0,     131.0,     119.0,
     148.0,     125.0,     110.0,     113.0,     115.0,
     111.0,     101.0,     114.0,     119.0,     113.0,
      98.0,     118.0,      96.0,      99.0,     108.0,
     117.0,     103.0,     130.0,     108.0,     112.0,
     116.0,     100.0,     121.0,      94.0,     103.0,
     107.0,     111.0,     103.0,     103.0,     107.0,
     109.0,      99.0,     116.0,      77.0,      83.0,
     100.0,      92.0,      98.0,      90.0,      91.0,
      81.0,      85.0,     109.0,     103.0,      88.0,
      96.0,      93.0,      94.0,     108.0,      79.0,
      96.0,     111.0,      83.0,      81.0,      98.0,
      77.0,      91.0,      92.0,      83.0,      88.0,
      72.0,      87.0,      94.0,      88.0,      95.0,
      83.0,      74.0,     118.0,      94.0,      82.0,
      65.0,      81.0,      83.0,      80.0,      70.0,
      88.0,      74.0,      71.0,      74.0,      80.0,
      84.0,      69.0,      79.0,      62.0,      75.0,
      77.0,      67.0,      68.0,      69.0,      74.0,
      64.0,      79.0,      63.0,      71.0,      88.0,
      86.0,      79.0,      74.0,      67.0,      63.0,
      71.0,      60.0,      69.0,      78.0,      76.0,
      65.0,      68.0,      64.0,      79.0,      68.0,
      60.0,      67.0,      60.0,      65.0,      75.0,
      66.0,      61.0,      63.0,      89.0,      63.0,
      60.0,      59.0,      51.0,      62.0,      61.0,
      58.0,      72.0,      72.0,      70.0,      69.0,
      64.0,      58.0,      60.0,      60.0,      64.0,
      38.0,      61.0,      62.0,      69.0,      54.0,
      63.0,      56.0,      61.0,      46.0,      49.0,
      55.0,      55.0,      43.0,      65.0,      62.0,
      55.0,      62.0,      53.0,      46.0,      52.0,
      51.0,      48.0,      72.0,      53.0,      51.0,
      58.0,      42.0,      52.0,      42.0,      49.0,
      57.0,      39.0,      44.0,      53.0,      58.0,
       0.0,       0.0,       0.0,       0.0,
#ENDOFDATA:
