"date"	"origin"	"destination"	"owac"	"dwac"	"carrier"	"Group"	"type"	"Total"	"Schedule"	"Charter"
200005.00	"HNL"	"SEL"	2	778	"KE"	0	"Passengers"	13977	13977	0
200005.00	"HNL"	"SYD"	2	802	"QF"	0	"Passengers"	14395	14395	0
200005.00	"HNL"	"TBU"	2	881	"NZ"	0	"Passengers"	1613	1613	0
200005.00	"HNL"	"TPE"	2	781	"BR"	0	"Passengers"	4628	4628	0
200005.00	"HNL"	"TPE"	2	781	"CI"	0	"Passengers"	4435	4435	0
200005.00	"HNL"	"YVR"	2	906	"2T"	0	"Passengers"	2622	2622	0
200005.00	"HNL"	"YVR"	2	906	"AC"	0	"Passengers"	3170	3170	0
200005.00	"HNL"	"YVR"	2	906	"CP"	0	"Passengers"	10421	10421	0
200005.00	"HNL"	"YVR"	2	906	"QN"	0	"Passengers"	1596	1596	0
200005.00	"HNL"	"YYZ"	2	936	"CP"	0	"Passengers"	6438	6438	0
200005.00	"HOP"	"YQX"	52	961	"MMQ"	1	"Passengers"	120	0	120
200005.00	"HOU"	"GUA"	74	127	"CO"	3	"Passengers"	89	89	0
200005.00	"IAD"	"AMS"	32	461	"NW"	3	"Passengers"	14751	14751	0
200005.00	"IAD"	"AMS"	32	461	"UA"	3	"Passengers"	14906	14906	0
200005.00	"IAD"	"ANU"	32	206	"BW"	0	"Passengers"	550	550	0
200005.00	"IAD"	"BGI"	32	205	"AA"	3	"Passengers"	83	83	0
200005.00	"IAD"	"BGI"	32	205	"BW"	0	"Passengers"	903	903	0
200005.00	"IAD"	"BRU"	32	409	"SN"	0	"Passengers"	8569	8569	0
200005.00	"IAD"	"BRU"	32	409	"UA"	3	"Passengers"	10128	10128	0
200005.00	"IAD"	"CDG"	32	427	"AF"	0	"Passengers"	25872	25872	0
200005.00	"IAD"	"CDG"	32	427	"UA"	3	"Passengers"	28519	28519	0
200005.00	"IAD"	"CUN"	32	148	"FCQ"	1	"Passengers"	2109	0	2109
200005.00	"IAD"	"CUN"	32	148	"TW"	3	"Passengers"	85	85	0
200005.00	"IAD"	"DUS"	32	429	"UA"	3	"Passengers"	164	164	0
200005.00	"IAD"	"FRA"	32	429	"LH"	0	"Passengers"	33078	33078	0
200005.00	"IAD"	"FRA"	32	429	"UA"	3	"Passengers"	27849	27849	0
200005.00	"IAD"	"LHR"	32	493	"AA"	3	"Passengers"	161	161	0
200005.00	"IAD"	"LHR"	32	493	"BA"	0	"Passengers"	31090	31090	0
200005.00	"IAD"	"LHR"	32	493	"LH"	0	"Passengers"	157	157	0
200005.00	"IAD"	"LHR"	32	493	"UA"	3	"Passengers"	40458	40458	0
200005.00	"IAD"	"LHR"	32	493	"VS"	0	"Passengers"	20653	20653	0
200005.00	"IAD"	"MAD"	32	482	"JK"	0	"Passengers"	10619	10619	0
200005.00	"IAD"	"MEX"	32	148	"UA"	3	"Passengers"	6402	6402	0
200005.00	"IAD"	"MUC"	32	429	"UA"	3	"Passengers"	14730	14730	0
200005.00	"IAD"	"MXP"	32	450	"UA"	3	"Passengers"	14519	14519	0
200005.00	"IAD"	"NRT"	32	736	"JL"	0	"Passengers"	229	229	0
200005.00	"IAD"	"NRT"	32	736	"NH"	0	"Passengers"	14150	14150	0
200005.00	"IAD"	"PAP"	32	238	"AA"	3	"Passengers"	218	218	0
200005.00	"IAD"	"SAL"	32	118	"TA"	0	"Passengers"	8049	8049	0
200005.00	"IAD"	"SEL"	32	778	"KE"	0	"Passengers"	5134	5134	0
200005.00	"IAD"	"SVO"	32	475	"SU"	0	"Passengers"	1612	1612	0
200005.00	"IAD"	"VIE"	32	403	"OS"	0	"Passengers"	10046	10046	0
200005.00	"IAD"	"ZRH"	32	486	"SR"	0	"Passengers"	10935	10935	0
200005.00	"IAH"	"ACA"	74	148	"CO"	3	"Passengers"	5552	4424	1128
200005.00	"IAH"	"AMS"	74	461	"KL"	0	"Passengers"	15611	15611	0
200005.00	"IAH"	"AUA"	74	277	"CO"	3	"Passengers"	1375	1375	0
200005.00	"IAH"	"BJX"	74	148	"CO"	3	"Passengers"	6843	6843	0
200005.00	"IAH"	"BOG"	74	327	"CO"	3	"Passengers"	4865	4865	0
200005.00	"IAH"	"BZE"	74	106	"AA"	3	"Passengers"	67	67	0
200005.00	"IAH"	"BZE"	74	106	"CO"	3	"Passengers"	10615	10615	0
200005.00	"IAH"	"BZE"	74	106	"TA"	0	"Passengers"	4650	4650	0
200005.00	"IAH"	"CCS"	74	388	"CO"	3	"Passengers"	5018	5018	0
200005.00	"IAH"	"CDG"	74	427	"AF"	0	"Passengers"	13549	13549	0
200005.00	"IAH"	"CDG"	74	427	"CO"	3	"Passengers"	14636	14636	0
200005.00	"IAH"	"CUN"	74	148	"AA"	3	"Passengers"	129	129	0
200005.00	"IAH"	"CUN"	74	148	"AM"	0	"Passengers"	1564	1564	0
200005.00	"IAH"	"CUN"	74	148	"CO"	3	"Passengers"	30924	30924	0
200005.00	"IAH"	"CUN"	74	148	"LGQ"	0	"Passengers"	282	0	282
200005.00	"IAH"	"CUN"	74	148	"LOQ"	1	"Passengers"	127	0	127
200005.00	"IAH"	"CUN"	74	148	"SY"	2	"Passengers"	4998	3053	1945
200005.00	"IAH"	"CUU"	74	148	"RU"	2	"Passengers"	2208	2208	0
200005.00	"IAH"	"CZM"	74	148	"CO"	3	"Passengers"	10854	10854	0
200005.00	"IAH"	"CZM"	74	148	"SY"	2	"Passengers"	906	906	0
200005.00	"IAH"	"FRA"	74	429	"LH"	0	"Passengers"	12352	12352	0
200005.00	"IAH"	"GCM"	74	233	"KX"	0	"Passengers"	2939	2939	0
200005.00	"IAH"	"GDL"	74	148	"CO"	3	"Passengers"	13363	13363	0
200005.00	"IAH"	"GDL"	74	148	"DL"	3	"Passengers"	80	80	0
200005.00	"IAH"	"GIG"	74	316	"CO"	3	"Passengers"	116	116	0
200005.00	"IAH"	"GRU"	74	316	"CO"	3	"Passengers"	3192	3192	0
200005.00	"IAH"	"GUA"	74	127	"CO"	3	"Passengers"	12819	12819	0
200005.00	"IAH"	"GYE"	74	337	"CO"	3	"Passengers"	3691	3691	0
200005.00	"IAH"	"LGW"	74	493	"BA"	0	"Passengers"	16691	16691	0
200005.00	"IAH"	"LGW"	74	493	"CO"	3	"Passengers"	27374	27374	0
200005.00	"IAH"	"LIM"	74	368	"CO"	3	"Passengers"	7192	7192	0
200005.00	"IAH"	"MBJ"	74	243	"SY"	2	"Passengers"	909	0	909
200005.00	"IAH"	"MEX"	74	148	"6A"	0	"Passengers"	1651	1651	0
200005.00	"IAH"	"MEX"	74	148	"AM"	0	"Passengers"	10311	10311	0
200005.00	"IAH"	"MEX"	74	148	"CO"	3	"Passengers"	35205	35205	0
200005.00	"IAH"	"MGA"	74	153	"CO"	3	"Passengers"	5577	5577	0
200005.00	"IAH"	"MID"	74	148	"CO"	3	"Passengers"	2596	2596	0
200005.00	"IAH"	"MTY"	74	148	"6A"	0	"Passengers"	1792	1792	0
200005.00	"IAH"	"MTY"	74	148	"AM"	0	"Passengers"	93	93	0
200005.00	"IAH"	"MTY"	74	148	"CO"	3	"Passengers"	15898	15898	0
200005.00	"IAH"	"MTY"	74	148	"RU"	2	"Passengers"	84	84	0
200005.00	"IAH"	"MZT"	74	148	"RU"	2	"Passengers"	2191	2191	0
200005.00	"IAH"	"NAS"	74	204	"SY"	2	"Passengers"	411	0	411
200005.00	"IAH"	"NRT"	74	736	"CO"	3	"Passengers"	11822	11822	0
200005.00	"IAH"	"PBC"	74	148	"RU"	2	"Passengers"	903	903	0
200005.00	"IAH"	"PIO"	74	368	"CO"	3	"Passengers"	125	125	0
200005.00	"IAH"	"PTY"	74	162	"CO"	3	"Passengers"	5712	5712	0
200005.00	"IAH"	"PVR"	74	148	"CO"	3	"Passengers"	10034	10034	0
200005.00	"IAH"	"PVR"	74	148	"SY"	2	"Passengers"	421	421	0
200005.00	"IAH"	"RTB"	74	131	"TA"	0	"Passengers"	718	718	0
200005.00	"IAH"	"SAL"	74	118	"CO"	3	"Passengers"	15518	15518	0
200005.00	"IAH"	"SAP"	74	131	"CO"	3	"Passengers"	6983	6983	0
200005.00	"IAH"	"SCL"	74	324	"AA"	3	"Passengers"	108	108	0
200005.00	"IAH"	"SJD"	74	148	"CO"	3	"Passengers"	7037	7037	0
200005.00	"IAH"	"SJO"	74	110	"CO"	3	"Passengers"	13284	13284	0
200005.00	"IAH"	"SLP"	74	148	"RU"	2	"Passengers"	1954	1954	0
200005.00	"IAH"	"SLW"	74	148	"RU"	2	"Passengers"	1881	1881	0
200005.00	"IAH"	"TAM"	74	148	"RU"	2	"Passengers"	2353	2353	0
200005.00	"IAH"	"TGU"	74	131	"CO"	3	"Passengers"	5345	5345	0
200005.00	"IAH"	"TRC"	74	148	"RU"	2	"Passengers"	1824	1824	0
200005.00	"IAH"	"UIO"	74	337	"CO"	3	"Passengers"	2344	2344	0
200005.00	"IAH"	"VER"	74	148	"CO"	3	"Passengers"	2783	2783	0
200005.00	"IAH"	"YVR"	74	906	"CO"	3	"Passengers"	10275	10275	0
200005.00	"IAH"	"YYC"	74	916	"AC"	0	"Passengers"	2717	2717	0
200005.00	"IAH"	"YYC"	74	916	"CO"	3	"Passengers"	9482	9482	0
200005.00	"IAH"	"YYC"	74	916	"CP"	0	"Passengers"	1569	1569	0
200005.00	"IAH"	"YYZ"	74	936	"AC"	0	"Passengers"	6452	6452	0
200005.00	"IAH"	"YYZ"	74	936	"CO"	3	"Passengers"	8793	8793	0
200005.00	"IAH"	"ZIH"	74	148	"CO"	3	"Passengers"	1481	1481	0
200005.00	"IAH"	"ZLO"	74	148	"CO"	3	"Passengers"	282	0	282
200005.00	"IND"	"CUN"	42	148	"5X"	3	"Passengers"	1511	0	1511
200005.00	"IND"	"CUN"	42	148	"TZ"	3	"Passengers"	2323	2323	0
200005.00	"IND"	"FRA"	42	429	"LH"	0	"Passengers"	185	185	0
200005.00	"IND"	"NAS"	42	204	"TZ"	3	"Passengers"	558	0	558
200005.00	"IND"	"YOW"	42	936	"TZ"	3	"Passengers"	322	0	322
200005.00	"IND"	"YQX"	42	961	"MMQ"	1	"Passengers"	94	0	94
200005.00	"INL"	"YQK"	63	936	"XJ"	2	"Passengers"	99	99	0
200005.00	"JFK"	"ACC"	22	529	"GH"	0	"Passengers"	3041	3041	0
200005.00	"JFK"	"AGP"	22	482	"2Z"	0	"Passengers"	3332	0	3332
200005.00	"JFK"	"AMS"	22	461	"DL"	3	"Passengers"	10530	10530	0
200005.00	"JFK"	"AMS"	22	461	"KL"	0	"Passengers"	17129	17129	0
200005.00	"JFK"	"AMS"	22	461	"NW"	3	"Passengers"	22737	22737	0
200005.00	"JFK"	"AMS"	22	461	"RJ"	0	"Passengers"	6737	6737	0
200005.00	"JFK"	"ANU"	22	206	"BW"	0	"Passengers"	2535	2535	0
200005.00	"JFK"	"ARN"	22	484	"DL"	3	"Passengers"	9412	9412	0
200005.00	"JFK"	"ASU"	22	365	"AA"	3	"Passengers"	95	95	0
200005.00	"JFK"	"ATH"	22	433	"DL"	3	"Passengers"	10216	10216	0
200005.00	"JFK"	"ATH"	22	433	"OA"	0	"Passengers"	15400	15400	0
200005.00	"JFK"	"ATH"	22	433	"WO"	3	"Passengers"	5824	0	5824
200005.00	"JFK"	"AUA"	22	277	"AA"	3	"Passengers"	8743	8743	0
200005.00	"JFK"	"AUA"	22	277	"LGQ"	0	"Passengers"	503	0	503
200005.00	"JFK"	"BCN"	22	482	"DL"	3	"Passengers"	9724	9724	0
200005.00	"JFK"	"BCN"	22	482	"IB"	0	"Passengers"	10519	10519	0
200005.00	"JFK"	"BCN"	22	482	"WO"	3	"Passengers"	5285	0	5285
200005.00	"JFK"	"BDA"	22	207	"AA"	3	"Passengers"	16163	16163	0
200005.00	"JFK"	"BGI"	22	205	"AA"	3	"Passengers"	8410	8410	0
200005.00	"JFK"	"BGI"	22	205	"BW"	0	"Passengers"	2708	2708	0
200005.00	"JFK"	"BGI"	22	205	"JM"	0	"Passengers"	3963	3963	0
200005.00	"JFK"	"BOG"	22	327	"AV"	0	"Passengers"	10616	10616	0
200005.00	"JFK"	"BRU"	22	409	"BG"	0	"Passengers"	2973	2973	0
200005.00	"JFK"	"BRU"	22	409	"DL"	3	"Passengers"	8950	8950	0
200005.00	"JFK"	"BRU"	22	409	"SN"	0	"Passengers"	14437	14437	0
200005.00	"JFK"	"BUD"	22	437	"MA"	0	"Passengers"	9886	9886	0
200005.00	"JFK"	"CAI"	22	591	"MS"	0	"Passengers"	6605	6605	0
200005.00	"JFK"	"CAI"	22	591	"TW"	3	"Passengers"	6379	6379	0
200005.00	"JFK"	"CCS"	22	388	"AA"	3	"Passengers"	7004	7004	0
200005.00	"JFK"	"CDG"	22	427	"AA"	3	"Passengers"	20371	20371	0
200005.00	"JFK"	"CDG"	22	427	"AF"	0	"Passengers"	58880	58689	191
200005.00	"JFK"	"CDG"	22	427	"DL"	3	"Passengers"	15015	15015	0
200005.00	"JFK"	"CDG"	22	427	"TW"	3	"Passengers"	9423	9423	0
200005.00	"JFK"	"CIX"	22	368	"LA"	0	"Passengers"	42	42	0
200005.00	"JFK"	"CMN"	22	548	"AT"	0	"Passengers"	9717	9717	0
200005.00	"JFK"	"CUN"	22	148	"AM"	0	"Passengers"	1835	1835	0
200005.00	"JFK"	"CUN"	22	148	"LGQ"	0	"Passengers"	3081	0	3081
200005.00	"JFK"	"CUN"	22	148	"TW"	3	"Passengers"	3249	3249	0
200005.00	"JFK"	"CUN"	22	148	"X9"	1	"Passengers"	2739	0	2739
200005.00	"JFK"	"CUN"	22	148	"XG"	1	"Passengers"	115	0	115
200005.00	"JFK"	"DKR"	22	569	"RK"	0	"Passengers"	4651	4651	0
200005.00	"JFK"	"DUB"	22	441	"DL"	3	"Passengers"	5257	5257	0
200005.00	"JFK"	"DUB"	22	441	"EI"	0	"Passengers"	16210	16210	0
200005.00	"JFK"	"EZE"	22	303	"AA"	3	"Passengers"	7634	7634	0
200005.00	"JFK"	"EZE"	22	303	"AR"	0	"Passengers"	8512	8512	0
200005.00	"JFK"	"EZE"	22	303	"UA"	3	"Passengers"	9013	9013	0
200005.00	"JFK"	"FCO"	22	450	"AZ"	0	"Passengers"	35913	35913	0
200005.00	"JFK"	"FCO"	22	450	"DL"	3	"Passengers"	10548	10548	0
200005.00	"JFK"	"FRA"	22	429	"AA"	3	"Passengers"	10431	10431	0
200005.00	"JFK"	"FRA"	22	429	"DL"	3	"Passengers"	10620	10620	0
200005.00	"JFK"	"FRA"	22	429	"KU"	0	"Passengers"	1722	1722	0
200005.00	"JFK"	"FRA"	22	429	"LH"	0	"Passengers"	49694	49694	0
200005.00	"JFK"	"FRA"	22	429	"SQ"	0	"Passengers"	15971	15971	0
200005.00	"JFK"	"FRA"	22	429	"UA"	3	"Passengers"	229	229	0
200005.00	"JFK"	"GEO"	22	350	"GY"	0	"Passengers"	2604	2604	0
200005.00	"JFK"	"GEO"	22	350	"XG"	1	"Passengers"	1647	0	1647
200005.00	"JFK"	"GIG"	22	316	"AA"	3	"Passengers"	4984	4984	0
200005.00	"JFK"	"GIG"	22	316	"UA"	3	"Passengers"	144	144	0
200005.00	"JFK"	"GND"	22	273	"JM"	0	"Passengers"	2090	2090	0
200005.00	"JFK"	"GRU"	22	316	"AA"	3	"Passengers"	6609	6609	0
200005.00	"JFK"	"GRU"	22	316	"JL"	0	"Passengers"	6671	6671	0
200005.00	"JFK"	"GRU"	22	316	"RG"	0	"Passengers"	14286	14286	0
200005.00	"JFK"	"GRU"	22	316	"UA"	3	"Passengers"	7750	7750	0
200005.00	"JFK"	"GVA"	22	486	"SR"	0	"Passengers"	10016	10016	0
200005.00	"JFK"	"GYE"	22	337	"EU"	0	"Passengers"	1760	1760	0
200005.00	"JFK"	"HEL"	22	425	"AY"	0	"Passengers"	15111	15111	0
200005.00	"JFK"	"IST"	22	679	"DL"	3	"Passengers"	10083	10083	0
200005.00	"JFK"	"IST"	22	679	"TK"	0	"Passengers"	12680	12680	0
200005.00	"JFK"	"IST"	22	679	"WO"	3	"Passengers"	3236	0	3236
200005.00	"JFK"	"JED"	22	670	"SV"	0	"Passengers"	4531	4531	0
200005.00	"JFK"	"JNB"	22	562	"SA"	0	"Passengers"	5703	5703	0
200005.00	"JFK"	"KBP"	22	488	"HY"	0	"Passengers"	2566	2566	0
200005.00	"JFK"	"KEF"	22	439	"FI"	0	"Passengers"	9483	9483	0
200005.00	"JFK"	"KIN"	22	243	"AA"	3	"Passengers"	6841	6841	0
200005.00	"JFK"	"KIN"	22	243	"JM"	0	"Passengers"	12759	12759	0
200005.00	"JFK"	"KRK"	22	467	"LO"	0	"Passengers"	2303	2303	0
200005.00	"JFK"	"LCA"	22	611	"TW"	3	"Passengers"	192	192	0
200005.00	"JFK"	"LDE"	22	427	"TZ"	3	"Passengers"	528	0	528
200005.00	"JFK"	"LGW"	22	493	"AA"	3	"Passengers"	118	118	0
200005.00	"JFK"	"LGW"	22	493	"BA"	0	"Passengers"	8328	8328	0
200005.00	"JFK"	"LHR"	22	493	"AA"	3	"Passengers"	48430	48430	0
200005.00	"JFK"	"LHR"	22	493	"AI"	0	"Passengers"	22035	22035	0
200005.00	"JFK"	"LHR"	22	493	"BA"	0	"Passengers"	84153	84153	0
200005.00	"JFK"	"LHR"	22	493	"KU"	0	"Passengers"	6004	6004	0
200005.00	"JFK"	"LHR"	22	493	"UA"	3	"Passengers"	23945	23945	0
200005.00	"JFK"	"LHR"	22	493	"VS"	0	"Passengers"	49053	49053	0
200005.00	"JFK"	"LIM"	22	368	"LA"	0	"Passengers"	8026	8026	0
200005.00	"JFK"	"LIS"	22	469	"TP"	0	"Passengers"	8141	8141	0
200005.00	"JFK"	"LIS"	22	469	"TW"	3	"Passengers"	7718	7718	0
200005.00	"JFK"	"LIS"	22	469	"WO"	3	"Passengers"	6665	0	6665
200005.00	"JFK"	"LYS"	22	427	"DL"	3	"Passengers"	7812	7812	0
200005.00	"JFK"	"MAD"	22	482	"DL"	3	"Passengers"	10325	10325	0
200005.00	"JFK"	"MAD"	22	482	"IB"	0	"Passengers"	17306	17306	0
200005.00	"JFK"	"MAD"	22	482	"UX"	0	"Passengers"	1049	1049	0
200005.00	"JFK"	"MAN"	22	493	"BA"	0	"Passengers"	7588	7588	0
200005.00	"JFK"	"MAN"	22	493	"DL"	3	"Passengers"	9606	9606	0
200005.00	"JFK"	"MAN"	22	493	"PK"	0	"Passengers"	11291	11291	0
200005.00	"JFK"	"MBJ"	22	243	"AA"	3	"Passengers"	8994	8994	0
200005.00	"JFK"	"MBJ"	22	243	"JM"	0	"Passengers"	12433	12433	0
200005.00	"JFK"	"MEX"	22	148	"AM"	0	"Passengers"	16250	16250	0
200005.00	"JFK"	"MEX"	22	148	"DL"	3	"Passengers"	6925	6925	0
200005.00	"JFK"	"MUC"	22	429	"DL"	3	"Passengers"	10597	10597	0
200005.00	"JFK"	"MXP"	22	450	"AZ"	0	"Passengers"	18004	18004	0
200005.00	"JFK"	"MXP"	22	450	"DL"	3	"Passengers"	9509	9509	0
200005.00	"JFK"	"MXP"	22	450	"TW"	3	"Passengers"	8162	8162	0
200005.00	"JFK"	"NAS"	22	204	"TW"	3	"Passengers"	2385	2385	0
200005.00	"JFK"	"NCE"	22	427	"AF"	0	"Passengers"	70	0	70
200005.00	"JFK"	"NCE"	22	427	"DL"	3	"Passengers"	10891	10891	0
200005.00	"JFK"	"NRT"	22	736	"JL"	0	"Passengers"	25463	25463	0
200005.00	"JFK"	"NRT"	22	736	"NH"	0	"Passengers"	14940	14940	0
200005.00	"JFK"	"NRT"	22	736	"NW"	3	"Passengers"	19702	19702	0
200005.00	"JFK"	"NRT"	22	736	"UA"	3	"Passengers"	12993	12993	0
200005.00	"JFK"	"OTP"	22	473	"RO"	0	"Passengers"	1500	1500	0
200005.00	"JFK"	"PAP"	22	238	"AA"	3	"Passengers"	9647	9647	0
200005.00	"JFK"	"PLS"	22	281	"MMQ"	1	"Passengers"	1148	0	1148
200005.00	"JFK"	"PLS"	22	281	"TW"	3	"Passengers"	702	702	0
200005.00	"JFK"	"PLS"	22	281	"XG"	1	"Passengers"	1394	0	1394
200005.00	"JFK"	"POP"	22	224	"AA"	3	"Passengers"	21699	21699	0
200005.00	"JFK"	"POP"	22	224	"TW"	3	"Passengers"	7582	7582	0
200005.00	"JFK"	"POS"	22	280	"BW"	0	"Passengers"	12061	12061	0
200005.00	"JFK"	"POS"	22	280	"TZ"	3	"Passengers"	2612	0	2612
200005.00	"JFK"	"POS"	22	280	"WO"	3	"Passengers"	342	0	342
200005.00	"JFK"	"PUJ"	22	224	"LGQ"	0	"Passengers"	2152	0	2152
200005.00	"JFK"	"PUJ"	22	224	"TW"	3	"Passengers"	1365	1365	0
200005.00	"JFK"	"PUJ"	22	224	"XG"	1	"Passengers"	504	0	504
200005.00	"JFK"	"RUH"	22	670	"SV"	0	"Passengers"	2070	2070	0
200005.00	"JFK"	"SAL"	22	118	"TA"	0	"Passengers"	7951	7951	0
200005.00	"JFK"	"SDQ"	22	224	"AA"	3	"Passengers"	39129	39129	0
200005.00	"JFK"	"SDQ"	22	224	"TW"	3	"Passengers"	15511	15511	0
200005.00	"JFK"	"SEL"	22	778	"KE"	0	"Passengers"	17008	17008	0
200005.00	"JFK"	"SEL"	22	778	"OZ"	0	"Passengers"	9344	9344	0
200005.00	"JFK"	"SID"	22	507	"SA"	0	"Passengers"	6791	6791	0
200005.00	"JFK"	"SJO"	22	110	"LR"	0	"Passengers"	4580	4580	0
200005.00	"JFK"	"SNN"	22	441	"DL"	3	"Passengers"	5206	5206	0
200005.00	"JFK"	"SNN"	22	441	"EI"	0	"Passengers"	14477	14477	0
200005.00	"JFK"	"SNN"	22	441	"TW"	3	"Passengers"	174	174	0
200005.00	"JFK"	"SNN"	22	441	"TZ"	3	"Passengers"	847	0	847
200005.00	"JFK"	"SNN"	22	441	"XG"	1	"Passengers"	514	0	514
200005.00	"JFK"	"SVO"	22	475	"DL"	3	"Passengers"	9442	9442	0
200005.00	"JFK"	"SVO"	22	475	"SU"	0	"Passengers"	7409	7409	0
200005.00	"JFK"	"SXM"	22	259	"AA"	3	"Passengers"	7150	7150	0
200005.00	"JFK"	"TLV"	22	636	"FF"	2	"Passengers"	261	261	0
200005.00	"JFK"	"TLV"	22	636	"LY"	0	"Passengers"	38243	38243	0
200005.00	"JFK"	"TLV"	22	636	"TW"	3	"Passengers"	11942	11942	0
200005.00	"JFK"	"TSR"	22	473	"RO"	0	"Passengers"	1656	1656	0
200005.00	"JFK"	"UVF"	22	276	"BW"	0	"Passengers"	35	35	0
200005.00	"JFK"	"VCE"	22	450	"DL"	3	"Passengers"	7223	7223	0
200005.00	"JFK"	"VCP"	22	316	"JL"	0	"Passengers"	146	146	0
200005.00	"JFK"	"VIE"	22	403	"OS"	0	"Passengers"	12743	12743	0
200005.00	"JFK"	"WAW"	22	467	"LO"	0	"Passengers"	10862	10862	0
200005.00	"JFK"	"YUL"	22	941	"AT"	0	"Passengers"	4628	4628	0
200005.00	"JFK"	"YUL"	22	941	"MQ"	3	"Passengers"	6863	6863	0
200005.00	"JFK"	"YUL"	22	941	"RO"	0	"Passengers"	797	797	0
200005.00	"JFK"	"YVR"	22	906	"AA"	3	"Passengers"	6260	6260	0
200005.00	"JFK"	"YVR"	22	906	"CX"	0	"Passengers"	16626	16626	0
200005.00	"JFK"	"YYZ"	22	936	"LY"	0	"Passengers"	1239	1239	0
200005.00	"JFK"	"YYZ"	22	936	"PK"	0	"Passengers"	2435	2435	0
200005.00	"JFK"	"ZRH"	22	486	"DL"	3	"Passengers"	7816	7816	0
200005.00	"JFK"	"ZRH"	22	486	"SR"	0	"Passengers"	30841	30841	0
200005.00	"JFK"	"ZSA"	22	204	"XG"	1	"Passengers"	406	0	406
200005.00	"JON"	"MAJ"	5	844	"AQ"	2	"Passengers"	389	389	0
200005.00	"JON"	"MAJ"	5	844	"CS"	3	"Passengers"	1093	1093	0
200005.00	"KOA"	"NRT"	2	736	"JL"	0	"Passengers"	5173	5173	0
200005.00	"LAS"	"FRA"	85	429	"DE"	0	"Passengers"	1785	1785	0
200005.00	"LAS"	"MAN"	85	493	"ZB"	0	"Passengers"	2762	0	2762
200005.00	"LAS"	"MEX"	85	148	"MX"	0	"Passengers"	4649	0	4649
200005.00	"LAS"	"MTY"	85	148	"6A"	0	"Passengers"	1154	1154	0
200005.00	"LAS"	"MTY"	85	148	"AM"	0	"Passengers"	3659	0	3659
200005.00	"LAS"	"NRT"	85	736	"JL"	0	"Passengers"	6086	6086	0
200005.00	"LAS"	"NRT"	85	736	"NW"	3	"Passengers"	7468	7468	0
200005.00	"LAS"	"YEG"	85	916	"TS"	0	"Passengers"	226	226	0
200005.00	"LAS"	"YVR"	85	906	"2T"	0	"Passengers"	2693	2693	0
200005.00	"LAS"	"YVR"	85	906	"AS"	3	"Passengers"	5884	5884	0
200005.00	"LAS"	"YVR"	85	906	"CP"	0	"Passengers"	243	0	243
200005.00	"LAS"	"YVR"	85	906	"TS"	0	"Passengers"	101	101	0
200005.00	"LAS"	"YYC"	85	916	"2T"	0	"Passengers"	2736	2736	0
200005.00	"LAS"	"YYC"	85	916	"CP"	0	"Passengers"	387	0	387
200005.00	"LAS"	"YYZ"	85	936	"2T"	0	"Passengers"	3266	3266	0
200005.00	"LAS"	"YYZ"	85	936	"AC"	0	"Passengers"	7145	7145	0
200005.00	"LAS"	"YYZ"	85	936	"QN"	0	"Passengers"	3798	3798	0
200005.00	"LAS"	"YYZ"	85	936	"SEQ"	0	"Passengers"	2259	0	2259
200005.00	"LAS"	"YYZ"	85	936	"TS"	0	"Passengers"	3547	3547	0
200005.00	"LAX"	"ACA"	91	148	"UA"	3	"Passengers"	1283	0	1283
200005.00	"LAX"	"AGU"	91	148	"AM"	0	"Passengers"	2640	2640	0
200005.00	"LAX"	"AKL"	91	851	"NZ"	0	"Passengers"	22104	22104	0
200005.00	"LAX"	"AKL"	91	851	"QF"	0	"Passengers"	16125	16125	0
200005.00	"LAX"	"AKL"	91	851	"UA"	3	"Passengers"	13156	13156	0
200005.00	"LAX"	"AMS"	91	461	"KL"	0	"Passengers"	29081	29081	0
200005.00	"LAX"	"AMS"	91	461	"MP"	0	"Passengers"	4581	4581	0
200005.00	"LAX"	"BJX"	91	148	"AM"	0	"Passengers"	5263	5263	0
200005.00	"LAX"	"BJX"	91	148	"MX"	0	"Passengers"	5317	5317	0
200005.00	"LAX"	"CAN"	91	713	"CZ"	0	"Passengers"	6688	6688	0
200005.00	"LAX"	"CDG"	91	427	"AA"	3	"Passengers"	10294	10294	0
200005.00	"LAX"	"CDG"	91	427	"AF"	0	"Passengers"	34310	34310	0
200005.00	"LAX"	"CDG"	91	427	"UA"	3	"Passengers"	14788	14788	0
200005.00	"LAX"	"CIX"	91	368	"LA"	0	"Passengers"	111	111	0
200005.00	"LAX"	"CUL"	91	148	"JR"	0	"Passengers"	2382	2382	0
200005.00	"LAX"	"CUN"	91	148	"MX"	0	"Passengers"	8302	8302	0
200005.00	"LAX"	"CUN"	91	148	"TZ"	3	"Passengers"	1338	1338	0
200005.00	"LAX"	"DGO"	91	148	"JR"	0	"Passengers"	1289	1289	0
200005.00	"LAX"	"DUB"	91	441	"EI"	0	"Passengers"	5991	5991	0
200005.00	"LAX"	"DUS"	91	429	"LT"	0	"Passengers"	2195	2195	0
200005.00	"LAX"	"FCO"	91	450	"AZ"	0	"Passengers"	122	122	0
200005.00	"LAX"	"FRA"	91	429	"LH"	0	"Passengers"	44973	44973	0
200005.00	"LAX"	"FRA"	91	429	"NZ"	0	"Passengers"	5418	5418	0
