IE19B12100 20030909Y, 489427.52150, 2782607.34360, -0.67000
IE19B12100 20030909Y, 489006.95092, 2782605.42412, -0.70000
IE19B12100 20030909Y, 488622.22597, 2782615.08999, -1.16000
IE19B12100 20030909Y, 488214.02140, 2782606.66928, -0.96000
IE19B12100 20030909Y, 487850.26995, 2782609.40707, 0.02000
IE21A06900 20030909Y, 499757.59532, 2783014.02397, -0.42000
IE21A06900 20030909Y, 499410.47256, 2782998.52008, -0.43000
IE21A06900 20030909Y, 499009.96343, 2783005.80512, -0.67000
IE21A06900 20030909Y, 498612.00866, 2783005.81671, -0.63000
IE21A06900 20030909Y, 498206.37480, 2782998.68996, -0.11000
IE21A06900 20030909Y, 497817.46331, 2782997.81122, 0.06000
IE21A06900 20030909Y, 497403.02726, 2782997.41798, -0.14000
IE21A06900 20030909Y, 497014.06771, 2782998.47126, -0.09000
IE21A06900 20030909Y, 496617.16198, 2782999.47122, 0.03000
IE21A06900 20030909Y, 496215.90160, 2782992.65752, -0.50000
IE21A06900 20030909Y, 495813.48489, 2783002.20437, -0.10000
IE21A06900 20030909Y, 495418.54490, 2782998.61352, 0.00000
IE21A06900 20030909Y, 495021.28679, 2783005.92872, -0.12000
IE21A06900 20030909Y, 494615.36792, 2783004.44922, -0.24000
IE21A06900 20030909Y, 494220.67434, 2783000.47233, -0.20000
IE21A06900 20030909Y, 493818.23410, 2783001.53099, -0.14000
IE21A06900 20030909Y, 493420.86732, 2783001.25705, -0.09000
IE21A06900 20030909Y, 493015.15052, 2782999.70902, -0.13000
IE21A06900 20030909Y, 492618.50878, 2783000.54999, -0.62000
IE21A06900 20030909Y, 492207.06428, 2783005.34310, -0.54000
IE21A06900 20030909Y, 491817.80390, 2783006.81889, -0.50000
IE21A06900 20030909Y, 491412.29408, 2783006.17457, -0.47000
IE21A06900 20030909Y, 491015.38183, 2782997.06795, -0.18000
IE21A06900 20030909Y, 490613.22504, 2783000.25885, -0.49000
IE21A06900 20030909Y, 490215.14052, 2783001.74018, -0.35000
IE21A06900 20030909Y, 489814.67997, 2782995.47271, -0.14000
IE21A06900 20030909Y, 489418.14509, 2782998.06584, 0.04000
IE21A06900 20030909Y, 489023.35966, 2783000.50635, 0.18000
IE21A06900 20030909Y, 488614.94629, 2783005.30841, -0.80000
IE23A12100 20030909Y, 487841.06848, 2783414.93426, -1.28000
IE23A12100 20030909Y, 488253.26527, 2783411.00251, -1.22000
IE23A12100 20030909Y, 488629.57298, 2783407.28382, -0.09000
IE23E06600 20030909Y, 499802.92700, 2783402.50980, -0.32000
IE23E06600 20030909Y, 499391.90438, 2783399.58097, -0.54000
IE23E06600 20030909Y, 499004.09232, 2783419.40259, -0.18000
IE23E06600 20030909Y, 498616.39396, 2783416.49333, -1.02000
IE23E06600 20030909Y, 498162.26687, 2783399.15467, -1.07000
IE23E06600 20030909Y, 497772.50833, 2783404.84591, -1.28000
IE23E06600 20030909Y, 497414.99153, 2783400.35933, -0.20000
IE23E06600 20030909Y, 497009.68481, 2783400.50677, -0.34000
IE23E06600 20030909Y, 496619.30518, 2783394.89903, -0.26000
IE23E06600 20030909Y, 496171.00899, 2783407.85179, -0.61000
IE23E06600 20030909Y, 495794.69088, 2783404.84273, -0.54000
IE23E06600 20030909Y, 495414.22985, 2783401.99941, -0.06000
IE23E06600 20030909Y, 494978.49954, 2783404.55532, -0.26000
IE23E06600 20030909Y, 494626.14418, 2783399.80365, -0.37000
IE23E06600 20030909Y, 494211.13799, 2783407.28250, -0.60000
IE23E06600 20030909Y, 493826.25248, 2783410.74852, -0.21000
IE23E06600 20030909Y, 493420.13669, 2783402.62778, -0.12000
IE23E06600 20030909Y, 493024.52173, 2783399.94847, -0.15000
IE23E06600 20030909Y, 492596.59320, 2783400.20938, -0.19000
IE23E06600 20030909Y, 492212.13500, 2783403.61352, -0.60000
IE23E06600 20030909Y, 491807.41947, 2783396.92213, -0.20000
IE23E06600 20030909Y, 491417.65222, 2783401.39173, -0.33000
IE23E06600 20030909Y, 491029.63427, 2783399.24964, -0.54000
IE23E06600 20030909Y, 490603.21334, 2783396.97242, -0.59000
IE23E06600 20030909Y, 490206.37980, 2783406.59526, -0.17000
IE23E06600 20030909Y, 489762.76236, 2783408.97766, -0.42000
IE23E06600 20030909Y, 489400.54836, 2783392.89506, -0.53000
IE23E06600 20030909Y, 489002.53035, 2783398.86333, -0.15000
IE25D06600 20030909Y, 499814.73400, 2783802.72612, -0.45000
IE25D06600 20030909Y, 499417.86565, 2783801.06530, -0.57000
IE25D06600 20030909Y, 498999.33443, 2783810.46973, -0.13000
IE25D06600 20030909Y, 498605.03566, 2783807.22356, -1.00000
IE25D06600 20030909Y, 498215.56100, 2783791.90301, -1.41000
IE25D06600 20030909Y, 497788.98737, 2783792.28690, -0.55000
IE25D06600 20030909Y, 497418.14818, 2783805.36770, -0.14000
IE25D06600 20030909Y, 497017.33986, 2783805.61041, -0.33000
IE25D06600 20030909Y, 496612.47471, 2783810.64511, -0.16000
IE25D06600 20030909Y, 496208.36980, 2783805.37819, -0.16000
IE25D06600 20030909Y, 495806.91577, 2783809.74611, -0.24000
IE25D06600 20030909Y, 495407.31457, 2783806.46711, -0.07000
IE25D06600 20030909Y, 495015.22432, 2783802.53716, -0.16000
IE25D06600 20030909Y, 494600.48348, 2783800.63065, 0.00000
IE25D06600 20030909Y, 494207.89380, 2783801.05934, 0.04000
IE25D06600 20030909Y, 493807.87976, 2783800.14964, -0.10000
IE25D06600 20030909Y, 493419.07549, 2783799.59065, 0.10000
IE25D06600 20030909Y, 493009.41193, 2783797.51658, -0.30000
IE25D06600 20030909Y, 492607.92869, 2783802.77085, -0.17000
IE25D06600 20030909Y, 492200.52755, 2783799.36128, -0.30000
IE25D06600 20030909Y, 491809.93237, 2783805.54090, -0.12000
IE25D06600 20030909Y, 491411.65486, 2783803.88245, -0.54000
IE25D06600 20030909Y, 491017.16585, 2783800.21122, -0.55000
IE25D06600 20030909Y, 490611.03150, 2783803.75039, -0.19000
IE25D06600 20030909Y, 490216.29128, 2783791.74683, -0.48000
IE25D06600 20030909Y, 489812.86202, 2783802.76015, -0.45000
IE25D06600 20030909Y, 489429.83911, 2783813.47390, -0.42000
IE25D06600 20030909Y, 489023.96582, 2783806.40800, -0.37000
IE25D06600 20030909Y, 488593.76776, 2783804.96548, -0.13000
IE25D06600 20030909Y, 488238.03849, 2783803.07655, 0.11000
IE25D06600 20030909Y, 487934.13997, 2783808.67608, 0.13000
IE27C06600 20030909Y, 499803.06350, 2784198.34873, -0.52000
IE27C06600 20030909Y, 499421.76952, 2784204.03570, -0.08000
IE27C06600 20030909Y, 499012.19566, 2784197.37670, -0.06000
IE27C06600 20030909Y, 498623.34813, 2784189.86202, -0.79000
IE27C06600 20030909Y, 498180.45983, 2784191.40683, -1.50000
IE27C06600 20030909Y, 497798.85561, 2784219.87697, -1.17000
IE27C06600 20030909Y, 497011.66677, 2784200.49558, -0.27000
IE27C06600 20030909Y, 496611.16533, 2784200.66828, -0.18000
IE27C06600 20030909Y, 496223.23789, 2784205.41586, -0.09000
IE27C06600 20030909Y, 495817.55827, 2784202.71558, -0.31000
IE27C06600 20030909Y, 495406.26112, 2784201.29500, -0.29000
IE27C06600 20030909Y, 495012.12721, 2784201.71648, -0.16000
IE27C06600 20030909Y, 494617.62891, 2784195.48131, -0.13000
IE27C06600 20030909Y, 494218.80884, 2784197.60526, 0.01000
IE27C06600 20030909Y, 493817.46976, 2784208.77332, -0.06000
IE27C06600 20030909Y, 493405.36327, 2784203.21923, -0.55000
IE27C06600 20030909Y, 493012.17461, 2784195.98147, -0.06000
IE27C06600 20030909Y, 492615.82601, 2784206.50924, -0.23000
IE27C06600 20030909Y, 492223.88228, 2784202.52920, -0.09000
IE27C06600 20030909Y, 491815.19847, 2784209.71345, -0.22000
IE27C06600 20030909Y, 491429.68763, 2784202.76051, -0.02000
IE27C06600 20030909Y, 491016.73904, 2784198.31592, -0.10000
IE27C06600 20030909Y, 490605.53996, 2784200.43133, -0.47000
IE27C06600 20030909Y, 490216.05075, 2784201.80274, -0.11000
IE27C06600 20030909Y, 489814.71896, 2784197.25125, -0.46000
IE27C06600 20030909Y, 489419.27439, 2784210.40524, -0.19000
IE27C06600 20030909Y, 489004.27120, 2784190.73701, -0.39000
IE27C06600 20030909Y, 488602.74220, 2784198.41193, -0.26000
IE27C06600 20030909Y, 488210.90227, 2784196.70030, -0.15000
IE27C06600 20030909Y, 487827.07100, 2784204.88221, 0.03000
IE29B06600 20030909Y, 499818.63546, 2784604.90918, -0.03000
IE29B06600 20030909Y, 499408.59388, 2784612.83482, -0.27000
IE29B06600 20030909Y, 499016.88656, 2784603.42103, -0.65000
IE29B06600 20030909Y, 498606.55446, 2784604.11691, -0.36000
IE29B06600 20030909Y, 498209.58307, 2784615.13362, -0.01000
IE29B06600 20030909Y, 497795.53438, 2784611.01557, -0.91000
IE29B06600 20030909Y, 497404.74373, 2784606.41846, -0.05000
IE29B06600 20030909Y, 497004.78075, 2784604.15999, -0.30000
IE29B06600 20030909Y, 496600.27612, 2784609.77857, -0.09000
IE29B06600 20030909Y, 496207.47571, 2784612.27002, -0.37000
IE29B06600 20030909Y, 495814.76033, 2784602.56913, 0.42000
IE29B06600 20030909Y, 495399.99594, 2784610.16999, -0.12000
IE29B06600 20030909Y, 495017.90402, 2784604.76057, -0.19000
IE29B06600 20030909Y, 494623.03644, 2784608.42145, -0.18000
IE29B06600 20030909Y, 494202.49469, 2784598.81149, -0.15000
IE29B06600 20030909Y, 493812.25377, 2784605.99864, -0.24000
IE29B06600 20030909Y, 493410.47144, 2784606.40703, -0.34000
IE29B06600 20030909Y, 492997.53007, 2784602.18900, -0.25000
IE29B06600 20030909Y, 492602.96092, 2784607.46761, -0.18000
IE29B06600 20030909Y, 492206.86399, 2784597.91836, -0.41000
IE29B06600 20030909Y, 491802.45131, 2784596.58756, -0.42000
IE29B06600 20030909Y, 491411.86734, 2784601.52080, -0.67000
IE29B06600 20030909Y, 491011.71363, 2784607.39844, -0.56000
IE29B06600 20030909Y, 490597.89111, 2784602.47113, -0.68000
IE29B06600 20030909Y, 490204.84426, 2784602.30953, -0.72000
IE29B06600 20030909Y, 489805.88983, 2784613.28118, -0.77000
IE29B06600 20030909Y, 489303.55170, 2784629.21673, -0.73000
IE29B06600 20030909Y, 488978.93323, 2784613.91096, -0.13000
IE29B06600 20030909Y, 488613.89912, 2784600.72412, -0.42000
IE29B06600 20030909Y, 488221.90503, 2784597.23401, -0.14000
