Export Name|PCHA/FireFamily Plus
Version|2.0
Creation Date|01/29/2008 10:38
Selection Criteria|BIA - Eastern Oklahoma Region - Okmulgee Field Office (OKOMA)|Fire Cause Natural, Human and not specified|All fire reports (complete and incomplete)|01/01/1972 through 12/31/2007|All fire types and protection types
Record Count|379
FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
514075|BIA|EOR|OKOMA|Heyburn|43|B9B3|1|5|11/21/2005 15:05|11/21/2005 15:30|11/21/2005 20:00|129.0|5|NAD83|35.9442|-96.3333|1|1|0|E|08|Complete
518822|BIA|EOR|OKOMA|Graham Sch|51|B9QJ|1|5|11/22/2005 11:14|11/22/2005 11:30|11/22/2005 15:30|12.0|9|NAD83|35.3386|-96.0336|1|1|0|L|02|Complete
518817|BIA|EOR|OKOMA|Roosevelt|46|B9D1|1|5|11/22/2005 11:30|11/22/2005 11:45|11/22/2005 19:00|30.0|9|NAD83|35.6958|-96.1650|1|1|0|E|08|Complete
518818|BIA|EOR|OKOMA|Burney|47|B9DQ|1|5|11/22/2005 14:30|11/22/2005 15:00|11/22/2005 22:00|50.0|9|NAD83|35.4203|-95.8255|1|1|0|E|08|Complete
514049|BIA|EOR|OKOMA|Wilson Rd|49|B9D2|1|3|11/22/2005 14:30|11/22/2005 15:00|11/22/2005 15:49|5.0|9|NAD83|35.4911|-95.9928|1|1|5|E|08|Complete
514056|BIA|EOR|OKOMA|Forty|66|B9FS|1|5|11/23/2005 12:00|11/23/2005 12:30|11/25/2005 10:00|83.0|4|NAD83|35.4669|-95.6928|1|1|0|E|08|Complete
514069|BIA|EOR|OKOMA|Barn|50|B9EA|1|1|11/23/2005 14:30|11/23/2005 15:00|11/24/2005 12:00|62.0|8|NAD83|35.2994|-96.0672|1|1|0|E|02|Complete
518832|BIA|EOR|OKOMA|Melesa|62|F9FC|1|5|11/23/2005 14:46|11/23/2005 15:30|11/23/2005 19:30|50.0|9|NAD83|35.4233|-96.0564|1|1|0|L|02|Complete
514052|BIA|EOR|OKOMA|Meadow|54|B9EH|1|5|11/24/2005 09:30|11/24/2005 09:30|11/25/2005 19:00|3020.0|5|NAD83|35.4878|-95.8400|1|1|0|E|08|Complete
518829|BIA|EOR|OKOMA|Deer|59|B9E0|1|5|11/24/2005 10:00|11/24/2005 10:45|11/24/2005 12:45|40.0|9|NAD83|35.3000|-96.1378|1|1|0|E|08|Complete
518824|BIA|EOR|OKOMA|Toy Hose|52|B9ED|1|5|11/24/2005 10:30|11/24/2005 10:50|11/24/2005 15:00|4.0|9|NAD83|35.4086|-96.1583|1|1|0|L|08|Complete
514051|BIA|EOR|OKOMA|Tiger 247|53|B9EE|1|4|11/24/2005 11:00|11/24/2005 11:05|11/24/2005 11:45|2.0|3|NAD83|35.4325|-95.8494|2|1|1|E|07|Complete
518826|BIA|EOR|OKOMA|Wisey|55|B9EM|1|1|11/24/2005 12:45|11/24/2005 13:00|11/24/2005 14:00|3.0|9|NAD83|35.3478|-96.0955|1|1|0|E|02|Complete
518827|BIA|EOR|OKOMA|Hinney|56|B9EN|1|1|11/24/2005 15:00|11/24/2005 15:00|11/24/2005 22:00|81.0|9|NAD83|35.5375|-96.2155|1|1|0|E|02|Complete
514055|BIA|EOR|OKOMA|Rosko|64|B9FR|1|6|11/25/2005 13:00|11/25/2005 13:00|11/25/2005 15:30|40.0|5|NAD83|36.0542|-96.0542|1|1|1|E|08|Complete
514058|BIA|EOR|OKOMA|Duncan|67|B9FT|1|6|11/25/2005 13:00|11/25/2005 13:00|11/25/2005 14:00|1.0|5|NAD83|35.4642|-95.9428|1|1|0|A|08|Complete
518830|BIA|EOR|OKOMA|Dry Fire|60|B9FA|1|5|11/25/2005 14:30|11/25/2005 15:00|11/25/2005 23:59|4.0|9|NAD83|35.1986|-95.9003|1|1|0||08|Complete
514041|BIA|EOR|OKOMA|FiveEngine|61|B9FB|1|5|11/25/2005 15:30|11/25/2005 17:30|11/25/2005 22:00|31.0|5|NAD83|35.3564|-95.8530|1|2|7|E|08|Complete
514043|BIA|EOR|OKOMA|Harver|63|B9FJ|1|6|11/25/2005 20:00|11/25/2005 21:00|11/25/2005 23:00|40.0|4|NAD83|35.6850|-95.9892|1|1|0|E|08|Complete
516487|BIA|EOR|OKOMA|Conifer|65|B9FL|1|5|11/26/2005 10:40|11/26/2005 11:00|11/27/2005 17:00|83.0|5|NAD83|35.4914|-95.9830|1|1|0||08|Complete
514053|BIA|EOR|OKOMA|Bearden|68|B9GR|1|1|11/27/2005 09:00|11/27/2005 14:00|11/29/2005 18:00|9429.0|4|NAD83|35.3522|-96.3703|1|1|1|E|02|Complete
514057|BIA|EOR|OKOMA|HighSpring|76|B9KK|1|5|11/27/2005 10:00|11/27/2005 10:00|11/29/2005 14:00|1500.0|5|NAD83|35.5305|-95.7622|1|1|1|E|08|Complete
514059|BIA|EOR|OKOMA|Hanna|78|B9KN|1|1|11/27/2005 10:30|11/27/2005 10:30|11/30/2005 03:00|5121.0|5|NAD83|35.3333|-95.8625|3|1|1|E|08|Complete
519879|BIA|EOR|OKOMA|FlatrockCo|1002|CMB7|1|3|11/27/2005 11:25|11/27/2005 11:40|11/27/2005 20:00|5120.0|9|NAD83|36.1292|-95.3147|1|1|0||08|Complete
514060|BIA|EOR|OKOMA|Ninety One|70|B9JB|1|5|11/27/2005 11:30|11/27/2005 12:00|11/28/2005 12:00|268.0|5|NAD83|36.0286|-96.4051|1|1|0|E|08|Complete
514061|BIA|EOR|OKOMA|DrippngSpr|71|B9JQ|1|3|11/27/2005 14:00|11/27/2005 14:00|12/01/2005 12:00|9080.0|5|NAD83|35.6008|-96.1080|1|1|4|E|02|Complete
516489|BIA|EOR|OKOMA|Grumpy|77|B9KM|1|5|11/27/2005 14:00|11/27/2005 14:05|11/27/2005 20:30|800.0|5|NAD83|35.8842|-96.5000|2|1|0||08|Complete
516490|BIA|EOR|OKOMA|Feather|79|B9KP|1|5|11/27/2005 14:00|11/27/2005 15:00|12/01/2005 12:00|1420.0|5|NAD83|35.5442|-95.7833|2|1|0||08|Complete
516488|BIA|EOR|OKOMA|NorthForty|75|B9KG|1|5|11/27/2005 15:00|11/27/2005 16:00|11/27/2005 22:00|1500.0|5|NAD83|35.4583|-95.8403|1|1|0||08|Complete
514078|BIA|EOR|OKOMA|Carcass|69|B9HZ|1|5|11/28/2005 12:27|11/28/2005 12:30|11/28/2005 16:30|80.0|5|NAD83|35.5697|-96.4100|1|1|0|E|08|Complete
518835|BIA|EOR|OKOMA|Crowley|80|B9LB|1|5|11/28/2005 13:00|11/28/2005 13:30|11/28/2005 23:59|1.0|9|NAD83|35.8417|-95.8917|1|1|0||08|Complete
514063|BIA|EOR|OKOMA|Schulter|72|B9JR|1|5|11/29/2005 10:00|11/29/2005 11:00|12/01/2005 19:00|1000.0|4|NAD83|35.4780|-95.8930|1|1|0|E|04|Complete
514054|BIA|EOR|OKOMA|Church|73|B9JS|1|1|11/29/2005 12:00|11/29/2005 12:00|11/29/2005 18:00|600.0|5|NAD83|35.5244|-95.7622|1|1|4|E|02|Complete
519737|BIA|EOR|OKOMA|IXL|102|B9JP|1|5|11/29/2005 12:00|11/29/2005 12:15|11/30/2005 22:00|700.0|9|NAD83|35.5705|-96.4625|1|1|0|L|08|Complete
518834|BIA|EOR|OKOMA|Okemah 2|74|B9KA|1|5|11/30/2005 11:04|11/30/2005 11:30|11/30/2005 17:00|146.0|9|NAD83|35.4280|-96.2311|1|1|0|L|02|Complete
518839|BIA|EOR|OKOMA|Factor Mtn|85|B9MG|1|5|12/01/2005 11:58|12/01/2005 12:00|12/03/2005 18:00|2642.0|9|NAD83|35.0639|-96.1419|1|1|0|E|02|Complete
518837|BIA|EOR|OKOMA|Gun Club|82|B9LT|1|5|12/02/2005 12:00|12/02/2005 12:30|12/02/2005 23:59|60.0|9|NAD83|35.6564|-95.9936|1|1|0||08|Complete
518838|BIA|EOR|OKOMA|Gun Club#2|83|B9LU|1|5|12/02/2005 12:00|12/02/2005 12:30|12/02/2005 23:59|15.0|9|NAD83|35.6564|-95.9936|1|1|0||08|Complete
514080|BIA|EOR|OKOMA|Cedar|84|B9LV|1|5|12/02/2005 16:00|12/02/2005 16:30|12/02/2005 20:00|15.0|5|NAD83|35.4633|-95.9464|2|1|1|E|08|Complete
514062|BIA|EOR|OKOMA|Stidman|89|B9L6|1|5|12/03/2005 13:00|12/03/2005 14:00|12/04/2005 19:30|800.0|4|NAD83|35.3764|-95.7558|1|1|0|E|08|Complete
514084|BIA|EOR|OKOMA|DeLaPena|86|B9MM|1|5|12/04/2005 16:20|12/04/2005 16:25|12/04/2005 16:25|0.1|5|NAD83|35.5961|-95.9647|1|1|0|E|08|Complete
514064|BIA|EOR|OKOMA|Yellow|87|B9N3|1|5|12/05/2005 10:55|12/05/2005 11:00|12/05/2005 12:00|0.3|5|NAD83|35.4655|-95.9197|1|1|0|E|08|Complete
514066|BIA|EOR|OKOMA|Spanish Pk|88|B9N4|1|5|12/06/2005 16:00|12/06/2005 16:10|12/06/2005 17:30|1.0|4|NAD83|35.7994|-95.9261|1|1|1|E|08|Complete
514065|BIA|EOR|OKOMA|Peak|90|B9QC|1|5|12/07/2005 14:00|12/07/2005 14:30|12/07/2005 15:30|0.5|4|NAD83|35.4450|-95.8378|1|1|9|E|08|Complete
516491|BIA|EOR|OKOMA|Castle|94|B9RB|1|5|12/09/2005 17:00|12/09/2005 17:05|12/09/2005 18:20|1.5|5|NAD83|35.4720|-96.3837|1|1|0||08|Complete
514068|BIA|EOR|OKOMA|Holly|95|B9RJ|1|5|12/09/2005 20:45|12/09/2005 20:52|12/09/2005 21:20|0.3|6|NAD83|35.4414|-95.9014|1|1|0|E|08|Complete
514067|BIA|EOR|OKOMA|Humingbird|96|B9RK|1|1|12/10/2005 12:00|12/10/2005 12:30|12/10/2005 13:00|2.0|4|NAD83|35.4497|-96.3214|1|1|0|A|02|Complete
518841|BIA|EOR|OKOMA|Barrel|97|B9R4|1|5|12/11/2005 14:30|12/11/2005 15:00|12/11/2005 23:59|4.0|9|NAD83|35.8628|-96.2980|1|1|0||08|Complete
518831|BIA|EOR|OKOMA|Hilton|99|B9SX|1|5|12/12/2005 14:50|12/12/2005 15:20|12/12/2005 23:59|3.0|9|NAD83|36.0094|-96.0439|1|1|0||08|Complete
518833|BIA|EOR|OKOMA|Yeager RD|98|B9UM|1|5|12/15/2005 14:05|12/15/2005 14:15|12/15/2005 15:00|627.0|9|NAD83|35.1014|-96.3358|1|1|0|L|02|Complete
516492|BIA|EOR|OKOMA|Osburn|100|B92A|1|5|12/30/2005 14:00|12/30/2005 14:30|01/01/2006 12:00|153.0|5|NAD83|35.4497|-96.3878|1|1|0||08|Complete
518112|BIA|EOR|OKOMA|Shamrock|2|B93C|1|1|01/01/2006 12:12|01/01/2006 13:00|01/01/2006 14:00|5000.0|5|NAD83|35.9392|-96.6030|1|0|0||02|Complete
518115|BIA|EOR|OKOMA|Wainwright|3|B93D|1|1|01/01/2006 12:23|01/01/2006 13:00|01/01/2006 22:00|8080.0|5|NAD83|35.6625|-95.6030|1|1|2||02|Complete
518111|BIA|EOR|OKOMA|Run #1|1|B92D|1|1|01/01/2006 13:10|01/01/2006 14:00|01/01/2006 15:40|458.0|5|NAD83|35.1155|-96.3933|1|1|5||02|Complete
518119|BIA|EOR|OKOMA|Prague|5|B94D|1|1|01/01/2006 13:40|01/01/2006 14:00|01/02/2006 18:00|16423.0|5|NAD83|35.5758|-96.5644|1|1|3||02|Complete
518121|BIA|EOR|OKOMA|Welty|6|B94F|1|1|01/01/2006 13:43|01/01/2006 14:00|01/07/2006 16:00|3840.0|5|NAD83|35.7330|-96.5033|1|1|1||02|Complete
518124|BIA|EOR|OKOMA|Okemah Lk|7|B94G|1|1|01/01/2006 14:26|01/01/2006 15:00|01/03/2006 16:00|1730.0|5|NAD83|35.5305|-96.0405|1|0|3||02|Complete
538031|BIA|EOR|OKOMA|Bristow|121|C6UY|1|1|01/01/2006 15:00|01/01/2006 15:30|01/01/2006 23:30|350.0|5|NAD83|35.4028|-96.2333|1|1|0|A|02|Complete
538032|BIA|EOR|OKOMA|Arlington|122|C6UZ|1|1|01/01/2006 17:30|01/01/2006 18:00|01/03/2006 16:00|14000.0|5|NAD83|35.5494|-96.1608|1|1|0|A|02|Complete
519852|BIA|EOR|OKOMA|Kellyville 3|4|B93N|1|1|01/01/2006 19:00|01/01/2006 19:30|01/01/2006 23:00|1500.0|5|NAD83|35.9967|-96.2417|1|1|1|E|02|Complete
518132|BIA|EOR|OKOMA|Scotty|8|B95P|1|1|01/03/2006 13:15|01/03/2006 14:00|01/04/2006 18:00|170.0|5|NAD83|35.4633|-95.8842|1|1|2||02|Complete
528731|BIA|EOR|OKOMA|Shamrock|100|B95U|1|5|01/03/2006 14:48|01/03/2006 14:57|01/03/2006 21:00|10.0|5|NAD83|35.9100|-96.5836|1|1|0|A|08|Complete
529028|BIA|EOR|OKOMA|Route 40 Fire|101|B98P|1|5|01/05/2006 17:30|01/05/2006 17:45|01/05/2006 22:00|20.0|6|NAD83|35.4225|-96.2672|1|1|0|A|08|Complete
529033|BIA|EOR|OKOMA|Grayson|102|CAF4|1|5|01/07/2006 20:40|01/07/2006 20:50|01/07/2006 22:00|0.3|5|NAD83|35.4692|-95.9105|1|1|0|E|08|Complete
529036|BIA|EOR|OKOMA|Nukaka|103|CAJ5|1|5|01/08/2006 11:10|01/08/2006 11:45|01/10/2006 12:00|1500.0|5|NAD83|35.6583|-96.0833|1|1|0|E|07|Complete
534366|BIA|EOR|OKOMA|East Henryetta 2|55|CAQ8|1|5|01/09/2006 16:00|01/09/2006 16:20|01/10/2006 13:00|2000.0|5|NAD83|35.3839|-95.8983|1|1|0|E|08|Complete
529038|BIA|EOR|OKOMA|East Henryetta1|104|CAQ7|1|5|01/09/2006 16:00|01/09/2006 16:30|01/09/2006 20:45|60.0|5|NAD83|35.4394|-95.9400|1|1|0|E|08|Complete
534367|BIA|EOR|OKOMA|Henryetta3|56|CAX7|1|5|01/11/2006 11:30|01/11/2006 11:45|01/11/2006 12:00|1.0|5|NAD83|35.4425|-95.9153|1|1|0|A|08|Complete
534369|BIA|EOR|OKOMA|Weleetka|62|CA2H|1|1|01/14/2006 16:00|01/14/2006 16:15|01/14/2006 18:00|1.0|4|NAD83|35.3047|-96.1622|1|1|0|A|02|Complete
519913|BIA|EOR|OKOMA|Mason|16|CA13|1|1|01/15/2006 04:30|01/15/2006 04:30|01/15/2006 23:59|18.0|5|NAD83|35.5433|-96.3439|1|1|0|B|02|Complete
519909|BIA|EOR|OKOMA|BuckeyeCem|17|CA16|1|1|01/15/2006 11:15|01/15/2006 11:15|01/15/2006 18:00|25.0|5|NAD83|35.4836|-96.3344|1|1|0|B|02|Complete
518134|BIA|EOR|OKOMA|Ceremonial|20|CA2V|1|1|01/15/2006 13:00|01/15/2006 13:32|01/15/2006 19:00|2.0|1|NAD83|35.7200|-96.4230|1|1|0||02|Complete
518140|BIA|EOR|OKOMA|Hay Bale E|25|CA6L|1|1|01/15/2006 15:00|01/15/2006 15:32|01/15/2006 19:00|35.0|5|NAD83|35.6244|-95.9239|1|1|0||02|Complete
534368|BIA|EOR|OKOMA|Vivian|61|CA2G|1|1|01/15/2006 17:00|01/15/2006 17:10|01/15/2006 18:09|1.0|5|NAD83|35.2897|-95.6378|1|1|0|A|02|Complete
518138|BIA|EOR|OKOMA|Amy|21|CA3E|1|1|01/15/2006 20:40|01/15/2006 21:00|01/15/2006 23:00|2.0|5|NAD83|35.3944|-96.3528|1|1|1||02|Complete
534370|BIA|EOR|OKOMA|Luckett|63|CA3F|1|5|01/15/2006 22:32|01/15/2006 22:40|01/16/2006 01:11|5.0|5|NAD83|35.3817|-96.3175|1|1|0|E|08|Complete
534371|BIA|EOR|OKOMA|Landers|64|CA3G|1|5|01/15/2006 23:35|01/15/2006 23:55|01/16/2006 03:00|20.0|5|NAD83|35.4494|-96.2892|1|1|0|A|08|Complete
534372|BIA|EOR|OKOMA|Salem|65|CA5Q|1|5|01/17/2006 15:45|01/17/2006 15:55|01/17/2006 17:08|5.0|5|NAD83|35.3467|-95.9769|1|1|0|A|08|Complete
518141|BIA|EOR|OKOMA|Annie|26|CA6P|1|1|01/18/2006 07:00|01/18/2006 08:00|01/18/2006 12:00|15.0|1|NAD83|35.2611|-96.2728|1|1|1||02|Complete
518088|BIA|EOR|OKOMA|Missouri|27|CA7W|1|5|01/19/2006 14:30|01/19/2006 14:40|01/19/2006 17:00|2.0|5|NAD83|35.4611|-95.8994|1|0|0||08|Complete
518089|BIA|EOR|OKOMA|Prairie Rd|28|CA88|1|5|01/20/2006 11:17|01/20/2006 12:30|01/20/2006 19:30|40.0|5|NAD83|35.5542|-95.8939|1|0|0||08|Complete
520922|BIA|EOR|OKOMA|Road 266|29|CA9P|1|6|01/20/2006 16:20|01/20/2006 16:45|01/20/2006 19:00|5.0|5|NAD83|35.4892|-95.8725|1|1|0|E|08|Complete
518143|BIA|EOR|OKOMA|Casino|30|CA98|1|1|01/21/2006 12:00|01/21/2006 12:10|01/21/2006 13:00|0.1|3|NAD83|35.6389|-95.9605|1|0|0||02|Complete
520925|BIA|EOR|OKOMA|Boley|31|CBD1|1|5|01/24/2006 16:15|01/24/2006 17:00|01/25/2006 12:00|81.0|5|NAD83|35.4514|-96.4944|1|1|0|E|08|Complete
534373|BIA|EOR|OKOMA|Litchfield Hill|66|CBD5|1|5|01/24/2006 16:30|01/24/2006 16:45|01/24/2006 17:50|1.0|5|NAD83|35.9403|-96.5561|1|1|0|E|08|Complete
520933|BIA|EOR|OKOMA|Roundhouse|34|CBE5|1|6|01/25/2006 16:15|01/25/2006 17:00|01/25/2006 19:25|2.0|5|NAD83|35.5147|-95.5944|1|1|0||08|Complete
534517|BIA|EOR|OKOMA|Terrell|69|CBL9|1|5|01/27/2006 13:45|01/27/2006 13:55|01/27/2006 14:50|0.1|4|NAD83|35.5200|-96.3886|1|1|0|A|08|Complete
534518|BIA|EOR|OKOMA|Old Farmer|70|CBU1|1|5|01/30/2006 02:40|01/30/2006 03:00|01/30/2006 05:30|40.0|5|NAD83|35.7505|-95.8467|1|1|0|A|08|Complete
534519|BIA|EOR|OKOMA|Departing|71|CBU8|1|5|01/30/2006 15:40|01/30/2006 15:50|01/30/2006 17:00|1.0|5|NAD83|35.4644|-95.9500|1|1|0|A|08|Complete
519880|BIA|EOR|OKOMA|WoodlandPa|1001|CMA8|1|3|02/01/2006 14:20|02/01/2006 14:35|02/01/2006 15:05|10.0|9|NAD83|36.1330|-95.3075|1|1|0||08|Complete
534520|BIA|EOR|OKOMA|Wilson|72|CB32|1|5|02/03/2006 14:15|02/03/2006 14:40|02/03/2006 17:45|40.0|4|NAD83|35.5683|-96.0194|1|1|0|A|08|Complete
534521|BIA|EOR|OKOMA|Suttle Ranch|73|CB4W|1|5|02/05/2006 13:34|02/05/2006 14:00|02/05/2006 19:15|80.0|5|NAD83|35.4136|-96.3572|1|1|0|A|08|Complete
534522|BIA|EOR|OKOMA|Rail Road|74|CB59|1|5|02/06/2006 11:00|02/06/2006 11:10|02/06/2006 12:15|1.0|7|NAD83|35.1464|-96.4447|1|1|0|A|08|Complete
534997|BIA|EOR|OKOMA|Solomon Creek|107|CCD3|1|5|02/10/2006 15:40|02/10/2006 15:40|02/10/2006 16:52|1.0|4|NAD83|35.6317|-96.6533|1|1|1||08|Complete
534524|BIA|EOR|OKOMA|Nuyaka #3|78|CCJ0|1|5|02/12/2006 14:30|02/12/2006 14:50|02/12/2006 19:42|160.0|5|NAD83|35.6444|-96.1214|1|1|0|E|08|Complete
534525|BIA|EOR|OKOMA|Inbetween Fire|79|CCJ2|1|5|02/12/2006 16:00|02/12/2006 16:25|02/12/2006 19:10|14.0|5|NAD83|35.7625|-95.6311|1|1|0|E|08|Complete
534527|BIA|EOR|OKOMA|Junkpile|81|CCL3|1|5|02/13/2006 13:48|02/13/2006 14:00|02/13/2006 14:47|10.0|5|NAD83|35.4967|-96.4383|1|1|0|E|08|Complete
518145|BIA|EOR|OKOMA|Adams|48|CCN4|1|1|02/13/2006 21:30|02/13/2006 21:45|02/14/2006 03:00|85.0|5|NAD83|35.5219|-96.2997|1|1|0||02|Complete
534528|BIA|EOR|OKOMA|Whitager|82|CCN3|1|5|02/14/2006 06:30|02/14/2006 06:45|02/14/2006 08:15|25.0|5|NAD83|35.4214|-96.3330|1|1|0|A|08|Complete
534529|BIA|EOR|OKOMA|Standon|83|CCS7|1|5|02/14/2006 15:30|02/14/2006 15:45|02/14/2006 19:10|30.0|5|NAD83|35.4978|-95.8630|1|1|0|E|08|Complete
534530|BIA|EOR|OKOMA|Wilson#2|84|CCT4|1|5|02/15/2006 10:34|02/15/2006 10:48|02/15/2006 11:51|2.0|5|NAD83|35.4930|-95.9567|1|1|0|E|08|Complete
519881|BIA|EOR|OKOMA|SeminoleCr|1000|CMA7|1|3|03/01/2006 09:00|03/01/2006 09:05|03/01/2006 09:15|0.1|9|NAD83|35.3903|-96.3994|1|1|0||08|Complete
519878|BIA|EOR|OKOMA|MontezumaC|1003|CMA9|1|1|03/01/2006 15:00|03/01/2006 15:25|03/01/2006 16:45|80.0|9|NAD83|35.4839|-96.0705|1|1|0||02|Complete
534532|BIA|EOR|OKOMA|Pool|86|CDS9|1|5|03/01/2006 16:00|03/01/2006 16:12|03/01/2006 17:45|1.0|5|NAD83|35.4192|-96.2964|1|1|0|E|08|Complete
519883|BIA|EOR|OKOMA|Henry Ranc|1006|CMB2|1|3|03/01/2006 16:00|03/01/2006 16:25|03/01/2006 17:35|80.0|9|NAD83|35.4089|-96.2450|1|1|0||08|Complete
534531|BIA|EOR|OKOMA|Smith 51|85|CDS6|1|5|03/01/2006 17:00|03/01/2006 17:12|03/10/2006 21:50|40.0|6|NAD83|35.7408|-95.9517|1|1|0|A|08|Complete
534533|BIA|EOR|OKOMA|BIA Weleetka|87|CDT0|1|5|03/01/2006 23:00|03/01/2006 23:20|03/02/2006 01:25|6.0|5|NAD83|35.3497|-96.1628|1|1|0|A|08|Complete
519905|BIA|EOR|OKOMA|Yeti|54|CDW8|1|5|03/02/2006 15:49|03/02/2006 15:49|03/02/2006 23:59|4.0|9|NAD83|34.8989|-96.3100|1|2|0|E|08|Complete
534534|BIA|EOR|OKOMA|Magness|88|AP77|1|5|03/06/2006 12:34|03/06/2006 12:56|03/06/2006 16:00|15.0|5|NAD83|35.3544|-96.2847|1|1|0|E|08|Complete
518147|BIA|EOR|OKOMA|Buffalo|57|CD2G|1|1|03/10/2006 14:06|03/10/2006 14:32|03/10/2006 19:00|15.0|1|NAD83|35.2072|-95.7572|1|1|0||02|Complete
518150|BIA|EOR|OKOMA|Woody|58|CD48|1|1|03/13/2006 14:53|03/13/2006 15:32|03/13/2006 19:00|103.0|5|NAD83|35.4011|-96.1642|1|1|0||02|Complete
518153|BIA|EOR|OKOMA|Big Pond|59|CD48|1|1|03/14/2006 14:56|03/14/2006 15:00|03/16/2006 18:00|171.0|5|NAD83|35.7542|-96.3997|1|1|0||02|Complete
519884|BIA|EOR|OKOMA|ChimneyMtn|1007|CMB3|1|3|03/15/2006 13:20|03/15/2006 13:40|03/15/2006 14:05|5.0|9|NAD83|35.6872|-95.4453|1|1|0||08|Complete
518155|BIA|EOR|OKOMA|LittlePond|60|CD9F|1|1|03/15/2006 15:20|03/15/2006 16:00|03/15/2006 22:00|296.0|5|NAD83|35.7475|-96.4325|1|1|0||02|Complete
534228|BIA|EOR|OKOMA|Jack York|9|CEW0|1|5|03/24/2006 13:38|03/24/2006 13:46|03/24/2006 18:15|49.0|5|NAD83|35.5928|-96.2378|1|1|0|A|08|Complete
534230|BIA|EOR|OKOMA|Madox|10|CEW1|1|5|03/24/2006 13:41|03/24/2006 14:10|03/24/2006 19:00|88.0|5|NAD83|35.6161|-96.3933|1|1|0|A|08|Complete
534234|BIA|EOR|OKOMA|IXL 2|11|CEX0|1|5|03/25/2006 15:00|03/25/2006 15:15|03/25/2006 18:25|81.0|5|NAD83|35.5055|-96.3542|1|1|0|A|08|Complete
518162|BIA|EOR|OKOMA|Deere|75|CFM7|1|1|03/25/2006 17:10|03/25/2006 18:00|03/26/2006 22:00|95.5|5|NAD83|35.5000|-96.1805|1|1|0||02|Complete
519876|BIA|EOR|OKOMA|Bald Hill|1005|CMB1|1|1|03/26/2006 10:25|03/26/2006 10:35|03/27/2006 20:00|1080.0|9|NAD83|35.7447|-95.8553|1|1|0||02|Complete
534245|BIA|EOR|OKOMA|State Barn|14|CE2L|1|5|03/26/2006 12:00|03/26/2006 12:23|03/26/2006 15:02|15.0|5|NAD83|35.8425|-96.3597|1|1|0|A|07|Complete
519875|BIA|EOR|OKOMA|SnakeCreek|1004|CMB0|1|3|03/26/2006 13:00|03/26/2006 13:20|03/26/2006 13:55|10.0|9|NAD83|35.7522|-95.8905|1|1|0||08|Complete
534238|BIA|EOR|OKOMA|West 311|12|CEZ9|1|5|03/26/2006 13:30|03/26/2006 13:45|03/26/2006 15:26|12.0|5|NAD83|35.7119|-96.4358|1|1|0|A|08|Complete
534246|BIA|EOR|OKOMA|Edshaw|15|CE2M|1|5|03/26/2006 15:00|03/26/2006 15:15|03/26/2006 17:20|12.0|5|NAD83|35.8989|-96.3786|1|1|0|A|08|Complete
534242|BIA|EOR|OKOMA|Castle|13|CE0Q|1|5|03/26/2006 21:00|03/26/2006 21:16|03/26/2006 23:00|6.0|5|NAD83|35.7139|-96.4536|1|1|0|A|08|Complete
518265|BIA|EOR|OKOMA|Bristow Rd|77|CFZ0|1|1|03/28/2006 09:40|03/28/2006 10:00|03/28/2006 12:00|700.0|9|NAD83|35.7403|-95.8728|1|2|5||02|Complete
534248|BIA|EOR|OKOMA|West Bearden|18|CE58|1|5|03/29/2006 12:16|03/29/2006 12:30|03/29/2006 16:00|42.0|5|NAD83|35.3555|-96.4192|1|1|0|R|08|Complete
534256|BIA|EOR|OKOMA|Mid Day|23|CE6F|1|5|03/31/2006 13:00|03/31/2006 13:16|04/01/2006 13:00|846.0|5|NAD83|35.6244|-96.2550|1|1|0|R|08|Complete
534252|BIA|EOR|OKOMA|Rob Cook|19|CE6C|1|5|03/31/2006 13:01|03/31/2006 13:15|03/31/2006 16:30|10.0|5|NAD83|35.6308|-95.6594|1|1|0|A|08|Complete
534253|BIA|EOR|OKOMA|Cherry|22|CE6E|1|5|03/31/2006 15:04|03/31/2006 15:25|03/31/2006 17:30|110.0|5|NAD83|35.5253|-95.8755|1|1|0|R|08|Complete
534259|BIA|EOR|OKOMA|Two Piles|24|CE6R|1|5|04/01/2006 10:15|04/01/2006 10:25|04/01/2006 11:30|0.1|5|NAD83|35.5633|-96.0330|1|1|0|R|08|Complete
534262|BIA|EOR|OKOMA|Oil Field|32|CE6W|1|5|04/01/2006 13:16|04/01/2006 13:30|04/01/2006 15:30|63.0|5|NAD83|35.6225|-96.5800|1|1|0|E|08|Complete
534264|BIA|EOR|OKOMA|Road 417|33|CE8G|1|5|04/02/2006 18:02|04/02/2006 18:20|04/02/2006 21:00|300.0|5|NAD83|35.8361|-96.4583|1|1|0|R|08|Complete
534269|BIA|EOR|OKOMA|Cow Pen|35|CFM9|1|1|04/05/2006 14:15|04/05/2006 14:25|04/05/2006 15:15|2.0|5|NAD83|35.3480|-96.4130|1|1|0|A|02|Complete
