       2      10      22      99      20      45       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     0.662439     -6.06889   0.00801552   0.00746555
      25.0000     0.760010     -6.50201   0.00604760   0.00563511
      35.0000     0.863630     -6.90534   0.00565659   0.00524006
      45.0000     0.927665     -7.18137   0.00605284   0.00550843
      55.0000     0.922673     -7.37764   0.00718554   0.00635043
      65.0000     0.899163     -7.56930   0.00902744   0.00762956
      75.0000     0.915861     -7.83175    0.0117558   0.00916697
      85.0000     0.875274     -8.14598    0.0150953    0.0105098
      95.0000     0.811621     -8.42712    0.0190047    0.0115458
      105.000     0.888934     -8.59333    0.0176023    0.0102914
      115.000     0.947737     -8.73088    0.0151527   0.00858556
      125.000     0.969393     -8.85775    0.0139027   0.00783084
      135.000      1.01910     -8.97268    0.0133861   0.00763437
      145.000      1.09060     -9.08962    0.0134263   0.00776926
      155.000      1.15756     -9.18841    0.0137522   0.00808202
      165.000      1.19945     -9.29161    0.0142724   0.00852315
      175.000      1.20874     -9.39835    0.0146084   0.00885866
      185.000      1.21123     -9.48748    0.0147008   0.00905016
      195.000      1.22590     -9.54696    0.0151836   0.00948263
      205.000      1.25504     -9.59873    0.0163640    0.0103467
      215.000      1.27694     -9.67026    0.0156928    0.0100297
      225.000      1.31299     -9.73023    0.0156734    0.0101377
      235.000      1.35616     -9.77722    0.0163521    0.0107130
      245.000      1.38347     -9.82083    0.0169574    0.0111597
      255.000      1.40446     -9.86971    0.0174627    0.0115690
      265.000      1.42921     -9.91515    0.0183314    0.0122534
      275.000      1.45547     -9.96450    0.0198277    0.0134265
      285.000      1.47758     -10.0498    0.0186646    0.0127881
      295.000      1.47754     -10.1278    0.0180658    0.0124651
      305.000      1.46881     -10.1744    0.0182034    0.0126788
      315.000      1.45840     -10.2294    0.0188091    0.0132310
      325.000      1.47261     -10.2608    0.0194531    0.0137360
      335.000      1.51176     -10.2969    0.0202239    0.0143580
      345.000      1.55062     -10.3385    0.0209803    0.0150257
      355.000      1.58070     -10.3677    0.0221552    0.0160834
      365.000      1.60089     -10.3645    0.0243501    0.0177880
      375.000      1.59273     -10.3673    0.0283146    0.0207967
      385.000      1.63266     -10.4060    0.0265600    0.0197209
      395.000      1.66780     -10.4072    0.0254095    0.0190999
      405.000      1.67423     -10.4244    0.0247213    0.0188838
      415.000      1.69251     -10.4382    0.0217727    0.0168269
      425.000      1.74220     -10.4408    0.0215574    0.0167657
      435.000      1.81962     -10.4485    0.0216292    0.0169962
      445.000      1.86507     -10.4726    0.0213989    0.0170193
      455.000      1.89023     -10.4932    0.0205370    0.0166543
      465.000      1.86196     -10.5146    0.0195644    0.0160908
      475.000      1.88596     -10.5298    0.0192144    0.0159379
      485.000      1.87301     -10.5506    0.0189293    0.0157122
      495.000      1.89103     -10.5553    0.0182234    0.0152060
      505.000      1.92085     -10.5501    0.0175687    0.0147120
      515.000      1.91798     -10.5537    0.0173265    0.0146965
      525.000      1.89060     -10.5903    0.0175393    0.0150247
      535.000      1.89114     -10.6266    0.0191087    0.0166124
      545.000      1.89742     -10.6419    0.0212776    0.0187066
      555.000      1.91930     -10.6966    0.0209982    0.0188284
      565.000      1.94522     -10.7365    0.0237009    0.0217902
      575.000      1.96970     -10.7488    0.0230731    0.0214727
      585.000      2.00364     -10.7330    0.0221055    0.0206169
      595.000      2.04572     -10.7217    0.0223160    0.0209207
      605.000      2.06958     -10.7143    0.0231960    0.0220782
      615.000      2.07206     -10.7004    0.0249160    0.0240395
      625.000      2.10295     -10.7168    0.0260797    0.0253712
      635.000      2.16111     -10.7363    0.0265704    0.0259233
      645.000      2.19383     -10.7093    0.0291628    0.0285336
      655.000      2.24726     -10.6852    0.0334046    0.0331405
      665.000      2.27288     -10.6243    0.0412983    0.0423070
      675.000      2.24040     -10.5507    0.0496388    0.0517973
      685.000      2.30423     -10.6099    0.0454034    0.0482994
      695.000      2.38592     -10.6118    0.0486007    0.0526155
      705.000      2.44253     -10.5651    0.0558495    0.0610468
      715.000      2.50640     -10.6294    0.0545303    0.0595178
      725.000      2.46198     -10.5897    0.0659192    0.0716658
      735.000      2.51896     -10.6345    0.0566652    0.0612628
      745.000      2.64608     -10.7161    0.0521063    0.0562585
      755.000      2.82072     -10.7302    0.0578620    0.0617740
      765.000      2.89487     -10.7750    0.0658904    0.0718551
      775.000      2.75614     -10.8992    0.0751671    0.0851030
      785.000      2.78578     -10.7380    0.0855866     0.101701
      795.000      2.88644     -10.2147     0.150046     0.182319
      805.000     -999.000     -999.000     -999.000     -999.000
      815.000      2.82594     -10.2081     0.163743     0.190426
      825.000      2.88667     -10.7178     0.115494     0.136580
      835.000      2.45748     -10.4653     0.146944     0.181801
      845.000      2.58587     -10.2163     0.128242     0.160006
      855.000      2.75623     -9.87094     0.147303     0.189412
      865.000     -999.000     -999.000     -999.000     -999.000
      875.000     -999.000     -999.000     -999.000     -999.000
      885.000     -999.000     -999.000     -999.000     -999.000
      895.000     -999.000     -999.000     -999.000     -999.000
      905.000     -999.000     -999.000     -999.000     -999.000
      915.000     -999.000     -999.000     -999.000     -999.000
      925.000     -999.000     -999.000     -999.000     -999.000
      935.000     -999.000     -999.000     -999.000     -999.000
      945.000     -999.000     -999.000     -999.000     -999.000
      955.000     -999.000     -999.000     -999.000     -999.000
      965.000     -999.000     -999.000     -999.000     -999.000
      975.000     -999.000     -999.000     -999.000     -999.000
      985.000     -999.000     -999.000     -999.000     -999.000
      995.000     -999.000     -999.000     -999.000     -999.000
       2      10      22      99      23      30       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     0.808714     -4.72281   0.00448111   0.00458792
      25.0000     0.845752     -5.16010   0.00371562   0.00380880
      35.0000     0.887768     -5.63381   0.00355499   0.00363373
      45.0000     0.917970     -6.00427   0.00418067   0.00423729
      55.0000     0.927394     -6.28248   0.00532046   0.00533971
      65.0000     0.937894     -6.50212   0.00727200   0.00728320
      75.0000     0.927964     -6.67565    0.0100711    0.0102248
      85.0000     0.899353     -6.83811    0.0138756    0.0144606
      95.0000     0.913565     -7.14147    0.0211514    0.0225680
      105.000      1.01530     -7.55890    0.0198415    0.0206760
      115.000      1.17292     -8.02520    0.0130256    0.0132670
      125.000      1.24530     -8.37700    0.0113106    0.0113248
      135.000      1.29749     -8.64520    0.0112849    0.0112876
      145.000      1.35953     -8.89060    0.0112088    0.0111841
      155.000      1.41395     -9.12157    0.0110515    0.0110192
      165.000      1.47680     -9.33378    0.0115174    0.0114927
      175.000      1.53222     -9.52979    0.0119263    0.0118606
      185.000      1.51137     -9.69568    0.0120100    0.0119178
      195.000      1.43706     -9.83706    0.0119209    0.0118158
      205.000      1.36511     -9.97274    0.0118942    0.0117791
      215.000      1.33318     -10.0996    0.0119145    0.0117824
      225.000      1.33502     -10.2101    0.0118994    0.0117565
      235.000      1.32974     -10.3121    0.0117754    0.0116524
      245.000      1.32450     -10.4203    0.0113189    0.0112109
      255.000      1.32302     -10.5322    0.0104954    0.0104069
      265.000      1.31767     -10.6380   0.00975348   0.00965331
      275.000      1.31391     -10.7430   0.00951941   0.00940107
      285.000      1.29872     -10.8430   0.00971095   0.00957569
      295.000      1.28939     -10.9345   0.00999485   0.00986192
      305.000      1.30670     -11.0160    0.0103275    0.0102052
      315.000      1.33706     -11.0793    0.0108491    0.0107260
      325.000      1.37283     -11.1337    0.0115165    0.0113739
      335.000      1.43314     -11.2035    0.0122237    0.0120447
      345.000      1.49796     -11.2488    0.0130336    0.0128516
      355.000      1.51709     -11.2492    0.0144109    0.0141894
      365.000      1.53414     -11.2723    0.0147388    0.0145078
      375.000      1.59271     -11.2812    0.0179740    0.0176408
      385.000      1.62728     -11.2816    0.0189865    0.0186150
      395.000      1.65631     -11.2756    0.0200038    0.0196221
      405.000      1.67911     -11.2764    0.0198957    0.0195058
      415.000      1.71284     -11.2881    0.0174200    0.0170325
      425.000      1.74228     -11.2628    0.0173158    0.0168307
      435.000      1.76737     -11.2288    0.0174203    0.0168994
      445.000      1.78636     -11.2320    0.0180304    0.0174560
      455.000      1.83363     -11.2139    0.0181027    0.0174572
      465.000      1.87199     -11.1766    0.0183283    0.0176438
      475.000      1.87357     -11.1359    0.0184620    0.0177249
      485.000      1.89141     -11.1111    0.0184790    0.0177113
      495.000      1.94180     -11.0977    0.0186953    0.0178373
      505.000      1.99917     -11.0659    0.0190597    0.0181759
      515.000      2.03663     -11.0569    0.0190136    0.0181099
      525.000      2.07023     -11.0809    0.0192705    0.0183387
      535.000      2.11521     -11.1017    0.0193743    0.0183686
      545.000      2.18468     -11.0929    0.0197424    0.0186769
      555.000      2.22807     -11.0616    0.0207124    0.0195192
      565.000      2.24196     -11.0274    0.0217212    0.0203599
      575.000      2.27767     -10.9726    0.0238348    0.0222976
      585.000      2.31248     -10.9054    0.0276750    0.0258498
      595.000      2.30564     -10.9119    0.0280588    0.0262863
      605.000      2.34782     -10.9622    0.0251479    0.0236571
      615.000      2.44636     -10.9710    0.0257157    0.0243465
      625.000      2.49257     -10.9044    0.0316247    0.0301055
      635.000      2.47598     -10.8176    0.0354063    0.0335705
      645.000      2.49221     -10.8732    0.0307254    0.0289422
      655.000      2.62427     -10.9368    0.0295806    0.0277178
      665.000      2.68823     -10.8647    0.0385497    0.0364233
      675.000      2.60756     -10.7731    0.0447959    0.0428501
      685.000      2.61431     -10.7681    0.0379782    0.0368998
      695.000      2.73872     -10.7368    0.0347593    0.0343935
      705.000      2.82665     -10.7722    0.0383103    0.0384377
      715.000      2.94310     -10.8195    0.0404885    0.0413986
      725.000      2.96829     -10.8629    0.0419688    0.0444514
      735.000      3.04393     -10.7867    0.0499149    0.0556369
      745.000      2.98672     -10.6949    0.0601106    0.0664553
      755.000      2.86265     -10.6997    0.0657437    0.0731185
      765.000      2.91653     -10.7888    0.0740012    0.0793587
      775.000      2.97090     -10.7219     0.119868     0.132466
      785.000      2.99900     -10.7779    0.0974283     0.107039
      795.000      2.99678     -10.7968    0.0841243    0.0964263
      805.000      2.91759     -10.5679     0.127791     0.154528
      815.000      2.88470     -9.86916     0.160320     0.199437
      825.000      3.15905     -10.2051     0.122713     0.156436
      835.000      3.11873     -10.7123    0.0833321     0.104664
      845.000      3.23735     -10.8811    0.0756953    0.0995379
      855.000      3.33593     -10.9957    0.0900094     0.122351
      865.000     -999.000     -999.000     -999.000     -999.000
      875.000     -999.000     -999.000     -999.000     -999.000
      885.000     -999.000     -999.000     -999.000     -999.000
      895.000     -999.000     -999.000     -999.000     -999.000
      905.000     -999.000     -999.000     -999.000     -999.000
      915.000     -999.000     -999.000     -999.000     -999.000
      925.000     -999.000     -999.000     -999.000     -999.000
      935.000     -999.000     -999.000     -999.000     -999.000
      945.000     -999.000     -999.000     -999.000     -999.000
      955.000     -999.000     -999.000     -999.000     -999.000
      965.000     -999.000     -999.000     -999.000     -999.000
      975.000     -999.000     -999.000     -999.000     -999.000
      985.000     -999.000     -999.000     -999.000     -999.000
      995.000     -999.000     -999.000     -999.000     -999.000
       2      10      22      99      23      45       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     0.824342     -4.49851   0.00669843   0.00493440
      25.0000     0.869476     -5.03486   0.00516551   0.00383566
      35.0000     0.922853     -5.63858   0.00423732   0.00314771
      45.0000     0.962614     -6.10764   0.00428889   0.00314028
      55.0000     0.976881     -6.48142   0.00505798   0.00355932
      65.0000     0.968556     -6.84001   0.00643193   0.00419339
      75.0000     0.941108     -7.22346   0.00883952   0.00506178
      85.0000     0.893526     -7.62883    0.0122951   0.00587930
      95.0000     0.825508     -8.01018    0.0164875   0.00658704
      105.000     0.799438     -8.35171    0.0185656   0.00672511
      115.000     0.783691     -8.66488    0.0203574   0.00694065
      125.000     0.769360     -8.95135    0.0218620   0.00733515
      135.000     0.803056     -9.21466    0.0220732   0.00747902
      145.000     0.857440     -9.44902    0.0215291   0.00737746
      155.000     0.935080     -9.66345    0.0195452   0.00676641
      165.000     0.979008     -9.83438    0.0191369   0.00671610
      175.000     0.993500     -9.97873    0.0198673   0.00703804
      185.000     0.987296     -10.1172    0.0197194   0.00705467
      195.000     0.965458     -10.2339    0.0196296   0.00709093
      205.000     0.934027     -10.3259    0.0199946   0.00730433
      215.000     0.936413     -10.4038    0.0196791   0.00725954
      225.000     0.956382     -10.4657    0.0192748   0.00716553
      235.000     0.977375     -10.5246    0.0190365   0.00713286
      245.000     0.991867     -10.5773    0.0189770   0.00716519
      255.000      1.00364     -10.6305    0.0187424   0.00713852
      265.000      1.00844     -10.6735    0.0199438   0.00765071
      275.000      1.03013     -10.7129    0.0209846   0.00809135
      285.000      1.01058     -10.7555    0.0221413   0.00857422
      295.000      1.00923     -10.8161    0.0218237   0.00850368
      305.000      1.03206     -10.8596    0.0221889   0.00869747
      315.000      1.07300     -10.8998    0.0226896   0.00896272
      325.000      1.11086     -10.9517    0.0218110   0.00864723
      335.000      1.15602     -10.9955    0.0207733   0.00828402
      345.000      1.19995     -11.0226    0.0214127   0.00858515
      355.000      1.24571     -11.0548    0.0227715   0.00920602
      365.000      1.27991     -11.0974    0.0237723   0.00968118
      375.000      1.34745     -11.1497    0.0228385   0.00937386
      385.000      1.38685     -11.1680    0.0228737   0.00946524
      395.000      1.42725     -11.1835    0.0245464    0.0102528
      405.000      1.48800     -11.2187    0.0236836    0.0100348
      415.000      1.53775     -11.2711    0.0198704   0.00854393
      425.000      1.56728     -11.3206    0.0192155   0.00839076
      435.000      1.59062     -11.3582    0.0198868   0.00881024
      445.000      1.62464     -11.3916    0.0192477   0.00867874
      455.000      1.68523     -11.4036    0.0202740   0.00927844
      465.000      1.73211     -11.4274    0.0202410   0.00943018
      475.000      1.75922     -11.4392    0.0203629   0.00965500
      485.000      1.82643     -11.4663    0.0200940   0.00971604
      495.000      1.89713     -11.4930    0.0194826   0.00958474
      505.000      1.95739     -11.5196    0.0190185   0.00952849
      515.000      2.01337     -11.5437    0.0196204   0.00999265
      525.000      2.03441     -11.5834    0.0196060    0.0100988
      535.000      2.03858     -11.6217    0.0210159    0.0109553
      545.000      2.08379     -11.6056    0.0238597    0.0126211
      555.000      2.14770     -11.6026    0.0224610    0.0121707
      565.000      2.18462     -11.6133    0.0225169    0.0123896
      575.000      2.20860     -11.6060    0.0235470    0.0131851
      585.000      2.23439     -11.5811    0.0241988    0.0136994
      595.000      2.24789     -11.5666    0.0259062    0.0149678
      605.000      2.28657     -11.5693    0.0230008    0.0133964
      615.000      2.35285     -11.5452    0.0232694    0.0137519
      625.000      2.39254     -11.4871    0.0287197    0.0170646
      635.000      2.39581     -11.4343    0.0332599    0.0199327
      645.000      2.39161     -11.4177    0.0336259    0.0202646
      655.000      2.47601     -11.3861    0.0349762    0.0211316
      665.000      2.56805     -11.3290    0.0411068    0.0248486
      675.000      2.59643     -11.2965    0.0445097    0.0271404
      685.000      2.62391     -11.2624    0.0432890    0.0265327
      695.000      2.73028     -11.2237    0.0449718    0.0283482
      705.000      2.84672     -11.1897    0.0464833    0.0297845
      715.000      2.94835     -11.1561    0.0486290    0.0313128
      725.000      2.89218     -11.1601    0.0480931    0.0308447
      735.000      2.96327     -11.1032    0.0453475    0.0294433
      745.000      2.92925     -11.0428    0.0530430    0.0341477
      755.000      2.84741     -10.9026    0.0769850    0.0498012
      765.000      2.87230     -10.8727    0.0939999    0.0589484
      775.000      2.99064     -10.8466     0.106142    0.0696042
      785.000      2.89814     -10.7325     0.115696    0.0773454
      795.000      2.90760     -10.6388     0.136426    0.0940041
      805.000      2.98156     -10.7188     0.130307    0.0892255
      815.000      3.04736     -10.4739     0.148930    0.0992473
      825.000      3.15774     -10.5902     0.122044    0.0803782
      835.000      3.06446     -10.7709    0.0928296    0.0643801
      845.000      3.19120     -10.7544     0.111485    0.0823720
      855.000      3.17878     -10.7660     0.138710     0.108418
      865.000      3.19370     -11.1088     0.105205    0.0813133
      875.000      3.08106     -10.9721     0.140387     0.101036
      885.000     -999.000     -999.000     -999.000     -999.000
      895.000     -999.000     -999.000     -999.000     -999.000
      905.000      3.06775     -10.5387     0.189679     0.135262
      915.000     -999.000     -999.000     -999.000     -999.000
      925.000     -999.000     -999.000     -999.000     -999.000
      935.000     -999.000     -999.000     -999.000     -999.000
      945.000     -999.000     -999.000     -999.000     -999.000
      955.000     -999.000     -999.000     -999.000     -999.000
      965.000     -999.000     -999.000     -999.000     -999.000
      975.000     -999.000     -999.000     -999.000     -999.000
      985.000     -999.000     -999.000     -999.000     -999.000
      995.000     -999.000     -999.000     -999.000     -999.000
       2      10      22      99      24      00       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     0.902582     -4.55355   0.00573463   0.00410547
      25.0000     0.898187     -5.10414   0.00437337   0.00315584
      35.0000     0.896878     -5.72871   0.00352126   0.00254493
      45.0000     0.887040     -6.23159   0.00348560   0.00248887
      55.0000     0.850465     -6.64499   0.00406393   0.00279015
      65.0000     0.798387     -7.03262   0.00514835   0.00326265
      75.0000     0.753709     -7.41019   0.00701602   0.00389001
      85.0000     0.695531     -7.78956   0.00988567   0.00456030
      95.0000     0.525312     -8.17939    0.0135563   0.00521386
      105.000     0.312191     -8.56748    0.0156857   0.00541243
      115.000     0.150247     -8.92639    0.0177349   0.00571937
      125.000    0.0924438     -9.23445    0.0193180   0.00612198
      135.000    0.0963457     -9.51117    0.0195522   0.00625412
      145.000     0.134341     -9.75070    0.0188160   0.00607213
      155.000     0.204029     -9.95332    0.0177089   0.00576250
      165.000     0.248903     -10.1153    0.0178090   0.00585727
      175.000     0.264341     -10.2549    0.0183773   0.00610030
      185.000     0.295833     -10.3845    0.0180807   0.00605925
      195.000     0.321198     -10.4915    0.0182671   0.00617266
      205.000     0.353294     -10.5792    0.0185261   0.00631872
      215.000     0.428925     -10.6571    0.0177959   0.00612497
      225.000     0.488089     -10.7242    0.0174276   0.00604663
      235.000     0.530953     -10.7842    0.0177144   0.00619799
      245.000     0.577719     -10.8388    0.0176511   0.00622174
      255.000     0.631120     -10.8833    0.0173237   0.00615124
      265.000     0.672336     -10.9084    0.0184254   0.00659045
      275.000     0.735782     -10.9358    0.0185957   0.00669732
      285.000     0.770917     -10.9630    0.0187086   0.00677556
      295.000     0.803697     -10.9906    0.0190337   0.00693240
      305.000     0.846662     -11.0153    0.0193749   0.00708655
      315.000     0.898720     -11.0349    0.0198300   0.00729951
      325.000     0.945911     -11.0604    0.0192272   0.00711290
      335.000     0.978876     -11.0729    0.0192437   0.00716241
      345.000     0.992329     -11.0849    0.0207032   0.00773880
      355.000      1.03599     -11.1140    0.0214796   0.00808776
      365.000      1.08951     -11.1533    0.0210126   0.00796092
      375.000      1.14993     -11.1952    0.0201224   0.00768084
      385.000      1.19418     -11.2064    0.0205359   0.00789750
      395.000      1.24831     -11.2186    0.0221411   0.00858329
      405.000      1.31860     -11.2381    0.0225606   0.00884967
      415.000      1.38414     -11.2726    0.0204195   0.00811915
      425.000      1.43024     -11.3260    0.0189768   0.00768982
      435.000      1.47983     -11.3685    0.0180595   0.00744195
      445.000      1.54867     -11.3888    0.0179422   0.00751156
      455.000      1.60588     -11.4038    0.0191870   0.00812854
      465.000      1.64933     -11.4354    0.0191688   0.00825416
      475.000      1.71117     -11.4757    0.0182754   0.00803075
      485.000      1.79040     -11.5060    0.0186450   0.00837413
      495.000      1.82060     -11.5401    0.0187626   0.00857580
      505.000      1.84635     -11.6036    0.0169611   0.00788243
      515.000      1.91908     -11.6531    0.0161444   0.00761259
      525.000      1.96643     -11.7027    0.0169784   0.00811234
      535.000      1.98722     -11.7387    0.0186227   0.00904819
      545.000      2.03789     -11.7383    0.0201604    0.0100010
      555.000      2.07978     -11.7527    0.0193170   0.00983273
      565.000      2.10584     -11.7676    0.0208113    0.0107306
      575.000      2.11783     -11.7773    0.0217536    0.0114067
      585.000      2.12383     -11.7912    0.0204863    0.0109016
      595.000      2.14043     -11.8105    0.0202359    0.0110523
      605.000      2.18688     -11.8179    0.0193775    0.0107468
      615.000      2.24304     -11.8086    0.0195261    0.0109762
      625.000      2.27142     -11.7819    0.0238269    0.0133603
      635.000      2.31089     -11.7335    0.0297296    0.0167852
      645.000      2.36453     -11.6927    0.0338003    0.0193849
      655.000      2.38715     -11.6996    0.0324887    0.0189386
      665.000      2.43237     -11.6999    0.0331234    0.0193409
      675.000      2.52915     -11.6785    0.0347391    0.0203734
      685.000      2.58469     -11.6514    0.0379208    0.0222003
      695.000      2.67818     -11.6453    0.0399027    0.0236927
      705.000      2.76329     -11.6150    0.0425816    0.0256257
      715.000      2.77499     -11.5842    0.0455450    0.0279236
      725.000      2.68446     -11.6206    0.0455953    0.0280498
      735.000      2.73304     -11.6248    0.0416771    0.0256728
      745.000      2.80768     -11.6048    0.0492168    0.0294187
      755.000      2.72592     -11.5637    0.0612213    0.0358571
      765.000      2.61397     -11.5270    0.0797222    0.0457207
      775.000      2.86240     -11.5424    0.0843339    0.0505453
      785.000      3.00784     -11.5388    0.0804486    0.0488680
      795.000      2.98136     -11.4955    0.0966519    0.0586132
      805.000      3.09966     -11.5264     0.100185    0.0583431
      815.000      3.20027     -11.3968     0.113736    0.0656102
      825.000      3.33909     -11.3217     0.120155    0.0689088
      835.000      3.34874     -11.4470     0.103325    0.0597935
      845.000      3.27857     -11.4629     0.113832    0.0671719
      855.000      3.10702     -11.4977     0.128028    0.0758539
      865.000      3.15635     -11.6111     0.130005    0.0781778
      875.000      3.35800     -11.4933     0.143284    0.0853260
      885.000      3.04484     -11.2862     0.165858    0.0977735
      895.000      3.02582     -11.3637     0.139636    0.0822661
      905.000      3.26901     -11.5140     0.107749    0.0611165
      915.000      3.35210     -11.5654     0.120542    0.0663298
      925.000      3.30691     -11.5116     0.153295    0.0829880
      935.000      3.25713     -11.6135     0.151853    0.0813195
      945.000      3.22763     -11.4588     0.192338     0.104276
      955.000     -999.000     -999.000     -999.000     -999.000
      965.000     -999.000     -999.000     -999.000     -999.000
      975.000     -999.000     -999.000     -999.000     -999.000
      985.000      3.27106     -11.7827     0.180019    0.0832095
      995.000      3.46364     -11.9974     0.173424    0.0755940
