Statistics (+/- 3 hr window)
***************************************************************************************************
Lwn412
In Situ data flags applied: SHADE
---------------------------------------------------------------------------------------------------
dataid      cruise      mon dd yyyy hh:mm      lat       lon    tdiff    pix      SAT         ENV     ratio  % diff     filename
 79539 mcm_beagle_2003  Aug  7 2003  1:00AM -30.3320  159.6830   -110     13    0.214902    0.693520   0.310  69.013  T2003218231000.L2_LAC
 43945      mipot_2003  Nov 29 2001  2:55AM  -6.7689   76.5212    120     25    0.093732    0.104157   0.900  10.009  T2001333045000.L2_LAC
 63534         patex_i  Nov  5 2004 11:25AM -44.5412  -59.3172    109     25    1.009413    2.000000   0.505  49.529  T2004310131000.L2_LAC
 57287  f04_biosope_bs  Dec  7 2004  2:44PM -33.9083  -73.3703      6     25    1.481894    1.083000   1.368  36.832  T2004342145000.L2_LAC
 42269      mipot_2003  Nov 16 2001 10:14AM  34.3148   25.8226   -102     25    0.050760    0.068954   0.736  26.385  T2001320083000.L2_LAC
 26083         ioffe01  Feb 27 2002  3:55PM -57.1900  -64.3000   -118     25    0.139340    0.125202   1.113  11.292  T2002058135500.L2_LAC
 26083         ioffe01  Feb 27 2002  3:55PM -57.1900  -64.3000   -118     25    0.139340    0.136320   1.022   2.215  T2002058135500.L2_LAC
 26227         ioffe01  Apr 23 2002  1:29PM  41.0000  -10.9600    -92     25    0.957029    0.691613   1.384  38.376  T2002113115500.L2_LAC
 26227         ioffe01  Apr 23 2002  1:29PM  41.0000  -10.9600    -92     25    0.957029    0.744900   1.285  28.477  T2002113115500.L2_LAC
 26102         ioffe01  Mar 11 2002  4:39PM -41.7800  -56.0400   -142     25    0.474798    0.309645   1.533  53.336  T2002070141500.L2_LAC
 26102         ioffe01  Mar 11 2002  4:39PM -41.7800  -56.0400   -142     25    0.474798    0.295920   1.605  60.448  T2002070141500.L2_LAC
 45982      mipot_2003  Dec 15 2001 12:44AM -42.3374  156.0093    -38     25    0.208187    0.185241   1.124  12.387  T2001349000500.L2_LAC
 56474        biosope3  Nov  6 2004  7:27PM -17.2326 -127.9749    -41     25    0.050929    0.043000   1.184  18.439  T2004311184500.L2_LAC
  2060         cal0304  Apr  5 2003  6:04PM  32.3430 -118.5730     12     25    0.362842    0.420000   0.864  13.609  T2003095181500.L2_LAC
  2060         cal0304  Apr  5 2003  6:04PM  32.3430 -118.5730     12     25    0.362842    0.605000   0.600  40.026  T2003095181500.L2_LAC
 45996      mipot_2003  Dec 15 2001  3:04AM -42.2651  156.7473   -178     25    0.168970    0.171831   0.983   1.665  T2001349000500.L2_LAC
100380        sep02pac  Sep 23 2002  9:45PM  21.5002 -157.0028      4     25    0.075680    0.060000   1.261  26.134  T2002266214500.L2_LAC
100380        sep02pac  Sep 23 2002  9:45PM  21.5002 -157.0028      4     25    0.075680    0.066000   1.147  14.667  T2002266214500.L2_LAC
 57604        biosope3  Nov  1 2004  7:36PM  -9.0113 -136.9367     28     25    0.125242    0.128000   0.979   2.155 T2004306200000.L2_LAC.f04_biosope_wd_57604.hdf_OCVAL.bz2
 56697  boussole_01_05  Jan 28 2004 11:42AM  43.3649    7.9053    -67     20    0.287024    0.399000   0.719  28.064  T2004028103500.L2_LAC
 56770  boussole_01_05  May 27 2005 11:32AM  43.3660    7.8981    -40     25    0.256162    0.203000   1.262  26.188  T2005147105000.L2_LAC
 46599 mcm_alg130_bott  Aug 30 2004  6:26AM -11.0242   43.3315     71     15    0.162519    0.172000   0.945   5.512  T2004243073500.L2_LAC
 79554 mcm_beagle_2003  Sep 17 2003  9:00PM -32.4990 -132.6640   -129     13    0.056801    0.048090   1.181  18.113  T2003260185000.L2_LAC
 26054         ioffe01  Jan  9 2002  2:57PM -57.1900  -63.8100   -102     25    0.183615    0.301208   0.610  39.040  T2002009131500.L2_LAC
 26054         ioffe01  Jan  9 2002  2:57PM -57.1900  -63.8100   -102     25    0.183615    0.327240   0.561  43.890  T2002009131500.L2_LAC
 45200      mipot_2003  Dec  8 2001  3:28AM -35.5536  116.8357   -110     25    0.148466    0.084831   1.750  75.014  T2001342013500.L2_LAC
 56790  boussole_01_05  Nov  8 2005  9:00AM  43.3670    7.8991    130     25    0.199394    0.240000   0.831  16.919  T2005312111000.L2_LAC
 79397 mcm_beagle_2003  Oct  2 2003  6:00PM -32.5000  -94.6530    -91     25    0.081229    0.127900   0.635  36.490  T2003275162500.L2_LAC
 26226         ioffe01  Apr 23 2002 12:29PM  40.8900  -11.0300    -32     25    0.822446    0.707919   1.162  16.178  T2002113115500.L2_LAC
 26226         ioffe01  Apr 23 2002 12:29PM  40.8900  -11.0300    -32     25    0.822446    0.732930   1.122  12.213  T2002113115500.L2_LAC
  6203         bats183  Dec  1 2003  5:22PM  32.1516  -64.5491   -144     25    0.062330    0.119000   0.524  47.622  T2003335145500.L2_LAC
 56713  boussole_01_05  Jun  4 2004 10:40AM  43.3662    7.9040     -5     25    0.216374    0.208000   1.040   4.026  T2004156103000.L2_LAC
 56720  boussole_01_05  Jul 31 2004 10:54AM  43.3661    7.9351    -26     25    0.219246    0.170000   1.290  28.968  T2004213102500.L2_LAC
 42275      mipot_2003  Nov 16 2001 11:14AM  34.2205   26.0634   -162     23    0.041917    0.057383   0.731  26.952  T2001320083000.L2_LAC
 17826            s303  Jul 10 2003  5:45PM  37.1150 -124.6920    127     15    0.273623    0.229680   1.191  19.132  T2003191195000.L2_LAC
 17826            s303  Jul 10 2003  5:45PM  37.1150 -124.6920    127     15    0.273623    0.241700   1.132  13.208  T2003191195000.L2_LAC
 19321       gp2-01-ka  Apr 24 2001  6:30PM   6.9970  -94.9400   -103     23    0.145839    0.143000   1.020   1.985  T2001114164500.L2_LAC
 15896            s400  Sep 14 2000  9:42PM  35.9500 -123.8400   -113     25    0.219342    0.271830   0.807  19.309  T2000258194500.L2_LAC
 15896            s400  Sep 14 2000  9:42PM  35.9500 -123.8400   -113     25    0.219342    0.323140   0.679  32.122  T2000258194500.L2_LAC
 57410  f04_biosope_nd  Dec  7 2004  3:29PM -33.9122  -73.3669    -39     25    1.409543    1.083000   1.302  30.152  T2004342145000.L2_LAC
 17381        amlr2000  Mar  4 2000 10:00AM -60.7560  -54.0000    135     25    0.417523    1.115000   0.374  62.554  T2000064121500.L2_LAC
 17381        amlr2000  Mar  4 2000 10:00AM -60.7560  -54.0000    135     25    0.417523    1.096000   0.381  61.905  T2000064121500.L2_LAC
 57387  f04_biosope_nd  Nov  1 2004  7:07PM  -9.0125 -136.9379     57     25    0.125242    0.128000   0.979   2.155  T2004306200000.L2_LAC
 45976      mipot_2003  Dec 14 2001 11:45PM -42.3715  155.6919     21     25    0.147924    0.221641   0.667  33.260  T2001349000500.L2_LAC
 79515 mcm_beagle_2003  Aug 22 2003 11:00PM -32.5020 -170.0020    -89     25    0.167836    0.235220   0.714  28.647  T2003234213000.L2_LAC
 56682  boussole_01_05  Jun 29 2003  9:02AM  43.3679    7.9023     74     25    0.124339    0.104000   1.196  19.557  T2003180101500.L2_LAC
 56615  boussole_01_05  Sep  2 2001 11:26AM  43.3620    7.8836    -57     25    0.239035    0.068000   3.515 251.522  T2001245102500.L2_LAC
  3577         cal0201  Jan 30 2002  6:32PM  33.1970 -118.3930    -27     25    0.343442    0.551000   0.623  37.669  T2002030180500.L2_LAC
 45202      mipot_2003  Dec  8 2001  3:48AM -35.5826  116.9250   -130     25    0.151195    0.071514   2.114 111.420  T2001342013500.L2_LAC
---------------------------------------------------------------------------------------------------
             Median  Median   %Diff
     Band    Ratio   %Diff    StDev      N      In Situ Range        Satellite Range
     ----    ------  ------   -----     ---   -------------------  -------------------
chlorophyll   0.8652  30.1520  34.6953   280  [ 0.00900  3.72100]  [ 0.02051  2.45174]
---------------------------------------------------------------------------------------------------
Slope statistics for chlorophyll
  slope   intercept   rsq      bias     RMSE
  -----   ---------   ---      ----     ----
  0.8874   -0.3548   0.8339  -0.1909   0.4426
***************************************************************************************************
kd488
In Situ data flags applied: SHADE
---------------------------------------------------------------------------------------------------
dataid      cruise      mon dd yyyy hh:mm      lat       lon    tdiff    pix      SAT         ENV     ratio  % diff     filename
------ ---------------  --- -- ---- -------  -------   -------  -----    ---    ---------   --------  ------ ------- -----------------------
  1363         hot-145  Feb 27 2003  9:12PM  22.7500 -158.0000      6     25    0.022909    0.026720   0.857  14.262  T2003058211500.L2_LAC
210839         cal0411  Nov 16 2004  5:04PM  33.1501 -123.2220    125     25    0.047487    0.050470   0.941   5.911  T2004321190500.L2_LAC
 54930         hot-176  Dec 14 2005  9:19PM  22.7500 -158.0000    -34     25    0.030930    0.027450   1.127  12.679  T2005348204500.L2_LAC
212436          i8si9n  Feb 25 2007  6:27AM -54.3683   86.1369   -145     25    0.044218    0.041310   1.070   7.040  T2007056040000.L2_LAC
211960             a22  Oct 25 2003  4:11PM  12.3740  -65.9883    -87     20    0.030778    0.033787   0.911   8.908  T2003298144000.L2_LAC
113926          car128  Nov  2 2006  4:08PM  10.5000  -64.6700    -84     13    0.050800    0.026368   1.927  92.660  T2006306144000.L2_LAC
 19018       gp7-01-ka  Oct 17 2001 11:41PM   4.7000 -170.0080   -121     25    0.037610    0.026500   1.419  41.923  T2001290214000.L2_LAC
 25909         hot-165  Nov 26 2004 10:39PM  21.3400 -158.2700    -71     25    0.026655    0.026599   1.002   0.208  T2004331212500.L2_LAC
  5765         bats154  Jul 21 2001  3:28PM  32.1409  -63.9964     20     19    0.022671    0.027120   0.836  16.406  T2001202154500.L2_LAC
212481          i8si9n  Apr 26 2007  3:44AM  15.9994   89.8494     23     25    0.038152    0.036210   1.054   5.364  T2007116040500.L2_LAC
 10654           car55  Jun  6 2000  2:10PM  10.5000  -64.6700     75     25    0.053209    0.046050   1.155  15.545  T2000158152500.L2_LAC
 19482       gp6-00-ka  Oct 31 2000 11:40PM   0.0000 -169.9680    -68     25    0.040470    0.052600   0.769  23.061  T2000305223000.L2_LAC
  9975      cats_feb01  Feb 20 2001  2:51PM  17.6000  -67.0000     59     24    0.025352    0.029080   0.872  12.819  T2001051155000.L2_LAC
211276   amlr2004_leg1  Jan 21 2004  4:07PM -60.9983  -57.5162   -111     23    0.046870    0.038320   1.223  22.312  T2004021141500.L2_LAC
  9969      cats_aug00  Aug  2 2000  4:11PM  17.6000  -67.0000    -55     25    0.041760    0.027910   1.496  49.624  T2000215151500.L2_LAC
 10656           car56  Jul  7 2000  2:46PM  10.5000  -64.6700     -4     25    0.127857    0.056420   2.266 126.617  T2000189144000.L2_LAC
 11282         hot-152  Oct 13 2003 11:22PM  21.3400 -158.2700   -149     21    0.029789    0.016550   1.800  79.997  T2003286205000.L2_LAC
  1331         hot-121  Dec 19 2000 10:34PM  22.7500 -158.0000    -64     25    0.024390    0.028340   0.861  13.936  T2000354213000.L2_LAC
  4698        amlr2002  Jan 22 2002  1:45PM -60.9990  -56.4980     39     20    0.050178    0.049930   1.005   0.496  T2002022142000.L2_LAC
 23520              c4  Mar  1 2001  3:25PM  23.9087  -76.0387     17     25    0.027136    0.027000   1.005   0.505  T2001060154000.L2_LAC
  5975       batsval32  Oct 24 2002  4:40PM  25.6683  -65.0547   -130     25    0.022845    0.022140   1.032   3.186  T2002297143000.L2_LAC
 54931         hot-177  Jan 23 2006 10:34PM  21.3400 -158.2700    -60     25    0.025381    0.021464   1.183  18.248  T2006023213000.L2_LAC
212476          i8si9n  Apr 21 2007  4:18AM   9.9531   85.6631     71     20    0.034000    0.030510   1.114  11.439  T2007111052500.L2_LAC
  5184         bats163  Apr 18 2002  4:16PM  32.0561  -64.2247    -77     25    0.022210    0.022800   0.974   2.590  T2002108145500.L2_LAC
 10704           car86  Feb 11 2003  4:53PM  10.5000  -64.6700   -127     25    0.263905    0.229390   1.151  15.046  T2003042144500.L2_LAC
 10690           car76  Mar 12 2002  4:10PM  10.5000  -64.6700    -84     25    0.154164    0.141320   1.091   9.088  T2002071144500.L2_LAC
  4990         bats168  Sep 19 2002  3:26PM  32.1542  -64.3578     10     16    0.022971    0.024870   0.924   7.634  T2002262153500.L2_LAC
  5748         bats153  Jun  4 2001  4:12PM  31.7736  -64.2797    -78     20    0.022462    0.024310   0.924   7.600  T2001155145000.L2_LAC
  5044         bats169  Oct  9 2002  3:38PM  32.1681  -64.4978    -27     15    0.034846    0.033260   1.048   4.769  T2002282151000.L2_LAC
  1404         hot-126  May 14 2001 10:46PM  21.3400 -158.2700    -91     25    0.026286    0.023260   1.130  13.008  T2001134211500.L2_LAC
  1890         cal0004  Apr 12 2000  5:33PM  32.4200 -119.9630     58     25    0.065270    0.057120   1.143  14.268  T2000103183000.L2_LAC
  4714        amlr2002  Feb  9 2002  1:00PM -61.0900  -68.1860     71     13    0.030073    0.033730   0.892  10.843  T2002040141000.L2_LAC
 16359           car96  Jan 13 2004  3:07PM  10.5000  -64.6700    -21     25    0.112990    0.119590   0.945   5.519  T2004013144500.L2_LAC
  1333         hot-124  Mar 21 2001 10:28PM  22.7500 -158.0000    -36     22    0.028600    0.018070   1.583  58.273  T2001080215000.L2_LAC
  1329         hot-120  Nov 28 2000 10:52PM  21.3400 -158.2700   -100     19    0.027322    0.018560   1.472  47.210  T2000333211000.L2_LAC
 10666           car63  Feb 16 2001  3:37PM  10.5000  -64.6700    -59     25    0.174782    0.184030   0.950   5.025  T2001047143500.L2_LAC
 23521              c4  Mar  1 2001  4:27PM  23.9509  -76.0847    -45     25    0.027724    0.030000   0.924   7.587  T2001060154000.L2_LAC
  1565         cal0211  Nov 15 2002  7:20PM  32.4230 -119.9650    -33     25    0.045364    0.045440   0.998   0.168  T2002319184500.L2_LAC
211965             a22  Nov  2 2003  6:15PM  24.8727  -65.9910   -165     18    0.021950    0.024758   0.887  11.343  T2003306153000.L2_LAC
113919          car119  Feb  7 2006  4:29PM  10.5000  -64.6700   -130     25    0.171495    0.105499   1.626  62.556  T2006038141500.L2_LAC
  1341         hot-132  Nov 16 2001 10:32PM  22.7500 -158.0000    -46     25    0.030229    0.028980   1.043   4.308  T2001320214500.L2_LAC
  1343         hot-134  Jan 14 2002 11:01PM  21.3400 -158.2700    -95     25    0.023918    0.013830   1.729  72.944  T2002014212500.L2_LAC
  5258         bats177  Jul  4 2003  3:42PM  31.6122  -64.2617     -8     25    0.015867    0.021590   0.735  26.509  T2003185153000.L2_LAC
113928          car130  Feb  6 2007  4:38PM  10.5000  -64.6700   -113     25    0.242114    0.151115   1.602  60.219  T2007037144500.L2_LAC
 19472       gp6-00-ka  Oct 18 2000 10:03PM   0.0000 -154.9990    -38     16    0.037986    0.060600   0.627  37.317  T2000292212000.L2_LAC
  1340         hot-132  Nov 15 2001 10:50PM  21.3400 -158.2700   -107     25    0.026267    0.024580   1.069   6.862  T2001319210000.L2_LAC
 10686           car73  Dec 11 2001  3:56PM  10.5000  -64.6700    -49     25    0.048275    0.040890   1.181  18.061  T2001345150500.L2_LAC
 10684           car72  Nov  6 2001  3:38PM  10.5000  -64.6700    -61     25    0.036991    0.032970   1.122  12.197  T2001310143500.L2_LAC
212457          i8si9n  Mar 31 2007  5:52AM -19.6331   95.0008   -132     17    0.028575    0.021960   1.301  30.123  T2007090034000.L2_LAC
  5193         bats164  May 13 2002  3:20PM  32.1100  -64.4703    -27     15    0.025692    0.025150   1.022   2.156  T2002133145000.L2_LAC
210827         cal0411  Nov  3 2004  5:34PM  32.3465 -118.5550     28     25    0.045000    0.039760   1.132  13.179  T2004308180000.L2_LAC
113917          car118  Jan 12 2006  3:41PM  10.5000  -64.6700    -21     25    0.133236    0.101691   1.310  31.021  T2006012152000.L2_LAC
  1405         hot-126  May 15 2001 10:13PM  22.7500 -158.0000    -16     22    0.017022    0.021300   0.799  20.083  T2001135215500.L2_LAC
212479          i8si9n  Apr 24 2007  4:12AM  12.1872   88.1825      9     25    0.034530    0.034250   1.008   0.818  T2007114042000.L2_LAC
---------------------------------------------------------------------------------------------------
             Median  Median   %Diff
     Band    Ratio   %Diff    StDev      N      In Situ Range        Satellite Range
     ----    ------  ------   -----     ---   -------------------  -------------------
     kd488   1.0507  12.9135  26.1329    54  [ 0.01383  0.22939]  [ 0.01587  0.26390]
---------------------------------------------------------------------------------------------------
Slope statistics for kd488
  slope   intercept   rsq      bias     RMSE
  -----   ---------   ---      ----     ----
  1.2570   -0.0051   0.9029   0.0070   0.0181
***************************************************************************************************
fluor_chl
In Situ data flags applied: SHADE
---------------------------------------------------------------------------------------------------
dataid      cruise      mon dd yyyy hh:mm      lat       lon    tdiff    pix      SAT         ENV     ratio  % diff     filename
------ ---------------  --- -- ---- -------  -------   -------  -----    ---    ---------   --------  ------ ------- -----------------------
 26061         ioffe01  Jan 26 2002  3:26PM -60.3600  -63.9900    -87     25    0.078256    0.082500   0.949   5.145  T2002026135500.L2_LAC
 25919         ioffe01  Oct 10 2001  1:36PM  43.4900   -9.7800   -126     25    0.428176    0.701400   0.611  38.954  T2001283113000.L2_LAC
 26101         ioffe01  Mar 11 2002  3:39PM -42.0000  -56.1400    -82     25    0.438407    0.335850   1.305  30.536  T2002070141500.L2_LAC
   898 rv_point_sur_ap  Apr 22 2003  8:30PM  36.4823 -122.3710    -92     25    0.785103    2.367000   0.332  66.831  T2003112185500.L2_LAC
 26053         ioffe01  Jan  9 2002  1:57PM -57.0000  -64.0600    -42     25    0.174004    0.329810   0.528  47.241  T2002009131500.L2_LAC
 17579        amlr2002  Feb  9 2002  2:30PM -61.1498  -68.3119    -19     25    0.102005    0.212000   0.481  51.885  T2002040141000.L2_LAC
 19166       gp4-01-ka  Jul 18 2001 12:30AM  -6.0000 -179.8880    -91     15    0.065236    0.104000   0.627  37.273  T2001198225500.L2_LAC
  4612        amlr2001  Feb 25 2001  1:29PM -61.0025  -53.4905    -16     17    0.139540    0.335000   0.417  58.346  T2001056131000.L2_LAC
 25922         ioffe01  Oct 11 2001  2:19PM  39.0900  -13.4200   -125     25    0.105821    0.140280   0.754  24.564  T2001284121000.L2_LAC
 20226         orca_11  May 27 2000  5:23PM  57.0133  -54.8511    -70     20    0.231934    0.641000   0.362  63.817  T2000148161000.L2_LAC
 45980      mipot_2003  Dec 15 2001 12:24AM -42.3488  155.9009    -18     25    0.173847    0.141339   1.230  23.000  T2001349000500.L2_LAC
  9447 rv_point_sur_ap  Apr 22 2003  5:19PM  36.5442 -122.1420     99     22    0.555175    1.746000   0.318  68.203  T2003112185500.L2_LAC
 26081         ioffe01  Feb 27 2002  1:55PM -56.8100  -64.6800      2     25    0.117768    0.135690   0.868  13.208  T2002058135500.L2_LAC
 26095         ioffe01  Mar 10 2002  2:36PM -47.4600  -58.8100    -60     25    0.449234    0.659230   0.681  31.855  T2002069133500.L2_LAC
 43947      mipot_2003  Nov 29 2001  3:15AM  -6.8156   76.5840    100     25    0.087713    0.097223   0.902   9.782  T2001333045000.L2_LAC
 26100         ioffe01  Mar 11 2002  2:39PM -42.2300  -56.2400    -22     25    0.323665    0.311170   1.040   4.016  T2002070141500.L2_LAC
 19627       gp3-00-ka  Jun 19 2000 11:55PM   7.9380 -155.0270   -145     25    0.133731    0.217000   0.616  38.373  T2000171213000.L2_LAC
  3597         cal0201  Feb  4 2002  6:22PM  33.2380 -121.4430      1     25    0.219130    0.297000   0.738  26.219  T2002035182000.L2_LAC
 26094         ioffe01  Mar 10 2002  1:36PM -47.6800  -58.9500      0     25    0.431666    0.733390   0.589  41.141  T2002069133500.L2_LAC
 45990      mipot_2003  Dec 15 2001  2:04AM -42.2974  156.4358   -118     25    0.198590    0.223149   0.890  11.006  T2001349000500.L2_LAC
 26225         ioffe01  Apr 23 2002 11:29AM  40.7900  -11.0900     28     25    0.837120    0.629920   1.329  32.893  T2002113115500.L2_LAC
  9448 rv_point_sur_ap  Apr 22 2003  8:30PM  36.4823 -122.3710    -92     25    0.785103    1.170000   0.671  32.897  T2003112185500.L2_LAC
 17101         cal0004  Apr  8 2000  6:31PM  32.3520 -118.5470     25     25    0.350053    0.446000   0.785  21.513  T2000099185500.L2_LAC
 45205      mipot_2003  Dec  8 2001  4:28AM -35.6398  117.0906   -170     25    0.151871    0.058215   2.609 160.880  T2001342013500.L2_LAC
  5033         bats170  Nov 16 2002  2:01PM  31.8018  -64.7443     33     25    0.051614    0.073000   0.707  29.296  T2002320143000.L2_LAC
  6198         bats182  Nov  4 2003  2:11PM  31.6743  -64.1623     65     19    0.089024    0.139000   0.641  35.954  T2003308151500.L2_LAC
 26062         ioffe01  Jan 26 2002  4:26PM -60.1600  -64.1600   -147     25    0.078040    0.072410   1.078   7.776  T2002026135500.L2_LAC
   897 rv_point_sur_ap  Apr 22 2003  5:19PM  36.5442 -122.1420     99     22    0.555175    3.005000   0.185  81.525  T2003112185500.L2_LAC
211980             a22  Nov  1 2003 12:22PM  22.1932  -65.9693    146     17    0.042270    0.042000   1.006   0.642  T2003305144500.L2_LAC
210650        s060422w  Apr 22 2006  2:48PM  40.1333  -68.0648      1     20    1.619327    2.524600   0.641  35.858  T2006112144500.L2_LAC
  3613         cal0201  Feb  8 2002  6:39PM  34.0520 -122.9450     57     25    0.548243    1.156000   0.474  52.574  T2002039193500.L2_LAC
 19148       gp4-01-ka  Jul  5 2001 10:00PM   6.9980  165.0750    130     25    0.028834    0.045000   0.641  35.925  T2001187001000.L2_LAC
 15638         jan01sj  Jan 17 2001  2:42PM  23.9678  -45.0002    -20     18    0.053443    0.088000   0.607  39.270  T2001017142000.L2_LAC
 13231      swao_95-04  Jan 28 2004  2:45PM -62.0610  -56.3210    -23     14    0.153318    0.579000   0.265  73.520  T2004028142000.L2_LAC
 26119         ioffe01  Mar 18 2002  3:30PM -26.5300  -42.1400   -169     17    0.089358    0.297850   0.300  69.999  T2002077124000.L2_LAC
 25918         ioffe01  Oct 10 2001 12:36PM  43.6900   -9.6200    -66     15    0.443373    0.693340   0.640  36.053  T2001283113000.L2_LAC
 11317         cal0211  Nov 12 2002  6:32PM  31.1870 -120.9170    -15     25    0.152928    0.335000   0.457  54.350  T2002316181500.L2_LAC
  5136         bats158  Nov  9 2001  1:56PM  31.6756  -64.1493     66     20    0.053545    0.079000   0.678  32.222  T2001313150000.L2_LAC
 45204      mipot_2003  Dec  8 2001  4:08AM -35.6114  117.0088   -150     25    0.161578    0.062204   2.598 159.755  T2001342013500.L2_LAC
  4562        amlr2001  Feb 18 2001  1:00PM -60.5980  -56.5850      7     20    0.096567    0.130000   0.743  25.718  T2001049130500.L2_LAC
  5858         bats177  Jul  4 2003  5:58PM  31.5884  -64.3059   -144     25    0.020900    0.039000   0.536  46.411  T2003185153000.L2_LAC
100396        sep02pac  Oct 11 2002 10:55PM  21.5979 -156.3730    -79     25    0.075221    0.154000   0.489  51.155  T2002284213500.L2_LAC
 43949      mipot_2003  Nov 29 2001  3:35AM  -6.8608   76.6445     80     15    0.092666    0.106011   0.874  12.588  T2001333045000.L2_LAC
 45992      mipot_2003  Dec 15 2001  2:24AM -42.2854  156.5413   -138     25    0.184821    0.193380   0.956   4.426  T2001349000500.L2_LAC
 19232       gp3-01-ka  Jun  8 2001 11:00PM  -5.0010 -154.9930   -105     25    0.116862    0.155000   0.754  24.605  T2001159211500.L2_LAC
  3286         cal0110  Nov  7 2001  6:04PM  33.1580 -123.2250     28     15    0.333771    0.420000   0.795  20.531  T2001311183000.L2_LAC
 45986      mipot_2003  Dec 15 2001  1:24AM -42.3170  156.2219    -78     25    0.231428    0.242178   0.956   4.439  T2001349000500.L2_LAC
 15639         jan01sj  Jan 18 2001  4:10PM  19.1662  -44.9780   -162     25    0.056091    0.084000   0.668  33.225  T2001018132500.L2_LAC
 15827            s201  Mar 14 2001  7:50PM  36.1700 -123.7800     13     25    0.540394    1.002113   0.539  46.075  T2001073200000.L2_LAC
 17382        amlr2000  Mar  4 2000  2:04PM -60.0050  -53.5960    -12     15    0.508087    1.611000   0.315  68.461  T2000064135000.L2_LAC
 26060         ioffe01  Jan 26 2002  2:26PM -60.5600  -63.8200    -27     25    0.064977    0.064390   1.009   0.911  T2002026135500.L2_LAC
 17816            s303  Jul  8 2003  8:38PM  36.1260 -123.4900   -132     25    0.310754    1.039280   0.299  70.099  T2003189182500.L2_LAC
  1034       gp2-02-ka  May  2 2002 11:15PM  -4.0000 -140.0000   -177     25    0.076497    0.098000   0.781  21.942  T2002122201500.L2_LAC
 42273      mipot_2003  Nov 16 2001 10:54AM  34.2529   25.9845   -142     23    0.043440    0.071212   0.610  38.998  T2001320083000.L2_LAC
  3520         cal0104  Apr 13 2001  6:05PM  33.1480 -120.0230     33     25    1.072954    2.071000   0.518  48.191  T2001103183500.L2_LAC
 26212         ioffe01  Apr 19 2002  1:58PM  29.9700  -17.6900    -93     25    0.084491    0.054070   1.563  56.262  T2002109122500.L2_LAC
100385        sep02pac  Sep 28 2002 10:08PM  23.4871 -155.1125    -99     25    0.078118    0.081000   0.964   3.558  T2002271202500.L2_LAC
 42271      mipot_2003  Nov 16 2001 10:34AM  34.2848   25.9039   -122     25    0.053228    0.078609   0.677  32.288  T2001320083000.L2_LAC
 25921         ioffe01  Oct 11 2001  1:19PM  39.2700  -13.2700    -65     25    0.101850    0.139750   0.729  27.120  T2001284121000.L2_LAC
 17815            s303  Jul  8 2003  4:32PM  36.2930 -123.1340    114     25    0.403682    0.446340   0.904   9.557  T2003189182500.L2_LAC
 19708       gp2-00-ka  May  8 2000  5:51PM   0.0130 -110.0180    -13     20    0.203471    0.251000   0.811  18.936  T2000129173500.L2_LAC
 15861            s300  Jul 27 2000  4:26PM  35.4500 -124.9000    160     25    0.139198    0.183000   0.761  23.936  T2000209190500.L2_LAC
  5734         bats145  Oct 18 2000  2:29PM  31.5731  -64.1555     12     25    0.039848    0.009000   4.428 342.751  T2000292144000.L2_LAC
  5727         bats144  Sep 13 2000  2:43PM  31.7055  -64.5901     66     23    0.049985    0.055000   0.909   9.118  T2000257154500.L2_LAC
 17149         cal0004  Apr 19 2000  9:21PM  34.1480 -121.1570   -164     25    0.303849    0.516000   0.589  41.114  T2000110183500.L2_LAC
 17912       ptlo13203  May 12 2003  5:44PM  36.6840 -122.3810     49     25    2.451741    2.380290   1.030   3.002  T2003132183000.L2_LAC
 19397       gp8-00-ka  Nov 23 2000  1:23AM  -8.0470  164.8020   -107     25    0.026659    0.061000   0.437  56.296  T2000327233500.L2_LAC
  6202         bats182  Nov  7 2003  2:59PM  32.1480  -64.5663     48     14    0.080254    0.137000   0.586  41.420  T2003311154500.L2_LAC
  5770         bats154  Jul 20 2001  5:45PM  31.7679  -64.7384   -159     18    0.064247    0.050000   1.285  28.494  T2001201150500.L2_LAC
100326        jul03pac  Aug 15 2003 11:30PM  21.0220 -159.0000   -139     25    0.070265    0.088000   0.798  20.154  T2003227211000.L2_LAC
  5025         bats168  Sep 18 2002  2:38PM  32.1423  -64.0073     15     25    0.050242    0.058000   0.866  13.376  T2002261145000.L2_LAC
 45974      mipot_2003  Dec 14 2001 11:25PM -42.3844  155.5820     41     15    0.334382    0.405945   0.824  17.629  T2001349000500.L2_LAC
 46504  mcm_alg130_ctd  Aug 30 2004  6:26AM -11.0242   43.3315     71     15    0.162519    0.231000   0.704  29.645  T2004243073500.L2_LAC
  5157        bats160a  Feb 13 2002  3:00PM  31.6202  -64.2447     -1     22    0.137401    0.310000   0.443  55.677  T2002044145500.L2_LAC
 19182       gp4-01-ka  Jul 24 2001  9:00PM   9.9980 -177.0120    121     25    0.061575    0.075000   0.821  17.901  T2001205230000.L2_LAC
 26082         ioffe01  Feb 27 2002  2:55PM -57.0000  -64.4900    -58     25    0.124638    0.206610   0.603  39.675  T2002058135500.L2_LAC
  3584         cal0201  Jan 31 2002  9:33PM  33.4900 -119.3170   -165     25    0.597441    0.873000   0.684  31.565  T2002031184500.L2_LAC
