cd_name,file_path,file_compressed_name,file_name,woce_date,latitude,longitude,depth_min,depth_max,temperature_min,temperature_max,salinity_min,salinity_max
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918917.nc,19970307,23.9500,-64.6833,0.00000,783.500,10.6000,24.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918933.nc,19970307,23.1167,-65.0667,0.00000,785.500,9.60000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918932.nc,19970307,22.7500,-65.0000,0.00000,785.500,8.50000,25.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918915.nc,19970307,22.4667,-64.9667,0.00000,785.500,8.70000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918930.nc,19970307,21.8000,-65.1000,0.00000,785.500,8.80000,25.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918931.nc,19970307,21.3667,-65.0833,0.00000,785.500,8.80000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918925.nc,19970308,20.5333,-65.0167,0.00000,785.500,8.20000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918926.nc,19970308,20.1667,-65.0333,0.00000,785.500,7.80000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918924.nc,19970308,19.2333,-65.2000,0.00000,802.100,8.00000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929799.nc,19970308,68.8833,16.8333,0.00000,352.000,3.30000,6.40000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918922.nc,19970308,18.9167,-65.3167,0.00000,785.500,7.50000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919497.nc,19970308,23.4000,-64.1833,0.00000,1621.00,5.10000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919496.nc,19970309,21.3000,-64.4000,0.00000,1772.00,25.1000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929800.nc,19970309,68.8667,16.8000,0.00000,201.000,3.10000,6.10000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929801.nc,19970309,68.9500,16.9500,0.00000,309.000,3.10000,7.10000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929790.nc,19970309,69.0667,17.3333,0.00000,277.000,2.80000,7.00000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929791.nc,19970309,69.0333,17.3333,0.00000,285.300,2.90000,6.70000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929774.nc,19970310,69.4333,18.1167,0.00000,430.000,3.10000,4.00000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929775.nc,19970310,69.5167,18.9500,0.00000,430.000,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929776.nc,19970310,69.3500,18.1000,0.00000,205.000,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929952.nc,19970310,47.1667,-4.38330,0.00000,118.000,11.1000,12.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930012.nc,19970310,29.0667,-15.2667,0.00000,450.000,12.0000,19.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919506.nc,19970310,17.2000,-65.7000,0.00000,785.500,7.00000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919507.nc,19970310,17.1333,-65.8500,0.00000,785.500,7.00000,26.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919500.nc,19970310,16.8667,-65.8167,0.00000,785.500,6.60000,26.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919534.nc,19970310,26.0667,-77.9500,0.00000,760.000,9.30000,25.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919501.nc,19970310,16.9333,-65.5333,0.00000,759.700,6.60000,26.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919508.nc,19970310,17.0000,-65.6833,0.00000,785.500,6.60000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919511.nc,19970310,17.0500,-66.0500,0.00000,785.500,6.70000,26.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929943.nc,19970311,46.1167,-4.15000,0.00000,319.400,11.7000,12.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930009.nc,19970311,39.7667,-13.6500,0.00000,450.000,12.5000,18.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919509.nc,19970311,17.6167,-65.6167,0.00000,785.500,14.5000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920438.nc,19970311,17.6667,-65.6000,0.00000,789.700,7.20000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919527.nc,19970311,24.5667,-76.3333,0.00000,760.000,8.70000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920439.nc,19970311,17.7000,-65.4500,0.00000,785.500,6.60000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929931.nc,19970311,46.6500,-3.71670,31.0000,127.100,11.5000,11.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920440.nc,19970311,17.6167,-65.6667,0.00000,786.600,7.00000,25.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930007.nc,19970311,31.1667,-12.3833,0.00000,405.000,11.5000,18.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919524.nc,19970311,24.2333,-75.9667,0.00000,760.000,9.10000,24.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920441.nc,19970311,17.5167,-65.9500,0.00000,785.500,6.80000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919510.nc,19970311,17.4667,-65.7167,0.00000,785.500,7.30000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919525.nc,19970311,24.2333,-75.0667,0.00000,760.000,9.10000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919528.nc,19970311,24.6333,-76.5667,0.00000,760.000,8.60000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929932.nc,19970311,46.7333,-3.85000,0.00000,200.000,11.2000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920462.nc,19970311,13.7000,-67.4500,0.00000,125.000,22.5000,26.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919529.nc,19970311,24.2833,-76.0333,0.00000,760.000,9.10000,25.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920478.nc,19970311,24.6333,-76.5333,0.00000,760.000,8.50000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929929.nc,19970311,45.9833,-3.85000,0.00000,173.000,12.1000,12.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,930003.nc,19970311,32.6333,-10.5000,0.00000,450.000,12.5000,18.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929777.nc,19970311,69.5000,18.1333,0.00000,370.000,3.20000,5.90000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920442.nc,19970311,17.4667,-65.5500,0.00000,785.500,7.00000,26.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920479.nc,19970312,24.4833,-76.4000,0.00000,760.000,8.50000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920480.nc,19970312,24.2833,-76.3667,0.00000,1696.00,11.7000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920481.nc,19970312,24.3500,-76.4000,0.00000,760.000,8.90000,25.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929999.nc,19970312,33.4333,-9.33330,0.00000,450.000,11.5000,18.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920443.nc,19970312,17.7833,-65.6000,0.00000,785.500,7.40000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920464.nc,19970312,12.5833,-68.2833,0.00000,84.0000,21.5000,25.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929922.nc,19970312,44.7333,-1.85000,0.00000,123.000,12.3000,13.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920444.nc,19970312,17.7333,-65.5500,0.00000,1521.00,4.30000,26.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920482.nc,19970312,24.5000,-76.2167,0.00000,760.000,8.80000,24.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920445.nc,19970312,17.7667,-65.6333,0.00000,785.500,16.9000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920446.nc,19970312,17.7333,-65.8833,0.00000,578.800,10.8000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920483.nc,19970312,24.3667,-76.1000,0.00000,1598.00,4.10000,25.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920447.nc,19970312,17.3333,-65.7500,0.00000,785.500,6.90000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920484.nc,19970312,24.3833,-76.3500,0.00000,760.000,8.50000,24.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920448.nc,19970312,17.3000,-65.8333,0.00000,155.000,23.2000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920485.nc,19970312,24.4833,-76.1833,0.00000,760.000,8.90000,25.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920449.nc,19970312,17.1000,-65.8167,0.00000,139.500,24.0000,26.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929992.nc,19970312,34.5333,-7.68330,0.00000,450.000,12.1000,18.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920450.nc,19970312,17.2000,-65.9000,0.00000,785.500,6.70000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920486.nc,19970312,24.4500,-76.1000,0.00000,1742.00,7.20000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920451.nc,19970312,17.2000,-65.7667,0.00000,785.500,6.80000,26.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920431.nc,19970312,17.3500,-64.7667,0.00000,785.500,25.8000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929993.nc,19970312,34.9167,-7.45000,0.00000,450.000,11.6000,17.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920472.nc,19970312,34.1833,-74.7000,0.00000,274.000,19.4000,23.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920487.nc,19970313,24.3667,-76.3833,0.00000,623.000,12.8000,25.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920488.nc,19970313,24.3833,-76.3000,0.00000,760.000,8.70000,25.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920452.nc,19970313,17.9333,-65.2000,0.00000,785.500,7.00000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920453.nc,19970313,17.8667,-65.2667,0.00000,785.500,7.60000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920454.nc,19970313,17.7333,-65.7833,0.00000,787.600,7.40000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920457.nc,19970313,18.7333,-65.1667,0.00000,785.500,7.70000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920459.nc,19970313,17.8000,-66.0000,0.00000,786.600,7.60000,25.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929933.nc,19970313,46.8833,-3.90000,0.00000,191.000,11.3000,12.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920458.nc,19970313,19.0167,-65.2333,0.00000,785.500,7.30000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920778.nc,19970313,17.5000,-65.6000,0.00000,785.500,6.90000,26.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920779.nc,19970313,17.6300,-65.5600,0.00000,785.500,9.70000,27.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920790.nc,19970314,18.0500,-65.6500,0.00000,785.500,7.60000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920780.nc,19970314,17.7833,-65.6167,0.00000,785.500,7.50000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920781.nc,19970314,17.7600,-65.6500,0.00000,785.500,7.30000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920782.nc,19970314,17.6500,-65.6600,0.00000,785.500,6.20000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920766.nc,19970314,17.8600,-64.9600,0.00000,786.600,7.50000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920783.nc,19970314,17.8100,-65.7000,0.00000,785.500,7.50000,26.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920761.nc,19970314,45.5333,-48.5000,0.00000,300.000,-1.10000,0.100000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920762.nc,19970314,45.5333,-48.0000,0.00000,300.000,1.40000,3.90000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920758.nc,19970314,45.5333,-47.5167,0.00000,300.000,3.50000,4.60000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920755.nc,19970314,45.5333,-46.5333,0.00000,300.000,4.00000,5.80000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920784.nc,19970314,17.8600,-65.2600,0.00000,785.500,22.8000,25.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920752.nc,19970314,45.5000,-45.5167,0.00000,300.000,6.60000,11.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920798.nc,19970315,32.6667,-75.3833,0.00000,305.000,18.9000,24.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920785.nc,19970315,17.1800,-65.2800,0.00000,785.500,6.70000,26.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920786.nc,19970315,17.8000,-65.7100,0.00000,785.500,7.50000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920767.nc,19970315,17.2667,-64.9167,0.00000,785.500,6.40000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920787.nc,19970315,17.6100,-65.0000,0.00000,790.700,7.00000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920791.nc,19970315,18.0000,-65.4833,0.00000,785.500,7.70000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920768.nc,19970315,17.7333,-64.9500,0.00000,785.500,7.00000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920769.nc,19970315,17.6833,-64.9500,0.00000,785.500,6.80000,25.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920770.nc,19970315,17.6667,-64.9500,0.00000,790.700,6.70000,25.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920788.nc,19970315,17.6833,-65.1000,0.00000,733.900,7.30000,25.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920799.nc,19970315,32.8167,-75.6167,0.00000,305.000,18.9000,21.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920797.nc,19970316,33.8333,-74.5667,0.00000,274.000,19.1000,22.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920771.nc,19970316,17.7000,-64.9500,0.00000,785.500,7.00000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929961.nc,19970316,46.6167,-5.73330,0.00000,419.000,12.5000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920772.nc,19970316,17.6833,-64.9500,0.00000,785.500,11.5000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920773.nc,19970316,17.7000,-64.9667,0.00000,785.500,6.90000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929940.nc,19970316,44.9333,-4.30000,0.00000,383.000,10.6000,13.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922458.nc,19970316,17.7300,-65.0300,0.00000,785.500,7.00000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922459.nc,19970316,17.6800,-65.0100,0.00000,785.500,7.20000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929930.nc,19970316,45.3667,-3.11670,0.00000,196.000,12.3000,12.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929934.nc,19970317,46.3167,-3.15000,0.00000,55.0000,12.0000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922460.nc,19970317,17.7000,-65.0300,0.00000,625.300,9.20000,26.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929944.nc,19970317,46.3167,-4.20000,0.00000,151.000,11.8000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922467.nc,19970317,17.8500,-66.0667,0.00000,713.200,25.1000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922461.nc,19970317,17.3100,-65.1500,0.00000,785.500,7.80000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929935.nc,19970317,46.6500,-3.85000,0.00000,129.000,11.2000,12.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929860.nc,19970317,63.9000,9.76670,0.00000,403.100,2.90000,5.80000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922462.nc,19970317,17.6800,-65.0600,0.00000,587.100,9.30000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929945.nc,19970317,46.6167,-4.01670,0.00000,200.000,10.5000,11.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922449.nc,19970317,17.7833,-64.9833,0.00000,785.500,7.30000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929936.nc,19970317,47.1000,-3.70000,0.00000,107.000,10.8000,12.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922484.nc,19970317,24.7333,-77.7167,0.00000,760.000,9.50000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929946.nc,19970317,46.5000,-4.33330,0.00000,140.000,11.6000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922485.nc,19970317,24.7500,-77.7333,0.00000,940.000,7.30000,25.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929982.nc,19970317,35.7833,-6.30000,0.00000,400.000,12.7000,16.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929947.nc,19970317,46.5500,-4.28330,0.00000,136.000,11.5000,12.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922486.nc,19970317,24.4333,-77.6833,0.00000,1053.00,5.70000,26.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922463.nc,19970317,17.5667,-65.5167,0.00000,785.500,7.00000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922806.nc,19970318,33.1500,-75.8500,0.00000,305.000,19.0000,23.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929941.nc,19970318,45.6167,-4.06670,0.00000,440.000,11.0000,13.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922464.nc,19970318,17.8000,-65.5667,0.00000,785.500,19.0000,26.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922487.nc,19970318,24.5500,-77.5667,0.00000,760.000,9.30000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929948.nc,19970318,46.6333,-4.45000,0.00000,324.000,12.1000,13.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929949.nc,19970318,46.6167,-4.78330,0.00000,193.000,11.8000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922447.nc,19970318,44.1500,-63.6500,0.00000,139.500,0.00000,4.70000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929953.nc,19970318,47.0833,-4.10000,0.00000,180.000,11.2000,11.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922465.nc,19970318,17.8167,-65.4667,0.00000,785.500,7.40000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922466.nc,19970318,17.6833,-65.7333,0.00000,785.500,9.50000,26.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929950.nc,19970318,46.4000,-4.76670,0.00000,471.300,10.9000,12.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922448.nc,19970318,44.0500,-63.8000,66.2000,189.100,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922482.nc,19970318,23.5500,-77.5833,0.00000,760.000,10.6000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922490.nc,19970318,25.8667,-78.0333,0.00000,368.000,16.8000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929942.nc,19970319,45.8667,-4.38330,0.00000,475.500,11.0000,12.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931837.nc,19970319,46.2167,-1.78330,0.00000,470.000,11.8000,12.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931850.nc,19970319,46.2167,-4.28330,0.00000,470.000,11.3000,12.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922801.nc,19970319,43.8500,-63.0300,0.00000,284.200,1.40000,9.90000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922812.nc,19970319,25.8300,-78.0500,0.00000,205.000,19.1000,25.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,929951.nc,19970319,46.1833,-4.88330,0.00000,361.800,11.2000,12.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931851.nc,19970319,46.4100,-4.41000,0.00000,447.000,11.0000,11.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931852.nc,19970319,46.3100,-4.58000,0.00000,488.000,10.8000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931853.nc,19970319,46.0000,-4.63000,0.00000,286.000,10.7000,12.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931854.nc,19970320,46.2300,-4.16000,0.00000,119.000,11.9000,12.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931855.nc,19970320,46.1300,-4.98000,0.00000,490.000,10.9000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931849.nc,19970320,45.6500,-4.36000,0.00000,400.000,12.2000,13.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931845.nc,19970320,46.1100,-3.60000,0.00000,200.000,11.4000,12.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931842.nc,19970320,46.0800,-2.16000,0.00000,135.000,11.8000,12.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931882.nc,19970320,57.6800,-8.53000,0.00000,91.0000,5.80000,7.00000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931840.nc,19970320,45.5500,-2.08000,0.00000,113.000,12.1000,13.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931846.nc,19970320,46.4500,-3.80000,0.00000,130.000,11.6000,12.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931841.nc,19970320,45.6600,-2.68000,0.00000,137.000,12.0000,12.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931847.nc,19970320,46.3000,-3.08000,0.00000,150.000,11.7000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931848.nc,19970321,46.8500,-3.36000,,,11.0000,12.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931901.nc,19970321,49.0100,-21.6000,0.00000,474.400,10.1000,12.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931902.nc,19970322,48.9800,-23.9300,0.00000,465.100,10.5000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931875.nc,19970322,45.0000,-8.91000,0.00000,461.000,11.0000,13.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931887.nc,19970322,43.7800,-10.3500,0.00000,512.700,10.8000,14.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931900.nc,19970322,49.0300,-20.8800,0.00000,377.300,9.40000,11.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,938274.nc,19970322,49.0333,-20.2167,0.00000,377.300,9.40000,11.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931889.nc,19970322,42.6100,-11.3600,0.00000,471.300,10.8000,13.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,924082.nc,19970323,21.6500,-66.0333,0.00000,785.500,8.00000,25.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,931891.nc,19970323,43.4500,-12.4300,0.00000,386.600,,,,
