Ophelia                  20050909I1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 142210     29.470   78.283   276.60   287.30    117.6    120.3   1512.0    839.4   197.40    24.70    19.52    19.90    -47.9   1559.0    0.100    -0.30     0.90     8.80                              
 142220     29.473   78.295   279.80   290.10    118.2    119.4   1499.0    840.5   197.00    24.30    19.37    20.00    -50.6   1549.0    0.100     0.00     1.50     2.60                              
 142230     29.478   78.307   280.80   291.80    116.8    115.9   1497.0    840.6   193.60    24.70    19.50    19.90    -51.5   1548.0    0.100     0.30     2.00     1.30                              
 142240     29.482   78.318   279.20   290.20    117.5    117.0   1490.0    841.1   193.00    24.00    19.46    19.70    -53.4   1543.0    0.100     0.30     1.50    -3.80                              
 142250     29.485   78.330   268.00   280.00    112.8    116.4   1493.0    840.5   192.20    24.90    19.96    19.30    -56.5   1549.0    0.000     0.00     4.00    -6.70                              
 142300     29.487   78.340   268.30   279.80    112.4    115.5   1511.0    838.8   190.20    25.70    19.71    19.30    -54.5   1565.0    0.000     0.10     1.60    -0.10                              
 142310     29.488   78.352   268.40   279.40    114.1    117.2   1499.0    839.8   190.40    24.90    19.80    18.80    -57.4   1556.0    0.000    -0.20     2.90    -2.00                              
 142320     29.490   78.363   269.70   280.40    114.9    115.6   1504.0    839.0   186.20    23.80    20.23    18.30    -60.1   1564.0    0.000    -0.60     2.90    -0.40                              
 142330     29.492   78.375   269.40   280.20    115.2    116.2   1509.0    838.4   186.80    24.00    20.99    17.60    -60.3   1569.0    0.000     0.00     2.90    -0.10                              
 142340     29.493   78.387   268.40   279.60    115.8    116.5   1509.0    838.2   185.10    25.20    20.40    18.10    -63.0   1572.0    0.000     0.20     2.40    -1.20                              
 142350     29.495   78.398   261.20   273.90    114.4    117.1   1508.0    838.2   183.90    25.50    20.39    18.20    -63.8   1571.0    0.000     0.00     2.60   -11.10                              
 142400     29.495   78.410   261.60   273.70    115.6    116.8   1505.0    838.2   179.70    26.80    19.78    18.90    -67.0   1572.0    0.000     0.00     2.30     1.40                              
 142410     29.497   78.423   262.70   275.00    117.0    118.5   1502.0    838.3   181.10    28.10    19.67    18.30    -68.5   1570.0    0.000    -0.30     2.40     0.70                              
 142420     29.497   78.435   257.00   269.60    115.1    118.3   1496.0    838.2   179.10    28.30    20.19    17.20    -75.2   1571.0    0.000    -0.60     2.30    -1.00                              
 142430     29.497   78.447   256.70   269.60    116.0    119.8   1496.0    838.1   180.20    28.50    19.57    17.70    -76.8   1572.0    0.000     0.20     2.10    -1.10                              
 142440     29.497   78.458   256.80   269.30    116.9    118.8   1491.0    838.2   176.20    28.00    19.62    18.10    -80.7   1571.0    0.000     0.20     2.00    -0.70                              
 142450     29.497   78.470   256.70   269.50    118.1    120.0   1488.0    838.1   176.20    28.90    20.03    17.90    -84.1   1572.0    0.000    -0.30     1.90    -0.20                              
 142500     29.497   78.483   257.10   269.70    119.1    121.6   1484.0    838.1   177.70    28.70    20.66    16.80    -88.3   1572.0    0.000    -0.10     1.80    -2.20                              
 142510     29.495   78.495   252.10   264.40    117.3    123.3   1480.0    838.2   179.10    29.30    20.18    21.60    -91.7   1571.0    0.200     0.80     1.80    -0.50                              
 142520     29.495   78.507   251.90   264.70    116.2    122.7   1482.0    837.4   180.60    29.10    20.27    20.90    -97.4   1579.0    0.200     1.00     1.50    -1.20                              
 142530     29.493   78.518   251.90   265.00    115.9    120.3   1477.0    837.6   176.50    29.10    20.06    20.60   -100.8   1577.0    0.100     0.00     1.70    -0.40                              
 142540     29.493   78.530   252.80   264.80    115.7    120.0   1473.0    837.4   177.30    27.00    21.28    19.30   -106.2   1579.0    0.000    -0.10     2.10    -1.50                              
 142550     29.492   78.542   252.40   264.40    116.4    120.4   1468.0    837.3   176.60    26.70    20.92    21.40   -111.9   1580.0    0.400     1.20     1.20    -0.80                              
 142600     29.490   78.555   251.70   264.10    117.2    119.9   1460.0    837.7   172.70    28.20    20.78    21.30   -116.5   1576.0    0.300    -0.60     1.90    -0.30                              
 142610     29.490   78.567   252.50   264.00    116.2    118.3   1461.0    836.8   172.20    25.60    20.57    21.00   -123.9   1584.0    0.200    -2.10     5.40    -1.50                              
 142620     29.488   78.578   248.60   260.70    111.7    113.4   1488.0    833.6   168.60    24.60    20.90    19.80   -128.1   1616.0    0.100    -1.40     4.60   -14.00                              
 142630     29.487   78.590   249.30   260.00    111.8    114.6   1493.0    832.6   170.90    23.40    21.48    19.20   -132.9   1625.0    0.000     0.50     2.70    -2.60                              
 142640     29.485   78.600   248.50   258.80    114.4    117.8   1494.0    832.2   171.20    23.30    21.43    19.30   -136.4   1630.0    0.000     0.40     1.90     0.20                              
 142650     29.483   78.612   251.30   260.00    118.0    121.6   1494.0    832.0   175.00    20.50    21.28    19.30   -138.4   1632.0    0.000     1.00     1.20    -0.10                              
 142700     29.482   78.625   257.40   264.50    120.6    123.4   1485.0    832.5   179.40    17.50    20.68    19.70   -142.0   1627.0    0.000    -0.10     1.50     2.50                              
 142710     29.480   78.637   265.20   269.50    122.4    124.2   1482.0    832.6   183.50    14.50    22.20    18.80   -144.1   1626.0    0.000     0.60     1.40     6.50                              
 142720     29.480   78.650   269.20   272.80    121.9    123.5   1496.0    830.8   188.70    11.10    22.19    18.20   -148.1   1644.0    0.000     0.00     3.30    14.40                              
 142730     29.482   78.662   276.50   280.40    121.2    121.1   1524.0    828.1   187.70    10.20    21.95    18.20   -146.5   1670.0    0.000    -0.30     2.30    -1.00                              
 142740     29.483   78.675   271.20   273.70    119.5    118.5   1531.0    827.4   174.00     7.40    22.14    18.00   -146.3   1677.0    0.000     0.10     2.50     0.80                              
 142750     29.483   78.687   261.10   264.20    117.9    116.9   1530.0    827.4   163.60     6.10    21.72    18.40   -147.4   1677.0    0.000    -0.30     2.40     2.20                              
 142800     29.483   78.698   263.10   265.00    118.4    118.4   1533.0    827.2   174.60     3.70    21.41    18.70   -146.5   1679.0    0.000    -0.10     3.00   -16.50                              
 142810     29.480   78.710   251.90   251.60    119.7    120.1   1534.0    827.1   181.80     1.20    21.74    18.50   -146.1   1680.0    0.000     0.30     1.80    10.20                              
 142820     29.478   78.722   261.60   260.40    121.1    122.0   1537.0    826.9   277.00     0.80    20.94    19.00   -144.9   1681.0    0.000    -0.10     1.80     2.20                              
 142830     29.477   78.735   260.50   258.80    122.4    123.0   1537.0    827.2   334.10     2.40    20.19    19.50   -142.0   1678.0    0.000     0.00     2.00    -0.90                              
 142840     29.473   78.747   262.60   259.80    123.3    124.5   1540.0    827.0   330.40     3.30    20.32    19.80   -140.1   1681.0    0.100     0.70     1.70     1.80                              
 142850     29.472   78.760   265.60   261.90    123.9    126.0   1545.0    826.8   333.60     6.20    20.82    18.90   -136.7   1682.0    0.000     0.60     1.60    -0.20                              
 142900     29.470   78.772   267.00   260.70    124.5    126.4   1548.0    827.1   343.70    11.50    20.56    19.10   -131.1   1680.0    0.000     0.50     1.80    -2.70                              
 142910     29.468   78.785   268.30   261.30    123.0    124.8   1548.0    827.4   346.00    12.80    20.47    19.60   -127.9   1676.0    0.100    -1.40     2.50    -1.90                              
 142920     29.467   78.797   268.50   261.00    120.6    123.2   1551.0    827.6   343.60    13.90    20.86    20.50   -123.4   1675.0    0.100    -1.50     2.90    -1.90                              
 142930     29.465   78.810   269.70   260.90    118.5    119.7   1557.0    827.4   350.40    15.80    20.62    20.60   -118.8   1676.0    0.100    -1.20     3.20    -1.30                              
 142940     29.463   78.822   269.70   260.70    116.7    118.7   1565.0    827.1   347.10    15.70    20.18    20.50   -113.8   1679.0    0.200     0.20     3.00    -0.80                              
 142950     29.462   78.833   271.40   262.60    114.9    118.2   1573.0    826.8   344.30    15.80    19.61    20.40   -108.9   1682.0    0.500     2.20     2.60     0.50                              
 143000     29.460   78.845   273.00   263.40    117.3    122.8   1578.0    826.8   339.70    18.00    18.84    20.50   -103.6   1682.0    0.300     0.40     1.30     2.10                              
 143010     29.460   78.857   276.60   268.00    116.7    125.4   1577.0    827.3   334.30    19.00    18.54    19.80    -99.7   1677.0    0.200    -1.20     2.20    -5.50                              
 143020     29.460   78.868   273.10   263.50    115.5    123.4   1574.0    828.2   333.20    19.10    18.76    18.70    -94.6   1669.0    0.100     0.00     1.60     0.10                              
 143030     29.458   78.880   273.40   263.60    114.0    119.8   1568.0    829.1   339.90    18.70    18.76    18.60    -91.6   1660.0    0.000     0.00     2.40    -0.80                              
 143040     29.457   78.892   273.30   263.50    114.0    119.4   1571.0    829.2   341.40    18.60    18.87    18.70    -87.4   1659.0    0.000     0.60     1.40    -0.60                              
 143050     29.455   78.903   272.40   263.50    115.2    120.7   1563.0    830.2   337.90    16.70    18.92    19.40    -85.3   1649.0    0.300     0.90     1.80    -0.60                              
 143100     29.455   78.915   273.00   263.80    115.0    121.4   1566.0    830.4   337.20    18.10    18.52    18.70    -81.0   1647.0    0.000     0.80     1.60    -0.30                              
 143110     29.453   78.928   273.10   263.80    115.9    121.6   1558.0    831.7   339.10    17.70    18.84    18.60    -75.9   1634.0    0.000    -0.10     1.60    -1.00                              
 143120     29.452   78.940   272.90   264.00    117.8    123.6   1535.0    834.2   338.80    17.70    19.70    18.10    -75.0   1610.0    0.000     0.10     1.10    -0.80                              
 143130     29.452   78.952   272.40   264.00    120.3    125.5   1504.0    837.7   340.50    17.00    19.79    18.30    -72.7   1576.0    0.000     0.10    -0.90    -1.30                              
 143140     29.450   78.963   272.40   264.20    121.2    126.6   1471.0    840.9   338.80    16.40    19.60    19.10    -74.5   1545.0    0.000    -0.60     1.70     0.30                              
 143150     29.450   78.977   282.80   274.10    115.9    125.3   1473.0    840.9   333.50    16.70    19.67    19.20    -72.7   1545.0    0.000    -0.30     2.00    18.60                              
 143200     29.452   78.987   301.90   295.00    107.9    121.8   1483.0    840.0   331.30    16.60    19.72    19.00    -71.0   1554.0    0.000     0.20     1.90    24.60                              
 143210     29.458   78.997   320.70   317.00    102.9    118.3   1487.0    839.7   333.40    16.00    19.54    19.20    -70.5   1557.0    0.000     0.30     2.10    19.60                              
 143220     29.465   79.002   337.60   336.10    101.6    117.5   1493.0    839.2   336.30    15.80    19.61    18.90    -69.4   1562.0    0.000     0.20     2.50    17.70                              
 143230     29.473   79.005   349.70   350.00    101.0    115.6   1509.0    837.6   338.40    14.90    19.36    19.00    -68.4   1577.0    0.000     0.80     3.00    -0.40                              
 143240     29.483   79.007   349.90   350.10    101.3    115.9   1521.0    836.4   341.30    14.80    19.60    18.40    -68.0   1589.0    0.000     0.90     2.10    -1.10                              
 143250     29.492   79.008   349.70   349.40    102.6    117.1   1518.0    836.8   344.40    14.50    19.69    18.20    -67.1   1585.0    0.000     0.40     2.00    -1.40                              
 143300     29.502   79.010   349.50   349.10    103.5    117.8   1516.0    837.0   344.50    14.40    19.49    18.40    -67.0   1583.0    0.000     0.60     2.10    -0.90                              
 143310     29.510   79.012   349.70   348.90    104.1    118.0   1516.0    837.0   346.30    13.90    19.53    18.40    -67.7   1583.0    0.000     0.40     2.10    -0.90                              
 143320     29.520   79.015   349.40   348.50    104.8    118.4   1516.0    837.0   347.10    13.60    19.71    18.30    -67.8   1583.0    0.000     0.40     2.10    -1.20                              
 143330     29.528   79.017   349.60   348.20    105.5    118.9   1518.0    836.8   351.60    13.40    19.82    18.30    -67.3   1585.0    0.000     0.70     2.00    -1.10                              
 143340     29.538   79.018   349.60   347.80    106.3    119.4   1518.0    836.7   355.20    13.30    19.90    18.20    -67.8   1585.0    0.000     0.60     1.90    -1.20                              
 143350     29.547   79.022   350.30   348.20    106.9    120.2   1518.0    836.8   357.30    13.40    20.11    18.10    -67.4   1585.0    0.000     0.30     2.00    -0.30                              
 143400     29.557   79.023   350.60   348.40    107.4    120.3   1517.0    836.8   358.60    13.10    19.85    18.30    -68.2   1585.0    0.000     0.30     1.90    -0.70                              
 143410     29.567   79.025   350.90   348.30    107.8    120.8   1518.0    836.8     2.00    13.30    19.97    18.30    -67.3   1585.0    0.000     0.10     2.00    -0.90                              
 143420     29.577   79.028   351.70   349.30    108.1    121.0   1518.0    836.7     2.40    13.20    20.10    17.90    -67.8   1585.0    0.000     0.20     1.90     2.10                              
 143430     29.585   79.030   353.20   350.10    108.5    121.0   1518.0    836.7    10.70    13.20    20.30    18.10    -67.8   1585.0    0.000     0.10     1.90    -1.20                              
 143440     29.595   79.032   353.50   349.70    108.8    121.3   1518.0    836.9    15.10    13.70    20.29    18.40    -66.6   1584.0    0.000     0.00     2.00    -1.10                              
 143450     29.605   79.033   353.50   349.30    108.5    120.7   1517.0    837.0    18.60    13.70    20.09    18.70    -66.1   1583.0    0.000     0.00     2.10    -1.20                              
 143500     29.615   79.035   353.50   348.90    108.3    120.2   1518.0    836.9    22.00    13.90    20.10    18.60    -66.0   1584.0    0.000     0.20     2.10    -1.10                              
 143510     29.623   79.038   354.10   349.30    107.9    120.1   1518.0    837.0    22.10    14.20    19.98    18.40    -65.3   1583.0    0.000    -0.20     2.20    -0.20                              
 143520     29.633   79.040   354.80   349.70    107.7    118.9   1518.0    836.9    27.50    13.70    19.99    18.30    -66.3   1584.0    0.000     0.30     2.10    -0.70                              
 143530     29.643   79.042   355.10   349.40    107.8    118.6   1518.0    837.0    33.00    14.30    20.37    18.00    -65.5   1583.0    0.000    -0.30     2.60    -1.30                              
 143540     29.653   79.043   354.60   349.00    109.6    119.7   1559.0    833.3    34.40    13.70    20.06    18.10    -59.3   1619.0    0.000     0.10     5.00     0.80                              
 143550     29.663   79.045   355.50   349.50    110.6    120.4   1630.0    826.6    38.70    14.00    19.86    17.50    -53.9   1684.0    0.000     0.70     5.10    -0.10                              
 143600     29.673   79.048   355.90   349.40    111.5    121.3   1701.0    819.8    42.00    14.80    19.45    17.20    -49.6   1751.0    0.000     0.20     5.10    -0.30                              
 143610     29.682   79.050   356.80   349.80    112.3    121.6   1771.0    813.3    45.20    14.90    18.93    17.00    -44.5   1816.0    0.000     0.30     5.00     0.00                              
 143620     29.692   79.052   356.80   349.90    113.0    122.0   1843.0    806.8    46.30    14.80    18.42    16.20    -37.9   1881.0    0.000     0.40     5.00    -0.80                              
 143630     29.702   79.053   356.90   350.00    113.6    121.9   1910.0    800.3    48.20    14.30    18.02    15.90    -35.6   1946.0    0.000     0.10     5.00    -0.20                              
 143640     29.713   79.057   358.00   349.80    114.2    122.2   1980.0    793.9    54.80    16.40    17.69    16.40    -31.1   2011.0    0.000     0.50     5.00    -1.40                              
 143650     29.723   79.058   357.90   349.20    114.9    123.5   2052.0    787.3    54.70    17.80    17.61    15.90    -26.4   2078.0    0.000     0.20     5.00    -1.20                              
 143700     29.733   79.060   358.40   349.30    115.1    123.3   2121.0    781.1    57.30    18.20    17.08    16.30    -20.6   2141.0    0.000    -0.20     5.00    -0.40                              
 143710     29.743   79.063   358.90   349.20    114.9    125.4   2188.0    775.3    52.30    20.00    16.21    16.10    -13.1   2201.0    0.000     0.20     5.00    -1.20                              
 143720     29.753   79.065   358.40   349.10    114.1    126.8   2260.0    768.9    45.80    20.70    15.78    16.10     -7.5   2267.0    0.100     0.70     5.00    -0.90                              
 143730     29.763   79.067   358.10   349.50    113.1    125.7   2341.0    761.7    45.50    20.10    15.37    15.60     -1.0   2342.0    0.100     1.10     5.00    -0.40                              
 143740     29.773   79.068   358.90   349.20    110.9    122.7   2433.0    753.7    49.40    20.30    14.95    15.70      6.5   2427.0    0.100     0.40     6.60    -1.20                              
 143750     29.783   79.072   358.00   349.30    108.1    122.3   2530.0    745.2    40.50    20.50    14.23    14.30     13.2   2517.0    0.000    -0.50     6.60    -0.50                              
 143800     29.792   79.073   357.70   349.20    105.5    119.6   2617.0    737.6    39.10    19.80    13.93    14.10     18.1   2599.0    0.000    -0.50     6.60     0.00                              
 143810     29.802   79.075   358.60   349.50    103.7    117.4   2701.0    730.5    41.80    20.20    13.57    14.00     25.3   2676.0    0.000     0.00     5.80     0.40                              
 143820     29.812   79.077     4.50   354.70    102.6    116.0   2761.0    725.5    47.90    20.20    12.87    13.70     30.7   2730.0    0.000    -1.20     4.90     6.40                              
 143830     29.820   79.077    11.90     2.40    101.8    116.2   2815.0    720.9    49.30    19.70    12.70    13.70     35.0   2780.0    0.100     0.80     4.10     5.50                              
 143840     29.830   79.077    15.60     6.90    104.8    120.9   2839.0    718.9    49.40    20.70    12.21    13.00     36.4   2802.0    0.000     0.40     2.70     3.10                              
 143850     29.838   79.075    16.00     8.50    109.0    124.2   2844.0    718.3    50.00    19.50    12.47    13.10     35.0   2809.0    0.000    -0.20     2.90     1.70                              
 143900     29.848   79.073    14.70     8.00    111.6    126.6   2862.0    716.9    46.40    18.30    12.48    12.70     37.9   2824.0    0.100    -0.50     5.00    -3.10                              
 143910     29.858   79.072    14.60     7.60    109.8    124.4   2942.0    710.3    50.90    18.90    12.58    12.10     44.4   2897.0    0.000     1.00     5.80    -1.20                              
 143920     29.868   79.070    15.00     7.70    108.5    123.4   3025.0    703.5    50.40    19.00    12.28    10.80     52.0   2973.0    0.000     0.50     5.70    -0.70                              
 143930     29.878   79.068    14.80     7.50    107.7    122.3   3099.0    697.3    50.50    18.80    11.77    10.70     57.1   3042.0    0.000     0.80     3.80    -0.80                              
 143940     29.888   79.067    14.70     7.90    111.1    126.3   3111.0    696.3    47.30    19.00    11.52    10.40     57.8   3053.0    0.000     0.30     2.70    -0.10                              
 143950     29.898   79.065    16.30     7.80    112.5    126.4   3117.0    696.0    57.00    19.80    11.99    12.50     59.7   3058.0    0.100     1.50     1.80    -2.20                              
 144000     29.908   79.063    15.10     7.90    113.7    126.8   3117.0    696.1    52.60    17.50    11.37    11.40     61.5   3056.0    0.000     0.30     2.00    -0.60                              
 144010     29.918   79.062    15.70     8.20    114.5    127.7   3114.0    696.4    55.00    18.20    11.56    12.10     61.2   3053.0    0.100     0.40     2.20    -1.10                              
 144020     29.928   79.060    15.60     7.80    115.1    127.5   3114.0    696.4    57.80    18.10    11.35    12.10     61.5   3053.0    0.000    -0.60     2.30    -0.90                              
 144030     29.938   79.058    15.50     8.10    115.3    128.6   3115.0    696.3    54.80    18.40    11.52    11.90     61.5   3054.0    0.000    -0.10     2.30    -0.70                              
 144040     29.948   79.057    16.30     8.00    116.2    126.5   3117.0    696.2    67.50    18.30    11.08    12.00     62.1   3055.0    0.100     0.60     2.00    -1.60                              
 144050     29.960   79.055    15.00     7.40    117.6    129.1   3123.0    695.8    60.10    17.70    11.10    12.20     63.7   3060.0    0.200     2.70     1.40    -1.40                              
 144100     29.970   79.053    15.00     7.40    119.7    133.0   3126.0    695.6    55.40    18.70    11.14    12.60     64.8   3061.0    0.300     5.70    -0.40    -0.40                              
 144110     29.982   79.052    15.40     7.20    121.3    133.6   3123.0    696.0    59.80    18.70    10.79    12.40     66.1   3057.0    0.400     3.90     0.30    -2.00                              
 144120     29.992   79.050    14.10     7.70    120.9    133.3   3118.0    696.3    56.50    17.80    11.62    12.30     64.2   3054.0    0.100     1.20     0.90    -0.70                              
 144130     30.002   79.048    15.10     7.30    120.5    132.2   3118.0    696.5    58.50    17.50    10.93    12.70     67.2   3051.0    0.500     3.10     0.50    -0.40                              
 144140     30.013   79.047    15.70     6.90    120.1    133.3   3126.0    695.6    61.50    20.80    11.00    12.80     64.2   3062.0    0.300     2.30     0.70    -0.30                              
 144150     30.023   79.045    14.70     6.60    118.6    128.8   3128.0    695.2    67.60    18.70    10.87    12.60     62.4   3066.0    0.300     3.50     1.60    -2.50                              
 144200     30.035   79.043    17.50     7.40    119.8    132.9   3131.0    695.2    65.40    22.00    10.72    12.40     65.4   3066.0    0.300     1.90     1.50    -0.30                              
 144210     30.045   79.042    14.80     7.80    119.8    131.6   3134.0    695.2    59.10    17.80    10.91    12.30     67.9   3066.0    0.100    -0.40     1.60    -1.00                              
 144220     30.057   79.040    14.40     7.70    119.6    131.0   3125.0    696.1    54.60    16.00    10.70    11.90     68.9   3056.0    0.200    -2.50     3.10    -1.50                              
 144230     30.067   79.038    15.10     6.70    118.0    130.3   3132.0    695.2    64.10    20.60    10.36    12.10     66.4   3066.0    0.300     0.90     1.20    -2.00                              
 144240     30.077   79.037    15.00     7.60    118.4    128.2   3123.0    696.3    62.50    15.80    10.49    11.90     69.0   3054.0    0.100    -0.20     1.90    -0.40                              
 144250     30.088   79.035    15.10     8.40    118.2    127.4   3125.0    695.7    65.20    15.40    10.46    10.90     65.1   3060.0    0.100     1.00     2.10     0.20                              
 144300     30.098   79.033    14.60     7.90    119.0    130.3   3133.0    695.3    58.00    16.60    10.26    11.20     68.2   3065.0    0.000     1.60     1.30    -0.60                              
 144310     30.108   79.032    14.90     8.00    119.8    129.8   3129.0    695.8    62.30    16.10    10.26    11.00     70.1   3059.0    0.100     0.40     1.70    -1.50                              
 144320     30.120   79.030    14.50     7.80    119.9    128.9   3127.0    695.9    64.40    15.20    10.42     9.80     69.3   3058.0    0.000     0.40     2.10    -1.20                              
 144330     30.130   79.028    14.70     7.60    120.0    128.3   3132.0    695.5    69.00    15.70    11.06     8.70     70.0   3062.0    0.000     0.40     2.00    -1.20                              
 144340     30.142   79.027    14.70     7.00    120.4    127.8   3133.0    695.6    73.60    16.40    10.93     8.80     71.4   3062.0    0.000     0.20     2.00    -1.30                              
 144350     30.152   79.025    14.60     6.80    120.6    127.1   3132.0    695.8    76.40    16.10    10.70     8.70     72.7   3060.0    0.000    -0.10     2.30    -1.20                              
 144400     30.163   79.023    14.30     6.90    120.4    127.5   3134.0    695.6    73.60    15.80    10.34     8.40     72.7   3062.0    0.000     0.70     2.20     0.60                              
 144410     30.173   79.022    15.20     7.30    120.4    127.2   3136.0    695.5    76.80    16.50    10.24    10.60     73.3   3063.0    0.000     0.50     2.20    -0.20                              
 144420     30.185   79.020    15.60     7.60    120.5    127.3   3137.0    695.5    76.90    16.50    10.34     8.80     74.1   3063.0    0.000     0.40     2.10    -1.00                              
 144430     30.195   79.018    15.80     7.70    120.7    127.4   3140.0    695.4    78.00    16.70    10.52     9.10     76.5   3064.0    0.000     0.60     2.00    -0.70                              
 144440     30.205   79.017    15.80     7.80    120.8    128.3   3140.0    695.4    75.30    17.00    10.40     9.10     76.4   3064.0    0.000    -0.10     2.10    -0.70                              
 144450     30.217   79.015    16.00     7.90    121.7    130.3   3127.0    696.7    72.40    17.60    10.52     8.80     78.5   3049.0    0.300     1.00     1.80    -1.00                              
 144500     30.228   79.013    15.60     8.00    122.0    130.1   3123.0    697.1    71.80    16.50    10.19     9.90     78.1   3045.0    0.200     0.40     1.40    -2.00                              
 144510     30.238   79.012    15.20     7.50    122.7    131.2   3114.0    697.9    71.10    17.00    10.25     9.60     78.5   3036.0    0.000     0.20     1.70    -0.60                              
 144520     30.250   79.010    15.30     7.60    123.2    130.7   3107.0    698.7    73.70    16.40    10.68     9.10     80.4   3027.0    0.000     0.70     1.60    -1.10                              
 144530     30.260   79.008    15.10     7.70    123.7    130.4   3097.0    699.4    75.90    15.80    10.78     9.60     79.0   3018.0    0.000     1.00     0.30    -1.40                              
 144540     30.272   79.007    15.90     7.30    125.6    134.0   3067.0    702.1    73.70    18.40    10.61    11.10     78.6   2989.0    0.100     0.10     1.10    -2.80                              
 144550     30.283   79.005    16.00     7.60    124.1    133.5   3060.0    702.7    72.60    19.40    10.62    11.30     78.3   2982.0    0.100     1.00     0.10    -1.10                              
 144600     30.293   79.003    15.50     7.70    123.6    133.0   3035.0    704.9    67.80    17.30    10.66    11.30     77.3   2957.0    0.100     0.30     1.30    -0.90                              
 144610     30.305   79.002    16.00     7.70    121.9    130.1   3036.0    704.7    73.70    17.60    10.57    11.30     76.4   2959.0    0.100    -0.20     1.90    -0.90                              
 144620     30.315   79.000    16.90     8.10    117.5    126.0   3063.0    702.5    75.10    18.70    10.44    10.80     79.1   2984.0    0.000     0.10     4.10    -1.20                              
 144630     30.327   78.998    16.50     7.00    115.2    123.5   3104.0    699.0    75.90    19.30    10.45     9.90     81.4   3023.0    0.100     0.60     3.80    -1.90                              
 144640     30.337   78.997    15.30     6.00    115.1    122.4   3123.0    697.5    77.10    18.80    10.25    10.70     83.1   3040.0    0.000     0.30     3.00    -1.00                              
 144650     30.347   78.995    15.50     6.90    114.9    124.2   3129.0    697.0    70.40    18.30    10.13    10.70     83.5   3046.0    0.000     0.20     2.50     5.60                              
 144700     30.357   78.993    17.70     9.40    114.8    124.1   3130.0    697.1    72.10    18.10    10.35    10.60     85.1   3045.0    0.000     0.00     2.00    -2.90                              
 144710     30.367   78.992    16.20     8.40    115.9    124.6   3125.0    697.6    70.80    16.70    10.21    10.90     86.1   3039.0    0.000     0.50     2.00    -1.30                              
 144720     30.377   78.990    14.50     8.20    116.5    126.9   3126.0    697.6    57.30    15.20     9.86    10.70     86.8   3040.0    0.100     1.30     1.90    -0.70                              
 144730     30.388   78.988    15.00     8.20    116.9    129.1   3129.0    697.4    56.50    17.40    10.24    10.50     88.1   3041.0    0.000     0.60     1.80    -3.80                              
 144740     30.398   78.987    15.50     8.50    116.7    128.9   3126.0    697.7    56.20    17.20    10.45    10.50     87.9   3038.0    0.100    -1.10     2.40     1.80                              
 144750     30.408   78.985    13.80     7.80    116.4    126.7   3125.0    697.8    56.20    14.80     9.81    10.50     88.0   3037.0    0.000     0.20     2.40    -1.70                              
 144800     30.418   78.983    12.10     5.70    116.7    126.5   3128.0    697.6    60.50    15.80    10.22    10.30     88.9   3040.0    0.000    -0.20     2.60   -16.30                              
 144810     30.430   78.983   355.00   347.50    120.9    126.3   3128.0    697.5    62.80    17.30    10.20    10.50     88.6   3040.0    0.100    -0.40     2.70   -21.40                              
 144820     30.440   78.988   340.40   332.80    125.1    125.3   3127.0    697.8    65.50    15.80    10.56    10.50     90.5   3037.0    0.000    -0.20     3.00   -19.50                              
 144830     30.450   78.995   326.10   318.70    128.8    125.4   3130.0    697.6    64.50    15.90    10.58    10.20     91.0   3039.0    0.000    -0.50     2.90   -17.10                              
 144840     30.457   79.005   313.20   306.30    132.1    124.9   3127.0    697.9    64.80    16.70    10.96    10.00     91.1   3036.0    0.000     0.00     3.00   -18.10                              
 144850     30.463   79.018   299.40   293.30    135.6    124.1   3127.0    697.9    67.30    17.30    10.62    10.10     91.4   3036.0    0.000    -0.40     3.20   -18.60                              
 144900     30.467   79.032   284.10   279.30    138.3    126.7   3132.0    697.5    60.00    15.50    10.32    10.20     92.6   3040.0    0.000    -0.20     2.80   -20.10                              
 144910     30.467   79.045   267.00   264.00    141.1    126.5   3132.0    697.6    61.10    15.90     9.96    10.10     93.4   3039.0    0.000     0.30     2.80   -23.30                              
 144920     30.465   79.060   249.40   247.80    143.3    128.4   3133.0    697.5    53.50    15.30    10.63    10.20     92.5   3041.0    0.000     0.30     2.50   -23.40                              
 144930     30.458   79.073   232.00   232.00    144.1    129.1   3130.0    697.8    53.50    15.00    11.32     9.90     93.0   3037.0    0.000    -0.80     2.80   -20.60                              
 144940     30.448   79.083   227.10   225.30    144.4    128.3   3128.0    697.9    43.20    16.10    11.31    10.00     93.1   3035.0    0.000    -0.50     2.50    -4.60                              
 144950     30.440   79.095   224.90   224.10    144.8    127.8   3133.0    697.4    47.30    17.00    11.11     9.90     92.1   3041.0    0.000    -0.50     2.40     1.20                              
 145000     30.430   79.105   225.80   225.80    145.2    127.8   3134.0    697.3    53.70    17.60    11.36    10.10     91.7   3043.0    0.000    -0.10     2.10     2.50                              
 145010     30.422   79.117   227.40   226.80    146.2    128.7   3134.0    697.3    50.10    17.50    11.35     9.50     91.3   3043.0    0.000     0.70     1.70    -0.10                              
