Isabel                   20030916H1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 104230     19.973   66.558   321.80   321.60    145.0    142.9   5788.0    507.4   190.30     3.30    -5.69   -16.20    322.1   5466.0    0.000     0.20     3.10    -0.40                              
 104240     19.983   66.567   321.80   321.70    144.9    142.8   5787.0    507.5   192.90     3.50    -5.62   -16.10    321.8   5465.0    0.000    -0.20     3.20    -0.40                              
 104250     19.993   66.575   321.70   321.80    144.6    142.5   5784.0    507.5   196.50     3.70    -5.56   -15.80    319.3   5464.0    0.000    -0.30     3.40    -0.40                              
 104300     20.003   66.583   321.90   321.80    144.5    142.7   5786.0    507.4   198.50     3.30    -5.61   -16.10    320.2   5465.0    0.000     0.00     3.20    -0.40                              
 104310     20.013   66.592   321.90   321.80    144.5    143.3   5788.0    507.4   208.00     3.00    -5.61   -16.40    321.7   5466.0    0.000     0.50     3.00    -0.50                              
 104320     20.023   66.602   322.70   322.60    144.6    143.6   5787.0    507.4   213.00     3.30    -5.55   -16.30    321.0   5466.0    0.000     0.10     3.00     1.20                              
 104330     20.035   66.610   323.30   323.40    144.8    143.4   5785.0    507.5   208.70     3.40    -5.51   -16.10    319.7   5465.0    0.000     0.20     3.10     0.40                              
 104340     20.045   66.618   323.70   323.80    144.8    143.8   5786.0    507.4   214.40     3.20    -5.59   -15.90    319.9   5466.0    0.000     0.30     2.90    -0.10                              
 104350     20.055   66.625   323.90   323.90    144.9    144.2   5782.0    507.5   219.50     3.20    -5.81   -16.30    316.6   5465.0    0.000     0.10     2.90    -0.20                              
 104400     20.067   66.633   324.00   324.10    145.0    143.9   5786.0    507.5   216.60     3.60    -5.86   -16.50    321.0   5465.0    0.000     0.50     2.90    -0.20                              
 104410     20.077   66.642   324.10   324.20    145.0    144.0   5784.0    507.5   217.00     3.40    -5.89   -16.40    319.7   5464.0    0.000     0.10     3.00    -0.40                              
 104420     20.088   66.650   324.10   324.30    144.9    143.9   5784.0    507.5   215.90     3.40    -5.58   -15.70    319.0   5465.0    0.000     0.50     2.90    -0.40                              
 104430     20.098   66.658   324.20   324.30    145.1    143.7   5784.0    507.5   209.70     3.30    -5.54   -14.10    318.7   5465.0    0.000     0.60     2.80    -0.40                              
 104440     20.108   66.667   324.20   324.20    145.5    143.7   5783.0    507.4   203.70     3.60    -5.52   -14.10    317.3   5465.0    0.000     0.80     2.70    -0.50                              
 104450     20.120   66.675   324.10   324.30    145.9    143.6   5781.0    507.5   199.10     4.00    -5.34   -14.70    316.1   5465.0    0.000     0.20     2.80    -0.40                              
 104500     20.130   66.683   324.20   324.30    146.1    143.8   5780.0    507.7   197.40     3.80    -5.34   -14.60    317.5   5462.0    0.000    -0.10     3.10    -0.50                              
 104510     20.142   66.690   324.20   324.20    146.0    144.0   5779.0    507.6   199.20     3.40    -5.41   -13.50    315.8   5463.0    0.000    -0.10     3.10    -0.50                              
 104520     20.152   66.698   324.40   324.10    145.9    143.7   5780.0    507.5   188.30     3.10    -5.38   -14.20    315.5   5464.0    0.000     0.30     3.00    -0.70                              
 104530     20.162   66.707   324.00   324.00    146.0    143.8   5781.0    507.5   195.80     3.50    -5.65   -14.90    316.0   5465.0    0.000     0.00     3.00    -0.50                              
 104540     20.173   66.715   324.10   324.00    146.0    144.1   5781.0    507.5   198.90     3.20    -5.75   -15.00    316.7   5464.0    0.000     0.00     3.10    -0.40                              
 104550     20.183   66.723   324.00   324.00    145.8    143.9   5779.0    507.6   198.40     3.40    -5.73   -14.80    315.1   5464.0    0.000    -0.30     3.10    -0.40                              
 104600     20.195   66.732   324.10   324.00    145.6    144.2   5781.0    507.6   205.30     3.00    -5.74   -14.90    317.0   5464.0    0.000     0.10     3.10    -0.40                              
 104610     20.205   66.740   324.20   324.10    145.3    144.1   5781.0    507.6   209.20     2.90    -5.79   -16.70    317.1   5464.0    0.000    -0.10     3.00    -0.40                              
 104620     20.215   66.748   324.10   324.10    145.1    144.3   5782.0    507.5   218.10     3.00    -5.82   -15.50    316.9   5465.0    0.000     0.10     2.90    -0.40                              
 104630     20.227   66.757   324.10   324.20    145.0    144.5   5782.0    507.5   223.60     3.10    -5.82   -15.40    317.3   5464.0    0.000     0.40     2.80    -0.40                              
 104640     20.237   66.765   324.20   324.20    145.1    144.3   5780.0    507.6   217.80     3.20    -5.84   -17.10    317.1   5463.0    0.000     0.00     2.90    -0.40                              
 104650     20.248   66.772   324.20   324.30    145.0    144.3   5779.0    507.7   221.10     3.30    -5.81   -17.40    317.5   5461.0    0.000    -0.10     3.00    -0.40                              
 104700     20.258   66.780   324.10   324.30    144.9    144.9   5781.0    507.7   234.00     3.50    -5.80   -16.30    318.7   5462.0    0.000     0.40     3.00    -0.50                              
 104710     20.268   66.788   324.20   324.40    144.9    144.7   5780.0    507.6   230.90     3.50    -5.76   -14.10    316.7   5463.0    0.000     0.20     2.80    -0.40                              
 104720     20.280   66.797   324.30   324.30    145.0    144.7   5780.0    507.6   226.90     3.10    -5.66   -13.60    316.3   5463.0    0.000     0.40     2.80    -0.60                              
 104730     20.290   66.805   324.00   324.40    145.1    145.3   5779.0    507.6   236.80     3.70    -5.68   -13.70    316.2   5463.0    0.000    -0.20     2.90    -0.40                              
 104740     20.302   66.813   324.10   324.40    144.7    146.0   5778.0    507.7   253.20     3.70    -5.58   -14.60    315.8   5462.0    0.000    -0.40     3.00    -0.40                              
 104750     20.312   66.822   324.00   324.40    144.4    144.9   5781.0    507.6   241.40     3.90    -5.57   -14.10    317.6   5463.0    0.000     0.30     2.80    -0.40                              
 104800     20.322   66.828   324.10   324.40    144.4    144.8   5779.0    507.7   240.00     3.50    -5.63   -14.10    317.4   5461.0    0.000     0.00     3.00    -0.40                              
 104810     20.333   66.837   324.30   324.40    144.2    145.0   5780.0    507.7   248.10     3.20    -5.57   -14.40    318.0   5462.0    0.000     0.10     3.00    -0.60                              
 104820     20.343   66.845   324.10   324.40    144.3    145.1   5780.0    507.6   246.70     3.60    -5.57   -14.30    316.6   5463.0    0.000     0.30     2.70    -0.40                              
 104830     20.353   66.853   324.20   324.50    144.3    145.7   5781.0    507.7   256.20     3.70    -5.59   -14.20    318.5   5462.0    0.000     0.50     2.70    -0.40                              
 104840     20.365   66.862   324.30   324.40    144.3    146.1   5779.0    507.6   263.20     3.60    -5.47   -14.20    316.4   5462.0    0.000     0.20     2.70    -0.50                              
 104850     20.375   66.870   324.20   324.50    144.3    145.3   5780.0    507.7   250.00     3.60    -5.04   -14.60    318.7   5461.0    0.000     0.20     2.80    -0.50                              
 104900     20.387   66.877   324.20   324.40    144.1    144.1   5776.0    508.0   233.70     3.50    -5.01   -15.80    317.9   5458.0    0.000    -0.80     3.30    -0.50                              
 104910     20.397   66.885   324.10   324.40    143.5    143.9   5777.0    507.8   239.40     3.60    -4.77   -18.40    316.4   5460.0    0.000    -0.50     3.20    -0.30                              
 104920     20.407   66.893   324.10   324.50    143.3    144.2   5781.0    507.7   247.00     3.90    -5.03   -16.20    319.3   5462.0    0.000     0.20     3.00    -0.40                              
 104930     20.418   66.902   324.10   324.50    143.4    144.5   5780.0    507.6   250.40     4.10    -5.07   -15.70    317.1   5463.0    0.000     0.30     2.80    -0.40                              
 104940     20.428   66.910   324.00   324.50    143.6    144.8   5781.0    507.6   249.40     4.30    -5.07   -14.70    318.4   5462.0    0.000     0.60     2.70    -0.30                              
 104950     20.438   66.917   324.10   324.60    143.9    144.6   5779.0    507.7   242.80     4.00    -5.15   -14.00    317.6   5461.0    0.000     0.40     2.80    -0.40                              
 105000     20.450   66.925   324.00   324.60    143.9    144.4   5777.0    507.8   240.50     4.40    -5.24   -14.10    317.4   5459.0    0.000     0.20     3.00    -0.30                              
 105010     20.460   66.933   324.00   324.60    143.9    144.5   5776.0    507.8   242.10     4.40    -5.46   -13.50    316.0   5460.0    0.000     0.00     3.00    -0.20                              
 105020     20.470   66.942   324.20   324.70    143.9    144.0   5777.0    507.8   235.80     4.20    -5.58   -13.90    316.7   5460.0    0.000     0.20     2.90    -0.50                              
 105030     20.482   66.950   324.20   324.70    144.0    144.0   5777.0    507.8   233.50     4.20    -5.63   -13.80    317.1   5460.0    0.000     0.30     2.90    -0.50                              
 105040     20.492   66.957   324.00   324.80    144.0    144.7   5775.0    507.8   242.50     4.90    -5.45   -13.50    315.3   5460.0    0.000     0.00     3.00    -0.40                              
 105050     20.502   66.965   324.20   324.90    143.9    144.4   5777.0    507.8   239.40     4.70    -5.58   -12.90    317.0   5460.0    0.000     0.30     2.90    -0.40                              
 105100     20.513   66.973   324.20   324.80    143.9    144.1   5776.0    507.9   237.70     4.40    -5.56   -13.10    316.4   5459.0    0.000    -0.10     3.00    -0.50                              
 105110     20.523   66.982   324.10   324.90    143.7    144.7   5774.0    507.8   245.50     5.00    -5.33   -13.80    314.4   5460.0    0.000     0.00     3.10    -0.40                              
 105120     20.535   66.988   324.30   324.90    143.9    143.7   5778.0    507.7   231.80     4.20    -5.70   -12.60    315.7   5462.0    0.000     0.70     2.60    -0.60                              
 105130     20.545   66.997   324.30   324.70    144.3    143.6   5774.0    508.0   223.20     3.80    -5.76   -13.00    316.0   5458.0    0.000     0.10     3.00    -0.70                              
 105140     20.555   67.005   324.00   324.70    144.1    144.1   5775.0    507.9   233.50     4.70    -5.73   -12.60    316.2   5459.0    0.000     0.70     3.10    -0.30                              
 105150     20.567   67.013   324.10   324.70    144.4    145.7   5777.0    507.7   249.40     4.70    -6.09   -14.60    315.3   5462.0    0.000     0.30     2.50    -0.40                              
 105200     20.577   67.022   324.00   324.80    144.5    144.5   5775.0    508.0   234.00     5.00    -5.74   -13.30    317.1   5458.0    0.000     0.20     2.90    -0.30                              
 105210     20.588   67.028   324.00   324.90    144.5    144.2   5776.0    507.9   230.80     5.10    -5.74   -12.90    317.2   5459.0    0.000     0.40     3.00    -0.30                              
 105220     20.598   67.037   324.20   324.90    144.6    144.1   5777.0    507.9   228.50     5.00    -5.84   -13.20    318.2   5459.0    0.000     0.30     2.80    -0.40                              
 105230     20.608   67.045   324.20   324.90    144.5    143.9   5773.0    508.1   226.50     4.60    -5.58   -14.10    316.7   5456.0    0.000     0.00     3.30    -0.60                              
 105240     20.620   67.053   323.50   324.40    144.4    144.1   5774.0    507.9   230.00     4.60    -5.38   -16.80    315.6   5458.0    0.000    -0.10     3.10    -4.50                              
 105250     20.630   67.062   322.00   322.80    144.1    144.0   5776.0    507.9   230.40     4.60    -5.32   -17.00    316.9   5459.0    0.000     0.30     2.90    -2.10                              
 105300     20.640   67.070   321.30   322.10    144.1    144.1   5775.0    507.9   231.20     4.90    -5.26   -13.90    316.2   5459.0    0.000     0.30     3.00    -1.20                              
 105310     20.652   67.078   320.90   321.80    144.1    143.9   5776.0    507.8   229.40     5.10    -5.36   -14.40    316.2   5460.0    0.000     0.40     2.80    -0.80                              
 105320     20.662   67.087   320.90   321.70    143.8    143.7   5774.0    508.0   229.40     5.00    -5.40   -17.20    316.0   5458.0    0.000     0.40     2.90    -0.60                              
 105330     20.672   67.095   320.80   321.60    143.4    143.5   5774.0    507.9   231.10     4.80    -5.37   -13.60    315.4   5459.0    0.000     0.70     2.80    -0.70                              
 105340     20.682   67.103   320.70   321.50    143.2    142.7   5776.0    508.0   224.80     4.70    -5.39   -16.00    318.6   5457.0    0.000     0.70     2.90    -0.60                              
 105350     20.692   67.113   319.20   320.20    142.5    141.8   5771.0    507.5   220.80     4.90    -5.32   -17.10    306.3   5465.0    0.100    -0.20     3.40    -2.00                              
 105400     20.702   67.122   318.60   319.50    141.5    140.6   5775.0    507.5   218.60     5.20    -5.37   -15.40    310.2   5465.0    0.100     0.30     3.40    -1.20                              
 105410     20.712   67.130   318.20   319.20    140.7    140.4   5773.0    507.5   224.70     5.60    -5.41   -15.70    307.9   5465.0    0.100    -0.10     3.40    -0.70                              
 105420     20.720   67.138   318.10   319.20    140.0    139.9   5774.0    508.0   227.30     5.40    -5.30   -12.30    317.1   5457.0    0.000     0.30     3.30    -0.60                              
 105430     20.730   67.148   318.00   319.10    139.5    139.4   5776.0    507.9   226.90     5.60    -5.32   -15.30    317.4   5459.0    0.000     0.60     3.20    -0.50                              
 105440     20.740   67.157   317.80   319.10    139.1    138.2   5776.0    508.0   219.30     5.90    -5.44   -15.90    319.3   5457.0    0.000     0.50     3.30    -0.40                              
 105450     20.748   67.165   317.80   319.20    138.3    137.6   5771.0    508.3   220.90     6.10    -5.37   -14.40    318.3   5453.0    0.000    -0.50     4.00    -0.30                              
 105500     20.758   67.173   317.80   319.30    137.1    137.0   5774.0    508.0   226.80     6.30    -5.32   -14.60    316.7   5457.0    0.000     0.00     3.70    -0.30                              
 105510     20.768   67.182   317.90   319.30    136.5    135.7   5773.0    508.0   220.70     6.00    -5.52   -14.60    316.2   5457.0    0.000     0.10     3.70    -0.50                              
 105520     20.777   67.192   317.80   319.20    136.0    135.0   5772.0    508.1   219.10     6.30    -5.77   -14.00    316.7   5455.0    0.000    -0.20     3.80    -0.40                              
 105530     20.787   67.200   317.70   319.30    135.5    134.3   5773.0    508.1   218.00     6.70    -5.72   -13.30    317.0   5456.0    0.000     0.30     3.90    -0.30                              
 105540     20.795   67.208   317.90   319.20    135.2    134.0   5774.0    508.0   216.70     6.10    -5.70   -13.30    317.3   5457.0    0.000     0.70     3.80    -0.50                              
 105550     20.805   67.217   318.10   319.10    135.4    134.6   5774.0    508.0   219.80     5.10    -5.66   -13.90    316.9   5457.0    0.000     0.50     3.70    -0.50                              
 105600     20.815   67.225   318.30   318.80    135.3    134.0   5775.0    508.2   212.00     4.70    -5.84   -14.20    320.1   5455.0    0.000     0.30     3.90    -0.40                              
 105610     20.823   67.233   316.50   319.10    134.7    136.6   5773.0    508.0   238.60     9.50    -5.96    -8.80    315.4   5458.0    0.100    -0.50     3.70     0.90                              
 105620     20.833   67.242   315.70   320.60    134.8    138.2   5772.0    508.0   240.10    15.60    -6.14    -9.00    314.3   5458.0    0.100    -0.50     3.40     2.10                              
 105630     20.842   67.250   317.70   321.40    134.6    140.7   5770.0    508.0   255.70    13.50    -6.85    -9.60    312.3   5458.0    0.000    -0.30     3.40    -0.20                              
 105640     20.852   67.258   318.90   321.10    134.5    138.8   5769.0    508.0   260.00     8.60    -6.23    -9.90    312.3   5457.0    0.000     0.20     3.30    -1.20                              
 105650     20.862   67.267   320.00   319.80    134.4    139.6   5768.0    508.1   295.60     5.70    -6.30   -11.50    311.9   5456.0    0.000     0.30     3.10    -2.80                              
 105700     20.870   67.275   319.20   318.70    134.3    138.4   5766.0    508.3   297.10     4.40    -5.49   -14.20    312.6   5453.0    0.000     0.10     3.50    -1.80                              
 105710     20.880   67.283   318.30   317.80    134.0    136.3   5765.0    508.3   292.40     2.60    -5.55   -14.10    312.5   5453.0    0.000    -0.90     4.00    -2.00                              
 105720     20.888   67.292   318.30   317.40    133.3    133.2   5764.0    508.5   219.90     0.60    -5.65    -9.00    314.1   5450.0    0.100    -0.90     4.70    -0.70                              
 105730     20.897   67.300   317.70   317.20    132.5    132.2   5765.0    508.4   221.00     2.60    -6.09   -10.10    314.0   5451.0    0.100    -1.60     4.70    -0.90                              
 105740     20.905   67.308   316.90   317.80    131.1    136.6   5773.0    507.9   280.80     6.80    -6.44    -8.70    314.0   5459.0    0.100     0.50     4.20     0.80                              
 105750     20.915   67.318   317.60   318.40    131.0    138.3   5770.0    508.2   284.50     8.70    -6.12   -10.90    315.5   5455.0    0.100    -0.40     3.90    -0.50                              
 105800     20.923   67.327   317.70   318.60    130.6    138.3   5771.0    507.7   296.60     8.20    -6.22   -10.70    309.8   5461.0    0.100    -0.40     2.90     0.00                              
 105810     20.932   67.335   318.10   318.70    130.5    138.7   5766.0    508.5   284.80     9.90    -5.95   -10.50    316.1   5450.0    0.100     0.30     4.00    -1.40                              
 105820     20.942   67.342   317.90   318.70    130.1    137.2   5765.0    508.4   285.50     8.40    -5.22   -12.90    314.2   5451.0    0.100    -1.10     4.10    -0.30                              
 105830     20.950   67.350   318.00   318.50    128.9    134.7   5765.0    508.4   290.00     6.50    -5.57   -13.30    313.3   5452.0    0.100    -1.10     4.30    -0.40                              
 105840     20.958   67.358   318.40   318.10    127.9    132.7   5766.0    508.2   292.30     5.30    -5.82   -12.10    311.9   5454.0    0.100    -0.60     4.20    -0.80                              
 105850     20.967   67.367   318.40   317.50    127.5    131.0   5768.0    508.2   307.40     3.60    -6.24   -11.30    313.5   5455.0    0.100     0.50     4.20    -1.10                              
 105900     20.975   67.375   317.70   317.30    127.7    130.2   5768.0    508.3   275.00     3.40    -6.69   -10.00    314.5   5453.0    0.100     0.50     4.20    -0.20                              
 105910     20.983   67.383   318.10   317.20    127.5    129.7   5764.0    508.3   289.20     2.40    -6.33   -10.70    311.2   5453.0    0.100    -0.10     4.50    -0.90                              
 105920     20.992   67.392   317.50   317.20    127.4    130.5   5765.0    508.3   275.90     4.20    -6.26   -10.90    312.3   5453.0    0.100    -0.50     4.50    -0.10                              
 105930     21.000   67.400   316.70   317.80    127.0    130.1   5765.0    508.4   254.50     6.60    -6.59    -9.90    313.3   5452.0    0.100    -0.10     4.70     0.70                              
 105940     21.010   67.408   317.60   318.40    126.9    130.7   5770.0    508.1   262.80     6.60    -6.51   -10.10    314.1   5456.0    0.000    -0.10     4.00     0.10                              
 105950     21.018   67.417   317.80   318.50    126.9    130.5   5767.0    508.3   265.50     5.90    -6.41   -11.40    313.6   5453.0    0.100     0.30     4.20    -0.30                              
 110000     21.027   67.425   317.70   318.50    127.0    130.8   5768.0    508.2   267.20     5.90    -6.34   -12.00    314.2   5454.0    0.000     0.30     4.10     0.60                              
 110010     21.035   67.433   319.70   320.20    127.1    130.2   5767.0    508.3   262.00     5.80    -6.34   -11.80    313.9   5453.0    0.000     0.30     4.20     1.10                              
 110020     21.043   67.440   320.30   321.10    127.2    130.5   5766.0    508.3   262.90     6.00    -6.56   -12.60    312.6   5453.0    0.000     0.00     4.20     0.50                              
 110030     21.053   67.448   320.50   321.50    127.3    128.8   5768.0    508.3   247.30     5.30    -6.33   -11.70    315.2   5453.0    0.000     0.60     4.30     0.10                              
 110040     21.062   67.455   320.70   321.60    127.5    129.4   5766.0    508.3   249.40     5.60    -5.99   -11.70    312.9   5453.0    0.000     0.00     4.20    -0.30                              
 110050     21.072   67.463   320.60   321.70    128.9    130.7   5750.0    509.4   247.20     6.00    -5.94   -12.60    313.3   5437.0    0.000     0.00     3.30    -0.50                              
 110100     21.080   67.472   320.40   321.50    130.3    132.5   5724.0    511.0   250.10     6.20    -6.29   -12.70    310.8   5413.0    0.000     0.80     2.60    -0.20                              
 110110     21.090   67.478   322.50   323.20    131.8    133.6   5688.0    513.3   248.60     6.00    -5.28   -12.70    307.7   5381.0    0.000     0.00     2.80    -0.80                              
 110120     21.100   67.487   322.70   324.00    132.7    133.5   5658.0    515.2   240.10     6.10    -5.42   -12.20    305.9   5353.0    0.000     0.00     2.70    -0.20                              
 110130     21.108   67.493   323.00   324.10    133.0    133.9   5631.0    516.9   241.90     5.50    -5.23   -11.10    302.5   5328.0    0.000    -0.60     3.10    -0.50                              
 110140     21.118   67.502   322.90   323.90    132.9    132.9   5605.0    518.6   233.00     5.20    -4.96   -10.60    300.0   5305.0    0.000    -0.50     2.80    -1.40                              
 110150     21.128   67.508   322.30   324.10    133.8    135.1   5565.0    521.0   242.50     7.00    -5.64    -9.60    294.5   5270.0    0.000    -1.00     2.20     0.00                              
 110200     21.138   67.517   322.90   324.60    135.0    135.4   5523.0    523.9   235.50     7.30    -5.36    -8.80    294.2   5229.0    0.000    -0.10     2.10    -0.10                              
 110210     21.148   67.523   323.30   324.80    136.3    137.2   5486.0    526.4   240.90     6.40    -5.15    -8.80    292.3   5194.0    0.000     0.50     2.10    -0.50                              
 110220     21.158   67.532   323.90   325.30    137.3    137.8   5454.0    528.3   238.00     6.20    -4.94    -8.70    288.2   5166.0    0.000     0.20     1.80     2.70                              
 110230     21.168   67.538   326.90   328.00    138.4    138.3   5420.0    530.7   235.50     6.30    -4.72    -8.10    287.1   5133.0    0.000     0.00     2.20     2.40                              
 110240     21.180   67.545   330.00   331.20    139.2    138.7   5393.0    532.4   234.50     6.30    -4.53    -7.70    284.1   5109.0    0.000    -0.20     1.80     3.90                              
 110250     21.190   67.552   333.70   334.90    139.6    138.0   5372.0    534.1   229.70     6.90    -4.39    -7.00    287.5   5085.0    0.000    -0.30     2.70     5.30                              
 110300     21.202   67.557   338.70   339.70    140.1    138.3   5345.0    535.7   232.10     6.60    -4.32    -6.80    283.3   5062.0    0.000    -0.20     2.20     6.50                              
 110310     21.215   67.562   343.70   344.60    140.9    138.1   5318.0    537.5   227.50     6.50    -4.07    -7.10    280.5   5037.0    0.000     0.10     2.30     5.70                              
 110320     21.227   67.565   347.10   347.90    141.3    138.0   5303.0    538.7   227.00     6.60    -4.01    -7.50    282.1   5020.0    0.000     0.60     2.90     1.50                              
 110330     21.238   67.567   347.80   348.90    139.6    136.8   5310.0    538.0   229.90     6.20    -4.18    -7.60    278.5   5031.0    0.000     0.20     3.70    -0.30                              
 110340     21.252   67.570   348.30   349.20    140.3    138.7   5311.0    538.0   240.60     5.30    -4.29    -7.10    280.2   5030.0    0.000     1.10     2.20     0.30                              
 110350     21.263   67.572   348.00   349.10    140.8    138.7   5300.0    538.7   235.40     5.60    -3.81    -7.30    278.7   5021.0    0.000     0.30     3.10    -1.20                              
 110400     21.277   67.575   347.60   348.40    140.7    138.6   5302.0    538.6   233.40     5.00    -3.54    -7.90    279.4   5022.0    0.000     0.30     3.00    -1.10                              
 110410     21.288   67.577   347.10   348.10    140.4    138.3   5302.0    538.6   232.10     4.90    -3.55    -8.60    279.1   5022.0    0.000     0.20     3.00    -2.50                              
 110420     21.302   67.580   346.50   347.10    140.0    137.5   5299.0    538.7   224.90     4.80    -3.54    -9.20    277.3   5021.0    0.000    -0.20     3.30    -1.30                              
 110430     21.313   67.583   346.20   346.70    139.6    136.9   5301.0    538.7   222.20     4.80    -3.56    -9.30    279.3   5021.0    0.000     0.10     3.40    -1.00                              
 110440     21.327   67.587   346.20   346.40    139.2    136.3   5302.0    538.6   214.10     4.40    -3.48    -8.10    279.8   5022.0    0.000     0.20     3.30    -1.00                              
 110450     21.338   67.590   345.90   346.20    139.1    135.7   5299.0    538.7   209.00     4.70    -3.66    -8.30    277.9   5021.0    0.000     0.10     3.40    -0.60                              
 110500     21.350   67.593   345.80   346.00    139.0    135.5   5302.0    538.6   207.00     4.70    -3.72    -8.00    279.5   5022.0    0.000     0.40     3.30    -0.50                              
 110510     21.362   67.597   345.80   345.90    138.9    135.9   5301.0    538.7   212.20     4.30    -3.81    -6.90    279.8   5021.0    0.000    -0.10     3.50    -0.30                              
 110520     21.375   67.600   345.60   345.90    138.5    135.7   5301.0    538.7   214.50     4.30    -3.82    -6.70    279.5   5021.0    0.000    -0.20     3.60    -0.40                              
 110530     21.387   67.603   345.50   345.90    138.3    135.8   5302.0    538.6   221.80     4.50    -3.52    -6.60    279.5   5022.0    0.000     0.00     3.30    -0.20                              
 110540     21.398   67.607   345.50   346.00    138.2    135.6   5301.0    538.6   222.10     4.90    -3.42    -6.60    278.9   5022.0    0.000     0.20     3.40    -0.20                              
 110550     21.410   67.610   345.40   346.10    138.1    135.7   5303.0    538.6   228.50     5.20    -3.37    -6.50    280.9   5022.0    0.000     0.20     3.40    -0.20                              
 110600     21.423   67.612   345.30   346.30    137.9    135.9   5304.0    538.6   233.30     5.30    -2.88    -6.80    280.8   5023.0    0.000     0.60     3.30     0.00                              
 110610     21.435   67.615   345.50   346.40    137.9    135.5   5302.0    538.6   230.00     5.60    -2.84    -7.40    279.6   5022.0    0.000     0.30     3.30    -0.30                              
 110620     21.447   67.618   345.40   346.60    138.0    135.3   5300.0    538.6   229.60     6.10    -2.74    -7.70    278.0   5022.0    0.000     0.00     3.30    -0.10                              
 110630     21.460   67.622   345.30   346.80    137.9    134.9   5299.0    538.7   230.30     7.00    -2.59    -7.80    278.4   5020.0    0.000     0.00     3.60    -0.10                              
 110640     21.472   67.625   345.70   347.00    137.6    134.6   5300.0    538.7   229.20     6.90    -2.47    -7.70    279.1   5021.0    0.000    -0.10     3.50    -0.30                              
 110650     21.483   67.628   345.40   347.10    137.3    134.1   5300.0    538.8   229.90     7.40    -3.08    -6.70    279.8   5020.0    0.000    -0.10     3.80    -0.10                              
 110700     21.495   67.630   345.50   347.30    136.8    133.2   5298.0    538.8   228.60     7.90    -2.98    -6.50    278.2   5019.0    0.000    -0.40     4.00    -0.20                              
 110710     21.508   67.633   345.80   347.30    136.2    133.6   5300.0    538.7   232.30     6.50    -2.83    -6.60    279.2   5020.0    0.000     0.00     4.00    -0.50                              
 110720     21.520   67.637   345.90   347.10    135.8    133.4   5302.0    538.6   234.00     6.30    -2.64    -7.10    279.5   5022.0    0.000     0.10     3.70    -0.60                              
 110730     21.532   67.640   345.50   347.10    135.5    133.1   5299.0    538.7   235.00     6.70    -2.91    -7.20    277.5   5021.0    0.000    -0.70     3.90    -0.50                              
 110740     21.543   67.642   347.70   348.50    134.9    133.2   5299.0    538.7   239.40     5.60    -2.75    -7.40    278.5   5020.0    0.000    -0.80     4.10     2.00                              
 110750     21.555   67.645   348.80   349.60    134.5    132.1   5300.0    538.7   232.20     5.40    -2.71    -7.50    278.3   5021.0    0.000    -0.30     3.90     0.60                              
 110800     21.567   67.647   349.20   350.00    134.3    132.0   5301.0    538.6   233.10     5.20    -2.78    -7.50    278.9   5022.0    0.000     0.10     3.80    -0.10                              
 110810     21.578   67.650   349.20   350.30    134.1    131.0   5300.0    538.7   228.50     6.20    -2.99    -6.80    278.3   5021.0    0.000     0.00     3.80     0.10                              
 110820     21.592   67.652   349.40   350.60    134.0    131.2   5300.0    538.7   232.80     6.10    -3.05    -7.00    279.0   5021.0    0.000     0.30     3.90     0.20                              
 110830     21.603   67.653   349.80   350.60    133.9    130.4   5298.0    538.7   224.20     5.90    -2.84    -7.00    276.3   5021.0    0.000     0.00     3.80    -0.40                              
 110840     21.615   67.655   349.50   350.60    133.8    130.0   5299.0    538.7   225.20     6.70    -2.93    -6.20    278.3   5020.0    0.000    -0.20     3.90    -0.10                              
 110850     21.627   67.658   349.70   350.60    133.5    130.2   5296.0    538.8   225.40     6.00    -2.93    -6.20    276.4   5019.0    0.000    -0.40     4.20    -0.60                              
 110900     21.638   67.660   349.40   350.70    133.2    131.0   5298.0    538.8   240.20     6.40    -3.40    -5.20    277.7   5020.0    0.000     0.10     4.10     0.10                              
 110910     21.650   67.662   349.70   350.80    132.9    131.1   5298.0    538.7   241.20     5.80    -3.84    -4.50    277.0   5021.0    0.000    -0.30     4.00    -0.50                              
 110920     21.662   67.663   349.90   350.70    132.8    129.8   5302.0    538.4   225.30     5.40    -3.74    -3.80    276.6   5025.0    0.100     0.60     3.30    -0.50                              
 110930     21.675   67.667   349.90   350.30    133.0    129.7   5296.0    538.9   217.70     5.10    -3.60    -3.40    277.1   5019.0    0.200     0.40     4.30    -1.10                              
 110940     21.687   67.668   350.10   350.10    133.3    129.9   5298.0    538.7   210.80     4.50    -3.59    -3.20    277.4   5020.0    0.100     0.40     3.90    -0.80                              
 110950     21.698   67.670   349.50   350.00    134.0    131.7   5299.0    538.7   228.90     4.50    -3.55    -2.90    277.3   5021.0    0.300     0.60     3.70    -0.30                              
 111000     21.710   67.673   349.40   350.00    135.2    131.8   5296.0    539.0   219.50     5.30    -3.26    -3.60    278.7   5017.0    0.100     0.30     4.00    -0.10                              
