UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,4,2005,9,4003921,2049971,1953950,1572674,1490252,308937,299718,24267,23300,80676,79761,4450,4281,58967,56638,1625810,1541172,338151,328209,38195,36599,102359,100395,9724,9210,1648261,1570558,1206474,1140827,292014,283489,17829,17165,77706,76976,3203,3114,51035,48987,1252546,1184993,317600,308534,28934,27812,96858,95021,7514,7112,401710,383392,366200,349425,16923,16229,6438,6135,2970,2785,1247,1167,7932,7651,373264,356179,20551,19675,9261,8787,5501,5374,2210,2098
N,4,2005,10,4041155,2069439,1971716,1583017,1500578,320135,310621,24802,23811,80293,77364,4572,4306,56620,55036,1633786,1549833,347664,337783,38726,37284,101057,97459,9744,9270,1671274,1591738,1220044,1154462,303214,294276,18272,17583,77454,74562,3296,3127,48994,47728,1264048,1197287,327341,318120,29412,28423,95828,92307,7511,7149,398165,379978,362973,346116,16921,16345,6530,6228,2839,2802,1276,1179,7626,7308,369738,352546,20323,19663,9314,8861,5229,5152,2233,2121
N,4,2005,11,4092913,2095168,1997745,1598889,1516369,331587,322858,25401,24969,80267,75935,4570,4475,54454,53139,1647641,1563761,357428,348672,39494,38761,100334,95065,9674,9405,1700694,1620360,1238962,1172869,314760,306266,18992,18665,77474,73256,3368,3364,47138,45940,1281239,1213898,337355,328869,30343,29796,95221,90106,7572,7395,394474,377385,359927,343500,16827,16592,6409,6304,2793,2679,1202,1111,7316,7199,366402,349863,20073,19803,9151,8965,5113,4959,2102,2010
N,4,2005,12,4187248,2144363,2042885,1635617,1550559,344000,333319,26434,25904,80752,76882,4611,4415,52949,51806,1682840,1596636,368314,357571,40663,40182,100654,95716,9633,9373,1749877,1665611,1275597,1206787,327190,317008,19825,19452,77957,74177,3412,3257,45896,44930,1316607,1246816,348410,338236,31399,31106,95644,90835,7560,7342,394486,377274,360020,343772,16810,16311,6609,6452,2795,2705,1199,1158,7053,6876,366233,349820,19904,19335,9264,9076,5010,4881,2073,2031
N,4,2005,13,4242204,2168302,2073902,1658668,1579266,344895,336531,27295,26730,80761,76055,4713,4325,51970,50995,1704885,1624497,367861,359711,42235,41247,100267,94760,9764,9321,1780599,1702381,1304583,1240826,328560,320431,20757,20348,78047,73417,3588,3261,45064,44098,1344673,1279961,348586,340580,33006,32189,95374,89993,7772,7425,387703,371521,354085,338440,16335,16100,6538,6382,2714,2638,1125,1064,6906,6897,360212,344536,19275,19131,9229,9058,4893,4767,1992,1896
N,4,2005,14,4321873,2210803,2111070,1695310,1609972,350069,343008,27644,27080,81810,76587,4730,4631,51240,49792,1740676,1653976,371974,364661,42618,41934,101582,95295,9978,9708,1827520,1744367,1345519,1276349,333679,326940,21037,20561,79082,73918,3584,3470,44619,43129,1385067,1314507,352837,345853,33398,32726,96729,90465,7945,7697,383283,366703,349791,333623,16390,16068,6607,6519,2728,2669,1146,1161,6621,6663,355609,339469,19137,18808,9220,9208,4853,4830,2033,2011
N,4,2005,15,4316816,2206304,2110512,1694549,1610370,348079,343664,27979,27204,81587,76639,4581,4490,49529,48145,1738421,1652934,368529,364023,43209,42131,100509,94796,9657,9322,1837240,1756263,1357762,1287789,332479,328190,21467,20878,78982,74198,3503,3434,43047,41774,1395968,1324744,350174,345834,34143,33265,95889,90348,7724,7485,369064,354249,336787,322581,15600,15474,6512,6326,2605,2441,1078,1056,6482,6371,342453,328190,18355,18189,9066,8866,4620,4448,1933,1837
N,4,2005,16,4151006,2116280,2034726,1633367,1558158,323207,323582,26628,26115,82657,77362,4516,4187,45905,45322,1673945,1597967,341464,342042,41144,40773,100587,94616,9358,8858,1771131,1703349,1318510,1255852,308739,309546,20329,20162,80200,75021,3456,3217,39897,39551,1353750,1290671,324549,325676,32402,32381,96237,90469,7501,7122,345149,331377,314857,302306,14468,14036,6299,5953,2457,2341,1060,970,6008,5771,320195,307296,16915,16366,8742,8392,4350,4147,1857,1736
N,4,2005,17,4110117,2091040,2019077,1624700,1552700,311089,316183,26364,25990,80596,76263,4445,4247,43846,43694,1663364,1591108,328134,333668,40749,40479,97631,92937,9106,8761,1751246,1692006,1313704,1254340,297394,302485,20402,19922,78151,73968,3420,3292,38175,37999,1347379,1287777,312149,317588,32480,31993,93361,88885,7345,7104,339794,327071,310996,298360,13695,13698,5962,6068,2445,2295,1025,955,5671,5695,315985,303331,15985,16080,8269,8486,4270,4052,1761,1657
N,4,2005,18,4028520,2040549,1987971,1594238,1535283,295410,305381,25797,25481,78660,75521,4192,4113,42252,42192,1631440,1572193,311256,322050,40217,39987,95017,91429,8747,8474,1708543,1668803,1290227,1243978,282112,292113,19827,19504,76369,73306,3229,3173,36779,36729,1322584,1276091,295814,306520,31939,31652,90995,87561,7078,6850,332006,319168,304011,291305,13298,13268,5970,5977,2291,2215,963,940,5473,5463,308856,296102,15442,15530,8278,8335,4022,3868,1669,1624
N,4,2005,19,4036118,2033497,2002621,1597948,1549966,284620,304303,25642,25351,80556,77626,4274,4183,40457,41192,1633421,1585841,299396,319986,39905,40010,96338,93274,8719,8648,1697000,1684991,1288637,1259639,271854,291323,19644,19538,78382,75433,3310,3244,35173,35814,1319440,1290815,284595,304834,31552,31881,92539,89414,7066,7070,336497,317630,309311,290327,12766,12980,5998,5813,2174,2193,964,939,5284,5378,313981,295026,14801,15152,8353,8129,3799,3860,1653,1578
N,4,2005,20,3992542,2005543,1986999,1583531,1541993,272290,296382,25251,25307,81441,79275,4348,4129,38682,39913,1617407,1576752,285845,311054,39194,39902,96886,94704,8600,8462,1662102,1668997,1266854,1250499,259890,283927,19172,19508,79198,77114,3335,3214,33653,34735,1296335,1280733,271544,296575,30845,31769,93091,90953,6916,6848,343441,318002,316677,291494,12400,12455,6079,5799,2243,2161,1013,915,5029,5178,321072,296019,14301,14479,8349,8133,3795,3751,1684,1614
N,4,2005,21,3951050,1986719,1964331,1571349,1522084,265482,292229,24824,24992,83204,82025,4405,4231,37455,38770,1604055,1555595,278297,306130,38560,39292,98009,97182,8818,8661,1627374,1644411,1238942,1228474,253081,279784,18573,19230,81062,79900,3366,3297,32350,33726,1267137,1257588,263940,291718,30040,31248,94312,93512,7123,7059,359345,319920,332407,293610,12401,12445,6251,5762,2142,2125,1039,934,5105,5044,336918,298007,14357,14412,8520,8044,3697,3670,1695,1602
N,4,2005,22,4025730,2027404,1998326,1608239,1551081,265780,294247,25963,25081,86637,85356,4292,4254,36493,38307,1639931,1584050,278247,307841,39530,39389,101000,100403,8499,8719,1636769,1663653,1245712,1243176,253000,281442,19032,19325,84326,83143,3151,3281,31548,33286,1273025,1271733,263483,293103,30447,31396,97262,96661,6762,7115,390635,334673,362527,307905,12780,12805,6931,5756,2311,2213,1141,973,4945,5021,366906,312317,14764,14738,9083,7993,3738,3742,1737,1604
N,4,2005,23,4047155,2024562,2022593,1608170,1566078,260490,298677,24383,23759,91428,91542,4687,4688,35404,37849,1638466,1598131,272097,312270,37565,37551,106004,106791,9143,9452,1615328,1678001,1228127,1249398,246845,284960,17361,17961,89153,89256,3422,3658,30420,32768,1254064,1277055,256476,296423,28297,29588,102282,102951,7266,7746,409234,344592,380043,316680,13645,13717,7022,5798,2275,2286,1265,1030,4984,5081,384402,321076,15621,15847,9268,7963,3722,3840,1877,1706
N,4,2005,24,4140556,2063162,2077394,1640316,1605373,262859,308076,24741,23889,95784,98070,5014,4845,34448,37141,1669380,1636452,274119,321622,37253,36996,110271,113243,9737,9806,1636538,1723019,1243951,1279933,248680,293639,17397,18053,93322,95553,3669,3803,29519,32038,1268665,1306577,257841,304954,27827,29039,106468,109228,7824,8104,426624,354375,396365,325440,14179,14437,7344,5836,2462,2517,1345,1042,4929,5103,400715,329875,16278,16668,9426,7957,3803,4015,1913,1702
N,4,2005,25,4077486,2035757,2041729,1618759,1574452,258276,303701,23726,22811,97908,100618,5102,4827,31986,35320,1645596,1603878,268954,316601,35450,35212,111205,115276,9503,9476,1599000,1684268,1212474,1245807,243821,289111,16392,17017,95389,98161,3745,3799,27179,30373,1235050,1270942,252327,299798,26125,27382,107439,111400,7616,7849,436757,357461,406285,328645,14455,14590,7334,5794,2519,2457,1357,1028,4807,4947,410546,332936,16627,16803,9325,7830,3766,3876,1887,1627
N,4,2005,26,3883497,1938937,1944560,1546129,1497295,237887,286710,22565,21435,97556,102115,5029,4649,29771,32356,1571153,1524191,247824,298425,33435,33016,110037,115546,9040,8904,1514828,1597714,1151280,1178538,224106,272175,15527,15941,95094,99699,3716,3675,25105,27686,1172187,1201392,231935,281767,24459,25534,106354,111836,7166,7436,424109,346846,394849,318757,13781,14535,7038,5494,2462,2416,1313,974,4666,4670,398966,322799,15889,16658,8976,7482,3683,3710,1874,1468
N,4,2005,27,3811678,1901203,1910475,1522961,1474383,225164,276120,21930,21004,98331,103902,4866,4541,27951,30525,1546430,1499778,234337,287025,32183,31750,110169,116848,8571,8541,1475769,1559998,1126445,1151431,211419,261602,14944,15686,95943,101542,3513,3550,23505,26187,1145986,1173052,218545,270482,23303,24700,106728,113295,6718,7008,425434,350477,396516,322952,13745,14518,6986,5318,2388,2360,1353,991,4446,4338,400444,326726,15792,16543,8880,7050,3441,3553,1853,1533
N,4,2005,28,3728138,1855950,1872188,1486336,1440509,213434,267842,21477,20416,103350,109961,4813,4477,26540,28983,1508514,1464572,221873,278181,31272,30691,114792,122389,8412,8235,1437102,1519796,1094986,1115206,200814,253742,14544,15139,101032,107606,3534,3428,22192,24675,1113340,1135548,207318,262006,22505,23661,111343,118825,6675,6682,418848,352392,391350,325303,12620,14100,6933,5277,2318,2355,1279,1049,4348,4308,395174,329024,14555,16175,8767,7030,3449,3564,1737,1553
N,4,2005,29,3694837,1833985,1860852,1465560,1427605,208188,264261,20728,19980,109747,116868,4607,4345,25155,27793,1486590,1450629,216140,273888,30061,29848,120598,128806,8005,8004,1419186,1508141,1077620,1101507,195698,250240,13976,14898,107518,114561,3312,3376,21062,23559,1095033,1120885,201752,257940,21648,23079,117326,125329,6259,6506,414799,352711,387940,326098,12490,14021,6752,5082,2229,2307,1295,969,4093,4234,391557,329744,14388,15948,8413,6769,3272,3477,1746,1498
N,4,2005,30,3797520,1887231,1910289,1507818,1467424,211893,267370,20307,19563,117631,124282,4606,4236,24976,27414,1528468,1490154,219766,276765,29566,29400,128540,136077,7945,7804,1473859,1556277,1120680,1139820,199617,253415,13836,14528,115420,121984,3347,3285,20959,23245,1137821,1158930,205615,260823,21432,22679,125340,132719,6257,6407,413372,354012,387138,327604,12276,13955,6471,5035,2211,2298,1259,951,4017,4169,390647,331224,14151,15942,8134,6721,3200,3358,1688,1397
N,4,2005,31,3669633,1814039,1855594,1445117,1421044,204449,260971,19458,19204,117254,124238,4275,4080,23486,26057,1464553,1442587,211608,269812,28367,28688,127620,135585,7412,7406,1425967,1514712,1081305,1105361,193013,247455,13475,14415,115097,122100,3206,3185,19871,22196,1097508,1123509,198440,254442,20911,22370,124590,132452,5983,6054,388072,340882,363812,315683,11436,13516,5983,4789,2157,2138,1069,895,3615,3861,367045,319078,13168,15370,7456,6318,3030,3133,1429,1352
N,4,2005,32,3830835,1892854,1937981,1503023,1483361,218550,274817,20228,19688,122513,129684,4332,4043,24208,26388,1522955,1505118,225853,283764,29517,29553,133125,141044,7587,7375,1500291,1591968,1135408,1163174,206746,260970,14163,14845,120284,127416,3218,3159,20472,22404,1152029,1181464,212323,267973,21914,23133,129999,137716,6083,6054,392563,346013,367615,320187,11804,13847,6065,4843,2229,2268,1114,884,3736,3984,370926,323654,13530,15791,7603,6420,3126,3328,1504,1321
N,4,2005,33,4011390,1980941,2030449,1587375,1568572,223865,282897,20034,20211,121282,128285,4175,4091,24210,26393,1607311,1590268,231030,291517,29591,30151,131851,139770,7409,7582,1600031,1689808,1230656,1253714,212336,269103,14239,15261,119146,126005,3120,3168,20534,22557,1247324,1272052,217777,275938,22274,23690,128870,136468,5992,6228,380910,340641,356719,314858,11529,13794,5795,4950,2136,2280,1055,923,3676,3836,359987,318216,13253,15579,7317,6461,2981,3302,1417,1354
N,4,2005,34,4247437,2091347,2156090,1687219,1677673,233714,298821,20730,20806,120411,127490,4233,4256,25040,27044,1707879,1699993,241105,307802,30763,31360,131154,138824,7648,7791,1711111,1814612,1331844,1362593,221845,284541,14733,15959,118215,125180,3222,3303,21252,23036,1349193,1381405,227456,291609,23176,24923,128039,135432,6222,6402,380236,341478,355375,315080,11869,14280,5997,4847,2196,2310,1011,953,3788,4008,358686,318588,13649,16193,7587,6437,3115,3392,1426,1389
N,4,2005,35,4281640,2124355,2157285,1718429,1684919,236360,294376,20364,20354,120557,126880,4339,4244,24306,26512,1738441,1706557,243509,302840,30230,31127,130898,137973,7692,7800,1742797,1819668,1361805,1373100,224291,280494,14489,15506,118382,124604,3351,3354,20479,22610,1378430,1391392,229639,287165,22832,24679,127779,134628,6288,6434,381558,337617,356624,311819,12069,13882,5875,4848,2175,2276,988,890,3827,3902,360011,315165,13870,15675,7398,6448,3119,3345,1404,1366
N,4,2005,36,3995715,1967046,2028669,1596089,1590805,214364,271161,19407,19166,111541,119426,3754,3816,21891,24295,1614119,1610669,220478,278792,28784,29449,120617,129325,6819,7076,1621283,1716691,1273262,1302564,203344,258595,13779,14485,109597,117285,2840,3023,18461,20739,1288225,1319333,207853,264562,21745,23297,117843,126273,5581,5915,345763,311978,322827,288241,11020,12566,5628,4681,1944,2141,914,793,3430,3556,325894,291336,12625,14230,7039,6152,2774,3052,1238,1161
N,4,2005,37,3970462,1952565,2017897,1586353,1580478,216373,276865,18959,19410,106008,114169,3745,3885,21127,23090,1603738,1599262,222306,283962,28154,29263,114649,123499,6703,7125,1611146,1708815,1267320,1295065,205480,264162,13642,14845,104082,112092,2847,3063,17775,19588,1281719,1310841,209817,269574,21457,23297,111978,120521,5483,5915,341419,309082,319033,285413,10893,12703,5317,4565,1926,2077,898,822,3352,3502,322019,288421,12489,14388,6697,5966,2671,2978,1220,1210
N,4,2005,38,3998326,1960998,2037328,1599481,1606840,217928,277242,18924,19711,100345,106943,3680,3750,20640,22842,1616426,1625349,223571,284369,28085,29872,108762,115973,6578,6855,1633482,1738026,1293480,1330396,207391,265092,13699,15161,98555,104997,2868,2950,17489,19430,1307660,1346002,211531,270559,21564,23944,106236,113132,5410,5668,327516,299302,306001,276444,10537,12150,5225,4550,1790,1946,812,800,3151,3412,308766,279347,12040,13810,6521,5928,2526,2841,1168,1187
N,4,2005,39,4154205,2042097,2112108,1658410,1660120,235278,294132,20096,20402,103103,109795,3855,3839,21355,23820,1675786,1679498,241133,301288,29826,31140,111642,119068,6870,7165,1711132,1811447,1349882,1382933,224334,281603,14704,15770,101271,107830,2932,3024,18009,20287,1364351,1399232,228577,287028,23041,25118,109033,116208,5605,5952,330965,300661,308528,277187,10944,12529,5392,4632,1832,1965,923,815,3346,3533,311435,280266,12556,14260,6785,6022,2609,2860,1265,1213
N,4,2005,40,4477368,2206045,2271323,1800788,1796830,252534,312266,20882,21904,105831,111808,3922,4041,22088,24474,1818901,1816550,258179,319267,31304,33570,114556,121160,7088,7456,1872450,1966501,1489309,1515063,241766,300092,15441,17211,103917,109770,3088,3230,18929,21135,1504692,1531921,246014,305581,24479,27448,111881,118253,5887,6251,333595,304822,311479,281767,10768,12174,5441,4693,1914,2038,834,811,3159,3339,314209,284629,12165,13686,6825,6122,2675,2907,1201,1205
N,4,2005,41,4467112,2186714,2280398,1793098,1815237,243811,304131,20994,21971,102789,110751,3900,3923,22122,24385,1811211,1834865,249475,311055,31745,33712,111276,120022,7031,7335,1874497,1987351,1502127,1544701,233394,292407,15789,17285,101072,108800,3115,3129,19000,21029,1517492,1561402,237657,297825,25163,27611,108834,117209,5900,6133,312217,293047,290971,270536,10417,11724,5205,4686,1717,1951,785,794,3122,3356,293719,273463,11818,13230,6582,6101,2442,2813,1131,1202
N,4,2005,42,4470188,2189979,2280209,1798499,1821151,243876,301405,20589,21415,101291,107830,3734,3910,21990,24498,1816446,1840943,249270,308144,31570,33812,109737,116839,6749,7237,1891675,1996961,1520392,1559745,234037,289870,15604,16943,99567,105909,2992,3218,19083,21276,1535822,1576780,238114,295181,25294,27941,107315,114100,5715,6148,298304,283248,278107,261406,9839,11535,4985,4472,1724,1921,742,692,2907,3222,280624,264163,11156,12963,6276,5871,2422,2739,1034,1089
N,4,2005,43,4505449,2209400,2296049,1829765,1846525,241135,299518,20587,21505,92524,100800,3695,3639,21694,24062,1847463,1865996,246312,306119,31697,33876,100713,109513,6706,6877,1922533,2025564,1562143,1596747,231947,288812,15750,17118,90877,98996,2926,2932,18890,20959,1577379,1613537,235895,294037,25559,28104,98415,106913,5638,5790,286867,270485,267622,249778,9188,10706,4837,4387,1647,1804,769,707,2804,3103,270084,252459,10417,12082,6138,5772,2298,2600,1068,1087
N,4,2005,44,4557762,2229866,2327896,1844203,1872337,247771,302703,20214,21833,92325,103176,3655,3779,21698,24068,1861875,1891643,252988,309221,31365,34541,100554,111801,6643,6968,1953404,2061546,1586551,1626205,238693,292159,15539,17645,90706,101377,2937,3095,18978,21065,1601872,1642943,242735,297380,25449,28976,98262,109210,5619,5944,276462,266350,257652,246132,9078,10544,4675,4188,1619,1799,718,684,2720,3003,260003,248700,10253,11841,5916,5565,2292,2591,1024,1024
N,4,2005,45,4658507,2296477,2362030,1894501,1895441,259843,311580,20658,22045,95497,104780,3790,3786,22188,24398,1912572,1914998,265195,318231,32273,35033,103759,113453,6695,6923,2019512,2099785,1636429,1653401,250593,301038,16050,17836,93848,102959,3105,3128,19487,21423,1652118,1670412,254748,306358,26437,29503,101494,110839,5700,5918,276965,262245,258072,242040,9250,10542,4608,4209,1649,1821,685,658,2701,2975,260454,244586,10447,11873,5836,5530,2265,2614,995,1005
N,4,2005,46,4413162,2158840,2254322,1789794,1819346,237695,289127,19001,20355,88249,99027,3344,3272,20757,23195,1806680,1838048,242703,295294,29963,33199,95918,106835,6031,6301,1917346,2017587,1565192,1600969,229569,279523,14834,16489,86760,97404,2748,2741,18243,20461,1579888,1617320,233485,284493,24632,28085,93817,104515,5179,5394,241494,236735,224602,218377,8126,9604,4167,3866,1489,1623,596,531,2514,2734,226792,220728,9218,10801,5331,5114,2101,2320,852,907
N,4,2005,47,4491584,2203300,2288284,1829263,1853968,242055,289195,19401,20627,88494,98477,3289,3119,20798,22898,1846109,1872307,246895,295248,30645,33431,96065,106225,6146,6042,1963848,2054366,1606538,1637895,233930,279863,15231,16918,87037,96922,2715,2585,18397,20183,1621304,1653899,237758,284724,25369,28434,94012,104001,5301,5211,239452,233918,222725,216073,8125,9332,4170,3709,1457,1555,574,534,2401,2715,224805,218408,9137,10524,5276,4997,2053,2224,845,831
N,4,2005,48,4349763,2125292,2224471,1767067,1801675,232175,281030,18354,19817,84501,96625,3072,3133,20123,22191,1783525,1819476,236834,286902,29515,32534,91659,103858,5614,5853,1902969,2002849,1560371,1597146,224524,271984,14439,16288,83176,95186,2574,2605,17885,19640,1574857,1612736,228199,276724,24563,27822,89795,101780,4892,5028,222323,221622,206696,204529,7651,9046,3915,3529,1325,1439,498,528,2238,2551,208668,206740,8635,10178,4952,4712,1864,2078,722,825
N,4,2005,49,4247323,2074822,2172501,1727722,1761151,223978,271168,17738,19176,83262,96317,2941,3038,19181,21651,1743255,1778508,228479,276850,28585,31676,90030,103396,5335,5701,1861952,1959643,1529940,1564670,216460,262582,14054,15863,81960,94843,2450,2516,17088,19169,1543651,1579902,220056,267145,23877,27175,88261,101326,4607,4919,212870,212858,197782,196481,7518,8586,3684,3313,1302,1474,491,522,2093,2482,199604,198606,8423,9705,4708,4501,1769,2070,728,782
N,4,2005,50,4276257,2096960,2179297,1746689,1769433,226125,270692,17768,18788,84190,96239,2995,3060,19193,21085,1762209,1786288,230675,276195,28532,31181,90797,102934,5508,5707,1888070,1971830,1552894,1577873,218533,262189,14210,15630,82915,94814,2498,2589,17020,18735,1566535,1592735,222085,266588,23950,26919,89031,100971,4779,4982,208890,207467,193795,191560,7592,8503,3558,3158,1275,1425,497,471,2173,2350,195674,193553,8590,9607,4582,4262,1766,1963,729,725
N,4,2005,51,4019222,1954925,2064297,1639125,1688286,203005,247683,16400,17809,76210,88179,2643,2842,17542,19498,1653417,1704000,207041,252609,26531,29548,82163,94175,4887,5248,1769292,1874395,1467031,1512953,196205,240075,13146,14805,75060,86881,2228,2410,15622,17271,1479621,1526739,199411,244036,22361,25448,80549,92363,4271,4584,185633,189902,172094,175333,6800,7608,3254,3004,1150,1298,415,432,1920,2227,173796,177261,7630,8573,4170,4100,1614,1812,616,664
N,4,2005,52,3947026,1920677,2026349,1613736,1660534,195679,239007,15665,16972,75822,88150,2605,2675,17170,19011,1627665,1675747,199528,243839,25774,28452,81559,94052,4816,5041,1745680,1844982,1451455,1492922,189237,231757,12680,14106,74757,86929,2189,2247,15362,17021,1463826,1506413,192280,235698,21907,24656,80080,92332,4217,4408,174997,181367,162281,167612,6442,7250,2985,2866,1065,1221,416,428,1808,1990,163839,169334,7248,8141,3867,3796,1479,1720,599,633
N,4,2005,53,3807137,1852140,1954997,1563897,1607942,185738,229632,14738,16077,69583,80855,2448,2579,15736,17912,1576717,1622349,189308,234266,24252,27279,74536,85983,4371,4746,1688358,1785521,1411776,1451123,179863,222965,12032,13489,68590,79721,2055,2240,14042,15983,1423121,1463846,182705,226754,20733,23765,73157,84396,3794,4205,163782,169476,152121,156819,5875,6667,2706,2588,993,1134,393,339,1694,1929,153596,158503,6603,7512,3519,3514,1379,1587,577,541
N,4,2005,54,3677646,1785234,1892412,1496564,1547264,186225,226824,14712,15500,69765,82992,2477,2453,15491,17379,1509180,1561156,189775,231383,24044,26282,74610,88063,4461,4565,1625984,1726160,1348688,1393712,180485,220125,12093,12987,68742,81842,2089,2064,13887,15430,1359918,1405927,183280,223793,20669,22843,73228,86435,3918,3964,159250,166252,147876,153552,5740,6699,2619,2513,1023,1150,388,389,1604,1949,149262,155229,6495,7590,3375,3439,1382,1628,543,601
N,4,2005,55,3718797,1809394,1909403,1517363,1562213,187358,226838,14508,15411,72616,85248,2467,2501,15082,17192,1529584,1575924,190869,231384,23666,26146,77263,90213,4481,4562,1653020,1745291,1372097,1410211,181651,220337,11973,13015,71656,84195,2130,2160,13513,15373,1382965,1422350,184446,224041,20389,22909,75924,88716,3973,4027,156374,164112,145266,152002,5707,6501,2535,2396,960,1053,337,341,1569,1819,146619,153574,6423,7343,3277,3237,1339,1497,508,535
N,4,2005,56,3518230,1702901,1815329,1442063,1501812,165917,204278,13161,14019,65197,76716,2152,2275,14411,16229,1453872,1515013,169133,208455,22218,24312,69440,81166,3908,4151,1565328,1667800,1314192,1365113,160935,198533,11018,11955,64381,75763,1831,1937,12971,14499,1324737,1376815,163511,201941,19394,21441,68278,79787,3444,3610,137573,147529,127871,136699,4982,5745,2143,2064,816,953,321,338,1440,1730,129135,138198,5622,6514,2824,2871,1162,1379,464,541
N,4,2005,57,3597198,1742774,1854424,1493873,1555258,157961,194968,13058,13990,61795,72019,2093,2042,13994,16147,1505404,1568379,161023,198911,21890,24394,65858,76425,3806,3955,1609536,1710878,1369915,1421912,153328,189580,10938,11942,60970,71118,1801,1734,12584,14592,1380213,1433680,155761,192849,19131,21584,64692,75141,3358,3474,133238,143546,123958,133346,4633,5388,2120,2048,825,901,292,308,1410,1555,125191,134699,5262,6062,2759,2810,1166,1284,448,481
N,4,2005,58,3522490,1704499,1817991,1476078,1542204,143547,178007,12540,13116,56779,66868,1829,1973,13726,15823,1487580,1555336,146403,181840,21458,23611,60469,70833,3485,3635,1581486,1684197,1361578,1418124,139269,172849,10568,11209,56074,66034,1578,1662,12419,14319,1371929,1429925,141585,175999,18817,21010,59454,69670,3104,3178,123013,133794,114500,124080,4278,5158,1972,1907,705,834,251,311,1307,1504,115651,125411,4818,5841,2641,2601,1015,1163,381,457
N,4,2005,59,2711809,1303512,1408297,1111220,1173824,120306,152595,9949,10688,49526,56930,1751,1795,10760,12465,1120069,1183977,122679,155704,16606,18510,52648,60428,3189,3324,1193133,1287040,1008353,1061054,116490,148014,8264,9052,48899,56216,1499,1558,9628,11146,1016200,1070063,118352,150509,14395,16261,51767,59402,2827,2955,110379,121257,102867,112770,3816,4581,1685,1636,627,714,252,237,1132,1319,103869,113914,4327,5195,2211,2249,881,1026,362,369
N,4,2005,60,2738492,1314923,1423569,1126043,1192468,118853,150994,9540,10598,48229,55627,1619,1786,10639,12096,1134791,1202379,121104,153869,16241,18341,51267,58920,3061,3284,1211221,1309215,1029086,1085763,115433,146928,8007,9006,47666,54959,1410,1545,9619,11014,1036947,1094727,117235,149320,14212,16242,50473,57994,2733,2929,103702,114354,96957,106705,3420,4066,1533,1592,563,668,209,241,1020,1082,97844,107652,3869,4549,2029,2099,794,926,328,355
N,4,2005,61,2713443,1296619,1416824,1119918,1199808,111627,142818,9379,9913,44212,50725,1473,1576,10010,11984,1128177,1209711,113767,145671,15804,17786,46968,53832,2813,3027,1201807,1308362,1031366,1098580,108385,138955,7944,8531,43702,50084,1300,1353,9110,10859,1038848,1107508,110121,141305,13956,15865,46246,52918,2513,2677,94812,108462,88552,101228,3242,3863,1435,1382,510,641,173,223,900,1125,89329,102203,3646,4366,1848,1921,722,914,300,350
N,4,2005,62,2730433,1300283,1430150,1129015,1217598,108840,141517,8652,9624,42356,48662,1412,1450,10008,11299,1137441,1227013,110909,144197,15199,17091,45034,51483,2629,2717,1211652,1326689,1046154,1121048,105764,137749,7470,8270,41897,48056,1233,1286,9134,10280,1053814,1129567,107452,139977,13593,15243,44367,50668,2362,2462,88631,103461,82861,96550,3076,3768,1182,1354,459,606,179,164,874,1019,83627,97446,3457,4220,1606,1848,667,815,267,255
N,4,2005,63,2405990,1139034,1266956,984675,1072472,96488,128672,7963,8587,39809,45924,1316,1300,8783,10001,991993,1080752,98311,131005,13754,15124,42136,48546,2325,2464,1057749,1173697,908517,985306,93843,125348,6825,7419,39385,45406,1145,1106,8034,9112,915173,992790,95358,127304,12252,13549,41535,47796,2063,2186,81285,93259,76158,87166,2645,3324,1138,1168,424,518,171,194,749,889,76820,87962,2953,3701,1502,1575,601,750,262,278
