Begin Header
	version	6.0.0
	Date	Wed May 04 16:46:14 EDT 2005
	Image File	C:\My Documents\Results\LBL samples\2005_03_E39_KCl\E39_Qiang_N_Cy3_13090826.tif
	Page	0
	Page Name	
	Inverted	false
	Begin Field Dimensions
		Field	Metarows	Metacols	Rows	Cols
		A	8	4	16	18
	End Field Dimensions
	Begin Measurement parameters
		Segmentation Method	auto
		Signal Low	0.0
		Signal High	0.0
		Background Low	0.0
		Background High	0.0
		Background Buffer	3.0
		Background Width	3.0
	End Measurement parameters
	Begin Alerts
		Control Type	Minimum threshold	If tested	Percentage allowed	If failed	Maximum threshold	If tested	Percentage allowed	If failed	CV threshold	If tested	If failed
	End Alerts
	Begin Quality Flags
		Begin Flagging Settings
			Empty Spots	true	Threshold:	3.0
			Poor Spots	true
			Begin Poor Spots Parameters
				Background contamination flag	true	Threshold:	0.9995
				Background tested against subgrid data only	true
				Signal contamination flag	false	Threshold:	0.9995
				Signal contamination test connected to background contamination threshold	false
				Ignored percentage flag	true	Threshold:	25.0
				Open perimeter flag	true	Threshold:	25.0
				Shape regularity flag	true	Threshold:	0.6
				Area To Perimeter Ratio flag	false	Threshold:	0.65
				Offset flag	true	Threshold:	60.0
			End Poor Spots Parameters
			Negative Spots	true
		End Flagging Settings
		Begin Flagged spots
			# of Empty Spots: 2503
			# of Poor Spots: 116
			# of Negative Spots: 12
			# of Manually Flagged Spots: 0
		End Flagged spots
		
	End Quality Flags
End Header
Begin Raw Data
	Field	Meta Row	Meta Column	Row	Column	Gene ID	Flag	Signal Mean	Background Mean	Signal Median	Background Median	Signal Mode	Background Mode	Signal Area	Background Area	Signal Total	Background Total	Signal Stdev	Background Stdev	Shape Regularity	Ignored Area	Spot Area	Ignored Median	Area To Perimeter	Open Perimeter	XCoord	YCoord	Diameter	Position offset	Offset X	Offset Y	Expected X	Expected Y	CM-X	CM-Y	CM Offset	CM Offset-X	CM Offset-Y	Min Diam	Max Diam	Control	Failed Control	Background contamination present	Signal contamination present	Ignored % failed	Open perimeter failed	Shape regularity failed	Perim-to-area failed	Offset failed	Empty spot	Negative spot	Selected spot	Saturated spot
	A	4	2	10	11	ORF05122	0	8991.8154	499.3135	8720.0	432.5	8780.9677	373.6535	103.0	338.0	926157.0	168768.0	3807.7568	317.6766	0.6602	0.0	103.0	0.0	1.0	0.0	802.5	1685.5	11.0	0.355	-0.148	0.3227	802.648	1685.1772	802.466	1685.1748	0.182	-0.182	-0.0024	10.8327	12.2385		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	12	ORF05074	0	5084.3999	480.6766	5125.0	381.0	5319.0346	375.1055	85.0	399.0	432174.0	191790.0	1551.4082	518.4755	0.7327	0.0	85.0	0.0	1.0	0.0	823.0	1685.0	10.0	0.1037	-0.0848	-0.0596	823.0848	1685.0596	823.6235	1684.6235	0.693	0.5386	-0.4361	10.1284	10.7776		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	13	ORF04419	0	16494.6582	559.3573	16156.0	457.0	17270.6464	279.2564	129.0	333.0	2127811.0	186266.0	10157.458	371.9254	0.6417	0.0	129.0	0.0	1.0	0.0	844.5	1685.5	11.0	0.9678	0.7901	0.5589	843.7098	1684.941	843.9534	1685.31	0.4421	0.2435	0.369	11.5239	14.5297		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	14	ORF04375	0	3088.0527	412.6239	3202.0	381.0	3535.0322	235.6629	95.0	367.0	293365.0	151433.0	963.2897	257.0084	0.8407	0.0	95.0	0.0	1.0	0.0	865.5	1685.5	11.0	0.7171	-0.2103	0.6855	865.7103	1684.8144	865.821	1685.0842	0.2915	0.1106	0.2697	11.0152	11.0933		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	15	ORF04338	0	2821.4082	374.7813	2788.5	333.0	3076.4074	256.8646	98.0	343.0	276498.0	128550.0	970.9899	221.4985	0.8672	0.0	98.0	0.0	1.0	0.0	886.5	1684.5	11.0	0.1989	0.0391	-0.195	886.4608	1684.695	886.9489	1684.8571	0.5143	0.488	0.1621	10.9254	11.5137		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	16	ORF04297	0	7178.4858	420.7057	7929.0	359.0	8454.9335	246.1161	107.0	333.0	768098.0	140095.0	3343.1684	272.2928	0.6903	0.0	107.0	0.0	1.0	0.0	906.5	1684.5	11.0	0.7748	-0.7711	-0.0754	907.2711	1684.5754	907.514	1684.3364	0.3407	0.2428	-0.239	11.4316	12.0714		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	17	ORF04414	0	5689.1894	448.1389	5633.0	380.0	5632.6059	281.2575	95.0	367.0	540473.0	164467.0	1848.7099	293.4995	0.8333	0.0	95.0	0.0	1.0	0.0	928.5	1684.5	11.0	0.6673	0.666	0.0428	927.8339	1684.4571	928.442	1684.5157	0.6109	0.608	0.0585	10.295	11.8495		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	10	18	ORF04371	0	4222.8022	429.2158	4123.5	376.5	4244.4482	333.8513	96.0	366.0	405389.0	157093.0	1417.272	284.9083	0.8495	0.0	96.0	0.0	1.0	0.0	949.5	1685.5	11.0	1.1714	0.1022	1.1669	949.3977	1684.333	949.7708	1685.2291	0.9706	0.3731	0.8961	10.8012	11.4157		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	1	ORF05720	0	2305.3977	400.8585	2343.5	357.5	2396.3913	233.5686	88.0	396.0	202875.0	158740.0	655.5422	290.7385	0.7787	0.0	88.0	0.0	1.0	0.0	592.0	1707.0	10.0	1.6096	-1.5637	-0.3817	593.5637	1707.3817	592.6363	1706.8067	1.0911	-0.9273	-0.5749	10.2133	11.0784		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	2	ORF05676	0	1077.3294	404.1702	1061.0	348.0	1065.9444	233.6083	85.0	376.0	91573.0	151968.0	363.5339	255.3257	0.7327	0.0	85.0	0.0	0.9808	0.0	613.5	1706.5	11.0	0.7769	-0.1279	-0.7663	613.6279	1707.2663	613.647	1706.6235	0.6431	0.019	-0.6428	9.9781	11.2519		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	11	3	ORFA00016	0	418.884	374.6183	411.0	327.0	403.5555	213.2426	69.0	414.0	28903.0	155092.0	206.9574	236.8705	1.0	1.0	70.0	1099.0	1.0	0.0	634.0	1707.0	10.0	1.0117	-1.0015	-0.1433	635.0015	1707.1433	634.0	1707.0	1.0117	-1.0015	-0.1433	9.4085	9.4085		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	11	4	ORF05755	2	758.3181	396.686	683.0	356.0	685.931	362.2704	88.0	395.0	66732.0	156691.0	375.4525	228.3469	0.7857	0.0	88.0	0.0	1.0	0.0	655.5	1706.5	11.0	0.5807	-0.2505	-0.5239	655.7505	1707.0239	655.5	1706.5	0.5807	-0.2505	-0.5239	10.6287	10.6287		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	11	5	ORF05716	0	3545.5913	431.4436	3552.0	362.0	3545.4814	302.1361	93.0	390.0	329740.0	168263.0	1013.3792	303.2018	0.8157	0.0	93.0	0.0	1.0	0.0	677.0	1706.0	10.0	0.9342	-0.2495	-0.9002	677.2495	1706.9002	677.0645	1706.1397	0.7826	-0.185	-0.7604	10.7568	11.1276		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	6	ORF05671	2	457.8497	388.9381	392.0	325.0	395.8888	200.8512	193.0	291.0	88365.0	113181.0	275.8594	241.0255	1.0	0.0	193.0	0.0	1.0	0.0	698.0	1708.0	16.0	1.2344	-0.1868	1.2202	698.1868	1706.7797	698.0	1708.0	1.2344	-0.1868	1.2202	15.7179	15.7179		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	11	7	ORF05041	0	9921.3886	451.6597	9643.0	397.0	12137.0	228.1048	103.0	338.0	1021903.0	152661.0	4077.8005	298.424	0.6602	0.0	103.0	0.0	1.0	0.0	718.5	1706.5	11.0	0.9534	-0.9403	-0.1575	719.4403	1706.6575	718.9417	1706.4951	0.5243	-0.4985	-0.1624	10.494	12.6222		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	8	ORF04966	0	8432.8164	416.3738	8097.0	376.0	8854.6669	334.8247	120.0	321.0	1011938.0	133656.0	4757.4467	242.3529	0.7692	0.0	120.0	0.0	1.0	0.0	739.5	1707.5	11.0	1.1473	-0.626	0.9614	740.126	1706.5385	739.8333	1707.3833	0.894	-0.2927	0.8447	11.9729	12.899		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	9	ORF05128	0	6401.3051	439.1184	6562.0	391.0	6708.5805	313.3398	95.0	346.0	608124.0	151935.0	2245.8264	312.826	0.8407	0.0	95.0	0.0	1.0	0.0	760.5	1705.5	11.0	0.9405	0.1841	-0.9223	760.3158	1706.4223	760.8421	1705.8631	0.7678	0.5262	-0.5592	10.883	11.2423		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	10	ORF05082	0	3800.8261	392.8319	3797.0	342.0	4211.3476	281.1092	92.0	369.0	349676.0	144955.0	1340.4522	240.3924	0.8214	1.0	93.0	9408.0	1.0	0.0	781.5	1707.5	11.0	1.2064	-0.1231	1.2001	781.6231	1706.2998	781.8478	1707.1086	0.8394	0.2246	0.8088	10.6919	11.165		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	11	ORF05038	0	1704.0804	395.5493	1726.0	340.0	1756.2692	212.5783	87.0	375.0	148255.0	148331.0	516.0371	253.2671	0.7767	0.0	87.0	0.0	0.9457	0.0	802.5	1705.5	11.0	0.6821	-0.0624	-0.6793	802.5624	1706.1793	802.6551	1705.931	0.265	0.0927	-0.2482	9.8699	11.4754		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	12	ORF04960	0	6027.456	409.5201	5568.5	355.0	5638.3793	280.615	114.0	348.0	687130.0	142513.0	3371.789	298.7939	0.7402	0.0	114.0	0.0	1.0	0.0	823.5	1706.5	11.0	0.58	-0.3742	0.4432	823.8742	1706.0567	823.5263	1706.3771	0.4729	-0.3479	0.3204	11.8011	12.4134		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	13	ORF04343	0	4414.3334	407.647	4516.0	347.0	4748.0771	223.0601	105.0	357.0	463505.0	145530.0	1517.1853	269.322	0.9292	0.0	105.0	0.0	1.0	0.0	843.5	1706.5	11.0	1.04	-0.8756	0.5611	844.3756	1705.9388	843.9523	1706.3714	0.6052	-0.4232	0.4326	11.2456	11.9735		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	14	ORF04304	0	6854.8691	441.9408	6670.0	372.0	6788.143	278.6507	107.0	355.0	733471.0	156889.0	2703.9597	307.9659	0.6903	0.0	107.0	0.0	1.0	0.0	865.5	1705.5	11.0	0.3172	-0.0017	-0.3172	865.5017	1705.8172	865.5513	1706.0186	0.2074	0.0496	0.2014	11.3389	12.0957		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	15	ORF04423	0	2137.4633	400.0083	2071.5	359.0	2073.2121	254.6264	82.0	358.0	175272.0	143203.0	603.2591	247.403	0.713	1.0	83.0	5087.0	1.0	0.0	886.5	1705.5	11.0	0.3196	-0.2531	-0.195	886.7531	1705.695	886.7561	1705.6707	0.0244	0.0029	-0.0242	9.9087	10.7993		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	16	ORF04378	0	2190.8044	393.9405	2120.5	346.0	2096.6667	259.8988	92.0	370.0	201554.0	145758.0	674.1829	238.7608	0.8141	0.0	92.0	0.0	1.0	0.0	907.5	1705.5	11.0	0.5684	0.5629	-0.0788	906.937	1705.5788	907.8587	1705.7717	0.9416	0.9216	0.1928	10.5499	11.2884		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	17	ORF04341	0	8020.0307	411.1917	8147.0	359.0	8070.8886	292.7864	98.0	386.0	785963.0	158720.0	2721.457	291.2598	0.9074	0.0	98.0	0.0	1.0	0.0	929.5	1705.5	11.0	1.1245	1.1237	0.0444	928.3762	1705.4555	929.0	1705.5	0.6252	0.6237	0.0444	10.726	11.7398		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	11	18	ORF04299	0	4759.0795	452.3948	4801.5	391.0	5004.8149	327.1451	88.0	352.0	418799.0	159243.0	1380.2569	336.2039	0.7857	0.0	88.0	0.0	1.0	0.0	949.0	1706.0	10.0	0.6902	-0.188	0.6641	949.188	1705.3358	949.5	1705.5	0.3525	0.3119	0.1641	10.6287	10.6287		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	1	ORFA00021	0	457.5072	373.4722	456.0	334.0	469.45	195.0612	69.0	415.0	31568.0	154991.0	239.0418	227.0252	1.0	0.0	69.0	0.0	1.0	0.0	592.0	1728.0	10.0	1.0004	-0.9991	-0.0513	592.9991	1728.0513	592.0	1728.0	1.0004	-0.9991	-0.0513	9.4085	9.4085		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	12	2	ORF05759	0	2449.7707	396.1174	2321.0	355.5	2390.861	299.4086	96.0	366.0	235178.0	144979.0	922.0159	252.4752	0.8495	0.0	96.0	0.0	1.0	0.0	613.5	1727.5	11.0	0.5703	-0.3731	-0.4312	613.8731	1727.9312	613.9583	1727.8437	0.1221	0.0851	-0.0875	10.9085	11.3321		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	3	ORF05726	0	9186.9072	476.1886	8945.0	404.0	8940.3486	284.3469	97.0	387.0	891130.0	184285.0	3452.1711	295.623	0.8738	0.0	97.0	0.0	1.0	0.0	634.5	1727.5	11.0	0.3357	-0.1242	-0.3118	634.6242	1727.8118	634.969	1727.5463	0.4352	0.3448	-0.2655	10.6133	11.7444		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	4	ORF05680	0	1424.0921	409.7886	1375.0	364.0	1406.7142	227.7142	76.0	407.0	108231.0	166784.0	423.8372	251.501	0.6846	0.0	76.0	0.0	0.9938	0.0	656.0	1727.0	10.0	0.7342	0.2503	-0.6903	655.7496	1727.6903	656.0921	1726.6973	1.0503	0.3424	-0.9929	9.3825	10.592		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	5	ORFA00018	0	783.3295	400.6961	757.0	348.5	749.2399	271.2568	88.0	418.0	68933.0	167491.0	311.2189	238.8661	0.7857	0.0	88.0	0.0	1.0	0.0	675.5	1727.5	11.0	0.8786	-0.8757	-0.0716	676.3757	1727.5716	675.5	1727.5	0.8786	-0.8757	-0.0716	10.6287	10.6287		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	12	6	ORF05757	0	2689.8256	442.602	2540.0	372.0	2623.6154	262.2578	86.0	397.0	231325.0	175713.0	874.4735	343.0421	0.7543	0.0	86.0	0.0	1.0	0.0	698.0	1727.0	10.0	0.6278	0.4379	-0.4498	697.562	1727.4498	698.1395	1727.0698	0.6913	0.5775	-0.38	10.3394	10.7542		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	7	ORF05133	0	7347.5253	485.7134	7122.0	409.0	7302.7631	322.3553	99.0	342.0	727405.0	166114.0	2732.2817	371.8062	0.8761	0.0	99.0	0.0	1.0	0.0	718.5	1726.5	11.0	0.8293	-2.0E-4	-0.8293	718.5002	1727.3293	718.9091	1726.9293	0.572	0.4088	-0.4	11.0479	11.4975		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	8	ORF05088	0	1446.8541	389.7437	1417.0	348.0	1436.9523	267.6017	96.0	320.0	138898.0	124718.0	583.2236	225.7241	0.8275	0.0	96.0	0.0	1.0	0.0	739.5	1726.5	11.0	0.7115	0.0619	-0.7088	739.438	1727.2088	740.2083	1726.5103	1.0398	0.7702	-0.6984	10.4945	11.8251		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	9	ORF05045	0	4506.0317	390.4197	4479.0	346.5	4469.3227	299.0952	95.0	324.0	428073.0	126496.0	1506.0035	253.9047	0.8407	0.0	95.0	0.0	1.0	0.0	760.5	1726.5	11.0	0.6165	-0.1895	-0.5866	760.6895	1727.0866	760.9789	1726.8947	0.3472	0.2894	-0.1918	10.9475	11.1874		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	10	ORF04968	0	4419.9223	448.7175	4492.0	342.0	4931.1113	343.4201	90.0	393.0	397793.0	176346.0	1444.8966	526.9173	0.7758	0.0	90.0	0.0	1.0	0.0	781.5	1727.5	11.0	0.547	0.1261	0.5323	781.3738	1726.9676	781.5888	1727.4111	0.4928	0.215	0.4434	10.5198	11.0278		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	11	ORF05131	0	8675.6328	473.122	8670.5	381.0	8784.7294	309.0869	98.0	385.0	850212.0	182152.0	2792.3981	356.6533	0.9074	0.0	98.0	0.0	1.0	0.0	802.5	1727.5	11.0	0.7266	-0.313	0.6557	802.813	1726.8442	803.0	1727.5	0.6818	0.1869	0.6557	10.726	11.7398		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	12	ORF05085	0	5937.4389	413.723	5966.0	346.0	6165.3569	290.4269	98.0	343.0	581869.0	141907.0	2065.4116	354.5982	0.9074	0.0	98.0	0.0	1.0	0.0	823.5	1727.5	11.0	0.8127	0.2501	0.7733	823.2498	1726.7266	824.0	1727.5	1.0773	0.7501	0.7733	10.726	11.7398		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	13	ORF04428	2	605.375	359.8341	550.5	327.5	554.7999	177.3583	16.0	404.0	9686.0	145373.0	296.2846	225.7089	0.5	0.0	16.0	0.0	0.7853	0.0	844.5	1726.5	5.0	0.6343	0.6251	-0.108	843.8748	1726.608	844.5	1726.5	0.6343	0.6251	-0.108	4.6188	4.6188		0	0	0	0	0	1	0	0	1	0	0	0
	A	4	2	12	14	ORF04385	0	2825.76	392.3784	2838.5	350.5	2877.5	187.4496	100.0	362.0	282576.0	142041.0	938.8813	243.4183	0.8849	0.0	100.0	0.0	1.0	0.0	865.5	1726.5	11.0	0.3758	-0.3753	0.0185	865.8753	1726.4814	865.8099	1726.06	0.4264	-0.0653	-0.4213	11.2004	11.4935		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	15	ORF04347	0	1197.8602	395.6637	1080.0	349.0	1118.9487	244.3488	93.0	348.0	111401.0	137691.0	573.772	259.679	0.8303	0.0	93.0	0.0	1.0	0.0	886.5	1726.5	11.0	0.1867	-0.1259	0.1379	886.6259	1726.362	887.0752	1726.5268	0.4786	0.4493	0.1647	10.7274	11.2394		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	16	ORF04307	0	5541.788	408.4532	5792.0	359.5	6036.2255	183.2777	99.0	342.0	548637.0	139691.0	1938.6566	245.2822	0.8999	0.0	99.0	0.0	1.0	0.0	907.5	1726.5	11.0	0.2653	0.0638	0.2575	907.4361	1726.2424	908.0	1726.7575	0.7637	0.5638	0.5151	10.9981	11.5697		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	17	ORF04426	0	8927.1162	443.9677	9514.5	396.0	9716.7031	315.6626	112.0	372.0	999837.0	165156.0	3712.5288	266.9992	0.7225	0.0	112.0	0.0	1.0	0.0	927.5	1727.5	11.0	1.4635	-0.4989	1.3758	927.9989	1726.1241	928.5714	1726.9196	0.98	0.5724	0.7955	11.3427	12.6703		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	12	18	ORF04383	0	2171.3952	426.6649	2104.0	372.0	2094.4443	316.6761	86.0	397.0	186740.0	169386.0	694.4524	295.7837	0.7678	0.0	86.0	0.0	0.9923	0.0	949.5	1726.5	11.0	0.5039	-0.0626	0.5	949.5626	1726.0	949.7674	1726.3255	0.3846	0.2047	0.3255	10.4376	10.6792		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	13	1	blank	2	397.844	367.1424	382.0	314.0	420.4102	152.3831	109.0	351.0	43365.0	128867.0	219.8498	224.6048	1.0	0.0	109.0	0.0	1.0	0.0	597.0	1749.0	12.0	3.2722	3.2717	0.0578	593.7282	1748.9421	597.0	1749.0	3.2722	3.2717	0.0578	11.8404	11.8404		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	2	blank	2	418.6744	359.7604	371.0	313.5	375.3953	201.5555	172.0	288.0	72012.0	103611.0	242.8691	227.9244	0.8269	0.0	172.0	0.0	1.0	0.0	615.5	1747.5	15.0	2.1622	1.7074	-1.3266	613.7925	1748.8266	615.5	1747.5	2.1622	1.7074	-1.3266	14.8459	14.8459		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	3	blank	2	405.9689	367.7731	370.0	312.0	372.0208	265.3636	193.0	291.0	78352.0	107022.0	224.7278	221.2385	1.0	0.0	193.0	0.0	1.0	0.0	635.0	1749.0	16.0	0.3396	-0.166	0.2962	635.166	1748.7037	635.0	1749.0	0.3396	-0.166	0.2962	15.7179	15.7179		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	4	blank	2	451.2045	359.5722	395.5	319.5	390.6296	186.7016	88.0	374.0	39706.0	134480.0	253.7452	209.485	0.7857	0.0	88.0	0.0	1.0	0.0	657.5	1749.5	11.0	1.8303	1.5848	0.9156	655.9151	1748.5843	657.5	1749.5	1.8303	1.5848	0.9156	10.6287	10.6287		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	5	blank	2	632.0	394.7264	595.0	352.0	774.0	194.3307	16.0	446.0	10112.0	176048.0	374.9976	229.0725	0.5	0.0	16.0	0.0	0.7853	0.0	678.5	1750.5	5.0	2.3103	1.0858	2.0393	677.4141	1748.4606	678.5	1750.5	2.3103	1.0858	2.0393	4.6188	4.6188		0	0	0	0	0	1	0	0	1	0	0	0
	A	4	2	13	6	blank	2	422.6146	385.8571	391.0	348.0	387.5	290.2	109.0	420.0	46065.0	162060.0	241.4488	216.9131	1.0	0.0	109.0	0.0	1.0	0.0	701.0	1748.0	12.0	2.6703	2.6486	-0.3402	698.3513	1748.3402	701.0	1748.0	2.6703	2.6486	-0.3402	11.8404	11.8404		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	7	blank	2	370.4862	371.5075	333.0	318.0	340.3636	193.1683	109.0	331.0	40383.0	122969.0	210.3811	227.6726	1.0	0.0	109.0	0.0	1.0	0.0	723.0	1746.0	12.0	4.0553	3.3951	-2.2178	719.6048	1748.2178	723.0	1746.0	4.0553	3.3951	-2.2178	11.8404	11.8404		0	0	0	0	0	0	0	0	1	1	0	0
	A	4	2	13	8	blank	2	361.3951	344.2721	333.0	315.0	373.9696	232.75	124.0	327.0	44813.0	112577.0	195.7881	186.7742	0.7948	1.0	125.0	1061.0	0.9738	0.0	740.5	1746.5	13.0	1.6125	0.2093	-1.5988	740.2906	1748.0988	740.5	1746.5	1.6125	0.2093	-1.5988	12.615	12.615		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	9	blank	2	378.75	355.2126	354.0	315.0	357.7142	156.4475	24.0	395.0	9090.0	140309.0	180.7298	220.579	0.8888	1.0	25.0	1122.0	0.8354	0.0	760.0	1745.0	6.0	3.0212	-0.4804	-2.9827	760.4804	1747.9827	760.0833	1745.0833	2.9264	-0.397	-2.8994	5.3954	5.8878		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	10	blank	2	430.3666	369.5	373.5	331.0	529.4	240.6828	60.0	424.0	25822.0	156668.0	265.6087	248.598	0.75	0.0	60.0	0.0	0.9617	0.0	779.5	1751.5	9.0	4.299	-2.2877	3.6397	781.7877	1747.8602	779.5	1751.5	4.299	-2.2877	3.6397	8.8242	8.8242		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	11	blank	2	397.3999	350.7448	381.0	303.0	415.0	170.113	25.0	435.0	9935.0	152574.0	177.1543	219.9585	1.0	0.0	25.0	0.0	0.7853	0.0	802.0	1750.0	6.0	2.3742	-0.7269	2.2602	802.7269	1747.7397	802.0	1750.0	2.3742	-0.7269	2.2602	5.7735	5.7735		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	12	blank	2	384.4515	386.2225	329.0	343.5	333.793	217.5753	124.0	382.0	47672.0	147537.0	224.1027	237.1008	0.7948	0.0	124.0	0.0	0.9738	0.0	823.5	1748.5	13.0	1.0342	-0.5387	0.8828	824.0387	1747.6171	823.5	1748.5	1.0342	-0.5387	0.8828	12.615	12.615		0	0	0	0	0	0	0	0	1	1	0	0
	A	4	2	13	13	open	2	449.2444	369.3257	448.0	313.5	459.1666	168.6036	45.0	396.0	20216.0	146253.0	245.2968	246.5098	1.0	0.0	45.0	0.0	0.9817	0.0	845.0	1744.0	8.0	3.5292	0.4597	-3.4991	844.5402	1747.4991	845.0	1744.0	3.5292	0.4597	-3.4991	7.6303	7.6303		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	14	open	2	326.0	331.7321	271.0	314.0	322.5	139.8181	16.0	433.0	5216.0	143640.0	223.2123	175.5728	0.5	2.0	18.0	910.0	0.7853	0.0	864.5	1749.5	5.0	2.4216	-1.1662	2.1223	865.6662	1747.3776	864.5	1749.5	2.4216	-1.1662	2.1223	4.6188	4.6188		0	0	0	0	0	1	0	0	1	1	0	0
	A	4	2	13	15	open	2	413.8222	376.3143	348.0	326.0	345.0833	149.0493	45.0	439.0	18622.0	165202.0	229.7872	236.168	1.0	0.0	45.0	0.0	0.9817	0.0	888.0	1746.0	8.0	1.6574	1.0822	-1.2553	886.9177	1747.2553	888.0	1746.0	1.6574	1.0822	-1.2553	7.6303	7.6303		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	16	gDNA_5ng	2	845.0937	404.286	791.5	376.5	789.75	338.772	32.0	430.0	27043.0	173843.0	391.0367	237.689	0.6153	0.0	32.0	0.0	1.0	0.0	906.5	1747.5	7.0	0.7014	-0.6015	0.3607	907.1015	1747.1392	906.5	1747.5	0.7014	-0.6015	0.3607	6.4291	6.4291		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	13	17	gDNA_75ng	0	21122.5917	455.0897	18518.0	374.0	18738.5195	282.4795	93.0	390.0	1964401.0	177485.0	14988.5546	318.2388	0.8086	0.0	93.0	0.0	1.0	0.0	928.5	1747.5	7.0	0.4857	-0.0408	0.484	928.5408	1747.0159	928.5913	1747.5699	0.5562	0.0505	0.5539	10.4998	11.4344		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	13	18	gDNA_300ng	0	41104.8281	630.4901	55004.5	465.0	63890.0	299.1456	158.0	304.0	6494563.0	191669.0	25903.4921	566.0037	0.7939	0.0	158.0	0.0	1.0	0.0	950.0	1747.0	12.0	0.6556	0.6473	0.1037	949.3526	1746.8962	949.4367	1747.8797	0.9871	0.0841	0.9835	13.6036	14.9884		0	0	0	0	0	0	0	0	0	0	0	0
	A	4	2	14	1	blank	2	395.2833	393.6446	375.5	340.0	404.5	319.1521	60.0	515.0	23717.0	202727.0	203.5827	301.75	0.75	0.0	60.0	0.0	0.9617	0.0	593.5	1772.5	9.0	2.4978	0.3346	2.4753	593.1653	1770.0246	593.5	1772.5	2.4978	0.3346	2.4753	8.8242	8.8242		0	0	0	0	0	0	0	0	1	0	0	0
	A	4	2	14	2	blank	2	578.375	385.2969	458.0	337.0	816.2	225.1696	16.0	468.0	9254.0	180319.0	372.6623	230.3989	0.5	0.0	16.0	0.0	0.7853	0.0	618.5	1772.5	5.0	5.1607	4.4606	2.5954	614.0393	1769.9045	618.5	1772.5	5.1607	4.4606	2.5954	4.6188	4.6188		0	0	0	0	0	1	0	0	1	0	0	0
