CRUISEINFO ,,,,,,,,,,
90,COUNTRY CODE,RUSSIA,,,,,,,,
224,PROJECT,DATA ARCHAEOLOGY AND RESCUE,,,,,,,,
1037,INSTITUTE,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,PLATFORM,,,,,,,,,
,CRUISE,,,,,,,,,
,REFERENCE,,,,,,,,,
1037,COUNTING,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
1037,VOUCHER,ZOOLOGICAL INSTITUTE RUSSIAN ACADEMY OF SCIENCE,,,,,,,,
,NUMBER,,,,,,,,,

STATION,5130,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,1,18,1975

HEADERS,,, , , ,,,,,
,,,,0,67,840,PSEUDOCALANUS MINUTUS   Cop 5
,,,,0,13,476,PSEUDOCALANUS MINUTUS   Cop 4
,,,,3,67,700,PSEUDOCALANUS MINUTUS   Cop 3
,,,,0,13,6,PSEUDOCALANUS MINUTUS   Cop 2
,,,,5,13,28,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,10,7,6,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,3,3,3,SAGITTA ELEGANS,,,
,,,,100,67,0,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,100,268,1,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,20,67,0,TEMORA LONGICORNIS   Cop ,,,
,,,,100,13,0,TEMORA LONGICORNIS   Juv,,,
,,,,50,2,0,TEMORA LONGICORNIS   Naup ,,,
STATION,5354,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,8,30,1975

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,10,26.3,20,7,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,10,26.3,0,2,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,10,26.3,50,7,24,ACARTIA LONGIREMIS   Cop 
,15,6.8,27,100,34,24,ACARTIA LONGIREMIS   Juv 
,25,3.7,27.7,20,3,1,ACARTIA LONGIREMIS   Naup 
,50,2.4,27.7,30,35,24,AGLANTHA DIGITALE
,65,2.2,27.5,5,3,1,ASCIDIA Larvae
,,,,300,134,48,BIVALVIA larvae
,,,,50,2,1,BRYOZOA Larvae
,,,,0,1,6,CALANUS GLACIALIS   Cop 4
,,,,0,2,0,CENTROPAGES HAMATUS   Female  Cop 6
,,,,0,2,0,CENTROPAGES HAMATUS   Male  Cop 6
,,,,0,2,1,CENTROPAGES HAMATUS   Juv
,,,,5,0,0,CENTROPAGES HAMATUS   Naup 
,,,,0,2,0,CIRRIPEDIA  Naup 
,,,,20,1,0,ECHINODERMATA Larvae
,,,,40,27,0,EVADNE NORDMANNI
,,,,450,167,0,FRITILLARIA BOREALIS
,,,,100,34,24,GASTROPODA Larvae
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,0,0,1,METRIDIA LONGA   Cop 4
,,,,0,0,1,METRIDIA LONGA   Cop 3
,,,,0,0,1,METRIDIA LONGA   Cop 2
,,,,0,0,1,METRIDIA LONGA   Cop 1
,,,,0,13,1,METRIDIA LONGA   Naup 
,,,,10,7,0,MICROSETELLA NORVEGICA   Cop 
,,,,3,0,0,MICROSETELLA NORVEGICA   Juv
,,,,350,536,24,OITHONA SIMILIS   Female  Cop 6
,,,,150,134,0,OITHONA SIMILIS   Male  Cop 6
,,,,1100,500,2,OITHONA SIMILIS   Cop 
,,,,350,100,48,OITHONA SIMILIS   Juv 
,,,,20,13,1,OITHONA SIMILIS   Naup 
,,,,0,167,240,ONCAEA BOREALIS   Female  Cop 6
,,,,0,2,24,ONCAEA BOREALIS   Male  Cop 6
,,,,0,34,0,ONCAEA BOREALIS   Cop 
,,,,10,0,0,PARAFAVELLA DENTICULATA
,,,,65,0,0,PODON LEUCKARTI
,,,,0,2,5,POLYCHAETA Larvae
,,,,0,34,72,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,0,0,1,PSEUDOCALANUS MINUTUS   Male  Cop 6,,,
,,,,5,100,936,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,10,100,456,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,10,167,384,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,10,0,2,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,20,34,2,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,20,34,5,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,3,3,3,SAGITTA ELEGANS,,,
,,,,10,67,48,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,5,234,48,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,20,67,0,TEMORA LONGICORNIS   Cop ,,,
,,,,20,100,2,TEMORA LONGICORNIS   Juv,,,
,,,,20,13,1,TEMORA LONGICORNIS   Naup ,,,
STATION,5365,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,10,1975

HEADERS,,, , , ,,
LAT END,66,19.5,,N,,,
LONG END,33,39.4,,E,,,
BOTTOM DEPTH,65,m,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,9.4,25.9,10,2,0,ACARTIA LONGIREMIS   Female  Cop 6
,5,9.2,25.9,3,2,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,8.9,26.1,0,13,3,ACARTIA LONGIREMIS   Cop 
,15,6.6,26.9,50,13,3,ACARTIA LONGIREMIS   Juv 
,25,3.4,27.7,3,3,1,ACARTIA LONGIREMIS   Naup 
,50,1.9,27.9,30,134,58,AGLANTHA DIGITALE
,65,1.9,27.9,10,2,0,ASCIDIA Larvae
,,,,100,7,87,BIVALVIA larvae
,,,,30,0,0,BRYOZOA Larvae
,,,,4,2,11,CALANUS GLACIALIS   Cop 4
,,,,1,1,1,CENTROPAGES HAMATUS   Female  Cop 6
,,,,3,1,0,CENTROPAGES HAMATUS   Male  Cop 6
,,,,3,2,0,CENTROPAGES HAMATUS   Cop 
,,,,10,0,0,CENTROPAGES HAMATUS   Juv
,,,,0,0,1,CENTROPAGES HAMATUS   Naup 
,,,,0,2,0,CIRRIPEDIA  Naup 
,,,,5,1,0,ECHINODERMATA Larvae
,,,,120,26,1,EVADNE NORDMANNI
,,,,50,7,0,FRITILLARIA BOREALIS
,,,,10,67,9,GASTROPODA Larvae
,,,,2,1,1,METRIDIA LONGA   Female  Cop 6
,,,,0,0,1,METRIDIA LONGA   Male  Cop 6
,,,,2,3,3,METRIDIA LONGA   Cop 5
,,,,1,0,2,METRIDIA LONGA   Cop 4
,,,,2,1,2,METRIDIA LONGA   Cop 3
,,,,1,1,2,METRIDIA LONGA   Cop 2
,,,,0,0,1,METRIDIA LONGA   Cop 1
,,,,10,34,58,METRIDIA LONGA   Naup 
,,,,3,2,1,MICROSETELLA NORVEGICA   Cop 
,,,,550,436,29,OITHONA SIMILIS   Female  Cop 6
,,,,10,34,0,OITHONA SIMILIS   Male  Cop 6
,,,,3500,1139,116,OITHONA SIMILIS   Cop 
,,,,400,34,29,OITHONA SIMILIS   Juv 
,,,,3,3,3,OITHONA SIMILIS   Naup 
,,,,10,67,377,ONCAEA BOREALIS   Female  Cop 6
,,,,0,13,29,ONCAEA BOREALIS   Male  Cop 6
,,,,0,67,29,ONCAEA BOREALIS   Cop 
,,,,0,2,1,PARAFAVELLA DENTICULATA
,,,,60,7,0,PODON LEUCKARTI
,,,,1,1,1,POLYCHAETA Larvae
,,,,0,7,29,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,0,2,0,PSEUDOCALANUS MINUTUS   Male  Cop 6
,,,,50,200,1073,PSEUDOCALANUS MINUTUS   Cop 5
,,,,10,67,464,PSEUDOCALANUS MINUTUS   Cop 4
,,,,150,167,464,PSEUDOCALANUS MINUTUS   Cop 3
,,,,0,134,58,PSEUDOCALANUS MINUTUS   Cop 2
,,,,50,34,6,PSEUDOCALANUS MINUTUS   Cop 1
,,,,50,34,0,PSEUDOCALANUS MINUTUS   Naup 
,,,,0,2,2,SAGITTA ELEGANS
,,,,100,34,31,TEMORA LONGICORNIS   Female  Cop 6
,,,,50,34,1,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,200,335,1,TEMORA LONGICORNIS   Cop ,,,
,,,,350,134,0,TEMORA LONGICORNIS   Juv,,,
,,,,300,3,3,TEMORA LONGICORNIS   Naup ,,,
STATION,5375,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,9,20,1975

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,7.9,26.8,3,3,26,ACARTIA LONGIREMIS   Female  Cop 6
,5,7.7,26.5,0,3,3,ACARTIA LONGIREMIS   Male  Cop 6
,10,6.8,26.8,10,67,26,ACARTIA LONGIREMIS   Cop 
,15,6.1,27,50,67,3,ACARTIA LONGIREMIS   Juv 
,25,5.4,27.2,200,2,0,ACARTIA LONGIREMIS   Naup 
,50,2.9,28.3,3,7,8,AGLANTHA DIGITALE
,65,2.9,28.3,0,0,0,ASCIDIA Larvae
,,,,0,0,13,BIVALVIA larvae
,,,,20,3,0,BRYOZOA Larvae
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,0,1,0,CALANUS GLACIALIS   Naup 
,,,,0,2,0,CENTROPAGES HAMATUS   Female  Cop 6
,,,,0,2,0,CENTROPAGES HAMATUS   Male  Cop 6
,,,,3,7,0,CENTROPAGES HAMATUS   Cop 
,,,,5,7,0,CENTROPAGES HAMATUS   Juv
,,,,8,0,0,EVADNE NORDMANNI
,,,,200,13,1,FRITILLARIA BOREALIS
,,,,5,3,5,GASTROPODA Larvae
,,,,0,0,1,METRIDIA LONGA   Cop 5
,,,,1,0,1,METRIDIA LONGA   Cop 3
,,,,1,1,0,METRIDIA LONGA   Cop 2
,,,,1,1,3,METRIDIA LONGA   Cop 1
,,,,1,0,78,METRIDIA LONGA   Naup 
,,,,3,2,5,MICROSETELLA NORVEGICA   Cop 
,,,,3,0,0,MICROSETELLA NORVEGICA   Juv
,,,,0,0,1,OICOPLEURA VANHOFFENIS
,,,,150,469,52,OITHONA SIMILIS   Female  Cop 6
,,,,5,13,0,OITHONA SIMILIS   Male  Cop 6
,,,,2300,3417,910,OITHONA SIMILIS   Cop 
,,,,900,67,5,OITHONA SIMILIS   Juv 
,,,,50,7,0,OITHONA SIMILIS   Naup 
,,,,3,134,104,ONCAEA BOREALIS   Female  Cop 6
,,,,0,0,1,ONCAEA BOREALIS   Male  Cop 6
,,,,3,7,3,ONCAEA BOREALIS   Cop 
,,,,10,3,0,PARAFAVELLA DENTICULATA
,,,,6,0,0,PODON LEUCKARTI
,,,,0,2,3,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,10,20,364,PSEUDOCALANUS MINUTUS   Cop 5
,,,,10,7,156,PSEUDOCALANUS MINUTUS   Cop 4
,,,,10,13,208,PSEUDOCALANUS MINUTUS   Cop 3
,,,,0,0,52,PSEUDOCALANUS MINUTUS   Cop 2
,,,,0,13,3,PSEUDOCALANUS MINUTUS   Cop 1
,,,,10,0,0,PSEUDOCALANUS MINUTUS   Naup 
,,,,0,1,1,SAGITTA ELEGANS,,,
,,,,5,20,8,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,5,20,5,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,0,134,78,TEMORA LONGICORNIS   Cop ,,,
,,,,350,804,78,TEMORA LONGICORNIS   Juv,,,
,,,,600,67,0,TEMORA LONGICORNIS   Naup ,,,
STATION,5386,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,1,1975

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,6.6,27,20,20,3,ACARTIA LONGIREMIS   Female  Cop 6
,5,6.6,27.2,10,34,0,ACARTIA LONGIREMIS   Male  Cop 6
,10,6.5,27,50,13,1,ACARTIA LONGIREMIS   Cop 
,15,5.4,27.5,200,67,1,ACARTIA LONGIREMIS   Juv 
,25,4.2,28.1,0,0,0,ACARTIA LONGIREMIS   Naup 
,50,1.9,28.5,0,5,7,AGLANTHA DIGITALE
,65,1.7,28.1,1,0,0,ASCIDIA Larvae
,,,,5,67,26,BIVALVIA larvae
,,,,1,0,0,BRYOZOA Larvae
,,,,0,0,1,CALANUS GLACIALIS   Cop 5
,,,,0,0,3,CALANUS GLACIALIS   Cop 4
,,,,0,2,1,CENTROPAGES HAMATUS   Female  Cop 6
,,,,1,3,1,CENTROPAGES HAMATUS   Male  Cop 6
,,,,1,7,0,CENTROPAGES HAMATUS   Cop 
,,,,1,1,0,CIRRIPEDIA  Naup 
,,,,3,0,0,EVADNE NORDMANNI
,,,,30,34,1,FRITILLARIA BOREALIS
,,,,10,34,5,GASTROPODA Larvae
,,,,0,0,3,METRIDIA LONGA   Female  Cop 6
,,,,0,0,2,METRIDIA LONGA   Male  Cop 6
,,,,0,0,13,METRIDIA LONGA   Cop 5
,,,,0,0,18,METRIDIA LONGA   Cop 4
,,,,1,0,14,METRIDIA LONGA   Cop 3
,,,,0,0,9,METRIDIA LONGA   Cop 2
,,,,0,13,26,METRIDIA LONGA   Cop 1
,,,,1,200,156,METRIDIA LONGA   Naup 
,,,,20,0,3,MICROSETELLA NORVEGICA   Cop 
,,,,0,0,1,OICOPLEURA VANHOFFENIS
,,,,50,335,26,OITHONA SIMILIS   Female  Cop 6
,,,,50,67,0,OITHONA SIMILIS   Male  Cop 6
,,,,5350,5000,1248,OITHONA SIMILIS   Cop 
,,,,50,300,26,OITHONA SIMILIS   Juv 
,,,,0,34,260,ONCAEA BOREALIS   Female  Cop 6
,,,,0,0,3,ONCAEA BOREALIS   Male  Cop 6
,,,,3,67,5,ONCAEA BOREALIS   Cop 
,,,,0,2,0,PARAFAVELLA DENTICULATA
,,,,3,0,0,PODON LEUCKARTI
,,,,1,0,1,POLYCHAETA Larvae
,,,,0,3,1,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,3,13,468,PSEUDOCALANUS MINUTUS   Cop 5
,,,,5,13,260,PSEUDOCALANUS MINUTUS   Cop 4
,,,,10,134,442,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,134,0,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,10,200,3,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,0,3,0,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,0,2,4,SAGITTA ELEGANS,,,
,,,,20,134,182,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,0,300,268,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,200,972,26,TEMORA LONGICORNIS   Cop ,,,
,,,,350,400,5,TEMORA LONGICORNIS   Juv,,,
,,,,5,0,0,TEMORA LONGICORNIS   Naup ,,,
STATION,5395,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,10,1975

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,
BOTTOM DEPTH,65,m,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,5.1,27.2,200,67,3,ACARTIA LONGIREMIS   Female  Cop 6
,5,5.1,27.2,200,67,3,ACARTIA LONGIREMIS   Male  Cop 6
,10,5.1,27,800,400,3,ACARTIA LONGIREMIS   Cop 
,15,5.2,27.4,1300,938,3,ACARTIA LONGIREMIS   Juv 
,25,5.2,27.7,100,67,1,ACARTIA LONGIREMIS   Naup 
,50,3.3,28.1,0,0,1,AGLANTHA DIGITALE
,65,3.2,27.7,0,0,0,ASCIDIA Larvae
,,,,5,13,3,BIVALVIA larvae
,,,,0,2,0,BRYOZOA Larvae
,,,,0,0,1,CALANUS GLACIALIS   Cop 4
,,,,5,7,1,CENTROPAGES HAMATUS   Female  Cop 6
,,,,5,20,1,CENTROPAGES HAMATUS   Male  Cop 6
,,,,10,13,0,CENTROPAGES HAMATUS   Cop 
,,,,1,2,0,CIRRIPEDIA  Naup 
,,,,4,0,0,EVADNE NORDMANNI
,,,,3,2,0,FRITILLARIA BOREALIS
,,,,100,134,27,GASTROPODA Larvae
,,,,0,0,1,METRIDIA LONGA   Female  Cop 6
,,,,0,1,0,METRIDIA LONGA   Male  Cop 6
,,,,0,1,2,METRIDIA LONGA   Cop 5
,,,,0,3,5,METRIDIA LONGA   Cop 4
,,,,0,2,6,METRIDIA LONGA   Cop 3
,,,,1,2,4,METRIDIA LONGA   Cop 2
,,,,1,3,5,METRIDIA LONGA   Cop 1
,,,,3,67,25,METRIDIA LONGA   Naup 
,,,,0,2,0,MICROSETELLA NORVEGICA   Cop 
,,,,300,536,100,OITHONA SIMILIS   Female  Cop 6
,,,,100,7,3,OITHONA SIMILIS   Male  Cop 6
,,,,3200,2077,375,OITHONA SIMILIS   Cop 
,,,,800,335,5,OITHONA SIMILIS   Juv 
,,,,3,7,0,OITHONA SIMILIS   Naup 
,,,,3,67,50,ONCAEA BOREALIS   Female  Cop 6
,,,,1,3,0,ONCAEA BOREALIS   Male  Cop 6
,,,,3,134,50,ONCAEA BOREALIS   Cop 
,,,,3,2,0,PARAFAVELLA DENTICULATA
,,,,1,1,0,PODON LEUCKARTI
,,,,0,0,1,POLYCHAETA Larvae
,,,,0,1,1,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
,,,,20,13,100,PSEUDOCALANUS MINUTUS   Cop 5,,,
,,,,0,13,100,PSEUDOCALANUS MINUTUS   Cop 4,,,
,,,,20,67,150,PSEUDOCALANUS MINUTUS   Cop 3,,,
,,,,0,67,3,PSEUDOCALANUS MINUTUS   Cop 2,,,
,,,,20,13,25,PSEUDOCALANUS MINUTUS   Cop 1,,,
,,,,50,34,5,PSEUDOCALANUS MINUTUS   Naup ,,,
,,,,1,1,1,SAGITTA ELEGANS,,,
,,,,100,134,175,TEMORA LONGICORNIS   Female  Cop 6,,,
,,,,30,67,125,TEMORA LONGICORNIS   Male  Cop 6,,,
,,,,200,268,100,TEMORA LONGICORNIS   Cop ,,,
,,,,100,134,50,TEMORA LONGICORNIS   Juv,,,
,,,,3,2,0,TEMORA LONGICORNIS   Naup ,,,
STATION,5406,,,,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,21,1975

HEADERS,,, , , ,,
LAT END,66,19.5,,N,,,
LONG END,33,39.4,,E,,,
BOTTOM DEPTH,65,m,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,
MESH SIZE,0.168,MM,,,,,
MOUTH AREA,0.1,M2,,,,,
MOUTH DIAM,0.36,M,,,,,
PRESERVATIVE,FORMALIN,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME
units,m,C,psu,#/M3,#/M3,#/M3,
decimal places,0,1,1,0,0,0,Name
,0,3.8,27.4,200,34,13,ACARTIA LONGIREMIS   Female  Cop 6
,5,3.8,27.4,20,13,3,ACARTIA LONGIREMIS   Male  Cop 6
,10,3.9,27.4,1500,67,39,ACARTIA LONGIREMIS   Cop 
,15,3.9,27.4,1650,167,26,ACARTIA LONGIREMIS   Juv 
,25,3.9,27.5,50,34,5,ACARTIA LONGIREMIS   Naup 
,50,2,28.5,0,0,1,AGLANTHA DIGITALE
,65,1.4,28.8,0,0,0,ASCIDIA Larvae
,,,,5,20,3,BIVALVIA larvae
,,,,0,1,0,BRYOZOA Larvae
,,,,0,0,3,CALANUS GLACIALIS   Cop 4
,,,,3,2,0,CENTROPAGES HAMATUS   Female  Cop 6
,,,,10,3,0,CENTROPAGES HAMATUS   Male  Cop 6
,,,,1,0,0,CIRRIPEDIA  Naup 
,,,,0,1,0,ECHINODERMATA Larvae
,,,,3,1,0,EVADNE NORDMANNI
,,,,3,10,0,FRITILLARIA BOREALIS
,,,,20,67,5,GASTROPODA Larvae
,,,,0,0,1,METRIDIA LONGA   Female  Cop 6
,,,,0,0,3,METRIDIA LONGA   Male  Cop 6
,,,,0,1,10,METRIDIA LONGA   Cop 5
,,,,0,0,20,METRIDIA LONGA   Cop 4
,,,,0,0,65,METRIDIA LONGA   Cop 3
,,,,0,1,26,METRIDIA LONGA   Cop 2
,,,,0,2,91,METRIDIA LONGA   Cop 1
,,,,30,67,0,METRIDIA LONGA   Naup 
,,,,3,1,1,MICROSETELLA NORVEGICA   Cop 
,,,,350,335,78,OITHONA SIMILIS   Female  Cop 6
,,,,10,34,5,OITHONA SIMILIS   Male  Cop 6
,,,,2050,1374,1638,OITHONA SIMILIS   Cop 
,,,,500,436,130,OITHONA SIMILIS   Juv 
,,,,1,0,0,OITHONA SIMILIS   Naup 
,,,,0,34,117,ONCAEA BOREALIS   Female  Cop 6
,,,,0,3,5,ONCAEA BOREALIS   Male  Cop 6
,,,,5,67,52,ONCAEA BOREALIS   Cop 
,,,,0,1,0,PARAFAVELLA DENTICULATA
,,,,5,1,0,PODON LEUCKARTI
,,,,0,0,1,POLYCHAETA Larvae
,,,,1,0,0,PSEUDOCALANUS MINUTUS   Female  Cop 6
,,,,50,13,156,PSEUDOCALANUS MINUTUS   Cop 5
,,,,20,34,39,PSEUDOCALANUS MINUTUS   Cop 4
,,,,100,100,78,PSEUDOCALANUS MINUTUS   Cop 3
,,,,200,67,0,PSEUDOCALANUS MINUTUS   Cop 1
,,,,100,100,5,PSEUDOCALANUS MINUTUS   Naup 
,,,,1,3,5,SAGITTA ELEGANS
,,,,200,67,5,TEMORA LONGICORNIS   Female  Cop 6
,,,,400,200,13,TEMORA LONGICORNIS   Male  Cop 6
,,,,50,67,13,TEMORA LONGICORNIS   Cop 
,,,,300,100,0,TEMORA LONGICORNIS   Juv
,,,,3,3,0,TEMORA LONGICORNIS   Naup 
STATION,5415,,,,,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LONG DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR
66,19.5,,N,33,39.4,,E,10,30,1975

HEADERS,,, , , ,,,,,
LAT END,66,19.5,,N,,,,,,
LONG END,33,39.4,,E,,,,,,
BOTTOM DEPTH,65,m,,,,,,,,
GEAR,Juday Net (Tropical or Large),,,,,,,,,
MESH SIZE,0.168,MM,,,,,,,,
MOUTH AREA,0.1,M2,,,,,,,,
MOUTH DIAM,0.36,M,,,,,,,,
PRESERVATIVE,FORMALIN,,,,,,,,,

DETAILS,DEPTH,TEMP,SAL,TAX CNT B0-10,TAX CNT B10-25,TAX CNT B25-65,TAX NAME,,,
units,m,C,psu,#/M3,#/M3,#/M3,,,,
decimal places,0,1,1,0,0,0,Name,,,
,0,2.7,27.2,300,67,41,ACARTIA LONGIREMIS   Female  Cop 6
,5,2.7,27.1,50,13,14,ACARTIA LONGIREMIS   Male  Cop 6
,10,2.7,27,600,200,149,ACARTIA LONGIREMIS   Cop 
,15,2.7,27,200,234,27,ACARTIA LONGIREMIS   Juv 
,25,2.7,27,100,2,0,ACARTIA LONGIREMIS   Naup 
,50,0.9,28.4,0,0,1,AGLANTHA DIGITALE
,65,0.7,28.1,0,0,0,ASCIDIA Larvae
,,,,10,7,0,BIVALVIA larvae
,,,,0,1,0,BRYOZOA Larvae
,,,,0,0,4,CALANUS GLACIALIS   Cop 4
,,,,3,2,0,CENTROPAGES HAMATUS   Female  Cop 6
,,,,20,13,0,CENTROPAGES HAMATUS   Male  Cop 6
,,,,3,0,0,CENTROPAGES HAMATUS   Cop 
,,,,0,0,1,ECHINODERMATA Larvae
,,,,20,13,1,FRITILLARIA BOREALIS
,,,,50,20,3,GASTROPODA Larvae
,,,,0,0,1,METRIDIA LONGA   Female  Cop 6
,,,,0,0,7,METRIDIA LONGA   Male  Cop 6
,,,,0,0,7,METRIDIA LONGA   Cop 5
,,,,0,0,3,METRIDIA LONGA   Cop 4
,,,,0,0,3,METRIDIA LONGA   Cop 3
,,,,1,3,14,METRIDIA LONGA   Cop 2
,,,,1,13,3,METRIDIA LONGA   Cop 1
,,,,50,34,14,METRIDIA LONGA   Naup 
,,,,50,7,1,MICROSETELLA NORVEGICA   Cop 
,,,,750,369,81,OITHONA SIMILIS   Female  Cop 6
,,,,50,67,8,OITHONA SIMILIS   Male  Cop 6
,,,,4950,2245,797,OITHONA SIMILIS   Cop 
,,,,100,34,5,OITHONA SIMILIS   Juv 
,,,,30,3,149,ONCAEA BOREALIS   Female  Cop 6
,,,,20,0,8,ONCAEA BOREALIS   Male  Cop 6
,,,,20,7,41,ONCAEA BOREALIS   Cop 
,,,,1,0,0,PARAFAVELLA DENTICULATA,,,
,,,,1,0,0,POLYCHAETA Larvae,,,
,,,,0,0,1,PSEUDOCALANUS MINUTUS   Female  Cop 6,,,
