AB15F11200 20020509Y, 476987.52404, 2837394.79822, -0.22000
AB15F11200 20020509Y, 476595.91632, 2837395.95087, -0.34000
AB15F11200 20020509Y, 476229.54657, 2837370.20894, -0.22000
AB15F11200 20020509Y, 475735.72806, 2837414.18609, -0.47000
AB15F11200 20020509Y, 475347.70294, 2837371.07323, -0.07000
AB15F11200 20020509Y, 474987.31809, 2837399.32884, -0.11000
AB17D11200 20020509Y, 487034.87105, 2837804.30409, -0.42000
AB17D11200 20020509Y, 486619.26403, 2837833.84284, -0.29000
AB17D11200 20020509Y, 486205.59044, 2837788.62176, -0.18000
AB17D11200 20020509Y, 485733.64291, 2837805.77546, -0.32000
AB17D11200 20020509Y, 485401.44260, 2837789.66739, -0.14000
AB17D11200 20020509Y, 484983.57281, 2837749.66046, -0.27000
AB17D11200 20020509Y, 483366.44604, 2837799.80529, 0.20000
AB17D11200 20020509Y, 481382.18555, 2837805.84504, 0.01000
AB17D11200 20020509Y, 480999.52346, 2837802.07924, 0.45000
AB17D11200 20020509Y, 480454.69169, 2837826.08081, -0.06000
AB17D11200 20020509Y, 480047.51930, 2837804.32585, 0.06000
AB17D11200 20020509Y, 479841.42250, 2837796.16775, -0.17000
AB17D11200 20020509Y, 479402.63530, 2837805.98808, 0.15000
AB17D11200 20020509Y, 479003.65300, 2837800.62519, 0.06000
AB17D11200 20020509Y, 478609.96789, 2837781.09888, -0.54000
AB17D11200 20020509Y, 478201.07974, 2837830.55655, -0.07000
AB17D11200 20020509Y, 477745.00343, 2837794.97942, -0.27000
AB17D11200 20020509Y, 477397.90634, 2837817.40339, -0.23000
AB17D11200 20020509Y, 477004.43568, 2837830.93569, -0.12000
AB17D11200 20020509Y, 476527.85687, 2837787.43715, -0.60000
AB17D11200 20020509Y, 476202.89102, 2837799.15141, -0.45000
AB17D11200 20020509Y, 475802.99842, 2837819.98093, -0.21000
AB17D11200 20020509Y, 475454.38478, 2837793.33668, -0.06000
AB17D11200 20020509Y, 474947.89564, 2837833.44989, -0.59000
AB19C11200 20020509Y, 487041.86874, 2838203.56259, -0.17000
AB19C11200 20020509Y, 486582.32407, 2838198.06900, -0.27000
AB19C11200 20020509Y, 486227.86746, 2838196.76970, -0.22000
AB19C11200 20020509Y, 485757.23162, 2838177.90791, -0.35000
AB19C11200 20020509Y, 485408.88142, 2838204.98748, -0.26000
AB19C11200 20020509Y, 485029.91695, 2838206.30851, -0.20000
AB19C11200 20020509Y, 484554.36070, 2838202.16004, -0.36000
AB19C11200 20020509Y, 483810.24595, 2838198.67779, -0.10000
AB19C11200 20020509Y, 483365.38458, 2838198.34283, -0.15000
AB19C11200 20020509Y, 481401.75216, 2838190.10656, -0.17000
AB19C11200 20020509Y, 481005.03225, 2838188.47661, -0.12000
AB19C11200 20020509Y, 480612.79302, 2838206.54692, -0.01000
AB19C11200 20020509Y, 480215.11134, 2838190.46172, 0.03000
AB19C11200 20020509Y, 479788.22156, 2838178.85688, -0.12000
AB19C11200 20020509Y, 479347.34652, 2838199.71417, -0.04000
AB19C11200 20020509Y, 479009.27501, 2838200.95080, -0.06000
AB19C11200 20020509Y, 478593.98614, 2838198.04575, -0.07000
AB19C11200 20020509Y, 478200.08830, 2838199.32998, -0.20000
AB19C11200 20020509Y, 477744.89259, 2838210.34176, -0.24000
AB19C11200 20020509Y, 477392.48342, 2838201.13332, -0.17000
AB19C11200 20020509Y, 476960.66183, 2838197.11375, -0.36000
AB19C11200 20020509Y, 476602.62725, 2838198.78184, -0.33000
AB19C11200 20020509Y, 476219.28602, 2838216.75037, -0.26000
AB19C11200 20020509Y, 475802.64349, 2838220.06780, -0.23000
AB19C11200 20020509Y, 475344.44390, 2838187.96234, -0.54000
AB19C11200 20020509Y, 474932.03752, 2838201.80619, -0.24000
AB21A11200 20020509Y, 486551.69419, 2838602.27463, -0.15000
AB21A11200 20020509Y, 486190.76454, 2838614.89840, -0.17000
AB21A11200 20020509Y, 485804.25309, 2838593.08850, -0.09000
AB21A11200 20020509Y, 485397.14827, 2838606.76998, -0.13000
AB21A11200 20020509Y, 485010.53873, 2838601.80896, -0.17000
AB21A11200 20020509Y, 484579.71186, 2838609.56020, -0.16000
AB21A11200 20020509Y, 484182.55637, 2838642.73972, -0.08000
AB21A11200 20020509Y, 481429.70267, 2838607.94817, 0.11000
AB21A11200 20020509Y, 480916.14847, 2838603.32441, -0.06000
AB21A11200 20020509Y, 480609.61468, 2838614.18358, -0.11000
AB21A11200 20020509Y, 480157.57724, 2838589.56307, -0.09000
AB21A11200 20020509Y, 479811.23258, 2838614.25960, 0.01000
AB21A11200 20020509Y, 479391.53424, 2838587.47432, 0.26000
AB21A11200 20020509Y, 478994.63034, 2838614.17213, 0.08000
AB21A11200 20020509Y, 478577.48998, 2838589.06408, -0.06000
AB21A11200 20020509Y, 478209.23364, 2838609.17788, -0.22000
AB21A11200 20020509Y, 477755.81625, 2838592.60354, -0.47000
AB21A11200 20020509Y, 477374.80342, 2838591.65715, -0.36000
AB21A11200 20020509Y, 476969.46821, 2838616.29707, -0.32000
AB21A11200 20020509Y, 476619.39431, 2838601.90375, -0.30000
AB21A11200 20020509Y, 476194.98932, 2838595.90614, -0.28000
AB21A11200 20020509Y, 475779.58409, 2838612.97937, -0.34000
AB21A11200 20020509Y, 475414.31003, 2838604.66314, -0.24000
AB21A11200 20020509Y, 474999.48407, 2838609.05235, -0.22000
AB23A11200 20020509Y, 487015.30363, 2838997.77993, -0.08000
AB23A11200 20020509Y, 486596.99680, 2839004.95409, -0.23000
AB23A11200 20020509Y, 486187.38980, 2839006.85457, -0.23000
AB23A11200 20020509Y, 485811.94915, 2839001.98380, -0.08000
AB23A11200 20020509Y, 485369.29442, 2838994.75576, -0.17000
AB23C10800 20020509Y, 475008.38941, 2838998.92663, -0.15000
AB23C10800 20020509Y, 475421.27120, 2838998.82348, -0.27000
AB23C10800 20020509Y, 475819.56925, 2839003.33771, -0.25000
AB23C10800 20020509Y, 476221.10867, 2839002.37536, -0.38000
AB23C10800 20020509Y, 476599.07889, 2838999.07139, -0.30000
AB23C10800 20020509Y, 477017.73050, 2839011.60656, -0.30000
AB23C10800 20020509Y, 477427.94318, 2839010.01455, -0.22000
AB23C10800 20020509Y, 477836.49998, 2839003.65072, -0.35000
AB23C10800 20020509Y, 478725.74140, 2839002.85469, -0.01000
AB23C10800 20020509Y, 479008.16870, 2838994.82274, 0.07000
AB23C10800 20020509Y, 479417.20469, 2838994.77355, 0.17000
AB23C10800 20020509Y, 479806.84806, 2839003.01653, 0.08000
AB23C10800 20020509Y, 480215.94452, 2838997.41170, 0.00000
AB23C10800 20020509Y, 480611.26106, 2838995.87716, 0.02000
AB23C10800 20020509Y, 481383.26521, 2838993.13640, 0.09000
AB23C10800 20020509Y, 482766.07129, 2838995.33433, 0.30000
AB23C10800 20020509Y, 483489.69225, 2838989.86986, 0.14000
AB23C10800 20020509Y, 483803.94823, 2838996.74167, -0.12000
AB23C10800 20020509Y, 484261.97008, 2839004.20271, -0.12000
AB23C10800 20020509Y, 484648.85146, 2839004.92128, -0.19000
AB23C10800 20020509Y, 485025.00118, 2838992.87619, -0.64000
AB25B10800 20020509Y, 475021.76696, 2839401.48345, -0.04000
AB25B10800 20020509Y, 475452.02732, 2839395.20682, -0.01000
AB25B10800 20020509Y, 475868.14487, 2839402.69381, -0.07000
AB25B10800 20020509Y, 476260.37208, 2839395.42070, -0.16000
AB25B10800 20020509Y, 476606.65125, 2839399.58093, -0.35000
AB25B10800 20020509Y, 477076.69626, 2839403.08071, -0.30000
AB25B10800 20020509Y, 477477.93385, 2839397.75822, -0.47000
AB25B10800 20020509Y, 477849.32694, 2839399.50634, -0.51000
AB25B10800 20020509Y, 478216.67599, 2839400.30583, -0.22000
AB25B10800 20020509Y, 479008.84339, 2839388.44263, -0.27000
AB25B10800 20020509Y, 479417.54050, 2839401.59845, -0.22000
AB25B10800 20020509Y, 479822.01750, 2839394.10597, -0.15000
AB25B10800 20020509Y, 480224.45254, 2839398.68174, 0.11000
AB25B10800 20020509Y, 480630.99031, 2839397.50749, -0.10000
AB25B10800 20020509Y, 481020.96218, 2839395.36940, 0.09000
AB25B10800 20020509Y, 481412.06286, 2839394.53019, 0.02000
AB25B10800 20020509Y, 481821.57377, 2839405.61497, 0.06000
AB25B10800 20020509Y, 482235.86257, 2839399.32878, 0.21000
AB25B10800 20020509Y, 482578.38462, 2839387.15744, 0.24000
AB25B10800 20020509Y, 483814.45551, 2839399.90774, -0.07000
AB25B10800 20020509Y, 484231.66862, 2839400.69562, -0.24000
AB25B10800 20020509Y, 484615.96235, 2839399.67763, -0.13000
AB25B10800 20020509Y, 485062.76168, 2839402.30339, -0.19000
AB25B10800 20020509Y, 485437.96006, 2839395.70497, -0.18000
AB25B10800 20020509Y, 485810.20129, 2839399.40023, -0.15000
AB25B10800 20020509Y, 486209.51068, 2839392.44572, -0.06000
AB25B10800 20020509Y, 486612.80409, 2839406.01471, -0.14000
AB25B10800 20020509Y, 486985.92985, 2839390.52551, -0.05000
AB27F10700 20020509Y, 475022.07689, 2839794.35873, -0.06000
AB27F10700 20020509Y, 475411.04988, 2839798.95000, -0.10000
AB27F10700 20020509Y, 475830.80369, 2839804.28726, -0.07000
AB27F10700 20020509Y, 476217.96793, 2839805.75272, -0.20000
AB27F10700 20020509Y, 476642.24535, 2839806.86620, -0.29000
AB27F10700 20020509Y, 477060.82046, 2839795.72540, -0.26000
AB27F10700 20020509Y, 477418.27626, 2839793.02487, -0.18000
AB27F10700 20020509Y, 477812.53670, 2839796.10945, -0.03000
AB27F10700 20020509Y, 478230.04823, 2839799.78662, -0.02000
AB27F10700 20020509Y, 478618.59621, 2839796.76845, -0.10000
AB27F10700 20020509Y, 479009.22329, 2839796.12598, -0.01000
AB27F10700 20020509Y, 479447.66877, 2839814.94533, -0.16000
AB27F10700 20020509Y, 479813.30071, 2839799.18732, 0.12000
AB27F10700 20020509Y, 480212.35150, 2839794.89755, 0.10000
AB27F10700 20020509Y, 480603.55712, 2839801.01417, 0.03000
AB27F10700 20020509Y, 481010.65236, 2839800.45306, 0.06000
AB27F10700 20020509Y, 481413.99531, 2839798.40142, 0.09000
AB27F10700 20020509Y, 481831.38085, 2839794.46136, -0.23000
AB27F10700 20020509Y, 482223.21623, 2839798.86188, -0.09000
AB27F10700 20020509Y, 482487.02668, 2839788.37182, 0.06000
AB27F10700 20020509Y, 483428.41005, 2839804.01624, 0.06000
AB27F10700 20020509Y, 483820.52848, 2839796.28669, -0.28000
AB27F10700 20020509Y, 484210.87135, 2839806.51281, -0.37000
AB27F10700 20020509Y, 484619.42005, 2839797.56034, -0.23000
AB27F10700 20020509Y, 485015.71553, 2839800.32612, -0.34000
AB27F10700 20020509Y, 485430.17495, 2839793.64992, -0.37000
AB27F10700 20020509Y, 485802.26184, 2839800.46790, -0.35000
AB27F10700 20020509Y, 486187.37880, 2839801.45455, -0.37000
AB27F10700 20020509Y, 486570.55257, 2839796.23523, -0.39000
AB27F10700 20020509Y, 486998.87873, 2839800.46968, -0.18000
AB29E10700 20020509Y, 475102.52645, 2840188.27292, -0.01000
AB29E10700 20020509Y, 475430.70037, 2840200.87463, 0.03000
AB29E10700 20020509Y, 475879.84407, 2840208.13010, -0.06000
AB29E10700 20020509Y, 476240.45968, 2840201.94576, -0.19000
AB29E10700 20020509Y, 476629.06131, 2840192.66881, -0.35000
AB29E10700 20020509Y, 477032.53596, 2840197.84563, -0.44000
AB29E10700 20020509Y, 477447.82843, 2840191.34820, -0.10000
AB29E10700 20020509Y, 477878.11022, 2840216.13046, -0.10000
AB29E10700 20020509Y, 478279.29826, 2840195.52010, -0.16000
AB29E10700 20020509Y, 478665.15050, 2840181.99620, -0.12000
AB29E10700 20020509Y, 479013.47364, 2840196.77700, -0.34000
AB29E10700 20020509Y, 479433.72218, 2840195.78671, -0.31000
AB29E10700 20020509Y, 479826.90925, 2840200.43323, 0.02000
AB29E10700 20020509Y, 480209.30082, 2840200.60372, 0.01000
AB29E10700 20020509Y, 480615.64775, 2840207.88183, -0.18000
AB29E10700 20020509Y, 481000.99669, 2840197.22279, 0.09000
AB29E10700 20020509Y, 481420.31364, 2840196.30229, 0.04000
AB29E10700 20020509Y, 481806.46575, 2840197.80809, -0.05000
AB29E10700 20020509Y, 482225.24523, 2840185.33266, 0.06000
AB29E10700 20020509Y, 482590.84232, 2840201.58505, -0.02000
AB29E10700 20020509Y, 483017.29625, 2840195.71243, -0.05000
