Export Name|PCHA/FireFamily Plus
Version|2.0
Creation Date|01/29/2008 10:38
Selection Criteria|BIA - Western Region - Western Nevada Agency (NVWNA)|Fire Cause Natural, Human and not specified|All fire reports (complete and incomplete)|01/01/1972 through 12/31/2007|All fire types and protection types
Record Count|2280
FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
428508|BIA|WER|NVWNA|BIA8 WID|58||1|2|08/05/1991 17:40|08/05/1991 18:30|08/05/1991 19:30|50.0|9|NAD83|41.9682|-117.6010|3|5|5||02|Complete
428515|BIA|WER|NVWNA|BIA15 CCD|65||1|2|08/16/1991 18:59|08/16/1991 20:00|08/16/1991 20:30|0.1|4|NAD83|39.8894|-119.6235|1|5|0||02|Complete
428520|BIA|WER|NVWNA|MINERVA|70||1|2|08/31/1991 01:00|08/31/1991 01:58|08/31/1991 18:00|400.0|9|NAD83|41.9849|-117.5343|4|5|3||02|Incomplete
428516|BIA|WER|NVWNA|BIA16 CCD|66||1|2|09/02/1991 19:50|09/02/1991 20:06|09/02/1991 20:06|0.1|4|NAD83|39.9516|-119.6177|1|4|3||02|Complete
428517|BIA|WER|NVWNA|BIA17 CCD|67||1|2|09/07/1991 15:17|09/07/1991 15:48|09/07/1991 18:44|0.1|1|NAD83|39.8682|-119.5510|2|5|7||02|Complete
428518|BIA|WER|NVWNA|BIA18 CCD|68||1|2|09/08/1991 17:22|09/08/1991 18:43|09/08/1991 22:10|0.3|1|NAD83|40.0652|-119.7382|3|5|7||02|Complete
428519|BIA|WER|NVWNA|BIA19 CCD|69||1|2|09/16/1991 20:15|09/16/1991 20:28|09/16/1991 20:48|0.1|4|NAD83|39.9516|-119.6177|1|4|3||02|Complete
428509|BIA|WER|NVWNA|BIA9 WID|59||1|2|10/05/1991 17:45|10/05/1991 19:27|10/05/1991 23:10|30.0|4|NAD83|41.9516|-117.6510|1|4|4||02|Complete
428510|BIA|WER|NVWNA|BIA10  WID|60||1|2|10/22/1991 04:20|10/22/1991 04:53|10/22/1991 06:00|0.1|9|NAD83|41.9516|-117.6843|1|4|0||02|Complete
428452|BIA|WER|NVWNA|SUPPORT 1|1||3|7||||||||||||||Complete
428453|BIA|WER|NVWNA|SUPPORT 2|2||3|7||||||||||||||Complete
428454|BIA|WER|NVWNA|SUPPORT 3|3||3|7||||||||||||||Complete
428455|BIA|WER|NVWNA|SUPPORT 4|4||3|7||||||||||||||Complete
428461|BIA|WER|NVWNA|SQUADBOSS|10||3|7||||||||||||||Complete
428463|BIA|WER|NVWNA|CREP|12||3|7||||||||||||||Complete
428467|BIA|WER|NVWNA|ROKIESHCOL|16||3|7||||||||||||||Complete
428500|BIA|WER|NVWNA|WARNRCREEK|50||3|7||||||||||||||Complete
428499|BIA|WER|NVWNA|SUPPORT10|49||3|7||||||||||||||Complete
428498|BIA|WER|NVWNA|ABCMISC3|48||3|7||||||||||||||Complete
428497|BIA|WER|NVWNA|U/04|47||3|7||||||||||||||Complete
428496|BIA|WER|NVWNA|MCKIM|46||3|7||||||||||||||Complete
428495|BIA|WER|NVWNA|LOVELY|45||3|7||||||||||||||Complete
428494|BIA|WER|NVWNA|REBELCREEK|44||3|7||||||||||||||Complete
428493|BIA|WER|NVWNA|SANTA ROSA|43||3|7||||||||||||||Complete
428491|BIA|WER|NVWNA|MISCABC|41||3|7||||||||||||||Complete
428490|BIA|WER|NVWNA|PEAVINE|40||3|7||||||||||||||Complete
428489|BIA|WER|NVWNA|BIG CANYON|39||3|7||||||||||||||Complete
428488|BIA|WER|NVWNA|SUPPORT9|38||3|7||||||||||||||Complete
428476|BIA|WER|NVWNA|DRUGTESTIN|25||3|7||||||||||||||Complete
428475|BIA|WER|NVWNA|U/02|24||3|7||||||||||||||Complete
428474|BIA|WER|NVWNA|CAMPCREW2|23||3|7||||||||||||||Complete
428473|BIA|WER|NVWNA|U/O1|22||3|7||||||||||||||Complete
428472|BIA|WER|NVWNA|CAMPCREW1|21||3|7||||||||||||||Complete
428471|BIA|WER|NVWNA|CREPS331|20||3|7||||||||||||||Complete
428470|BIA|WER|NVWNA|I220 ICS|19||3|7||||||||||||||Complete
428469|BIA|WER|NVWNA|DISPATCH|18||3|7||||||||||||||Complete
428468|BIA|WER|NVWNA|CHAIN SAW|17||3|7||||||||||||||Complete
428487|BIA|WER|NVWNA|ABCMISC|37||3|7||||||||||||||Complete
428486|BIA|WER|NVWNA|U/03|36||3|7||||||||||||||Complete
428484|BIA|WER|NVWNA|SUPPORT8|34||3|7||||||||||||||Complete
428483|BIA|WER|NVWNA|ENGACADEMY|33||3|7||||||||||||||Complete
428482|BIA|WER|NVWNA|WADSWORTH|32||3|7||||||||||||||Complete
428480|BIA|WER|NVWNA|DISPATCH2|29||3|7||||||||||||||Complete
428479|BIA|WER|NVWNA|DIVS SUP|28||3|7||||||||||||||Complete
428478|BIA|WER|NVWNA|STL|27||3|7||||||||||||||Complete
428477|BIA|WER|NVWNA|S390|26||3|7||||||||||||||Complete
428466|BIA|WER|NVWNA|FIRST AID|15||3|7||||||||||||||Complete
428464|BIA|WER|NVWNA|SUPPORT 7|13||3|7||||||||||||||Complete
428462|BIA|WER|NVWNA|SUPPORT 6|11||3|7||||||||||||||Complete
428460|BIA|WER|NVWNA|DRUG FREE|9||3|7||||||||||||||Complete
428456|BIA|WER|NVWNA|CREWBOSS|5||3|7||||||||||||||Complete
428457|BIA|WER|NVWNA|SUPPORT 5|6||3|7||||||||||||||Complete
428458|BIA|WER|NVWNA|FOODHANDLR|7||3|7||||||||||||||Complete
428521|BIA|WER|NVWNA|BIA1 CCD|1||1|2|03/01/1992 16:23|03/01/1992 18:07|03/01/1992 21:00|3.0|4|NAD83|39.6682|-119.3007|1|5|0||02|Complete
428609|BIA|WER|NVWNA|FERNLEY|96||1|2|03/09/1992 09:02|03/09/1992 09:20|03/09/1992 11:30|12.0|2|NAD83|39.6130|-119.2588|1|4|0||02|Complete
428523|BIA|WER|NVWNA|BIA2 CCD|3||1|2|03/24/1992 18:27|03/24/1992 20:30|03/25/1992 02:00|12.0|4|NAD83|39.6516|-119.2677|1|5|0||02|Complete
428524|BIA|WER|NVWNA|WADSWORTH2|4||1|2|04/05/1992 12:47|04/05/1992 13:00|04/05/1992 23:00|5.0|4|NAD83|39.7349|-119.3177|1|4|0||02|Complete
428525|BIA|WER|NVWNA|DRESSLER|5||1|2|04/10/1992 10:57|04/10/1992 11:30|04/10/1992 14:30|15.0|8|NAD83|38.8846|-119.7013|1|5|0||02|Complete
428586|BIA|WER|NVWNA|BIA 5 CCD|71||1|2|04/15/1992 16:55|04/15/1992 18:00|04/15/1992 19:30|4.0|9|NAD83|40.1182|-119.7010|1|4|0||02|Complete
428540|BIA|WER|NVWNA|CAMP FIRE|20||3|7|04/24/1992|||||||||||||Complete
428593|BIA|WER|NVWNA|BIA1 WID|79||1|2|05/12/1992 11:16|05/12/1992 11:24|05/12/1992 14:42|0.3|4|NAD83|41.9516|-117.6343|1|4|5||02|Complete
428594|BIA|WER|NVWNA|BIA2 WID|80||1|2|05/13/1992 16:15|05/13/1992 16:53|05/13/1992 18:26|0.5|4|NAD83|41.9516|-117.6510|1|4|0||02|Complete
428587|BIA|WER|NVWNA|BIA 6 CCD|72||1|2|05/14/1992 20:00|05/14/1992 21:00|05/14/1992 21:00|0.1|1|NAD83|39.8849|-119.5343|2|7|6||02|Complete
428595|BIA|WER|NVWNA|BIA3 WID|81||1|2|05/22/1992 15:41|05/22/1992 16:40|05/22/1992 20:00|8.0|4|NAD83|41.9682|-117.6176|1|4|5||02|Complete
428596|BIA|WER|NVWNA|BIA4 WID|82||1|2|05/25/1992 11:25|05/25/1992 11:25|05/25/1992 12:03|0.3|4|NAD83|41.9685|-117.7343|1|4|0||02|Complete
428597|BIA|WER|NVWNA|BIA5 WID|83||1|2|06/04/1992 05:50|06/04/1992 06:00|06/04/1992 13:30|25.0|3|NAD83|41.9849|-117.6176|1|4|0||02|Complete
428598|BIA|WER|NVWNA|BIA6 WID|84||1|2|06/11/1992 19:25|06/11/1992 19:30|06/12/1992 09:00|95.0|1|NAD83|41.9349|-117.6843|1|4|0||02|Complete
428599|BIA|WER|NVWNA|BIA7 WID|85||1|2|07/17/1992 22:00|07/17/1992 22:11|07/17/1992 22:36|0.1|5|NAD83|41.9516|-117.6843|1|4|0||02|Complete
428600|BIA|WER|NVWNA|BIA 8 WID|86||1|2|07/18/1992 22:16|07/18/1992 22:23|07/19/1992 11:18|0.1|9|NAD83|41.9516|-117.6510|1|5|0||02|Complete
428601|BIA|WER|NVWNA|BIA 9 WID|87||1|2|07/31/1992 17:12|07/31/1992 17:31|07/31/1992 23:00|25.0|9|NAD83|41.9849|-117.6010|1|5|5||02|Complete
428602|BIA|WER|NVWNA|BIA10 WID|88||1|2|08/11/1992 02:15|08/11/1992 02:25|08/11/1992 05:30|2.0|5|NAD83|41.9682|-117.6510|1|5|0||02|Complete
428588|BIA|WER|NVWNA|BIA 7  CCD|73||1|2|08/12/1992 13:11|08/12/1992 13:40|08/13/1992 06:00|0.1|1|NAD83|38.7849|-119.6510|1|6|8||02|Complete
428592|BIA|WER|NVWNA|BIA 13 CCD|77||1|2|08/12/1992 13:51|08/12/1992 14:49|08/13/1992 09:00|0.1|1|NAD83|38.7849|-119.6510|1|6|3||02|Complete
428589|BIA|WER|NVWNA|BIA 9 CCD|74||1|2|08/15/1992 19:38|08/15/1992 20:09|08/15/1992 22:27|0.1|1|NAD83|39.9682|-119.6844|4|7|2||02|Complete
428590|BIA|WER|NVWNA|BIA 10 CCD|75||1|2|08/16/1992 14:51|08/16/1992 15:16|08/16/1992 19:30|0.5|1|NAD83|38.7682|-119.6343|1|8|1||02|Complete
428603|BIA|WER|NVWNA|BIA11 WID|89||1|2|08/23/1992 15:16|08/23/1992 15:30|08/23/1992 16:30|0.1|4|NAD83|41.9118|-117.6985|1|4|0||02|Complete
428606|BIA|WER|NVWNA|BIA12 WID|93||1|2|08/26/1992 08:32|08/26/1992 08:50|08/26/1992 09:15|0.1|4|NAD83|41.9052|-117.6087|1|5|0||02|Complete
428591|BIA|WER|NVWNA|BIA 11 CCD|76||1|2|08/29/1992 07:24|08/29/1992 08:00|08/29/1992 09:30|0.5|1|NAD83|38.7516|-119.5843|1|5|3||02|Complete
428610|BIA|WER|NVWNA|RED|97||1|2|08/30/1992 16:01|08/30/1992 16:24|08/30/1992 18:30|0.1|1|NAD83|39.8463|-119.5646|1|5|7||02|Complete
428583|BIA|WER|NVWNA|NIXON DAM|67||1|2|09/09/1992 13:02|09/09/1992 14:06|09/09/1992 16:14|1.0|8|NAD83|39.8516|-119.3843|1|5|0||02|Complete
428604|BIA|WER|NVWNA|BIA13 WID|91||1|2|09/12/1992 16:05|09/12/1992 16:22|09/12/1992 17:15|0.5|5|NAD83|41.9682|-117.6176|1|4|0||02|Complete
428605|BIA|WER|NVWNA|BIA 17 WID|92||1|2|10/12/1992 17:00|10/12/1992 18:02|10/12/1992 23:59|2.0|5|NAD83|41.9679|-117.6188|1|4|0||02|Complete
428607|BIA|WER|NVWNA|BIA15 WID|94||1|2|10/17/1992 14:00|10/17/1992 15:20|10/17/1992 16:00|20.0|4|NAD83|41.9682|-117.6176|1|4|0||02|Complete
428611|BIA|WER|NVWNA|CRAZYHORSE|98||1|2|10/27/1992 13:40|10/27/1992 14:52|10/27/1992 17:30|0.1|1|NAD83|39.6835|-119.3657|3|6|4||02|Complete
428608|BIA|WER|NVWNA|BIA16 WID|95||1|2|10/27/1992 15:08|10/27/1992 16:19|10/27/1992 16:39|2.0|4|NAD83|41.9682|-117.6176|1|4|0||02|Complete
428522|BIA|WER|NVWNA|AVIATIONTR|2||3|7||||||||||||||Complete
428526|BIA|WER|NVWNA|AD SUPPORT|6||3|7||||||||||||||Complete
428527|BIA|WER|NVWNA|S290 TRNG|7||3|7||||||||||||||Complete
428528|BIA|WER|NVWNA|ROOKIETRNG|8||3|7||||||||||||||Complete
428529|BIA|WER|NVWNA|DAGGET|9||3|7||||||||||||||Complete
428563|BIA|WER|NVWNA|DIXIECREEK|43||3|7||||||||||||||Complete
428562|BIA|WER|NVWNA|CANYON|42||3|7||||||||||||||Complete
428561|BIA|WER|NVWNA|SUP ACTION|41||3|7||||||||||||||Complete
428560|BIA|WER|NVWNA|BLM CCD|40||3|7||||||||||||||Complete
428559|BIA|WER|NVWNA|BLM WID|39||3|7||||||||||||||Complete
428558|BIA|WER|NVWNA|NV-EKD-J08|38||3|7||||||||||||||Complete
428557|BIA|WER|NVWNA|BLM WID|37||3|7||||||||||||||Complete
428556|BIA|WER|NVWNA|SUPPORT|36||3|7||||||||||||||Complete
428546|BIA|WER|NVWNA|TRAINING|26||3|7||||||||||||||Complete
428580|BIA|WER|NVWNA|SUPPORT|63||3|7||||||||||||||Complete
428579|BIA|WER|NVWNA|SUPPORT|61||3|7||||||||||||||Complete
428578|BIA|WER|NVWNA|MARKLEVILL|60||3|7||||||||||||||Complete
428577|BIA|WER|NVWNA|IDAHO|59||3|7||||||||||||||Complete
428576|BIA|WER|NVWNA|UTAH|58||3|7||||||||||||||Complete
428575|BIA|WER|NVWNA|NEWLAND|57||3|7||||||||||||||Complete
428574|BIA|WER|NVWNA|BLM J699|56||3|7||||||||||||||Complete
428573|BIA|WER|NVWNA|BLM J721|55||3|7||||||||||||||Complete
428572|BIA|WER|NVWNA|BLM J740|54||3|7||||||||||||||Complete
428585|BIA|WER|NVWNA|SUPPORT|70||3|7||||||||||||||Complete
428584|BIA|WER|NVWNA|BLM J820|68||3|7||||||||||||||Complete
428582|BIA|WER|NVWNA|THORNE|66||3|7||||||||||||||Complete
428581|BIA|WER|NVWNA|SUPPORT|65||3|7||||||||||||||Complete
428571|BIA|WER|NVWNA|JUNGO|53||3|7||||||||||||||Complete
428570|BIA|WER|NVWNA|HALLELUJAH|52||3|7||||||||||||||Complete
428569|BIA|WER|NVWNA|ABCMISC.|51||3|7||||||||||||||Complete
428568|BIA|WER|NVWNA|PELICANPT|50||3|7||||||||||||||Complete
428567|BIA|WER|NVWNA|OREGON|49||3|7||||||||||||||Complete
428566|BIA|WER|NVWNA|SUPORTHECM|46||3|7||||||||||||||Complete
428565|BIA|WER|NVWNA|STANDBY|45||3|7||||||||||||||Complete
428564|BIA|WER|NVWNA|FUEL|44||3|7||||||||||||||Complete
428545|BIA|WER|NVWNA|TRAININGTA|25||3|7||||||||||||||Complete
428544|BIA|WER|NVWNA|BLM J381|24||3|7||||||||||||||Complete
428543|BIA|WER|NVWNA|BLM J378|23||3|7||||||||||||||Complete
428542|BIA|WER|NVWNA|BLM J377|22||3|7||||||||||||||Complete
428541|BIA|WER|NVWNA|ROKIESCHOL|21||3|7||||||||||||||Complete
428530|BIA|WER|NVWNA|TRNGI330 9|10||3|7||||||||||||||Complete
428531|BIA|WER|NVWNA|FTAPACHE|11||3|7||||||||||||||Complete
428532|BIA|WER|NVWNA|BLM J612|12||3|7||||||||||||||Complete
428555|BIA|WER|NVWNA|PEAVINE|35||3|7||||||||||||||Complete
428554|BIA|WER|NVWNA|BLM J672|34||3|7||||||||||||||Complete
428553|BIA|WER|NVWNA|BLM J392|33||3|7||||||||||||||Complete
428552|BIA|WER|NVWNA|BLM J659|32||3|7||||||||||||||Complete
428551|BIA|WER|NVWNA|BILL|31||3|7||||||||||||||Complete
428550|BIA|WER|NVWNA|BLM PP15|30||3|7||||||||||||||Complete
428549|BIA|WER|NVWNA|BLM|29||3|7||||||||||||||Complete
428548|BIA|WER|NVWNA|FISHLAKE|28||3|7||||||||||||||Complete
428547|BIA|WER|NVWNA|1520 10|27||3|7||||||||||||||Complete
428533|BIA|WER|NVWNA|BLM J616|13||3|7||||||||||||||Complete
428534|BIA|WER|NVWNA|BLM J621|14||3|7||||||||||||||Complete
428535|BIA|WER|NVWNA|BLM J614|15||3|7||||||||||||||Complete
428536|BIA|WER|NVWNA|BLM J023|16||3|7||||||||||||||Complete
428537|BIA|WER|NVWNA|BLM J611|17||3|7||||||||||||||Complete
428538|BIA|WER|NVWNA|BLM J609|18||3|7||||||||||||||Complete
428539|BIA|WER|NVWNA|DONALD|19||3|7||||||||||||||Complete
428612|BIA|WER|NVWNA|SUPPORT01|2||3|7|04/01/1993 08:00|||||||||||||Complete
428613|BIA|WER|NVWNA|SUPPORT02|3||3|7|04/02/1993|||||||||||||Complete
428615|BIA|WER|NVWNA|SUPPORT04|5||3|7|04/08/1993|||||||||||||Complete
428614|BIA|WER|NVWNA|SUPPORT03|4||3|7|04/17/1993|||||||||||||Complete
428616|BIA|WER|NVWNA|SUPPORT05|6||3|7|05/05/1993|||||||||||||Complete
428617|BIA|WER|NVWNA|SUPPORT06|7||3|7|05/11/1993|||||||||||||Complete
428619|BIA|WER|NVWNA|SUPPORT08|9||3|7|05/12/1993|||||||||||||Complete
428620|BIA|WER|NVWNA|SUPPORT09|10||3|7|05/13/1993|||||||||||||Complete
428618|BIA|WER|NVWNA|SUPPORT07|8||3|7|05/19/1993|||||||||||||Complete
428621|BIA|WER|NVWNA|SUPPORT010|11||3|7|06/02/1993|||||||||||||Complete
428622|BIA|WER|NVWNA|SUPPORT011|12||3|7|06/03/1993|||||||||||||Complete
428623|BIA|WER|NVWNA|SUPPORT012|13||3|7|06/04/1993|||||||||||||Complete
428624|BIA|WER|NVWNA|SUPPORT013|14||3|7|06/04/1993|||||||||||||Complete
428625|BIA|WER|NVWNA|SUPPORT014|15||3|7|06/22/1993|||||||||||||Complete
428626|BIA|WER|NVWNA|SUPPORT015|16||3|7|06/28/1993|||||||||||||Complete
428627|BIA|WER|NVWNA|SUPPORT016|17||3|7|07/07/1993|||||||||||||Complete
428628|BIA|WER|NVWNA|SUPPORT017|18||3|7|07/14/1993|||||||||||||Complete
428688|BIA|WER|NVWNA|CRAZYHORSE|78||1|2|07/16/1993 20:49|07/16/1993 21:00|07/17/1993 10:30|0.3|1|NAD83|39.7285|-119.3838|3|6|4||02|Complete
428629|BIA|WER|NVWNA|SUPPORT018|19||3|7|07/19/1993|||||||||||||Complete
428630|BIA|WER|NVWNA|SUPPORT019|20||3|7|07/21/1993|||||||||||||Complete
428631|BIA|WER|NVWNA|SUPPORT020|21||3|7|07/22/1993|||||||||||||Complete
428634|BIA|WER|NVWNA|SUPPORT023|24||3|7|07/22/1993|||||||||||||Complete
428632|BIA|WER|NVWNA|SUPPORT021|22||3|7|07/22/1993|||||||||||||Complete
428633|BIA|WER|NVWNA|SUPPORT022|23||3|7|07/28/1993|||||||||||||Complete
428635|BIA|WER|NVWNA|SUPPORT002|25||3|7|07/30/1993|||||||||||||Complete
428636|BIA|WER|NVWNA|SUPPORT025|26||3|7|07/30/1993|||||||||||||Complete
428637|BIA|WER|NVWNA|ARGENTA|27||3|7|07/30/1993|||||||||||||Complete
428638|BIA|WER|NVWNA|LONGVALLEY|28||3|7|08/02/1993|||||||||||||Complete
428639|BIA|WER|NVWNA|SUPPORT026|29||3|7|08/02/1993|||||||||||||Complete
428640|BIA|WER|NVWNA|SUPPORT027|30||3|7|08/04/1993|||||||||||||Complete
428641|BIA|WER|NVWNA|SUPPORT028|31||3|7|08/04/1993|||||||||||||Complete
428642|BIA|WER|NVWNA|WILLOWCREE|32||3|7|08/04/1993|||||||||||||Complete
428682|BIA|WER|NVWNA|DROPPING|72||1|2|08/04/1993 21:00|08/04/1993 21:20|08/04/1993 22:29|1.0|9|NAD83|41.9666|-117.6676|1|4|0||02|Complete
428643|BIA|WER|NVWNA|SUPPORT029|33||3|7|08/05/1993|||||||||||||Complete
428644|BIA|WER|NVWNA|SUPPORT030|34||3|7|08/06/1993|||||||||||||Complete
428645|BIA|WER|NVWNA|HORNET|35||3|7|08/06/1993|||||||||||||Complete
428646|BIA|WER|NVWNA|SUPPORT031|36||3|7|08/08/1993|||||||||||||Complete
428681|BIA|WER|NVWNA|BIA 1 CCD|71||1|2|08/09/1993 16:13|08/09/1993 16:28|09/10/1993 02:00|0.1|1|NAD83|39.8332|-119.3510|1|4|0|F|02|Complete
428647|BIA|WER|NVWNA|SUPPORT032|37||3|7|08/10/1993|||||||||||||Complete
428648|BIA|WER|NVWNA|SUPPORT033|38||3|7|08/11/1993|||||||||||||Complete
428649|BIA|WER|NVWNA|SUPPORT034|39||3|7|08/11/1993|||||||||||||Complete
428650|BIA|WER|NVWNA|SUPPORT035|40||3|7|08/11/1993|||||||||||||Complete
428651|BIA|WER|NVWNA|SUPPORT036|41||3|7|08/11/1993|||||||||||||Complete
428652|BIA|WER|NVWNA|SUPPORT037|42||3|7|08/11/1993|||||||||||||Complete
428683|BIA|WER|NVWNA|HOUSE 26|73||1|2|08/11/1993 14:45|08/11/1993 15:37|08/11/1993 17:15|0.3|9|NAD83|41.9666|-117.6507|1|4|5||02|Complete
428684|BIA|WER|NVWNA|NORTHDUMP1|74||1|2|08/12/1993 21:20|08/12/1993 21:28|08/12/1993 22:30|0.1|9|NAD83|41.9829|-117.6176|1|4|0||02|Complete
428653|BIA|WER|NVWNA|BEACON|43||3|7|08/13/1993|||||||||||||Complete
428654|BIA|WER|NVWNA|SUPPORT038|44||3|7|08/17/1993|||||||||||||Complete
428655|BIA|WER|NVWNA|SUPPORT039|45||3|7|08/19/1993|||||||||||||Complete
428685|BIA|WER|NVWNA|SOUTHDUMP1|75||1|2|08/19/1993 20:34|08/19/1993 21:38|08/19/1993 22:49|0.1|9|NAD83|41.9496|-117.6510|1|4|0||02|Complete
428686|BIA|WER|NVWNA|NORTHDUMP2|76||1|2|08/22/1993 17:45|08/22/1993 17:55|08/22/1993 18:35|0.1|9|NAD83|41.9832|-117.6174|1|4|7||02|Complete
428656|BIA|WER|NVWNA|SUPPORT040|46||3|7|08/23/1993|||||||||||||Complete
428657|BIA|WER|NVWNA|SUPPORT041|47||3|7|08/30/1993|||||||||||||Complete
428658|BIA|WER|NVWNA|SUPPORT042|48||3|7|08/31/1993|||||||||||||Complete
428689|BIA|WER|NVWNA|PAIUTE 1|79||1|2|09/03/1993 19:47|09/03/1993 21:11|09/03/1993 22:00|0.1|1|NAD83|39.7769|-119.4093|2|5|4||02|Complete
428690|BIA|WER|NVWNA|PAIUTE 2|80||1|2|09/03/1993 19:47|09/03/1993 20:42|09/04/1993 00:30|0.5|1|NAD83|39.7769|-119.4093|2|5|4||02|Complete
428687|BIA|WER|NVWNA|MCD2|77||1|2|09/04/1993 21:30|09/04/1993 23:52|09/05/1993 00:03|0.1|9|NAD83|41.9499|-117.6510|1|5|0||02|Complete
428659|BIA|WER|NVWNA|SUPPORT043|49||3|7|09/14/1993|||||||||||||Complete
428660|BIA|WER|NVWNA|SUPPORT044|50||3|7|09/15/1993|||||||||||||Complete
428661|BIA|WER|NVWNA|SUPPORT045|51||3|7|09/15/1993|||||||||||||Complete
428662|BIA|WER|NVWNA|SUPPORT046|52||3|7|09/15/1993|||||||||||||Complete
428663|BIA|WER|NVWNA|SUPPORT047|53||3|7|09/15/1993|||||||||||||Complete
428691|BIA|WER|NVWNA|SUGARLOAF|81||1|2|09/16/1993 13:05|09/16/1993 13:55|09/16/1993 15:30|0.5|1|NAD83|39.7324|-119.3971|1|5|0||02|Complete
428680|BIA|WER|NVWNA|BIA 2 CCD|70||1|2|09/16/1993 13:55|09/16/1993 18:00|09/17/1993 08:00|0.5|1|NAD83|39.9666|-119.6677|4|6|1||02|Complete
428664|BIA|WER|NVWNA|JACKSON|54||3|7|09/23/1993|||||||||||||Complete
428666|BIA|WER|NVWNA|SUPPORT049|56||3|7|09/28/1993|||||||||||||Complete
428667|BIA|WER|NVWNA|SUPPORT050|57||3|7|09/28/1993|||||||||||||Complete
428668|BIA|WER|NVWNA|SUPPORT051|58||3|7|09/28/1993|||||||||||||Complete
428665|BIA|WER|NVWNA|SUPPORT048|55||3|7|09/29/1993|||||||||||||Complete
428669|BIA|WER|NVWNA|SUPPORT052|59||3|7|10/01/1993|||||||||||||Complete
428670|BIA|WER|NVWNA|SUPPORT053|60||3|7|10/01/1993|||||||||||||Complete
428671|BIA|WER|NVWNA|SUPPORT054|61||3|7|10/04/1993|||||||||||||Complete
428672|BIA|WER|NVWNA|SUPPORT055|62||3|7|10/04/1993|||||||||||||Complete
428673|BIA|WER|NVWNA|SUPPORT056|63||3|7|10/04/1993|||||||||||||Complete
428674|BIA|WER|NVWNA|SUPPORT057|64||3|7|10/04/1993|||||||||||||Complete
428675|BIA|WER|NVWNA|SUPPORT058|65||3|7|10/09/1993|||||||||||||Complete
428676|BIA|WER|NVWNA|SUPPORT059|66||3|7|10/13/1993|||||||||||||Complete
428677|BIA|WER|NVWNA|SUPPORT060|67||3|7|10/13/1993|||||||||||||Complete
428678|BIA|WER|NVWNA|MEADOWCREE|68||3|7|10/19/1993|||||||||||||Complete
428679|BIA|WER|NVWNA|ORTEGA|69||3|7|10/28/1993|||||||||||||Complete
428793|BIA|WER|NVWNA|BIA 1 CCD|103||1|2|01/01/1994 11:29|01/01/1994 14:59|01/01/1994 19:00|4.5|9|NAD83|39.0499|-119.5343|1|5|0||02|Complete
428692|BIA|WER|NVWNA|SUPPORT 1|1||3|7|01/04/1994|||||||||||||Complete
428693|BIA|WER|NVWNA|S-390|2||3|7|01/24/1994|||||||||||||Complete
428694|BIA|WER|NVWNA|SUPPORT 2|3||3|7|02/10/1994|||||||||||||Complete
428699|BIA|WER|NVWNA|PIUTE|9||3|7|03/12/1994|||||||||||||Complete
428794|BIA|WER|NVWNA|BIA 2 CCD|104||1|2|03/12/1994 16:13|03/12/1994 20:20|03/13/1994 18:00|100.0|4|NAD83|39.6499|-119.2677|1|4|0||02|Complete
428695|BIA|WER|NVWNA|CAMPCREW|5||3|7|03/14/1994|||||||||||||Complete
428696|BIA|WER|NVWNA|AVIATION|6||3|7|03/16/1994|||||||||||||Complete
428701|BIA|WER|NVWNA|SUPPORT03|11||3|7|03/30/1994|||||||||||||Complete
428697|BIA|WER|NVWNA|S211-S212|7||3|7|04/11/1994|||||||||||||Complete
428702|BIA|WER|NVWNA|BIA 3 CCD|12||1|2|04/12/1994 20:59|04/12/1994 23:39|04/13/1994 06:00|2.0|4|NAD83|39.6999|-119.3007|1|4|0||02|Complete
428795|BIA|WER|NVWNA|BIA 4 CCD|105||1|2|04/19/1994 19:58|04/19/1994 20:10|04/19/1994 20:15|0.1|5|NAD83|39.9999|-119.6344|1|4|2||02|Complete
428703|BIA|WER|NVWNA|SUPPORT04|13||3|7|04/21/1994|||||||||||||Complete
428698|BIA|WER|NVWNA|S336|8||3|7|04/26/1994|||||||||||||Complete
428704|BIA|WER|NVWNA|SUPPORT05|14||3|7|05/04/1994|||||||||||||Complete
428700|BIA|WER|NVWNA|S205|10||3|7|05/23/1994|||||||||||||Complete
428705|BIA|WER|NVWNA|SUPPORT06|15||3|7|05/24/1994|||||||||||||Complete
428706|BIA|WER|NVWNA|SUPPORT07|16||3|7|05/25/1994|||||||||||||Complete
428796|BIA|WER|NVWNA|BIA 6 CCD|106||1|2|05/30/1994 20:30|05/31/1994 10:30|05/31/1994 12:00|0.5|1|NAD83|38.9666|-119.5510|1|6|6||02|Complete
428707|BIA|WER|NVWNA|S260|17||3|7|05/31/1994|||||||||||||Complete
428710|BIA|WER|NVWNA|SUPPORT08|20||3|7|06/03/1994|||||||||||||Complete
428709|BIA|WER|NVWNA|PIMA|19||3|7|06/04/1994|||||||||||||Complete
428708|BIA|WER|NVWNA|ROOKIE|18||3|7|06/05/1994|||||||||||||Complete
428711|BIA|WER|NVWNA|EVANSCREEK|21||3|7|06/05/1994|||||||||||||Complete
