Dataset:              EMAP Stream Physical Habitat Assessment
File Name:            habbest
Date Created:         02/22/99
# Variables:          71
# Header Records:     81
# Data Records:       251
Missing Value Symbol: .

Variables:    DATE_COL         Date stream visited
              LAT_DD           Sample Site Latitude (decimal degrees)
              LON_DD           Sample Site Longitude (decimal degrees)
              LSUB_DMM         Log10 est substrate geom mean diam (mm)
              PCAN_C           Riparian Canopy Coniferous (Prop reach)
              PCT_BDRK         Substrate Bedrock (%)
              PCT_BIGR         Substrate >= Coarse Gravel >16 mm (%)
              PCT_DRS          Dry Channel or Subsurf Flow (%)
              PCT_FA           Falls (% of reach)
              PCT_FAST         Fast Wtr Hab (% riffle & faster)
              PCT_FN           Substrate Fines -- Silt/Clay/Muck (%)
              PCT_HP           Substrate Hardpan -- (%)
              PCT_ORG          Substrate Wood or Detritus -- (%)
              PCT_POOL         Pools -- All Types (% of reach)
              PCT_RC           Substrate Concrete (%)
              PCT_SA           Substrate Sand -- .06-2 mm (%)
              PCT_SAFN         Substrate Sand & Fines -- <2 mm (%)
              PCT_SFGF         Substrate <= Fine Gravel <16 mm (%)
              PCT_SLOW         Slow Wtr Hab (% Glide & Pool)
              RP100            Residual Mean Depth (cm or m2/100m)
              RPGT75           number of nonmissing values, MAXDEP
              RPMDEP           the largest value, MAXDEP
              RPXAREA          the mean, POOLAR
              SAMPLED          Site Sampled Code
              SDDEPTH          Std Dev of Thalweg Depth (cm)
              SDWXD            Std Dev of Width*Depth Product (m2)
              SINU             Channel Sinuosity (m/m)
              STRMNAME         Stream Name from 7.5 map
              STRM_ID          individual site identification
              V1W_MSQ          ave. v1w per square meter stream
              V4W_MSQ          ave. v4w per square meter stream
              VISIT_NO         visit number-within year
              W1H_LOG          Rip Dist--Logging Activity (ProxWt Pres)
              W1H_PIPE         Rip Dist--Pipes infl/effl (ProxWt Pres)
              W1H_WALL         Rip Dist--Wall/Bank Revet. (ProxWt Pres)
              W1_HAG           Rip Dist--Sum Agric Types (ProxWt Pres)
              W1_HALL          Rip Dist--Sum All Types (ProxWt Pres)
              W1_HNOAG         Rip Dist--Sum NonAg Types (ProxWt Pres)
              WD_RAT           Mean Width/Depth Ratio (m/m)
              XBKF_H           mean BANKHT 93 see data documentation
              XBKF_W           mean BANKWD. 93 see data documentation
              XBK_A            the mean, ANGLE
              XC               Riparian Veg Canopy Cover
              XCDENBK          Mean Bankside Canopy Density (%)
              XCDENMID         Mean MidChannel Canopy Density (%)
              XCL              Riparian Canopy >.3m DBH (Cover)
              XCMGW            Rip Veg Canopy+Mid+Ground Woody Cover
              XCMW             Rip Veg Canopy+Mid Layer Woody Cover
              XDEPTH           Thalweg Mean Depth (cm)
              XEMBED           Mean Embeddedness--Channel+Margin (%)
              XFC_ALG          Filamentous Algae Cover (Areal Prop.)
              XFC_ALL          Fish Cvr--All Types (Sum Areal Prop)
              XFC_AQM          Aq. Macrophytes Cover (Areal Prop.)
              XFC_BIG          Fish Cvr--LWD,Bldr,OHBk,Struct (Areal P)
              XFC_BRS          Brush & Small Debris Cvr (Areal Prop.)
              XFC_HUM          Fish Cvr--Artif. Structs. (Areal Prop)
              XFC_LWD          Lg. Woody Debris Cover (Areal Prop.)
              XFC_NAT          Fish Cvr--Natural Types (Sum Areal Prop)
              XFC_OHV          Overhang. Veg. Cover (Areal Prop.)
              XFC_RCK          Fish Cover--Boulders (Areal Prop.)
              XFC_UCB          Undercut Bank Cover (Areal Prop.)
              XG               Riparian Veg Ground Layer Cover
              XGB              Rip Ground Layer Barren (Cover)
              XINC_H           mean incis ht 93 see data documentation
              XPCM             Rip Can & MidLayer Present (Prop reach)
              XPCMG            Riparian 3-Layers Present (Prop reach)
              XSLOPE           Channel Slope -- reach mean (%)
              XUN              the mean, UNDERCUT
              XWIDTH           Wetted Width -- Mean (m)
              XWXD             Mean Width*Depth Product (m2)
              YEAR             Sample Year

"DATE_COL","LAT_DD","LON_DD","LSUB_DMM","PCAN_C","PCT_BDRK","PCT_BIGR","PCT_DRS","PCT_FA","PCT_FAST","PCT_FN","PCT_HP","PCT_ORG","PCT_POOL","PCT_RC","PCT_SA","PCT_SAFN","PCT_SFGF","PCT_SLOW","RP100","RPGT75","RPMDEP","RPXAREA","SAMPLED","SDDEPTH","SDWXD","SINU","STRMNAME","STRM_ID","V1W_MSQ","V4W_MSQ","VISIT_NO","W1H_LOG","W1H_PIPE","W1H_WALL","W1_HAG","W1_HALL","W1_HNOAG","WD_RAT","XBKF_H","XBKF_W","XBK_A","XC","XCDENBK","XCDENMID","XCL","XCMGW","XCMW","XDEPTH","XEMBED","XFC_ALG","XFC_ALL","XFC_AQM","XFC_BIG","XFC_BRS","XFC_HUM","XFC_LWD","XFC_NAT","XFC_OHV","XFC_RCK","XFC_UCB","XG","XGB","XINC_H","XPCM","XPCMG","XSLOPE","XUN","XWIDTH","XWXD","YEAR" 
05/23/1996,37.06366,-79.92204,0.7333560182,0,5.4545454545,40,0,0,34,27.272727273,0,0,0,0,29.090909091,56.363636364,60,66,9.9629098363,1,75,1.4636420269,"Yes",13.121052557,0.7351837919,1.0409940024,"TEELS CREEK","VA001S",0.004367591,0,1,0,0,0,0.4394136364,1.3637,0.9242863636,20.012009362,0.3090909091,6.3454545455,58.636363636,0.375,86.096256684,75.668449198,0.1193181818,0.7727272727,0.6681818182,32.86,77.727272727,0,0.2090909091,0,0.0863636364,0.0681818182,0,0.0272727273,0.2090909091,0.0545454545,0.0272727273,0.0318181818,0.7875,0.1079545455,1.6909090909,0.9090909091,0.9090909091,1.2,1.8386363636,5.6238095238,1.77195,1996 
08/24/1996,37.06366,-79.92204,0.7246302091,0,5.4545454545,34.545454545,0,0,34,20,0,0,8,0,40,60,65.454545455,66,10.457327658,1,83,1.7603168224,"Yes",13.897009343,0.7905410139,1.2920270809,"TEELS CREEK","VA001S",0.00808325,0.00437675,2,0,0,0,0.3636545455,1.4243090909,1.0606545455,19.187218689,0.3818181818,6.2,62.045454545,0.3886363636,90.909090909,74.197860963,0.1443181818,0.8568181818,0.7056818182,33.62,76,0,0.45,0,0.2568181818,0.1386363636,0.0045454545,0.075,0.4454545455,0.0545454545,0.1045454545,0.0727272727,0.7477272727,0.1806818182,1.8727272727,1,1,0.725,0.0272727273,5.7142857143,1.8516,1996 
05/05/1995,37.72860,-77.88121,-0.691421091,0,0,3.6363636364,0,0,5,30.909090909,0,0,0,0,50.909090909,81.818181818,96.363636364,95,11.385106194,1,77,1.9164928759,"Yes",12.758059445,0.3811977108,1.0092021934,"COURTHOUSE CREEK","VA008S",0.0118315283,0,1,0,0,0,1.2045454545,3.0076590909,1.8031136364,8.4405088371,0.4272727273,2.9818181818,82.954545455,0.6,88.770053476,94.652406417,0.3193181818,1.0568181818,0.9386363636,37.14,96.909090909,0,0.3227272727,0,0.1818181818,0.0363636364,0,0,0.3227272727,0.1045454545,0.0227272727,0.1590909091,0.6340909091,0.2852272727,1.6545454545,0.8636363636,0.8636363636,0.575,0.125,2.77,1.0127,1995 
06/21/1995,37.72860,-77.88121,-1.037892519,0,0,0,0,0,9,36.363636364,0,1.8181818182,1,0,56.363636364,92.727272727,98.181818182,91,8.858075474,0,56,2.2366640572,"Yes",9.9512498581,0.2556044436,1.0101489246,"COURTHOUSE CREEK","VA008S",0.0056010198,0,2,0,0,0,1.5,1.5,0,13.553605254,0.2454545455,2.6545454545,77.454545455,0.5863636364,92.780748663,96.92513369,0.4409090909,0.6806818182,0.6363636364,23.23,100,0,0.35,0,0.1113636364,0.0136363636,0,0,0.35,0.225,0,0.1113636364,0.4875,0.2022727273,1.2727272727,0.5,0.5,0.4175,0.0642857143,2.615,0.5955,1995 
05/26/1996,37.72860,-77.88121,-1.117707926,0,0,1.8181818182,0,0,7.3333333333,45.454545455,0,0,0,0,40,85.454545455,96.363636364,92.666666667,14.39639695,1,80,2.1738559395,"Yes",12.877318214,0.4635794232,1.0127846613,"COURTHOUSE CREEK","VA008S",0.0039764706,0,1,0,0,0,1.1590909091,2.4621863636,1.3030954545,9.8992085722,0.1818181818,3.2454545455,71.136363636,0.4977272727,91.711229947,95.454545455,0.3079545455,0.9715909091,0.8727272727,33.013333333,96.363636364,0,0.2977272727,0,0.125,0.0909090909,0,0.0704545455,0.2977272727,0.0818181818,0,0.0545454545,0.7795454545,0.1772727273,1.0363636364,0.8636363636,0.8636363636,0.75,0.0709090909,2.8333333333,0.94875,1996 
08/23/1996,37.72860,-77.88121,-0.887331636,0,0,3.6363636364,0,0,13,36.363636364,0,0,24,0,54.545454545,90.909090909,96.363636364,87,14.191324183,0,70,2.3888729042,"Yes",13.874997497,0.5025377807,1.0166304076,"COURTHOUSE CREEK","VA008S",0.0050511797,0,2,0,0,0,1.3636363636,2.5152090909,1.1515727273,11.501979377,0.3818181818,3.1,72.045454545,0.4670454545,91.176470588,95.454545455,0.225,0.9761363636,0.8488636364,27.36,97.272727273,0,0.35,0,0.2090909091,0.0590909091,0,0.0590909091,0.35,0.0818181818,0,0.15,0.7159090909,0.325,1.1818181818,0.9090909091,0.9090909091,0.65,0.0340909091,2.6238095238,0.7257,1996 
05/04/1995,37.52883,-79.73998,1.5707044151,0,29.090909091,54.545454545,0,0,28,21.818181818,0,0,19,0,10.909090909,32.727272727,41.818181818,72,6.5115182264,0,41,0.5192079007,"Yes",8.3833408639,0.3491457573,1.1131697513,"DAVID RUN","VA022S",0.0072610973,0,1,0,0,0,1.08335,2.1515818182,1.0682318182,19.797130982,0.5545454545,5.8890909091,29.545454545,0.575,91.176470588,94.385026738,0.2590909091,1.0409090909,0.9818181818,17.68,48.20754717,0.6,0.1590909091,0.0227272727,0.0954545455,0.0363636364,0,0.0227272727,0.1590909091,0.0272727273,0.0272727273,0.0454545455,0.7829545455,0.1556818182,2.2636363636,0.9545454545,0.9545454545,1.1,0.03,3.0225,0.563375,1995 
06/14/1995,37.52883,-79.73998,1.2481787545,0,30.909090909,45.454545455,0,0,48.514851485,36.363636364,0,0,17.821782178,0,9.0909090909,45.454545455,54.545454545,51.485148515,8.5508848763,0,44,1.189350351,"Yes",9.0033657073,0.6769266053,1.4206046179,"DAVID RUN","VA022S",0.0028846154,0,2,0,0,0,0.9545454545,0.9545454545,0,15.456280669,0.2090909091,4.4090909091,35.909090909,0.7931818182,91.711229947,94.786096257,0.3261363636,1.1125,1.0806818182,20.138613861,59.454545455,0.0045454545,0.3409090909,0,0.15,0.0227272727,0,0,0.3409090909,0.1681818182,0.0954545455,0.0545454545,0.7352272727,0.0295454545,1.8545454545,0.9545454545,0.9545454545,0.7325,0,3.12,0.73095,1995 
05/25/1996,37.52883,-79.73998,0.9340496273,0,18.181818182,41.818181818,0,0,56,36.363636364,0,0,16,0,7.2727272727,43.636363636,58.181818182,44,5.0999849885,0,48,0.4337671443,"Yes",8.8464967671,0.4835610958,1.1151048748,"DAVID RUN","VA022S",0.0011089224,0,1,0,0,0,0.7121227273,0.7121227273,0,21.2490592,0.1181818182,3.9909090909,36.590909091,0.4715909091,86.898395722,93.048128342,0.225,0.8397727273,0.7920454545,21.61,65.727272727,0,0.1181818182,0.0590909091,0.0681818182,0.0272727273,0,0.0045454545,0.1181818182,0.0227272727,0.0409090909,0.0227272727,0.6181818182,0.3204545455,1.5545454545,0.9545454545,0.9545454545,1.525,0,3.9227272727,0.8583333333,1996 
08/25/1996,37.52883,-79.73998,0.2489495273,0,5.4545454545,25.454545455,0,0,35.333333333,38.181818182,0,0,38,0,16.363636364,54.545454545,74.545454545,64.666666667,8.0981456954,0,48,0.6793444444,"Yes",10.820274697,0.642743419,1.1273665257,"DAVID RUN","VA022S",0.0013088278,0,2,0,0,0,1.5,2.1667,0.6667,24.171008448,0.3090909091,3.5727272727,35.681818182,0.4090909091,91.711229947,93.315508021,0.15,0.9068181818,0.7863636364,17.286666667,79.090909091,0,0.1863636364,0.0227272727,0.1409090909,0.0227272727,0,0,0.1863636364,0.0227272727,0.1,0.0409090909,0.5625,0.3647727273,1.7090909091,0.9545454545,0.9545454545,1.15,0.0204545455,3.2904761905,0.67605,1996 
06/18/1993,37.49726,-79.97843,1.5708721019,0,12.727272727,58.181818182,0,0,71,0,0,0,14,0,30.909090909,30.909090909,40,29,4.0055819123,0,60,0.2758389362,"Yes",7.9758410468,0.2331937199,1.0670913442,"ROCKY BRANCH","VA507S",0,0,1,0,0,0,0.8712272727,1.5530590909,0.6818318182,12.166391477,1,5,68.925,0.5738636364,89.037433155,89.705882353,0.2306818182,1.1715909091,0.8909090909,14.89,65.68627451,0,1.1977272727,0,0.5840909091,0.1159090909,0.0454545455,0,1.1522727273,0.4977272727,0.35,0.1886363636,0.7159090909,0.2329545455,1.87,0.8181818182,0.8181818182,1.95,1.6159090909,1.555,0.24289,1993 
06/16/1993,37.94856,-79.80891,1.3441626545,0,1.8181818182,54.545454545,58.653846154,0,34.615384615,0,0,0,6.7307692308,0,16.363636364,16.363636364,45.454545455,6.7307692308,0.4579047619,0,15,0.0601,"Yes",3.3428526633,0.0363587017,1.0629274953,"NONAME TRIB LEFT PRONG","VA508S",0.0070176292,0,1,0,0,0,0,0,0,22.68645379,.,.,54.090909091,0.6,100,100,0.0045454545,0.8568181818,0.8068181818,2.0096153846,66.226415094,0,0.6113636364,0.0045454545,0.4431818182,0.1045454545,0.0045454545,0.0045454545,0.6068181818,0.0636363636,0.4204545455,0.0136363636,0.1272727273,0.8477272727,.,1,1,10,0.0113636364,0.3163461538,0.0170769231,1993 
06/17/1993,37.54025,-79.39001,1.5884853091,0,1.8181818182,52.727272727,0,0,84,0,0,0,16,0,43.636363636,43.636363636,47.272727273,16,11.80817931,1,155,1.3251401226,"Yes",25.18311724,1.7183023399,1.1059131834,"HUNTING CR.","VA509S",0.0011219856,0,1,0,0,0,0.3939454545,1.6061227273,1.2121772727,19.497647536,.,.,56.818181818,0.3681818182,87.43315508,79.411764706,0.2409090909,0.9545454545,0.6318181818,39.95,74.727272727,0.0318181818,1.1840909091,0,0.7318181818,0.1181818182,0,0.0090909091,1.1840909091,0.3340909091,0.5681818182,0.1545454545,0.7522727273,0.1011363636,.,0.8636363636,0.8636363636,2.5,0.1,6.386,2.51509,1993 
04/29/1993,36.58553,-80.44366,1.037628213,0,9.0909090909,36.363636364,0,0,64,3.6363636364,0,1.8181818182,0,0,41.818181818,45.454545455,61.818181818,36,12.516141574,10,140,5.056521196,"Yes",21.908614145,2.9312572177,1.2044667994,"DAN RIVER","VA515S",0.0003165173,0,1,0,0.0454545455,0,0,1.0303045455,1.0303045455,24.618215828,0.4,.,36.363636364,0.3420454545,100,80.614973262,0.0863636364,0.9340909091,0.8568181818,71.25,59.693877551,0,1.0954545455,0.1113636364,0.45,0.1045454545,0,0.075,1.0954545455,0.5409090909,0.0909090909,0.2840909091,0.2818181818,0.2431818182,2.32,1,1,0.95,0.1272727273,15.78,11.00775,1993 
04/27/1993,37.03338,-80.26999,0.6328588462,0,0,27.272727273,0,0,60.824742268,14.545454545,0,5.4545454545,15.463917526,0,41.818181818,56.363636364,67.272727273,39.175257732,1.336429143,0,24,0.0880300066,"Yes",3.8240467222,0.0454985951,1.1804230553,"BRUSH CR.","VA522S",0,0,1,0,0.2424272727,0,1.5,2.9242772727,1.4242772727,10.160289076,0.24,3.5,53.409090909,0,0,0,0,0.0045454545,0,7.73,10.612244898,0.1340909091,0.6590909091,0.2204545455,0.2886363636,0.0090909091,0.0045454545,0.0045454545,0.6545454545,0.3613636364,0.0090909091,0.2704545455,0.4818181818,0.4068181818,2.33,0,0,2.65,0.0863636364,0.6793814433,0.0555154639,1993 
05/11/1993,36.95970,-80.84441,1.4375611296,0,32.727272727,43.636363636,0,0,67.333333333,29.090909091,0,0,8,0,7.2727272727,36.363636364,54.545454545,32.666666667,6.7389054077,0,47,0.4845593888,"Yes",8.134044785,0.1711494041,1.0500987,"MCGAVOCK CR.","VA523S",0,0,1,0,0.0681818182,0.0303045455,1.2727272727,1.8560863636,0.5833590909,8.1542126618,0.39,4.3,84.045454545,0.0727272727,44.385026738,33.556149733,0.0090909091,0.2397727273,0.1943181818,20.28,44.181818182,0.1159090909,0.5840909091,0.4863636364,0.3636363636,0.05,0,0.0045454545,0.5840909091,0.1704545455,0.0272727273,0.3318181818,0.7568181818,0.0272727273,2.5,0.5909090909,0.5909090909,1.9,3.5291666667,1.3763333333,0.28366,1993 
07/01/1993,36.95970,-80.84441,1.9530302222,0,43.636363636,56.363636364,0,0,30.496453901,18.181818182,0,1.8181818182,0,0,9.0909090909,27.272727273,41.818181818,69.503546099,6.9026959292,0,47,0.4261664443,"Yes",8.8133119816,0.2137384754,1.0351283275,"MCGAVOCK CR.","VA523S",0,0,2,0,0,0,1.5,1.83335,0.33335,8.3266612105,0.18,.,71.363636364,0.1693181818,90.106951872,70.454545455,0.0204545455,0.4113636364,0.4113636364,19.063829787,96.388888889,0.1340909091,0.4295454545,0.2727272727,0.1772727273,0,0,0,0.4295454545,0.2522727273,0,0.1772727273,0.6045454545,0,1.15,0.9090909091,0.9090909091,1.7962777778,0.0409090909,1.3485106383,0.2704113475,1993 
04/25/1994,36.95970,-80.84441,1.2918078,0,20,45.454545455,0,0,70.666666667,9.0909090909,0,0,8,0,32.727272727,41.818181818,54.545454545,29.333333333,6.2705626627,0,50,0.3945229009,"Yes",8.6943526118,0.2168824111,1.1412109474,"MCGAVOCK CR.","VA523S",0.0016959639,0,1,0,0,0,1.5,3.16675,1.66675,9.7166191406,0.3181818182,1.9636363636,44.523809524,0.0613636364,51.604278075,41.711229947,0.0272727273,0.3215909091,0.2375,20.453333333,58.272727273,0.0954545455,0.3977272727,0.1840909091,0.15,0.075,0,0.0045454545,0.3977272727,0.1727272727,0.0090909091,0.1363636364,0.9181818182,0.075,0.3181818182,0.4545454545,0.4545454545,1.905,0.1642857143,1.5945578231,0.3256054422,1994 
06/16/1994,36.95970,-80.84441,1.3354368455,0,36.363636364,47.272727273,0,0,38,43.636363636,0,0,14,0,1.8181818182,45.454545455,52.727272727,62,6.104858576,0,45,0.5121298028,"Yes",8.2362324959,0.1613388044,1.126410935,"MCGAVOCK CR.","VA523S",.,.,2,0,0,0,1.4621227273,1.8106227273,0.3485,11.69924855,0.6454545455,5.7090909091,51.136363636,0.1125,.,47.459893048,0.0556818182,0.2795454545,0.2704545455,17.173333333,53.363636364,0,0.0318181818,0.0136363636,0,0.0045454545,0,0,0.0318181818,0.0272727273,0,0,0.5545454545,0.0681818182,0.6090909091,0.7727272727,0.7727272727,1.595,0.1,1.54,0.26446,1994 
06/24/1993,37.42337,-80.62978,2.2429209909,0,23.636363636,72.727272727,30,0,55,16.363636364,0,0,15,0,1.8181818182,18.181818182,27.272727273,15,0.0978217822,0,26,0.03705,"Yes",4.5799188383,0.0732966617,1.1102764647,"NONAME TRIB STONY CR.","VA524S",0,0,1,0,0,0,0.0681818182,0.0681818182,0,21.434158737,.,.,66.636363636,0.9522727273,100,98.395721925,0.4579545455,2.2204545455,1.7068181818,3.29,64.563636364,0,0.0886363636,0,0.0795454545,0.0045454545,0,0,0.0886363636,0.0045454545,0.0795454545,0,0.5602272727,0.7647727273,.,0.9545454545,0.9545454545,27.6,0.0681818182,0.3974736842,0.0282115789,1993 
05/04/1993,37.24123,-81.87161,1.3354368455,0,0,58.181818182,0,0,37,0,0,0,2,0,36.363636364,36.363636364,41.818181818,63,4.7569983083,2,95,1.1744500268,"Yes",12.328565827,1.5118319271,1.0072351411,"DISMAL CR.","VA525S",0.0004293361,0,1,0,0.119047619,0.031747619,0,1.3333666667,1.3333666667,25.452435405,0.32,10.47,41.909090909,0.1238095238,89.037433155,38.636363636,0.0238095238,0.3511904762,0.275,49.08,64.818181818,0,0.1863636364,0.0136363636,0.0772727273,0.0227272727,0,0,0.1863636364,0.0863636364,0.0590909091,0.0181818182,0.1523809524,0.0428571429,4.26,0.8571428571,0.8095238095,2.35,0.0133333333,11.746464646,5.6785858586,1993 
05/05/1993,37.20131,-82.48649,1.6952956759,0.5909090909,1.8181818182,76.363636364,0,0,72,0,0,1.8181818182,1,0,16.363636364,16.363636364,21.818181818,28,2.7379527144,0,39,0.2183157033,"Yes",5.8869741503,0.1994763091,1.0582373044,"BEARPEN BRANCH","VA526S",0.0021293123,0,1,0,0.0909090909,0,0,0.9848727273,0.9848727273,20.034657962,0.34,3,51.909090909,0.1204545455,78.877005348,85.561497326,0.0772727273,0.2625,0.2465909091,16.51,45.740740741,0.0045454545,0.3386363636,0.0136363636,0.1977272727,0.0181818182,0,0.0045454545,0.3386363636,0.1227272727,0.0409090909,0.1522727273,0.1329545455,0.0931818182,2,0.5909090909,0.3636363636,1.45,0.3225,2.918,0.47701,1993 
06/26/1993,36.79876,-82.03284,1.7368240636,0,0,70.909090909,0,0,55,10.909090909,0,0,22,0,3.6363636364,14.545454545,29.090909091,45,5.340077605,1,80,0.3111622143,"Yes",11.672548301,0.4427161221,1.0774575704,"NONAME TRIB BRUMLEY CR. (4TH ORDER)","VA527S",0,0,1,0,0,0,0.6818181818,0.6818181818,0,22.486170893,0.23,8.2,41.863636364,0.8670454545,100,100,0.4556818182,1.4136363636,1.2579545455,18.29,51.363636364,0,0.7181818182,0,0.5863636364,0.0681818182,0,0.0045454545,0.7181818182,0.0636363636,0.5772727273,0.0045454545,0.4318181818,0.4818181818,3.8,0.9545454545,0.9545454545,4.7,0.0318181818,3.124,0.55503,1993 
06/27/1993,36.90037,-81.44667,2.0247757636,0.0454545455,32.727272727,74.545454545,93.939393939,0,0,16.363636364,0,0,6.0606060606,0,0,16.363636364,25.454545455,6.0606060606,0.2482178218,0,10,0.188025,"Yes",1.5843623581,0.0116286863,1.1197216209,"NONAME TRIB BEAR CR.","VA528S",0,0,1,0,0,0,0,0,0,9.4166666667,0.42,6.9,60.636363636,0.7170454545,95.454545455,96.256684492,0.1943181818,1.5931818182,1.3625,0.3333333333,71.909090909,0.0045454545,0.9840909091,0,0.1795454545,0.0409090909,0,0.0045454545,0.9840909091,0.7636363636,0.1159090909,0.0590909091,0.5613636364,0.4181818182,1.5,0.9545454545,0.9545454545,1.2,0.0840909091,0.0292929293,0.0020909091,1993 
06/29/1993,36.64308,-83.24444,1.5972111182,0,5.4545454545,69.090909091,0,0,20,1.8181818182,0,0,17,0,21.818181818,23.636363636,30.909090909,80,8.1642389294,2,92,1.8740639361,"Yes",14.730631865,2.7277860871,2.0067946699,"HARDY CR.","VA529S",0.004672084,0.0031897748,1,0.0909090909,0.0909090909,0,0.2424272727,1.4015363636,1.1591090909,29.401745732,.,.,38.295454545,0.9443181818,98.930481283,88.770053476,0.425,1.4886363636,1.3511363636,44.28,61.872727273,0,0.625,0.0045454545,0.3909090909,0.1045454545,0.0136363636,0.1159090909,0.6113636364,0.1295454545,0.2477272727,0.0136363636,0.7920454545,0.1829545455,.,1,1,1.35,0.0090909091,11.814,5.33165,1993 
05/24/1993,38.97795,-78.06522,1.23421746,0,3.7037037037,50,0,0,49.504950495,9.2592592593,0,7.4074074074,23.762376238,0,1.8518518519,11.111111111,42.592592593,50.495049505,5.1532008609,0,46,0.3583816962,"Yes",8.5211792053,0.3056226248,1.0676374447,"DRY RUN","VA530S",0.010142325,0,1,0,0,0,0,0.3,0.3,23.989079439,0.32,6.2,38.5,0.85875,99.732620321,98.262032086,0.2725,1.50375,1.23625,12.544554455,24.897959184,0.025,0.4275,0.005,0.2875,0.075,0,0.015,0.4275,0.065,0.13,0.1425,0.5875,0.2425,.,1,1,1.925,0.0152380952,2.1402061856,0.2974639175,1993 
05/27/1993,38.53744,-78.30582,1.9352554259,0,0,77.777777778,0,1.0204081633,66.326530612,0,0,0,22.448979592,0,1.8518518519,1.8518518519,22.222222222,33.673469388,4.0544514532,0,67,0.255937248,"Yes",10.297096776,0.5491880886,1.0624509101,"RAGGED RUN","VA531S",0.0009962003,0,1,0,0,0,0,0.33335,0.33335,22.075124549,.,.,53.409090909,0.3284090909,97.593582888,93.85026738,0.1272727273,0.8852272727,0.7022727273,18.99,44.9,0.0227272727,1.3727272727,0.2386363636,1.0613636364,0.1340909091,0,0.125,1.3727272727,0.1772727273,0.7931818182,0.1431818182,0.4284090909,0.1954545455,.,1,1,9.1,0.1704545455,3.4464285714,0.6780714286,1993 
06/28/1993,38.53744,-78.30582,2.0684048091,0,0,72.727272727,1,0,81,1.8181818182,0,0,8,0,0,1.8181818182,27.272727273,18,2.5652566788,0,36,0.1494755334,"Yes",7.2653251472,0.2618291225,.,"RAGGED RUN","VA531S",0.0005834254,0,2,0,0,0,0,0.33335,0.33335,27.536497404,.,.,53.636363636,0.3284090909,97.593582888,95.320855615,0.1272727273,0.8852272727,0.7022727273,13.27,11.277777778,0.0227272727,1.3727272727,0.2386363636,1.0613636364,0.1340909091,0,0.125,1.3727272727,0.1772727273,0.7931818182,0.1431818182,0.4284090909,0.1954545455,2.75,1,1,8.2222222222,0.1704545455,2.7424242424,0.3652020202,1993 
05/12/1994,38.53744,-78.30582,1.5797595,0,1.8181818182,61.818181818,0,2,62,0,0,3.6363636364,38,0,12.727272727,12.727272727,34.545454545,38,5.4542776728,2,90,0.3525645088,"Yes",14.448022478,1.2067335379,1.179680824,"RAGGED RUN","VA531S",0.0133556416,0,1,0,0,0,0,0,0,16.41992903,0.2125,4.4666666667,62.090909091,0.6395833333,98.529411765,94.607843137,0.3552083333,1.634375,1.35,24.11,49.87804878,0,1.2104166667,0,0.93125,0.1270833333,0,0.1229166667,1.2104166667,0.1520833333,0.8,0.0083333333,0.5479166667,0.3833333333,0.2,1,1,10.175,0.1886363636,3.755,1.1064,1994 
06/23/1994,38.53744,-78.30582,2.0241294074,0,0,78.181818182,0,3,67,0,0,1.8181818182,24,0,5.4545454545,5.4545454545,20,33,5.2092221441,1,82,0.2922952425,"Yes",13.809468279,0.4586672942,1.1647979049,"RAGGED RUN","VA531S",0.020255464,0.0080727897,2,0,0,0,0,0,0,29.327119182,0.2272727273,2.8636363636,54.5,0.8590909091,94.919786096,87.299465241,0.2534090909,2.1784090909,1.6238636364,13.84,35.808510638,0,0.9590909091,0,0.8818181818,0.0545454545,0,0.0886363636,0.9590909091,0.0227272727,0.7931818182,0,0.6943181818,0.3579545455,.,1,1,9.5,0,2.412,0.35101,1994 
05/19/1993,38.46348,-78.94933,-2.454616,0,0,0,64,0,16,100,0,0,16,0,0,100,100,20,0.3941176471,0,9,0.0603,"Yes",2.5495097568,0.0170447719,2.8609842224,"NONAME TRIB COOKS CR.","VA532S",0,0,1,0,0,0,0.33335,0.33335,0,13.569444444,.,.,18.75,0.825,100,100,0.575,1.325,1.075,1.5,100,0,0.09,0,0,0.06,0,0,0.09,0.03,0,0,0.3,0.25,.,1,1,8,0,0.1762,0.008494,1993 
05/12/1993,38.02889,-79.16039,-0.221235782,0,0,10.909090909,0,0,52,29.090909091,0,0,13,0,32.727272727,61.818181818,89.090909091,48,9.8090765766,1,76,1.8146791667,"Yes",13.831230216,0.37340835,1.1902815999,"NONAME TRIB CHRISTIANS CR.","VA535S",0.0083069855,0,1,0,0.1969727273,0.23485,1.4545454545,3.8031181818,2.3485727273,13.023295422,0.35,4.85,68.409090909,0.0204545455,25.401069519,30.347593583,0.0181818182,0.0204545455,0.0204545455,27.49,94.62962963,0.0636363636,0.4886363636,0.0818181818,0.3590909091,0.0227272727,0.1318181818,0.0045454545,0.3568181818,0.1068181818,0.05,0.1727272727,0.5272727273,0.25,1.13,0,0,1.06,0.0704545455,2.467,0.61411,1993 
