"State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"MT","NNEIV","0.70314","0.35495","0.41798","0.77956","0.37897","0.45988","0.34881","0.75254","0.74097","5.29224","16.97771","8.75403","0.67597","0.32133","0.28101","0.33326","0.41870","0.52881","0.43633","0.46430","0.70277","1.13328","0.84107","0.78285","0.76179","1.44314","1.31688","1.91736","1.03555","0.55350","0.99526","1.08621","0.45778","1.45202","1.13747","1.70419","3.49543"
"MT","NNICD","0.32850","0.34689","0.37083","0.41426","0.56866","0.93106","0.98508","1.54752","1.64419","1.77223","3.11401","4.22276","5.43350","3.96418","5.15440","4.71033","3.92050","3.36055","3.00858","2.92570","3.18490","3.13010","4.09764","2.71205","4.79633","4.72838","4.73819","4.64593","4.56176","3.35947","7.25572","5.05861","2.77506","4.45855","6.35302","7.90324","11.43503"
"MT","NNICV","10.40970","11.37586","10.90844","13.80906","17.25961","26.06433","23.39500","35.85574","39.31245","32.78427","45.22555","58.37728","57.47850","43.57421","45.98093","35.68514","26.33840","24.40624","24.14969","27.60365","28.39291","28.74791","47.33203","31.97830","63.12677","82.04903","81.26980","82.43461","93.73607","72.38281","163.09301","100.35389","55.52123","82.53383","119.84836","166.05521","289.32876"
"MT","NNRCD","0.87985","0.90599","0.93777","1.05604","1.09811","1.27151","1.34773","1.80377","1.89654","2.24243","3.02470","3.72297","4.41601","4.59679","4.84287","4.81814","4.45528","4.33334","4.20029","4.28644","4.47444","4.39187","4.69713","4.83453","5.10501","5.00024","4.71585","4.89811","5.11736","5.03921","5.88856","7.10358","5.34830","7.15795","9.20888","10.28767","11.07124"
"MT","NNRCV","22.51308","23.72890","22.97794","27.06611","24.18094","31.23000","32.09501","39.21794","43.45590","49.96703","58.90507","64.73999","89.14993","78.51005","89.64306","93.23606","74.79608","67.73314","72.67008","79.44068","77.40760","83.18945","80.08062","100.17024","97.80143","101.14678","107.70291","106.05999","100.65233","101.53043","121.30102","146.26930","115.06520","144.69015","182.94770","212.22740","218.99494"
"MT","NNTCD","0.57059","0.60051","0.62606","0.69422","0.80336","1.07409","1.15823","1.63160","1.72176","2.02998","3.14426","4.00358","4.76083","4.53578","4.99578","4.84102","4.31880","4.05056","3.92186","3.94636","4.15804","4.05881","4.42247","4.21292","4.87255","4.83939","4.64774","4.75471","4.84489","4.34878","6.39291","6.37498","4.44802","6.22714","8.15719","9.38081","11.15196"
"MT","NNTCV","45.10197","47.30971","46.99332","56.48569","56.71958","78.17828","76.97373","102.54521","112.96030","122.74147","165.96032","189.28230","225.22437","190.93854","210.64001","204.74943","157.66313","140.36045","149.03246","164.80262","162.94699","168.97264","179.87455","197.75312","225.51857","251.13441","259.19919","257.72480","262.01128","236.63429","365.53592","345.41505","250.26112","336.21911","427.29680","520.84938","658.43731"
"NC","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","4.42209","4.50577","4.91286","2.51186","4.28555","4.13186","3.58796","5.08550","4.83693","5.33870","7.58671","8.95016","5.94119","8.06901","8.50631","11.11666","11.29155"
"NC","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00832","0.00484","0.04876","0.03126","0.05688","0.07777","0.08962","0.23629","0.17118","0.22891","0.36306","0.49157","0.33512","0.55618","0.65400","0.35605","0.39267"
"NC","NNCCD","0.93928","0.95969","1.04610","1.10697","1.24528","1.71402","2.00360","2.98958","2.73536","3.02633","3.66834","4.66324","5.07253","5.81667","5.87343","5.64869","5.38518","5.05344","4.79621","4.98429","4.48314","4.38659","4.62854","5.32417","5.36755","5.07554","5.96439","6.75493","6.36918","6.00519","7.38297","9.72718","6.93953","9.37300","10.07035","12.41801","13.54254"
"NC","NNCCV","20.70997","25.87607","25.87991","26.19011","26.80590","37.71505","40.87896","55.75793","56.86708","73.95988","97.13127","124.37817","130.37110","148.37600","158.88902","146.13932","141.66249","156.35197","160.37217","170.33065","144.71662","155.33486","174.29291","205.93948","216.54360","195.92678","250.08367","266.14717","241.51412","236.45416","328.08359","391.22852","291.43364","433.32539","474.25616","616.71043","659.96360"
"NC","NNEID","0.37207","0.46875","0.48318","0.50600","0.91900","1.40575","3.38300","4.12500","3.01100","2.95400","3.15200","4.47500","4.47500","4.70367","5.20829","4.78333","2.73643","3.08809","3.36883","3.47550","3.11663","2.67500","2.86000","3.51600","3.25700","2.32800","3.00500","3.10660","2.67870","2.83310","4.32150","4.35010","3.48608","5.74239","6.75696","9.98767","7.64075"
"NC","NNEIV","8.04886","10.04481","8.44011","4.04997","1.01657","0.14610","0.01945","0.00384","0.01374","1.79967","5.54694","4.17553","0.35118","0.79042","0.65319","2.93955","3.21159","3.70648","3.71830","6.08210","9.04759","11.30988","12.76686","11.85222","5.11990","13.49304","11.08246","18.86328","37.61169","35.94546","56.89182","72.37698","112.20613","82.94291","146.10533","273.46875","219.61609"
"NC","NNICD","0.50000","0.52246","0.58398","0.66427","0.84882","1.33891","1.65389","2.32387","1.92104","2.61875","3.32121","4.36404","4.49401","5.00615","5.13989","4.74780","3.87122","3.64702","3.46609","3.53042","3.36211","3.13950","3.23011","3.61321","3.55199","3.44564","4.21754","4.49685","3.80422","3.67842","5.15159","6.70542","4.69973","6.01250","6.93842","10.74691","10.58553"
"NC","NNICV","38.43328","41.00233","50.01103","65.09768","75.53062","84.63394","74.89853","46.65576","46.88614","184.51284","287.05602","379.21247","355.61205","386.10513","422.47441","367.12698","289.73008","278.72020","258.94448","289.26460","287.87110","274.95573","303.88254","345.22651","348.99781","379.96083","455.02191","519.64955","421.72906","408.71036","565.75851","621.01913","482.67710","555.43420","648.95553","971.52936","950.98226"
"NC","NNRCD","1.26953","1.30665","1.37634","1.46587","1.64887","1.98823","2.09500","2.75957","2.93789","3.44079","4.06242","5.11153","5.54768","6.44453","6.45926","6.38428","6.40816","6.45987","6.06808","6.35184","5.97622","6.04452","6.37995","6.75400","7.04316","6.70254","7.32519","8.66561","8.34814","8.04233","9.24569","11.83761","8.96874","10.99101","12.23860","14.77099","16.30691"
"NC","NNRCV","35.55886","40.72098","46.49212","42.79492","45.34295","55.59114","71.92991","90.76298","105.18086","113.37009","139.58651","170.90606","180.94554","207.79725","216.33499","189.05895","209.77987","239.11386","239.90004","253.17085","215.89712","236.89505","280.94949","329.29749","346.23975","341.94641","446.37965","474.98998","441.33158","440.21955","608.94967","701.09952","551.92493","750.90445","797.56569","982.25083","956.65432"
"NC","NNTCD","0.69166","0.74442","0.80942","0.86955","1.06887","1.57210","1.87673","2.69735","2.57953","2.90874","3.55178","4.58763","4.85201","5.50230","5.58815","5.28586","4.77116","4.65652","4.45570","4.55786","4.18994","4.07724","4.28274","4.78817","4.84286","4.52782","5.42112","5.92840","5.29557","5.14586","6.68584","8.55656","6.03224","8.23307","9.08836","12.15651","12.33381"
"NC","NNTCV","102.75097","117.64419","130.82317","138.13268","148.69604","178.08623","187.72685","193.18051","208.94782","373.64248","529.32074","678.67223","667.27987","743.06880","798.35161","705.26480","644.38403","677.89251","662.93499","718.84820","657.54075","678.50036","771.94056","892.34696","916.95794","931.40483","1162.65731","1279.88627","1142.35763","1121.55844","1560.04665","1786.21572","1438.57692","1823.16313","2067.53671","2844.31542","2787.60894"
"ND","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","4.17640","3.18837","4.06695","4.34906","3.96125","2.57810","1.46338","3.73330","3.86320","4.30622","5.32367","6.14292","3.99280","7.05258","8.55376","9.85425","10.63793"
"ND","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00012","0.00470","0.11786","0.16033","0.15449","0.14188","0.10667","1.26019","0.17438","0.24114","0.32710","0.42068","0.26286","0.56849","0.80285","0.03061","0.03626"
"ND","NNCCD","0.67236","0.74198","0.78278","0.85283","0.99809","1.10539","1.35347","1.67154","1.93818","2.47193","3.26277","3.50685","3.99231","4.84233","5.57982","4.81335","4.59048","4.53244","4.24645","3.98955","4.06205","4.14440","4.32053","4.47736","4.22968","3.71714","3.72125","4.14282","4.21002","4.31579","5.60386","6.76391","4.67078","7.10309","8.16111","9.97104","9.27203"
"ND","NNCCV","5.76398","6.92997","7.96715","8.62104","11.52796","13.74505","16.51405","18.77695","22.95705","29.77103","37.50356","33.71828","46.34026","49.73199","38.95044","42.51551","33.26144","27.19366","34.59266","34.72051","33.31956","37.18964","33.91139","39.89757","38.15355","36.56209","39.38995","41.41291","38.15132","38.90243","55.48797","63.20641","46.37187","64.69121","75.27383","86.11206","75.77761"
"ND","NNEID","0.35368","0.38797","0.38182","0.40234","0.45026","0.66400","0.81638","0.88689","1.31020","1.89753","2.46679","4.22201","3.18116","4.39883","5.69260","4.74383","5.21822","4.43400","4.28600","4.39100","3.86200","4.33900","4.03300","4.24900","3.75700","3.49400","2.76600","3.21990","0.00000","0.00000","0.00000","6.87470","2.39268","7.21573","6.78009","9.17053","10.11747"
"ND","NNEIV","0.13197","0.15038","0.13201","0.14806","0.02785","0.10965","0.03706","0.04188","0.02894","0.03486","0.03980","0.08582","0.05773","0.05168","0.03913","0.00798","0.00951","0.00864","0.00735","0.00343","0.00600","0.00347","0.00310","0.00336","0.00891","0.00281","0.00917","0.00282","0.00000","0.00000","0.00000","0.01791","0.00209","0.00186","0.02374","0.00681","0.01845"
"ND","NNICD","0.38101","0.42970","0.48020","0.53074","0.63891","1.00125","1.33304","1.71093","1.96103","2.50496","2.58458","3.93274","4.20944","4.55999","4.23120","4.18805","3.91522","3.09160","3.23223","3.38421","3.23647","3.04974","3.11002","3.22642","3.12854","2.76190","2.87348","2.90473","2.71676","2.67943","4.00000","5.12153","4.43416","4.00000","5.66606","9.01544","6.26437"
"ND","NNICV","0.66546","0.70243","1.39425","0.79009","1.72652","1.88678","3.36523","3.96230","4.58395","3.75858","2.58707","5.35101","7.78148","7.69475","14.22038","7.18699","7.88347","5.57409","9.64755","11.73058","9.99609","10.96097","13.27076","14.57567","13.13828","13.19750","17.61641","51.54421","47.08518","39.48629","47.27098","75.15422","66.52228","43.99032","75.13398","84.31349","70.81090"
"ND","NNRCD","0.99316","1.06599","1.09822","1.11750","1.18777","1.50786","1.79033","2.10609","2.32809","2.87806","3.66104","4.10493","4.49554","5.32980","6.08111","5.26436","5.07501","5.21947","4.88152","4.45762","4.55431","4.61190","4.78082","4.92925","4.90454","4.44000","4.32354","4.75234","4.97110","5.09091","6.15459","7.46363","5.28807","7.47423","8.97623","11.00386","10.34483"
"ND","NNRCV","8.38204","9.34400","11.71203","9.38498","11.37201","15.39201","18.22805","21.40501","28.90703","33.34996","36.80694","37.53706","50.21103","53.94197","42.50514","47.57920","37.85304","31.92949","37.01441","35.92518","33.51337","39.86209","37.27114","44.23059","43.74058","42.04090","47.42458","49.69259","45.09236","48.40749","60.40731","70.50215","52.72417","73.81793","88.00193","102.60416","87.15685"
"ND","NNTCD","0.78106","0.85091","0.88019","0.93030","1.03206","1.26087","1.52868","1.85970","2.12153","2.66060","3.40956","3.80789","4.23608","5.04386","5.52054","4.96666","4.72538","4.64771","4.34200","4.07232","4.11953","4.14936","4.24107","4.40600","4.29203","3.80899","3.76596","3.73449","3.67517","3.81317","5.17451","6.24109","4.74394","6.08969","7.38724","9.99639","8.37787"
"ND","NNTCV","14.94345","17.12678","21.20544","18.94417","24.65434","31.13349","38.14439","44.18614","56.47697","66.91443","76.93737","76.69217","104.39050","111.42039","95.71509","97.28968","79.00746","64.70588","81.26197","82.37970","76.83514","88.02087","84.57425","98.86752","95.19581","91.94518","104.54678","143.91272","130.50324","127.03735","163.49336","209.30137","165.88327","183.06981","239.23633","273.06713","233.80007"
"NE","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","4.40624","4.20424","4.74227","3.27061","3.32261","4.07362","4.50900","4.13554","4.97403","6.50723","5.01049","6.21094","7.13722","8.46581","8.56726"
"NE","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.07868","0.09373","0.11321","0.11040","0.15259","0.86946","0.12276","0.14105","0.19332","0.28719","0.22062","0.33401","0.42928","0.20423","0.22564"
"NE","NNCCD","0.52413","0.58232","0.57460","0.74864","0.80578","0.99753","1.15808","1.39294","1.53628","2.00919","2.33173","3.02390","3.55996","4.29313","4.35240","4.28904","3.95316","3.75585","3.81295","3.81593","3.92039","3.93295","4.07963","4.37762","4.30156","4.04644","4.43621","4.89096","4.23809","4.14589","5.43527","7.34636","5.10490","6.89910","7.62838","9.34820","9.49177"
"NE","NNCCV","24.73820","27.74119","26.53990","29.32405","34.32896","42.85996","56.21723","65.50522","62.60381","87.18393","99.08595","118.58221","150.17389","162.07834","175.56103","162.30254","139.73708","123.90392","145.25063","138.18919","137.64786","153.28930","135.85589","147.30723","163.78657","158.67519","181.95208","165.02895","122.86042","114.20159","157.40094","207.59567","144.02217","195.71721","226.84187","258.89993","269.57866"
"NE","NNEID","0.26587","0.30953","0.37601","0.41600","0.48800","0.62784","0.81310","0.96813","1.11136","1.44682","1.81800","2.39800","3.01900","3.25800","3.40100","3.58400","3.20900","2.56300","2.68600","2.36100","2.00800","1.96800","2.38200","2.72700","2.05100","1.65800","2.06100","2.87110","2.42750","2.81130","4.59990","4.27580","4.26983","5.64847","6.59889","8.17840","7.27016"
"NE","NNEIV","12.76765","15.23920","18.18651","22.09399","23.04521","23.25888","15.48883","14.62578","13.81780","19.33573","20.46525","10.15729","4.60329","4.81101","4.72774","4.30528","5.22353","4.27220","5.15456","5.81414","7.09559","6.79745","4.37418","5.04790","6.19822","5.10770","4.80061","7.78113","12.42539","13.00458","25.70737","18.73990","20.62727","25.85570","21.73582","65.80577","56.91009"
"NE","NNICD","0.31746","0.36309","0.48092","0.43461","0.53612","0.68741","0.85095","1.02318","1.11162","1.25530","2.21291","2.84003","3.61539","3.79112","3.70670","3.66851","3.27578","2.81181","2.89784","2.95714","3.01881","2.80200","2.98260","3.17011","3.16828","2.84874","3.26732","3.85864","3.25087","3.38481","4.59907","5.77284","4.24575","5.85924","6.70494","8.28972","8.25843"
"NE","NNICV","16.99891","19.56559","26.53943","30.52309","37.16643","49.22551","53.75654","60.87393","55.92095","61.34694","101.04817","112.04061","131.08275","136.55512","137.44381","116.73161","64.93665","81.40843","90.52248","87.57597","74.78623","67.10791","76.17255","118.69005","114.48459","124.88438","118.55853","170.82924","172.93780","154.62897","215.69986","235.64014","171.80845","223.32711","259.53360","343.09908","367.76594"
"NE","NNRCD","0.84425","0.91468","0.97661","1.02826","1.13182","1.28551","1.37097","1.79656","1.96732","2.31006","2.78447","3.52413","4.23754","5.04561","5.18251","5.10219","4.61593","4.42581","4.53487","4.53496","4.67560","4.71467","4.92130","5.09167","5.09058","4.93578","4.84140","5.70277","5.11563","5.06720","6.40088","8.56584","6.17383","7.82898","9.09383","10.56495","11.14937"
"NE","NNRCV","49.60928","53.17897","59.43793","52.44923","56.31901","68.92222","75.09313","95.13024","94.84424","123.32308","133.49629","149.41129","213.48879","230.38865","238.65039","228.69494","189.84957","165.92265","190.79502","197.00066","186.70335","203.73738","196.78198","237.96156","220.95476","217.76524","238.23283","267.74455","209.13920","205.36647","272.59288","406.41683","270.84022","330.31182","349.59691","405.38937","405.55957"
"NE","NNTCD","0.50168","0.55398","0.62062","0.62941","0.72212","0.89782","1.08094","1.35259","1.49761","1.83124","2.40297","3.11411","3.83094","4.41511","4.45621","4.42610","4.08203","3.71427","3.80964","3.83579","3.93068","3.93211","4.10472","4.25316","4.18972","3.88793","4.21850","4.78746","4.03607","4.11546","5.41284","7.18213","5.17378","6.84470","7.78415","9.29146","9.38898"
"NE","NNTCV","104.11404","115.72495","130.70377","134.39036","150.85961","184.26657","200.55573","236.13517","227.18680","291.18968","354.09566","390.19140","499.34872","533.83312","556.38297","512.03437","399.74683","375.50720","431.72269","428.57996","406.23303","430.93204","413.26328","509.10047","505.53735","506.54291","543.69664","612.25333","517.48557","487.34266","671.59437","868.67973","607.51873","775.54585","858.13748","1073.39838","1100.03990"
"NH","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","6.12628","6.10255","4.42484","3.65944","2.38399","4.60918","2.57176","6.47811","4.69384","7.47470","5.54840","10.12468","12.77199"
"NH","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.08370","0.11821","0.11442","0.63346","0.00232","0.00449","0.00263","0.00664","0.00481","0.00867","0.00815","0.10900","0.15002"
"NH","NNCCD","1.42150","1.48048","1.61789","1.68981","1.87037","2.09691","2.62579","3.23115","3.24362","3.46877","4.04686","4.99609","5.94943","6.59120","6.46140","6.12877","6.35698","5.64626","5.52201","6.11316","6.63905","6.30685","6.67909","6.76476","7.07410","6.37085","6.61518","7.54840","7.10251","6.80124","8.05567","10.50173","8.00813","10.82420","12.17622","13.41920","14.70531"
"NH","NNCCV","3.23754","3.77260","4.20835","3.96253","4.53866","5.54593","6.80787","8.35899","9.79209","12.15537","15.59816","20.75872","25.22596","28.84248","25.44342","29.68257","27.95262","25.69395","27.41307","32.03522","33.65694","31.64554","39.26475","41.57539","45.55067","41.73031","47.48571","56.86109","48.61901","49.21629","70.39961","81.64075","74.42010","99.23494","116.44305","134.60771","127.47925"
"NH","NNEID","0.00000","0.45464","0.44909","0.51190","0.60530","1.01000","1.80000","2.01136","0.00000","2.95400","0.00000","3.44100","0.00000","3.86900","3.91400","0.00000","0.00000","2.93087","2.41480","3.01331","0.00000","0.00000","2.05900","2.17200","2.09700","1.82600","2.66200","2.66580","2.83750","2.61020","3.15090","2.38700","3.89499","5.60901","6.34867","8.88497","7.31925"
"NH","NNEIV","0.00000","0.07987","0.05158","0.07758","0.21598","0.17885","0.01291","0.00022","0.00000","0.08815","0.00000","0.45260","0.00000","0.07473","0.25109","0.00000","0.00000","0.04334","0.13168","0.06924","0.00000","0.00000","1.31839","0.29696","2.69444","4.16074","0.00792","1.52267","0.43461","1.51600","2.61828","1.34608","4.45953","167.71558","249.98138","425.67849","315.15815"
"NH","NNICD","0.84408","0.92549","1.00077","1.09781","1.18940","1.44259","2.24437","2.69072","2.75580","3.13606","3.85399","4.53113","5.45500","5.87101","5.08969","5.41435","5.03952","4.21769","3.62930","4.12189","4.29980","4.28004","4.45141","4.63394","4.38367","3.76212","4.70059","4.84760","4.60971","4.56060","5.84320","7.45952","6.94477","9.66484","11.07438","12.00768","12.27888"
"NH","NNICV","0.68287","0.90764","1.03216","1.50408","1.47146","1.57420","2.59724","3.12692","3.28052","3.90847","3.54307","5.05519","5.51776","5.03166","8.43718","4.72058","3.64000","7.22087","7.05435","9.01178","14.07741","14.76441","17.08917","17.64461","19.68045","17.42761","23.36756","28.42956","27.24329","27.04448","52.38098","68.52977","59.28335","72.19943","87.48641","84.28775","74.77606"
"NH","NNRCD","1.96623","2.03315","2.11898","2.15598","2.35949","2.62160","2.65336","3.62346","3.54622","3.94458","4.57147","5.55374","6.71740","7.32229","6.83391","6.96209","6.88467","6.31681","6.12689","6.71966","7.30868","7.09037","7.48015","7.57966","7.86197","7.08862","7.25697","8.38931","8.03237","7.60430","9.52120","12.00870","9.48554","12.05734","13.55818","14.68368","16.02614"
"NH","NNRCV","7.29418","8.03733","9.04356","9.17021","10.27226","9.89724","10.97427","13.95032","14.09196","15.35721","18.54060","23.54507","29.20491","31.11732","30.27734","31.96960","34.80231","35.01174","35.81148","41.23655","43.11627","39.68526","48.37676","49.24542","51.88527","46.38232","51.45344","58.55359","50.61418","50.44282","72.72148","86.53387","69.58508","90.73343","102.73078","116.60185","109.87637"
"NH","NNTCD","1.65010","1.67117","1.78855","1.81212","1.97015","2.23665","2.58357","3.34724","3.31960","3.63276","4.26775","5.16628","6.24516","6.84768","6.38341","6.43960","6.52563","5.75038","5.49758","6.06143","6.37869","6.12154","6.30289","6.55695","6.36834","5.48444","6.35383","6.91245","6.60638","6.29116","7.56963","9.62555","7.89594","7.95130","8.64136","10.44113","9.69987"
"NH","NNTCV","11.21459","12.79744","14.33565","14.71440","16.49836","17.19622","20.39229","25.43645","27.16457","31.50920","37.68183","49.81158","59.94863","65.06619","64.40903","66.37275","66.39493","67.96990","70.41058","82.35279","90.85062","86.09521","106.04907","108.76238","119.89453","109.81919","122.42905","146.00037","126.91341","128.22408","198.12298","238.05711","207.75287","429.89205","556.64977","761.28480","627.43985"
"NJ","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","4.08899","4.13964","6.67843","6.82003","7.46276","7.09684","6.76634","8.14522","5.59683","9.65973","11.02265","9.95381","7.54944"
"NJ","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.25183","0.35989","0.77021","0.59207","1.46911","1.74757","1.83153","2.49631","1.75549","3.71337","4.73409","2.85556","2.34968"
"NJ","NNCCD","1.38194","1.41941","1.45180","1.51275","1.81530","2.25815","2.67677","2.99513","3.25978","3.85744","4.45031","5.30411","6.17101","6.50072","6.39605","6.48790","6.17194","5.40762","5.11210","5.16653","5.07156","5.08313","5.40427","5.38359","5.78427","5.56527","5.91967","5.68094","3.56747","3.83691","5.71423","7.61749","6.00105","8.36316","10.54858","10.55300","12.51012"
"NJ","NNCCV","79.33410","87.71383","93.68676","96.05927","108.39803","124.21088","250.42044","166.94305","161.96587","208.95993","270.11623","396.99855","487.74791","519.65090","536.30054","533.80917","524.39448","506.05948","511.78425","602.31694","587.01818","612.76448","708.74687","704.60723","786.88504","791.75826","914.67483","983.31894","535.33474","648.10819","925.64490","1016.65669","909.65789","1394.23860","1849.79427","1865.37969","1978.83194"
"NJ","NNEID","0.39085","0.46199","0.47475","0.53500","0.70700","0.95131","1.43442","1.78598","1.97132","2.56058","3.01200","3.99900","4.30200","4.04600","4.34000","3.96500","2.50900","2.55000","2.24500","2.45500","2.17200","1.95700","2.10900","2.29900","2.09600","2.11800","2.89800","2.95140","2.62020","2.98930","4.30370","3.35640","4.06248","6.21040","6.92252","9.54931","7.78586"
"NJ","NNEIV","18.40273","18.95248","12.25959","13.47943","10.93640","8.41152","14.78419","13.19084","1.56306","81.74714","240.65140","322.15153","283.49533","396.55715","419.71680","245.43358","92.54709","191.40348","114.15217","169.84596","145.53382","187.26337","247.45540","293.13388","309.04967","328.82371","380.61082","407.99253","362.26448","432.65264","592.58041","434.99683","667.95152","836.09167","1007.69983","1235.07585","1052.81488"
"NJ","NNICD","0.67836","0.72027","0.79071","0.84735","1.08205","1.64773","2.10605","2.33905","3.27432","3.07745","3.62925","4.56943","5.08520","5.29150","5.50603","5.39467","4.27178","3.98251","3.77554","3.88270","3.85614","3.56111","3.33441","3.56019","3.49224","3.00591","3.68292","3.65203","2.86362","3.01952","4.94204","6.44260","4.70690","6.97568","8.32732","9.54475","9.90786"
"NJ","NNICV","51.37922","55.76693","61.88819","59.52857","62.20214","75.49296","141.46062","103.84520","118.95343","141.63786","211.33964","394.82352","404.39451","412.34004","446.10946","417.55711","284.73038","305.31078","280.12999","314.37919","335.91719","339.95291","557.64147","652.82236","656.03349","617.10523","704.75493","688.30394","553.88192","581.18058","415.78176","528.27197","366.58047","536.15218","614.39891","660.87247","618.34437"
"NJ","NNRCD","1.84015","1.89668","1.96752","2.02875","2.19335","2.61078","3.03628","3.30987","3.41346","4.15263","4.90436","5.68227","6.82299","7.22425","7.14962","7.33126","7.16510","6.44229","6.16573","6.34792","6.43829","6.57001","6.76533","6.72780","6.82235","7.02280","6.89921","7.66154","7.06744","7.17377","7.02696","7.34784","6.93093","8.14307","11.14477","10.05368","14.77505"
"NJ","NNRCV","264.73262","278.66046","302.54762","284.58971","305.64732","348.36113","463.17502","459.15456","481.71386","537.07515","671.73192","831.53092","1019.28960","1063.78076","1084.24975","1090.60277","1123.27365","1076.35491","1105.72328","1232.77292","1106.68550","1153.90871","1345.27244","1335.52676","1524.75796","1397.91314","1577.57810","1704.63034","1422.15611","1549.46354","1578.66147","1604.35426","1508.15001","2072.79061","2692.03080","2417.50417","3022.19290"
"NJ","NNTCD","1.27693","1.34823","1.45902","1.51610","1.79099","2.28912","2.68821","3.01789","3.35277","3.70780","4.15090","5.01227","5.87112","5.93445","6.01692","6.17649","5.86475","5.04175","4.97365","5.03177","4.92389","4.70703","4.65226","4.66386","4.71578","4.46745","5.06866","5.23941","4.20853","4.44814","5.77340","6.36278","5.64584","7.64927","9.68864","10.03381","11.90462"
"NJ","NNTCV","413.84867","441.09370","470.38216","453.65698","487.18389","556.47649","869.84027","743.13365","764.19622","969.42008","1393.83919","1945.50452","2194.92735","2392.32885","2486.37655","2287.40263","2024.94560","2079.12865","2011.78969","2319.31501","2175.15469","2293.88947","2859.11618","2986.09023","3276.97799","3135.96023","3578.38889","3784.83782","2875.10636","3213.15252","3514.50007","3586.77606","3454.09538","4842.98643","6168.65790","6181.68774","6674.53377"
"NM","NNACD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","3.51619","3.34772","5.10648","3.78342","4.62093","4.56671","4.00458","4.33646","4.34005","6.08909","3.27042","3.33696","2.88354","1.59126","5.12756"
"NM","NNACV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.19756","0.23574","0.36564","0.39307","0.64425","2.85016","0.34141","0.46498","0.50830","0.93682","0.53859","0.67269","0.66512","0.45013","1.57173"
"NM","NNCCD","0.43967","0.46127","0.48275","0.48688","0.66703","0.74058","1.00483","1.56690","1.88662","2.16239","2.79334","3.21463","4.21647","4.61348","4.67100","5.34022","4.03516","3.67399","3.08248","3.54287","4.19530","3.97981","3.22182","4.13201","4.40728","3.66678","3.23494","4.31338","4.12717","3.87605","5.06340","6.15381","4.69604","6.80830","7.74698","9.00039","10.34644"
