SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004
050,22,099,Louisiana,St. Martin Parish,2,0,03,122,122,103,101,108,114,113
050,22,099,Louisiana,St. Martin Parish,2,0,04,242,242,229,228,230,247,261
050,22,099,Louisiana,St. Martin Parish,2,0,05,5,5,8,4,5,7,6
050,22,101,Louisiana,St. Mary Parish,1,0,01,17150,17150,17064,16840,16760,16726,16638
050,22,101,Louisiana,St. Mary Parish,1,0,02,8097,8097,8088,8041,8016,8022,8016
050,22,101,Louisiana,St. Mary Parish,1,0,03,539,539,532,548,553,567,561
050,22,101,Louisiana,St. Mary Parish,1,0,04,489,489,479,482,490,471,460
050,22,101,Louisiana,St. Mary Parish,1,0,05,10,10,0,1,1,2,0
050,22,101,Louisiana,St. Mary Parish,2,0,01,17591,17591,17498,17271,17177,17089,16965
050,22,101,Louisiana,St. Mary Parish,2,0,02,9127,9127,9111,9047,8996,9004,9042
050,22,101,Louisiana,St. Mary Parish,2,0,03,517,517,516,535,536,535,534
050,22,101,Louisiana,St. Mary Parish,2,0,04,458,458,444,452,460,433,428
050,22,101,Louisiana,St. Mary Parish,2,0,05,5,5,0,0,0,1,1
050,22,103,Louisiana,St. Tammany Parish,1,0,01,83436,83436,83826,85274,87376,89680,92001
050,22,103,Louisiana,St. Tammany Parish,1,0,02,9428,9428,9561,10034,10786,11386,12145
050,22,103,Louisiana,St. Tammany Parish,1,0,03,875,875,902,930,976,1005,1044
050,22,103,Louisiana,St. Tammany Parish,1,0,04,880,880,906,977,1108,1226,1367
050,22,103,Louisiana,St. Tammany Parish,1,0,05,66,66,75,95,102,121,135
050,22,103,Louisiana,St. Tammany Parish,2,0,01,86147,86147,86519,87917,89913,91922,93967
050,22,103,Louisiana,St. Tammany Parish,2,0,02,10361,10361,10507,10975,11699,12225,12935
050,22,103,Louisiana,St. Tammany Parish,2,0,03,885,885,938,953,999,1031,1069
050,22,103,Louisiana,St. Tammany Parish,2,0,04,1046,1046,1069,1155,1284,1372,1488
050,22,103,Louisiana,St. Tammany Parish,2,0,05,78,78,91,96,110,121,140
050,22,105,Louisiana,Tangipahoa Parish,1,0,01,34833,34833,34923,35127,35375,35772,36272
050,22,105,Louisiana,Tangipahoa Parish,1,0,02,13360,13362,13401,13607,13812,14041,14318
050,22,105,Louisiana,Tangipahoa Parish,1,0,03,250,250,247,234,241,246,249
050,22,105,Louisiana,Tangipahoa Parish,1,0,04,292,292,285,296,311,315,333
050,22,105,Louisiana,Tangipahoa Parish,1,0,05,28,28,10,9,12,6,8
050,22,105,Louisiana,Tangipahoa Parish,2,0,01,36438,36438,36509,36632,36752,37109,37563
050,22,105,Louisiana,Tangipahoa Parish,2,0,02,15403,15407,15436,15675,15871,16097,16388
050,22,105,Louisiana,Tangipahoa Parish,2,0,03,316,316,282,287,290,303,299
050,22,105,Louisiana,Tangipahoa Parish,2,0,04,246,246,228,254,269,275,273
050,22,105,Louisiana,Tangipahoa Parish,2,0,05,23,23,5,5,11,7,3
050,22,107,Louisiana,Tensas Parish,1,0,01,1469,1469,1461,1436,1439,1386,1366
050,22,107,Louisiana,Tensas Parish,1,0,02,1800,1800,1794,1791,1774,1771,1721
050,22,107,Louisiana,Tensas Parish,1,0,03,10,10,3,4,5,4,5
050,22,107,Louisiana,Tensas Parish,1,0,04,9,9,11,8,7,6,10
050,22,107,Louisiana,Tensas Parish,1,0,05,1,1,1,0,0,1,1
050,22,107,Louisiana,Tensas Parish,2,0,01,1438,1438,1430,1407,1385,1334,1336
050,22,107,Louisiana,Tensas Parish,2,0,02,1900,1900,1885,1848,1809,1787,1738
050,22,107,Louisiana,Tensas Parish,2,0,03,17,17,12,8,11,9,11
050,22,107,Louisiana,Tensas Parish,2,0,04,12,12,7,9,9,8,9
050,22,107,Louisiana,Tensas Parish,2,0,05,2,2,1,1,0,0,1
050,22,109,Louisiana,Terrebonne Parish,1,0,01,39123,39123,39142,39286,39471,39667,39789
050,22,109,Louisiana,Terrebonne Parish,1,0,02,9014,9014,9047,9154,9195,9328,9365
050,22,109,Louisiana,Terrebonne Parish,1,0,03,3289,3289,3312,3333,3375,3355,3367
050,22,109,Louisiana,Terrebonne Parish,1,0,04,523,523,508,497,506,521,529
050,22,109,Louisiana,Terrebonne Parish,1,0,05,27,27,5,11,8,10,9
050,22,109,Louisiana,Terrebonne Parish,2,0,01,40058,40058,40036,40136,40310,40445,40572
050,22,109,Louisiana,Terrebonne Parish,2,0,02,9992,9992,10030,10114,10140,10294,10400
050,22,109,Louisiana,Terrebonne Parish,2,0,03,3221,3221,3201,3247,3266,3269,3253
050,22,109,Louisiana,Terrebonne Parish,2,0,04,522,522,525,513,527,556,562
050,22,109,Louisiana,Terrebonne Parish,2,0,05,28,28,3,0,3,2,4
050,22,111,Louisiana,Union Parish,1,0,01,7966,7966,7959,8063,8046,8147,8151
050,22,111,Louisiana,Union Parish,1,0,02,3054,3054,3052,3036,3019,2999,2957
050,22,111,Louisiana,Union Parish,1,0,03,57,57,48,49,44,41,53
050,22,111,Louisiana,Union Parish,1,0,04,33,33,33,35,35,35,35
050,22,111,Louisiana,Union Parish,1,0,05,9,9,3,2,4,3,4
050,22,111,Louisiana,Union Parish,2,0,01,8306,8306,8283,8334,8307,8391,8410
050,22,111,Louisiana,Union Parish,2,0,02,3382,3382,3374,3354,3336,3291,3266
050,22,111,Louisiana,Union Parish,2,0,03,42,42,34,35,35,31,34
050,22,111,Louisiana,Union Parish,2,0,04,43,43,34,36,34,37,38
050,22,111,Louisiana,Union Parish,2,0,05,7,7,1,2,0,0,3
050,22,113,Louisiana,Vermilion Parish,1,0,01,21852,21852,21861,21885,21967,22054,22269
050,22,113,Louisiana,Vermilion Parish,1,0,02,3657,3657,3632,3657,3682,3704,3703
050,22,113,Louisiana,Vermilion Parish,1,0,03,130,130,125,108,128,119,111
050,22,113,Louisiana,Vermilion Parish,1,0,04,582,582,578,589,626,663,705
050,22,113,Louisiana,Vermilion Parish,1,0,05,20,20,6,9,9,9,11
050,22,113,Louisiana,Vermilion Parish,2,0,01,23116,23116,23116,23124,23145,23158,23342
050,22,113,Louisiana,Vermilion Parish,2,0,02,4158,4158,4136,4153,4179,4199,4203
050,22,113,Louisiana,Vermilion Parish,2,0,03,145,145,128,115,133,127,126
050,22,113,Louisiana,Vermilion Parish,2,0,04,493,493,481,493,527,545,579
050,22,113,Louisiana,Vermilion Parish,2,0,05,26,26,5,6,3,4,6
050,22,115,Louisiana,Vernon Parish,1,0,01,21575,21575,21422,21485,21272,20998,20759
050,22,115,Louisiana,Vernon Parish,1,0,02,5228,5228,5312,5186,4976,4952,4720
050,22,115,Louisiana,Vernon Parish,1,0,03,730,730,724,728,685,683,683
050,22,115,Louisiana,Vernon Parish,1,0,04,510,510,620,624,613,626,606
050,22,115,Louisiana,Vernon Parish,1,0,05,174,174,202,182,180,188,178
050,22,115,Louisiana,Vernon Parish,2,0,01,19756,19756,19722,19731,19414,19076,18838
050,22,115,Louisiana,Vernon Parish,2,0,02,4434,4434,4553,4386,4096,3996,3770
050,22,115,Louisiana,Vernon Parish,2,0,03,721,721,743,741,704,700,689
050,22,115,Louisiana,Vernon Parish,2,0,04,787,787,851,867,881,900,891
050,22,115,Louisiana,Vernon Parish,2,0,05,139,139,283,285,294,289,284
050,22,117,Louisiana,Washington Parish,1,0,01,14482,14482,14483,14517,14520,14557,14625
050,22,117,Louisiana,Washington Parish,1,0,02,6897,6897,6895,6841,6885,6926,6968
050,22,117,Louisiana,Washington Parish,1,0,03,91,91,86,87,95,92,107
050,22,117,Louisiana,Washington Parish,1,0,04,55,55,36,39,48,42,45
050,22,117,Louisiana,Washington Parish,1,0,05,8,8,2,1,3,1,1
050,22,117,Louisiana,Washington Parish,2,0,01,15350,15350,15331,15336,15301,15321,15362
050,22,117,Louisiana,Washington Parish,2,0,02,7061,7061,7062,7033,7030,7032,7055
050,22,117,Louisiana,Washington Parish,2,0,03,118,118,112,115,119,117,121
050,22,117,Louisiana,Washington Parish,2,0,04,63,63,49,42,55,51,51
050,22,117,Louisiana,Washington Parish,2,0,05,13,13,7,2,3,3,4
050,22,119,Louisiana,Webster Parish,1,0,01,13531,13531,13513,13459,13480,13401,13429
050,22,119,Louisiana,Webster Parish,1,0,02,6387,6387,6364,6319,6340,6328,6294
050,22,119,Louisiana,Webster Parish,1,0,03,178,178,176,169,180,175,172
050,22,119,Louisiana,Webster Parish,1,0,04,68,68,59,60,62,74,72
050,22,119,Louisiana,Webster Parish,1,0,05,23,23,18,17,15,19,13
050,22,119,Louisiana,Webster Parish,2,0,01,14234,14234,14188,14127,14066,13949,13963
050,22,119,Louisiana,Webster Parish,2,0,02,7468,7468,7440,7374,7405,7374,7321
050,22,119,Louisiana,Webster Parish,2,0,03,176,176,179,184,182,179,183
050,22,119,Louisiana,Webster Parish,2,0,04,75,75,66,65,73,77,87
050,22,119,Louisiana,Webster Parish,2,0,05,24,24,20,15,18,16,17
050,22,121,Louisiana,West Baton Rouge Parish,1,0,01,6893,6893,6886,6885,6925,7002,6991
050,22,121,Louisiana,West Baton Rouge Parish,1,0,02,3689,3689,3682,3726,3706,3640,3734
050,22,121,Louisiana,West Baton Rouge Parish,1,0,03,54,54,47,40,42,39,36
050,22,121,Louisiana,West Baton Rouge Parish,1,0,04,29,29,22,26,29,32,29
050,22,121,Louisiana,West Baton Rouge Parish,1,0,05,8,8,4,2,1,7,4
050,22,121,Louisiana,West Baton Rouge Parish,2,0,01,6901,6901,6876,6898,6928,6998,7025
050,22,121,Louisiana,West Baton Rouge Parish,2,0,02,4062,4062,4046,4073,4068,3983,4064
050,22,121,Louisiana,West Baton Rouge Parish,2,0,03,76,76,42,39,37,37,32
050,22,121,Louisiana,West Baton Rouge Parish,2,0,04,31,31,25,32,30,30,32
050,22,121,Louisiana,West Baton Rouge Parish,2,0,05,5,5,4,7,6,3,6
050,22,123,Louisiana,West Carroll Parish,1,0,01,4889,4889,4883,4855,4897,4878,4791
050,22,123,Louisiana,West Carroll Parish,1,0,02,1305,1305,1303,1267,1256,1278,1261
050,22,123,Louisiana,West Carroll Parish,1,0,03,37,37,27,27,27,24,25
050,22,123,Louisiana,West Carroll Parish,1,0,04,10,10,8,8,10,10,12
050,22,123,Louisiana,West Carroll Parish,1,0,05,1,1,0,0,0,0,0
050,22,123,Louisiana,West Carroll Parish,2,0,01,5047,5047,5031,4977,5018,4990,4902
050,22,123,Louisiana,West Carroll Parish,2,0,02,1022,1022,1022,964,944,965,954
050,22,123,Louisiana,West Carroll Parish,2,0,03,25,25,18,19,17,18,18
050,22,123,Louisiana,West Carroll Parish,2,0,04,12,12,9,9,9,9,9
050,22,123,Louisiana,West Carroll Parish,2,0,05,0,0,0,0,0,0,0
050,22,125,Louisiana,West Feliciana Parish,1,0,01,4292,4292,4305,4304,4317,4364,4364
050,22,125,Louisiana,West Feliciana Parish,1,0,02,5605,5605,5609,5603,5597,5541,5462
050,22,125,Louisiana,West Feliciana Parish,1,0,03,28,28,18,19,18,19,21
050,22,125,Louisiana,West Feliciana Parish,1,0,04,17,17,14,14,16,15,16
050,22,125,Louisiana,West Feliciana Parish,1,0,05,3,3,1,0,3,2,1
050,22,125,Louisiana,West Feliciana Parish,2,0,01,3122,3122,3121,3130,3136,3203,3235
050,22,125,Louisiana,West Feliciana Parish,2,0,02,2043,2043,2043,2056,2060,2051,1985
050,22,125,Louisiana,West Feliciana Parish,2,0,03,31,31,18,18,18,18,18
050,22,125,Louisiana,West Feliciana Parish,2,0,04,23,23,14,16,13,17,20
050,22,125,Louisiana,West Feliciana Parish,2,0,05,3,3,1,2,1,2,1
050,22,127,Louisiana,Winn Parish,1,0,01,5694,5694,5684,5603,5615,5591,5531
050,22,127,Louisiana,Winn Parish,1,0,02,3140,3140,3135,3065,3083,2959,2961
050,22,127,Louisiana,Winn Parish,1,0,03,82,82,61,70,72,69,68
050,22,127,Louisiana,Winn Parish,1,0,04,29,29,24,27,26,23,32
050,22,127,Louisiana,Winn Parish,1,0,05,8,8,4,3,4,3,3
050,22,127,Louisiana,Winn Parish,2,0,01,5641,5641,5621,5510,5492,5457,5397
050,22,127,Louisiana,Winn Parish,2,0,02,2339,2339,2327,2311,2274,2195,2164
050,22,127,Louisiana,Winn Parish,2,0,03,64,64,55,59,64,61,62
050,22,127,Louisiana,Winn Parish,2,0,04,26,26,11,17,13,14,15
050,22,127,Louisiana,Winn Parish,2,0,05,4,4,0,1,2,3,0
050,22,001,Louisiana,Acadia Parish,1,1,01,23102,23103,23088,23086,23206,23177,23175
050,22,001,Louisiana,Acadia Parish,1,1,02,5014,5014,5011,5061,5072,5152,5138
050,22,001,Louisiana,Acadia Parish,1,1,03,106,106,98,97,108,104,124
050,22,001,Louisiana,Acadia Parish,1,1,04,58,58,51,58,56,80,71
050,22,001,Louisiana,Acadia Parish,1,1,05,5,5,0,0,0,1,0
050,22,001,Louisiana,Acadia Parish,1,2,01,250,250,252,251,265,269,302
050,22,001,Louisiana,Acadia Parish,1,2,02,23,23,23,24,24,22,21
050,22,001,Louisiana,Acadia Parish,1,2,03,7,7,2,2,1,1,2
050,22,001,Louisiana,Acadia Parish,1,2,04,5,5,7,6,6,4,6
050,22,001,Louisiana,Acadia Parish,1,2,05,3,3,2,5,5,3,1
050,22,001,Louisiana,Acadia Parish,2,1,01,24286,24287,24274,24230,24366,24306,24245
050,22,001,Louisiana,Acadia Parish,2,1,02,5787,5787,5785,5781,5776,5828,5799
050,22,001,Louisiana,Acadia Parish,2,1,03,109,109,110,112,119,118,128
050,22,001,Louisiana,Acadia Parish,2,1,04,67,67,57,68,67,79,78
050,22,001,Louisiana,Acadia Parish,2,1,05,9,9,0,0,1,0,1
050,22,001,Louisiana,Acadia Parish,2,2,01,229,230,231,235,241,243,264
050,22,001,Louisiana,Acadia Parish,2,2,02,26,26,26,24,26,24,25
050,22,001,Louisiana,Acadia Parish,2,2,03,8,8,7,8,8,8,9
050,22,001,Louisiana,Acadia Parish,2,2,04,0,0,1,1,1,0,2
050,22,001,Louisiana,Acadia Parish,2,2,05,1,1,1,0,1,0,0
050,22,003,Louisiana,Allen Parish,1,1,01,8875,8875,8867,8851,8813,8904,8961
050,22,003,Louisiana,Allen Parish,1,1,02,3999,3999,4002,3985,3895,3915,3948
050,22,003,Louisiana,Allen Parish,1,1,03,260,260,258,263,262,255,242
050,22,003,Louisiana,Allen Parish,1,1,04,127,127,121,121,124,133,129
050,22,003,Louisiana,Allen Parish,1,1,05,8,8,1,0,0,0,0
050,22,003,Louisiana,Allen Parish,1,2,01,939,939,931,950,919,909,907
050,22,003,Louisiana,Allen Parish,1,2,02,80,80,76,77,78,75,75
050,22,003,Louisiana,Allen Parish,1,2,03,13,13,5,5,8,7,9
050,22,003,Louisiana,Allen Parish,1,2,04,6,6,2,3,5,4,3
050,22,003,Louisiana,Allen Parish,1,2,05,3,3,3,3,3,6,5
050,22,003,Louisiana,Allen Parish,2,1,01,8630,8630,8620,8570,8538,8589,8589
050,22,003,Louisiana,Allen Parish,2,1,02,2246,2246,2245,2198,2202,2230,2239
050,22,003,Louisiana,Allen Parish,2,1,03,293,293,280,295,292,290,280
050,22,003,Louisiana,Allen Parish,2,1,04,33,33,30,31,33,39,31
050,22,003,Louisiana,Allen Parish,2,1,05,5,5,0,0,0,0,0
050,22,003,Louisiana,Allen Parish,2,2,01,101,101,96,104,110,109,113
050,22,003,Louisiana,Allen Parish,2,2,02,16,16,15,15,15,15,15
050,22,003,Louisiana,Allen Parish,2,2,03,11,11,5,6,5,7,7
050,22,003,Louisiana,Allen Parish,2,2,04,6,6,1,3,4,3,3
050,22,003,Louisiana,Allen Parish,2,2,05,1,1,0,2,2,0,3
050,22,005,Louisiana,Ascension Parish,1,1,01,29197,29197,29461,30259,31081,32122,33111
050,22,005,Louisiana,Ascension Parish,1,1,02,7281,7281,7375,7552,7672,7820,8113
050,22,005,Louisiana,Ascension Parish,1,1,03,179,179,177,186,197,199,204
050,22,005,Louisiana,Ascension Parish,1,1,04,152,152,161,177,218,284,302
050,22,005,Louisiana,Ascension Parish,1,1,05,12,12,3,1,6,10,10
050,22,005,Louisiana,Ascension Parish,1,2,01,963,963,974,1099,1227,1338,1446
050,22,005,Louisiana,Ascension Parish,1,2,02,55,55,49,51,55,55,56
050,22,005,Louisiana,Ascension Parish,1,2,03,17,17,16,18,21,21,22
050,22,005,Louisiana,Ascension Parish,1,2,04,13,13,9,13,21,26,25
050,22,005,Louisiana,Ascension Parish,1,2,05,2,2,9,11,16,17,16
050,22,005,Louisiana,Ascension Parish,2,1,01,29551,29551,29795,30554,31416,32436,33365
050,22,005,Louisiana,Ascension Parish,2,1,02,8327,8327,8426,8615,8721,8872,9182
050,22,005,Louisiana,Ascension Parish,2,1,03,182,182,171,176,183,192,193
050,22,005,Louisiana,Ascension Parish,2,1,04,166,166,171,191,237,293,309
050,22,005,Louisiana,Ascension Parish,2,1,05,17,17,0,1,5,11,11
050,22,005,Louisiana,Ascension Parish,2,2,01,778,778,785,878,973,1050,1113
050,22,005,Louisiana,Ascension Parish,2,2,02,48,48,49,51,49,47,47
050,22,005,Louisiana,Ascension Parish,2,2,03,12,12,13,15,16,16,15
050,22,005,Louisiana,Ascension Parish,2,2,04,13,13,11,9,8,11,13
050,22,005,Louisiana,Ascension Parish,2,2,05,0,0,6,12,10,11,9
050,22,007,Louisiana,Assumption Parish,1,1,01,7676,7676,7653,7599,7626,7583,7553
050,22,007,Louisiana,Assumption Parish,1,1,02,3473,3473,3490,3499,3444,3495,3513
050,22,007,Louisiana,Assumption Parish,1,1,03,49,49,36,35,34,38,36
050,22,007,Louisiana,Assumption Parish,1,1,04,35,35,31,30,30,32,36
050,22,007,Louisiana,Assumption Parish,1,1,05,2,2,0,0,0,0,0
050,22,007,Louisiana,Assumption Parish,1,2,01,105,105,105,111,125,136,158
050,22,007,Louisiana,Assumption Parish,1,2,02,28,28,28,28,28,27,27
050,22,007,Louisiana,Assumption Parish,1,2,03,2,2,1,1,2,2,1
050,22,007,Louisiana,Assumption Parish,1,2,04,1,1,0,1,1,1,1
050,22,007,Louisiana,Assumption Parish,1,2,05,0,0,1,0,0,1,1
050,22,007,Louisiana,Assumption Parish,2,1,01,7997,7997,7978,7881,7904,7859,7831
050,22,007,Louisiana,Assumption Parish,2,1,02,3861,3861,3879,3876,3845,3889,3879
050,22,007,Louisiana,Assumption Parish,2,1,03,59,59,50,51,51,52,45
050,22,007,Louisiana,Assumption Parish,2,1,04,37,37,32,29,24,26,31
050,22,007,Louisiana,Assumption Parish,2,1,05,2,2,0,0,0,0,0
050,22,007,Louisiana,Assumption Parish,2,2,01,99,99,100,101,105,105,117
050,22,007,Louisiana,Assumption Parish,2,2,02,43,43,43,44,43,43,44
050,22,007,Louisiana,Assumption Parish,2,2,03,4,4,4,4,4,5,4
050,22,007,Louisiana,Assumption Parish,2,2,04,2,2,3,2,3,2,4
050,22,007,Louisiana,Assumption Parish,2,2,05,2,2,1,1,1,0,1
050,22,009,Louisiana,Avoyelles Parish,1,1,01,13746,13746,13725,13709,13670,13744,13771
050,22,009,Louisiana,Avoyelles Parish,1,1,02,6230,6230,6242,6269,6353,6474,6490
050,22,009,Louisiana,Avoyelles Parish,1,1,03,282,282,263,266,261,262,269
050,22,009,Louisiana,Avoyelles Parish,1,1,04,46,46,34,41,49,56,59
050,22,009,Louisiana,Avoyelles Parish,1,1,05,6,6,0,0,0,0,0
050,22,009,Louisiana,Avoyelles Parish,1,2,01,150,150,149,155,166,168,167
050,22,009,Louisiana,Avoyelles Parish,1,2,02,24,24,24,25,26,26,25
050,22,009,Louisiana,Avoyelles Parish,1,2,03,8,8,7,6,9,15,11
050,22,009,Louisiana,Avoyelles Parish,1,2,04,2,2,0,1,1,0,0
050,22,009,Louisiana,Avoyelles Parish,1,2,05,1,1,0,1,1,0,0
050,22,009,Louisiana,Avoyelles Parish,2,1,01,14601,14601,14582,14510,14444,14464,14455
050,22,009,Louisiana,Avoyelles Parish,2,1,02,6078,6078,6098,6143,6185,6294,6333
050,22,009,Louisiana,Avoyelles Parish,2,1,03,263,263,258,256,263,271,273
050,22,009,Louisiana,Avoyelles Parish,2,1,04,48,48,44,44,50,55,56
050,22,009,Louisiana,Avoyelles Parish,2,1,05,2,2,0,0,0,0,0
050,22,009,Louisiana,Avoyelles Parish,2,2,01,174,174,173,177,189,189,190
050,22,009,Louisiana,Avoyelles Parish,2,2,02,44,44,42,42,42,42,42
050,22,009,Louisiana,Avoyelles Parish,2,2,03,10,10,7,9,8,8,9
050,22,009,Louisiana,Avoyelles Parish,2,2,04,2,2,1,3,3,3,4
050,22,009,Louisiana,Avoyelles Parish,2,2,05,0,0,0,0,0,0,0
050,22,011,Louisiana,Beauregard Parish,1,1,01,13874,13874,13912,13871,13925,14122,14345
050,22,011,Louisiana,Beauregard Parish,1,1,02,2248,2248,2245,2326,2329,2362,2357
050,22,011,Louisiana,Beauregard Parish,1,1,03,207,207,192,181,193,181,189
050,22,011,Louisiana,Beauregard Parish,1,1,04,120,120,123,128,128,140,140
050,22,011,Louisiana,Beauregard Parish,1,1,05,17,17,3,4,2,4,3
050,22,011,Louisiana,Beauregard Parish,1,2,01,202,202,198,222,277,291,313
050,22,011,Louisiana,Beauregard Parish,1,2,02,30,30,30,30,30,30,30
050,22,011,Louisiana,Beauregard Parish,1,2,03,9,9,5,4,6,4,6
050,22,011,Louisiana,Beauregard Parish,1,2,04,17,17,6,3,7,5,6
050,22,011,Louisiana,Beauregard Parish,1,2,05,1,1,14,12,9,10,6
050,22,011,Louisiana,Beauregard Parish,2,1,01,13958,13958,13988,13916,13858,13960,14158
050,22,011,Louisiana,Beauregard Parish,2,1,02,2086,2086,2086,2135,2129,2173,2187
050,22,011,Louisiana,Beauregard Parish,2,1,03,210,210,190,185,197,180,204
050,22,011,Louisiana,Beauregard Parish,2,1,04,119,119,109,110,115,117,115
050,22,011,Louisiana,Beauregard Parish,2,1,05,11,11,1,2,0,0,2
050,22,011,Louisiana,Beauregard Parish,2,2,01,191,191,191,216,251,257,283
050,22,011,Louisiana,Beauregard Parish,2,2,02,25,25,22,25,22,22,23
050,22,011,Louisiana,Beauregard Parish,2,2,03,11,11,9,10,10,9,11
050,22,011,Louisiana,Beauregard Parish,2,2,04,9,9,4,5,5,5,4
050,22,011,Louisiana,Beauregard Parish,2,2,05,2,2,4,1,5,7,5
050,22,013,Louisiana,Bienville Parish,1,1,01,4238,4238,4233,4233,4266,4257,4269
050,22,013,Louisiana,Bienville Parish,1,1,02,3183,3183,3177,3091,3023,3002,2994
050,22,013,Louisiana,Bienville Parish,1,1,03,33,33,20,19,19,19,19
050,22,013,Louisiana,Bienville Parish,1,1,04,11,11,5,4,5,6,4
050,22,013,Louisiana,Bienville Parish,1,1,05,1,1,0,0,0,0,0
050,22,013,Louisiana,Bienville Parish,1,2,01,55,55,56,56,54,63,76
050,22,013,Louisiana,Bienville Parish,1,2,02,16,16,17,17,16,17,20
050,22,013,Louisiana,Bienville Parish,1,2,03,6,6,3,4,5,4,4
050,22,013,Louisiana,Bienville Parish,1,2,04,0,0,1,1,1,0,0
050,22,013,Louisiana,Bienville Parish,1,2,05,2,2,2,1,0,0,0
050,22,013,Louisiana,Bienville Parish,2,1,01,4421,4421,4407,4369,4386,4356,4352
050,22,013,Louisiana,Bienville Parish,2,1,02,3710,3710,3694,3594,3530,3485,3481
050,22,013,Louisiana,Bienville Parish,2,1,03,38,38,24,19,20,23,21
050,22,013,Louisiana,Bienville Parish,2,1,04,33,33,21,24,28,24,26
050,22,013,Louisiana,Bienville Parish,2,1,05,1,1,1,0,2,0,2
050,22,013,Louisiana,Bienville Parish,2,2,01,40,40,41,43,45,53,72
050,22,013,Louisiana,Bienville Parish,2,2,02,33,33,35,34,34,35,34
050,22,013,Louisiana,Bienville Parish,2,2,03,3,3,4,4,3,4,4
050,22,013,Louisiana,Bienville Parish,2,2,04,0,0,2,2,1,0,0
050,22,013,Louisiana,Bienville Parish,2,2,05,3,3,3,2,3,2,1
050,22,015,Louisiana,Bossier Parish,1,1,01,36077,36083,36106,36360,36606,37096,37858
050,22,015,Louisiana,Bossier Parish,1,1,02,9867,9889,9949,10132,10345,10622,10746
050,22,015,Louisiana,Bossier Parish,1,1,03,470,470,480,492,553,535,544
050,22,015,Louisiana,Bossier Parish,1,1,04,672,672,700,703,753,760,779
050,22,015,Louisiana,Bossier Parish,1,1,05,66,66,41,41,44,44,45
050,22,015,Louisiana,Bossier Parish,1,2,01,1487,1487,1519,1672,1774,1865,1982
050,22,015,Louisiana,Bossier Parish,1,2,02,96,96,105,105,103,101,95
050,22,015,Louisiana,Bossier Parish,1,2,03,63,63,64,70,66,72,70
050,22,015,Louisiana,Bossier Parish,1,2,04,26,26,24,19,26,29,41
050,22,015,Louisiana,Bossier Parish,1,2,05,1,1,9,11,11,13,17
050,22,015,Louisiana,Bossier Parish,2,1,01,36846,36851,36872,37029,37233,37549,38175
050,22,015,Louisiana,Bossier Parish,2,1,02,10933,10972,11045,11215,11407,11624,11763
050,22,015,Louisiana,Bossier Parish,2,1,03,517,517,514,544,595,565,576
050,22,015,Louisiana,Bossier Parish,2,1,04,997,997,999,1014,1054,1072,1094
050,22,015,Louisiana,Bossier Parish,2,1,05,74,74,55,57,58,60,58
050,22,015,Louisiana,Bossier Parish,2,2,01,1283,1283,1310,1428,1487,1533,1593
050,22,015,Louisiana,Bossier Parish,2,2,02,107,107,112,109,113,115,111
050,22,015,Louisiana,Bossier Parish,2,2,03,53,53,54,53,51,59,54
050,22,015,Louisiana,Bossier Parish,2,2,04,23,23,26,23,23,29,30
050,22,015,Louisiana,Bossier Parish,2,2,05,5,5,8,7,8,11,12
050,22,017,Louisiana,Caddo Parish,1,1,01,63971,63966,63854,63149,62316,61872,61708
050,22,017,Louisiana,Caddo Parish,1,1,02,52217,52195,52265,52612,52966,53478,54215
050,22,017,Louisiana,Caddo Parish,1,1,03,880,880,903,911,883,914,900
050,22,017,Louisiana,Caddo Parish,1,1,04,1006,1006,1028,1037,1105,1170,1238
050,22,017,Louisiana,Caddo Parish,1,1,05,68,68,121,123,112,129,134
050,22,017,Louisiana,Caddo Parish,1,2,01,1578,1578,1590,1705,1848,1896,2028
050,22,017,Louisiana,Caddo Parish,1,2,02,307,307,302,309,314,309,322
050,22,017,Louisiana,Caddo Parish,1,2,03,92,92,94,103,115,126,133
050,22,017,Louisiana,Caddo Parish,1,2,04,19,19,27,20,25,35,35
050,22,017,Louisiana,Caddo Parish,1,2,05,16,16,19,18,22,22,23
050,22,017,Louisiana,Caddo Parish,2,1,01,69193,69189,69032,68238,67244,66487,65965
050,22,017,Louisiana,Caddo Parish,2,1,02,60723,60684,60764,61003,61338,61720,62394
050,22,017,Louisiana,Caddo Parish,2,1,03,922,922,957,962,946,974,965
050,22,017,Louisiana,Caddo Parish,2,1,04,1159,1159,1203,1235,1314,1366,1441
050,22,017,Louisiana,Caddo Parish,2,1,05,117,117,141,145,149,153,158
050,22,017,Louisiana,Caddo Parish,2,2,01,1415,1415,1416,1505,1615,1645,1746
050,22,017,Louisiana,Caddo Parish,2,2,02,372,372,363,360,374,377,374
050,22,017,Louisiana,Caddo Parish,2,2,03,73,73,75,76,88,92,96
050,22,017,Louisiana,Caddo Parish,2,2,04,22,22,27,25,23,32,32
050,22,017,Louisiana,Caddo Parish,2,2,05,21,21,14,10,19,20,19
050,22,019,Louisiana,Calcasieu Parish,1,1,01,66154,66154,66073,65801,65697,65937,66242
