
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-612 26 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 03 03 16  0 0.059405 0.0000  0.628  0.648  0.679  0.1000 1576.93
 14 14 16  0 0.003326 0.0000  1.803  1.828  1.852  0.0100  157.40
 30 30 16  1 0.945000 0.0000  3.679  3.750  3.809  0.0010   11.76
 45 45 16  1 0.957000 0.0000 10.807 11.063 11.331  0.0100    0.16

 Record ScanLine -2006207-  INU_Lat    INU_Lon    Roll   Rad_03  Rad_14  Tmp_30  Tmp_45
 003018 00079033 17.154228 +32.26307  -93.75578  -0.242  349.45  5.1220  280.40  252.21
 003019 00079053 17.155119 +32.26187  -93.74960  -0.396  354.90  4.9524  282.07  253.23
 003020 00079073 17.156013 +32.26032  -93.74153  -0.264  365.44  4.6797  286.04  256.00
 003021 00079093 17.156908 +32.25912  -93.73553  -0.396  373.53  4.2806  288.27  258.12
 003022 00079113 17.157801 +32.25792  -93.72935  -0.264  373.53  3.9613  286.79  257.46
 003023 00079133 17.158695 +32.25672  -93.72334  -0.330  361.07  3.6586  286.21  261.83
 003024 00079153 17.159586 +32.25500  -93.71527  -0.374  335.91  3.3659  283.41  262.45
 003025 00079173 17.160480 +32.25380  -93.70892  -0.264  322.01  3.2728  276.92  261.68
 003026 00079193 17.161375 +32.25260  -93.70274  -0.264  312.78  3.4091  271.42  259.26
 003027 00079213 17.162266 +32.25140  -93.69673  -0.352  306.85  3.5422  271.66  257.61
 003028 00079233 17.163160 +32.25019  -93.69055  -0.352  288.52  3.3992  272.75  257.66
 003029 00079253 17.164053 +32.24865  -93.68266  -0.330  282.11  3.5821  270.16  256.73
 003030 00079273 17.164948 +32.24745  -93.67664  -0.352  267.01  3.7052  271.28  254.84
 003031 00079293 17.165838 +32.24625  -93.67046  -0.308  238.92  4.0743  272.36  253.07
 003032 00079313 17.166733 +32.24504  -93.66446  -0.374  250.72  5.6409  269.63  244.67
 003033 00079333 17.167627 +32.24333  -93.65622  -0.330  247.54  6.0367  266.02  245.14
 003034 00079353 17.168520 +32.24213  -93.65021  -0.330  243.83  5.9535  267.05  246.29
 003035 00079373 17.169415 +32.24092  -93.64403  -0.396  245.99  5.6076  266.61  247.23
 003036 00079393 17.170305 +32.23972  -93.63802  -0.308  245.81  5.7507  266.19  245.89
 003037 00079413 17.171200 +32.23852  -93.63184  -0.352  253.42  6.5389  264.45  242.25
 003038 00079433 17.172094 +32.23680  -93.62377  -0.418  261.62  7.2274  263.76  239.48
 003039 00079453 17.172987 +32.23560  -93.61759  -0.286  261.44  7.0212  262.43  240.27
 003040 00079473 17.173880 +32.23440  -93.61159  -0.352  261.32  6.6387  263.16  242.00
 003041 00079493 17.174772 +32.23320  -93.60541  -0.418  254.37  6.3294  264.35  242.93
 003042 00079513 17.175667 +32.23200  -93.59923  -0.242  237.36  5.9136  264.96  244.56
 003043 00079533 17.176561 +32.23028  -93.59099  -0.330  225.62  5.6841  267.12  245.69
 003044 00079553 17.177452 +32.22908  -93.58498  -0.396  213.28  5.0821  272.36  249.01
 003045 00079573 17.178347 +32.22788  -93.57880  -0.242  209.20  4.7229  274.03  250.93
 003046 00079593 17.179239 +32.22685  -93.57296  -0.418  204.71  4.6531  274.12  251.05
 003047 00079613 17.180134 +32.22513  -93.56490  -0.242  200.16  4.5599  274.94  250.82
 003048 00079633 17.181025 +32.22393  -93.55872  -0.418  196.62  4.5101  276.49  251.98
 003049 00079653 17.181919 +32.22273  -93.55270  -0.286  198.60  4.3936  276.25  252.09
 003050 00079673 17.182812 +32.22153  -93.54652  -0.374  205.91  4.3072  275.77  253.01
 003051 00079693 17.183706 +32.22033  -93.54034  -0.286  204.95  4.3072  275.00  252.01
 003052 00079713 17.184601 +32.21861  -93.53210  -0.396  195.60  4.2107  275.58  252.24
 003053 00079733 17.185492 +32.21741  -93.52592  -0.264  203.63  4.3670  274.33  251.54
 003054 00079753 17.186386 +32.21621  -93.51992  -0.396  201.47  4.3870  274.71  251.27
 003055 00079773 17.187277 +32.21500  -93.51374  -0.286  201.89  4.5001  273.45  250.48
 003056 00079793 17.188171 +32.21380  -93.50790  -0.330  200.28  4.5300  274.33  250.44
 003057 00079813 17.189064 +32.21209  -93.49983  -0.308  198.06  4.5333  275.05  250.17
 003058 00079833 17.189959 +32.21088  -93.49365  -0.352  200.22  4.6231  273.98  248.63
 003059 00079853 17.190853 +32.20968  -93.48765  -0.242  207.58  4.7196  308.20  247.50
 003060 00079873 17.191744 +32.20848  -93.48147  -0.330  212.08  4.6996  272.64  248.47
 003061 00079893 17.192638 +32.20676  -93.47323  -0.330  214.35  4.7063  271.97  248.47
 003062 00079913 17.193531 +32.20556  -93.46722  -0.264  210.10  4.8659  271.59  247.45
 003063 00079933 17.194426 +32.20436  -93.46087  -0.330  214.05  4.9092  270.45  249.40
 003064 00079953 17.195320 +32.20316  -93.45469  -0.330  218.43  5.0489  269.87  246.94
 003065 00079973 17.196211 +32.20196  -93.44851  -0.330  222.08  5.1719  269.02  246.23
 003066 00079993 17.197105 +32.20024  -93.44061  -0.330  219.09  5.1753  268.74  247.18
 003067 00080013 17.197998 +32.19904  -93.43443  -0.308  212.14  5.2950  270.79  246.90
 003068 00080033 17.198893 +32.19784  -93.42842  -0.396  203.81  5.5012  269.09  246.15
 003069 00080053 17.199783 +32.19664  -93.42224  -0.308  193.45  5.6642  270.73  243.84
 003070 00080073 17.200678 +32.19526  -93.41589  -0.264  186.26  5.6808  270.54  244.67
 003071 00080093 17.201572 +32.19372  -93.40765  -0.396  178.05  5.6010  272.58  246.36
 003072 00080113 17.202463 +32.19252  -93.40164  -0.374  176.91  5.8671  271.60  246.70
 003073 00080133 17.203358 +32.19131  -93.39581  -0.308  179.97  6.0533  271.06  244.82
 003074 00080153 17.204252 +32.19011  -93.38963  -0.308  189.07  6.2229  267.01  242.59
 003075 00080173 17.205145 +32.18840  -93.38139  -0.286  192.25  6.4059  268.10  241.54
 003076 00080193 17.206036 +32.18719  -93.37538  -0.352  196.26  6.5323  266.04  240.87
 003077 00080213 17.206930 +32.18599  -93.36920  -0.264  202.37  6.8549  265.39  238.80
 003078 00080233 17.207825 +32.18479  -93.36302  -0.374  207.05  6.8482  264.68  239.63
 003079 00080253 17.208717 +32.18342  -93.35701  -0.264  203.69  6.6720  264.46  237.50
 003080 00080273 17.209612 +32.18187  -93.34860  -0.330  194.40  6.2961  267.72  242.86
 003081 00080293 17.210503 +32.18050  -93.34242  -0.330  188.59  6.1531  269.06  242.70
 003082 00080313 17.211397 +32.17930  -93.33641  -0.242  191.35  6.2362  268.63  242.23
 003083 00080333 17.212290 +32.17810  -93.33023  -0.352  190.75  6.0666  268.48  243.07
 003084 00080353 17.213182 +32.17655  -93.32217  -0.330  190.93  5.9569  268.01  243.50
 003085 00080373 17.214077 +32.17518  -93.31599  -0.352  194.88  6.0633  268.51  242.67
 003086 00080393 17.214970 +32.17398  -93.30997  -0.352  196.92  6.2329  267.30  241.77
 003087 00080413 17.215864 +32.17278  -93.30414  -0.242  199.20  6.4358  266.51  241.24
 003088 00080433 17.216755 +32.17157  -93.29813  -0.330  203.03  6.4857  266.62  240.87
 003089 00080453 17.217649 +32.17003  -93.28989  -0.396  210.46  6.5456  265.34  240.45
 003090 00080473 17.218544 +32.16866  -93.28371  -0.308  215.49  6.6121  265.92  240.91
 003091 00080493 17.219437 +32.16745  -93.27753  -0.286  224.54  6.6786  264.11  240.36
 003092 00080513 17.220331 +32.16625  -93.27152  -0.396  227.35  6.7950  263.95  240.36
 003093 00080533 17.221222 +32.16505  -93.26534  -0.396  234.12  7.0112  260.47  238.66
 003094 00080553 17.222116 +32.16333  -93.25728  -0.396  241.49  7.3072  261.28  238.29
 003095 00080573 17.223011 +32.16213  -93.25127  -0.286  241.55  7.4137  261.07  238.26
 003096 00080593 17.223904 +32.16093  -93.24526  -0.242  247.06  7.5334  261.55  237.30
 003097 00080613 17.224796 +32.15973  -93.23908  -0.330  253.77  7.5866  261.55  237.18
 003098 00080633 17.225689 +32.15801  -93.23101  -0.396  257.49  7.6132  259.08  237.20
 003099 00080653 17.226583 +32.15681  -93.22501  -0.330  254.85  7.5367  259.92  237.38
 003100 00080673 17.227474 +32.15561  -93.21899  -0.198  254.85  7.4336  259.17  237.64
 003101 00080693 17.228369 +32.15441  -93.21281  -0.308  255.27  7.3072  261.18  238.16
 003102 00080713 17.229267 +32.15321  -93.20681  -0.418  253.47  7.2706  262.27  239.15
 003103 00080733 17.230158 +32.15149  -93.19874  -0.286  251.38  7.2108  263.23  239.96
 003104 00080753 17.231050 +32.15029  -93.19273  -0.286  249.88  7.1842  262.61  239.64
 003105 00080773 17.231945 +32.14909  -93.18655  -0.396  250.72  7.2607  262.45  234.09
 003106 00080793 17.232836 +32.14788  -93.18054  -0.264  252.52  7.3804  262.63  237.01
 003107 00080813 17.233730 +32.14668  -93.17471  -0.330  261.68  7.4968  261.52  236.67
 003108 00080833 17.234623 +32.14497  -93.16664  -0.352  269.65  7.5800  261.58  236.53
 003109 00080853 17.235518 +32.14376  -93.16063  -0.242  276.90  7.5833  260.33  236.27
 003110 00080873 17.236412 +32.14256  -93.15445  -0.396  280.25  7.5600  260.38  237.20
 003111 00080893 17.237303 +32.14136  -93.14827  -0.352  282.29  7.6731  259.88  235.65
 003112 00080913 17.238197 +32.13964  -93.14021  -0.242  283.43  7.6431  261.27  236.93
 003113 00080933 17.239088 +32.13844  -93.13403  -0.308  288.88  7.6265  261.93  240.05
 003114 00080953 17.239983 +32.13724  -93.12819  -0.330  289.90  7.4768  261.86  237.20
 003115 00080973 17.240875 +32.13604  -93.12218  -0.308  290.98  7.2972  260.44  237.68
 003116 00080993 17.241770 +32.13467  -93.11617  -0.308  293.91  7.1509  260.81  238.04
 003117 00081013 17.242664 +32.13312  -93.10793  -0.330  296.25  7.1077  261.61  238.20
 003118 00081033 17.243555 +32.13192  -93.10192  -0.352  301.40  7.0811  260.45  238.26
 003119 00081053 17.244450 +32.13055  -93.09574  -0.286  307.51  7.1576  260.00  238.53
 003120 00081073 17.245344 +32.12934  -93.08974  -0.286  311.05  7.2474  260.77  237.62
 003121 00081093 17.246237 +32.12814  -93.08338  -0.374  314.40  7.1941  261.99  238.37
 003122 00081113 17.247131 +32.12643  -93.07532  -0.308  315.12  7.1243  262.01  239.17
 003123 00081133 17.248022 +32.12523  -93.06914  -0.308  313.74  7.0544  262.63  239.55
 003124 00081153 17.248917 +32.12402  -93.06330  -0.352  311.65  7.0212  263.95  239.34
 003125 00081173 17.249809 +32.12282  -93.05729  -0.352  305.24  6.9547  260.85  239.72
 003126 00081193 17.250702 +32.12111  -93.04922  -0.264  306.55  6.9281  261.69  239.48
 003127 00081213 17.251596 +32.11990  -93.04305  -0.396  309.01  6.9846  261.13  240.01
 003128 00081233 17.252489 +32.11870  -93.03703  -0.242  311.17  7.1276  260.11  239.21
 003129 00081253 17.253384 +32.11733  -93.03085  -0.352  318.24  7.3006  259.88  238.27
 003130 00081273 17.254274 +32.11613  -93.02485  -0.374  323.63  7.5234  259.47  237.16
 003131 00081293 17.255169 +32.11441  -93.01643  -0.286  327.52  7.6465  260.63  236.54
 003132 00081313 17.256062 +32.11321  -93.01043  -0.396  331.66  7.8494  256.13  237.06
 003133 00081333 17.256956 +32.11201  -93.00442  -0.352  335.43  7.9558  258.96  236.73
 003134 00081353 17.257847 +32.11081  -92.99841  -0.264  338.85  8.0689  258.14  236.43
 003135 00081373 17.258741 +32.10909  -92.99052  -0.374  341.84  8.1487  258.57  235.79
 003136 00081393 17.259636 +32.10789  -92.98450  -0.286  345.50  8.2651  256.12  235.19
 003137 00081413 17.260529 +32.10669  -92.97850  -0.330  348.31  8.3217  257.61  234.58
 003138 00081433 17.261423 +32.10548  -92.97232  -0.396  350.71  8.4780  257.15  233.87
 003139 00081453 17.262314 +32.10411  -92.96631  -0.220  353.82  8.5944  256.11  233.67
 003140 00081473 17.263208 +32.10257  -92.95824  -0.396  357.36  8.7341  258.14  233.10
 003141 00081493 17.264103 +32.10119  -92.95189  -0.264  360.29  8.8172  258.08  233.71
 003142 00081513 17.264994 +32.09999  -92.94588  -0.352  362.75  8.8871  256.14  233.16
 003143 00081533 17.265888 +32.09879  -92.93987  -0.352  364.19  8.9170  256.12  233.12
 003144 00081553 17.266781 +32.09759  -92.93387  -0.308  364.91  8.9070  255.02  233.77
 003145 00081573 17.267675 +32.09587  -92.92597  -0.286  365.56  8.9436  255.01  233.61
 003146 00081593 17.268570 +32.09467  -92.91996  -0.374  366.10  8.9569  255.04  233.40
 003147 00081613 17.269461 +32.09347  -92.91396  -0.286  366.64  8.9503  254.42  232.74
 003148 00081633 17.270355 +32.09227  -92.90794  -0.396  367.54  8.9303  257.68  234.36
 003149 00081653 17.271248 +32.09055  -92.89988  -0.330  368.08  8.9137  254.55  233.81
 003150 00081673 17.272142 +32.08935  -92.89387  -0.308  368.38  8.8804  257.17  233.62
 003151 00081693 17.273033 +32.08815  -92.88769  -0.374  367.90  8.8172  258.12  233.39
 003152 00081713 17.273928 +32.08677  -92.88151  -0.308  367.48  8.6975  257.66  234.51
 003153 00081733 17.274820 +32.08557  -92.87550  -0.286  367.06  8.7441  258.12  234.85
 003154 00081753 17.275713 +32.08385  -92.86743  -0.308  366.40  8.6875  256.15  234.02
 003155 00081773 17.276608 +32.08265  -92.86177  -0.352  364.91  8.7241  258.62  234.02
 003156 00081793 17.277502 +32.08145  -92.85576  -0.286  364.61  8.8837  259.87  233.69
 003157 00081813 17.278395 +32.08025  -92.84975  -0.308  365.92  9.0101  256.14  233.17
 003158 00081833 17.279289 +32.07905  -92.84374  -0.374  366.88  9.1731  259.91  232.52
 003159 00081853 17.280180 +32.07733  -92.83585  -0.242  367.60  9.3527  256.66  231.84
 003160 00081873 17.281075 +32.07613  -92.82984  -0.286  370.12  9.5922  258.16  231.38
 003161 00081893 17.281967 +32.07493  -92.82383  -0.418  371.86  9.7019  257.17  231.88
 003162 00081913 17.282862 +32.07373  -92.81765  -0.330  374.07  9.8250  259.57  230.94
 003163 00081933 17.283752 +32.07201  -92.80959  -0.264  375.57  9.7751  253.77  231.38
 003164 00081953 17.284647 +32.07081  -92.80375  -0.396  376.71  9.6121  258.61  231.74
 003165 00081973 17.285542 +32.06961  -92.79791  -0.396  376.77  9.4924  256.15  231.37
 003166 00081993 17.286434 +32.06841  -92.79208  -0.242  376.29  9.4691  257.23  231.95
 003167 00082013 17.287329 +32.06720  -92.78606  -0.308  376.71  9.4292  256.70  230.42
 003168 00082033 17.288219 +32.06549  -92.77817  -0.440  378.09  9.3793  259.15  231.85
 003169 00082053 17.289114 +32.06429  -92.77182  -0.330  379.28  9.3427  256.15  231.61
 003170 00082073 17.290009 +32.06291  -92.76581  -0.242  380.72  9.3161  258.15  234.17
 003171 00082093 17.290899 +32.06171  -92.75997  -0.396  382.40  9.3128  258.17  232.61
 003172 00082113 17.291794 +32.06051  -92.75397  -0.286  384.80  9.3494  259.02  232.95
 003173 00082133 17.292686 +32.05879  -92.74590  -0.286  387.13  9.3161  256.19  231.62
 003174 00082153 17.293581 +32.05759  -92.74006  -0.396  388.57  9.3494  258.17  232.26
 003175 00082173 17.294472 +32.05639  -92.73405  -0.264  391.33  9.3693  256.21  232.39
 003176 00082193 17.295366 +32.05519  -92.72822  -0.396  393.18  9.3793  255.11  232.87
 003177 00082213 17.296261 +32.05347  -92.72032  -0.242  393.30  9.3228  258.18  232.42
 003178 00082233 17.297153 +32.05227  -92.71431  -0.418  393.78  9.3394  255.67  232.87
 003179 00082253 17.298048 +32.05107  -92.70813  -0.220  394.02  9.2895  257.71  232.70
 003180 00082273 17.298939 +32.04987  -92.70229  -0.308  389.71  9.1897  258.65  233.16
 003181 00082293 17.299833 +32.04849  -92.69629  -0.418  385.93  9.1565  257.72  231.96
 003182 00082313 17.300726 +32.04695  -92.68856  -0.330  385.75  9.2230  257.75  232.16
 003183 00082333 17.301619 +32.04575  -92.68272  -0.242  387.25  9.1764  258.21  231.82
 003184 00082353 17.302513 +32.04454  -92.67672  -0.286  388.33  9.0534  259.21  232.64
 003185 00082373 17.303406 +32.04334  -92.67088  -0.440  389.23  8.9303  258.22  233.12
 003186 00082393 17.304300 +32.04163  -92.66299  -0.286  393.36  8.8871  259.63  233.02
 003187 00082413 17.305191 +32.04042  -92.65697  -0.264  395.16  8.7906  260.86  233.60
 003188 00082433 17.306086 +32.03922  -92.65114  -0.418  396.60  8.6908  258.67  233.24
 003189 00082453 17.306978 +32.03785  -92.64496  -0.308  395.76  8.6676  260.86  233.79
 003190 00082473 17.307873 +32.03665  -92.63895  -0.264  395.34  8.7673  260.48  227.99
 003191 00082493 17.308767 +32.03510  -92.63106  -0.418  397.02  8.8405  257.80  231.61
 003192 00082513 17.309658 +32.03373  -92.62522  -0.220  399.65  8.8106  259.67  232.76
 003193 00082533 17.310553 +32.03270  -92.61955  -0.374  401.39  8.7806  259.19  233.44
 003194 00082553 17.311445 +32.03133  -92.61355  -0.264  403.07  8.7973  260.56  233.81
 003195 00082573 17.312340 +32.03012  -92.60771  -0.374  404.57  8.7341  260.48  234.09
 003196 00082593 17.313231 +32.02858  -92.59964  -0.242  403.97  8.5678  260.82  233.98
 003197 00082613 17.314125 +32.02738  -92.59380  -0.352  401.57  8.4713  262.85  234.05
 003198 00082633 17.315020 +32.02600  -92.58780  -0.264  399.05  8.4746  261.62  234.09
 003199 00082653 17.315910 +32.02480  -92.58179  -0.352  396.24  8.3416  263.82  233.89
 003200 00082673 17.316805 +32.02309  -92.57355  -0.264  390.97  8.1919  262.74  235.08
 003201 00082693 17.317699 +32.02188  -92.56754  -0.352  385.27  8.0489  261.08  238.32
 003202 00082713 17.318592 +32.02051  -92.56153  -0.242  383.06  8.0423  260.99  234.15
 003203 00082733 17.319487 +32.01931  -92.55569  -0.308  381.20  8.0024  261.79  235.67
 003204 00082753 17.320377 +32.01811  -92.54969  -0.242  379.76  7.8959  261.43  240.20
 003205 00082773 17.321272 +32.01639  -92.54145  -0.352  375.33  7.7496  263.30  236.60
 003206 00082793 17.322165 +32.01519  -92.53544  -0.308  369.52  7.6531  264.38  235.56
 003207 00082813 17.323059 +32.01382  -92.52926  -0.286  365.74  7.4968  265.08  236.43
 003208 00082833 17.323950 +32.01262  -92.52325  -0.374  362.21  7.3538  266.17  237.77
 003209 00082853 17.324844 +32.01141  -92.51724  -0.330  357.36  7.1476  267.95  238.81
 003210 00082873 17.325737 +32.00953  -92.50883  -0.330  349.93  6.9879  267.64  240.48
 003211 00082893 17.326630 +32.00832  -92.50266  -0.352  341.06  6.9247  268.53  240.54
 003212 00082913 17.327524 +32.00712  -92.49664  -0.308  330.10  6.8083  270.93  241.11
 003213 00082933 17.328417 +32.00592  -92.49081  -0.242  318.66  6.6354  305.87  242.48
 003214 00082953 17.329311 +32.00420  -92.48257  -0.330  312.19  6.4757  271.89  242.45
 003215 00082973 17.330202 +32.00283  -92.47656  -0.308  310.81  6.4092  272.76  242.37
 003216 00082993 17.331097 +32.00163  -92.47038  -0.330  309.49  6.3892  272.01  243.29
 003217 00083013 17.331989 +32.00026  -92.46403  -0.264  317.28  6.3527  269.55  243.82
 003218 00083033 17.332884 +31.99905  -92.45802  -0.352  324.11  6.4591  270.51  242.65
 003219 00083053 17.333778 +31.99734  -92.44978  -0.308  323.93  6.5223  268.22  241.59
 003220 00083073 17.334669 +31.99596  -92.44377  -0.264  327.28  6.4757  269.61  242.25
 003221 00083093 17.335564 +31.99476  -92.43759  -0.352  328.66  6.4159  269.79  242.83
 003222 00083113 17.336456 +31.99339  -92.43159  -0.352  329.98  6.3859  269.78  243.03
 003223 00083133 17.337351 +31.99184  -92.42369  -0.264  325.79  6.3560  269.26  243.82
 003224 00083153 17.338242 +31.99047  -92.41751  -0.264  324.65  6.2795  269.33  244.61
 003225 00083173 17.339136 +31.98927  -92.41150  -0.352  318.72  6.2130  270.51  243.68
 003226 00083193 17.340031 +31.98790  -92.40532  -0.308  310.03  6.0833  270.58  244.79
 003227 00083213 17.340921 +31.98669  -92.39897  -0.352  303.80  6.1265  269.95  244.35
 003228 00083233 17.341816 +31.98498  -92.39090  -0.330  301.16  6.1365  269.38  244.48
 003229 00083253 17.342709 +31.98360  -92.38472  -0.286  298.77  6.1498  269.92  243.34
 003230 00083273 17.343605 +31.98240  -92.37854  -0.330  296.91  6.1165  268.78  243.65
 003231 00083293 17.344498 +31.98103  -92.37254  -0.286  294.87  6.0167  268.40  243.34
 003232 00083313 17.345388 +31.97983  -92.36636  -0.352  291.04  5.8604  270.10  244.77
 003233 00083333 17.346283 +31.97811  -92.35828  -0.352  292.24  5.8405  271.44  245.33
 003234 00083353 17.347176 +31.97691  -92.35245  -0.264  301.52  5.8970  269.22  244.59
 003235 00083373 17.348070 +31.97554  -92.34644  -0.308  309.31  5.8903  266.85  242.79
 003236 00083393 17.348961 +31.97433  -92.34043  -0.352  315.24  5.9269  267.74  243.24
 003237 00083413 17.349855 +31.97262  -92.33202  -0.352  314.28  5.8039  270.38  244.37
 003238 00083433 17.350750 +31.97124  -92.32601  -0.286  316.26  5.6841  268.18  244.47
 003239 00083453 17.351643 +31.97004  -92.31983  -0.396  322.25  5.6609  269.48  243.91
 003240 00083473 17.352535 +31.96867  -92.31383  -0.264  326.50  5.7141  271.06  244.81
 003241 00083493 17.353428 +31.96747  -92.30782  -0.352  326.38  5.9303  268.41  243.36
 003242 00083513 17.354322 +31.96575  -92.29975  -0.352  323.03  6.3527  269.27  240.68
 003243 00083533 17.355213 +31.96455  -92.29374  -0.286  321.71  6.5788  269.59  239.84
 003244 00083553 17.356108 +31.96318  -92.28756  -0.396  320.09  6.6121  272.38  240.38
 003245 00083573 17.357000 +31.96198  -92.28156  -0.286  315.12  6.2229  273.66  242.26
 003246 00083593 17.357895 +31.96060  -92.27554  -0.374  307.33  5.9901  274.89  244.20
 003247 00083613 17.358789 +31.95889  -92.26748  -0.308  298.53  6.1830  275.56  247.33
 003248 00083633 17.359680 +31.95768  -92.26130  -0.308  295.89  6.3127  276.81  243.44
 003249 00083653 17.360575 +31.95631  -92.25529  -0.374  291.34  6.6154  278.41  241.93
 003250 00083673 17.361467 +31.95511  -92.24928  -0.330  293.13  7.0411  279.72  240.12
 003251 00083693 17.362362 +31.95356  -92.24139  -0.264  281.57  6.7218  278.00  242.72
 003252 00083713 17.363253 +31.95219  -92.23537  -0.374  278.34  6.5921  274.38  242.26
 003253 00083733 17.364147 +31.95099  -92.22937  -0.308  280.73  6.6653  271.81  240.80
 003254 00083753 17.365042 +31.94962  -92.22336  -0.308  285.29  6.8715  270.66  239.87
 003255 00083773 17.365932 +31.94841  -92.21735  -0.330  285.23  6.8848  271.69  239.65
 003256 00083793 17.366827 +31.94670  -92.20928  -0.330  286.78  6.9547  270.42  239.36
 003257 00083813 17.367720 +31.94532  -92.20328  -0.352  285.41  6.9447  269.60  239.51
 003258 00083833 17.368614 +31.94412  -92.19692  -0.352  281.33  6.7584  268.87  239.42
 003259 00083853 17.369505 +31.94275  -92.19092  -0.330  280.25  6.7485  267.21  240.28
 003260 00083873 17.370399 +31.94155  -92.18491  -0.330  277.86  6.6952  268.25  240.11
 003261 00083893 17.371294 +31.93983  -92.17719  -0.352  274.08  6.6088  269.97  241.04
 003262 00083913 17.372187 +31.93863  -92.17117  -0.330  268.39  6.3394  269.11  241.87
 003263 00083933 17.373081 +31.93726  -92.16517  -0.396  263.18  6.2529  268.33  242.60
 003264 00083953 17.373972 +31.93605  -92.15916  -0.352  262.04  6.3826  267.59  241.13
 003265 00083973 17.374866 +31.93434  -92.15075  -0.242  259.23  6.3793  268.37  241.71
 003266 00083993 17.375761 +31.93296  -92.14474  -0.440  258.93  6.4790  267.49  241.09
 003267 00084013 17.376654 +31.93176  -92.13873  -0.286  261.44  6.5689  267.27  239.93
 003268 00084033 17.377546 +31.93039  -92.13272  -0.242  265.28  6.6221  265.22  239.80
 003269 00084053 17.378439 +31.92919  -92.12672  -0.418  272.35  6.8283  263.21  238.50
 003270 00084073 17.379333 +31.92747  -92.11864  -0.330  276.66  6.9247  261.74  238.20
 003271 00084093 17.380224 +31.92627  -92.11264  -0.308  279.06  6.9913  264.33  238.64
 003272 00084113 17.381119 +31.92490  -92.10663  -0.396  282.05  7.0811  262.56  238.40
 003273 00084133 17.382011 +31.92369  -92.10079  -0.264  288.10  7.1576  260.54  238.54
 003274 00084153 17.382906 +31.92198  -92.09273  -0.396  295.71  7.2972  262.18  237.69
 003275 00084173 17.383801 +31.92078  -92.08706  -0.264  303.86  7.4602  262.03  237.57
 003276 00084193 17.384695 +31.91940  -92.08105  -0.396  310.33  7.4070  260.51  237.18
 003277 00084213 17.385586 +31.91820  -92.07504  -0.308  318.66  7.4436  260.85  234.75
 003278 00084233 17.386480 +31.91683  -92.06886  -0.396  325.13  7.4835  259.70  238.00
 003279 00084253 17.387373 +31.91511  -92.06080  -0.286  326.08  7.3671  262.39  238.23
 003280 00084273 17.388268 +31.91391  -92.05496  -0.418  323.03  7.2041  263.29  238.64
 003281 00084293 17.389158 +31.91271  -92.04895  -0.286  320.63  7.1975  264.79  239.18
 003282 00084313 17.390053 +31.91151  -92.04329  -0.374  324.47  7.4103  264.80  238.32
 003283 00084333 17.390944 +31.91013  -92.03728  -0.374  323.63  7.2474  265.40  238.16
 003284 00084353 17.391838 +31.90842  -92.02938  -0.330  322.49  6.9746  266.26  239.41
 003285 00084373 17.392731 +31.90722  -92.02320  -0.308  320.63  6.7817  264.98  234.34
 003286 00084393 17.393625 +31.90584  -92.01720  -0.352  316.56  6.4924  266.06  240.22
 003287 00084413 17.394520 +31.90464  -92.01136  -0.396  313.56  6.1697  264.36  240.61
 003288 00084433 17.395411 +31.90292  -92.00329  -0.308  312.61  6.0633  265.41  241.07
 003289 00084453 17.396305 +31.90172  -91.99745  -0.352  310.09  5.9170  264.72  241.66
 003290 00084473 17.397198 +31.90035  -91.99145  -0.418  306.85  5.7373  265.87  243.42
 003291 00084493 17.398092 +31.89915  -91.98544  -0.308  302.18  5.5378  264.53  243.25
 003292 00084513 17.398987 +31.89795  -91.97977  -0.308  297.69  5.3249  266.08  243.68
 003293 00084533 17.399878 +31.89623  -91.97188  -0.374  293.67  5.2185  267.49  246.54
 003294 00084553 17.400772 +31.89486  -91.96587  -0.396  290.08  5.1320  266.25  244.55
 003295 00084573 17.401665 +31.89365  -91.95969  -0.286  288.10  5.1087  267.01  244.17
 003296 00084593 17.402559 +31.89228  -91.95368  -0.286  285.41  5.0489  267.37  243.81
 003297 00084613 17.403450 +31.89108  -91.94767  -0.330  285.05  5.0655  266.47  244.15
 003298 00084633 17.404345 +31.88936  -91.93977  -0.330  289.06  5.1187  266.57  244.63
 003299 00084653 17.405239 +31.88816  -91.93377  -0.286  292.60  5.1054  267.26  244.58
 003300 00084673 17.406130 +31.88679  -91.92776  -0.308  294.57  5.1653  266.33  243.82
 003301 00084693 17.407024 +31.88559  -91.92175  -0.374  293.07  5.1353  268.50  244.08
 003302 00084713 17.407917 +31.88387  -91.91402  -0.308  291.40  5.0954  268.98  245.59
 003303 00084733 17.408812 +31.88250  -91.90802  -0.330  292.18  5.0356  266.47  245.23
 003304 00084753 17.409702 +31.88129  -91.90201  -0.308  292.30  4.9391  267.73  245.14
 003305 00084773 17.410597 +31.88009  -91.89617  -0.352  291.34  4.9125  266.16  246.08
 003306 00084793 17.411491 +31.87872  -91.88982  -0.330  289.60  4.9225  264.73  245.40
 003307 00084813 17.412384 +31.87700  -91.88193  -0.330  286.96  5.0356  265.63  246.18
