
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 05-922  20 Jun 2005  TCSP"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 07 07 16  0 0.054580 0.0000  0.843  0.864  0.884  0.1000  980.98
 15 15 16  0 0.003276 0.0000  1.853  1.878  1.902  0.0100  140.08
 30 30 16  1 0.945000 0.0000  3.671  3.740  3.800  0.0010   11.86
 45 45 16  1 0.957000 0.0000 10.774 11.003 11.274  0.0100    0.16

 Record ScanLine -2005171-  INU_Lat    INU_Lon    Roll   Rad_07  Rad_15  Tmp_30  Tmp_45
 002542 00070925 20.403639 +39.51971 -125.35418  -2.970 0.00000 0.00000   error   error
 002543 00070945 20.404533 +39.51542 -125.34731  -2.948 0.00000 0.00000   error   error
 002544 00070965 20.405428 +39.51096 -125.33976  -2.552 0.00000 0.00000   error   error
 002545 00070985 20.406322 +39.50769 -125.33392  -2.178 0.00000 0.00000   error   error
 002546 00071005 20.407217 +39.50443 -125.32791  -1.848 0.00000 0.00000   error   error
 002547 00071025 20.408113 +39.50117 -125.32207  -1.606 0.00000 0.00000   error   error
 002548 00071045 20.409008 +39.49791 -125.31641  -1.232 0.00000 0.00000   error   error
 002549 00071065 20.409903 +39.49327 -125.30817  -1.078 0.00000 0.00000   error   error
 002550 00071085 20.410797 +39.49018 -125.30216  -0.902 0.00000 0.00000   error   error
 002551 00071105 20.411692 +39.48692 -125.29633  -0.792 0.00000 0.00000   error   error
 002552 00071125 20.412586 +39.48383 -125.29049  -0.836 0.00000 0.00000   error   error
 002553 00071145 20.413481 +39.47954 -125.28277  -0.660 0.00000 0.00000   error   error
 002554 00071165 20.414375 +39.47628 -125.27676  -0.484 0.00000 0.00000   error   error
 002555 00071185 20.415272 +39.47319 -125.27092  -0.418 0.00000 0.00000   error   error
 002556 00071205 20.416166 +39.46976 -125.26474  -0.418 0.00000 0.00000   error   error
 002557 00071225 20.417061 +39.46667 -125.25890  -0.418 0.00000 0.00000   error   error
 002558 00071245 20.417955 +39.46238 -125.25101  -0.242 0.00000 0.00000   error   error
 002559 00071265 20.418850 +39.45929 -125.24517  -0.242 0.00000 0.00000   error   error
 002560 00071285 20.419744 +39.45585 -125.23882  -0.220 0.00000 0.00000   error   error
 002561 00071305 20.420639 +39.45259 -125.23299  -0.242 0.00000 0.00000   error   error
 002562 00071325 20.421534 +39.44830 -125.22509  -0.198 0.00000 0.00000   error   error
 002563 00071345 20.422428 +39.44521 -125.21925  -0.198 0.00000 0.00000   error   error
 002564 00071365 20.423323 +39.44195 -125.21342  -0.176 0.00000 0.00000   error   error
 002565 00071385 20.424217 +39.43886 -125.20758  -0.242 0.00000 0.00000   error   error
 002566 00071405 20.425114 +39.43560 -125.20157  -0.286 0.00000 0.00000   error   error
 002567 00071425 20.426008 +39.43130 -125.19350  -0.176 0.00000 0.00000   error   error
 002568 00071445 20.426903 +39.42804 -125.18767  -0.264 0.00000 0.00000   error   error
 002569 00071465 20.427797 +39.42495 -125.18183  -0.176 0.00000 0.00000   error   error
 002570 00071485 20.428692 +39.42152 -125.17548  -0.286 0.00000 0.00000   error   error
 002571 00071505 20.429586 +39.41723 -125.16776  -0.132 0.00000 0.00000   error   error
 002572 00071525 20.430481 +39.41414 -125.16192  -0.264 0.00000 0.00000   error   error
 002573 00071545 20.431376 +39.41088 -125.15608  -0.198 0.00000 0.00000   error   error
 002574 00071565 20.432270 +39.40762 -125.15025  -0.286 0.00000 0.00000   error   error
 002575 00071585 20.433167 +39.40453 -125.14441  -0.198 0.00000 0.00000   error   error
 002576 00071605 20.434061 +39.40023 -125.13651  -0.308 0.00000 0.00000   error   error
 002577 00071625 20.434956 +39.39680 -125.13033  -0.198 0.00000 0.00000   error   error
 002578 00071645 20.435850 +39.39354 -125.12432  -0.308 0.00000 0.00000   error   error
 002579 00071665 20.436745 +39.39045 -125.11848  -0.198 0.00000 0.00000   error   error
 002580 00071685 20.437639 +39.38616 -125.11076  -0.286 0.00000 0.00000   error   error
 002581 00071705 20.438534 +39.38290 -125.10493  -0.242 0.00000 0.00000   error   error
 002582 00071725 20.439428 +39.37963 -125.09892  -0.264 0.00000 0.00000   error   error
 002583 00071745 20.440323 +39.37637 -125.09308  -0.286 0.00000 0.00000   error   error
 002584 00071765 20.441219 +39.37294 -125.08673  -0.286 0.00000 0.00000   error   error
 002585 00071785 20.442114 +39.36865 -125.07900  -0.264 0.00000 0.00000   error   error
 002586 00071805 20.443008 +39.36539 -125.07317  -0.220 0.00000 0.00000   error   error
 002587 00071825 20.443903 +39.36213 -125.06699  -0.242 0.00000 0.00000   error   error
 002588 00071845 20.444798 +39.35886 -125.06115  -0.308 0.00000 0.00000   error   error
 002589 00071865 20.445692 +39.35457 -125.05343  -0.330 0.00000 0.00000   error   error
 002590 00071885 20.446587 +39.35114 -125.04725  -0.286 0.00000 0.00000   error   error
 002591 00071905 20.447481 +39.34805 -125.04141  -0.352 0.00000 0.00000   error   error
 002592 00071925 20.448378 +39.34479 -125.03558  -0.330 0.00000 0.00000   error   error
 002593 00071945 20.449272 +39.34153 -125.02974  -0.352 0.00000 0.00000   error   error
 002594 00071965 20.450167 +39.33723 -125.02184  -0.352 0.00000 0.00000   error   error
 002595 00071985 20.451061 +39.33397 -125.01601  -0.352 0.00000 0.00000   error   error
 002596 00072005 20.451956 +39.33071 -125.01017  -0.264 0.00000 0.00000   error   error
 002597 00072025 20.452850 +39.32728 -125.00381  -0.286 0.00000 0.00000   error   error
 002598 00072045 20.453745 +39.32299 -124.99609  -0.308 0.00000 0.00000   error   error
 002599 00072065 20.454639 +39.31973 -124.99026  -0.220 0.00000 0.00000   error   error
 002600 00072085 20.455534 +39.31664 -124.98442  -0.352 0.00000 0.00000   error   error
 002601 00072105 20.456429 +39.31320 -124.97841  -0.286 0.00000 0.00000   error   error
 002602 00072125 20.457325 +39.30994 -124.97257  -0.286 0.00000 0.00000   error   error
 002603 00072145 20.458220 +39.30565 -124.96468  -0.352 0.00000 0.00000   error   error
 002604 00072165 20.459114 +39.30256 -124.95901  -0.308 0.00000 0.00000   error   error
 002605 00072185 20.460009 +39.29930 -124.95318  -0.330 0.00000 0.00000   error   error
 002606 00072205 20.460903 +39.29604 -124.94734  -0.308 0.00000 0.00000   error   error
 002607 00072225 20.461798 +39.29140 -124.93910  -0.308 0.00000 0.00000   error   error
 002608 00072245 20.462692 +39.28831 -124.93327  -0.330 0.00000 0.00000   error   error
 002609 00072265 20.463587 +39.28505 -124.92743  -0.374 0.00000 0.00000   error   error
 002610 00072285 20.464481 +39.28179 -124.92159  -0.242 0.00000 0.00000   error   error
 002611 00072305 20.465378 +39.27853 -124.91576  -0.374 0.00000 0.00000   error   error
 002612 00072325 20.466272 +39.27423 -124.90803  -0.264 0.00000 0.00000   error   error
 002613 00072345 20.467167 +39.27114 -124.90219  -0.374 0.00000 0.00000   error   error
 002614 00072365 20.468061 +39.26771 -124.89619  -0.264 0.00000 0.00000   error   error
 002615 00072385 20.468956 +39.26445 -124.89035  -0.374 0.00000 0.00000   error   error
 002616 00072405 20.469851 +39.26016 -124.88262  -0.242 0.00000 0.00000   error   error
 002617 00072425 20.470745 +39.25707 -124.87679  -0.264 0.00000 0.00000   error   error
 002618 00072445 20.471640 +39.25346 -124.87044  -0.308 0.00000 0.00000   error   error
 002619 00072465 20.472534 +39.25020 -124.86460  -0.352 0.00000 0.00000   error   error
 002620 00072485 20.473429 +39.24711 -124.85876  -0.242 0.00000 0.00000   error   error
 002621 00072505 20.474321 +39.24282 -124.85104  -0.374 0.00000 0.00000   error   error
 002622 00072525 20.475220 +39.23956 -124.84538  -0.308 0.00000 0.00000   error   error
 002623 00072545 20.476114 +39.23630 -124.83954  -0.374 0.00000 0.00000   error   error
 002624 00072565 20.477009 +39.23304 -124.83370  -0.352 0.00000 0.00000   error   error
 002625 00072585 20.477903 +39.22977 -124.82769  -0.352 0.00000 0.00000   error   error
 002626 00072605 20.478798 +39.22548 -124.81997  -0.352 0.00000 0.00000   error   error
 002627 00072625 20.479692 +39.22222 -124.81413  -0.330 0.00000 0.00000   error   error
 002628 00072645 20.480587 +39.21862 -124.80778  -0.396 0.00000 0.00000   error   error
 002629 00072665 20.481480 +39.21553 -124.80194  -0.308 0.00000 0.00000   error   error
 002630 00072685 20.482374 +39.21124 -124.79422  -0.264 0.00000 0.00000   error   error
 002631 00072705 20.483273 +39.20797 -124.78855  -0.330 0.00000 0.00000   error   error
 002632 00072725 20.484167 +39.20471 -124.78271  -0.374 0.00000 0.00000   error   error
 002633 00072745 20.485062 +39.20145 -124.77688  -0.286 0.00000 0.00000   error   error
 002634 00072765 20.485956 +39.19836 -124.77104  -0.286 0.00000 0.00000   error   error
 002635 00072785 20.486851 +39.19390 -124.76315  -0.330 0.00000 0.00000   error   error
 002636 00072805 20.487745 +39.19064 -124.75731  -0.286 0.00000 0.00000   error   error
 002637 00072825 20.488640 +39.18737 -124.75147  -0.308 0.00000 0.00000   error   error
 002638 00072845 20.489532 +39.18394 -124.74529  -0.374 0.00000 0.00000   error   error
 002639 00072865 20.490427 +39.17965 -124.73757  -0.374 0.00000 0.00000   error   error
 002640 00072885 20.491322 +39.17639 -124.73174  -0.286 0.00000 0.00000   error   error
 002641 00072905 20.492220 +39.17313 -124.72590  -0.308 0.00000 0.00000   error   error
 002642 00072925 20.493114 +39.16986 -124.72006  -0.352 0.00000 0.00000   error   error
 002643 00072945 20.494009 +39.16660 -124.71423  -0.330 0.00000 0.00000   error   error
 002644 00072965 20.494904 +39.16231 -124.70650  -0.308 0.00000 0.00000   error   error
 002645 00072985 20.495798 +39.15888 -124.70015  -0.374 0.00000 0.00000   error   error
 002646 00073005 20.496691 +39.15562 -124.69448  -0.374 0.00000 0.00000   error   error
 002647 00073025 20.497585 +39.15236 -124.68864  -0.286 0.00000 0.00000   error   error
 002648 00073045 20.498480 +39.14789 -124.68058  -0.308 0.00000 0.00000   error   error
 002649 00073065 20.499374 +39.14463 -124.67474  -0.352 0.00000 0.00000   error   error
 002650 00073085 20.500269 +39.14137 -124.66908  -0.264 0.00000 0.00000   error   error
 002651 00073105 20.501163 +39.13828 -124.66324  -0.352 0.00000 0.00000   error   error
 002652 00073125 20.502062 +39.13485 -124.65740  -0.330 0.00000 0.00000   error   error
 002653 00073145 20.502956 +39.13055 -124.64968  -0.396 0.00000 0.00000   error   error
 002654 00073165 20.503851 +39.12729 -124.64384  -0.308 0.00000 0.00000   error   error
 002655 00073185 20.504744 +39.12386 -124.63749  -0.352 0.00000 0.00000   error   error
 002656 00073205 20.505638 +39.12060 -124.63165  -0.396 0.00000 0.00000   error   error
 002657 00073225 20.506533 +39.11631 -124.62393  -0.264 0.00000 0.00000   error   error
 002658 00073245 20.507427 +39.11304 -124.61810  -0.374 0.00000 0.00000   error   error
 002659 00073265 20.508322 +39.10961 -124.61208  -0.396 0.00000 0.00000   error   error
 002660 00073285 20.509216 +39.10635 -124.60625  -0.242 0.00000 0.00000   error   error
 002661 00073305 20.510111 +39.10309 -124.60041  -0.286 0.00000 0.00000   error   error
 002662 00073325 20.511009 +39.09880 -124.59286  -0.330 0.00000 0.00000   error   error
 002663 00073345 20.511902 +39.09571 -124.58702  -0.352 0.00000 0.00000   error   error
 002664 00073365 20.512796 +39.09245 -124.58118  -0.264 0.00000 0.00000   error   error
 002665 00073385 20.513691 +39.08918 -124.57552  -0.330 0.00000 0.00000   error   error
 002666 00073405 20.514585 +39.08455 -124.56728  -0.308 0.00000 0.00000   error   error
 002667 00073425 20.515480 +39.08129 -124.56145  -0.374 0.00000 0.00000   error   error
 002668 00073445 20.516375 +39.07820 -124.55578  -0.242 0.00000 0.00000   error   error
 002669 00073465 20.517269 +39.07476 -124.54977  -0.396 0.00000 0.00000   error   error
 002670 00073485 20.518164 +39.07150 -124.54394  -0.286 0.00000 0.00000   error   error
 002671 00073505 20.519058 +39.06721 -124.53621  -0.352 0.00000 0.00000   error   error
 002672 00073525 20.519953 +39.06395 -124.53055  -0.308 0.00000 0.00000   error   error
 002673 00073545 20.520849 +39.06069 -124.52471  -0.308 0.00000 0.00000   error   error
 002674 00073565 20.521744 +39.05760 -124.51904  -0.308 0.00000 0.00000   error   error
 002675 00073585 20.522638 +39.05331 -124.51132  -0.220 0.00000 0.00000   error   error
 002676 00073605 20.523533 +39.04970 -124.50514  -0.440 0.00000 0.00000   error   error
 002677 00073625 20.524427 +39.04661 -124.49931  -0.242 0.00000 0.00000   error   error
 002678 00073645 20.525322 +39.04335 -124.49364  -0.286 0.00000 0.00000   error   error
 002679 00073665 20.526220 +39.04009 -124.48798  -0.418 0.00000 0.00000   error   error
 002680 00073685 20.527113 +39.03580 -124.48025  -0.286 0.00000 0.00000   error   error
 002681 00073705 20.528008 +39.03254 -124.47441  -0.374 0.00000 0.00000   error   error
 002682 00073725 20.528902 +39.02927 -124.46875  -0.286 0.00000 0.00000   error   error
 002683 00073745 20.529797 +39.02601 -124.46274  -0.352 0.00000 0.00000   error   error
 002684 00073765 20.530691 +39.02172 -124.45502  -0.308 0.00000 0.00000   error   error
 002685 00073785 20.531586 +39.01846 -124.44935  -0.286 0.00000 0.00000   error   error
 002686 00073805 20.532480 +39.01485 -124.44317  -0.374 0.00000 0.00000   error   error
 002687 00073825 20.533375 +39.01176 -124.43733  -0.330 0.00000 0.00000   error   error
 002688 00073845 20.534269 +39.00850 -124.43167  -0.286 0.00000 0.00000   error   error
 002689 00073865 20.535164 +39.00421 -124.42377  -0.308 0.00000 0.00000   error   error
 002690 00073885 20.536058 +39.00095 -124.41794  -0.242 0.00000 0.00000   error   error
 002691 00073905 20.536953 +38.99769 -124.41227  -0.286 0.00000 0.00000   error   error
 002692 00073925 20.537848 +38.99460 -124.40643  -0.286 0.00000 0.00000   error   error
 002693 00073945 20.538742 +38.98996 -124.39888  -0.462 0.00000 0.00000   error   error
 002694 00073965 20.539637 +38.98687 -124.39304  -0.286 0.00000 0.00000   error   error
 002695 00073985 20.540533 +38.98361 -124.38738  -0.418 0.00000 0.00000   error   error
 002696 00074005 20.541428 +38.98001 -124.38120  -0.374 0.00000 0.00000   error   error
 002697 00074025 20.542322 +38.97692 -124.37537  -0.286 0.00000 0.00000   error   error
 002698 00074045 20.543217 +38.97263 -124.36781  -0.374 0.00000 0.00000   error   error
 002699 00074065 20.544111 +38.96936 -124.36198  -0.352 0.00000 0.00000   error   error
 002700 00074085 20.545006 +38.96593 -124.35614  -0.396 0.00000 0.00000   error   error
 002701 00074105 20.545900 +38.96267 -124.35030  -0.286 0.00000 0.00000   error   error
 002702 00074125 20.546795 +38.95838 -124.34258  -0.352 0.00000 0.00000   error   error
 002703 00074145 20.547689 +38.95512 -124.33691  -0.308 0.00000 0.00000   error   error
 002704 00074165 20.548584 +38.95185 -124.33125  -0.286 0.00000 0.00000   error   error
 002705 00074185 20.549480 +38.94876 -124.32541  -0.352 0.00000 0.00000   error   error
 002706 00074205 20.550375 +38.94550 -124.31975  -0.264 0.00000 0.00000   error   error
 002707 00074225 20.551270 +38.94087 -124.31151  -0.418 0.00000 0.00000   error   error
 002708 00074245 20.552164 +38.93761 -124.30584  -0.242 0.00000 0.00000   error   error
 002709 00074265 20.553059 +38.93435 -124.30000  -0.352 0.00000 0.00000   error   error
 002710 00074285 20.553953 +38.93108 -124.29434  -0.286 0.00000 0.00000   error   error
 002711 00074305 20.554848 +38.92679 -124.28679  -0.308 0.00000 0.00000   error   error
 002712 00074325 20.555742 +38.92370 -124.28095  -0.352 0.00000 0.00000   error   error
 002713 00074345 20.556637 +38.92010 -124.27477  -0.264 0.00000 0.00000   error   error
 002714 00074365 20.557531 +38.91684 -124.26910  -0.374 0.00000 0.00000   error   error
 002715 00074385 20.558426 +38.91357 -124.26327  -0.352 0.00000 0.00000   error   error
 002716 00074405 20.559319 +38.90928 -124.25571  -0.330 0.00000 0.00000   error   error
 002717 00074425 20.560213 +38.90585 -124.24971  -0.264 0.00000 0.00000   error   error
 002718 00074445 20.561108 +38.90276 -124.24387  -0.352 0.00000 0.00000   error   error
 002719 00074465 20.562006 +38.89950 -124.23820  -0.264 0.00000 0.00000   error   error
 002720 00074485 20.562901 +38.89503 -124.23048  -0.308 0.00000 0.00000   error   error
 002721 00074505 20.563795 +38.89194 -124.22482  -0.352 0.00000 0.00000   error   error
 002722 00074525 20.564690 +38.88868 -124.21898  -0.220 0.00000 0.00000   error   error
 002723 00074545 20.565584 +38.88542 -124.21332  -0.352 0.00000 0.00000   error   error
 002724 00074565 20.566479 +38.88182 -124.20714  -0.352 0.00000 0.00000   error   error
 002725 00074585 20.567371 +38.87753 -124.19941  -0.396 0.00000 0.00000   error   error
 002726 00074605 20.568266 +38.87426 -124.19375  -0.352 0.00000 0.00000   error   error
 002727 00074625 20.569160 +38.87083 -124.18774  -0.374 0.00000 0.00000   error   error
 002728 00074645 20.570055 +38.86757 -124.18190  -0.242 0.00000 0.00000   error   error
 002729 00074665 20.570950 +38.86431 -124.17624  -0.352 0.00000 0.00000   error   error
 002730 00074685 20.571844 +38.86002 -124.16851  -0.352 0.00000 0.00000   error   error
 002731 00074705 20.572739 +38.85675 -124.16285  -0.242 0.00000 0.00000   error   error
 002732 00074725 20.573637 +38.85349 -124.15701  -0.352 0.00000 0.00000   error   error
 002733 00074745 20.574530 +38.85023 -124.15134  -0.220 0.00000 0.00000   error   error
 002734 00074765 20.575424 +38.84560 -124.14310  -0.308 0.00000 0.00000   error   error
 002735 00074785 20.576319 +38.84233 -124.13744  -0.308 0.00000 0.00000   error   error
 002736 00074805 20.577213 +38.83907 -124.13161  -0.308 0.00000 0.00000   error   error
 002737 00074825 20.578108 +38.83564 -124.12577  -0.462 0.00000 0.00000   error   error
 002738 00074845 20.579002 +38.83238 -124.11993  -0.242 0.00000 0.00000   error   error
 002739 00074865 20.579897 +38.82809 -124.11221  -0.308 0.00000 0.00000   error   error
 002740 00074885 20.580791 +38.82483 -124.10654  -0.330 0.00000 0.00000   error   error
 002741 00074905 20.581686 +38.82156 -124.10088  -0.352 0.00000 0.00000   error   error
 002742 00074925 20.582581 +38.81830 -124.09504  -0.396 0.00000 0.00000   error   error
 002743 00074945 20.583477 +38.81401 -124.08732  -0.330 0.00000 0.00000   error   error
 002744 00074965 20.584372 +38.81041 -124.08114  -0.330 0.00000 0.00000   error   error
 002745 00074985 20.585266 +38.80714 -124.07547  -0.198 0.00000 0.00000   error   error
 002746 00075005 20.586161 +38.80405 -124.06981  -0.242 0.00000 0.00000   error   error
 002747 00075025 20.587055 +38.80079 -124.06397  -0.330 0.00000 0.00000   error   error
 002748 00075045 20.587950 +38.79650 -124.05642  -0.352 0.00000 0.00000   error   error
 002749 00075065 20.588844 +38.79324 -124.05075  -0.264 0.00000 0.00000   error   error
 002750 00075085 20.589739 +38.78998 -124.04509  -0.242 0.00000 0.00000   error   error
 002751 00075105 20.590633 +38.78654 -124.03908  -0.374 0.00000 0.00000   error   error
 002752 00075125 20.591528 +38.78225 -124.03152  -0.264 0.00000 0.00000   error   error
 002753 00075145 20.592422 +38.77899 -124.02586  -0.330 0.00000 0.00000   error   error
 002754 00075165 20.593317 +38.77539 -124.01968  -0.264 0.00000 0.00000   error   error
 002755 00075185 20.594213 +38.77230 -124.01402  -0.264 0.00000 0.00000   error   error
 002756 00075205 20.595108 +38.76904 -124.00818  -0.330 0.00000 0.00000   error   error
 002757 00075225 20.596003 +38.76474 -124.00063  -0.242 0.00000 0.00000   error   error
 002758 00075245 20.596897 +38.76148 -123.99496  -0.396 0.00000 0.00000   error   error
 002759 00075265 20.597792 +38.75822 -123.98930  -0.220 0.00000 0.00000   error   error
 002760 00075285 20.598686 +38.75496 -123.98363  -0.308 0.00000 0.00000   error   error
 002761 00075305 20.599581 +38.75050 -123.97574  -0.308 0.00000 0.00000   error   error
 002762 00075325 20.600475 +38.74723 -123.97007  -0.286 0.00000 0.00000   error   error
 002763 00075345 20.601370 +38.74414 -123.96441  -0.264 0.00000 0.00000   error   error
 002764 00075365 20.602264 +38.74088 -123.95874  -0.286 0.00000 0.00000   error   error
 002765 00075385 20.603159 +38.73728 -123.95274  -0.286 0.00000 0.00000   error   error
 002766 00075405 20.604055 +38.73299 -123.94518  -0.330 0.00000 0.00000   error   error
 002767 00075425 20.604950 +38.72990 -123.93951  -0.220 0.00000 0.00000   error   error
 002768 00075445 20.605844 +38.72663 -123.93385  -0.330 0.00000 0.00000   error   error
 002769 00075465 20.606739 +38.72337 -123.92836  -0.308 0.00000 0.00000   error   error
 002770 00075485 20.607634 +38.71908 -123.92081  -0.330 0.00000 0.00000   error   error
 002771 00075505 20.608528 +38.71565 -123.91497  -0.264 0.00000 0.00000   error   error
 002772 00075525 20.609423 +38.71256 -123.90930  -0.418 0.00000 0.00000   error   error
 002773 00075545 20.610317 +38.70930 -123.90364  -0.352 0.00000 0.00000   error   error
 002774 00075565 20.611212 +38.70604 -123.89797  -0.264 0.00000 0.00000   error   error
 002775 00075585 20.612106 +38.70157 -123.89008  -0.396 0.00000 0.00000   error   error
 002776 00075605 20.613001 +38.69831 -123.88441  -0.308 0.00000 0.00000   error   error
 002777 00075625 20.613894 +38.69505 -123.87875  -0.330 0.00000 0.00000   error   error
 002778 00075645 20.614792 +38.69179 -123.87309  -0.286 0.00000 0.00000   error   error
 002779 00075665 20.615686 +38.68870 -123.86759  -0.396 0.00000 0.00000   error   error
 002780 00075685 20.616581 +38.68441 -123.86004  -0.264 0.00000 0.00000   error   error
 002781 00075705 20.617476 +38.68114 -123.85437  -0.352 0.00000 0.00000   error   error
 002782 00075725 20.618370 +38.67788 -123.84853  -0.308 0.00000 0.00000   error   error
 002783 00075745 20.619265 +38.67462 -123.84304  -0.374 0.00000 0.00000   error   error
 002784 00075765 20.620159 +38.67033 -123.83549  -0.286 0.00000 0.00000   error   error
 002785 00075785 20.621054 +38.66690 -123.82948  -0.330 0.00000 0.00000   error   error
 002786 00075805 20.621946 +38.66364 -123.82381  -0.396 0.00000 0.00000   error   error
 002787 00075825 20.622841 +38.66037 -123.81815  -0.242 0.00000 0.00000   error   error
 002788 00075845 20.623735 +38.65728 -123.81248  -0.352 0.00000 0.00000   error   error
 002789 00075865 20.624634 +38.65282 -123.80511  -0.352 0.00000 0.00000   error   error
 002790 00075885 20.625528 +38.64973 -123.79944  -0.330 0.00000 0.00000   error   error
 002791 00075905 20.626423 +38.64647 -123.79378  -0.308 0.00000 0.00000   error   error
 002792 00075925 20.627317 +38.64304 -123.78777  -0.352 0.00000 0.00000   error   error
 002793 00075945 20.628212 +38.63874 -123.78021  -0.264 0.00000 0.00000   error   error
 002794 00075965 20.629105 +38.63548 -123.77472  -0.264 0.00000 0.00000   error   error
 002795 00075985 20.629999 +38.63205 -123.76888  -0.374 0.00000 0.00000   error   error
 002796 00076005 20.630894 +38.62896 -123.76322  -0.308 0.00000 0.00000   error   error
 002797 00076025 20.631788 +38.62570 -123.75773  -0.308 0.00000 0.00000   error   error
 002798 00076045 20.632687 +38.62141 -123.75018  -0.374 0.00000 0.00000   error   error
 002799 00076065 20.633581 +38.61814 -123.74468  -0.352 0.00000 0.00000   error   error
 002800 00076085 20.634476 +38.61506 -123.73901  -0.308 0.00000 0.00000   error   error
 002801 00076105 20.635370 +38.61179 -123.73335  -0.264 0.00000 0.00000   error   error
 002802 00076125 20.636265 +38.60733 -123.72546  -0.308 0.00000 0.00000   error   error
 002803 00076145 20.637157 +38.60407 -123.71996  -0.330 0.00000 0.00000   error   error
 002804 00076165 20.638052 +38.60081 -123.71429  -0.330 0.00000 0.00000   error   error
 002805 00076185 20.638947 +38.59772 -123.70880  -0.220 0.00000 0.00000   error   error
 002806 00076205 20.639841 +38.59428 -123.70296  -0.352 0.00000 0.00000   error   error
 002807 00076225 20.640736 +38.58999 -123.69541  -0.352 0.00000 0.00000   error   error
 002808 00076245 20.641634 +38.58690 -123.68992  -0.242 0.00000 0.00000   error   error
 002809 00076265 20.642529 +38.58364 -123.68426  -0.418 0.00000 0.00000   error   error
 002810 00076285 20.643423 +38.58038 -123.67876  -0.308 0.00000 0.00000   error   error
 002811 00076305 20.644316 +38.57609 -123.67121  -0.242 0.00000 0.00000   error   error
 002812 00076325 20.645210 +38.57265 -123.66520  -0.308 0.00000 0.00000   error   error
 002813 00076345 20.646105 +38.56939 -123.65971  -0.330 0.00000 0.00000   error   error
 002814 00076365 20.646999 +38.56630 -123.65421  -0.352 0.00000 0.00000   error   error
 002815 00076385 20.647894 +38.56304 -123.64855  -0.352 0.00000 0.00000   error   error
 002816 00076405 20.648788 +38.55858 -123.64100  -0.396 0.00000 0.00000   error   error
 002817 00076425 20.649683 +38.55549 -123.63533  -0.396 0.00000 0.00000   error   error
 002818 00076445 20.650581 +38.55223 -123.62984  -0.352 0.00000 0.00000   error   error
 002819 00076465 20.651476 +38.54897 -123.62418  -0.374 0.00000 0.00000   error   error
 002820 00076485 20.652369 +38.54467 -123.61679  -0.352 0.00000 0.00000   error   error
 002821 00076505 20.653263 +38.54158 -123.61130  -0.220 0.00000 0.00000   error   error
 002822 00076525 20.654158 +38.53832 -123.60564  -0.308 0.00000 0.00000   error   error
 002823 00076545 20.655052 +38.53489 -123.59962  -0.286 0.00000 0.00000   error   error
 002824 00076565 20.655947 +38.53163 -123.59413  -0.308 0.00000 0.00000   error   error
 002825 00076585 20.656841 +38.52751 -123.58675  -0.264 0.00000 0.00000   error   error
 002826 00076605 20.657736 +38.52407 -123.58092  -0.242 0.00000 0.00000   error   error
 002827 00076625 20.658634 +38.52098 -123.57542  -0.330 0.00000 0.00000   error   error
 002828 00076645 20.659527 +38.51772 -123.56993  -0.220 0.00000 0.00000   error   error
 002829 00076665 20.660421 +38.51343 -123.56255  -0.308 0.00000 0.00000   error   error
 002830 00076685 20.661316 +38.51017 -123.55688  -0.286 0.00000 0.00000   error   error
 002831 00076705 20.662210 +38.50708 -123.55139  -0.286 0.00000 0.00000   error   error
 002832 00076725 20.663105 +38.50382 -123.54590  -0.264 0.00000 0.00000   error   error
 002833 00076745 20.664000 +38.50056 -123.54006  -0.352 0.00000 0.00000   error   error
 002834 00076765 20.664894 +38.49627 -123.53268  -0.264 0.00000 0.00000   error   error
 002835 00076785 20.665789 +38.49300 -123.52718  -0.264 0.00000 0.00000   error   error
 002836 00076805 20.666687 +38.48974 -123.52152  -0.286 0.00000 0.00000   error   error
 002837 00076825 20.667580 +38.48648 -123.51585  -0.286 0.00000 0.00000   error   error
 002838 00076845 20.668474 +38.48236 -123.50848  -0.242 0.00000 0.00000   error   error
 002839 00076865 20.669369 +38.47910 -123.50298  -0.220 0.00000 0.00000   error   error
 002840 00076885 20.670263 +38.47584 -123.49731  -0.308 0.00000 0.00000   error   error
 002841 00076905 20.671158 +38.47258 -123.49182  -0.308 0.00000 0.00000   error   error
 002842 00076925 20.672052 +38.46949 -123.48633  -0.374 0.00000 0.00000   error   error
 002843 00076945 20.672947 +38.46485 -123.47843  -0.396 0.00000 0.00000   error   error
 002844 00076965 20.673841 +38.46176 -123.47294  -0.374 0.00000 0.00000   error   error
 002845 00076985 20.674740 +38.45850 -123.46745  -0.352 0.00000 0.00000   error   error
 002846 00077005 20.675632 +38.45541 -123.46195  -0.286 0.00000 0.00000   error   error
 002847 00077025 20.676527 +38.45112 -123.45457  -0.330 0.00000 0.00000   error   error
 002848 00077045 20.677422 +38.44786 -123.44908  -0.396 0.00000 0.00000   error   error
 002849 00077065 20.678316 +38.44477 -123.44359  -0.242 0.00000 0.00000   error   error
 002850 00077085 20.679211 +38.44133 -123.43775  -0.374 0.00000 0.00000   error   error
 002851 00077105 20.680105 +38.43807 -123.43226  -0.264 0.00000 0.00000   error   error
