"State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006"
"NH","PAICD","0.66645","0.75583","0.71541","0.84268","1.88537","2.08321","2.18007","2.50810","2.71501","3.42113","5.07435","6.54418","5.95566","5.76509","5.32035","6.09044","3.99077","4.53102","4.47730","5.05011","4.96331","4.36771","3.66319","3.78946","3.94042","4.12532","4.91815","5.01873","3.72707","4.51463","7.42530","6.96411","6.80010","7.55393","8.42372","11.21453","13.22035"
"NH","PAICV","17.95664","23.16383","23.66554","26.68121","45.03298","47.04695","60.53817","71.77727","61.49783","44.45385","70.69026","74.73800","72.76124","71.71268","95.40155","108.68764","84.28062","96.38784","66.64117","79.30138","83.97377","52.83234","62.22105","61.85397","62.39639","59.00956","120.19484","116.99914","82.44365","95.71362","176.53788","87.02216","83.97817","118.53520","134.40964","181.66856","215.78382"
"NH","PARCD","1.55981","1.63445","1.65275","1.92268","2.84339","3.01189","3.15471","3.58073","3.78484","5.42239","7.48163","9.09510","8.81605","7.91608","8.24667","7.96595","6.20221","6.17995","6.34018","6.96915","8.14510","7.51481","6.99868","6.92498","6.88699","6.79131","8.08692","7.87316","6.84691","6.96931","10.44429","10.41406","9.56170","11.16078","12.40486","15.62763","18.14355"
"NH","PARCV","63.89573","70.27820","73.50095","83.57616","113.98486","114.83892","146.60634","155.99064","167.32979","154.05049","183.20100","214.24886","196.20564","169.43293","200.45376","231.07613","166.20282","203.96547","203.20866","254.36380","244.95866","225.51581","217.08745","214.86254","219.61482","229.61167","290.29553","279.57932","240.94980","246.19786","369.46166","361.77848","307.35260","448.33026","523.52238","605.07112","627.59217"
"NH","PATCD","1.60306","1.68824","1.70196","1.94739","3.07505","3.23839","3.30229","3.67442","3.84961","5.21336","7.29321","8.62997","8.32973","7.81591","7.40871","7.75951","5.42648","5.89709","5.78822","6.38394","7.23058","7.23789","7.07345","6.97524","7.05199","7.62603","8.09598","8.01318","6.84238","7.39810","10.67404","10.26241","9.49418","10.39714","11.89951","15.15267","18.59631"
"NH","PATCV","225.15182","251.84162","260.83501","293.20298","422.90761","441.85120","524.86897","579.33727","607.41975","715.49370","971.14342","1063.18636","958.93494","883.18851","982.22024","1009.69505","847.40931","979.82704","969.20187","1108.57230","1149.62189","1060.28668","1040.58633","1031.32521","1073.42658","1151.22336","1333.64386","1361.12140","1222.60450","1358.31973","1912.07461","1709.05869","1674.69004","2060.25216","2443.66735","2904.40165","3179.38137"
"NH","PCCCD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCCCV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCEID","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCEIV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCICD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCICV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCTCD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PCTCV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","PEACD","2.60146","2.76275","2.73884","2.94435","4.04494","4.26597","4.49196","4.78933","5.00553","6.55589","9.61981","10.86303","10.20866","9.44531","8.88022","9.15787","7.20132","7.36378","7.55367","8.32721","9.42813","9.23889","9.22220","8.99468","9.15492","9.72840","10.03797","9.93322","8.57387","9.30478","12.27942","11.34082","10.40899","12.22538","14.22395","17.61025","20.38578"
"NH","PEACV","131.92360","146.21036","150.82406","167.33749","229.00179","241.53997","268.63911","298.50637","318.25500","428.15204","556.35456","609.85632","571.98682","540.11739","556.22508","575.68919","496.03925","550.87410","583.84171","637.05127","687.90585","686.22959","679.31756","677.18444","701.68620","785.77634","832.91736","869.33208","823.15244","927.74962","1249.00257","1155.25037","1181.43937","1295.79882","1552.95221","1837.76807","2130.11330"
"NH","PECCD","1.22446","1.27446","1.32813","1.48581","2.21376","2.37402","2.70271","3.10687","3.29281","4.01203","5.36872","6.04184","5.96086","6.17239","6.09300","6.63533","4.84984","4.98149","4.81016","5.32125","5.70031","5.23924","5.50458","5.42041","5.45565","5.24350","5.85626","6.14013","5.51862","5.64084","7.65221","8.35741","7.22300","9.09808","9.68739","11.52752","14.38715"
"NH","PECCV","8.80111","9.91678","10.71490","11.47801","16.17126","17.46735","22.31563","24.85466","27.75007","28.12886","72.18296","68.19787","75.87258","60.90976","64.00689","70.35909","74.35513","96.64670","85.95395","97.01116","110.15142","98.65864","95.47390","93.33269","105.29690","93.01525","115.14431","123.26990","97.57804","102.84724","172.09226","170.00698","150.36881","215.42105","265.63547","334.22145","293.96095"
"NH","PEEID","0.35542","0.40259","0.45978","0.53820","1.17037","1.43312","1.49378","1.61228","1.71269","2.09014","2.67519","3.22877","2.75917","2.79392","2.92065","2.83461","2.32329","2.64688","2.09308","1.83095","1.44013","1.22100","1.27908","1.04095","1.13608","1.10478","0.97185","1.18683","1.14604","1.23697","1.56257","1.29440","1.11161","1.92092","2.26573","3.27087","2.86643"
"NH","PEEIV","15.55814","17.20196","21.04820","22.36224","43.83290","58.21128","59.07113","70.09669","72.48859","117.32589","150.90130","159.10907","116.84531","124.24467","157.53045","159.97660","130.59538","152.16562","137.19468","142.00799","164.81088","168.94154","191.16898","171.49869","152.14954","171.40775","162.67863","190.22083","185.88134","203.63523","240.05630","197.78269","176.92891","389.59436","505.06794","716.39891","586.49342"
"NH","PEICD","0.72073","0.80084","0.76357","0.89080","1.82095","2.01370","2.13171","2.43219","2.59220","3.07987","4.38935","5.39512","4.86179","4.68115","4.61075","5.23309","3.54538","3.96128","3.69225","4.51884","4.15441","3.92433","3.33156","3.40174","3.69351","3.53108","4.25003","4.45928","3.62611","4.18779","6.55926","6.71244","6.73779","8.09930","8.07348","9.71831","12.70054"
"NH","PEICV","21.46189","27.13144","27.59808","31.43227","49.87257","51.61897","66.27959","79.69866","68.57183","52.35730","78.81362","84.33402","85.42232","84.38228","111.88353","120.66641","95.71077","111.29259","81.56620","92.61333","104.12092","73.39137","87.06575","88.64430","85.92294","82.15249","149.85605","150.63611","113.87855","127.20149","232.79639","159.48243","144.25096","191.53244","230.26303","281.86547","291.75847"
"NH","PERCD","1.56849","1.64392","1.66884","1.91662","2.75595","2.92169","3.05487","3.49840","3.66040","5.00483","6.66908","8.10235","8.03766","7.33564","7.70803","7.54935","6.09326","6.05812","6.15089","6.77907","7.69978","7.14792","6.79360","6.73906","6.77150","6.57922","7.65239","7.73547","6.84584","6.88231","9.99923","10.43852","9.30954","11.05781","12.31599","15.10203","17.36313"
"NH","PERCV","71.93600","79.08941","83.30555","93.54518","125.43705","126.22547","159.55088","172.57305","184.71313","174.80019","210.26815","247.46500","233.99971","210.71615","237.96987","270.12332","206.37563","242.87193","243.21259","300.17937","294.64385","271.95692","271.82890","270.49236","277.34548","281.71273","348.52282","343.03126","295.32927","300.68910","448.70135","453.25859","381.50028","544.79093","632.91703","731.36624","747.64416"
"NH","PETCD","1.40813","1.50766","1.50526","1.71479","2.66427","2.85449","3.01611","3.29620","3.51260","4.43936","6.03100","7.17681","6.87074","6.44692","6.18831","6.34098","4.98324","5.24754","5.09025","5.35232","5.04200","4.50761","4.32098","4.02267","4.49656","4.42246","4.58655","4.84540","4.32562","4.66066","6.54008","6.24154","5.71690","6.50499","7.25226","9.07761","10.23853"
"NH","PETCV","249.68074","279.54995","293.49079","326.15519","464.31557","495.06304","575.85634","645.72943","671.77862","800.76428","1068.52059","1168.96228","1084.12674","1020.37025","1127.61582","1196.81461","1003.07616","1153.85094","1131.76913","1268.86312","1361.63292","1299.17806","1324.85509","1301.15248","1322.40106","1414.06456","1609.11917","1676.49018","1515.81964","1662.12268","2342.64887","2135.78106","2034.48833","2637.13760","3186.83568","3901.62014","4049.97030"
"NH","POICD","1.75964","3.24496","3.37440","3.81747","3.58670","4.01032","3.76558","4.00950","4.36873","5.73454","8.03760","11.42304","11.93997","11.12481","10.74927","10.67295","10.50939","10.57752","8.98175","13.27687","11.23406","6.19392","6.81639","5.89491","6.21250","6.61900","5.57807","5.12863","3.38305","4.71187","7.46310","11.20619","10.47624","10.52351","11.19875","11.14196","11.55600"
"NH","POICV","1.64499","0.98086","1.07898","1.50936","1.70438","1.65591","4.20989","5.01251","5.85442","8.16746","11.58310","11.61050","9.23300","8.70532","8.06699","8.09421","6.99717","7.22222","6.41655","9.34211","8.28875","3.39933","3.79579","3.30060","3.61286","3.66415","56.46504","59.72147","40.07678","52.26287","84.45406","2.58314","2.99207","2.42248","1.75771","2.07238","2.30534"
"NH","POTCD","1.75964","3.24496","3.37440","3.81747","3.58670","4.01032","3.76558","4.00950","4.36873","5.73454","8.03760","11.42304","11.93997","11.12481","10.74927","10.67295","10.50939","10.57752","8.98175","13.27687","11.23406","6.19392","6.81639","5.89491","6.21250","6.61900","5.57807","5.12863","3.38305","4.71187","7.46310","11.20619","10.47624","10.52351","11.19875","11.14196","11.55600"
"NH","POTCV","1.64499","0.98086","1.07898","1.50936","1.70438","1.65591","4.20989","5.01251","5.85442","8.16746","11.58310","11.61050","9.23300","8.70532","8.06699","8.09421","6.99717","7.22222","6.41655","9.34211","8.28875","3.39933","3.79579","3.30060","3.61286","3.66415","56.46504","59.72147","40.07678","52.26287","84.45406","2.58314","2.99207","2.42248","1.75771","2.07238","2.30534"
"NH","RFACD","0.00865","0.34333","0.39871","0.57897","1.80146","1.89668","1.71815","0.00000","0.00000","2.67264","3.17844","4.01567","3.72291","0.00000","0.00000","0.00000","1.97397","2.68753","1.89855","2.35565","2.32066","1.84349","1.91255","1.63560","1.94059","0.00000","2.56564","2.61908","1.78850","2.19159","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","RFACV","0.00376","0.07711","0.09926","0.07228","0.28968","0.10435","0.05187","0.00000","0.00000","14.47498","0.97720","1.22486","0.67674","0.00000","0.00000","0.00000","0.62229","3.84199","1.74497","0.28863","1.19206","2.30879","1.45173","0.01341","0.11619","0.00000","0.07914","0.04803","0.06750","0.00917","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","RFCCD","0.33911","0.34569","0.40145","0.58295","1.90581","1.85164","1.70326","2.07497","1.89548","2.74192","3.76364","4.65009","4.08686","4.19919","4.59615","4.20200","2.23127","2.85923","2.21791","2.62542","3.05965","2.25799","2.11102","2.05090","2.35152","2.54525","2.98616","2.89264","2.18451","2.19787","4.30889","3.76109","3.99491","4.39574","4.44918","6.77398","8.03658"
"NH","RFCCV","0.15083","0.18222","0.22491","0.29633","0.71434","0.65626","0.75225","0.93385","0.59873","0.25574","8.80824","13.72062","16.09611","8.17282","12.21237","2.29057","7.32029","5.07494","6.80570","7.82146","12.45865","9.53143","4.27781","4.83760","6.59224","6.97281","8.39346","8.61873","3.79864","1.73804","3.37380","1.94118","3.09728","4.23757","22.65782","53.26676","20.64499"
"NH","RFEID","0.34331","0.34637","0.40137","0.58400","1.92000","1.83900","1.74145","2.05700","1.92862","2.69067","3.80300","4.65800","4.12200","4.18300","4.29400","3.61700","1.91100","2.58200","1.86400","2.26200","2.24900","1.75800","1.83100","1.79200","1.97800","2.31300","2.49400","2.60800","1.85900","2.12200","3.23700","3.29074","3.66513","3.68000","3.93000","5.56000","7.60000"
"NH","RFEIV","5.47682","5.66313","5.60023","7.39676","22.49132","26.35410","33.44644","36.59951","42.42277","72.87167","103.95712","116.67821","67.19582","69.93992","91.26790","53.02495","54.48000","57.60110","56.34269","72.15249","56.31987","29.50211","26.28326","25.81547","30.02002","25.70744","23.23704","29.65406","27.35811","35.05714","15.34866","16.44023","25.26576","79.94864","76.55333","72.42102","20.24876"
"NH","RFICD","0.50656","0.61905","0.54331","0.67809","1.70007","1.85356","1.78449","2.15061","2.07049","2.77787","3.95123","5.10082","4.70894","4.57281","4.59615","4.20200","2.23127","2.85923","2.21791","2.62542","3.05965","2.25799","2.11102","2.05090","2.35152","2.54525","2.98616","2.89264","2.18451","2.19787","4.30889","3.76109","3.99491","4.39574","4.44918","6.77398","8.03658"
"NH","RFICV","9.05232","13.10037","12.22683","13.84718","25.00786","26.06137","30.96052","37.97068","25.86850","10.01971","21.72696","13.36768","17.43340","25.13729","34.49402","27.04486","27.71501","25.90592","12.67551","10.05886","10.04265","6.50990","13.53634","18.22476","19.26426","17.46835","17.96191","15.07997","9.82666","8.18513","14.79574","14.64846","12.39388","10.61990","12.10588","6.11810","32.43598"
"NH","RFISB","17870.19131","21162.05589","22504.32687","20420.86480","14709.89967","14060.16947","17349.78790","17655.77292","12493.90110","3606.97707","5498.78504","2620.69288","3702.19205","5497.12062","7504.98038","6436.18699","12421.18019","9060.45309","5715.06872","3831.33288","3282.28615","2883.05266","6412.22937","8886.22322","8192.26020","6863.11610","6015.05387","5213.22039","4498.33398","3724.12073","3433.77104","3894.73897","3102.41879","2415.95384","2720.92282","903.17653","4036.04276"
"NH","RFRFB","0.00000","0.00000","0.00000","0.00000","364.62708","189.08517","442.40569","450.86586","223.56503","148.76897","305.03814","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","RFTCD","0.42313","0.49715","0.48707","0.64095","1.79910","1.84637","1.76114","2.10327","1.97924","2.69679","3.81796","4.68844","4.20333","4.27299","4.39173","3.80572","2.02439","2.67325","1.94265","2.32604","2.43127","1.90356","1.93396","1.90541","2.13448","2.42065","2.73313","2.72710","1.95559","2.13829","3.74154","3.51129","3.78385","3.77636","4.07863","6.04837","7.91109"
"NH","RFTCV","14.68373","19.02283","18.15123","21.61255","48.50320","53.17608","65.21108","75.50404","68.89000","97.62210","135.46952","144.99137","101.40207","103.25003","137.97429","82.36038","90.13759","92.42395","77.56887","90.32144","80.01323","47.85223","45.54914","48.89124","55.99271","50.14860","49.67155","53.40079","41.05091","44.98948","33.51820","33.02987","40.75692","94.80611","111.31703","131.80588","73.32973"
"NH","SNICD","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","9.71481","9.71481","9.71481","9.71481","9.71481","9.71481"
"NH","SNICV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.88930","2.46470","1.93730","1.22850","1.50477","1.68617"
"NH","TEACD","2.60146","2.76275","2.73884","2.94435","4.04494","4.26597","4.49196","4.78933","5.00553","6.55589","9.61981","10.86303","10.20866","9.44531","8.88022","9.15787","7.20132","7.36378","7.55367","8.32721","9.42813","9.23889","9.22220","8.99468","9.15492","9.72840","10.03797","9.93322","8.57387","9.30478","12.27942","11.34082","10.40899","12.22538","14.22395","17.61025","20.38578"
"NH","TEACV","131.92360","146.21036","150.82406","167.33749","229.00179","241.53997","268.63911","298.50637","318.25500","428.15204","556.35456","609.85632","571.98682","540.11739","556.22508","575.68919","496.03925","550.87410","583.84171","637.05127","687.90585","686.22959","679.31756","677.18444","701.68620","785.77634","832.91736","869.33208","823.15244","927.74962","1249.00257","1155.25037","1181.43937","1295.79882","1552.95221","1837.76807","2130.11330"
"NH","TECCD","3.11133","3.22114","3.41155","3.83460","5.31055","6.15798","6.39694","7.16195","7.91941","9.49029","9.53019","11.94686","11.05785","12.79114","12.85514","13.01616","10.15603","10.01798","10.70169","11.26741","11.85866","11.77006","13.15569","13.78977","15.40542","16.31103","16.01743","16.15570","17.06680","16.98603","16.64675","17.56256","16.35658","17.18546","17.61656","19.86191","25.99386"
"NH","TECCV","29.78337","33.51400","37.30855","41.53479","54.81887","63.87080","73.01489","81.16550","94.78855","101.34715","164.22809","183.03364","186.89738","184.81149","200.14969","208.29208","215.25496","259.63510","265.92871","287.04851","314.81242","307.58167","326.63093","342.88565","473.06791","476.14925","499.26591","512.14064","504.27294","525.96987","596.19225","599.57203","572.59686","660.09398","745.31349","885.95445","935.76892"
"NH","TEGDS","10.36151","10.56180","10.34987","10.13868","13.11325","13.26571","13.46871","12.94516","12.00336","11.96270","14.01048","14.49656","12.72686","11.21784","10.32365","9.63544","7.81585","7.76227","7.45112","7.89585","8.46419","7.79043","7.63157","7.53418","7.41515","7.14971","7.19557","6.97472","6.23302","6.49824","7.45816","6.92690","6.40382","7.12859","7.64029","8.59135","8.91513"
"NH","TEICD","1.21437","1.24737","1.24385","1.46914","2.83653","3.42511","3.39327","3.72558","4.57035","6.11392","7.89158","11.04379","9.60716","9.66924","8.84749","9.53817","7.65599","8.09066","9.12556","10.06137","9.79227","10.59525","9.58156","10.06732","9.42283","9.67911","8.41800","8.69173","8.61705","9.20480","10.61730","11.96699","11.94183","13.36784","12.70943","14.58948","17.83312"
"NH","TEICV","42.17886","48.90597","52.14433","61.08558","94.54533","108.48398","128.13520","147.77338","155.84761","152.93669","204.27728","263.85574","245.66516","253.92908","291.50713","316.72583","287.11251","315.70889","305.55253","323.61451","359.63396","316.18242","359.35579","368.80930","289.36993","300.69649","364.13596","363.94650","341.91430","358.61901","470.91539","385.69243","346.21396","425.72146","463.45904","531.34348","539.34047"
"NH","TERCD","2.23368","2.32515","2.42718","2.77793","3.98708","4.56523","4.54791","5.11547","5.54467","7.52074","9.68447","12.16108","12.11286","11.99368","12.29329","11.52570","10.56954","10.53917","11.12127","11.32245","13.01072","12.53165","12.78793","13.34652","13.67344","13.55372","14.13923","14.40188","14.02718","14.27071","16.20855","16.44425","15.69560","16.53041","17.69460","20.99155","23.99960"
"NH","TERCV","113.69450","125.08445","136.97598","155.15688","210.28790","230.68612","273.54901","293.27806","325.59927","325.89970","387.22142","474.38103","454.33054","447.37812","495.19421","524.50190","468.86272","539.79865","571.17537","638.20873","650.77189","620.31796","661.25891","691.45830","720.08243","735.93974","809.39296","805.16729","767.89491","800.73548","929.53330","926.64659","857.54621","1054.22300","1167.82903","1338.55924","1393.75617"
"NH","TERFB","0.00000","0.00000","0.00000","1.21807","1797.07098","1331.13100","1874.06118","1870.14303","1773.64623","1529.40494","1784.35454","75.99521","65.38747","18.55110","84.36425","79.84617","46.69914","55.30967","49.83774","48.90686","59.68874","114.65985","125.78532","129.58328","132.09666","131.78314","2749.80497","2547.82291","2277.45178","2827.14076","2658.15438","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"NH","TETCD","2.17644","2.26262","2.29528","2.57493","3.84714","4.32035","4.39511","4.80921","5.31257","6.98608","9.30977","11.39561","10.72623","10.54949","10.18964","10.31363","8.53371","8.72419","9.23342","9.89939","10.80845","10.73882","10.79660","11.03072","11.45207","11.76772","11.67358","11.75398","11.07953","11.57549","13.56696","13.65694","12.74162","14.31455","15.47366","18.43721","21.84795"
"NH","TETCV","317.58033","353.71478","377.25292","425.11474","588.65389","644.58087","743.33821","820.72331","894.49043","1008.33558","1312.08135","1531.12673","1458.87990","1426.23608","1543.07611","1625.20900","1467.26944","1666.01674","1726.49832","1885.92302","2013.12412","1930.31164","2026.56319","2080.33769","2184.20647","2298.56182","2505.71219","2550.58651","2437.23459","2613.07398","3245.64351","3067.16142","2957.79640","3435.83726","3929.55377","4593.62524","4998.97886"
"NH","TETPV","428.00584","464.28341","482.97214","530.76248","721.46561","777.95785","879.43208","943.61718","1003.33187","1109.18977","1419.61737","1634.73457","1539.35913","1488.55596","1579.62225","1630.50324","1431.40837","1580.22776","1594.80418","1707.45628","1809.73847","1739.13074","1813.01861","1841.89026","1911.67770","1985.69390","2133.03112","2144.38616","2021.02475","2138.33391","2616.52178","2439.39137","2324.97349","2678.29702","3036.08075","3525.11928","3810.71721"
"NH","TNSCB","145917.05196","156329.82346","164360.57006","165097.68085","153010.63320","149196.54154","169128.32325","170656.43529","168372.51835","144335.01934","140935.89319","134361.06012","136010.49649","135194.77252","151435.70940","157578.71226","171937.97912","190965.26105","186983.65711","190509.03851","186254.62214","179750.74248","187703.84285","188594.89123","190725.96108","195327.72029","214648.13172","216997.76047","219976.29064","225742.04378","239231.38823","224586.21657","232136.69128","240024.04007","253951.15450","249149.74344","228807.66703"
"NH","TPOPP","742.00000","761.85100","781.10700","800.95100","815.91400","828.55500","845.24800","869.76300","891.52000","909.07400","924.25000","936.62100","947.71900","958.13400","976.86400","996.75300","1025.05300","1054.28900","1082.57700","1104.52200","1112.38400","1109.92900","1117.78400","1129.45800","1142.56000","1157.56100","1174.71900","1189.42500","1205.94000","1222.01400","1240.44200","1257.34700","1272.18500","1282.84400","1294.28500","1303.11200","1311.82100"
"NH","WDRCD","0.56306","0.59415","0.59659","0.68508","1.06111","1.11404","1.19297","1.35064","1.42733","2.04860","2.85016","3.50660","3.40360","3.29596","3.35220","3.22332","2.58426","2.46190","2.48792","2.74656","2.82800","2.70910","2.47700","2.41732","2.34886","2.30213","2.63675","2.62928","2.27411","2.33215","3.50193","3.34493","3.03398","3.64135","4.13708","5.47850","6.31225"
"NH","WDRCV","0.61127","0.63686","0.66817","0.71079","1.10093","1.41611","1.90170","2.55209","3.22659","5.34890","8.47068","9.52547","8.38577","9.94281","6.96580","6.89963","5.03877","3.65047","3.93699","4.39404","6.31336","6.34028","6.08218","6.21349","5.73085","5.61683","6.68068","4.83681","3.71758","4.01311","6.47799","4.90127","4.51261","5.70104","6.63910","9.64952","10.12977"
"NH","WWCCD","0.56304","0.59414","0.59663","0.68532","1.06125","1.11392","1.19311","1.35062","1.42731","2.04863","2.85019","3.50655","3.40360","3.29600","3.35224","3.22329","2.58431","2.46185","2.48785","2.74659","2.82800","2.70910","2.47701","2.41731","2.34885","2.30214","2.63675","2.62927","2.27409","2.33216","3.50194","3.34493","3.03396","3.64135","4.13710","5.47850","6.31226"
"NH","WWCCV","0.01149","0.01199","0.01265","0.01347","0.02083","0.02685","0.03593","0.04845","0.06140","0.10147","0.21022","0.22901","0.18994","0.22551","0.15630","0.16395","0.14788","0.12415","0.13844","0.35593","0.68998","0.69003","0.66545","0.83635","0.77821","0.76989","0.91598","0.80810","0.61047","0.65833","1.05788","0.86240","0.80113","1.00104","1.11191","1.46702","1.56679"
"NH","WWCSB","20.40704","20.18052","21.20256","19.65495","19.62777","24.10412","30.11467","35.87241","43.01812","49.53069","73.75640","65.30925","55.80557","68.41921","46.62549","50.86417","57.22219","50.42951","55.64635","129.58992","243.98184","254.70845","268.65097","345.98345","331.31489","334.42425","347.39027","307.34739","268.44564","282.28386","302.08378","257.82272","264.05413","274.90914","268.76579","267.77784","248.21370"
"NH","WWEID","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.66981","0.46466","0.50346","0.51159","0.54590","0.56415","0.70259","0.59165","0.49914","0.60779","0.66879","0.66785","1.36359","1.63843","1.57829","1.46158","2.28238","3.14700"
"NH","WWEIV","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","9.17439","7.11929","7.76323","7.98240","8.71146","8.40223","9.62642","8.30810","7.08892","8.88743","9.84552","9.81394","18.49245","21.15683","18.73317","17.54136","28.75970","39.78774"
"NH","WWICD","1.44619","1.44619","1.44619","1.44619","1.44619","1.44619","1.44619","1.44619","1.44619","1.44619","1.45657","1.45657","1.45657","1.45657","1.45657","1.45657","1.49031","1.49031","1.49031","1.49031","1.01619","1.28019","1.15953","1.15737","1.30873","1.31718","1.07589","1.13125","1.24197","1.36991","1.40918","1.89281","1.89083","1.64208","1.79359","2.75023","2.13951"
"NH","WWICV","2.61931","2.89304","2.77033","3.09125","2.94967","2.63346","3.09125","3.23756","3.70950","3.93604","4.17201","4.40334","4.25986","4.81160","4.90880","4.88812","7.53546","7.50342","7.80608","3.32561","4.23912","2.39088","4.86429","4.57715","3.84610","5.68323","6.29365","5.20741","4.19161","4.44339","3.87753","3.93050","0.98944","0.79781","8.36698","15.90916","1.19859"
"NH","WWISB","1811.17706","2000.45322","1915.60528","2137.51526","2039.61380","1820.96720","2137.51526","2238.68011","2565.01832","2721.66066","2864.26779","3023.08785","2924.58389","3303.37436","3370.11180","3355.91040","5056.30397","5034.80448","5237.89103","2231.48859","4171.60216","1867.59620","4195.06169","3954.76848","2938.80432","4314.69983","5849.74190","4603.24860","3374.95877","3243.57168","2751.61681","2076.54601","523.28248","485.85438","4664.93382","5784.65884","560.21792"
