Georgetown.TX, United.States  ID: 773   Lat:  30.67  Lon:  -97.67  Alt:  239
Meteor-3 TOMS V.8 Overpass - Generated: 050328                                  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
#
48490.7 1991 234 64685   3  30.57  -97.32  35  99 20.40 311.2  26.2   0.06    0
48491.7 1991 235 63620   5  30.79  -97.85  22  97 23.00 301.4  33.7   0.02  -14
48492.7 1991 236 62555   7  30.77  -97.59  13  98 25.51 303.4  22.4  -0.76   -7
48493.7 1991 237 61490  10  30.77  -97.74  13  98 28.61 310.3  27.4  -0.62   -6
48494.7 1991 238 60425  13  30.64  -97.37  29  99 31.53 305.9  17.4  -1.16   -7
48495.7 1991 239 59360  17  30.52  -97.41  30  98 34.92 311.4  16.1  -1.27   -8
48496.7 1991 240 58304  21  30.77  -97.34  33  99 38.50 306.7  16.5  -0.32   -9
48497.7 1991 241 57239  25  30.54  -97.54  19  98 42.22 295.4  12.9   0.16   -6
48498.7 1991 242 56182  28  30.67  -97.44  22  98 45.88 295.9  85.7   0.01    0
48499.6 1991 243 55125  31  30.76  -98.16  48  97 50.25 300.2  20.2   0.30    1
48500.7 1991 244 60692   3  30.45  -97.55  27  98 31.98 319.4  31.2  -0.09    4
48501.7 1991 245 59628   5  30.67  -98.07  38  97 35.77 316.8  34.1  -0.37   -5
48554.9 1991 298 78005  28  30.61  -97.24  42  99 65.59 275.2  14.3   1.51 -999
48555.9 1991 299 76940  24  30.78  -97.88  24  97 62.34 290.0  36.6   0.68   -5
48556.9 1991 300 75883  20  30.52  -97.91  28  97 59.44 282.3  33.4   0.74   -8
48557.9 1991 301 74819  16  30.65  -97.82  15  97 57.03 274.1  52.4   0.73  -20
48558.9 1991 302 73754  12  30.69  -97.90  22  97 54.67 263.9  98.0   0.31   -6
48559.8 1991 303 72689   9  30.69  -97.63   4  98 52.69 298.4  79.0  -0.64   -1
48560.8 1991 304 71625   6  30.50  -97.96  34  97 50.52 287.4  68.5   0.21   -9
48561.8 1991 305 70552   4  30.73  -98.06  38  97 49.13 281.3  10.0  -0.77   -4
48562.9 1991 306 76127  32  30.59  -98.06  38  97 61.58 278.9  12.7   0.60 -999
48563.9 1991 307 75063  30  30.88  -98.04  42  97 59.23 286.1   7.9   0.64   -4
48564.9 1991 308 74006  28  30.73  -97.45  22  98 57.14 303.5   8.9   0.13    0
48565.8 1991 309 72949  25  30.52  -97.31  38  99 54.90 308.2  60.0   0.15    1
48566.8 1991 310 71885  21  30.65  -97.46  20  98 53.03 290.0  15.1  -0.05   -2
48567.8 1991 311 70820  17  30.76  -97.37  30  99 51.53 312.4  89.0  -0.83    2
48568.8 1991 312 69756  13  30.80  -97.38  31  99 50.25 290.5   7.5  -0.47   -3
48569.8 1991 313 68691   9  30.69  -97.82  15  97 49.06 285.4   8.2  -0.63   -8
48570.8 1991 314 67626   6  30.51  -98.16  50  97 48.23 279.0  17.8  -0.32  -11
48571.8 1991 315 66554   4  30.73  -98.26  57  96 48.26 287.5  41.3  -0.06   -1
48572.8 1991 316 72129  32  30.60  -98.22  53  97 54.55 274.6  30.3   1.04    1
48573.8 1991 317 71064  30  30.80  -98.18  51  97 53.13 268.7  52.4   1.34   -7
48574.8 1991 318 70008  28  30.65  -97.59   8  98 51.88 275.7  53.3   0.00   -2
48575.8 1991 319 68943  25  30.85  -97.47  28  98 51.07 276.4  45.7   0.17    1
48576.8 1991 320 67887  21  30.54  -97.61  16  98 50.06 278.7  83.7  -0.32    0
48577.8 1991 321 66822  17  30.64  -97.53  14  98 49.84 272.9  38.9   0.22  -17
48578.8 1991 322 65758  13  30.66  -97.55  12  98 49.90 272.6   5.1  -0.44   -4
48579.7 1991 323 64693   9  30.54  -97.99  34  97 50.21 274.5  55.9   0.44  -11
48580.7 1991 324 63629   7  30.58  -97.25  41  99 50.94 277.9  12.3  -0.67   -2
48581.7 1991 325 62556   5  30.89  -97.03  66  99 52.28 268.9   6.3  -0.40   -1
48582.7 1991 326 61492   3  30.52  -97.50  23  98 53.46 255.2   6.1   0.48 -999
48583.8 1991 327 67067  30  30.68  -98.33  63  96 51.22 269.1   6.7  -0.18   -4
48584.8 1991 328 66011  28  30.52  -97.74  18  98 51.07 272.6   7.2  -0.53   -6
48585.8 1991 329 64946  25  30.71  -97.63   6  98 51.59 278.9   6.8  -0.17   -4
48586.7 1991 330 63882  21  30.82  -97.80  21  98 52.39 295.2  49.9  -0.18    5
48587.7 1991 331 62825  17  30.51  -97.70  18  98 53.08 289.6  65.8  -0.32   -4
48588.7 1991 332 61761  13  30.54  -97.72  15  98 54.45 272.8  52.8  -0.35    4
48589.7 1991 333 60696  10  30.58  -97.33  34  99 56.00 249.5  49.0   0.50   -3
48590.7 1991 334 59624   7  30.89  -97.52  28  98 58.25 242.3  78.7  -0.12    0
48591.7 1991 335 58559   5  30.78  -97.23  44  99 60.17 241.3  81.8  -0.25 -999
48592.7 1991 336 57487   3  30.83  -97.82  23  98 62.87 241.5  42.2   0.76 -999
48593.7 1991 337 63071  31  30.68  -97.19  46  99 53.98 262.0   9.2  -0.12   -4
48594.7 1991 338 62006  28  30.87  -97.90  31  98 55.57 274.8   7.6  -0.40   -5
48595.7 1991 339 60950  25  30.64  -97.79  12  98 56.86 274.3   9.8  -0.70   -8
48596.7 1991 340 59886  21  30.75  -97.97  30  97 58.87 302.6  28.9  -0.45   -3
48597.7 1991 341 58821  17  30.84  -97.92  30  97 61.00 297.7  61.5  -0.50   -6
48598.7 1991 342 57757  13  30.85  -97.95  33  97 63.33 292.2  52.7  -0.42    0
48599.7 1991 343 56693  10  30.88  -97.57  25  98 65.66 255.6  22.6   0.30 -999
48600.6 1991 344 55628   7  30.74  -97.70   8  98 68.30 255.0  11.8   0.49 -999
48601.6 1991 345 54564   5  30.61  -97.39  28  99 70.86 243.2  78.6   0.10 -999
48602.7 1991 346 60132  33  30.64  -96.86  78  99 58.71 245.0  89.3   0.40 -999
48603.7 1991 347 59076  31  30.46  -97.36  38  99 60.72 249.4  75.1   0.46 -999
48604.7 1991 348 58011  28  30.63  -98.07  39  97 63.44 245.9  60.2   0.19   -3
48605.7 1991 349 56947  25  30.81  -97.97  33  97 65.98 250.7  27.0  -0.06 -999
48606.6 1991 350 55891  22  30.55  -97.44  26  98 68.08 248.0  22.1  -0.15 -999
48607.6 1991 351 54827  18  30.64  -97.41  25  98 70.91 257.2  49.2  -0.29 -999
48661.9 1992 040 80985   5  30.72  -98.19  50  97 70.16 305.7  15.4   2.05 -999
48662.9 1992 041 79921   7  30.81  -97.91  28  97 67.01 312.9  25.2   1.48 -999
48663.9 1992 042 78856  10  30.92  -98.03  44  97 63.68 306.1  43.0   0.62    6
48664.9 1992 043 77784  13  30.46  -97.72  24  98 60.40 279.7  26.9   0.25    2
48665.9 1992 044 76728  17  30.88  -97.69  23  98 57.65 259.9  36.6   0.21   -6
48666.9 1992 045 75664  21  30.80  -97.64  15  98 54.73 251.5  81.4   0.08  -11
48667.9 1992 046 74600  25  30.68  -97.83  15  97 51.82 272.3  11.2   0.68   -6
48668.9 1992 047 73535  28  30.47  -97.72  23  98 49.21 279.5  79.3   0.45  -11
48669.8 1992 048 72479  30  30.62  -97.14  51  99 47.33 298.4  17.7   0.34   -5
48670.8 1992 049 71423  32  30.74  -97.17  48  99 45.44 302.0   9.5   0.87   -4
48671.9 1992 050 76983   5  30.81  -98.37  69  96 56.30 296.4   3.4   0.79    4
48672.9 1992 051 75918   7  30.91  -98.08  47  97 53.54 306.7   5.4   0.72    0
48673.9 1992 052 74846   9  30.45  -97.41  35  98 50.72 314.7  61.8   0.09    5
48674.9 1992 053 73782  13  30.57  -97.87  22  97 47.92 322.9  23.1  -0.39   14
48675.8 1992 054 72717  17  30.56  -97.88  24  97 45.51 282.1   8.0   0.17    1
48676.8 1992 055 71653  21  30.48  -97.82  26  97 43.36 282.0  93.6   0.73   -3
48677.8 1992 056 70597  25  30.81  -97.96  32  97 41.83 340.0  51.4  -0.13   13
48678.8 1992 057 69532  28  30.60  -97.85  19  97 40.24 301.1   5.6   0.35    6
48679.8 1992 058 68476  30  30.76  -97.27  40  99 39.44 336.0   4.7   0.53   -4
48680.8 1992 059 67419  32  30.88  -97.28  44  99 38.92 294.5   3.1   1.12    4
48681.8 1992 060 72979   4  30.64  -97.09  56  99 44.59 303.0   2.6   1.18    1
48682.8 1992 061 71906   6  30.40  -97.20  54  99 41.97 280.9  20.6   0.60   -2
48683.8 1992 062 70842   9  30.57  -97.56  15  98 39.98 286.9  75.3  -0.17   -4
48684.8 1992 063 69777  13  30.68  -98.00  32  97 38.34 302.1  50.4   0.12    6
48685.8 1992 064 68712  17  30.65  -98.01  33  97 37.13 297.8  29.5   0.68    0
48686.8 1992 065 67648  21  30.55  -97.94  29  97 36.30 283.1  22.3   1.17  -10
48687.8 1992 066 66591  24  30.80  -97.31  37  99 36.24 277.6   3.6   0.56   -4
48688.8 1992 067 65527  28  30.66  -97.95  27  97 36.37 263.2  31.7   0.91   -6
48689.7 1992 068 64470  30  30.83  -97.36  35  99 37.04 279.8  64.8   0.42    0
48690.7 1992 069 63406  32  30.52  -97.35  35  99 37.84 298.2  51.3  -0.32    5
48691.8 1992 070 68973   4  30.73  -97.25  41  99 35.26 303.0  33.0   1.14   -1
48692.8 1992 071 67900   6  30.48  -97.36  36  99 33.99 292.0  53.1   0.84   -2
48693.8 1992 072 66836   9  30.65  -97.70   4  98 33.69 334.6   4.7   0.81   -5
48694.8 1992 073 65771  12  30.66  -97.42  24  98 33.71 317.8   4.7   0.53   -3
48695.7 1992 074 64707  16  30.68  -97.48  18  98 34.29 289.8   4.2   0.55    0
48696.7 1992 075 63642  20  30.61  -97.39  28  98 35.22 291.2   4.8   0.62    2
48697.7 1992 076 62577  24  30.50  -97.44  29  98 36.62 286.9  28.8   0.68   -6
48698.7 1992 077 61521  28  30.80  -98.06  40  97 39.05 289.4  83.9   0.11    5
48699.7 1992 078 60456  30  30.54  -97.46  25  98 40.72 293.9   3.2   1.37    0
48700.7 1992 079 59400  32  30.70  -97.45  21  98 43.27 290.7   4.2   1.19    2
48701.8 1992 080 64960   4  30.52  -97.48  25  98 31.46 288.7  15.4   0.35   -3
48702.7 1992 081 63896   6  30.72  -97.48  19  98 32.60 293.2  86.4   0.07    0
48703.7 1992 082 62824   9  30.49  -97.88  28  97 34.05 298.7  25.6  -0.01   -7
48704.7 1992 083 61759  12  30.53  -97.59  17  98 35.81 299.6   4.8   0.74   -2
48705.7 1992 084 60695  16  30.58  -97.63  11  98 38.10 297.4   9.3   0.62    3
48706.7 1992 085 59631  20  30.55  -97.52  20  98 40.53 304.9   4.5   0.84   -3
48707.7 1992 086 58567  24  30.45  -97.57  26  98 43.26 296.7   6.5   1.04   -8
48708.7 1992 087 57510  27  30.69  -97.24  41  99 46.06 293.5  21.8   0.92    0
48709.7 1992 088 56445  30  30.48  -97.56  24  98 49.30 289.1  86.5   0.25    0
48710.6 1992 089 55389  32  30.62  -97.53  15  98 52.53 299.0  25.3   0.60    2
48711.7 1992 090 60956   4  30.85  -97.56  23  98 35.46 297.3  15.8   0.59    7
48712.7 1992 091 59883   6  30.62  -97.68   6  98 37.95 289.5  14.6   0.21   -3
48713.7 1992 092 58818   9  30.80  -98.00  35  97 41.08 310.4  62.3   0.48   -5
48714.7 1992 093 57754  12  30.81  -97.70  16  98 43.85 316.7  76.2  -0.01    0
48767.9 1992 146 76057  17  30.66  -97.66   1  98 37.03 331.4  59.7   0.04   11
48768.9 1992 147 74992  13  30.64  -97.67   3  98 33.14 330.7  26.9  -0.36   -2
48769.9 1992 148 73928  10  30.62  -97.26  40  99 29.62 342.1  20.3   0.06    6
48770.8 1992 149 72855   7  30.87  -97.43  32  98 25.69 341.7  43.1  -0.16    3
48771.8 1992 150 71790   5  30.72  -97.10  55  99 22.16 344.3  48.1   0.36   -8
48772.8 1992 151 70718   3  30.71  -97.65   5  98 18.04 316.8  37.9   0.19    3
48773.9 1992 152 76301  31  30.47  -97.16  54  99 37.81 321.7  82.3  -0.36    4
48774.9 1992 153 75236  28  30.60  -97.84  18  97 33.34 293.4  22.0   1.24   -6
48775.9 1992 154 74172  25  30.74  -97.72   9  98 29.59 305.2  20.5   1.25   -5
48776.8 1992 155 73107  21  30.81  -97.88  25  97 25.63 308.6   8.2   0.29   -8
48777.8 1992 156 72043  17  30.85  -97.81  24  98 21.93 308.2   4.5   0.63   -4
48778.8 1992 157 70978  13  30.81  -97.80  20  98 18.24 322.9  12.1   0.22    0
48779.8 1992 158 69913  10  30.79  -97.39  30  98 15.02 300.1  17.9   0.19  -17
48780.8 1992 159 68849   7  30.61  -97.47  20  98 11.61 302.5  29.1  -0.11  -15
48781.8 1992 160 67776   5  30.87  -97.23  48  99  9.29 307.2  18.7   0.05   -7
48782.8 1992 161 66711   3  30.45  -97.65  25  98  7.47 300.0  67.7   0.13   -2
48783.8 1992 162 72287  31  30.60  -97.33  33  99 22.64 310.3   7.2   1.04   -4
48784.8 1992 163 71222  28  30.73  -98.00  32  97 18.40 297.9  14.7   0.92  -14
48785.8 1992 164 70158  25  30.86  -97.88  29  98 14.98 308.6  11.7   0.14    0
48786.8 1992 165 69101  21  30.48  -98.00  38  97 11.40 295.9   9.4   0.13   -7
48787.8 1992 166 68037  17  30.50  -97.90  29  97  8.71 290.2  19.4   0.51  -15
48788.8 1992 167 66973  13  30.46  -97.87  30  97  7.18 283.4   5.3   0.49  -10
48789.8 1992 168 65900  10  30.86  -97.51  26  98  7.98 279.2   2.8   1.08  -11
48790.8 1992 169 64836   7  30.66  -97.57  10  98  9.96 278.1  12.4   0.63  -11
48791.7 1992 170 63763   5  30.92  -97.32  43  99 12.98 286.2  11.6   0.42   -2
48792.7 1992 171 62699   3  30.49  -97.73  21  98 16.56 282.6   8.2   0.61   -5
48793.8 1992 172 68275  31  30.60  -97.49  19  98  9.25 286.0   9.8   0.47    1
48794.8 1992 173 67210  28  30.71  -98.15  46  97  7.39 282.9  14.6   0.27  -14
48795.8 1992 174 66146  25  30.84  -98.01  38  97  7.84 282.3  42.0   0.78  -20
48796.8 1992 175 65089  22  30.53  -97.45  26  98  9.34 289.2   6.4   0.14   -9
48797.7 1992 176 64025  18  30.57  -97.37  31  99 12.29 287.5   5.3   0.49  -10
48798.7 1992 177 62960  14  30.56  -97.29  38  99 15.65 298.0  13.4   0.35   -7
48799.7 1992 178 61888  10  30.84  -97.61  20  98 19.66 300.1  36.1   0.26   -3
48800.7 1992 179 60824   7  30.65  -97.66   2  98 23.41 292.5   8.5   0.03   -2
48801.7 1992 180 59751   5  30.91  -97.39  38  98 27.06 293.4  10.8   0.72   -6
48802.7 1992 181 58687   3  30.48  -97.79  24  98 31.20 297.4   6.3   1.25   -2
48803.7 1992 182 64263  31  30.56  -97.64  13  98 12.16 289.0  92.1   0.31   -1
48804.7 1992 183 63198  29  30.70  -97.28  37  99 15.32 300.1   6.5   0.25    3
48805.7 1992 184 62134  26  30.82  -97.33  37  99 18.99 289.2  10.7   0.48  -13
48806.7 1992 185 61069  22  30.87  -97.59  24  98 22.94 289.8   8.4   0.81   -4
48807.7 1992 186 60005  18  30.88  -97.51  28  98 26.67 282.6  17.9   0.67   -3
48808.7 1992 187 58941  14  30.85  -97.43  30  98 30.44 282.7   5.4   0.37   -7
48809.7 1992 188 57877  10  30.70  -97.68   3  98 34.50 273.9   4.4   0.68   -9
48810.7 1992 189 56812   7  30.50  -97.72  20  98 38.41 276.3  13.0   0.59  -11
48811.6 1992 190 55740   5  30.74  -97.44  23  98 42.09 282.7  10.5   0.47   -2
48812.7 1992 191 61308  33  30.60  -97.36  31  99 22.33 304.8  11.1   0.01    2
48814.7 1992 193 59188  29  30.53  -97.41  29  98 29.95 295.6   7.8   0.47   -4
48819.6 1992 198 53867  10  30.44  -97.75  27  98 49.71 274.5   9.6   0.81   -7
48820.6 1992 199 52795   7  30.66  -97.86  18  97 53.71 287.7  47.0   0.76  -10
48865.9 1992 244 81845  17  30.65  -97.54  13  98 63.03 285.6  15.6  -0.11    1
48866.9 1992 245 80781  21  30.64  -97.43  23  98 59.59 279.9  25.1   0.14  -10
48867.9 1992 246 79717  25  30.60  -97.56  13  98 55.98 288.2  13.0   0.03   -3
48868.9 1992 247 78653  28  30.47  -97.41  33  98 52.64 293.0  28.8  -1.14    7
48869.9 1992 248 77597  31  30.74  -98.06  38  97 48.86 285.6  23.2  -0.11   -1
48871.0 1992 249 83165   3  30.69  -97.84  16  97 68.75 271.5   3.2   1.65 -999
48872.0 1992 250 82093   5  30.64  -98.35  65  96 64.76 273.2  10.6   1.27 -999
48872.9 1992 251 81029   7  30.77  -98.00  33  97 61.59 265.1   7.2   1.18   -4
48873.9 1992 252 79965  10  30.94  -98.06  48  97 58.13 268.8   9.4   0.69   -3
48874.9 1992 253 78893  13  30.54  -97.70  15  98 54.91 272.6  12.5   0.31   -3
48875.9 1992 254 77829  17  30.58  -97.66  10  98 51.62 271.2  22.4   0.03   -3
48876.9 1992 255 76765  21  30.56  -97.55  17  98 48.47 279.6  16.9  -0.39   -9
48877.9 1992 256 75701  25  30.51  -97.68  18  98 45.22 306.1  22.1  -0.53    1
48878.9 1992 257 74645  28  30.80  -97.52  20  98 42.56 281.2  49.1   0.37  -10
48879.9 1992 258 73581  31  30.62  -98.18  49  97 39.25 283.4  20.6  -0.11   -5
48880.9 1992 259 79148   3  30.56  -97.96  30  97 57.31 272.5  20.0   1.11 -999
48881.9 1992 260 78084   5  30.93  -98.38  74  96 53.82 277.4  22.6   0.72   -3
48882.9 1992 261 77012   7  30.64  -98.12  43  97 50.71 274.4  25.1   0.88   -6
48883.9 1992 262 75948   9  30.66  -97.34  32  99 48.24 264.5  15.5   0.79  -14
48884.9 1992 263 74884  13  30.84  -97.76  21  98 45.11 263.9  13.0   0.42   -9
48885.9 1992 264 73820  17  30.88  -97.74  24  98 42.44 271.2  14.7  -0.12   -9
48886.8 1992 265 72755  21  30.86  -97.64  21  98 40.00 279.1   7.8   0.26  -10
48887.8 1992 266 71691  25  30.80  -97.79  18  98 37.67 287.4  16.3   0.01   -5
48888.8 1992 267 70627  28  30.65  -97.66   2  98 35.74 282.1  18.4   0.00   -7
48889.8 1992 268 69571  30  30.87  -97.06  62  99 34.68 281.4  15.8  -0.45   -1
48890.9 1992 269 75139   3  30.83  -97.95  32  97 47.74 283.6   6.3   0.86   -3
48891.9 1992 270 74066   5  30.77  -98.49  79  96 44.66 279.7   6.6   0.62   -3
48892.8 1992 271 73002   7  30.91  -98.15  53  97 42.52 281.7  29.1   0.50   -8
48893.8 1992 272 71930   9  30.50  -97.45  28  98 40.39 271.1   7.2   0.57   -4
48894.8 1992 273 70866  13  30.65  -97.88  20  97 38.39 278.5   6.0  -0.29   -4
48895.8 1992 274 69801  17  30.69  -97.87  19  97 36.92 291.2   4.9   0.10   -7
48896.8 1992 275 68737  21  30.65  -97.79  12  98 35.82 294.3   5.1   0.24   -6
48897.8 1992 276 67673  25  30.59  -97.94  27  97 35.08 297.7   6.6  -0.62   -4
48898.8 1992 277 66616  28  30.87  -97.80  25  98 35.23 286.2   6.1   0.28   -2
48899.8 1992 278 65552  30  30.64  -97.21  44  99 35.31 277.6   6.7  -0.05   -2
48900.7 1992 279 64496  32  30.81  -97.22  46  99 36.23 275.9   7.5   0.32    1
48901.8 1992 280 70055   4  30.62  -97.10  55  99 39.89 273.1  25.2   0.52   -1
48902.8 1992 281 68983   6  30.42  -97.19  54  99 38.42 274.9  24.4   0.49   -5
48903.8 1992 282 67919   9  30.64  -97.53  14  98 37.75 270.9  14.4  -0.01   -2
48904.8 1992 283 66854  13  30.80  -97.97  32  97 37.55 258.9  12.1   0.09   -4
48905.8 1992 284 65790  17  30.84  -97.97  34  97 37.79 274.6   9.4  -0.51   -3
48906.7 1992 285 64725  21  30.80  -97.90  26  97 38.40 281.3   4.7   0.43  -10
48907.7 1992 286 63661  24  30.66  -97.30  35  99 39.23 281.2   6.5  -0.02   -4
48908.7 1992 287 62597  28  30.57  -97.94  28  97 40.78 272.6   5.1   0.15   -7
48909.7 1992 288 61540  30  30.77  -97.35  33  99 42.59 275.8  35.0   1.26   -2
48910.7 1992 289 60476  32  30.52  -97.36  34  99 44.51 273.8  49.4   0.19    4
48911.8 1992 290 66044   4  30.75  -97.12  53  99 39.96 288.8  59.1   0.03    3
48912.8 1992 291 64971   6  30.56  -97.23  44  99 40.19 285.7  33.9   0.22    2
48914.7 1992 293 62842  12  30.84  -97.31  39  99 42.59 270.4   8.0   0.15   -9
48917.7 1992 296 59649  24  30.83  -97.40  31  98 48.47 300.2  75.8  -0.46   -4
48919.7 1992 298 57521  30  30.51  -97.49  25  98 53.53 273.3   7.6   0.45   -1
48920.7 1992 299 56464  32  30.68  -97.52  14  98 56.57 272.5   5.3   1.04   -3
48921.7 1992 300 62024   4  30.48  -97.25  45  99 45.46 278.8   7.4   0.36    5
48922.7 1992 301 60959   6  30.70  -97.27  38  99 47.49 275.7   7.2   0.58   -1
48923.7 1992 302 59887   9  30.50  -97.71  19  98 49.62 268.8  10.1  -0.20   -1
48924.7 1992 303 58823  12  30.55  -97.44  26  98 51.93 266.7  50.6   0.20   -2
48925.7 1992 304 57758  16  30.61  -97.53  15  98 54.63 267.4  41.4  -0.04   -4
48926.7 1992 305 56694  20  30.60  -97.45  22  98 57.38 261.4  28.2   0.05    0
48927.6 1992 306 55629  24  30.53  -97.53  21  98 60.37 262.0   5.6   0.36   -4
48928.6 1992 307 54573  27  30.82  -97.25  43  99 63.46 268.8   2.2   1.23   -6
48929.6 1992 308 53509  30  30.65  -97.63   4  98 66.85 262.1  42.6   0.15 -999
48930.6 1992 309 52453  32  30.83  -97.66  18  98 70.30 257.4  81.1   0.62 -999
48931.7 1992 310 58012   4  30.62  -97.30  36  99 55.50 256.1  47.7   0.47    1
48932.7 1992 311 56940   6  30.42  -97.42  37  98 58.13 263.9  64.7   0.87    1
48933.6 1992 312 55875   9  30.65  -97.79  12  98 61.39 273.6   7.3   0.27    6
48934.6 1992 313 54811  12  30.71  -97.52  15  98 64.29 270.4  67.6  -0.56    2
48935.6 1992 314 53747  16  30.78  -97.61  14  98 67.54 257.7  57.3  -0.12 -999
48971.9 1992 350 76846   4  30.58  -97.95  29  97 68.08 260.2   9.6   0.42 -999
48972.9 1992 351 75774   3  30.87  -97.04  64  99 66.24 271.7  48.3   0.82 -999
48973.9 1992 352 81350  30  30.85  -98.08  44  97 80.27 272.3  -9.9   0.80 -999
48974.9 1992 353 80294  28  30.58  -97.46  22  98 77.41 268.3  72.9  -0.72 -999
48975.9 1992 354 79230  24  30.61  -98.06  38  97 73.98 250.4  21.1   1.50 -999
48976.9 1992 355 78165  21  30.71  -97.43  23  98 71.54 246.8  75.4  -0.94 -999
48977.9 1992 356 77101  16  30.61  -97.96  29  97 68.38 246.3  20.6   0.13 -999
48978.9 1992 357 76036  12  30.53  -97.99  34  97 65.71 255.5  70.8  -0.61 -999
48979.9 1992 358 74964   9  30.86  -97.74  22  98 63.68 235.0  62.5   0.22   -4
48980.9 1992 359 73899   6  30.57  -98.04  37  97 61.11 244.7  67.8   0.19   -2
48981.8 1992 360 72827   4  30.69  -98.10  41  97 59.24 226.2  81.4  -0.05 -999
48982.9 1992 361 78402  32  30.41  -98.19  58  97 70.94 217.1   4.8   1.92 -999
48983.9 1992 362 77338  30  30.58  -98.15  47  97 68.29 229.0  43.1   0.89 -999
48984.9 1992 363 76273  28  30.77  -97.54  17  98 66.13 239.1  63.7  -0.45 -999
48985.9 1992 364 75209  25  30.87  -97.40  34  98 63.82 230.6  18.9   1.18   -8
48986.9 1992 365 74152  21  30.46  -97.50  28  98 61.17 238.7  20.5  -0.07    0
48987.8 1992 366 73080  17  30.90  -97.43  34  98 59.51 258.1  80.1  -1.25   -2
48988.8 1993 001 72015  13  30.84  -97.41  31  98 57.67 260.6  85.2  -0.77    0
48989.8 1993 002 70950   9  30.61  -97.82  16  97 55.83 254.4  80.2  -0.32   -2
48990.8 1993 003 69878   6  30.75  -98.21  52  97 54.69 227.7  38.7   0.01   -7
48991.8 1993 004 68813   4  30.46  -98.18  54  97 53.57 240.5  30.5  -0.03   -7
48992.9 1993 005 74381  32  30.61  -98.23  54  97 60.58 251.8  49.9   0.23 -999
48993.8 1993 006 73316  30  30.80  -98.22  55  96 58.68 254.1  67.7   0.46   -3
48994.8 1993 007 72260  28  30.54  -97.60  16  98 56.85 271.9  53.2   0.38   -6
48995.8 1993 008 71195  25  30.65  -97.46  20  98 55.41 269.4  69.6  -0.55   -2
48996.8 1993 009 70131  21  30.68  -97.60   7  98 54.10 247.1  22.6   0.20   -5
48997.8 1993 010 69066  17  30.67  -97.51  15  98 53.15 254.7  48.0  -0.92   14
48998.8 1993 011 68002  13  30.61  -97.49  18  98 52.45 271.6  84.3  -1.05    1
48999.8 1993 012 66929   9  30.81  -97.98  33  97 52.37 251.5  17.3  -0.48   -2
49000.8 1993 013 65865   7  30.76  -97.20  46  99 52.36 238.7  23.6  -0.38   -2
49001.7 1993 014 64792   5  30.98  -96.95  77  99 52.94 257.4  60.5   0.21   -1
49002.7 1993 015 63728   3  30.52  -97.38  32  99 53.33 285.1  58.5   0.07 -999
49003.8 1993 016 69303  30  30.55  -98.27  59  96 51.95 257.9  33.9   0.60  -10
49004.8 1993 017 68239  28  30.73  -97.68   7  98 51.50 274.2  66.3   0.22   -1
49005.8 1993 018 67175  25  30.83  -97.55  21  98 51.25 266.2  70.3  -0.43    4
49006.8 1993 019 66110  21  30.84  -97.71  19  98 51.28 261.1  92.8  -0.07    0
49007.8 1993 020 65046  17  30.83  -97.63  18  98 51.62 266.6   6.4  -0.02  -11
49008.7 1993 021 63982  13  30.73  -97.61   9  98 52.25 263.7   4.2  -0.05  -11
49009.7 1993 022 62918  10  30.65  -97.20  45  99 53.10 248.2   5.1  -0.08  -10
49010.7 1993 023 61846   7  30.84  -97.35  36  99 54.68 261.4  66.1  -0.27  -10
49011.7 1993 024 60782   5  30.62  -97.01  63  99 55.99 264.4   3.9   0.30   -7
49012.7 1993 025 59710   3  30.56  -97.55  17  98 58.13 294.0  51.6   0.15 -999
49013.8 1993 026 65286  31  30.68  -97.06  58  99 49.88 280.4   5.2  -0.05   -2
49014.7 1993 027 64222  28  30.74  -97.76  12  98 50.72 259.4  22.4   0.14   -5
49015.7 1993 028 63158  25  30.83  -97.64  18  98 51.77 254.0  56.6   0.47  -12
49016.7 1993 029 62094  21  30.82  -97.80  21  98 53.15 271.0  86.6  -0.71   -2
49017.7 1993 030 61030  17  30.79  -97.72  14  98 54.73 253.5  22.7  -0.55   -6
49018.7 1993 031 59966  13  30.69  -97.72   5  98 56.57 266.0   6.8  -0.15    2
49019.7 1993 032 58902  10  30.60  -97.31  35  99 58.43 250.2   4.7   0.50   -5
49020.7 1993 033 57830   7  30.77  -97.47  22  98 61.04 246.3  73.6  -0.61    2
49021.7 1993 034 56766   5  30.55  -97.13  53  99 63.24 240.9  82.9   0.40 -999
49022.6 1993 035 55694   3  30.48  -97.67  21  98 66.33 264.3  73.8  -0.20 -999
49023.7 1993 036 61270  31  30.61  -97.13  52  99 52.39 264.7  81.3  -0.29   -2
49024.7 1993 037 60206  28  30.67  -97.83  15  97 54.67 273.7  17.7  -0.14   -3
49025.7 1993 038 59142  25  30.75  -97.72  10  98 56.82 273.0   5.6  -0.26   -4
49026.7 1993 039 58078  21  30.74  -97.89  22  97 59.29 273.3   4.7   0.19  -10
49027.7 1993 040 57014  17  30.71  -97.82  15  98 61.80 265.5  39.5   0.23   -2
49028.6 1993 041 55950  13  30.61  -97.81  15  97 64.49 262.4   7.1   0.70   -5
