UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,11,2006,40,4057297,1995948,2061349,1621788,1621398,226630,283010,19200,19926,103412,109869,3828,3850,21090,23296,1639028,1640307,232464,290179,28525,30328,111989,118985,6833,7070,1662330,1758344,1310293,1341697,215756,270601,13884,15308,101593,107911,2972,3036,17832,19791,1324655,1357591,220016,276067,21915,24287,109423,116135,5602,5870,333618,303005,311495,279701,10874,12409,5316,4618,1819,1958,856,814,3258,3505,314373,282716,12448,14112,6610,6041,2566,2850,1231,1200
N,11,2006,41,4322684,2132286,2190398,1731232,1723881,246675,303206,20739,21024,107742,113975,3938,4005,21960,24307,1749082,1743585,252605,310334,30818,32095,116542,123501,7050,7476,1792877,1882229,1414619,1439483,235539,290542,15223,16291,105849,111975,3021,3144,18626,20794,1429597,1456144,239891,295987,23830,25999,113902,120580,5804,6186,339409,308169,316613,284398,11136,12664,5516,4733,1893,2000,917,861,3334,3513,319485,287441,12714,14347,6988,6096,2640,2921,1246,1290
N,11,2006,42,4507342,2217969,2289373,1812475,1814609,251292,310123,21096,22230,106701,113748,4025,3987,22380,24676,1830868,1834397,256968,317250,31769,34041,115395,123143,7234,7432,1889292,1986398,1505857,1534660,240603,298057,15601,17475,104855,111703,3184,3215,19192,21288,1521462,1551517,244875,303676,24892,27810,112786,120230,6015,6263,328677,302975,306618,279949,10689,12066,5495,4755,1846,2045,841,772,3188,3388,309406,282880,12093,13574,6877,6231,2609,2913,1219,1169
N,11,2006,43,4484795,2197086,2287709,1799872,1821654,245362,302997,20944,21608,105019,112945,3810,3947,22079,24558,1817867,1841427,250943,309921,31829,33597,113492,122221,6885,7326,1887753,1995816,1511599,1552239,234966,291281,15863,16916,103313,110949,3020,3193,18992,21238,1526896,1569178,239141,296686,25399,27522,111060,119355,5776,6149,309333,291893,288273,269415,10396,11716,5081,4692,1706,1996,790,754,3087,3320,290971,272249,11802,13235,6430,6075,2432,2866,1109,1177
N,11,2006,44,4503336,2210072,2293264,1816637,1835012,246024,301069,20829,21327,100567,107639,3824,3822,22191,24395,1834714,1854708,251465,307683,31902,33713,109123,116679,6929,7178,1911617,2011099,1538341,1574329,236270,289743,15795,16947,98867,105753,3052,3111,19292,21216,1553888,1591291,240420,294964,25561,27924,106723,113971,5854,6081,298455,282165,278296,260683,9754,11326,5034,4380,1700,1886,772,711,2899,3179,280826,263417,11045,12719,6341,5789,2400,2708,1075,1097
N,11,2006,45,4520793,2215775,2305018,1835798,1856458,242012,297333,20228,21609,92383,101972,3676,3727,21678,23919,1853534,1875732,247162,303889,31388,34100,100559,110517,6634,6917,1934084,2036813,1573165,1608729,232886,286739,15496,17291,90691,100167,2929,3030,18917,20857,1588495,1625343,236852,291953,25357,28367,98214,107957,5578,5866,281691,268205,262633,247729,9126,10594,4732,4318,1692,1805,747,697,2761,3062,265039,250389,10310,11936,6031,5733,2345,2560,1056,1051
N,11,2006,46,4643552,2281711,2361841,1878863,1892704,258502,310463,20726,22184,97516,108077,3774,3831,22330,24582,1896992,1912396,264007,317141,32183,35085,105926,116924,6817,7071,1995783,2089639,1612273,1641228,249023,299593,15972,17912,95872,106229,3082,3150,19561,21527,1627980,1658308,253284,304939,26210,29476,103631,114250,5814,6035,285928,272202,266590,251476,9479,10870,4754,4272,1644,1848,692,681,2769,3055,269012,254088,10723,12202,5973,5609,2295,2674,1003,1036
N,11,2006,47,4543496,2232767,2310729,1846756,1860589,249182,299009,19797,21332,92004,102447,3587,3579,21441,23773,1864198,1879722,254354,305414,31017,34202,100022,110712,6376,6653,1970841,2058685,1602961,1628060,240363,288835,15367,17218,90395,100710,2940,2976,18815,20886,1618100,1644716,244373,293940,25376,28780,97796,108229,5450,5697,261926,252044,243795,232529,8819,10174,4430,4114,1609,1737,647,603,2626,2887,246098,235006,9981,11474,5641,5422,2226,2483,926,956
N,11,2006,48,4420597,2165640,2254957,1793657,1821033,238179,286577,19155,20249,90576,100863,3351,3223,20722,23012,1810431,1839512,243109,292752,30173,32971,98222,108683,6125,6201,1925444,2019444,1570334,1603683,230005,277042,14952,16498,89159,99239,2735,2684,18259,20298,1584974,1619832,233864,282024,24854,27974,96193,106358,5237,5319,240196,235513,223323,217350,8174,9535,4203,3751,1417,1624,616,539,2463,2714,225457,219680,9245,10728,5319,4997,2029,2325,888,882
N,11,2006,49,4449864,2179000,2270864,1809020,1839881,238680,285839,18847,20246,88617,99121,3212,3105,20624,22672,1825782,1858070,243470,291771,30104,33046,96070,106695,5927,5956,1943810,2039577,1590350,1626167,230560,276631,14763,16621,87179,97622,2680,2578,18278,19958,1605062,1641999,234372,281387,24924,28134,94051,104531,5145,5131,235190,231287,218670,213714,8120,9208,4084,3625,1438,1499,532,527,2346,2714,220720,216071,9098,10384,5180,4912,2019,2164,782,825
N,11,2006,50,4299674,2097598,2202076,1744629,1782716,227193,276284,18011,19616,85049,98267,3048,3174,19668,22019,1760625,1800287,231742,282137,28995,32264,92071,105513,5547,5876,1878678,1983163,1541081,1580624,219626,267444,14195,16114,83737,96808,2542,2649,17497,19524,1555175,1596056,223211,272167,24141,27599,90251,103420,4825,5060,218920,218913,203548,202092,7567,8840,3816,3502,1312,1459,506,525,2171,2495,205450,204231,8531,9970,4854,4665,1820,2093,722,816
N,11,2006,51,4238259,2073993,2164266,1725984,1755270,222888,267538,17691,18803,85279,98296,2954,3045,19197,21314,1741515,1772410,227459,273080,28473,31194,91991,105192,5400,5690,1860308,1951632,1527731,1559029,215104,258791,13987,15551,83987,96844,2452,2534,17047,18883,1541396,1574079,218698,263233,23741,26777,90245,103175,4652,4923,213685,212634,198253,196241,7784,8747,3704,3252,1292,1452,502,511,2150,2431,200119,198331,8761,9847,4732,4417,1746,2017,748,767
N,11,2006,52,4162604,2032507,2130097,1696468,1734147,215653,260237,17053,18403,82006,93837,2880,3002,18447,20471,1711440,1750527,219954,265558,27487,30532,88362,100236,5300,5564,1832690,1928740,1511034,1548188,208411,252096,13664,15322,80765,92439,2418,2547,16398,18148,1524211,1562599,211808,256336,23133,26341,86613,98321,4625,4854,199817,201357,185434,185959,7242,8141,3389,3081,1241,1398,462,455,2049,2323,187229,187928,8146,9222,4354,4191,1749,1915,675,710
N,11,2006,53,3953327,1920414,2032913,1611838,1664996,196693,240647,15880,17298,76023,87920,2647,2808,17333,19244,1625958,1680445,200692,245502,25861,28855,81897,93931,4846,5208,1739670,1846042,1444277,1492320,190119,233177,12690,14391,74910,86665,2237,2363,15437,17126,1456729,1505923,193265,237105,21774,24940,80346,92165,4242,4556,180744,186871,167561,172676,6574,7470,3190,2907,1113,1255,410,445,1896,2118,169229,174522,7427,8397,4087,3915,1551,1766,604,652
N,11,2006,54,3890902,1891722,1999180,1590742,1638951,191106,234888,15383,16542,75397,87662,2576,2641,16518,18496,1604085,1653771,194782,239590,25311,27825,80829,93263,4696,4951,1720521,1821239,1431941,1474355,184730,227861,12503,13744,74328,86479,2175,2263,14844,16537,1443843,1487478,187696,231689,21602,24096,79365,91606,4121,4376,171201,177941,158801,164596,6376,7027,2880,2798,1069,1183,401,378,1674,1959,160242,166293,7086,7901,3709,3729,1464,1657,575,575
N,11,2006,55,3719248,1805136,1914112,1523211,1573322,181213,224891,14558,15575,68247,80349,2361,2463,15546,17512,1535923,1587374,184756,229517,23934,26531,73086,85344,4272,4530,1644272,1747131,1373701,1418895,175531,218261,11935,13079,67293,79244,1983,2097,13829,15555,1384924,1431247,178298,222023,20483,23104,71761,83764,3719,3949,160864,166981,149510,154427,5682,6630,2623,2496,954,1105,378,366,1717,1957,150999,156127,6458,7494,3451,3427,1325,1580,553,581
N,11,2006,56,3675457,1782485,1892972,1490977,1545499,186580,225992,14578,15452,72598,86209,2543,2511,15209,17309,1503243,1559285,190202,230523,23729,26154,77325,91321,4528,4628,1622274,1724598,1342351,1389795,180624,219225,11944,12975,71585,85052,2142,2139,13628,15412,1353256,1401941,183485,222861,20376,22800,75959,89711,3968,4055,160211,168374,148626,155704,5956,6767,2634,2477,1013,1157,401,372,1581,1897,149987,157344,6717,7662,3353,3354,1366,1610,560,573
N,11,2006,57,3600943,1743752,1857191,1470664,1527852,173101,214104,13692,14790,69297,81360,2343,2424,14655,16661,1482603,1541218,176433,218508,22663,25336,73772,86049,4283,4391,1595997,1700176,1333309,1382369,167784,207983,11359,12497,68368,80355,2006,2085,13171,14887,1343962,1394216,170442,211584,19621,22197,72478,84605,3783,3848,147755,157015,137355,145483,5317,6121,2333,2293,929,1005,337,339,1484,1774,138641,147002,5991,6924,3042,3139,1294,1444,500,543
N,11,2006,58,3491572,1684873,1806699,1431549,1500150,160138,198705,12957,13921,64212,75771,2059,2168,13958,15984,1443035,1513147,163254,202729,21735,24040,68252,80179,3718,4039,1549653,1660390,1305838,1364455,155310,193067,10799,11855,63409,74835,1774,1845,12523,14333,1316060,1376008,157796,196368,18910,21197,67116,78841,3289,3527,135220,146309,125711,135695,4828,5638,2158,2066,803,936,285,323,1435,1651,126975,137139,5458,6361,2825,2843,1136,1338,429,512
N,11,2006,59,3675664,1776480,1899184,1535051,1607064,151972,189223,13054,13747,60144,70716,1993,2018,14266,16416,1546867,1620576,154937,193216,22283,24466,64131,75009,3744,3829,1646380,1757756,1413944,1475670,147494,183941,10967,11752,59357,69845,1715,1716,12903,14832,1424567,1487793,149888,187225,19538,21716,63009,73771,3316,3373,130100,141428,121107,131394,4478,5282,2087,1995,787,871,278,302,1363,1584,122300,132783,5049,5991,2745,2750,1122,1238,428,456
N,11,2006,60,3007436,1446913,1560523,1244496,1313032,124354,157758,10888,11555,53499,62466,1777,1849,11899,13863,1254382,1324419,126946,161151,18368,20498,56886,66173,3275,3452,1332295,1434033,1137775,1195733,120364,152810,9047,9761,52886,61688,1528,1564,10695,12477,1146602,1205907,122404,155559,15964,18063,55990,65079,2906,3019,114618,126490,106721,117299,3990,4948,1841,1794,613,778,249,285,1204,1386,107780,118512,4542,5592,2404,2435,896,1094,369,433
N,11,2006,61,2700756,1293448,1407308,1104601,1174941,117436,150590,9767,10731,49300,56911,1729,1830,10615,12305,1113297,1184984,119757,153620,16343,18536,52383,60270,3154,3311,1185189,1287946,1003676,1063733,113730,146193,8151,9122,48673,56236,1484,1580,9475,11082,1011374,1072705,115563,148654,14173,16367,51498,59319,2794,2942,108259,119362,100925,111208,3706,4397,1616,1609,627,675,245,250,1140,1223,101923,112279,4194,4966,2170,2169,885,951,360,369
N,11,2006,62,2661007,1268303,1392704,1089956,1171395,110677,143378,9116,10107,46966,54350,1552,1671,10036,11803,1098218,1181140,112785,146198,15467,17670,49829,57549,2915,3145,1170291,1281173,998249,1067265,107401,139489,7713,8584,46431,53682,1372,1456,9125,10697,1005726,1076045,109092,141815,13623,15628,49090,56608,2616,2813,98012,111531,91707,104130,3276,3889,1403,1523,535,668,180,215,911,1106,92492,105095,3693,4383,1844,2042,739,941,299,332
N,11,2006,63,2739975,1301595,1438380,1131456,1225033,106921,140913,8935,9728,42812,49448,1421,1500,10050,11758,1139864,1234765,109055,143688,15483,17532,45497,52418,2691,2858,1209421,1331933,1045273,1125682,103826,137094,7587,8362,42334,48832,1243,1306,9158,10657,1052899,1134459,105562,139369,13724,15638,44807,51561,2394,2543,92174,106447,86183,99351,3095,3819,1348,1366,478,616,178,194,892,1101,86965,100306,3493,4319,1759,1894,690,857,297,315
N,11,2006,64,2519092,1190983,1328109,1030541,1125360,99478,132900,8239,9095,42192,48775,1322,1420,9211,10559,1038228,1134110,101389,135439,14247,15978,44696,51512,2454,2635,1106422,1228617,951481,1032440,96563,129276,7080,7838,41733,48192,1162,1238,8403,9633,958462,1040374,98132,131410,12683,14290,44050,50713,2212,2359,84561,99492,79060,92920,2915,3624,1159,1257,459,583,160,182,808,926,79766,93736,3257,4029,1564,1688,646,799,242,276
N,11,2006,65,2272764,1068094,1204670,923378,1019133,89299,121625,7457,8154,38447,44976,1268,1303,8245,9479,930256,1026965,91012,123842,12851,14353,40674,47460,2232,2424,990327,1114317,850476,934733,86734,118349,6409,7005,38062,44486,1112,1121,7534,8623,856737,941787,88141,120196,11468,12804,40105,46771,1996,2173,77767,90353,72902,84400,2565,3276,1048,1149,385,490,156,182,711,856,73519,85178,2871,3646,1383,1549,569,689,236,251
N,11,2006,66,2177392,1018460,1158932,873208,973948,89886,121932,7179,7889,39171,44692,1251,1294,7765,9177,879702,981488,91448,124121,12084,13722,41450,47199,2183,2418,941321,1068071,801010,888982,87182,118611,6148,6862,38762,44206,1089,1104,7130,8306,806955,895761,88451,120416,10771,12275,40880,46513,1949,2141,77139,90861,72198,84966,2704,3321,1031,1027,409,486,162,190,635,871,72747,85727,2997,3705,1313,1447,570,686,234,277
N,11,2006,67,2056028,959656,1096372,826401,925426,82396,112996,6431,7275,36080,41073,1124,1267,7224,8335,832414,932292,83951,114969,11070,12520,38098,43416,1946,2278,888709,1011880,759914,846353,79994,109900,5544,6315,35677,40615,985,1094,6595,7603,765389,852582,81260,111522,9869,11220,37553,42789,1752,2027,70947,84492,66487,79073,2402,3096,887,960,403,458,139,173,629,732,67025,79710,2691,3447,1201,1300,545,627,194,251
N,11,2006,68,2004535,930332,1074203,804344,910393,78079,108449,6203,6976,33750,39269,1038,1151,6918,7965,810125,916971,79507,110326,10685,12020,35662,41430,1876,2096,862935,992857,741175,834403,75787,105402,5333,5992,33395,38826,909,1005,6336,7229,746464,840329,76963,106931,9531,10736,35164,40813,1677,1873,67397,81346,63169,75990,2292,3047,870,984,355,443,129,146,582,736,63661,76642,2544,3395,1154,1284,498,617,199,223
N,11,2006,69,1890143,871611,1018532,752423,861771,74318,103383,5753,6544,31826,38209,990,1080,6301,7545,757657,867948,75689,105196,9787,11281,33623,40341,1745,1993,808994,941462,693729,789772,72154,100499,4963,5557,31511,37782,870,959,5767,6893,698496,795375,73295,102008,8750,10022,33172,39751,1566,1798,62617,77070,58694,71999,2164,2884,790,987,315,427,120,121,534,652,59161,72573,2394,3188,1037,1259,451,590,179,195
N,11,2006,70,1805249,824595,980654,713558,832129,69338,98689,5262,6016,29683,35997,856,973,5898,6850,718473,837725,70607,100315,8994,10292,31381,37976,1504,1798,765722,906529,658278,762756,67334,95963,4539,5149,29412,35609,742,859,5417,6193,662769,767785,68409,97310,8050,9115,30979,37423,1343,1619,58873,74125,55280,69373,2004,2726,723,867,271,388,114,114,481,657,55704,69940,2198,3005,944,1177,402,553,161,179
N,11,2006,71,1787843,810120,977723,701220,828358,69332,99275,5065,6011,28048,36042,821,1010,5634,7027,705912,834096,70522,100961,8600,10453,29681,38039,1502,1818,752412,904619,646986,759807,67390,96655,4370,5176,27778,35683,737,867,5151,6431,651245,765016,68367,98100,7702,9338,29290,37526,1371,1628,57708,73104,54234,68551,1942,2620,695,835,270,359,84,143,483,596,54667,69080,2155,2861,898,1115,391,513,131,190
N,11,2006,72,1678968,755443,923525,656160,785935,62998,91725,4503,5465,25733,33202,843,920,5206,6278,660559,791104,64073,93225,7795,9386,27211,35008,1450,1637,702534,856013,606426,722623,61258,89364,3903,4694,25454,32845,760,788,4733,5699,610415,727290,62126,90607,6987,8362,26798,34493,1314,1431,52909,67512,49734,63312,1740,2361,600,771,279,357,83,132,473,579,50144,63814,1947,2618,808,1024,413,515,136,206
N,11,2006,73,1574068,700208,873860,610371,744417,56309,85384,4143,5128,23847,32237,711,825,4827,5869,614419,749268,57294,86785,7137,8736,25262,33912,1310,1558,653060,811683,566024,686119,54749,83126,3589,4414,23621,31939,624,729,4453,5356,569745,690513,55587,84309,6423,7786,24935,33502,1172,1410,47148,62177,44347,58298,1560,2258,554,714,226,298,87,96,374,513,44674,58755,1707,2476,714,950,327,410,138,148
N,11,2006,74,1577769,695064,882705,607809,755606,55362,84515,4022,4945,22666,30968,696,791,4509,5880,611567,760448,56350,85974,6809,8638,23978,32546,1228,1491,648977,821349,564398,698074,53897,82337,3482,4260,22441,30639,608,682,4151,5357,567839,702471,54729,83546,6095,7728,23676,32097,1110,1321,46087,61356,43411,57532,1465,2178,540,685,225,329,88,109,358,523,43728,57977,1621,2428,714,910,302,449,118,170
N,11,2006,75,1499677,654959,844718,581555,733357,45455,72956,3402,4335,19902,28104,586,747,4059,5219,584961,737698,46334,74204,5947,7551,21069,29606,1107,1349,612089,787764,541038,679626,44156,71106,2933,3754,19730,27828,512,644,3720,4806,544144,683605,44899,72189,5318,6776,20811,29211,989,1199,42870,56954,40517,53731,1299,1850,469,581,172,276,74,103,339,413,40817,54093,1435,2015,629,775,258,395,118,150
N,11,2006,76,1528085,659482,868603,582666,751533,47954,76993,3695,4387,20495,29607,624,723,4048,5360,586091,755948,48801,78277,6237,7719,21674,31106,1095,1372,616140,809487,541818,695902,46566,74996,3195,3750,20304,29329,556,622,3701,4888,544932,699899,47273,76065,5565,6872,21396,30724,989,1223,43342,59116,40848,55631,1388,1997,500,637,191,278,68,101,347,472,41159,56049,1528,2212,672,847,278,382,106,149
N,11,2006,77,1417515,603529,813986,536092,707103,41610,70772,3172,3942,18462,26525,489,664,3704,4980,539194,711180,42423,71989,5496,7004,19528,27967,949,1283,564835,760611,499575,656879,40420,68978,2729,3350,18303,26231,418,574,3390,4599,502402,660628,41104,70031,4911,6249,19287,27573,843,1144,38694,53375,36517,50224,1190,1794,443,592,159,294,71,90,314,381,36792,50552,1319,1958,585,755,241,394,106,139
N,11,2006,78,1362272,572559,789713,510677,688880,38424,66751,2831,3717,16725,25030,491,586,3411,4749,513621,692767,39086,67966,4985,6676,17677,26340,900,1154,536661,739107,476652,641301,37403,64960,2452,3202,16563,24784,442,514,3149,4346,479353,644861,37960,65985,4483,5977,17453,25981,821,1032,35898,50606,34025,47579,1021,1791,379,515,162,246,49,72,262,403,34268,47906,1126,1981,502,699,224,359,79,122
N,11,2006,79,1312995,544645,768350,486338,672128,36266,64413,2646,3541,15863,23136,402,619,3130,4513,489024,675875,36844,65463,4657,6434,16741,24362,756,1176,512417,722183,455808,628605,35338,62905,2289,3053,15730,22913,359,546,2893,4161,458281,632046,35843,63809,4179,5786,16541,24063,676,1052,32228,46167,30530,43523,928,1508,357,488,133,223,43,73,237,352,30743,43829,1001,1654,478,648,200,299,80,124
N,11,2006,80,1217602,494830,722772,443251,635150,32345,58663,2300,3119,13699,21132,349,544,2886,4164,445724,638564,32933,59699,4136,5768,14504,22281,661,1023,465519,679810,415495,594655,31446,57230,2025,2690,13589,20917,301,488,2663,3830,417768,597791,31941,58122,3760,5177,14335,21981,589,927,29311,42962,27756,40495,899,1433,275,429,110,215,48,56,223,334,27956,40773,992,1577,376,591,169,300,72,96
N,11,2006,81,1160032,461110,698922,411932,613969,30754,57305,2100,2999,13391,20196,303,480,2630,3973,414153,617245,31311,58348,3733,5529,14169,21207,617,928,434300,658338,386532,575744,29985,55904,1831,2604,13268,19997,264,419,2420,3670,388581,578762,30464,56783,3354,5018,13983,20934,551,838,26810,40584,25400,38225,769,1401,269,395,123,199,39,61,210,303,25572,38483,847,1565,379,511,186,273,66,90
N,11,2006,82,1088835,425329,663506,381169,587802,27090,50971,2072,2809,12368,17803,314,418,2316,3703,383139,590902,27589,51850,3564,5210,12999,18758,559,816,401177,626763,358287,553118,26415,49763,1798,2441,12260,17645,277,361,2140,3435,360106,556003,26830,50516,3203,4726,12853,18520,501,720,24152,36743,22882,34684,675,1208,274,368,108,158,37,57,176,268,23033,34899,759,1334,361,484,146,238,58,96
N,11,2006,83,973332,376223,597109,337716,530202,23715,45231,1664,2459,10864,15582,245,372,2019,3263,339424,532933,24134,46025,2941,4613,11416,16404,498,725,354058,565058,316626,499928,23150,44168,1438,2157,10776,15452,215,329,1853,3024,318197,502455,23498,44845,2630,4204,11289,16221,450,654,22165,32051,21090,30274,565,1063,226,302,88,130,30,43,166,239,21227,30478,636,1180,311,409,127,183,48,71
N,11,2006,84,889357,337779,551578,302352,489096,21791,42324,1560,2275,10005,14463,231,334,1840,3086,303930,491657,22199,43093,2710,4310,10519,15222,456,689,318567,522214,284124,461388,21244,41365,1371,1999,9941,14320,200,292,1687,2850,285571,463747,21587,42024,2453,3930,10418,15019,397,614,19212,29364,18228,27708,547,959,189,276,64,143,31,42,153,236,18359,27910,612,1069,257,380,101,203,59,75
N,11,2006,85,812224,303777,508447,274689,455785,17881,35574,1300,2084,8120,11988,175,269,1612,2747,276059,458084,18216,36258,2305,3951,8596,12644,377,575,287446,482595,259187,431343,17429,34748,1123,1836,8061,11888,145,230,1501,2550,260467,433480,17722,35340,2069,3608,8506,12487,332,498,16331,25852,15502,24442,452,826,177,248,59,100,30,39,111,197,15592,24604,494,918,236,343,90,157,45,77
N,11,2006,86,728548,266993,461555,240444,411295,16380,33805,1080,1935,7466,11685,173,239,1450,2596,241644,413455,16728,34464,1964,3638,7925,12319,344,535,252762,437399,226940,388606,15954,32890,944,1713,7430,11588,147,214,1347,2388,228055,390588,16247,33442,1792,3330,7856,12172,304,489,14231,24156,13504,22689,426,915,136,222,36,97,26,25,103,208,13589,22867,481,1022,172,308,69,147,40,46
N,11,2006,87,542697,193395,349302,171991,308165,13303,28221,836,1516,6088,9145,108,230,1069,2025,172880,309831,13528,28702,1520,2884,6408,9638,234,457,182613,331271,161795,291146,13006,27622,706,1354,6030,9068,92,194,984,1887,162615,292709,13195,28037,1346,2660,6321,9524,212,402,10782,18031,10196,17019,297,599,130,162,58,77,16,36,85,138,10265,17122,333,665,174,224,87,114,22,55
N,11,2006,88,507797,179106,328691,162356,295084,10224,22587,784,1387,4681,7594,135,209,926,1830,163154,296614,10431,23063,1392,2623,4916,8009,252,430,169875,312526,153631,279841,9952,22031,684,1243,4628,7530,119,190,861,1691,154377,281263,10134,22443,1262,2405,4841,7913,225,387,9231,16165,8725,15243,272,556,100,144,53,64,16,19,65,139,8777,15351,297,620,130,218,75,96,27,43
N,11,2006,89,416479,144807,271672,130850,242670,8494,19419,611,1132,3978,6717,130,154,744,1580,131485,243983,8669,19815,1070,2206,4194,7077,220,339,137458,258210,123870,229940,8292,18977,545,1024,3959,6657,101,140,691,1472,124463,231163,8443,19328,983,2052,4158,6987,179,300,7349,13462,6980,12730,202,442,66,108,19,60,29,14,53,108,7022,12820,226,487,87,154,36,90,41,39
N,11,2006,90,338324,113689,224635,102324,200157,6930,16263,460,994,3266,5676,79,156,630,1389,102879,201342,7059,16610,838,1954,3446,5979,159,291,107819,213358,96767,189516,6751,15878,405,926,3243,5619,69,127,584,1292,97282,190628,6864,16180,759,1834,3411,5895,137,250,5870,11277,5557,10641,179,385,55,68,23,57,10,29,46,97,5597,10714,195,430,79,120,35,84,22,41
N,11,2006,91,286743,94023,192720,84663,171434,5801,14349,408,896,2554,4717,53,118,544,1206,85113,172430,5928,14687,757,1714,2701,4968,129,259,88920,182790,79820,162045,5658,14033,353,806,2536,4687,45,110,508,1109,80240,162959,5774,14317,685,1586,2671,4910,113,233,5103,9930,4843,9389,143,316,55,90,18,30,8,8,36,97,4873,9471,154,370,72,128,30,58,16,26
N,11,2006,92,241678,76460,165218,68106,145685,5269,13617,328,824,2240,3951,59,87,458,1054,68493,146574,5386,13847,630,1573,2370,4188,107,188,72076,156280,63931,137239,5174,13294,287,751,2225,3921,45,78,414,997,64282,138080,5271,13502,569,1477,2343,4137,86,170,4384,8938,4175,8446,95,323,41,73,15,30,14,9,44,57,4211,8494,115,345,61,96,27,51,21,18
N,11,2006,93,183132,56161,126971,50018,111978,3873,10378,244,669,1650,2954,37,64,339,928,50294,112758,3967,10616,444,1305,1756,3142,79,181,52721,119425,46778,104823,3756,10158,215,613,1630,2915,29,52,313,864,47033,105552,3837,10371,402,1216,1727,3084,66,160,3440,7546,3240,7155,117,220,29,56,20,39,8,12,26,64,3261,7206,130,245,42,89,29,58,13,21
N,11,2006,94,152901,45071,107830,39567,94316,3533,9641,291,648,1331,2451,45,76,304,698,39830,94899,3610,9833,490,1124,1417,2590,77,145,42300,101572,36954,88412,3469,9422,250,598,1319,2435,39,68,269,637,37192,88946,3524,9577,434,1049,1392,2560,62,124,2771,6258,2613,5904,64,219,41,50,12,16,6,8,35,61,2638,5953,86,256,56,75,25,30,15,21
N,11,2006,95,106498,30775,75723,27313,67200,2022,5670,157,418,1039,1834,25,64,219,537,27492,67660,2087,5798,296,780,1096,1966,64,143,28664,71052,25320,62790,1963,5516,141,377,1027,1817,19,56,194,496,25481,63214,2012,5624,269,726,1075,1936,50,120,2111,4671,1993,4410,59,154,16,41,12,17,6,8,25,41,2011,4446,75,174,27,54,21,30,14,23
N,11,2006,96,89693,24425,65268,20747,55742,2440,7133,154,433,864,1441,26,49,194,470,20904,56122,2491,7287,244,739,944,1549,62,101,22675,61225,19112,51903,2385,7022,129,398,858,1425,21,37,170,440,19249,52262,2430,7157,209,687,925,1526,51,81,1750,4043,1635,3839,55,111,25,35,6,16,5,12,24,30,1655,3860,61,130,35,52,19,23,11,20
N,11,2006,97,57473,15528,41945,13590,36820,1212,3646,103,273,493,863,12,21,118,322,13692,37092,1250,3743,169,486,530,923,29,70,14435,39262,12544,34295,1195,3544,88,252,493,862,8,16,107,293,12636,34544,1228,3625,152,453,525,916,23,57,1093,2683,1046,2525,17,102,15,21,0,1,4,5,11,29,1056,2548,22,118,17,33,5,7,6,13
N,11,2006,98,46862,11684,35178,10137,30917,986,3094,60,175,387,688,14,22,100,282,10212,31153,1018,3170,115,355,430,759,35,59,10723,33035,9245,28883,957,3037,48,164,378,677,12,14,83,260,9308,29102,981,3108,97,335,412,736,30,47,961,2143,892,2034,29,57,12,11,9,11,2,8,17,22,904,2051,37,62,18,20,18,23,5,12
N,11,2006,99,30310,7490,22820,6346,19583,754,2338,54,185,265,492,11,27,60,195,6394,19744,780,2391,89,332,279,528,21,57,6854,21315,5750,18169,740,2299,42,171,260,486,10,23,52,167,5792,18310,760,2341,75,303,270,511,16,45,636,1505,596,1414,14,39,12,14,5,6,1,4,8,28,602,1434,20,50,14,29,9,17,5,12
N,11,2006,100,58365,13426,44939,10735,37350,1706,5431,158,430,476,1062,48,81,303,585,10938,37784,1844,5687,324,758,623,1260,128,207,11751,41410,9371,34174,1585,5302,97,369,453,1027,30,58,215,480,9520,34537,1669,5501,212,647,542,1174,77,149,1675,3529,1364,3176,121,129,61,61,23,35,18,23,88,105,1418,3247,175,186,112,111,81,86,51,58
